,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.005643508629954732,,,,,,,,,,,0.03175935159914765,,-0.006941932813417751,
BMP1,-0.04596168541494975,0.006838189117724399,-0.030371596887535605,0.033735503723391326,-0.042863672242293656,0.009691547843703276,0.01420932114355906,0.06388022890844192,0.2328242871182357,0.02971323865276775,0.021664491933194464,0.08504255197597314,0.020880536401999154,0.09095305603321467,0.0022703479638398333,0.03657193235822642,0.03875568069362504,0.06746469735471121,0.009731457096164813,-0.0298738036476553,-0.014925412621895099,0.013864115613118795,0.10695712634312828
NDP,0.08267401651489234,0.06666813511881489,-0.04760179097227289,0.015704834136187205,0.02822887827196344,-0.016967295822276688,-0.013650268022325912,0.021645214241272383,0.057540039574640656,0.027090128646674014,-0.05335364412564969,-0.03319084954111015,-0.02911025115877402,0.05179393597269093,0.07367852123379562,-0.10773432049200282,0.029511044380829556,0.09569388460546129,0.039270003102258026,-0.09123299393533855,-0.015186445047956156,0.07457398025869909,-0.04655382551571121
TNFSF18,0.07032645791021226,-0.035634892429083416,-0.03239284187025126,0.008470740810986411,,,,-0.014769703995258102,0.07507975295776974,-0.016582505452880543,,,,,-0.04888979603512435,,0.029493672823460517,,,-0.020329357965739193,,0.02626272098641881,0.0034379842453324946
IL36G,,,,,,,,,,,,,,0.04615394944191226,,,,,,,,,
RTN4,0.1087274362766191,0.051142867007682453,0.02009307603869156,0.014147877638592455,0.09254893209138276,0.007337538701591041,-0.015754816691144573,-0.03354949210528241,-0.21987229385907867,0.00663874657738406,0.010093903496272559,-0.16396007155798104,0.054728745322582976,-0.11843881077983004,0.06277471853311377,-0.05037293494449957,-0.017723535492173273,-0.09551028052304068,0.03985545904908723,0.01682703876092607,-0.011917654715161539,0.025330700362142362,-0.001676503857152929
HEBP1,0.02724505296981586,0.04829165175073608,0.021415025077804364,0.02852168764156305,-0.022106953581386524,-0.09015721879127798,0.0023012570089013854,0.03207571274020502,0.14113763600607312,-0.03405215754600931,0.011284348598199358,-0.0028913413626890988,0.006610250604985042,0.03134210220492771,0.003675402051573681,0.07017758011326798,-0.037713934410493435,0.045210764018191234,0.018259146486686608,-0.053360653915644436,-0.020009414372422086,0.05627356618705901,0.05065735101019504
WNT7B,-0.018635837770224307,0.01434070925618166,0.007473085805830132,-0.025411051089577627,-0.03207725548283634,-0.007334418629170669,0.0028177298563201135,0.028354329619919922,-0.08016388702079713,0.05166474862890745,0.12282963044648544,,0.023278449962028186,-0.03018208426024724,0.020615886540115928,0.06883751295311816,,0.04234201205170393,0.01090417435466725,-0.030631565662479546,-0.03468650748258393,0.03990453293144053,-0.027022264185227598
PTMA,-0.020931336261317865,-0.08315752244899535,-0.04461316325729585,-0.014573326642580653,-0.05173233440353488,0.03021232675166821,0.06244304601606249,0.10092949433626557,-0.17381597773527901,-0.056965199306137346,0.007971131100234846,0.16330236606762366,0.014705883389000111,0.064246318886825,0.1056635409501225,0.05661966359141252,0.014754476539045342,-0.029438900637660366,-0.07871291801159479,0.03637163313171821,-0.04464244549597634,-0.0909672925927268,0.0033093776590877966
FASLG,-0.018635843038527902,,,,,,,,,,,,,,,,,,,,,0.024956962482768855,
CEACAM1,0.011480979147074237,,-0.030838954234320065,-0.019501453339443343,,0.017802011736805408,0.051382249100800734,,0.15649876548336755,0.00315602184700093,,,,,,0.06026740906571596,0.10385654803967762,0.025868371740420094,0.06930323822864912,0.04004657936939587,0.02702045696606693,-0.02344820771713258,
PDAP1,0.021548145823723497,0.053629438932638746,-0.07456269611631666,0.03492228808872991,0.008034719460797542,-0.00488958394217923,0.01857508321808783,0.01036897899966775,0.20658706653143108,0.08528354921547229,0.05006134399326052,0.005482071130548944,0.004426378097549467,0.02642133628907029,-0.06625977174619616,-0.062079962523817235,0.013711523470075607,0.012734726987767571,-0.04759558110634449,0.07984585913977073,-0.031096465779989937,-0.011212715738260997,-0.006429310955156939
QDPR,-0.006166866187677153,0.0493017996642693,-0.04977069417365668,-0.009659863220909504,-0.13325574045201877,-0.03599437398494852,-0.05834779568246537,-0.08863652590090165,-0.23179200043780288,0.01626778728839057,-0.03681788926331317,0.02131860783610269,0.06836228968187971,-0.09207594195896388,0.12789878572210883,-0.04479533828463042,-0.06842880036600421,-0.001412995502630942,0.024358622422785508,0.04436654364860842,0.054702225449979554,0.07932047539184507,-0.011079740136801894
POMC,-0.022082731244897357,-0.008525379490281877,-0.007566021910806899,0.041180811187311435,,0.06339859820453893,0.036726746839690634,-0.0389654580471765,-0.002844338670721338,0.004572129730268239,-0.039405965881105225,0.01891925593191285,-0.04093689785208222,-0.022519245476737917,0.06650109588193653,0.0024961651476111003,0.09156463458186294,0.10833705775692315,0.11171120759395917,0.02351086769553134,-0.04756594761062156,0.007258821679161586,-0.01564540403810187
CCL18,,-0.01146841237988097,0.0526318804995183,,,,,,,,,0.03271154993254036,-0.030984082625680417,,,0.12366570260769451,,0.08936770780987324,-0.049398744581578294,,-0.003716173602001585,,
CCL17,,,,,,-0.02771129512888921,,,,-0.022515572508437075,0.01357598887036588,,,-0.02508580520247382,,,,-0.03896351233257018,0.03892972155753453,-0.025990054206800055,,0.0894653586669074,
VEGFD,,0.13153184224771167,-0.05698703974235189,-0.016048715291860135,,0.011646439546261503,0.026166275713432517,,0.0015018324808147442,-0.0033030771211914806,-0.013301583129888958,-0.02827654990149029,-0.016240554110590336,0.07736329245021023,,0.034509067563900285,0.0017466971433635593,,-4.4703559521673834e-05,-0.027411485375647467,,,
TNFSF13,,,-0.043004248892957224,,,0.0028004542982403716,,0.036226025273055525,,,,,,,,,,0.024219787761580777,-0.027234670222309975,-0.02787097202214481,0.0014288439497926833,0.10386331275928994,-0.053208422769744634
WNT5A,-0.02706651172059233,-0.0004053467779256601,0.05073598416920667,0.03264473326215636,-0.05270828579010605,0.05962217732286982,-0.003427263032743719,0.0707851221225766,0.1389130532626828,0.047166767488273295,-0.059634069084817914,0.0062664670350121065,0.04644434740992173,-0.0036279575031176285,-0.01241489732713703,0.1007973005188055,0.07965131440457149,0.010028807185543855,0.058470374359269946,-0.03924203521046053,0.028785707992797616,0.0657015695821499,0.012154404630160034
CXCL8,,-0.001954460268882652,0.11038263597339983,-0.026153793696559673,0.05040064969653608,-0.0002801999506259997,0.1412640406568572,0.05256732989708668,0.16757809333443957,0.080566643227104,-0.012387012582615223,0.1380051380374151,0.039648378738315566,0.031088141923304464,,0.055669544377461015,0.08695775842183169,-0.07920378142907143,-0.13151452447417872,-0.008592601292702218,-0.004640272009793518,0.02982172695767464,-0.026982205750846155
GRN,-0.010146081225077366,0.07858660004430118,-0.03173045451490179,0.03486029753247203,-0.01946994122473704,0.07339920943366164,-0.05618901790389392,0.08125515817339643,0.14422949208715338,0.04242115716413832,0.008466330058871426,0.12442972947934505,-0.061055954791515224,0.04246111501270005,-0.018528415848878616,0.10322706857297186,0.06306710272873063,0.08440870381832158,0.04825959088455953,-0.07807898413733705,0.000599264232815051,0.052888551903278694,0.0790425122634024
MIA,-0.024392711155841018,-0.012486411853409762,-0.02197387967177807,0.001025039685727068,-0.01515644452686651,-0.05263669761180442,0.024205552729037225,0.03189981208493353,0.1246261291821378,0.02055021820146688,-0.015127749522925081,,-0.021635877733294763,0.03176581819394889,0.09684518968824324,0.057330522547945136,0.03231847673157079,0.16186339747893677,-0.0010532590640336106,-0.049649492188391695,0.011454080897007375,-0.001198058295654514,-0.004696559022514862
COL4A4,-0.021582577003994047,-0.0335913772100262,0.010435747416889116,0.1106914809891691,-0.03252891109505016,0.015992290233232228,-0.04105331262491067,-0.013628207632296281,-0.031018056454366446,0.0049476984830824616,-0.025413416128503907,,,0.0509648174928399,,,-0.005627793139195735,0.04752580514098576,0.011149283349741792,0.0009673459262627601,-3.149577304961761e-05,0.15372738101573077,-0.03057465973326782
TAC1,-0.0186358328995325,0.0002629327371397405,0.04753939030221144,-0.019864258845314214,-0.08017843794321304,-0.00036460862673549395,-0.00811906492409772,-0.04053838165083566,-0.15995868410893657,-0.05895643113317406,0.0038906779097550373,-0.08040057139824784,,-0.0632985480046871,,,,,,,0.018334726931030637,-0.008374390439295672,0.09092001766607105
RARRES2,0.017902638701534294,-0.005556563260056585,-0.007672066835663657,0.06980343311253712,0.0103525378121243,0.003343978292434636,0.030413421145959966,0.06732230532175403,0.25756734443279494,0.019291783422432665,0.013145830620478631,0.14798787860736712,-0.027985612515281984,0.010680311498864576,0.012325497593172492,0.05156295700815744,-0.08096708706669604,-0.030737405090182864,-0.022626049150091414,0.03870534750209654,0.03296598514400312,0.018063932470523722,-0.042432086425270056
FGF7,-0.007824550880648264,-0.007886086676837671,,0.05016814741574558,0.07755434529005549,-0.04970604678101779,-0.014939727235964761,0.01852999410901476,0.07576916085050374,0.016014480565739186,-0.00032386281099374363,-0.05566364023259081,0.08805409800803572,0.023133490531413878,0.09555308016634047,0.011069787090273888,-0.02262753293908607,0.019242065199912867,0.0031473834611157026,0.027082092108149148,0.0038768952301472606,0.1445671548796828,0.05401370041208807
EFNA2,,,,,,,,,,,,,,,,,,,-0.03403638134224546,,,,
HBEGF,-0.037218683100137824,-0.006530938756269587,0.03461793712326113,-0.024009190417523356,-0.045959907794167386,0.007627741936011368,0.07877350920447367,0.016158009464754652,0.13059256516330545,0.07426887561370657,-0.03415974086802609,0.08488733677608154,0.007526723418065163,0.023325801594109845,0.0674491478609448,-0.10810154117859494,-0.06923846684927024,-0.03733805959035224,-0.02026134672770018,-0.028622720616892673,0.07197576760220144,-0.008940725393557124,0.12068194879749317
CSF3,,0.03420738809334906,,,-0.02276900125910456,-0.00046030397589730276,0.11318644305946131,,0.059434750231682626,,,,-0.04321164184679689,,,,,-0.0008307973374389563,-0.07221635600067358,,0.008800330793953181,0.07008771886296866,-0.02065839247036577
PI3,,0.0012391842413713953,0.05395275512068854,,-0.030454752513647994,0.007284706935361923,0.07320966634382435,,0.031188491077519455,,,,,,,-0.0510922370561138,,-0.05957419014725165,-0.09316031634785385,-0.022082789930753115,-0.0345697118694048,-0.0305563347705822,0.008812997562550223
PCSK1N,0.010998766007978167,0.043005210420847116,-0.03536580091366156,0.006517197372267769,0.012515738275134497,-0.024545043349176576,-0.056631909637973814,-0.026021489938423882,-0.0866129693601918,-0.00972011780462316,0.02796580151911917,-0.10729239557724203,0.050611148691920946,-0.1504629070814654,0.040220625181973044,0.0158656137127508,0.0826589070759598,-0.04668469318181527,-0.018046923687290693,0.016350770324658828,0.04783938873135144,0.09272896294354672,0.006065330123035519
NTS,,,,,,,0.03956206828785116,0.005098901314927097,0.00978945886312234,0.021778737376930375,0.02208145117016204,0.07995766344423294,,,,,,-0.07485061550170938,0.027625975784140246,,0.04478564266631166,-0.047984681539475264,
SFRP1,-0.02711560760598838,0.015265157785002632,0.04766636508046645,0.05140989856722699,,0.0007385111046472715,-0.03371035410925022,0.04649450367009826,-0.01047158340874381,-0.00203451304716577,-0.01813410219554483,0.08572130742655498,0.017516657514578322,-0.03077118070107766,-0.03910796635889515,0.0637550896061137,-0.009792895890758595,0.01479786471207635,0.06501869774120222,0.07294985598229754,0.0267051720500045,0.11769305285287175,-0.005198231732969474
CXCL13,,,,0.04451082163009825,0.04665103045680618,,-0.04982153731791942,,,,,,0.05678964016774672,,,,,0.019912587853438253,-0.06039928030183306,,0.009194017347994694,,-0.004520159401386842
MICA,-0.019665846104118277,-0.011058440407934704,0.043176134714868586,0.001188424071874571,0.00598831466707746,-0.008592628250675409,0.0460394883379386,-0.02504693549249566,0.16005953807797385,-0.003483147095229474,-0.026480040304103707,0.11553793318747044,0.0031953470522359936,0.10404462070035085,0.08745544183018032,-0.14760790155221373,0.024813070694740588,0.05522685574752871,0.09812500826777865,-0.012074852550364662,-0.03513167262598317,0.07117458989473914,0.04335920079604193
TG,-0.02158257214027722,-0.043209192106076696,-0.04706945283890551,-0.02651804730486667,,0.06930452042664004,-0.015589751317010089,-0.019203420340524628,0.08953410542702835,-0.016630671792572153,-0.013123570877215312,,-0.02490647976751615,0.04801584767418395,0.05739676022541788,0.09144398501830361,-0.04721169648187597,-0.05177276645360315,-0.019016536620553314,,0.00034805885853711276,0.02005111786905288,-0.025142281339500114
ADA,-0.019383834258592716,0.0051919089154905595,-0.013388014207568,0.013543441859082607,0.045662554806256646,-0.04448643375637321,-0.00759777191773485,-0.037515767958875484,0.15086728181466086,0.030691044255966398,-0.02131373450287007,-0.008121347920087877,-0.00028765557841755143,0.08963936692140145,0.09734683735199047,-0.03394348056202371,-0.016387142230062147,0.04926715762856231,0.09358383593035965,-0.006080593442699467,-0.02504232243406272,0.09435069780795693,-0.006287656436420396
LAMC3,-0.010621588842713013,0.05002605088820371,-0.040693133685220935,0.1135826376076247,0.011123421548808297,-0.07508872223509376,-0.002048791892404203,0.025584698411103748,0.20607124057034854,-0.019648970732695496,0.03682952868985468,0.02685735237027948,-0.0656007282192723,0.0033235959298994343,0.02661387667974181,0.05820614797934084,-0.029224015198254738,0.10966465257910674,0.04479010978970278,0.004281672421419788,-0.04581767626008445,0.01845994841767594,0.04751965809824888
CCL7,,,0.052000841942545575,,,0.06067618121241393,0.04481763232131303,,,,,,,,,,,-0.00852805668222935,,,,-0.018158506796052062,0.03489557179248905
NGF,,0.008022922362794633,0.05893676417991083,,,-0.020004030126346335,0.12056968250290628,-0.018325213689110078,,,,-0.025457994867770162,0.011965230146860097,,,,0.03994915255199201,0.044675613075675344,-0.03403759889040895,,-0.036566276825999645,0.043877166652363686,-0.03675879927106465
TNFSF15,,0.024388569283549166,,,,-0.036546415283624394,0.04190701525428688,-0.006013499822955,,,,,0.019580272400261906,,0.0624484942500304,,0.07513737107258849,0.01265371271084911,,,-0.025886086663933196,0.032446966460004736,0.06934187038599683
HMGB1,-0.007581747654024679,0.06924791199125407,-0.16558666655988222,0.05538180678327295,-0.052767886023091036,-0.045659455364474605,-0.0349766587761287,0.08358213211451425,0.08261753304443134,-0.03310264005426876,-0.03668235010942402,0.079601529536739,0.04095628437375599,-0.02564233023942606,-0.03204000237270819,-0.0580286178857798,0.07625755001088258,-0.03727508526651177,0.003007684124267719,0.06633495863525572,-0.004848120592806188,-0.10009045219536424,-0.07870589693830274
ITGB3BP,-0.04799293352000209,0.04637734098074867,0.01444629899561821,-0.009385278155341039,-0.029978473941210667,0.03627458707847333,0.05507242243387917,0.04966118678003132,0.1858706789327934,-0.0007380488154326252,-0.012504549284579563,0.032133876963193614,0.10977045292953723,0.03235571121608475,0.05445876754118789,0.020982947441315045,-0.09433348361983508,-0.016630062877453524,0.03445606960307038,0.016669991329874522,0.004711357399646565,0.012789891248306715,0.01376540449852636
AANAT,,-0.010127729713633564,-0.011405215432176388,,,0.03677497456318863,-0.008954774732379584,,-0.029601377125850904,0.07224949880543619,-0.015127750364369136,0.22544907078340737,,0.01851278020297773,,0.06676717841866,,-0.000940642106400693,0.02000636842076519,-0.03214886323886447,,-0.021422761432367855,-0.019608521086278374
RELN,0.08652112912317883,-0.031965678495106765,-0.020447986930520225,0.008536097811194786,0.017539708057755225,0.059870518201665515,-0.03429674223471945,-0.0006167218510846572,-0.08248114974732758,-0.03909221769828544,0.0037999435479999276,-0.039838109809607405,,-0.019519188582476987,,,-0.02654247753489479,,,-0.040204135801304816,-0.031267587354557626,,0.036135747969251196
IL15,-0.010623792707156065,-0.021914371779389288,-0.00697651754833258,-0.02355953947740784,,0.01718074578463794,0.010632559674116098,-0.015832786143699113,0.08019056808846813,-0.003299653370593502,-0.03251449319324441,0.12988538928479293,0.024323311098643,-0.008018713151981303,0.015162246566634898,0.07657998969875213,0.0805033388219936,0.019486817336618327,0.1167350907284237,-0.026961935003621408,-0.02585727648995588,0.08648193184719614,-0.05316968946859312
UTS2,,,,,,,,,0.2230327164417913,,,,,,0.07150715783612276,-0.06583213111027254,,0.03781319335819363,,,,,
