,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PIGF,0.021582174296111128,-0.046001558117600136,0.0852304888700638,-0.021160687696563155,0.03073076009851773,-0.010778750025221797,0.020712208168601785,0.08117331972423557,0.00044120870476075486,0.04521215828551308,0.00673331247739735
CRH,-0.011975391692212494,-0.013035649097636168,-0.023290043847021633,-0.001338137484337285,-0.029274357251337185,,0.022308335134170125,-0.008021543010359256,0.045047476660427944,0.037878461834308756,0.013978287450487799
BDNF,-0.032117302006286486,-0.028419775886084485,-0.057819792987869364,0.030081608333008495,-0.02350744345713183,,-0.0071015768187304065,-0.0008417819335587778,0.023340709258236593,0.012557131316423423,0.006845924629082208
CCL5,-0.007660747172927595,0.0023751424241992953,-0.023089002539280194,0.05082308178491367,0.03928651537219284,-0.0335151858390173,-0.003142039690839898,0.012296053508446593,0.01818144325479532,0.04906512654293466,0.02320018035449031
GAD1,-0.027744484887694845,0.007304905873623643,-0.04270793683683139,0.019285430653777996,-0.06996527211655522,-0.013123078545190063,-0.027667948486810225,0.08558634406115474,-0.0008086960447432659,0.040194222707961136,0.04300492129274631
COL14A1,-0.03559494676052556,-0.0008402555401353438,0.05879666157910659,0.020813686081055893,-0.031280519551844514,0.049158253229122734,-0.009491514411340028,0.0002923964200119582,-0.002909433860520994,0.0176503533926195,-0.054827450799808566
HLA-A,0.02077454546017028,-0.07221299926557051,0.08823162527130986,0.028287452151971888,-0.011051176908705315,0.014329536304008355,-0.06493773904076017,-0.0986604254959811,-0.03456658554409751,0.05893087664486004,-0.14218632164055228
FGF18,0.051014125844692504,-0.017785972074796166,,-0.016421704696136956,,,0.0019051025605594997,0.016307385118171116,0.044174416261402366,-0.017325831226907822,0.008088130357264247
ADM,0.06950896775481959,-0.019380280822911402,0.06424588982452636,-0.01162659626117166,-0.0011066237763547422,-0.02116709042389773,-0.0428446686805611,-0.06332872321373598,-0.05989271841318103,0.01395848303405851,-0.08718569840623212
CCL15,,,,,-0.002083277336058653,,,,,-0.015026692078036611,
GNAI2,0.017889319208895776,-0.03424728116601708,0.10339128300869979,0.05514635910354903,0.006757891878192904,3.6966978290267356e-05,-0.0022353137241014056,-0.015272914018258003,-0.027681352588554888,-0.005877929120389342,-0.09788470812593876
HDC,,,-0.012856475926796014,,-0.02907181497038153,0.019278482967109777,,,,-0.025645705145973637,-0.02053912970386204
COL11A1,0.06545666121275104,0.012624534492459287,0.0004358434399184212,-0.031363642841740584,0.016518126166852283,,0.028665618353733716,0.00894462099031989,-0.015455006529602414,-0.032315088323023745,-0.005970072755511409
NUCB2,-0.003296678711196883,-0.005192644048996809,0.057403605927700906,-0.028704098502469817,-0.013343317874791531,-0.04523332865997806,-0.03496717741560794,-0.030566244159716753,-0.03031709191033961,0.007103013366876201,-0.05085289686543692
FGF16,,,,,,,,,,,0.05681535964943484
CXCL1,0.025908253107677547,-0.02146843562152209,-0.028127730565176565,0.04197677023882682,0.018986979307997948,-0.06259491768568169,-0.04356710248245731,-0.038608798413747134,-0.03650204357524218,0.00855328458897336,-0.007200048483452525
VCAN,-0.049232018690512955,-0.04702467620201653,0.04084239559482914,0.007449457124508277,0.01275905811427157,-0.009012062974310545,0.03643294787214435,0.08350976403660242,-0.013854158571519164,-0.021386695642269506,-0.0677552184753018
MMP7,-0.018915193173511965,,-0.011055083470820843,-0.015135252191098783,0.01448532907100805,,-0.054010153669171834,-0.0090067730732134,-0.036153768348561384,-0.023500711317285605,-0.09675520830673748
PTPN6,-0.0210753129276152,-0.027184926282608324,0.013532194103415811,0.03145382515572331,0.04672814289648932,0.006473487776050739,0.05685757760530356,-9.880322863440683e-05,-0.014886716896297203,0.014426232615436548,-0.039664825686469396
PTGS2,0.001704979664789888,-0.0023840875458465884,-0.06795392412004389,-0.03337692412080051,-0.021433853669040073,0.012578927562583046,-0.008232658292087278,-0.055622740863279174,-0.015145606286276607,0.01812327933773867,-0.02728246391916022
XCL1,-0.010351963252212378,-0.013640306241598859,,0.05264770482611109,,,,,,,-0.03655310295242622
CD58,0.023104239054590123,0.04025925439182402,0.059345983560821006,0.013478805082005975,0.061676890497272624,-0.02538766520792555,-0.016209026105266665,0.04078281170076932,-0.02075026984495839,-0.004972961072148411,0.01845648452667106
TNFSF14,-0.004030932844477392,-0.028412573679484424,0.04598685962705321,0.0025234688560909595,0.034963670126478844,,-0.023480245825117096,-0.030442337485884017,-0.01847734465913267,-0.01330529229479277,-0.0009724825578646582
CNTN4,-0.01860434038789001,0.02876474411099984,-0.039254318106366086,0.049971529467361,0.014620759642428297,,-0.03702823221607553,0.09750686668268092,0.027430033886329735,-0.009313818811110222,0.02788836121354124
NTF4,0.009292589137871697,,,,,,,,,,
INSL3,-0.00951435727854334,,,-0.01745253763677357,,,-0.008920224896429471,-0.017670373282978068,0.061268522640677024,0.14034889912573975,
BTLA,-0.015102176456641973,-0.014220473341301549,,,0.005661184940473012,,,,,0.0625211347159994,
MFNG,-0.019366496426329264,-0.009738172961170969,0.03750220851535779,-0.03929593766188704,0.005355623997372354,-0.03641348521164253,0.0016108778583844763,0.02090759686814007,-0.023077610046003148,-0.015959463280159868,0.012493945832635737
ICAM1,0.030657422524762806,-0.05670241163236081,0.11863497557493843,0.032577266064803934,0.0173467983664056,0.09375298934871348,-0.0075158804299383115,-0.039630965851465035,-0.03905469169797353,0.005504012509397397,-0.07732225002122169
PROS1,-0.02259409959587151,0.03253282613790957,0.09270242357389875,0.04830221482287323,0.01092717636058585,0.03202649362402297,-0.02967457454209388,-0.006554019940805704,-0.019836545882730903,-0.01256623501319966,-0.09428289088912697
CLCF1,0.04314506326799918,0.002188928188036334,0.030893855490208066,-0.024873933150759735,0.08859345523547697,0.03045235206044229,-0.07476420072644013,0.02424314468767329,-0.03853350550857282,0.023898200233309776,-0.13172719583041767
PSAP,-0.004868775629605561,0.03783841746904505,-0.07895157925636334,0.025542967463813855,0.019223316709795924,0.04005327219713583,-0.05491092419075229,-0.043704495165919996,-0.055830657932044024,0.04237358426459123,-0.06860990490408783
EFEMP1,0.028480522343323135,0.018132165839910622,0.059027527569971656,0.01782387832173186,0.04896130914551264,-0.005638518363304976,-0.0512373778673445,-0.007669143168591255,-0.05367010427253336,-0.03809584764159342,-0.0724971102706547
C1QTNF1,-0.015735694989336586,-6.70509900732069e-05,0.07756521086975264,-0.01158281324573671,0.005850794323263919,0.030907913398087353,-0.045257404743859815,-0.0677317411081451,-0.10376529390370984,-0.025008206059236416,-0.09692237268246691
ALB,-0.016891383004561247,-0.011269636206515408,-0.01854351162352798,-0.019053593572893615,0.024752905895202886,-0.04640667157100109,0.05100860647518128,0.06192834165766108,0.05232484819971807,0.03186354755998693,-0.02907972036944504
CCL13,,,,,,,-0.017430114208271556,,0.015989166143621954,,
EFNA3,0.01873520238227756,0.10297604325955577,-0.06629361538919747,0.030999309954969568,0.021669998338261363,0.004284064136557669,0.03970496627973373,0.02542605603574072,0.06893081431615014,-0.014533060378010856,-0.0015107163691862264
DRAXIN,0.0029901535254914977,-0.027463725714462497,0.06183519294079954,-0.04038754056398616,-0.019357865264159814,-0.0570667708328913,-0.00609749471385233,-0.06585013103722454,0.004384779871512585,0.011479110764869405,-0.0663703739097349
RAET1L,,,,,-0.023185400167050285,,,0.0046488788405997065,0.04719528552477506,,
NPTX2,-0.02008543415815272,0.06810018161868144,-0.11300540731769235,0.0108323878616148,0.031574278952309416,,0.018460523953949207,0.004985248546687162,-0.022254845674276467,0.056918784974448494,-0.022088049102782153
FGF11,0.03516348195841698,-0.027070401910089765,0.0530510556572154,-0.039438300211091716,-0.04387647511099729,0.009911193905058851,-0.0016890813546347869,0.01675055760288521,-0.03704473051739471,-0.026127629624891513,-0.060165441360834876
CD59,-0.0016955617507378783,0.05304090817366324,-0.06820492488405255,0.0008832994368282239,-0.012580192573128793,-0.015837201328617483,-0.018435963412822404,-0.03659404691775103,-0.05398890582927019,-0.023765151111010494,-0.028627288642335748
COL9A2,-0.0027996761226761714,0.02559676759051787,-0.002220433359826698,-0.014993521298840693,0.053557296944474884,0.03233857976504922,0.04774797233742208,0.04987648489927477,0.04004364092401141,0.03497005712636211,0.107926095246696
DLL3,-0.07695356501006753,-0.022817170892923955,0.04512376796482212,0.01747005080539513,0.0688731469118148,0.01885611982261978,0.0734998759648353,0.10970286373408385,0.03571826717768032,0.019984527836050668,0.07965104939244311
FGF5,,,-0.014766093915971073,,,,,,,0.05354135758980591,-0.004636732033082349
LIN7C,0.022506385042091355,0.02233299223845166,-0.017009120872947155,-0.002921229965210622,0.009178585493392772,-0.07671259974277167,0.09563354062184831,-0.022922331792450224,0.02941217660507282,-0.032855931014032426,0.012188523027273933
GDF7,0.017877422366657243,,0.07617969039198443,0.025656533440943468,-0.021226132084395128,,,-0.015334564695255322,-0.015021001243565153,-0.029349181872434318,-0.03139679777782037
PSPN,0.016785396557336213,0.0754790401457367,0.028606120974545433,0.03354023725484021,-0.0373219335432639,0.07756565274121438,-0.035018476580762604,0.03137500681809864,-0.030444120064560074,0.07033566797858981,0.02063187943686327
ANGPT1,0.01820627883022324,-0.006943186512341369,0.05743630022149581,-0.016245958127420863,-0.042431745876794005,-0.044895151461655826,0.014460383674426733,-0.02887782452805203,-0.004597334341407601,0.030182985878351533,0.05428795146696811
PNOC,0.016527353006029137,0.05390089519388632,-0.04405204067628783,0.004016799890179614,0.014911983626198212,,,-0.01630684354897378,-0.017808010480167967,0.05691087915978437,0.04217246832939986
L1CAM,-0.015368039068867086,0.0023113564134627446,-0.04703092885362524,0.02627805696799051,-0.012100911222291257,0.025287385124103223,0.049742036310184784,-0.055149063999464315,0.04326840688194709,0.10865458808682302,0.0725251549103247
APOA1,-0.01481703947485367,-0.030072765800083022,0.01876748782099355,-0.02272624000916539,-0.01692972476662521,0.03478880351409727,-0.028670686493505508,0.06916113826614798,0.06003117997408546,0.07468421618547336,0.035486787622630495
PSEN1,0.007550895197785234,-0.0327759596880677,-0.0026685182630970285,0.03574711430508967,0.02131598703076509,0.04246303131429158,-0.06748508827890992,0.0245889160366875,0.04150942021441483,-0.018564803685121242,-0.03125612085083715
CALM2,-0.04487183664449236,0.06555564739218984,-0.12685661521107594,-0.032444189012550965,-0.039115467964686866,0.02976404293340504,0.02069072774230013,0.009027771646333673,0.05469086634621963,-0.01368983021210735,0.14777936856263182
CLEC2B,-0.0072295550153264315,0.016062793161124557,0.08911117802577864,0.008230884672856275,-0.04538710743277306,-0.11482967621138598,-0.012823068808911361,-0.03131589775047306,-0.009551621861629429,0.07563344629790938,0.0011454553408947463
NTNG1,-0.028955904134143444,0.019119765012788413,0.011478091775045713,0.03210259931017392,0.00033140988347382314,0.07960665068190884,-0.04168642611494081,0.060511104986321056,-0.03259403992695331,0.022024536669225256,-0.07688576571487721
LRIG1,-0.012760467908573613,-0.055181038601844756,0.034694311872129006,-0.03235487578208473,0.044586683829924485,0.005737229134175578,0.020905008189378068,0.08230711172709562,0.04933157632976115,-0.03408173172029151,0.010597709641235199
CPAMD8,0.03920349925362352,-0.017318592679216847,-0.01335791911739342,0.038239010812011115,-0.008795381054952717,0.013804839761222844,,0.006720120622739694,,0.09316011116296274,-0.022262682803101806
GHRL,0.022332473181694477,-0.029330310907639892,0.02641100332269685,-0.02601171601019896,-0.019357865264159814,-0.055950284564922625,,,0.006310344579707884,0.012838151819301959,-0.019624786535129286
NPY,-0.0028538701397809968,-0.023816177421287603,-0.024186579492617783,-0.0016617832092763196,-0.04123619816056337,,0.02944558024272548,0.023474963228787702,-0.02257420500628404,0.006052302385398576,0.02182008040348138
MMP2,-0.025423125488072153,-0.04427794257552429,0.08757492329852894,-0.0020284888560897054,0.057253081837313737,-0.004573920831573137,-0.002453277114580759,0.05218454560415855,-0.017538416784196247,0.008814827564911053,0.06631688433008437
LHB,-0.00980119855077403,,,,,,,,,,
PPY,-0.017061028126121525,,,0.024083579389931112,,,0.003982112860623242,-0.012383888200982057,0.026694519121681488,-0.0411617953444233,-0.012811122120472465
ALKAL2,-0.00965880242307666,,-0.01514565853822805,0.0001763808674479605,-0.03861649775951631,,-0.04916391160845853,0.04785357768535548,0.02771139193147856,-0.010579947389965509,-0.009315760995709521
CSF1,-0.0018330513331255125,-0.02825682407427986,0.08091380093727189,0.02480076311834855,-0.006885212713827852,-0.023473101230512525,-0.06803233457143198,-0.04403321757843753,-0.05188624116214432,0.0070947654670869865,0.00541535288030163
SEMA4C,-0.03651948124663817,-0.01463505498161,-0.027763083733567732,0.00516543820935591,-0.002774501849677745,-0.04809054707761369,-0.0575468482835246,0.03628216786781625,0.015347155652510177,0.08182637068459915,0.03864953935776574
BMP8A,,,,,,,,,,0.02590996911163796,
ICAM2,0.012312167406765828,-0.048144060880017575,0.050455500980115815,0.018702532003120484,0.01876004276596197,0.018613448170831094,0.0030173530965340945,0.03825798844694651,0.022576813680107537,0.049861673094094144,0.03869807798345489
SYTL3,-0.018907375203803208,-0.038646906786760686,0.12393184836516379,-0.04362941332047601,0.030303434760262093,0.046791106552155695,-0.008090097935608104,0.022020061662314804,0.0560593554855599,0.014294470654579764,-0.051084311443265355
IL1A,-0.02461129490121902,-0.0033904004610956326,0.07221913058628363,0.051614132344375604,0.0034933655359115578,0.0181648659206175,0.040632544747652044,0.06564213418395341,-0.023959266542010797,0.006762620280740044,-0.035276170494082305
HLA-G,-0.010351962317343151,,,,,0.19181513855840068,-0.026668003271730575,0.014996461964371382,0.02670243227847071,,
PGF,-0.012768932261384201,-0.027937723562334853,0.07849605345586311,0.061395563874057,-0.026356742919465773,-0.03622772676678122,-0.031122977983560528,0.06700492338987322,0.05857601960484266,0.07632140799505789,-0.022198036721637688
LGALS8,-0.026875021571345782,-0.0653993167329446,0.045876147066811965,-0.0002241563252623403,0.03099589895077744,-0.027267631217099093,-0.06175012094290391,-0.05053696399615777,0.024116724086496278,0.06401572087527181,0.05962736684822332
DKK3,-0.04254010601134752,0.009783703041983163,-0.08927159532123723,-0.04111394822985901,-0.035397773096800485,-0.041362299351052643,0.0016116172187053328,-0.006736469141301301,0.02723951620538312,0.03908785385535574,0.06792943845299532
COL16A1,-0.0031969784759026177,-0.04043183232235089,0.04592015745176182,-0.09320959354490137,0.010839181678952326,0.0392747539259143,-0.024218692016248638,0.0543211075037807,-0.03495144254871821,0.03523210374088879,-0.038907599464776996
TPH1,-0.01883789804489926,-0.017000443782101273,-0.01587919572370022,0.0005782506271943633,,0.1367986316576104,-0.042231733705654244,0.019427068208929282,0.0661523270645059,0.029849214239146396,-0.022109921972397462
TNC,0.03530480442571561,0.026327254553994702,0.10694216679917146,-0.007209846731829934,0.04516875134758583,-0.045459290957106005,-0.029791798306212113,-0.09617612398966176,-0.023454097171508943,0.005727829105660574,-0.10200090748138191
TNFSF9,-0.01697639225091823,0.002668649831381392,-0.03584577206478318,-0.003183708466678372,0.002410993264968323,-0.028249078238114348,0.00927220722148691,0.028315093397581682,-0.023214149835860887,-0.02922558412532532,0.03666675490374692
C4A,-0.011619889623098496,,,-0.016771983675647674,,,-0.0194052222728592,,0.03335932544326425,-0.024868806158908758,
CNTN2,0.039200721295638,0.018530711381290154,0.019595207805999514,-0.07654479418239978,0.02263658479877117,0.06253284524024326,-0.002487799075785798,0.04369976632214395,0.014506023285740877,0.009250105675841617,0.08435966947143468
F7,,,-0.013357911353323986,,,,0.04829228794597339,,-0.01502100269605927,,-0.027517934025819
LUM,0.0045024819704435155,0.06360685978538409,0.0785778610473022,0.0021406580791318345,-0.00032830891693877017,0.05687943667250937,0.03398877547229152,0.010870671812970863,-0.004750088262861254,0.01912185040179109,-0.050169855684452376
BTC,0.018279189689218142,-0.020216763501868004,,,-0.03044541464324273,0.07003083408803756,0.006600890784916184,-0.02613163299842444,-0.014536114227968617,0.07218608707988358,-0.03466845918814617
APOC1,-0.0038221261266914433,-0.01698311030111249,0.09394921564256432,-0.002252413350242592,0.012133244966695616,0.0291563316934599,0.04849087260948188,0.08075513437576719,0.022975336407615378,0.02650346852196661,0.027076313729852277
PKM,0.04980671054540788,0.015194965681632706,0.0772255002081823,-0.016142581896354116,-0.04361678566867217,0.04048154434680864,-0.045572017501488316,-0.08874384778659843,-0.062447647993529004,-0.03052366350565093,-0.08463222897026862
TNF,-0.0036333659630158163,-0.0367281838028909,0.060917468521191856,-0.023279277588430305,0.036263635104837405,0.029136490099604815,-0.017168264751767737,-0.017888121431668028,,0.04760870368641987,-0.021416979872905532
GNAS,-0.08888588478074914,0.00842154001410694,-0.0545649547475561,0.03722314549365907,0.011648361185084681,0.03780555050135329,0.006209199497276996,-0.005241960749470712,0.02878022745979324,-0.005234387373075736,0.044635032078771196
BMP8B,-0.015007678827311613,-0.01538001169444187,-0.023001956426649088,0.0006376348223013589,-0.018791421179513764,0.086254570688555,-0.01992320279543718,-0.02913789016276551,-0.00571141501717448,0.0981335772942468,0.012447943289406684
LIPH,-0.014720875236196168,,,-0.013522803741015582,,,-0.017430120618643557,-0.01994371645847879,0.007312151353939309,-0.012777801818965229,-0.03415090949007969
CCL28,,,,0.033102375162647246,-0.022226283305876122,,,,,-0.014339762543924788,-0.032402945555029955
PTPN11,-0.03852761514857387,0.02063307765914075,0.01820278233935289,-0.037942447310692254,-0.0008696019885326106,0.009069928059125792,0.03866836190792979,-0.007643696919437785,0.0366277352313018,-0.020828992577462385,0.057730036030514846
ADAM12,-0.028709359601953113,-0.010862045639435294,0.09644624289598917,-0.006955895740623109,-0.021480321108464987,0.02030245829847641,-0.010981634620587264,-0.021827520665945524,-0.03594856786273133,-0.00441954538607169,-0.11183748841561589
EPO,-0.015007679247542424,-0.018242339032494916,,-0.014148202499599418,,-0.052800571657127156,-0.018929556134967766,-0.001155975345587624,0.037870130839253495,-0.015249145717600372,
EDN3,-0.003093710874936978,-0.018688499018403266,0.13932250412467492,0.08028917000827333,0.012819419401070498,,0.12907183892519886,-0.053998524959287676,0.0672208312878348,0.07965035632113092,-0.019161201868192403
CCL22,,,,-0.028487712131374184,,,-0.02142418045129846,0.02382780660683771,-0.012609992730109319,-0.023563926185235444,
CCL2,-0.008053487773233428,-0.021072997797098904,0.03317893441420496,-0.02598958877055284,0.0354528946386982,0.015767133938608523,-0.0333730086601895,-0.09022213053432594,-0.015411197698020422,-0.03709384230972134,-0.14628722796911398
DSCAM,-0.012918796961488215,-0.04927132471168292,0.05535837761572683,0.023292682520669516,0.03455598900571057,0.009630271464908089,0.0853424657804569,0.050794356004746154,0.03525567082399184,0.07111118484835616,0.013099951494149178
ANG,0.04485142419242192,0.007958775098603335,-0.039253748923566895,0.008638200178121386,0.028791502800966214,-0.05148699866452154,-0.032660318207495376,-0.014632821331725391,-0.0189881035577881,0.006084745837277798,-0.07216516854103797
FBLN2,-0.022755963952353492,-0.03633574844851709,0.02944176232802373,-0.0037144068975237883,0.06977442204918193,,0.030389926470790623,0.04778180295848436,0.018067792459039403,-0.009324085754717455,-0.04679061512278742
VTN,-0.01929768431966971,-0.018392159027870465,-0.022517080485941938,-0.02324390783427224,0.00045048534585153776,-0.0009564591035362622,0.017538096278355488,-0.014565013208129626,-0.018608602504199965,-0.024868811321970944,-0.034717291598835395
VEGFA,0.0511299875083234,-0.0312556861333451,0.0807820283515394,0.02618540590839401,0.0057999574705214114,-0.09848051590299127,-0.030076085649324073,-0.07519026179599686,-0.08520093234815948,-0.07401701519077414,-0.08396909651037554
F10,,-0.017160195611632262,-0.02172024872601489,-0.015513198249205936,0.04349403729701306,-0.04397964334004415,,0.0442923173561177,-0.024889775419788065,0.06616764221388677,0.04354942532014043
SERPINA1,-0.016511987073306804,-0.011819420325821119,0.0535103349858754,-0.03815869613121248,-0.02220743845287573,-0.028857281678713587,-0.033765829358702815,-0.041060863416327094,0.03425829524677874,-0.016875379308260274,-0.09479261230658428
VWF,-0.08224135571841408,-0.06376998173349542,0.09844821831323161,-0.030921693260946192,-0.006437524790136135,-0.08199583861381729,0.044370628275493554,0.021541535552066914,0.037584322885445776,0.013550475231904408,0.0429802251354653
GDNF,-0.012206965865989025,,,,,0.0008009778637450759,-0.04772374944071044,-0.017914107353150025,-0.020123866619200563,,
VASP,-0.03275168782294952,-0.06127441055693824,0.03276568876136273,-0.055959712368551795,-0.02119411544944231,-0.08464577343605482,-0.02708108973864864,-0.017416590556312412,0.04621242726548552,0.07023271293348743,-0.06836012159832544
ADAM15,0.00030015685436893426,-0.03705491930744683,0.033104190487564515,0.053527448257470654,-0.01208730015144668,0.11230163074453427,-0.026891539834299844,-0.02562130708999939,-0.002084758880556325,0.031291805225777784,-0.045186058361147106
WNT2,,-0.014779060461375936,-0.0342877177587291,,-0.003115724965298143,,-0.023480235184140875,0.016296528069279184,-0.017255688393898398,-0.025417534203618763,-0.05391154436014051
CALCB,,-0.022215831294148208,-0.014766093755503125,,,,-0.02054950043773082,0.006858759149040724,0.04729350402811188,,-0.03299418686255239
OLFM2,-0.010001427118188189,0.034831998148160584,-0.00841186458277156,0.0036720363285429073,0.03145746664365284,0.06177924297246436,0.10611268573147176,0.04355611051565148,0.0030136408422299717,0.00252470412562811,0.03636851951748107
MFAP2,0.0322264095215089,0.044758574440208934,0.09761711642174412,-0.03715588592442953,0.009686163713499594,-0.06606778746330033,-0.008584996074220442,0.020242391203129526,0.01276796480149527,0.04893608217495208,-0.0022171418821834736
HLA-C,0.019129315060798246,-0.029417729203902922,0.09231328543006372,0.023104749853648503,0.04512260860494328,0.03127952189049814,-0.032382003823416314,-0.04852382252031913,-0.035514547009586075,0.056472546480559,-0.05415128909547402
THBS1,0.0011001605762645977,-0.02701605233196247,0.08422855332344756,-0.009555737760941608,-0.016561674713501846,0.00892049894619703,-0.06085630608756139,-0.011135626134919351,-0.05066218831633001,-0.019166726470200193,-0.0884826271196194
HSPA4,0.0178730297285019,0.01472533763398095,-0.009342141896773133,-0.008923017020002828,0.035474727908792414,-0.016696650221413856,0.011120167102316303,-0.014526038283568573,0.024766435295620837,-0.03015452818153578,-0.03269438424362566
LMAN1,0.0008024799516163863,-0.07034084120932081,0.07172801335575849,-0.05268374887219457,0.06880713657304388,-0.05956519781987391,0.016239165206355065,-0.06933418187409435,-0.011842644984409177,-0.026687448300467743,-0.07967676601461808
LYPD3,-0.011003310762143224,0.06392748249604362,0.042995605435973853,-0.01980862150804454,-0.010232231731907675,0.11228059392110998,0.028499808880145413,0.0023996119310026025,-0.006523289819771836,0.07571557439430121,-0.013744152635506008
APOE,-0.07448444122268699,-0.051151018790494995,-0.013146112720335201,0.004462242779659997,-0.029926041896474687,0.06620768069307184,6.090721897606833e-05,0.016836314842852026,0.033520165054153665,0.05391161132683697,0.07574723921243591
SOSTDC1,,-0.022961262499469167,0.09862437142259514,-0.008819517383721382,0.009817992741009756,,-0.03909687225571591,-0.017628102318628724,0.07523007215634575,0.006601878462346196,0.08576295581049458
ANXA1,0.05337587368875709,0.008130327487774853,0.1210922751550369,0.012587571315773153,0.038265329472764724,-0.04699257517917822,-0.09323395604674684,-0.018347739110074795,-0.016943986998831675,0.041090748052404966,-0.10245514527242294
WNT2B,0.03194939576781392,0.05737100724998134,0.024043510639492734,-0.01862685122560011,-0.013739414434297537,0.021881713380167138,-0.05037307535054073,0.0061157560485663506,-0.0040011136869221335,-0.01568481531394806,-0.045572690198332384
AMH,0.023074587924346617,-0.022838493927186978,0.06375327659451185,0.00625810858112722,0.022513249339895305,0.04170940403172961,0.03837321302498965,-0.0029077376035221074,-0.013136401740477067,-0.012032157912860287,-0.04002067984539104
GDF10,,0.0037832308391079197,-0.023793274278989928,-0.019053593040832772,-0.045192016587881946,-0.042498532016335064,0.0006999968055226075,-0.005172661490465511,-0.03110195036197359,0.0009444291606902652,-0.034529354457963096
EFNB3,0.028354152702420754,0.0601368688068359,0.010066258129521069,-0.0028621593662616807,0.04215007943445276,-0.1262840300666472,0.059308267764155556,0.02926872591119924,0.05659925276831858,0.04158696442096825,-0.0059289635323319465
LTB,-0.002825412965573192,-0.0261970987824287,-0.024164783477991753,0.020927650761401514,0.026051083717158318,0.007895791308882457,-0.054507694599187216,0.04249234280861717,-0.01834932252405233,0.010797496636104041,-0.06311683329614397
ANGPT2,-0.06102251183612151,-0.06425155355769148,0.11374427860908519,0.03227275055963553,-0.028393365838812655,-0.032865001060013506,0.03735485149744333,0.03184044718939796,0.02428468265745752,0.040884924260600725,-0.05197145875865205
NRTN,,,,,,,,,-0.012796411144532505,,
ADAM17,-0.028773674327947984,-0.08212376098760672,0.06719442890004586,-0.045016138317363646,0.03691969333792927,0.002323320148495929,-0.05748167146231288,-0.07862473325107956,-0.010503591641852012,0.0735472389749642,-0.06668852706728212
LRPAP1,-0.0007094641878336078,-0.060400203573852784,0.033733342853900505,-0.04154495737183607,-0.03305474782949134,0.15042872549976552,-0.06728965433341723,0.06579040781705156,-0.03506250271755852,-0.010114648369149121,0.07187788702434508
NID1,-0.02970484983769531,0.012332155190106322,0.0933456732956195,-0.024669406141159884,-0.013752503979509365,-0.021933086731279375,-0.02284459450548623,-0.01769195775617809,0.002112227066408365,0.021395734740978035,-0.09446584056745395
MST1,-0.020044878555064607,-0.06494676278724051,0.08802316743912937,0.04921911259114723,0.021477242173860045,-0.013520802297291993,-0.06935773785841716,0.05534138151858306,0.021305122750604578,0.03068214143967052,-0.0036078782190935624
IL13,,,-0.014957015275714561,,,,,,,,
DCN,-0.07208387851644799,0.04092183034360094,0.09387405747061944,-0.017479346912850753,0.02139271021486,-0.02359024624567177,0.041450171371569144,-0.0009479055545334501,0.017781512544707705,0.01763507941431221,-0.07143671981980583
IGFL2,,,,-0.016771985450327577,,,,-0.02052320371502248,,-0.009492118214292546,
COL7A1,0.0023237462693090627,0.00030249745434244213,0.07318750288909083,0.003847838890409889,0.03549627817627807,0.006007102947747721,-0.021725545898148155,0.001015104806084129,-0.04267824450668946,0.09226245687743954,-0.1167709539862469
CALR,-0.03469323147295892,-0.037213477932135974,0.04235255907667822,0.043333699726878505,-0.03345397436038262,0.0002354948893680386,-0.05977058917904105,-0.09313106041719098,-0.07745829235196547,0.026543786638214443,-0.13472190932938496
PIGA,0.011985779713214155,-0.02367941661502737,0.09271068031089029,0.06617302412573446,-0.02974988119626504,0.0615224630873076,-0.05161199019758824,0.06357887964544343,0.02260846540716127,0.041324427012382745,-0.03477577421284575
CD200,-0.007737925748991657,0.03426053227848674,-0.007357513669683187,0.006706734972748879,0.0010867523124455218,0.0036174263845141254,-0.03300658221736831,0.06113221061051056,-0.03536567864229319,0.06357968819564397,0.03625240221672034
GRP,,,,-0.026040536890127027,-0.03092236097837945,,,-0.019348316450003962,-0.014035571447480404,0.049452459605080025,-0.03200369417992067
CDH1,0.014970832514506661,,0.07111846249071627,-0.02460784126547563,,0.0012422649686248616,-0.04642625490631803,0.02723796367596704,0.03653015350221041,0.05174830291354901,0.002471318421040058
LPL,-0.018287157552989916,-0.020512205494275362,0.06928882255158593,-0.010488495888675006,-0.02153620333155796,0.05809033703540997,0.017248724497026913,0.03742510859083024,-0.01980991862004223,-0.006516204351785067,-0.07729666640133698
SEMA5A,-0.013904026141034266,-0.03157308113339483,0.07818363485045508,-0.015634557196177692,0.001183668804529843,-0.006153972552683383,0.038041146155724875,0.05405629243447154,-0.005850362465925375,0.01707787738202133,0.033044903798832924
SEMA7A,0.03952888207767522,0.023909999718197347,-0.025267611030643417,0.018220489310960108,-0.00039106902368591707,-0.05451335869269573,-0.04495611931572263,-0.021124228645473562,0.05729904050681074,0.028774497017327337,-0.02788150648343279
SEMA4G,-0.013690962616927791,-0.03284729131148696,0.02146136640737668,0.013487878748662273,-0.004542711127597916,-0.022020674799213505,-0.04052269715858194,0.044926166725701336,0.09312061835255173,-0.02819686666725776,0.04874150640015427
