,UKF243,UKF255,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LAMC3,-0.06761542396357945,-0.04313304204637645,0.13592529162245962,0.06837696972765628,0.11321349130815352,0.03928741461894169,0.05993393451919475,0.11755835446677357,0.0642387901506513,0.09543796178146062,0.1435513074770684,0.06894500510776172
CCL7,,,,,,,,0.03343926158211751,,,0.03878911546966914,0.0011685084068752114
NGF,-0.021116897390682357,,,0.11012504065630088,,,-0.03450533603710809,0.06319650113236572,0.03924865196311364,0.003921635333286803,-0.020316100406932523,0.168244110509411
TNFSF15,-0.026124237532999302,,,-0.03762191090501119,0.20927380357470912,,0.06175816296742747,0.037590054598313556,,0.028393517853033484,0.06387693198687867,0.16157066919939006
HMGB1,0.05658369465174279,-0.042201345775309373,0.13869471305452777,0.04404875548947963,-0.07710751486086222,0.029093163279535202,-0.004329556749190636,0.006365532222667829,-0.046881329848330044,0.030486937918628432,-0.06041400541096397,0.041387533028833634
ITGB3BP,0.031118904067467566,0.09716811710621079,0.11416779442012304,0.06021163633733685,0.03460537658068408,-0.01730072592961852,0.06910887989935911,-0.02673431799823669,-0.02525794155459392,-0.02143541288707971,0.008922419887174444,-0.00820206784298486
AANAT,0.05783640499806083,,-0.004316003176007694,,,-0.0664600670476636,,0.10522357175027008,-0.03459566130774011,,-0.014540981654063647,0.028768683523876935
RELN,0.09560248270350803,-0.026022288068071175,-0.05941340374501118,,,,-0.026355634403233373,,,-0.020073860126132853,,0.017099554721858732
IL15,0.03064761909567946,,0.09726639041199583,-0.05077177242155991,-0.021774673099600197,-0.07660213459982503,0.10215032188891751,-0.023607079516222366,0.05814160443506463,-0.031002004050015432,0.11396099399795913,-0.0002703063076669319
UTS2,,,0.09680176055603709,,0.029197013112562176,-0.05581484352756578,,0.019907308035780488,,,,
BSG,0.038627099420048536,0.03521601520908108,0.005887964333714422,-0.0741942546875558,0.05315965758849172,0.055435093737524366,0.020943062450344437,0.00735414966392341,0.04519871911725428,0.03592201332427494,0.06241733656192355,0.023136478312960194
ADAMTS3,-0.02346006354457609,,0.1514967669278453,0.07064366232669327,0.05860276278948529,0.03523425785432869,,-0.05418416675647875,0.0039003093984159203,0.005469364003173311,0.03577660164234536,0.06168633706560644
CD34,0.008184881377784474,-0.038314354345076365,0.11926577135970058,0.06845105002827992,0.020093615885553785,0.12197613298765854,0.1098522669983161,0.05786937405960639,0.047972226872345626,0.09869330741218411,0.11674584022230128,0.08087747762496288
CCL23,,,-0.010506431088074825,,0.10993294539771337,,,,,,,
PLAT,0.044910820982160204,-0.024937493079105328,0.13332171577730909,-0.04341856078977488,0.04667374090205943,-0.017987177892473453,0.018673846246764565,-0.029397842952027003,0.07327945981986682,-0.030950057438551743,0.12158813870715368,0.0665762756809413
NTF3,,,,-0.0020461150366870573,,,,-0.021640333173005916,0.0371060350763391,-0.060883460236664716,,
LTA,,,,,,,,,,,0.049750107323048694,
CKLF,0.035969644984821685,-0.010939946177958989,0.12972053811161008,0.08682321735728615,0.08846292260455552,0.01967097701996282,0.004915011655785535,0.0522767491764844,0.029301198237504388,0.03057682514287071,0.05071559032239277,0.013087789157491488
APELA,,,,-0.05125649784656336,,,,,,,,
CD24,0.0001098504891784673,-0.06483919248474586,0.09623096858383036,0.13675663797242105,0.055349006763938384,-0.03265702916911868,-0.09227908819985772,-0.014038882557520862,0.014767517672364089,-0.053826157419058246,-0.028281515135803955,-0.04451602385753037
HSP90AA1,-0.04547795907479921,0.009959719607139513,-0.14068327936793704,0.07737789433050238,-0.05759487949236277,0.03898728081810656,0.008777196574683307,-0.08277204645936309,-0.05418383925383116,-0.0037990196996053995,-0.13944444427281763,0.019313584478741614
BMP4,0.03438576124216031,0.015294513727123147,-0.025542592740426383,0.005080756860787125,0.049706495536443726,-0.050229189764708235,0.04241261407991926,0.05740933122219879,0.03367370567978739,-0.0175028722261842,0.0155525966901571,0.009163605191216864
SCGB3A1,,0.21135083659368284,,0.02741382620721042,0.0004360713099217359,-0.0341530474691431,0.11461010403148687,0.05452840867742331,-0.04030761587204347,0.04438247571004616,0.0347602700632548,0.23880237665511247
IGFBP4,0.006246371447082155,0.010190791766675564,0.10490259324629884,0.035786099398420965,0.10291727745821262,0.07930176661893172,0.07236100375022586,0.09939972258825443,0.014993137253610839,0.09667353979142682,0.12920534168958175,0.1339070667913969
RSPO4,0.040441384591862105,,,,,,-0.03897622538046462,,,0.008725449459395523,0.062378654480115044,0.013305235348407688
LEFTY2,0.009978601959481952,-0.04793525200225782,0.17237515707976897,-0.04253871319122411,0.0032538479621490833,-0.04154823386721109,,-0.005983742071661444,0.04247119033701533,0.01747880864461066,0.05138862032595496,0.02406778091902944
PF4,,,,,,,,,-0.023562927692312132,,0.03394689461452059,-0.020575944607664192
ANGPTL2,-0.0747228128027199,-0.03571894484808272,0.11605501987886725,0.013004570541526199,0.07439690626131502,-0.06588131333430719,0.08904244064966578,0.040864847767545544,0.02575651550854474,-0.0260063743478009,0.14115930143506444,0.08990103467333288
LRIG2,0.0744553282604983,0.03911364487306161,0.019713740857147236,0.02780394693431639,0.12016297052870635,-0.0005472097855773158,-0.06672138722629335,0.1263243717199348,0.08919848966161001,0.028197149623384297,0.0007923550058381167,-0.019695505470281687
ICOSLG,-0.03774882977763102,0.0638442645985061,0.04496840364508342,0.036774171754227626,-0.04379220897062764,-0.07762336097767675,0.05125243980585384,-0.027351370349891144,0.04824288227102758,0.026582713277649037,0.06524940615815447,-0.012528756526968445
WIF1,-0.030010755435944142,0.014604500082035857,-0.08237420934087587,,,,,,,-0.02160619246856954,,0.015183679805512374
NPPC,0.046977455295761306,-0.030987390920367168,-0.05305956651480187,,-0.03922554435584096,-0.06868494381367098,0.009526122250544706,-0.04180560829765859,0.0377507632594538,0.006777364129425706,,0.016620841126277416
LYZ,-0.025287276527091503,-0.019677778499068002,0.1488725236781859,-0.0037675451092324423,-0.005956528120849369,0.01882755822361134,0.05317674082687145,0.06552824363858165,0.0159584239594782,0.0007107946932297506,0.009391880077871504,0.003911670118702282
EREG,,0.13895545703875767,,0.053447979196295174,,,,-0.008615891125903182,0.02339968956547443,-0.028948975738098147,0.018134939118717646,-0.02368900751289954
SPTAN1,0.08203771403827738,-0.010083188655852905,-0.018654884966012645,0.006194551408814305,0.0031985695201357297,0.007467953545487937,-0.031604673478279895,0.0398192985519684,0.04516344047385768,-0.0037986831257467058,0.03477545691103258,-0.022215327847360362
PTH2,,,,,,,,,,-0.03696338204442706,,
LIPC,0.021718858800641547,,0.01654721025632333,-0.029215854854569637,-0.004014251256787244,-0.0018588045522941552,-0.016987840924656473,,,,0.004516904685212027,0.02885874529393078
COL8A1,-0.008108357091311988,-0.028849816636522793,0.02149005989592298,-0.07949752229119476,0.022104556244798866,0.0277230086348519,0.0736229456305157,0.010476165403334632,0.05250347008812725,-0.004546323210633485,-0.013680364294689688,0.0413317404362645
GSTM2,0.07223744977758664,0.11074429157273816,0.03289011274282178,-0.07660082309851982,0.02103525623928247,-0.08838947705335277,-0.007651315923791702,0.11122155583844223,0.03525177108670397,-0.049344835645342394,-0.027798597672499942,0.09885722105277701
IL4,,,,,,0.022028577891869246,,,,,,
SPX,0.03490194699723971,,-0.047420713325058796,,-0.006941951330154327,,,0.03487854201856914,-0.029256386510130867,0.05591339992878229,-0.017692778962432775,0.01095106246697805
MFGE8,-0.02894268225229914,0.06944117808014574,0.05720840519328315,0.012351498055115555,0.12606858799591217,0.08695939925092025,0.07114805096917587,-0.0005739117294872723,0.09091897451386605,0.03655861446023168,0.13092484779646832,0.11077440457348475
TGFA,-0.06583026061120925,0.024738785689874056,0.03035478016465051,-0.006154802914726267,-0.03296533071252159,0.034077468393476106,-0.0582236977957809,-0.028894762313087866,0.00253617411900872,0.043730702334561666,-0.006272240992387291,0.00927685780742981
SLIT2,-0.008979219393953929,0.010450114319435894,-0.07399094163811994,0.0012700157596453774,0.04487172597127964,-0.00888717623488927,-0.032457695441608335,-0.010492432077293622,0.002164523649862098,0.012550418142257724,0.04378645016509755,0.07409504661744823
PLTP,-0.03615813848158769,0.022420530732114183,0.1220191851059018,-0.03667897218639756,0.022387482635451466,-0.04580606876714116,-0.020221487847957652,0.05780813805557632,0.03431548287788878,0.11274285851649082,0.022857919199979152,0.001156941358404341
APOD,0.027900853835860703,-0.04927532211124801,-0.0050121401987153645,0.04847900386540771,-0.13884776300037677,0.0520971893479314,0.0007945136558430865,0.04923089060786281,0.03487694728844763,0.06217495683414086,-0.11269796638474847,0.062106076983297905
B2M,0.10935459776344375,-0.0405118951536059,0.17508816592181406,-0.007994641958419783,0.07457362355108264,-0.07404612681565795,0.0933640134222841,0.07462802482970025,0.04549279140382087,0.12634453402785348,0.08733472821913459,-0.03271347335411623
OMG,0.1292763652817034,-0.033982211708885234,-0.0878565444281781,0.10306240397779878,0.033442030161615434,-0.09943994603145227,0.057283436644163736,0.06289528181912876,0.025077653808650388,0.018664822318012725,0.010748811556436253,0.018759460879265815
CXCL3,-0.0527662051989115,0.10859027233815274,0.039200354375305356,0.03242052081455443,-0.040425857101321475,0.05141639165458288,,0.002570781220113581,0.05021393732466385,0.11113318813251045,0.10918949855904218,-0.004051853654662158
CXCL10,0.08560528664505362,,0.1765090581899043,-0.04292487398079414,-0.017034605149395546,0.020473412221876375,0.02745347473851365,0.031576391636462156,0.06228905196752053,0.018821365020259048,0.044610252625654406,-0.0476591232267908
RSPO3,,-0.023107245350039343,-0.036564144029048805,,,,,-0.0129269909221621,0.07757607868317397,0.06779145237656944,-0.02765579729462424,0.0055860541115745205
CORT,0.04912519510771474,-0.03066646275148273,-0.05139556099431709,,,,,-0.03193249516678792,0.04167453050231203,-0.0087297195031918,,
NCAN,0.18279503050815327,0.011175617774075268,0.04381746616205456,,-0.09473802942789654,-0.05322220755487391,0.07282726537860088,-0.048890576552426894,0.04019138134141567,-0.059625993144546724,0.016759494453976568,0.002232198085962961
PRG4,0.07603192539442966,-0.02583688538499444,0.016881013597035036,,,,,0.029918293230953363,0.03213066339431503,0.052755165028866756,-0.027846695892424618,-0.02863891168347504
ZG16B,,,0.010123263062754174,0.033453271796704515,,,,,,,-0.010913034629290726,-0.01755339101534182
TGM2,-0.03877824070181422,0.1154426640900108,0.13368955174685945,0.08704865972507038,0.047270724257440416,0.013642927165847467,0.11954438344856891,0.03530799835429037,0.027740419732700736,0.09195170296182795,0.06737813557917102,0.06573829711999238
VEGFC,-0.02832212464884862,0.0422343524612065,0.04068012364187252,-0.002624463598394913,-0.0233441032162735,0.1440962738978684,0.23274414115595934,0.05235023702669675,0.025439743064173816,0.10795040899744028,0.008297900434657028,0.013615701372866953
WNT6,-0.03591999931350077,-0.022082496090642816,0.05881884410236024,-0.012959130554981381,,-0.04044345859980791,,-0.04180561393798496,0.018388880440039803,-0.018817189756449925,-0.010531727231785035,-0.018137919316169187
NRG4,-0.02676885769983955,-0.01732012252986143,0.08207926275717324,,,,-0.031107643989767477,,,-0.030692377428843953,-0.0276558003941793,-0.008975295146170972
PMCH,,,,,,,,0.08060394935790403,-0.01004999754686119,0.06847192126178935,-0.0012699106162889693,-0.005078730207012692
COL9A1,0.09664731047347398,-0.02693027077448124,0.04870264093637631,,0.0013439894342265968,-0.034749902103772906,0.04962587838019158,0.06029737801016318,0.04713745737910768,0.020377805176539504,0.07006727500314147,0.029270295558026477
GDF11,0.05130287083938486,-0.015479916824409287,0.08640112905081695,0.03325794339435276,0.09441283453337129,0.06709144905866962,-0.02988593636399993,-0.01755870028824908,0.01963688212855887,0.07790228457854183,0.06002753116418905,0.038236857252097335
RAET1E,,,,,,,,,,,-0.030338216532652396,
IL24,,,,-0.03538673936506333,,,,-0.021222524070649874,-0.023187228790091132,,,-0.03049438581643928
SORBS1,0.0163514105169731,0.005694583108963958,0.008513539942099605,0.06617283298459677,0.038580612516453394,0.061046588017915404,0.05350448712241857,0.003647268814419656,0.002419184234277881,0.056402732593386906,0.0034819107885469716,0.03466318066026721
DLL1,0.013991759036356643,-0.01130637241981196,0.05712043551664661,0.1116795708841234,0.012497768623981114,0.04256862645990035,0.028867734699471143,-0.025907384928100956,0.03668331623907718,-0.042905265195844075,0.13149869912886022,-0.019292178131200537
TLN1,-0.02522087305221339,0.010677126785294222,0.06340745365737357,0.004395503414238139,0.10673502726149589,0.04653565950651214,0.037460755414804384,-0.0006390147524702862,-0.05707747187918999,0.010309763876716796,0.09725398858116818,0.06535923903696049
COL2A1,-0.027399688634440894,,-0.02923595576651941,,,,,0.03480167557048334,0.009271787992700594,0.05570133879235377,0.07148127978979685,0.05911794583332498
SHH,,,0.045181471093644926,,-0.04055706269912427,-0.029276322848173778,,0.006274023639808138,0.10469833171358713,0.09984975196820908,0.010851457315749623,0.051670921678613736
PON2,0.15772120755118887,-0.03728232536050831,0.14783184346455358,0.0585727087247145,0.03544512053665281,-0.07323098514559497,0.15334380895904592,0.029988217982371886,0.07540255258318714,0.06887225323804827,-0.04985258447539137,0.05775474349472691
ICAM5,-0.0183197792259589,-0.002916990504608791,-0.057129914589345424,0.05528399330760433,,,,-0.014014919441517197,0.009611879993715414,0.01358377417434311,0.07352649581805447,-0.024257241687190827
HPX,-0.0305993739361534,0.07074951903234364,0.0042201103990489,0.009635212984069618,0.015795265910360474,0.04852063552556893,-0.016247774564541198,0.0067810112101181425,0.007694017736259957,-0.007436098021780469,0.034495522312314855,-0.04353037076559983
SFRP2,0.0297527544237697,,0.04383309829200129,-0.034923586023387874,0.012857111986305065,0.04785266874451004,,0.058784248912197176,0.05538060484446376,-0.02555985379007924,0.014822996962249358,-0.020559697908575376
CFC1,,,,,,,,,,,,-0.024135542302059155
CD70,,,,0.04586006235709729,,,-0.005507323277657714,0.030043502893707597,0.11853000326717081,0.03341114346588032,0.007134709380317538,0.024459555593031073
HP,0.09349496443062959,-0.09761490422573567,0.07107228928958234,,-0.01446303732774391,0.051097562997431824,0.12901433259699757,0.05653867787368433,0.026483528365227608,0.014324160125979844,0.0003712768375221737,-0.020446979901699212
CXCL2,0.08206814960632125,0.00941275719798,0.0757505429417786,0.06628902597767332,-0.029550776433580228,-0.06702142368223588,-0.030646025560661046,0.022753633248682858,0.056933368698101845,0.048246442087666694,-0.035242171715735425,0.004236821036949629
NPPB,,0.011799918000157771,,,,,,-0.0037683039415277128,0.02746035255398878,-0.026411739263113174,-0.028053729467309323,
CCK,-0.033523210534479084,0.022928028613531107,-0.1658922200071197,,-0.004118862625732892,,,0.028509586755057142,-0.023147255582474314,0.01856718660083139,-0.0004311185862224641,-0.018962079195357747
SEMA6A,0.11936405325796628,-0.014043430468023206,0.12867860207467785,0.04518719763946344,0.003976152922337023,0.008723191282409939,0.02611253818862705,0.0029407271807678857,0.03770152181321063,-0.009269492732187502,-0.04154096532055885,0.07125746444210292
IRAK4,0.06150440245867788,0.004732618919336193,0.12111077448172049,-0.023898583863487356,0.01040520313199117,0.03744112557974892,-0.028793981494795253,0.03533912327794393,0.011520731096847031,0.05128495872389307,0.05707314777817529,-0.03233804956868225
GSTP1,0.0432253511272048,-0.03551834379747308,0.08701041820882315,-0.11265478987264282,0.03252565074410788,-0.15304272304798905,0.041063851506516605,0.044738847776944146,0.01541964238670736,-0.001123774407489713,0.0016979697220889042,0.03953630249527053
VCAM1,0.04087142050332675,-0.03763057557444114,0.17002123880472608,-0.03991655152370306,-0.028707006914071093,-0.07561976881924594,-0.1001066089546426,0.034531067492377686,0.07210823683691661,-0.03948984803736232,0.046935578542472114,-0.05138289619237647
NXPH3,0.01727766483264002,-0.014290938121038753,-0.0053540414599913795,0.0059859470867947755,0.08955524425773573,-0.030101515695163027,0.017059189217278843,0.05900521956029297,0.008327482273699942,0.07562814483984835,0.030895055381092055,-0.004989015999170319
MTMR4,0.058590708240684145,-0.04487029339928914,0.03225809780612659,0.12459851353068009,0.03726761468633932,-0.10121511337764906,-0.09077899930136901,0.01319677369547023,0.08116823428857654,-0.055588111721958516,0.025364756586047723,0.006637311320088557
LAMC2,-0.024445233269100954,,,-0.00890361648628149,,,-0.031107662638949127,-0.02609115737265514,-0.030451337612939347,-0.017152853645312716,0.08602766897208887,-0.02626639813442884
IL10,0.18519745787707753,-0.024113162555637932,0.011693320046766624,0.07233430986223341,0.017821725962523554,0.014370613957773892,-0.03669183789854264,0.064158034418667,0.0635271157857622,-0.034240047384629144,0.005133902494133957,-0.010736449648590933
SEMA4D,-0.02798037253658761,-0.010359242536408471,-0.053710791586311236,0.02673917135395432,0.051659830907169475,-0.0027873695834582587,-0.06968899000206773,0.052517429596535416,0.0516276354527517,-0.07044178204242726,-0.029650931751106398,0.05364758977752497
TRH,0.03189917404976807,-0.017846249426498286,0.07489388219375548,,-0.02146436894961555,-0.07875210913962857,,-0.022400039424095613,-0.03632731993822422,0.09548667342646086,0.02226881656535327,0.040663945318742775
SEMA6D,0.11791757515624034,-0.05286623476688694,0.16471942313596122,-0.03897466521291058,0.01882027591762523,-0.038788083575860735,-0.018648041057797993,0.012465569951820892,-0.04167018505968216,-0.13964717519052086,-0.025748374099100933,0.0253034731002513
CEL,,0.03416026606164182,,,,0.07093287345437212,0.014968447450459681,0.02141036347656739,-0.015476407466669694,0.02822977741529195,0.06318145372277913,-0.02806206289648943
PDCD1LG2,-0.015284605545209608,-0.02411315006041138,0.06810118773970367,-0.012190569136236588,-0.0505701156424887,-0.052617135958512175,0.03656069788005917,0.03403201812081955,0.031163379542580978,0.08747583277158129,0.08443623137037436,0.023198291865168183
SPINT1,-0.03784867687997247,-0.0235141720337873,0.08679156452346748,-0.016420555696123572,-0.027193110613335084,-0.05216753386141537,0.026892735842174074,-0.022411879788897866,0.11831047702619926,0.004077748970449326,0.0014956986638432431,0.01659180221581189
CTHRC1,-0.009541550638911109,-0.020968021978041772,0.17344717335193682,0.06331681784086814,0.05619117354039101,0.05416742168482723,0.039310097406819296,-0.027784941620909092,0.08754574563080379,0.13394708179575898,0.12163783487380685,0.06270281548312302
PODXL,0.03172092804113802,-0.09698859056013752,0.12624711620128984,0.11397081092029848,0.04161537839691304,0.0908572052733441,0.03815614673405669,0.0501116247357117,0.015302007794107175,0.021006686758891564,0.13391739749109147,0.04131464586934196
JAM3,0.023867161624379123,-0.029521017017265137,0.09545398127865731,0.09586421350368086,0.009942718958809296,-0.01525859872742215,0.017045410882123687,-0.019190022594551666,0.06198687792209081,0.012196674108174831,-0.020766153057372408,0.039747014987648877
TGFB2,0.007103904812605574,-0.004747309850308826,0.17606813172127897,0.038538551982657626,0.06864745397261231,-0.03573028031808295,0.0056387790284208,-0.056983862257240316,0.027195090413612434,-0.007682193988004417,-0.0919767400541689,0.0347636688629162
COL18A1,0.028271379932117535,-0.08546171273669796,0.12117158463141736,0.084066572227394,0.14999303695530758,0.0917306288050484,0.11853709328706429,0.08967320780116358,0.058785318893483623,0.11963795284994187,0.12970246006229677,0.09598818491866132
NODAL,,,0.05693345988684325,,0.11043570095605235,0.17077903634267236,0.1510194598789719,0.06721731958373926,0.06021774459895267,-0.00018559946779766331,0.0976898291256616,-0.02252934404074779
INHBB,-0.01376450953779649,-0.021537751179958153,0.10109937101129367,0.11049386331293705,-0.11637236695157242,-0.002508840944728745,-0.08122070450529145,-0.0012589112729934136,0.035428279063122396,0.06928325661229516,0.008166745413316013,0.047815186668071996
LCN1,,,0.035152223644162116,,0.11632199210549625,,,0.05878184724966217,-0.02704845312599747,,0.021830361640067047,0.09137379709323665
ARF4,0.07058073980803632,-0.07489043205777902,0.11034253824838405,0.07193026093355838,0.15422302428729268,0.0548336946650174,0.0170949249078588,0.10002786680175778,0.03737695252829067,0.014189977783396163,0.09541242190143481,-0.011807054165944875
CXCL14,-0.01457289340890442,0.08077375218544863,0.0011289138825607864,-0.05985491831068382,-0.049836591986558626,0.13829150833513287,-0.06531232492019556,-0.05453725219484062,0.0219217226851242,0.08917951585573382,-0.05187384437277684,0.016184784152128477
LIF,-0.04798857533949321,0.0689543733237908,0.1330262621088163,0.06690436193501227,0.022305901937677102,-0.010158602417510975,-0.03400624133703025,-0.032571001282151874,0.025258549737890906,-0.05516885257292517,0.03212090513772276,0.06726450936278232
IL17B,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999998,1.0
MMP1,,0.04845314813909288,,-0.10123981188683898,0.18457562818217238,0.0005274354524346763,,0.02878392568277236,-0.01606856411937238,-0.017671402308294677,0.13608501702215117,-0.03611450806590803
MATN1,0.02623343456275919,-0.02850933420793612,0.06017035209137854,0.04879407411558654,,,-0.03245775941969509,0.008736145906547744,-0.04784121085754759,0.09913088111833354,-0.026043481389838374,-0.018983002636608997
