,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.02878934001133269,,,,,,,,0.031798972588417164,,-0.020753589128777023,
BMP1,0.03601342066807182,0.07436007537833234,0.0152842475255855,0.03131029354306855,0.09099424476847733,-0.021326194582364823,0.011878756431272198,0.10968584818798197,0.23021937715057356,0.026073111187162015,0.041189637751509384,0.0701608020470101,0.05809329484216725,0.05082823340190102,0.04497070518195696,0.03368064711171161,0.030400577155800145,-0.005999156007107398,0.03881859997904314,0.026233863358229005
NDP,0.12925049372721892,-0.033897450862200855,0.023265088104841902,0.04044912351365698,0.04184546037395989,0.005016437453371399,-0.00965509301895772,-0.012766927970625817,0.044324869525928144,-0.023040094262783625,0.013747613600854615,-0.035503174354161664,0.05215540942256138,0.018288087171243583,0.1128943055122888,0.09393616740913069,-0.004663013339552595,-0.010282106290285907,0.03289997780317164,-0.018773693224622683
TNFSF18,0.04728808360295327,0.05186941128644933,0.0032888939587965692,-0.0020935558992460678,,,,-0.0010462033275252247,0.018560635897050804,-0.03851811965221032,,,0.019845054486269754,,,,-0.03308634518141841,,0.10335795713999864,0.015758127939562924
RTN4,-0.040502189052984514,-0.057060174941067326,0.014399229213587411,-0.01830947883693378,-0.024135939004899916,-0.03184810289982902,0.010678050613565901,-0.20443191147357903,-0.2859986531338234,-0.026911792873074623,-0.08526809242789302,-0.035171287245334415,0.10620705404189831,-0.02237849373259714,0.06907822715407429,0.0066820089897187815,-0.0817669908437023,0.01452588435529401,-0.013109225330193533,0.012717920553674926
HEBP1,0.01469464853519969,0.06081625469569209,-0.009856319576514514,-0.005052314472315661,0.012175361833420037,0.019295703685544764,-0.07107220566473653,0.06303448122202607,0.11303662734048416,0.03966954824466402,0.06365653788564803,0.03846830914573025,0.10571974878850371,-0.03548596589623198,0.034650088993088406,0.06807871507708685,0.04703519392384375,-0.07299354729417747,0.011634366642361628,0.06668199135836163
WNT7B,0.06516825450864945,0.0034127805145825934,0.047152761824702794,0.006034254625822794,0.02560241515268984,-0.034917239441585514,-0.04276016227372912,0.0068115450391015835,-0.10368582945126455,0.02253405082094282,-0.008094583141190867,0.040621992907022446,,0.030030488095484073,-0.03391480686242484,-0.03252196285026438,-0.001717569591112428,-0.03748563424841242,0.03384727570496236,0.06126477937959797
PTMA,-0.01351847444822469,-0.046442430337677684,-0.01026337483178616,0.05122719641681366,0.004785691498165496,0.026778908851199094,0.01708036447667569,0.25146761894286923,-0.16042642532094423,-0.018552299347633246,0.0686356237343988,0.0718785032217792,-0.09008315966646446,-0.0902060138520539,-0.07256184105301679,-0.027638804085690884,-0.008787417037277624,0.05078176282058767,-0.029539851158751514,0.05416605576858645
FASLG,0.011623551284662952,,,,,,,,,,,,,,,,,,-0.01799958077119907,
CEACAM1,0.03134481951771227,,0.021032925208887887,0.01701863369049625,,0.01179218313235183,-0.01456208407713227,,0.013091951970925166,-0.017529051101752666,,,-0.05236028160964886,-0.036903272072658276,0.050266314121557035,0.010415406589620285,0.04143538824765099,-0.035317183368892696,-0.025043772985912233,
PDAP1,0.10263191388983758,0.08886459914201629,0.08239089715703256,0.010017225479111887,0.045646411907913007,0.03461496441934863,-0.020454040786084107,0.13724568681005483,0.21603015623617827,0.05220254531416277,-0.026961409490211093,0.03378433524365639,-0.034164646507316265,-0.021889714462076028,0.01604383289099684,-0.03235163549993819,0.05421390219717891,-0.02156516985680656,-0.007089192905372358,0.06509556619330595
QDPR,-0.07696657089075488,-0.02073963502310509,0.015020311474770903,-0.023682766958943238,0.033597864133096525,0.008361357748632964,0.05132750618060678,-0.06128556042091963,-0.21687444206999495,0.02992802294750659,0.0062721427863559895,0.048695520416384495,0.023871035444446815,-0.10328331171597141,0.022956617579492883,0.06593957889296491,0.027482887653062716,-0.0320250705313619,0.02287295354634521,-0.1141549011495345
POMC,0.01956257409050041,-0.023096642377126442,-0.005706702333443829,-0.005962739757674304,,-0.0006452626764753714,-0.004364336415309727,-0.01767563664546305,0.04729890228617355,-0.017526987882068204,-0.0013237573606702758,0.014585865080396892,-0.009610903469497356,0.03798864633512469,0.1231899152700095,0.11311798575390968,0.019354131557206288,-0.05777427252741139,0.056172693427094494,0.06077942881577003
CCL18,,0.0952288159447097,0.00687303590546569,,,,,,,,,0.0478764614718199,,-0.0370221512954917,0.012280164909378829,0.0012758526739763282,,-0.03091045003504924,,
CCL17,,,,,,-0.02189778596719545,,,,-0.011124498922659138,0.01446411868567366,,,,0.05157155775650992,-0.005599956488380761,-0.03050636802415358,,-0.016314598263038983,
VEGFD,,0.08845731316737723,0.02170436710813406,0.004090875381356524,,0.028234205678621255,-0.013932177566615205,,0.0525049086635413,0.0820028079499277,-0.04350896284721179,0.04952032785780538,0.09638429631577322,,,0.02868839802352572,0.057330799342058425,,,
