,UKF248,UKF255,UKF260,ZH916T1
IGFL3,,,,0.06461624764928803
BMP1,0.05054404542851261,0.012742902737801806,-0.0031678477790554466,0.05972248562155562
NDP,0.00833201966402987,0.013374651517657514,-0.032366962228970085,-0.028939126636978903
TNFSF18,-0.017735131965904004,,,0.02254656361587361
RTN4,0.05066024367153523,0.012765186143200416,0.008052262933461781,-0.04048708284375207
HEBP1,0.06570439327668677,-0.06144293855121169,-0.0636952067263559,-0.008561900570103155
WNT7B,0.013834531408812871,0.032579497756532357,0.016504643147791324,0.06268943180762476
PTMA,-0.0025063790857871165,0.09717535047076702,-0.00024641634646519503,0.030480471456415154
FASLG,,,,-0.02043587646543756
CEACAM1,0.018339136393539335,,0.04028924703591258,0.0012401487885824471
PDAP1,-0.010844184361041023,-0.014545724633999429,-0.027215461811542888,0.033751164184903766
QDPR,-0.0015885055119917516,0.008193110999501875,-0.003998650666728626,0.0023979122116859976
POMC,0.025257979635389612,,-0.01624189034874704,0.07907505582894803
CCL18,-0.023145817797706334,,,
CCL17,,,,-0.018522826666062208
VEGFD,-0.02314582514758757,,-0.01762086607415994,
TNFSF13,-0.017466582401541756,,,0.12362818073182934
WNT5A,0.0611167078070554,0.08002632918132718,-0.02025810871306468,0.042877554782419995
CXCL8,-0.04616199452135672,-0.07961927595846553,-0.002748636060755442,-0.018324107020207432
GRN,0.08488780695144062,0.11291807987087774,0.00205381781374174,0.0029421937015838813
MIA,-0.008727801326312342,-0.04338308939305869,-0.012130512090164067,0.09766320669260042
COL4A4,-0.015726298364127537,-0.03301213371764126,0.008296355187912796,-0.0006380495759488317
TAC1,0.06316721992243862,0.12219420476716285,0.05966606504183379,-0.024350139132830028
RARRES2,0.03939282270999333,-0.10257446413098432,-0.015984970729118687,0.0019132464269570287
FGF7,,0.05334629895881292,0.06414678998504117,0.02997705076894963
HBEGF,0.04807395433394883,-0.05019700528923518,0.0031526184107115787,0.021389549237696426
CSF3,,-0.023107238726385745,-0.006067135693297271,-0.019501678996084966
PI3,-0.024350376191467866,-0.05474428027460984,-0.05405371697879597,0.012724472304256508
PCSK1N,-0.0215241446849415,0.08138423168303975,0.043048965001611164,-0.003782248031586483
NTS,,,-0.011250699694775218,-0.028879327320510913
SFRP1,0.018330719514792905,,0.016133330430390867,-0.028208244917679474
CXCL13,,-0.016778589428363164,-0.019921692173761857,
MICA,0.015634891100810507,0.0130728971981431,0.011604451572847379,0.022137543638989805
TG,0.0015577035319383052,,-0.022463793352261834,0.006539918659631967
ADA,-0.019946453953133034,-0.03355367867569426,0.041973282705289605,0.0999586174559736
LAMC3,0.0705533222738795,0.0750964555581476,0.01168411588629399,0.044182021935438194
CCL7,0.07565158934128527,,-0.01285722834261583,0.08613999713019782
NGF,0.07330075612631645,,-0.028192579478774845,-0.010533081564024794
TNFSF15,,,-0.00016441157508947704,-0.023503776480519132
HMGB1,-0.00482148113461994,0.1234022588291026,-0.014775738268996001,0.020153057963272335
ITGB3BP,-0.02674822065863574,0.06463659482093022,-0.04085588538945208,-0.018519143350485504
AANAT,-0.021360391161841706,,-0.017620868589637875,-0.021622001832466393
RELN,0.009441820013394591,-0.02602228142048936,0.04152265143324361,
IL15,-0.008642440313332297,,-0.05508175273261335,0.08179931620406732
BSG,0.007600224635794308,0.029415182035561902,-0.025864638236889427,0.03301269408488989
ADAMTS3,-0.031721244174657985,,-0.02845175438171273,0.07923005566498456
CD34,0.06944217830511726,0.10177728744600367,-0.03861408539387101,0.07792773365823248
PLAT,0.045702760356602624,0.0871567744966278,-0.025987609024194707,0.0708265031060067
LTA,,,,-0.029099955952619008
CKLF,-0.0011416237813215318,0.04859454668909378,0.07522525744739574,0.05821570133232523
CD24,0.03947763412515261,0.05839875564565392,0.040634485051065164,-0.043393869315753036
HSP90AA1,-0.031236085054523938,-0.06489261235323188,-0.030906907926959732,-0.08157675575895579
BMP4,0.0876061294654435,0.0183762948141917,-0.03419614194587448,0.051327901994777436
SCGB3A1,0.030889163568765504,-0.02469935311447381,-0.020984279201038084,0.03989591382264949
IGFBP4,0.05921223381231084,0.008838821122410573,-0.016615007022481604,0.047238023621255704
RSPO4,,,-0.024219269300923375,-0.03837979580716872
LEFTY2,0.03352250424186911,0.021091026494879192,-0.01750875108794924,0.07452592817750187
PF4,-0.015272431639259188,,,0.07035102222507393
ANGPTL2,0.06970722809277982,0.05396656802976908,0.006102490547184438,0.0714303554178338
LRIG2,-0.0006650922703012148,0.03443517538120972,0.00022646356473845716,0.006549145451821019
ICOSLG,0.038446754036553565,0.007776261647654746,-0.06128659973723061,0.0065887208423351185
WIF1,-0.015211861706784015,-0.04005282074952217,0.04785274485633364,
