,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.011593268337032153,0.06910969935662892,0.034398783127955974,0.06802366136447333,-0.01725292982467345,-0.06325988883593761,-0.025502837414858,0.06450825573820154,-0.024896911039194725,-0.04812249194098574,-0.06241679522453146,-0.010981500704033193,-0.07245160879320096,0.04006615640726875,0.10549434933814676,0.016102794779568136,-0.01492873466619386,0.0483928927571906
RARRES2,0.07302846208793672,0.03767958119506613,0.038272320020163494,0.01860807351897433,0.01955394132525552,-0.034483955554007684,-0.006339278132111793,0.09112066249034469,-0.005899076722150933,0.057590039367770324,0.021810931600940255,0.019726730023848824,-0.010632264281619262,-0.04383802850695357,-0.042852307812348125,-0.05756870735467273,0.00439054240953206,0.028367987299950645
SEMA4A,0.013772054849890173,-0.04723684150124816,0.05400394977476632,0.07785547267433694,-0.04020375514077059,0.026087718182869788,-0.01858709181093964,-0.03223047089195599,-0.01820923043033574,-0.02474789572152522,-0.04097584540802546,-0.021441392331620852,0.00012924753519016153,-0.031867487855991236,-0.04571896500849723,-0.04725486140772132,0.050564969768002344,0.0015606626556366676
GDF11,-0.03186923750576717,0.005595197224973603,0.038581268445063446,0.05629980109919758,0.01766389293841106,-0.029196262509204228,0.06293043118172464,0.0390528605119527,-0.0564769063747219,0.025227306540768168,0.08697005271007481,-0.049784186911502284,-0.01978734537126127,0.0495076649011441,0.0014014068574467998,0.03267788495222178,0.022737242077919516,0.044560996961008854
GPC3,0.03388129333688012,-0.018078763108182645,0.02842603179796518,0.027690153440104986,-0.016286682381419768,0.04701174771342879,0.021497493039590004,-0.019381233161399856,-0.021017042797463654,,,0.06505120446592916,0.10924187369484958,0.0732312944934381,0.03653162656671383,0.0032495754682842735,0.05280761760392576,0.0011608238558008408
OSTN,,,,-0.024372548147903014,-0.0076683274982181785,0.006073167373902853,,-0.01486082964477135,-0.03247835830935851,,,,,,-0.015594464240505462,,,-0.016017781047131096
GRN,-0.044072540572284144,0.04487914947538417,-0.041517743963687605,0.07920964870830219,-0.03536362024061126,-0.003292988595936934,-0.02832217660054092,0.05336377619860008,-0.02828693210302245,-0.03113449345584752,-0.0014661951433464972,0.06195499919684726,0.03387403074430461,-0.015616675595899283,0.032542099473362264,0.04493809315441726,-0.008671707129894629,-0.04496989439493952
CALM1,0.044381495269159174,-0.004995375640294059,0.01333269088391893,0.10212487581228767,-0.0493984747503427,0.0012636558517525075,-0.039550730769498346,-0.0897949000760282,0.0055202557416508535,-0.044410295508019094,-0.06411085070217129,-0.08195719167219026,0.007464541876309903,0.005879957410275051,0.009212772522558097,0.02243274131068564,0.00841768607731897,-0.01683073924418457
ANGPTL4,-0.004631782939533833,-0.08146917694197808,0.02525622162024059,-0.08809868487245613,-0.018440483200533375,-0.00045552298784655963,0.03308080730249665,-0.057860703449541605,-0.024410352895580217,0.03712687988126756,-0.0010901223118274517,0.05441889307140027,-0.009460689743555248,-0.07390999503582948,0.06481208533452143,-0.0980522176292588,0.07221309209462079,0.05803077268292354
BMP8B,-0.03208246689307768,0.08285159012949687,0.026380747488538376,-0.01856851615886803,-0.016084700148696802,0.0399909323709761,0.09364500702711515,0.10344926973932878,-0.04554138216850102,0.04570336405614327,0.0015305075844587142,0.0003461177657286408,-0.04323095826943367,0.023828299330483773,0.06638911617513607,0.032133386218917426,-0.013759993527954336,-0.045642273014637566
