,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NUCB2,-0.030226815923253242,-0.014347996573034266,-0.026020021181986614,-0.009854313077638559,-0.005862803343157507,-0.025584566457985677,0.03312426405461106,0.08467596709783738,-0.05388649911403064,-0.031580411464162746,0.01013053202080567,0.030222287870119286,0.04235873699981628,0.012356263327196257,0.01710207960745528,0.07827499093269533,-0.04798291420945026,-0.03838538130197877,-0.04615462842597056,-0.03342677877925635,0.012395009783408104
CXCL1,,0.060649844700671536,0.07817522712200248,0.038867261242082306,0.018584995737539495,-0.026036506746896323,,0.032556704080843976,-0.012723352146610502,-0.016297112215014713,-0.020709527921353197,0.05342777957114223,-0.05151191291381697,-0.05577109884768372,-0.04352146464641491,,-0.02863165393751946,-0.03833078598148708,0.015588338203475997,-0.045370900988030476,0.022239500948109166
VCAN,-0.07345292689003043,0.0401223024523646,0.014350665484160901,0.03583821945319118,-0.0031927914530838785,0.01921744283292729,0.004366972364497016,0.1047257737345308,0.060736101755169546,-0.0159333507005339,-0.03481032300911835,0.03670994899585593,-0.095906419084856,-0.06554048693653206,-0.04457635972233127,-0.08991350954915965,-0.007588968852575809,0.07393684020483865,-0.01901697480691299,-0.0031500257881433955,-0.005077294235356376
MMP7,,0.0014778021370860988,0.03210798475024627,,-0.01679530952940871,,-0.025266456345692488,0.05010510669405833,0.07067642500155821,-0.022095585250734906,0.028680818755808912,0.06559612255387383,0.006351389627501053,0.10684699983975414,,,0.05904878721543466,-0.01840253726310183,,-0.01702947914024339,0.03907547008563592
PTPN6,0.053507564836044234,0.0919685899935959,0.07992173633678369,0.001724003848049853,0.021474803090127365,-0.04368003560827626,-0.024081567282853978,0.09768421271774871,-0.0048100381870059125,0.026810955773102944,0.12985736403091175,0.04315158127420549,0.05410307119670303,-0.00692168763722103,-0.009636623370103787,0.07431194323583738,0.09916498147122234,-0.01057230643461682,-0.012847937647501263,-0.060677726199412516,0.02799027972820349
PTGS2,-0.04750945510367554,-0.04630618219696453,0.024430282913027113,0.029968519520727044,0.03263992345463637,-0.04315375409847719,-0.011121358479710406,-0.14033726212720712,0.0656675557150062,0.08665680045960933,-0.019117225376036964,0.006538456457564902,-0.023362473173539833,-0.027946696431669825,-0.05534510873032489,-0.04420733288655522,-0.04720449642289585,-0.08057260286193851,0.013054962333015433,0.027973817725216652,0.003166124427506717
XCL1,0.0051055431525532545,,-0.026241717575187652,,-0.0037500670063535533,-0.02798054510288042,,,0.021136805694777636,,0.027820693940936274,,,,,,,,,,
CD58,0.022809290596256887,0.003695995960479858,0.04292421150606002,0.008784918256970862,0.023153395414877168,0.007225847202565011,-0.02218375015520891,0.12145541032705529,0.00761491191169782,0.0505168839928179,0.04892958776283326,0.06996570775619844,0.024050977678341405,0.028194564245029637,0.007215518835945853,0.1307307213961368,0.08562445219289425,0.07595478802823294,0.05528183910474614,-0.08155743996586212,0.0012232304376450617
TNFSF14,0.0392506130494005,-0.02235147990294779,0.026271984415250603,0.06083568806054638,0.005588458771096863,-0.009299584876357191,,-0.03527934082023148,-0.004974176736333177,-0.015917990252903174,-0.058173163702306414,,-0.04284141082373919,0.15822364854002482,,0.028688784099936103,-0.03228418442654734,-0.002511858285610898,0.05428552825521425,-0.01608265045159926,-0.03679592275770753
CNTN4,,0.009020082735331498,0.014388290957184996,0.04032689400579061,0.07063075022393485,-0.04275581107795217,-0.004188847066903295,-0.07637283039305591,0.00881533578122827,-0.0072326663575682315,-0.05309717327695389,-0.07155251308532343,-0.04757960888362726,,,0.1060779701271114,0.033491230906630795,-0.02007292636903358,-0.06441519474745795,0.004906406176751684,0.00829637284463209
NTF4,,,,,-0.032945853342070494,,,,,,,,,,,,,,,,
INSL3,,,0.02044339156208934,,0.0560455451846034,,,,0.05650190404270202,,,,,,,,-0.011562952995248586,-0.024662939212682186,,0.04005827622156446,0.00857565916100935
BTLA,,,,,0.003393749416957574,-0.02917064973930944,,,,-0.020327817988662008,,,,,,-0.0809642572755563,,,,,0.03642499444438641
MFNG,0.02995789359317432,0.005961052559728306,0.06465277564097795,0.041896943053970154,-0.02065326287928379,0.004535727454206952,-0.010876392169435306,0.07161315644083423,0.06657080145808664,-0.002036924390865622,0.09235157189633675,0.07521461294197976,0.0179600743476318,0.02491550262433926,0.03703571764845592,0.07658429082100061,0.05312701962503462,-0.008712580689113573,0.04920280005753753,-0.02561649514392467,0.055052550318604655
ICAM1,-0.0182882890432856,-0.0320353373848258,-0.03589491573474614,0.0032408949091046616,-0.012743223125965111,0.0008993896332591667,0.0004241592749677897,0.06334966888029753,0.0493687731819404,0.06770554417934105,0.08320661120270122,0.041390794051224825,0.04429338427986364,0.06463628752363933,0.038905891851704885,0.09766072103920588,0.028477536658064052,-0.030489375842556562,0.03037895907056721,-0.01658797795341231,0.013084038679558764
PROS1,-0.014107063805169373,-0.030132993014334416,0.019568728416292067,0.10095038852993071,0.002919374187545181,-0.07704845684236922,-0.0115792596759371,0.13840118286693365,0.008934482102381146,-0.0222155851395927,0.042436479036837234,0.021968361182057826,0.12366946837293714,0.05807483996502105,0.006195676983798937,0.09836749486388571,0.05926267164525908,-0.011351343339014086,0.04841259653228728,-0.13107559473803831,0.025994784456730938
CLCF1,-0.03519692458878263,-0.055225727090709796,0.06702212323244772,-0.003616288305193325,0.042159159073874644,-0.008517829708285048,-0.023487694292121403,0.05448245426025661,0.010432922518728864,-0.029259688786679283,0.09380820731743662,0.04189954404262298,0.059244049043984885,0.05556001935064113,-0.06979589817920714,0.029412531900936716,0.02920278177948141,-0.009409906487617229,-0.0005673466186375146,-0.061527945735013724,-0.006659011058847664
PSAP,0.09114067929801783,0.09454373503754603,0.042095992547262824,0.03064760999819231,0.05730832702051399,-0.0919290998429255,-0.006271671092204942,-0.03556612787511611,0.024639685542531056,0.04151423296760241,0.15994786361225488,-0.00034276022072419153,0.09940745180808579,0.11218163873316829,0.07652573572780477,0.10895784162631914,0.039735446494575964,-0.05909295035346959,0.009404420145479018,-0.06721232705534481,0.0826482220621078
EFEMP1,0.08819772541352651,-0.019248096056563586,0.04847781456865293,0.06206141524786238,0.03380474208102474,-0.042141519210105685,0.0677618583550673,0.10642195901595514,0.07798238178825981,0.020855149250741625,0.06902383588036172,0.09615627271390283,-0.0032670822790915365,0.1754869871475546,0.11057916588215164,0.12234215300639126,0.07303793190456073,-0.029518980635246307,0.024101347527055807,-0.06965802902915065,0.00046743540947560597
C1QTNF1,-0.015465402691631063,-0.039176039173028615,0.01720735709521125,0.038666997537655616,-0.03442695237071973,-0.04932246631195317,-0.022369366205345183,0.062014962960870675,-0.033222598431382956,0.016086731255819768,0.03250886207802908,0.030000959220825404,0.01420093592456925,0.12966532084845733,0.0822184688962302,0.024307817391352893,0.05822925181791881,-0.10565067118287211,0.04849245972748485,-0.07787232835596092,-0.07228380030878098
ALB,-0.010749131719893975,-0.025673342928025526,0.01079152446889418,0.01959853465196232,0.025411870600372345,0.06995151029174586,0.022025029575682926,-0.036078080996793244,-0.016326525423739625,0.045004984668429907,0.15612339648446494,0.020405133066750365,0.06442281151750039,-0.0040896561280828825,-0.004782148874014454,-0.009939395810530037,0.09189455279200029,-0.04795708602509804,0.0190046592789764,-0.026392528422068753,-0.0007496718851128194
CCL13,,,,,,,,,,,,,,,,,-0.023965550695967456,,,0.001068601214803266,
EFNA3,-0.057523277972079775,0.01235078258182732,0.012288281852616063,0.06843237491852736,-0.015090548722527517,0.05998669957920523,-0.024533713862258173,-0.13257289540321784,0.004991064576045835,-0.04479957318105755,-0.09290682306655676,-0.009478021417385803,0.0784795160714424,-0.06260048038226251,-0.020065002753927474,0.06926736211367375,0.0412082790714906,-0.001264421829290854,0.004524152501090955,0.07001101660112301,-0.004055821444137601
DRAXIN,-0.05139157688219574,-0.0426252146760715,-0.019953040960321432,0.10016281829397257,0.026339880974290297,0.02663881570067471,-0.019609381413600826,0.11922547256350849,-0.0033536789798247904,0.024569548435895382,-0.04707912278693306,0.08277106747018918,0.16725434669369652,0.03630103501492054,-0.1188933083991879,0.0884016822457164,0.015849221542179995,-0.05186084572850444,0.1147509003397865,0.09423058290031547,0.0396489740554365
RAET1L,,,0.00021542376708798635,,,,,,,-0.01738729213874189,,,,,,,,0.008288871188447058,,0.05247506064587827,
NPTX2,-0.05982243792469068,0.07018062269885873,0.032376406335475026,-0.033429825198357174,-0.035952603460141896,0.03708123117306931,0.003897367944248545,-0.15557605261000834,0.01718164180052849,-0.0027559712839322825,0.034508706807714805,0.049554932203721695,0.0759143934265473,0.1578670577956302,,0.1166678863031558,0.053101487363624585,0.04721158869248122,0.05165545104484357,-0.08771508795779971,0.06933138612203638
FGF11,-0.07462963997247617,-0.06527327381650347,-0.007762050542112679,0.02711812215364319,0.038618796969265755,-0.006038512804285279,0.08023578189402956,0.09317209899937735,-0.01762039659634021,0.003162439122415701,-0.033110282633065084,0.0421612744743573,0.09963296475060097,-0.008836252722754815,-0.036291532032187844,0.16020506588573968,-0.019931065451314865,0.009861313557928903,0.07130823706237954,0.0524198381858524,0.02693273794862463
CD59,0.027020983226345663,-0.00022184328461262134,0.04432748916464477,-0.024728693642477265,-0.02779998074182002,0.008203655638573063,0.0371923614479004,-0.0699983066719034,0.03634893692683166,-0.011333606347785794,0.06707319360421986,-0.01594237996360699,0.015550093451871833,0.041689638981506016,-0.054549048942135296,0.07234375049365434,0.08674971642264298,0.0029868471735123516,0.015599529383424618,-0.15244689282800825,0.0265244021354056
COL9A2,-0.00811608238385106,-0.08956851592150228,0.016444754413991985,0.08864996220218022,0.007571778463850292,0.02015327002732829,-0.0017352457317640318,0.053657845473387616,0.07060594919211532,0.02210665003383053,0.12201008062816734,0.0022103617833513734,0.05962801885363317,-0.08486872705665635,-0.02658515023987188,0.0023538712116650184,0.08703514858286299,0.08917124382023593,0.02593023064923095,0.07582690098792877,0.04117438904473312
DLL3,0.041351466433113326,0.09921777475514573,-0.02058469232223184,-0.008557270165511962,0.013820178893695615,0.038798117715729434,0.01951083110339858,0.06880122488618966,0.09628725949152957,0.02315016657572305,-0.07551268994478233,-0.0030626447015467285,-0.023073146359510396,-0.05504381025991837,0.016652964507682555,-0.03027852038978826,0.014375024210664618,0.10313370508479842,0.0357619833621758,0.08633606567565327,-0.022750961737688678
FGF5,,,,,,,,-0.028728772797851854,,,0.10859229200233694,,,,,,,,,,0.06694871469396202
LIN7C,-0.016084636161060345,-0.0016540547151676834,0.008698467242324292,0.08394527971399014,-0.012412595445821583,0.04984108631994997,0.06348053451498606,0.007894429932880581,0.004044780127445569,-0.04397171157571025,-0.0264134680915233,0.03323611641293553,-0.014880269433291479,0.026461969041154366,-0.06035530693907512,0.036975419820649544,0.02246233608088852,0.007395932901977,0.0017691856611565145,0.07023209080405446,0.007428107796877924
GDF7,0.09333602909792976,-0.01813869627135541,0.042831911635901714,0.02480577931909514,0.01590994259921859,,0.07359586789624625,0.044341902908977375,0.02975263297677906,-0.015917989634330044,-0.060796213069858475,,,,,0.014784330132563486,,-0.021402798394550122,-0.03632014050048872,0.05132069619703463,0.09683923530911127
PSPN,-0.014148685288209142,-0.022036244817205144,-0.020255519085138406,0.015875646815996746,0.028682972357690677,0.05024357887927179,0.010078854410560917,0.00333850548412809,0.023085997452486743,0.06373896293920661,-0.03092192868667794,0.0190912926968757,0.03378891594065586,-0.0215531925953106,0.02055644211996987,0.10123544362406438,0.01755918232154342,0.036769919346527506,0.043434073646127,0.04924836848923623,0.06992170653213417
ANGPT1,-0.008992515479175041,0.12279018870875336,0.01733828118229478,-0.014375394811211627,-0.04789227457858672,0.031307287616277726,0.013482671302807977,0.08160467730988312,0.038606362232517476,0.01680670810216376,0.0723511367766677,-0.01946283664721638,-0.039177828011688176,0.011361686392126426,-0.048960535188417025,0.09613369989287403,0.033501620315635194,-0.04991788723957423,0.0013138179926960331,-0.005162588399372214,0.07935217536711775
PNOC,-0.045252202716975776,-0.01606136041830316,0.00587426078466497,-0.011353459962601696,-0.0037881330211072617,0.02679734755715575,-0.03851017314502655,-0.1042875944967441,0.03045712103367516,0.0669516438384862,-0.0697362705705704,-0.02418463489642313,,,,,,0.08632727590898055,,-0.02035248136701825,0.05331166312018009
L1CAM,0.06076296645215644,0.0911700516748944,-0.0204887720926352,0.08360011404052496,-0.004860849781083094,0.056773083308624725,-0.029593227778972067,-0.10832728921677515,0.04255553291147878,0.018093105091257545,-0.04633307907004533,-0.08900932573839226,-0.039880680656691474,0.011275539620224255,0.06519147122049819,0.08844409799679656,0.06670158818419862,-0.08387446572534472,0.02133035563994095,0.07846682222040585,-0.01884666587055587
APOA1,-0.08671027100472166,-0.004934215405815395,-0.012636641554161762,-0.033283830160580015,-0.012906046756674748,-0.028871881301764282,0.07182218518765024,0.02891024139391406,-0.03170022712582589,-0.00402073587305562,-0.048077459453233995,0.039978017793755136,0.10316763133708141,-0.009747339755115743,0.01329186991354816,0.09598378398861133,0.01154687852203363,0.03069267724400733,-0.023795294711359712,0.058448295327097825,0.06280257627156902
PSEN1,0.013482396911634024,0.018586946061403747,0.07173983825461669,0.030151159555567183,-0.01638212355945593,0.02050147026493352,0.029443204201282786,0.05071034487919804,0.03643164209082364,-0.006386856674388942,0.09023226059520356,0.012690576081206589,0.027771227555833684,0.10391873899082968,0.025037438681277054,-0.01575399182910523,0.03913453843692535,0.027676892738732046,-0.03171319484336823,-0.03187348715096348,-0.03565603782501723
CALM2,0.07546458261902299,0.045916903904130106,0.008953751936850367,-0.03590987363377844,-0.04776008928958448,0.01791600368153386,0.02033520685105886,-0.14439919898471432,0.009637882446811843,0.0003606680599971625,-0.09286449908055355,-0.06813411515776915,-0.0883861596509872,-0.03942856463340767,0.011124534673623954,-0.05371712881885174,0.079849703351506,-0.005416230712982088,0.023751736520894122,0.13804014209450835,-0.06638727543763234
CLEC2B,-0.0015349164699488575,0.052688975455139155,0.023414700586075258,0.06012204830353564,0.06361747962268025,-0.01898285446012673,-0.02661715011578075,0.08727739308301966,0.009222403784554143,0.048487173465064676,0.024070274006935233,-0.018017803651727254,-0.04443681626230577,0.034625542620714565,0.031185348603008586,0.004165568922447851,-0.009369882043213642,-0.07493625548522545,0.07690671341295933,-0.08017469429202778,0.1105433188503725
NTNG1,-0.05706299625159292,0.014472523238170613,0.028133074961687758,0.02095788513020993,-0.03621435496766152,0.030149725113551587,0.00196810308378649,0.01962723671915597,-0.01351764013746326,0.014387344422325943,0.022927742674138264,-0.03583181816821037,0.05506557078701604,0.10167360721591324,-0.047064610469950904,0.06329693567106566,0.11701815480279021,0.11404369752585644,-0.02405916357022706,-0.05022659376513853,0.0014302972376291586
LRIG1,0.013054216929676373,-0.019963594660835554,-0.017563104993379878,-0.03606319321351568,0.012817244114467696,0.061360339910516364,0.027645468214551525,0.09031914237915703,-0.07348060582172457,-0.007070582931964702,0.04740249891113215,0.04157333982910936,-0.08037834484621273,-0.02900514215846593,-0.014866233448783657,0.16383450115349732,0.04820135854095784,0.05293486491482718,0.02830333131416497,-0.03342365233203171,-0.07817884778312129
CPAMD8,0.10432419946201676,,0.009842107175406744,,0.012805802639426872,-0.014210230845154432,0.03974827232523633,0.08353826698354502,0.0991878696664779,-0.029462882608844086,-0.0008991584179312313,-0.02919918515636419,0.023783267139110935,,-0.024250945824376875,0.10508246055610937,,-0.007210910074008627,-0.07532088457320389,,0.005462859645019963
GHRL,-0.0375289901958136,,0.015831707426282968,0.04419300468074744,-0.04427589822082952,0.10020243458887643,-0.025693429483026015,-0.0019767241277930557,-0.012074686268646306,-0.014516931176744553,-0.022153457034675268,0.10154123393576794,0.03531501164788124,0.019929061921780632,0.011771110888463967,0.0808391608937895,,,0.058271721870900156,0.0231454229522826,-0.022370557957851606
NPY,0.020540234493813477,-0.005833732152413748,-0.02540673360174271,0.04751393150911237,-0.004975441411566197,0.023997097333604698,0.024138632364022704,-0.06851183275562964,0.008959951734809048,0.009082311624574206,0.10348673887705681,0.09158325389742852,-0.06271928113985874,0.08615636173125729,,-0.047289146996790626,0.01122226540860342,-0.020372223283067342,0.0011237170096268308,-0.005398805117709787,0.03551336774444258
MMP2,0.009040658841112116,0.08743246806874534,0.05027182399352935,0.019832640031690527,0.00040338199947824856,0.019537844148760145,0.0004669244577905786,0.17594640345520132,0.00832897150043906,-0.031572981988325734,0.12993724413508057,0.06014690603349528,0.12224015097573096,0.0656118313709746,0.09875477629152403,0.09167331282351023,0.07338641205246774,0.0537109776983255,0.056885856651696626,-0.024895374965587757,0.07858532141821999
LHB,,,,,-0.02465935629744945,,,,,,,,,,,,,,,,
PPY,,,0.014934195087203903,,-0.0355113171947728,,,,-0.019734950123796724,,,,,,,,-0.011923935512296499,-0.06329862911746485,,-0.018206052822369517,-0.040279759177339884
ALKAL2,0.05749248789900207,-0.023708769722652293,0.04789711298055564,0.023631602954536545,-0.02430109431244057,,-0.005619524868923106,-0.029467250140402745,0.0005404612628092975,-0.02312910923504914,0.010531207543070985,0.03405388888458165,0.08318317723272552,0.01941198282452422,,0.07338234225854225,0.04847413788165087,0.009996315813721374,-0.03660281492835875,0.05978004426973077,-0.05141281679506959
CSF1,0.00574934241744995,0.013563960742777742,0.07633487924331525,0.05165486197656188,0.009032432760827923,0.001940190342166011,0.04353647135078572,0.10737866923977231,0.045258552149596405,-0.01709657861828375,0.04547297110662783,0.04997748399457949,0.1138662364108782,0.1448748444348837,-0.02432598779393992,0.04504709414106,0.04470428077431126,-0.0739286092827793,0.02260771897923823,-0.06043191790706007,0.0015327907574250344
SEMA4C,0.022209643466229032,-0.012650865474498445,0.0380285582995262,0.015625325043634532,0.011414052861218433,-0.0738266205053825,0.03773328953232865,0.0051784720289161,-0.025688972519329195,0.024423248930176972,0.0576449815132988,0.017848116993430484,-0.002831751332472167,0.026037517414238216,0.055216540912208595,0.10899600870422259,0.06518712493316577,0.016716354441665908,0.022460694097272766,-0.016342581156040543,0.061528054941223875
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.01971587020310385
ICAM2,0.0439685104495333,0.012399811838273671,0.04428729308650192,0.044140703267790474,0.009760068017063726,0.04840100068155419,-0.027373290335389516,0.0905070636244163,0.07410874671781366,0.0026791356099007137,0.02510172211751173,0.010178363531986553,-0.0200598165908988,-0.008478354359263657,0.02205828385164682,0.08776604982579353,0.013129378611117163,0.12689890960844977,0.018975732681316266,-0.056954035538671434,0.09677707820775508
SYTL3,0.02584403083119061,0.008970216856241251,-0.0021210352673656377,0.10951223517449268,-0.008169603237288612,-0.0047962606107517965,0.013010082523261527,0.11613760006090504,0.04682979531303455,-0.014396735923946788,0.011948571291521246,0.04863838919221598,0.0637806453585168,0.0034381440333253028,0.05241248554927238,0.1276109072068453,-0.03607171884405366,0.04353644125237784,0.034326166689697075,0.017982691476917202,0.09368305526820075
IL1A,-0.021742352761316846,-0.030222094708273316,0.1305873223078712,0.022111007973950318,-0.011430397624945708,0.02629123606805325,-0.011861284990952002,0.03746507111503544,0.0021720099411188395,-0.01808262006457001,0.11625672577640661,0.006499465468319002,0.033437917421055646,0.026218040959293358,0.0424348065785299,0.029631131439848246,-0.03683282866375805,0.02708048266128913,-0.056121259420961946,-0.026335282614013987,0.0007258672187743525
HLA-G,,-0.02868775447885048,-0.003561381689293872,,-0.0037824490198272273,,0.0014995228887966742,,,,,,,0.020631463209673694,-0.03403676071284078,,-0.02778529199529249,0.06306836231985496,,-0.0016906443709989705,
PGF,-0.03805047561257045,-0.05663123366674182,0.05259511142067778,0.040954251781576155,-0.05738108037329797,-0.027191416882135066,0.044054117783265935,0.08340429826385704,0.026323718385161763,-0.014680679981853538,-0.000397703228974395,0.07541173194069033,-0.008365019322791599,0.05402275319282159,0.07794143581717863,0.16332454646971675,-0.04387680761247905,0.056942340963985115,-0.029389201867774203,-0.036761295053611906,0.11235757242423242
LGALS8,-0.0396825967658557,0.04324053772690501,0.049485669361760715,0.029673800381497563,0.003389512184453163,-0.03202724152505854,0.02799639422926854,0.06388135615571106,-0.0007055016438683739,0.01748136718514363,-0.012968232738395348,-0.04229516558228255,-0.0417926372349304,0.09040380192676001,0.09028935920090418,0.12005759537808301,0.015658897366603024,0.014023203932037863,0.03629648589861696,0.014012525881737098,0.04690809345920747
DKK3,0.050133929391537074,0.08677818571916726,0.0048118707021580906,-0.09758352005202423,0.029213060900095605,0.08658815335758517,0.017110799964046672,-0.15013914250529994,0.007255987101066075,0.03337797467146431,-0.08649140212648475,-0.05644854520260581,-0.07185852695210412,0.054261816999134405,0.04175037999443115,0.0759235148547648,0.05418323975585844,0.08642524974305624,-0.05066599192182948,-0.028906772632851057,0.07507979078999252
COL16A1,-0.029912458992179383,0.0031672592535528224,0.06640391357255412,-0.009313322472022099,-0.014866976853273567,0.029069597147264342,0.01921986372573943,0.02046708852630696,0.050880871973816445,0.02342299915254556,0.004367806029246619,0.020630028730933336,0.1489027614930394,0.026542226677709817,0.03575673475111092,0.058639971988458446,0.01724191421881274,0.050146329277846506,0.04167420815805074,0.003058117678945231,0.11130427166775542
TPH1,-0.03183427331737585,0.023244339064961206,-0.02069051051721628,,-0.002570501382843153,-0.03487324079010636,-0.019758774107238707,-0.030894413157252602,0.015381960439567594,,,0.01681377239447601,,-0.05747842723167517,0.0328240666362559,,0.04761602602582087,-0.006593137838472668,0.07358122434203287,0.03501638683080985,0.008428085577929678
TNC,-0.05142848390806728,-0.05621058002038484,0.021378846123979466,-0.010463151695638303,0.0028579305023104283,-0.06522457303074415,0.02827600964315139,0.13766336319445005,-0.039235512782816145,0.038659564434420965,0.14346331307913399,0.09760096613759306,0.051414590229310206,0.17890740236026284,0.03915874331395033,0.14112635239497914,0.07569681034039387,-0.07927758501483456,0.026537446784644238,-0.04558340429248093,-0.021420116051887067
TNFSF9,0.0687413220924473,0.05280755697221171,0.018866118027288162,0.03208752584251923,0.004494532549214721,0.007604557666471193,-0.03717984248285139,-0.06434923691799672,-0.04847595749993401,-0.024247659160438056,0.08525972674167571,-0.018927081255716842,,,0.12186439229043987,0.0949463796301723,-0.0367087579184447,-0.015410302625067741,0.06687523585588356,0.02678861128652053,0.027982734590686092
C4A,,,,-0.002386012613374071,-0.008188734198394101,,,,0.024119641097138773,,0.10885088216090053,0.05533694745640847,,0.050691949368165914,,,0.07079104828704434,,-0.02082529478223367,0.029788145168981466,-0.025869905142073227
CNTN2,0.08184920985399588,0.009208267153377978,0.013278635607770753,-0.031379789997608355,-0.0009439582669778351,0.04492819280299736,0.05861497032726582,0.04615017850159184,-0.042637411165544675,-0.015009070684139147,0.15906847780903768,0.0019114295170131808,-0.09424174528792274,0.06015980571827406,-0.01114952684512783,-0.14773890011474705,0.013922500284645895,0.1646478873531627,-0.05365371973137058,0.08055313806662265,-0.034543493424603514
F7,,,0.045720414025670814,,,,-0.01716055169518439,-0.025989026109905614,,,,,,,,,-0.03361680585797229,,,0.028697818566584432,
LUM,-0.03222246037593104,-0.02992768503802362,0.05420361245425291,0.06597032260260573,0.00048826239682464914,0.04207040353792101,-0.001121917398992756,0.10345550836020212,0.04257374586541904,0.05668397928618941,0.07913424216203133,0.029203487204061955,0.0466662811303105,0.015285928253739435,-0.01953310833716404,0.12803753726899464,0.02789341446722184,0.0736889213983059,0.010221111771453958,-0.11800174179738689,0.0876171269289452
IZUMO1,-0.01147211506680944,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01831274686602495,-0.04333238334664458,0.001754844330437764,0.01685726771343698,,,,0.017523928068606916,-0.026390160132364258,,,,-0.06347919872182983,,0.011419370008504173,0.09417118737106772,0.062792915634201,0.06484923051088676,0.026699956107430794
APOC1,0.14437573880316587,0.06916869200965985,0.050654701478269074,0.07599819512725675,0.016379475891725555,0.07166527094147727,0.0134175613020594,0.19480978747639324,0.042224769012471894,-0.045073023337691615,0.2024683731329674,0.0512329776276541,0.14181192454344982,0.08216465795646535,0.1149612045165504,0.12788339338491136,0.01902670944419648,0.07857029084534052,0.03367014939862756,0.0144095754108729,0.029592176461019498
PKM,-0.004324004664331039,-0.018745643866777267,-0.0005983500603509704,-0.02212889037246012,-0.0040008798768385355,-0.04331645116488694,0.027855843065408784,0.030972753942524675,-0.002307523085530878,-0.017725876701337042,-0.0939579650629766,0.007292318101154334,0.08669933028009492,0.10289546745233288,0.007773436399549019,0.09883331041981583,-0.004970615130002733,-0.12759708240678383,0.023924220017744573,0.04171384308492457,-0.07434702972468872
TNF,,0.06627943511727015,0.006081279985501474,0.01956032825360989,0.0010709921747344832,0.021194148968178072,0.021051408920222794,0.0986919987077257,0.00885275873657588,-0.021223432548482506,0.09034644161660023,0.0060427747623172925,0.07155457971545708,0.00858600863048265,-0.022521555328794924,0.047941894664959725,0.050990385714290244,-0.024966855223329674,,,0.06404071318282437
GNAS,-0.07685991341278688,0.08500307719350905,-0.018884448150886156,0.02958934419032961,0.03678094632694889,-0.014393643778497221,0.00695972279760034,-0.15441840188973724,-0.024593002887262405,0.054033277231488805,-0.12311060742518734,-0.0254158663156166,0.1650685457504638,0.04854622232028603,0.025074001694203193,-0.01835423618431455,-0.04086899962245631,0.0545990575049015,0.04680726894703957,0.06696182005268328,-0.09739736663069
BMP8B,0.007096161415009464,0.038584953690303236,-0.008797091309037167,0.026242424341321607,0.026865836778815346,0.045289199653600044,0.01823713767023753,0.010703206121871417,-0.012595697250356874,-0.014092141062748602,0.016166927131711296,0.07950240555987856,-0.029869721279348657,0.12371284996368362,0.043133487807205384,0.04310885753648129,0.03917625853098312,-0.03179255970118049,0.038961373153257546,-0.025398254823653117,0.07562167364688291
LIPH,,-0.024816983529800066,-0.020690505423374358,,0.022528291864718365,,,,-0.018862598907486625,,,,,0.056723410958711744,,,-0.023965559509914018,0.11883830214206596,,-0.012821141083776017,0.0539907533158289
CCL28,,-0.01813868034942222,-0.01679291875822809,,,,0.01786232277325152,,0.02954930945087911,-0.016668027215976922,-0.025355591067906618,0.006584051688785042,,-0.004277377718637664,,,,,0.019678053056907386,,0.00724870084939325
PTPN11,-0.028619591833238568,-0.0925170375300904,-0.03137438393382049,-0.0186591053700773,-0.015574265343123447,-0.0002394290119201052,0.060416811725233,0.06533642325157071,-0.026364023186108195,-0.015608066344217617,0.08383094089712984,-0.00629581660858165,0.05175271861941829,0.008414524972236668,-0.027108176118369454,-0.05567463191161274,-0.023408443596044166,0.017876444334279647,-0.03529993029742907,-0.05822682559382144,-0.06034287012214522
ADAM12,-0.023789013189592215,0.05992092314414331,0.08193683277165055,0.0974480238364644,0.06160466466192432,0.008140738276680586,-0.04613564444749072,0.09848848561522518,-0.023307058755511503,-0.016108612129008625,0.036251541799395236,0.057402394186231914,0.04428257688360206,0.17357476807505115,-0.03801364873384524,0.1529300295598518,0.06571540254842521,0.05237688871156294,0.06646514988976263,-0.04101797814675693,0.07104833346644726
EPO,,0.039241649446566974,0.07365944701775266,,-0.007249240876685898,0.09908684590236855,,,-0.019734950985231193,,,0.11393352013768412,,,0.04391989351086897,0.0021344830265014056,-0.02602720967768796,-0.028909699656330837,,0.0031723251191986645,-0.012047712703393845
EDN3,0.0017433229704669768,-0.025033461791711946,-0.01706082431759941,-0.0023762350816521867,0.03977763681681872,-0.006054406450208224,-0.024613295986848253,0.10007961449778804,0.005432513871843827,-0.022666694639212323,0.010781414756866878,-0.017432385424954053,,,,-0.012160922972932926,0.054776994731995855,0.016744916080923995,0.0289321645465357,-0.031706231012169066,-0.04983278057227166
CCL22,,,,0.005920420190598966,,,,,0.024930020204432957,,,,,,,,-0.029457195551908164,-0.02643747768311319,-0.002369428528263463,-0.03664427008485294,0.00153998385238354
