,UKF248,UKF259,UKF260,UKF266,UKF296,ZH1019T1
BMP1,0.003668202235926347,-0.014258068213735367,-0.01769402171349707,-0.056955310589709617,0.030991943999134648,0.0124084159297796
NDP,-0.005924621668613887,-0.015137612713263894,0.05093557770486264,0.040732766420342556,-0.003361773027970075,0.07379716339904326
TNFSF18,-0.005631244713733105,,,-0.011440818300260128,,-0.04782915887086046
RTN4,0.030488109020747042,0.02904118874742149,0.046401940929934264,0.11021494290745336,-0.03560215032494377,-0.07531556400086942
HEBP1,0.018169958385087,-0.012221489471261246,0.01666948000906359,0.048746293196884984,-0.022582009467682313,0.03532364678819572
WNT7B,-0.018807987132211837,-0.02174776631102665,0.020978736586743745,0.007526049989168657,-0.0142679073097752,
PTMA,-0.05740704842364412,0.00641926555042095,-0.07704396492438975,-0.07143601353830667,-0.04399612688783489,0.015607886779616652
CEACAM1,0.018196616843996382,-0.025112435100405187,-0.018762221380064528,,,-0.033632015981884235
PDAP1,-0.04424546968557325,0.04359259979751788,0.008893320824057476,-0.06883622468916437,0.008402012410691065,0.032651481562657014
QDPR,0.03931698072975362,0.013535992040032307,0.05750184136428377,-0.035603932815818105,-0.01292352400545224,-0.022947578020845082
POMC,-0.00991493572439661,0.001833233080221356,-0.007435772442238138,-0.03018318617944414,0.011810081231858147,-0.009625514109895709
CCL18,0.006626595698080776,,,,,
CCL17,,-0.014555477985375456,,,-0.017659669556180504,
VEGFD,-0.008480640188722974,-0.01621640983307351,0.02291756178334427,,-0.012953581185357292,-0.04572198872116435
TNFSF13,-0.017650525844152238,0.07481265233825801,,-0.011095207061921719,,
WNT5A,-0.023575057276532908,0.07500743042139787,0.05662350252573451,-0.057841139517500015,0.011567830900510364,-0.04356883675487451
CXCL8,-0.01917597176606811,-0.02634099311664831,-0.06357924872929466,-0.015782212419822472,-0.012062938040239732,0.04240507119232506
GRN,-0.023485018799864487,-0.01995944684903649,0.059496323904523994,-0.009575357845015916,0.006124214969602997,-0.03829884940117764
MIA,0.07118587099784754,-0.03064895348668897,-0.04110241234194268,-0.02006227420304264,-0.014731970599547421,0.09260596815012127
COL4A4,0.045794756739331935,0.021410049676966462,0.04125992982028445,-0.01055659932855651,0.021856077650153235,-0.00758571280929554
TAC1,0.06921268699325155,0.10616750735867353,0.005908481925400183,0.060551099402700835,0.018024992392357306,
RARRES2,-0.025500029656694814,0.09729625154352059,-0.09301757571381283,-0.02995855441682808,-0.022695598581454434,-0.008012737635388751
FGF7,,-0.025800935227875896,-0.03437023807598159,-0.030256988980886523,-0.038616072977494545,0.011403353870888712
HBEGF,-0.025797555337127787,-0.005618463051587162,-0.06005245271829731,-0.05533305944338367,0.05880621364648987,-0.03241376768775932
CSF3,,0.016263858328843122,-0.05980677271391648,,,
PI3,-0.024606813994957316,-0.02993889564995569,-0.048166451797239454,,,
PCSK1N,0.0036309735693186977,0.011796026778893293,0.03703199268858102,0.056423056117088796,-0.00945484240361101,-0.053044835968030446
NTS,,,0.019537441129931565,0.0443243468236433,0.018511318468254982,
SFRP1,0.016262289699590617,-0.012700217163725502,-0.02047856149055901,0.003326198698730164,-0.0017375471535851343,-0.039472651077970565
CXCL13,,,0.08883071553509671,,,
MICA,-0.010789457614882052,-0.005779160181212708,-0.07080450025143362,-0.01269707008646423,-0.014301389009788772,0.01726620585189777
TG,0.040926595474087085,0.07081175576145593,0.10918518653806898,0.036426625087518094,-0.012780226168553689,0.1406336675702881
ADA,-0.025545133843887294,0.0078102642503551116,0.0076168574143291885,-0.029060236058218628,-0.020756115084203747,-0.03806333153142735
LAMC3,-0.004241392791978006,0.04872768242106631,-0.026805195120477802,-0.05835224215131405,-0.03428108148768395,-0.05435726696189739
CCL7,-0.014877742545365162,-0.009909088199304202,0.0004757008165504984,,,
NGF,0.027506968371203668,0.017706258812990622,-0.02872018848620562,0.06505717781108364,,-0.09774929941323594
TNFSF15,,0.015083333835860564,-0.019921689528172516,-0.017235800243755435,,-0.05144856948716045
HMGB1,-0.003063256006391147,0.06302936320557273,0.01452272462912857,-0.059643401228166,0.03343778113291089,0.019707565617873225
ITGB3BP,0.06612995076206418,0.04323833030153644,-0.038676004101419886,-0.08200071173256333,0.02065172779201242,0.03918628276957188
AANAT,0.027145305123766318,-0.010040044024650138,-0.017950633696574837,,-0.01473197141897724,
RELN,-0.03901346992248933,-0.017427268008715458,0.004058932535183287,0.0015082310747402783,0.03817427882764349,-0.03887897379802108
IL15,0.004224507092572084,-0.00975019824494729,0.04552883121356956,-0.0122642965299165,0.006470149149659314,-0.011409973718832801
BSG,-0.0016370962277228532,-0.04263794319549206,0.009656772205502985,0.01090329765639399,0.013387361135556929,-0.026977062630215255
ADAMTS3,-0.04386030399824163,0.0039838299907188806,-0.018996969051861417,0.019769819279050343,0.059771311662575814,
CD34,-0.050544924574829724,0.002127354314181732,0.08770780562271367,-0.012261694315713017,-0.017007299410067143,-0.05239248002868698
PLAT,0.006312811382422709,0.01665019899883816,0.013182113243926917,-0.01858288412527203,-0.010549909275942194,-0.027384704669983603
NTF3,,,,,-0.023780916248639376,
LTA,,-0.012700216569589381,,,,
CKLF,-0.017344757676552993,0.02175652882011141,-0.009507136095711658,-0.06160765687269458,0.017313611966907217,-0.06650931787023917
CD24,-0.04542578308691894,-0.05443478130211764,0.07222028639693535,-0.1044658525019748,0.03766003849963512,0.04628857879035136
HSP90AA1,0.00855503053559825,0.03546507480029244,-0.016604592159140546,0.05249642348540813,0.04343692478956217,-0.006550885021538047
BMP4,-0.0380872994767975,-0.009504820176527816,-0.0023722134072543867,-0.006847370512223621,-0.03684694756949903,-0.08250335688966988
SCGB3A1,-0.014877741057610786,,0.0474088280945859,-0.015655591430632946,-0.012426561980744976,-0.04905866199284238
IGFBP4,-0.050036011111987216,-0.026172616624061718,0.052993963291658626,-0.0876908723446352,-0.03803440883394421,0.03424967648897955
RSPO4,,0.01069423236422625,0.005835095781380717,,0.033410164141429166,0.04177506949671822
LEFTY2,-0.004603139126451317,-0.028377529392261413,-0.028127854294684496,-0.023218702791282134,-0.013625875198986372,
PF4,-0.015433268120499534,-0.008645484233214824,,,,
ANGPTL2,-0.05182486639600089,0.07510049351398736,0.01942701064819998,-0.07318977602981479,0.03644725695448988,0.042735923192265324
