,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,0.049183946155435934,,,,,,,,,,,,,,,,
INSL3,,,-0.021821792318273865,,-0.01777303103644287,,,,-0.012794635472122944,,,,,,,,,,-0.02031203454255011,,
BTLA,,,,,0.002211508713791678,-0.030369472023505213,,,,0.030883125645079605,,,,,,-0.00798775221833171,,,-0.019640721787530867,,
MFNG,0.026299700259287715,-0.010559877101380054,-0.040679999507375775,0.04577206856906087,0.008616999685615122,-0.045167350291155164,0.011540314555839792,0.050582963837919624,0.0013886580738224803,-0.007311433158108346,-0.03407066741626397,0.04244287952805041,0.07832324556772871,-0.051999873404862174,-0.02013715599531144,0.10521182718403305,0.006907026156710112,-0.010579144473542542,-0.02578760585460991,-0.02797504257354601,-0.021030415511404988
ICAM1,0.08879048129034053,0.007119427367390714,-0.05367536149018866,-0.020210081911550274,-0.01720219814074758,-0.012875982771453597,-0.050301366350488506,-0.049132835635669385,-0.041054913174206606,0.06312237848761418,-0.15335354126714032,0.029411193957595123,0.06899296413154775,0.09233505375537808,-0.08794996344727023,-0.018262015091047794,0.012654591165251501,0.04355492530356193,0.050018312736166394,0.058825340078618296,-0.04985846366634631
PROS1,0.06343193542796398,-0.07624950894464107,-0.052093921625494116,0.08592444804940565,-0.025257188165159917,-0.058538999571457445,-0.009341242234281502,0.014643648572151158,-0.08081551563950522,0.04449572172965183,-0.044595229883562,0.0413243702790452,0.0017203918823845417,0.03140200923082493,-0.07118848230771234,-0.010714577289270447,-0.129765223367917,-0.06748470247891367,0.03458599981707935,0.09193974740589043,-0.020249675471807508
CLCF1,-0.0251347987212641,0.02289326390068502,-0.04240568159900743,0.10073537663460921,-0.025561414469715743,0.011441664928161371,0.0035501412545794124,-0.02351641177523646,-0.028914950713940676,-0.02212402600649684,-0.12397618819817478,0.004950190058767843,-0.0003845020373212782,-0.028446676503269406,0.021046574915613483,-0.039338999989336404,0.0360879416303285,-0.14295866235315338,-0.012844895438755874,0.04768140086661628,
PSAP,0.1437769901262178,0.0849176293853129,-0.05544401161610926,-0.045028072591907956,0.033148606611544576,0.0043150648737834306,0.07839037686418694,0.017261813664671336,0.09456703984691035,0.018259535752505718,-0.061704073997163045,0.04289693366746574,0.03504579447962927,0.12091578106206495,-0.006257236015144776,-0.005861968426436108,-0.005551155287899321,-0.012168049447326,0.03982104348163226,-0.05747061531146461,0.0392267764032574
EFEMP1,0.05833076071666056,-0.09958439353919714,-0.0740410863057669,0.12150882983424789,0.005357897799948542,-0.09646425572365883,-0.0004073399707636381,-0.046698626382115575,0.1391181627047179,-0.010344440809814521,-0.118516098539523,0.03661906351447628,0.05445334951029576,0.0662808155627862,-0.01040170439148541,-0.11207327808607011,-0.01520055223254611,-0.10000124676591507,0.04323510527510652,0.0734279776982963,0.017637819469413858
C1QTNF1,-0.060626811626172054,-0.11419644525394848,-0.0714310044762166,-0.0017740655153323358,-0.038311115546407835,0.0322326597696443,0.01616771655690017,-0.08798333254180862,-0.0485246672562307,0.023057328513756303,-0.0753402004492325,-0.023295862400401466,-0.04822799352379551,0.007608344457078601,-0.025666601678393127,0.00974348941065899,-0.10995835399668735,0.04889231562657522,0.003204393196481576,0.11434823728114306,0.03871251778559273
ALB,0.0059999661838559025,-0.02070477575094142,-0.013034711144279771,0.055595199596862876,-0.03295175756432628,-0.031140905219782508,-0.021639954810981434,0.014749254989535242,-0.04293834202600297,-0.03632981224554254,0.05571358556349555,0.04974535439789532,0.058772534634729784,0.013655864203692487,-0.02272772527642823,-0.010447134823699135,0.11794909388564617,-0.015574695383592792,-0.022968047120458385,0.016723542750563536,0.031674474769546324
CCL13,,,,,,,,,,,,-0.04258753236769343,,,,,,,,,
EFNA3,-0.03902007783820945,0.06565500417203789,0.012788926150469972,0.03157682710519129,-0.037656683268802636,0.02462945056222806,0.009287753793262672,-0.0854428832835259,-0.05059314669271541,0.07893234073779357,0.005235403921709891,0.0507421944832393,0.01741348261506611,-0.061334111175613874,0.04830142705259507,-0.10863942575474514,-0.008622203738059392,0.047379614840435444,0.07077086267354121,-0.02893675482479011,-0.03810006286308813
DRAXIN,-0.03947168717066331,-0.03398859023282177,0.024566825836784118,0.08072001822985496,0.032414668964020225,-0.014521337981046187,-0.04798470959225097,0.0027890729439499894,-0.04748626983260122,-0.019321568936287635,-0.05471580725128975,0.11056689187467689,0.04438866915575894,0.03044910398670988,0.008751718019787559,-0.10511352693616999,-0.029527251073210626,-0.03955481194574906,0.034661380711130105,-0.05517643991660771,-0.047161466030275954
RAET1L,,,-0.016999388146716074,,,,,,,0.018131207967983475,,,,,,,,,,,
NPTX2,0.007656108602604688,0.01971551520427245,-0.016848641808985793,-0.085043011665493,0.07475841812163428,0.061408534545377216,0.06900099823583325,-0.07546863198116169,0.09085784358603093,0.0019722345464499276,-0.10967311292157306,0.0033095865999020414,0.04540217614436716,-0.07140186168949757,0.13435095554208934,0.1019600747311132,0.04260473409749156,0.0637797525233263,-0.04648235546170395,0.029896448043001116,-0.021560172615853145
FGF11,0.06544109527654252,-0.08241120535556241,0.019065654988453525,0.04822738715005791,-0.03839992437627997,-0.02159386746527639,-0.008628496162341315,0.014824098763053824,-0.03641232668815089,-0.00960595800516662,-0.08673922620577669,-0.054107018856965255,-0.030051692845503065,-0.0037562065996573067,0.03989209692650628,-0.059585086843401774,-0.06640431615593483,-0.006594876466658414,0.06435868522499276,0.11293822369589515,-0.00466764809771787
CD59,0.07524361548257953,-0.045797439122807856,-0.0577790650617136,0.02381110012638271,-0.018364664094379313,0.012037813296281412,0.006332479923409252,-0.0551084438932876,0.0857516222254178,-0.049414205993092875,-0.11454938884866346,-0.03259222892200003,0.06585972834448955,0.05651048351768626,-0.03761074572726308,0.0754729961664492,-0.021027866114094206,-0.045741541064919816,-0.011134095877298347,-0.10168233139474621,0.01758852156409514
COL9A2,-0.018139328394656092,-0.12423884127039528,-0.02747943940528623,-0.006374287984083992,0.03204794398786887,-0.06167387122780758,-0.007608853960594715,0.0029509509636055126,0.10244963210258289,0.05838089512222418,0.04096711057778626,0.009202927900960558,0.010397743160920483,0.03827217859916716,-0.05275335918429039,0.02671216480167331,-0.033740030363858475,0.08583541099897621,-0.016037646645865038,-0.05965330587076652,0.05000541427504888
DLL3,0.09283630159072757,0.03355129662322223,-0.021844440496736162,0.04027658002229635,-0.00941105650436925,0.027644840892300758,-0.03069638912131608,0.011891416772485251,0.14005421906226492,-0.01150063871949509,0.03327751359075656,0.014132439645050291,0.08717456719986102,-0.05306187312746006,0.0004421829148560057,0.0741127074925209,-0.023914897344853865,0.06690747067471384,-0.038784133113990565,-0.05148847914997317,0.12836147575237714
FGF5,,,,,,,,-0.05002918698650594,,,0.04637961771708128,-0.03993578662605495,,,,,,,-0.017285566682504833,0.0913825350478011,
LIN7C,-0.03075096032917317,-0.047512689215205024,-0.009452590547665908,-0.0006498202011283809,-0.012548131757139206,-0.004467655006077715,0.07406160931807017,-0.02565818306742467,-0.020513663897238157,-0.01875681349018623,0.04484938259014744,0.017907731232297653,0.06780159650851778,0.07283717840542246,-0.0038696471807316796,0.005912322133168078,0.0026471719301990335,-0.011447944477749614,0.00972475284193432,0.0525177567121707,0.08303468489640875
GDF7,0.013726877642599352,-0.03302934819824499,-0.0315576477704743,-0.05776260121948009,0.009354672471245953,,-0.018137570915972213,0.05018269950226131,-0.016883896156426652,0.05314908469807798,-0.05179035383968883,,,,,0.011517361038333332,-0.012443909556254172,,-5.005495497458657e-05,0.030248791735083484,
PSPN,-0.019110454072601698,-0.024904835966262067,-0.035481632035794526,-0.02608438355810182,0.030901102230363426,0.007537333653978743,-0.017485362509934193,-0.013935504737478226,0.04776526401748396,-0.03900597383288666,-0.01774132700264147,-0.047109096846797545,0.05563338973377548,0.0871831289702067,0.045668129941490145,-0.07444429997131444,-0.03191560591416176,0.08979827691109334,-0.010793079912660824,-0.0003862786974476427,0.027074459213704744
ANGPT1,-0.0912578946371396,0.010221249304635995,-0.066834179541177,-0.02008020791958935,-0.003660412367908316,-0.03483763443856081,-0.01633140022714675,0.06097875870115542,0.10555228976754108,0.04133938594316254,0.04893740243080507,0.0844947237439595,0.004027461205759573,-0.000744519324923243,0.1361840458755421,-0.022953103886970083,0.04025306774875625,0.015107108417607307,0.026644636616181498,0.045434380755898576,0.13795843737786476
PNOC,-0.07776973539628727,0.08819274123257699,0.0283230859065955,-0.04069864175475487,0.12153417939287608,0.11589385574061194,0.10632075522205316,-0.07689192163745424,0.11249949396798552,-0.004250951822932774,-0.0813039171041345,-0.02234512143659124,0.0010232971963381116,,,,,0.10509061863389595,-0.020963905293411307,0.010002848029105268,0.05215975508471197
L1CAM,-0.033818820541205184,0.030307892464719963,0.05359742130874219,-0.061046025913517675,0.042834521680430226,0.005777842149771587,0.0012509087760445804,-0.09327485331413665,0.06576549192927109,-0.02394233653107831,-0.030228835813029195,0.03164081734991682,-0.029890541806316676,0.049854162101371946,0.04713782311736422,0.09230295449061675,0.07794207252883242,-0.006247371620966445,-0.008456086242598075,0.03686335876422221,0.03373384315267591
APOA1,0.019652784068613743,-0.0164065061718145,0.018688788590040802,0.009077042278886163,-0.029494482180311105,0.07654833372361189,-0.014600895853415681,-0.03767965432332144,-0.03993697002179738,-0.025818690814946435,-0.013962243782092891,-0.020326960009084766,-0.004591169606804749,-0.06844147357631732,-0.06634406859540604,0.12578628959560553,-0.060078428732945145,,-0.05678776027795629,-0.018823821455799337,-0.030310529702952668
PSEN1,0.0794280246048785,0.05249765551963285,-0.050302966263154475,0.029500772708706,0.00531315295235921,-0.020120418386819963,-0.011956945748292529,0.0896958037507606,0.036228557110474124,0.048098738873357236,0.05559138519900262,-0.056438229376847115,0.09039139220506033,0.03535826163735765,0.007697012798033423,-0.05826981458824637,0.04903494005258504,0.0826276802677691,0.062160431056763575,0.03886926944385988,-0.03951067606881668
CALM2,0.08473540692082132,-0.006742981373837774,-0.047776856395461455,-0.04415834738116273,0.014154648508112556,0.0404061646000892,0.08232801549123228,-0.025852084166311677,0.11589762698493478,0.013066019187060934,0.0972835816618875,0.04905829320299815,0.024756634813775588,-0.036121260284696206,-0.027282625273120198,0.034245030654399634,0.051859944118665104,-0.04182000079865378,-0.027495649494955105,-0.0774997012274689,0.16237090685367425
CLEC2B,0.01571847813577638,0.09604216864222224,-0.026248791913262588,0.011253915204637161,0.042173858959362806,-0.007916780729085995,-0.03451398641771049,0.0377113422667305,-0.02250235268177383,-0.041603136635143464,-0.04994961946689019,0.04068675394518491,0.05628505069676364,0.09252573355613349,0.02858090484640195,0.08550254893062216,-0.010401066282844502,-0.025956363147922743,0.06663328229115702,0.002165521862137626,0.03808618955148712
NTNG1,0.04267097673863191,-0.018777262771379203,-0.03533222533281424,-0.034969409015114826,0.05395529226238745,-0.038913208367891215,0.03132656766443779,0.03207223703678237,0.059996411549377696,0.014128936190991951,-0.06950255350063302,0.0056256018320740685,-0.04454117441524367,0.033596487275318464,-0.052520734814789305,0.03640438584280272,0.04428932411289054,-0.059075452080214474,-0.002975650520173831,-0.008238745670529426,0.03144042194702163
LRIG1,0.04861552483898216,-0.12164116568876161,-0.036431130304130935,-0.007944727781960183,-0.008671341287664943,-0.08946935514649407,0.0024652525291769998,-0.0574398614528122,-0.05667699745699727,0.005678735766690122,-0.0764564469318467,-0.033478667240138496,0.056068788109477054,0.007554183919599592,0.01704075138377771,-0.08701018717873527,-0.16882835582298036,-0.0539415804193134,-0.059909674293517894,0.02556516989312177,0.08002808934757202
CPAMD8,-0.03144585210415432,,-0.002607677303633515,,0.04457698865190147,0.037888892720439965,0.015015652136096994,-0.021624177229749558,0.019509267159738337,0.04333177807416778,-0.07384691549584887,,0.01457914084450938,0.03799515793777866,,0.018895557016231607,-0.045531701826915724,0.03348955641597743,-0.0212831098738637,-0.01875108359156369,-0.012726272576693433
GHRL,-0.02203027147052961,,-0.013981299070153486,0.029493592643295066,0.02611817299289132,0.016060469128518367,0.04288607302262449,0.035687257653301864,-0.02788199935294019,-0.007491882290861796,0.05521785427759482,,-0.014728037009887208,0.01747535271701942,0.11089452785162532,-0.052403757486992615,0.050610893607741826,,-0.02921693763047299,0.014510804204946149,
NPY,-0.0036247457427096576,0.011190362226659034,0.024264453860710068,0.01631320668856163,-0.0005306121699082324,0.03846257955886723,0.03464943717557856,-0.0389874854084625,0.033696809116787414,0.07503472467788407,0.06506317037239731,,0.06984124290177261,-0.05821608197736115,-0.019897927395323478,0.039308602915808136,0.05166001797336257,0.032535239240329035,0.006549629223779727,-0.0055069794036172156,0.08930146749877478
MMP2,0.03535453002110322,-0.023136838293834026,-0.06841751177449694,0.024436189422206184,-0.016465318465854292,0.03860026177824746,-0.07579136410424625,0.027310774777994526,0.044631104593138245,-0.05336697666233432,-0.05322986824593039,-0.0822240001507842,0.06553095426683589,0.05472868118682305,0.0019397580709103988,0.07348154575013315,-0.057208489337846856,-0.10026361566657814,-0.0010295618505498033,-0.0182828826276936,-0.06961443812158191
LHB,,,,,-0.0291881877906024,,,,,,,,,,,,,,,,
PPY,,,-0.01632882214645086,,-0.013930574110509228,,,,0.04398854916159236,,,0.05611286466136672,,,,,,,0.021128465651013364,-0.01887368504063603,
ALKAL2,-0.010413458150144684,-0.029592428983434,0.02348220395442609,0.0004210429781002985,-0.01820526590341937,,-0.029238961516139174,-0.008664095440455225,-0.009089383133347612,0.07985893075133434,-0.08512895475828984,-0.029918139311895558,0.01689763595116514,-0.006799493731922054,0.020076616339050356,-0.005769705368585216,-0.03792001915806478,,0.0027029253029089255,0.032068074566903935,-0.012140727317371845
CSF1,0.01562606039219144,-0.08532785788841839,-0.06780778563297218,0.027612823335243557,-0.0034506013536077804,-0.07638975140095351,-0.017733692621980563,0.018441419874495945,0.010866973996494726,0.010862867138746428,0.01401649305526882,0.06914188408298531,0.04024052302032746,0.055715977681844574,-0.03902017334206433,0.06880270519173615,-0.06602862044835345,0.10545334949188775,0.005777363517315277,0.0752349218850197,0.06149685683120738
SEMA4C,-0.0006489721657908519,-0.020635227633519528,-0.058212078047436104,0.10377715254664306,-0.027220181544204438,-0.030184998225542357,0.005935176576866339,0.0027059475394643367,-0.037676000879987785,0.026357176452002917,0.02498324561718895,0.006300285099676672,0.013222194422398015,0.03849502279676864,-0.06445489689862526,-0.08517254373169969,0.03207595377933683,0.04713445486016816,0.053336530432188625,0.016696880261498827,-0.005862632767882171
BMP8A,,,,,,,,,,,,,,,,,,,-0.018231144382631258,,
ICAM2,-0.015170289721006206,-0.01452131713068764,-0.0222598807595524,0.07010277205639423,-0.012129796907993217,0.059626458895954415,0.02763049107913996,0.11930839942190613,-0.01224505695219438,-0.04007738903719505,-0.04841357392078651,0.09281939346305026,0.02322852179910423,0.015124587421048054,-0.05182173847971643,0.08448216531227012,-0.04021311570495096,0.014498496141149661,-0.016534734015385372,-0.038641124923253924,0.02139395614872612
SYTL3,-0.003493414485097346,-0.012040886090845748,0.019702675434324225,0.03846492310774458,-0.013193997059706428,-0.03625494863229243,-0.03447719819358006,0.023638658278135292,-0.03670180754216589,0.007933064569198449,0.06036070309985953,-0.039082786159197865,0.054891145112039616,0.08267399487525552,0.04544679852960946,0.0398672888865311,-0.04774780879330924,-0.08646103073872144,-9.437015844758366e-05,0.011390018009457534,
IL1A,-0.04350299320377508,-0.0008688122737707182,-0.011349076416126234,0.049361030775396816,0.04456111818531326,0.016112946811072403,0.01986147147529988,0.016294042956797473,-0.04371451413912749,0.026330114395067498,-0.05371286685465882,,-0.008458312155971912,0.005471526607594591,-0.04102668446640933,0.0006254535567290707,-0.022035637917547934,-0.035401659362134213,-0.005705719775979685,0.12829124619457374,0.05011892204805698
HLA-G,,-0.016188719260219035,0.00026079140620062394,,0.029087728732217114,,-0.0362313816969428,,,,,,,,-0.02526576059122609,,,,,,
PGF,0.0182533244652004,-0.01953425017265609,-0.03291820233475808,0.02910003436024314,0.021357729361246913,-0.03543644904004355,-0.07572498779934118,0.0014986473899406623,-0.02701897394029238,0.0052957212615209765,-0.06286756504827772,0.04628729954643468,-0.011398207151298625,0.14232524367352203,-0.022653617160910706,0.008429042476206086,-0.05012911898414504,0.0420379282500255,0.019752961884375853,-0.04282810161744318,-0.05233297802853062
LGALS8,0.08333790594508717,0.036273606594990036,-0.03165766484697042,0.04326106098450673,0.04233040752563317,-0.016060043524943314,0.0539179015544547,-0.00544353648734329,0.040163351341686325,-0.02184925956987948,-0.049170005985159165,-0.0001725416860218565,0.05546752498236937,0.0726932592601296,-0.037947082125136505,0.0060140076694107985,-0.09464495736370637,0.019614264907206233,-0.04936820359140411,0.030887773538429173,-0.08459412520947977
DKK3,0.002611351548349584,-0.0685820325693045,0.013911657048852265,-0.15978054432821356,-0.006518491033230036,0.0858897171134509,0.05979362614659595,-0.08666051198371295,0.06515318944211528,0.009476111490220264,0.09366048100841003,-0.047394262557531396,0.013541081652520182,0.10394445893442995,0.02621829220211561,0.026406335997942343,-0.04892303846917804,-0.03366992006840491,0.025255594480619713,-0.10069083831589475,0.07370092591212596
COL16A1,-0.03063173959013803,-0.1348358626068052,-0.0019312457569659709,0.0056657246052691885,-0.007347572746200217,-0.06372419772584952,-0.01922812373236722,-0.03578207498553502,0.06063009587260378,0.003927294358233114,0.14669211923649725,0.036501174387159704,0.06299840079311193,0.050532990595637074,-0.031448656943525034,0.042255334709771095,-0.02498567416402828,0.009456636103280854,0.010938678331692542,0.014429350300428136,-0.04137924545035389
TPH1,0.022768632135303193,-0.04398904765277707,-0.019206614676863427,,0.07979098382149631,0.0073807913769113435,0.0038513384118173477,-0.04153729353478032,-0.004629199988910303,,,,-0.039778851831294926,,-0.06432565043448982,,-0.037320178093470616,,0.03578362255071488,-0.024339591002652306,-0.02898684242560817
TNC,0.008627197795839639,-0.0739947761278324,-0.1013175942206068,0.07249652672744061,0.06586136733272839,-0.048728303951104196,-0.08660386370300285,0.02637188664494223,-0.14730235917146833,-0.02475813554344703,-0.09427617596436504,-0.04981541006369684,0.04353998754801133,0.014430330399706046,0.010643052948430208,-0.15856179179368943,-0.13918046283184032,-0.0666000941633754,0.04792903474941674,0.07712614177941782,0.01491283166064271
TNFSF9,0.037252105063575895,0.0956090036241283,-0.023842340746069196,-0.07998823618137929,0.040249192843439606,0.013783282388540971,-0.027822907208243066,-0.01260158961116062,0.009444493816071492,0.0073950115249975185,0.04905555245560681,-0.031018880266155256,-0.028539727257962638,,,-0.05164141139590524,0.06665530604643723,0.04913875974098875,0.11938265978885444,-0.04688338019005503,0.07418406287501421
C4A,,,,-0.04444466342278136,-0.026123100447019685,,,,-0.01849286976098594,,-0.03326545422659218,0.06972428968864243,0.0582346828062966,,-0.03682363764235467,,-0.01826954065970698,-0.010713973555922577,0.02677152164326401,,
CNTN2,0.14055164456119165,0.017796044659189332,0.011187075321076803,0.036418348238547796,0.016733520201429476,0.0429090020207473,-0.048571585854126534,0.10344800217876277,0.014969501502590157,0.13264741499923716,0.02030901367978356,0.13824882290762663,0.054752114340389214,0.046484058909846394,0.000560116917503681,0.06193865970436286,0.1380095667704113,0.021281000730081014,-0.017547957959344586,-0.009606427696159395,-0.03751085001367561
F7,,,-0.018737500154485633,,,,0.08991665173787135,-0.05931876885098506,,,,-0.022345124572169268,,,,,,,,-0.023177398957208117,
LUM,-0.03245537586795466,0.02950997305469317,-0.06404910291039842,-0.0023868817849346936,-0.03758350349411983,0.020541621043117766,-0.002063343709725486,0.04133268774497891,0.032498993228363915,0.019713398015547553,-0.14430670454309016,-0.0603409191246747,0.09512287184781765,0.18033951969128278,0.03176411031191507,0.07060986531764712,-0.09294188954928631,-0.060566819324343,0.019449338097954513,-0.026759351500568823,
IZUMO1,0.021905338085123762,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.016999381065924565,0.009190620420343486,0.06854191315463846,0.020020628810745043,,,,0.02845348648289535,-0.06995361847015631,,,,,,-0.06457530536293393,,-0.027804337096132618,0.043765042387015014,
APOC1,0.11794490876691642,0.20362754710841313,-0.0014369403093734592,0.04200161172867631,0.1869684660746447,0.13802010442256613,-0.09438594850330966,0.07167699790158695,0.0035215484877405986,0.11882225068396005,0.03821181577473839,0.11233943966175326,0.04919934010285167,0.1461115837356339,0.06221531683036621,-0.011313956477601672,0.045521946969679275,0.09071321357901053,0.01737626621103375,-0.07487750604341063,0.01922643752195343
PKM,-0.003213488040817946,0.02725791721971917,0.015483715698732603,0.02445841982891782,-0.031737699027204955,4.326236577654426e-06,0.09046438631607864,-0.12482757380849097,-0.0790664173565584,0.005324219091211168,-0.061373795692037214,-0.05160335738022726,-0.030988939484232193,0.03467044668991827,-0.025583794553688418,-0.06296420469452894,-0.06191015811659644,-0.00938040673295968,0.04557873546622215,0.06453476759570403,0.039911399191664115
TNF,,0.03042342232588219,-0.04372331186935518,-0.010747314693801175,0.06481557606949043,-0.02699069777475138,-0.0446645604924441,0.007703143134570491,-0.052793864215469666,0.04384893453357265,-0.10400776032768008,-0.006570344242406058,0.043248792746150996,0.09667655124937208,-0.10405285734730155,-0.023065438144679106,,,0.0283105647221812,0.038274508875232226,0.029996322516423632
GNAS,-0.09307270486933192,0.0010386068579956132,0.045978145628234844,-0.06543860033911054,0.038097973526738625,0.061958115171330895,0.0894394484622987,-0.1154377354000388,0.001608627650375714,-0.04453772873057672,0.05465612950838335,-0.05797237077920976,-0.08622859243081538,-0.06979493308172387,-0.028368978226887144,0.001151831062321746,-0.175961699789228,-0.037454607650873516,-0.029598623664276805,-0.07242337285370605,0.09911844317309365
BMP8B,0.050736384964077265,0.00757213930472588,-0.038669632395682434,0.03031525250554415,0.08035831664192536,-0.003046018224583686,-0.0026940746205603465,-0.027038270537952522,0.024599726181377624,-0.028317461701420066,-0.06116614734293937,-0.0520785735992113,0.05991990550395321,0.1268258264251576,0.0783182536541974,-0.009312381948198544,0.07047428699019259,-0.05094610288162299,0.02390563436981035,0.008567124005321383,-0.04226645531444681
LIPH,,-0.0451900609599119,-0.019206609948345058,,-0.01607200229070479,,,,0.039671405759019264,,,,,,-0.0028648413238023056,,,,-0.025506188268546896,0.10948715130604535,
CCL28,,-0.03302931920547355,0.10416722840428237,,,,0.003314333305687291,,0.012921855686099812,-0.016017675340681322,-0.06207288419008105,,0.10243609321331747,,0.006630070556872768,,0.11609663850007461,,-0.014156523034667565,0.047529464061468504,
PTPN11,-0.05596097823303447,-0.10822372202797095,-0.03203763580171066,0.03334620879670583,0.005396524521276874,0.014573129285367706,0.04616416450874654,0.05453869563575003,0.05590096730477713,0.008772320876238138,0.018840854694306717,-0.010906895264567434,0.02267863010973454,0.05249567977166001,-0.00782868890156721,0.03733108541460604,0.04401366510620909,-0.05825589625215842,0.047651936647176686,-0.04518767336277742,0.03642100419332555
ADAM12,-0.04446778385960174,-0.04275966259155867,-0.04564118965724208,0.04061026127831054,-0.04179956773551995,-0.0015794158782764698,-0.02039079363422285,-0.06348241023728758,-0.06281126949987424,-0.013998119452592666,-0.12118124788284493,0.08008259745668622,0.057384074990698725,-0.009656605825465132,-0.10452254435816573,0.0022043862032238167,-0.054134726529505635,-0.01397269302764508,-0.01171823960927855,-0.005868816737580883,
EPO,,-0.008473236659072224,-0.025807439012535793,,-0.04469320337805022,-0.01888984705481577,,,0.012748773119495783,,,-0.020317049503393907,0.036048678282865794,,,-0.04352415467851227,,,-0.015054285728160116,,
EDN3,0.04970860632839982,-0.020251352975549648,0.01069924801382451,-0.007487409883127587,0.0016200819363232568,0.033601435652062396,-0.03936100856777344,0.010137547007384621,-0.030312928976107063,-0.016674584800782377,0.04045843909439146,,-0.006304293670295859,,,0.10082022649888128,-0.010792278060471743,,-0.02735352756171722,-0.02876411544954371,0.07886789462399589
CCL22,,,,-0.008254894116055013,,,,,-0.033144663136384304,,,,,,,,-0.030999650598146973,-0.004872404232311632,0.012454137730270229,,
CCL2,0.06259469571156079,-0.09728010199229546,-0.1144430934796819,0.018276555833971815,-0.010269478503899658,-0.11036016307484595,-0.053257862619831814,-0.07151809417652012,-0.032712904804767066,0.014189241114641331,-0.09586678068783623,0.06981660972194585,0.04561621233670409,0.04665327842626682,-0.083727354148442,-0.004533419580816848,0.014443278912138762,0.05601802235085284,-0.030601480180182584,0.08118395996990846,0.11286700417209969
DSCAM,-0.004843802498650308,-0.016501814097260127,0.053019930488661174,0.03915513203004922,-0.01005503580891136,-0.0572049125439148,-0.02108620543229867,-0.0002905998247434851,0.053515318324322325,-0.009908468723993218,0.03229153973740529,-0.004051267254103905,-0.0002969399882300616,-0.08275465353999596,-0.03381106645811744,-0.014804759636870314,0.06710324753582454,0.09387910087243395,0.010444704010631729,0.03147909737494364,0.06337610519262749
GPHA2,,,-0.021406742725756888,,,,,,,,,,,,,,,,,,
ANG,0.10899186442838334,0.026333139513346964,0.0695083865289328,0.01190504628580349,-0.00468775426896775,-0.0029521398308120055,-0.03472912884696438,-0.056025002603294356,-0.07625448927683598,-0.0236507537540878,-0.041662723082970796,-0.017120835791044304,0.0013203287982089331,-0.008739343240543486,0.095162395135352,-0.06443121612266613,0.004264847262577369,0.008723731105808737,0.02317792310003225,0.06224777362283696,
FBLN2,-0.027527381140489963,0.004871760300618726,0.039948506633554294,-0.06371662234714374,0.03105864017004205,0.083903703948306,0.052921896334796256,-0.007883033670344819,-0.01889922095204649,-0.03799351877626733,-0.052021818101882146,0.0430510937588433,0.020250473755830126,0.11216229242928936,0.014234898275609949,0.14448710057995306,-0.06276025613311888,0.09378515013670345,-0.0369181446639657,-0.013969972279914544,-0.02965536634846189
VTN,,-0.0293282077031213,0.03625538883408911,,0.0466149608138717,0.007883124677592683,0.029818350298809308,0.030795066278774385,0.01902759860306893,-0.04466259429231026,,,0.014358052190310987,-0.06413529632335484,-0.017546780955298612,,,,-0.02455102720466148,-0.029241167499891512,
VEGFA,-0.0009436999227626704,-0.04728142608158379,0.04296582684752752,-0.0023499094758673636,-0.03727494053184464,-0.040463217179137735,-0.013508647485363403,-0.0860012207645304,-0.14917581815891365,-0.019750055785737693,-0.08538431019230104,-0.08316207072927338,-0.038172191803795164,0.037691402655310055,-0.02173640552891238,-0.10723099838869254,-0.012568065541577382,-0.04484563665249831,0.013724533527758806,0.11597723817875431,-0.012425002603112755
F10,,,,0.07747838493303892,,0.0543439833389762,0.006606746859502851,0.03772795182427044,-0.02366475752356701,-0.03581089324599909,-0.050820678049396446,-0.015581414637647789,,0.029315161222719727,,,-0.006159775793426269,0.029084055714660828,-0.026578262172833694,-0.023748965405559888,
SERPINA1,-0.0030785399195587637,-0.04006176749450378,-0.05668813922668323,0.040982585895179655,-0.01482844043433667,-0.05027696950088722,-0.009532261859661132,-0.03969585811733354,0.021664551805323628,-0.02334276750887389,-0.08026681911364841,0.04453542785323574,0.04571520744748432,0.13405245270832092,-0.007002441655635604,0.061884970168545,0.066055670310965,-0.0013017322871566536,0.02547612960888515,0.036350979356821154,-0.0309802243366302
VWF,-0.0617407873520416,-0.021340332602882612,-0.060498616192459685,-0.044889849089608636,-0.05901801383297486,0.06966109568803092,0.001882008417258624,0.01923429012425421,-0.010268265082010015,-0.02544217233108655,-0.058816574804595075,0.07394302483831885,0.10689087559036939,0.1460098647849115,0.014993317540294444,0.09956209733698468,-0.0971394457309576,-0.07057509185523207,-0.033766022842938365,-0.0637362940781523,-0.009631829500424967
GDNF,,,0.06722031351596588,,0.029677390687688383,,0.05557268136920368,,,,,-0.0139812166726456,-0.04126293773137102,,,-0.03717013212598497,,,,,0.07865238788429885
