,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PTGS2,0.05132677730671973,-0.07018380132647001,-0.040401781678918926,-0.017091478496582834,0.02090290757960032,-0.07491595518591969,0.06281214105361031,0.5274835203206905,-0.008301540661898447,0.030412704899804795,-0.015312046334106287,0.03641555923489023,0.01698230108237158,0.024332301734671352,0.04992408869088214,-0.015150633792449714,0.17495294874154954
XCL1,-0.019352533895854243,,-0.03574708653125246,,-0.01846563226139472,-0.006995557576877525,,,-0.02676944954832056,,-0.07743492486125185,,,,,-0.03330249442768006,
CD58,-0.033287704022402505,-0.005632267037655681,0.06515216593659184,0.0016988978927495603,-0.019139982555284863,-0.015424408086501583,-0.04291821298970289,-0.3524658010362232,0.020507768074461058,-0.05628434207856586,-0.05372694755254694,-0.1639031147649653,-0.03142009969647978,-0.057450383713628796,0.04405514928550049,-0.0149943759114065,-0.029144056815506296
TNFSF14,0.10228226125083585,-0.031714098651219574,0.05357150736458264,-0.01997411357826958,-0.011061465053679595,-0.05161469094693076,,-0.07101649517745025,-0.01414804801907324,0.02697404246877596,-0.17605406083691194,,-0.01765813016908931,-0.011228237800646036,0.03037693550002599,-0.003371172075939229,0.14664253212449402
CNTN4,,0.42622909393375086,0.12384380033260935,-0.01563567239124021,0.03830372641282628,0.3322362428976873,0.10614038938743847,0.2669553492417992,0.07875172572176378,0.06286799167105143,0.42484214489461014,0.2721282544718405,-0.008682797121978628,0.13660483933444195,0.07080132735184043,0.11940018265702763,0.22102752468476805
NTF4,,,,,0.05284644686991636,,,,,,,,,,,,
INSL3,,,0.032108984258248346,,-0.016971526890955508,,,,-0.0041843650095211874,,,,-0.01765812846302961,,0.01943697954012016,,
BTLA,,,,,-0.026938970898630715,-0.008777416384429424,,,,-0.020655242713268688,,,,,0.07257252715821728,,
MFNG,0.013918881603131424,0.12636012759134183,0.07715763689060492,-0.008689643997714179,-0.035142560275462066,-0.04049090442351503,-0.053781531485624263,-0.2213905788534087,0.07423436447832381,-0.01793235964386815,-0.17388020145714816,-0.019352934344829577,0.04067183273939085,-0.032914676674538616,0.09905620099737632,0.042406981778639816,-0.06855067041987399
ICAM1,-0.055604802178349566,-0.22731238089003872,-0.036076888203710876,0.01630203883629199,0.003403101483749743,-0.16093725533908756,-0.028717005885191584,-0.26452796826168556,-0.030453249139374167,-0.002357316614698798,-0.1925862633550905,-0.06960735407432772,-0.011905477754653584,0.04445380934573229,-0.03460090503431271,-0.10616690145314168,-0.07212073831986354
PROS1,-0.04082739717193379,-0.18145172620269046,0.010099075811559466,-0.0409134040366319,0.010931621281806662,-0.13251202928522512,-0.08033751266880941,-0.3193068264837266,-0.03581371325015273,-0.06756797511263436,-0.08957320788684377,0.00016363160382988544,0.006830816873679645,-0.05790976860224045,0.042837580418429555,-0.009900218968125454,0.10507241395671793
CLCF1,-0.010881373338586065,-0.1333103894210512,8.891782560379109e-05,0.02988014017761591,0.018748672477530617,-0.08667445223439513,-0.02422356975853787,0.014623955433274573,0.033940140887244646,-0.029062905246513976,-0.185951909222187,-0.08216436682297347,-0.00583689479697041,-0.018632922855853374,0.03135186082612923,-0.11512300599810764,
PSAP,-0.005488155756957593,0.2571553357358487,-0.04419163629962097,0.0023668001702621348,0.02627876747824519,0.047048099974640836,0.10150273761285249,0.20307755550256235,0.04335711772154868,0.03881985473150988,-0.20897316434610103,0.4545926007643382,0.1034635915162584,-0.02354616996251905,0.0998367354102747,0.14327369434345572,-0.1651074064394894
EFEMP1,-0.039075125589171866,-0.32534838219838524,-0.038247048988947305,-0.015708898065966988,-0.029368463899485955,-0.23919976570734205,-0.13814744920048216,-0.3790430322994461,-0.0014722103529579177,-0.13339028841818998,-0.4655211583435569,-0.2583554513210721,0.007076471075768649,-0.05377177793821256,0.037267805095936274,-0.13091603941677996,-0.10934199953008797
C1QTNF1,0.01951793385660141,-0.30675243455548523,-0.009301597209775409,0.015771522782711538,-0.035670212555762734,-0.04833878333744571,0.029527896927454157,-0.18624681694964998,-0.03569922931856381,-0.027071073575365468,0.007793447247779686,-0.15995622459983336,-0.0021862207920532862,-0.053293319927497196,-0.061536908209973616,-0.1049939432648094,0.08200268637732434
ALB,0.004899890813950504,-0.009526017499679356,0.0536473137894498,-0.026348723258754016,-0.020759611786003343,-0.023725202403417037,-0.012388306846502386,0.07061134473018364,-0.020517818870878297,0.010576848012583859,-0.20380266289987933,-0.07185713056575412,-0.0027297786674964687,0.0794555689569532,0.040582041144951515,-0.06267653421226521,0.02046810848057396
CCL13,,,,,,,,,,,,,-0.019807260361449003,,,,
EFNA3,-0.0672975288047883,0.07322598703791802,0.005633733136676485,0.05419867911794392,0.025850945123429,0.0548760588467828,0.14954379620004468,0.4539355059945642,0.026993424338261598,0.052228447102880604,0.2923676013203799,-0.0019967209501351576,-0.02216305440874054,-0.039292297085152715,0.016504170940420695,0.11953585043801829,0.2622184649381298
DRAXIN,0.015679500987948746,0.1588247117104567,0.011504346594509081,0.005037793293699098,0.0057742133779185665,-0.01843678008277116,-0.09069142644582923,-0.26334421773476374,-0.07337060378654435,0.014583228266206859,-0.05431578591949678,-0.17357497789463508,-0.029884747531124925,-0.021950223942531308,0.05153489720275328,0.09045410260278333,0.08890249113033376
RAET1L,,,-0.010251371949648118,,,,,,,0.015285166825942751,,,-0.021452979637399984,,,,
NPTX2,0.028476345742773072,0.3546969714817285,0.273004217835567,-0.01029687401518902,0.08444135642461088,0.2575343390009239,0.2150834801865231,0.4863640816270211,0.06113919028261826,0.07693444940454686,-0.2100526961465613,-0.10295264701302528,0.017437945179602746,-0.025347501878885844,0.05692285921578222,0.09135507735266128,0.10449287876982626
FGF11,-0.01659668397375153,-0.25728591110989346,-0.002464995019351532,-0.04732348064227927,-0.07016330052098539,-0.09031501098426732,-0.11663259664237251,-0.23859945386242307,0.004001289184874048,-0.06357336329074224,-0.0022445192672216367,-0.2292926966254323,-0.04699927892950243,-0.027508484605644052,0.028888819268812004,-0.1542254224665576,-0.06997440586582292
CD59,0.010660528706835494,0.11620242807326411,-0.016877993765144785,-0.005489290554343106,0.022480530723131227,0.23579157195540504,0.06858437420080982,0.2583374767626953,-0.002742240579377453,0.026492938714196928,-0.13811123224213723,0.30594462981132947,-0.01132048095436133,-0.08887235726934024,0.07469636291017538,0.20695770673679575,0.07724919926232787
COL9A2,0.003058246270584578,-0.06248007998770337,0.102383478022492,0.006413964195636051,-0.0011769659004601718,0.010295540846376504,-0.08809547874957724,-0.23007203735454138,0.022944385538301547,-0.04197946033852937,-0.17576292659468526,-0.1399728777280287,0.053616922596743305,-0.09588240497263652,0.06698659961159802,0.02182399719761015,-0.1191504471871272
DLL3,0.019617066523047903,0.37392962856669715,0.1261608008425204,-0.04153141266721655,-0.012863827372696389,0.05425446218316442,-0.09776591162925839,-0.07515335329934722,0.01334643613612242,0.06160271103648144,0.253852081957126,-0.019718344714605308,0.00807349538948574,-0.005887662999294389,-0.058047911913103045,0.21597265215658462,0.03258557059463773
FGF5,,,,,,,,0.09234555069762783,,,0.12331599297546574,,,,0.026356468497924713,-0.02066729709258445,
LIN7C,0.0011682787322394477,0.04249547195209018,0.011932168348119127,-0.008509289582727462,0.03272671902046877,0.04617071216326827,-0.018697346695567482,-0.13336676794713379,-0.02607928537975475,-0.015594261249539687,0.11295561353188455,0.01695234176553196,-0.044427815197805066,-0.0015361041565279331,0.04995716588120851,0.009421744776650568,0.013041726992555576
GDF7,0.00417422104671527,-0.005777555777344981,0.04512960889104941,-0.016778189091903206,0.086550710968041,,-0.036082329368761386,-0.0910186094197599,0.0028986200659748807,-0.0016549662203729572,0.17859597288003287,,0.09016202530106275,,0.041375309357599886,0.06052045500933373,
PSPN,0.03554967595246289,-0.007504888317329803,0.07136203042180271,0.016151350604982687,-0.0452976381308125,0.09185305005670144,0.05138931699021959,-0.02542672223460377,0.009583696761041304,-0.04845063377184032,0.07306265122917528,0.05235226483556972,0.07917366943946795,0.010839891018165076,0.049770938677917306,0.0077185065063160845,0.14740374331380052
ANGPT1,-0.009727969988381904,0.06567281390201499,0.06109345636822975,0.021454789872926653,0.003009037074248098,0.020987881399995478,-0.01680889039038566,-0.23915122814387224,0.056836836749374654,-0.0002865986636064249,-0.12352212796255947,-0.00394634234843793,0.01317675260580033,0.01426212459271807,0.08228159651249371,0.09559738920644788,-0.11694074872471658
PNOC,-0.028308334300257865,0.2938485254196733,0.06252918013432375,-0.03511152072536883,0.07428779426793074,0.3398856861112545,0.14686010198682983,0.4601182139942728,0.012669645525314745,0.08905075917842974,0.1987840766755738,0.24111455921398922,0.027351113589325165,-0.04521695806907724,0.00635476581719067,0.12063255955615543,0.1739175504338056
L1CAM,-0.03010132411606191,0.5448211667319522,0.13696990344758977,-0.006025170461916367,0.06969682882788931,0.07845234530678064,0.14923676687665655,0.3671151027789946,0.03996706030714317,0.14999139038337211,0.28971543898854857,0.6151417417860987,-0.04407664836429961,0.11412137685452503,-0.04628591753218056,0.19553810336430574,0.27709439014106224
APOA1,0.04088140775011331,-0.029818509209060384,0.07714976472136965,-0.02323553946449885,0.028886370466801693,-0.010733035700576925,-0.03177877071069972,-0.05820513366361794,-0.01330148338166238,-0.03382582307544067,0.07581465960529578,-0.038029434949606915,-0.03985274094702343,,0.06328478859071074,-0.013628726197021563,-0.020643769862900042
PSEN1,0.04521178790331112,-0.014643766754561327,0.07813389357305638,-0.04417921920699535,0.07280917258340554,0.08092037302604012,-0.03929425841217267,-0.15717213309514755,0.031490497540044016,-0.028146500957074116,-0.2578031831896694,-0.24722683377806434,0.04040542791297719,0.032616413969818354,0.05516804661583305,-0.06680353494629333,-0.06402941015769678
CALM2,0.011563029096552177,0.42863895230434107,0.17523946015144967,-0.006640643552501361,-0.00012800455606929795,0.26639732305369085,0.22941032355795227,0.4422855994748407,0.08034686719787687,0.22407011539389213,0.610177494075722,0.49146538166918113,-0.03145360153564603,0.010514694373401141,-0.09404191998352203,0.15509827989575903,-0.017073827015249406
CLEC2B,-0.004462516958606286,-0.19179972776150392,-0.05754842402468215,-0.0044055173492810115,0.07714113674372158,-0.04634472944492881,-0.010825673029614041,-0.22296462856977042,0.01084120932164134,-0.01697827091192523,-0.13556569541283517,-0.005817777697825934,0.006496919888026194,-0.016332047509620563,0.1139946312367182,0.00806783479205081,0.05007776080093647
NTNG1,0.019995056101404635,0.2700988811780699,0.08420019475443559,0.023256139138188556,0.02272351699550901,0.02438617689405073,0.005940564973272215,-0.005195278728509336,0.029302716978095965,0.04760638913449105,0.05304607972563211,0.28233463768075556,-0.01400864576073488,0.06033113089682308,0.009399599606040756,-0.016516622543100226,0.1222155473294518
LRIG1,-0.006083948171634021,-0.12377028906462167,0.15440183924583795,-0.05121447060869205,-0.0014733274119312402,-0.20771801498294515,-0.12739393753735465,-0.3263811728381424,-0.05020729981636152,-0.09686272541890455,-0.22122470706565767,-0.2768219981412721,-0.011046834656683067,0.08381945427593768,-0.04864585703135914,-0.10144796944316439,-0.03226567893745152
CPAMD8,0.009664368771570361,,-0.031824071800862476,,0.03960795240133348,0.10456911987889062,0.025051277118806396,-0.02273747021851968,0.0446220604755179,0.026198322019003486,-0.019685502861833726,0.0869657276273713,,0.12690738191417528,0.13733527325429332,-0.06673814218782968,-0.06246444749699438
GHRL,0.006594272383210833,,0.017987662127959384,-0.021281320872695866,-0.031006707998441543,0.047240973026652235,0.007738028487752531,0.049134595825387234,-0.005917986627260858,0.02295253947527399,-0.00792173976771361,-0.0029883904948957794,-0.015527749552966886,,-0.011911320402657313,-0.05883036675188058,
NPY,-0.025876031063401868,0.26213674465232295,0.11939480066768925,-0.07186399845038463,-0.015569788572120529,0.0852773780785725,0.009103330432768035,0.34861894211873307,-0.04456557029118821,-0.02108274422979543,0.10309576232653572,0.1539807061926669,0.010991566688751446,0.09417038967126658,0.07170267901466701,0.13900830530666558,0.016876613719681594
MMP2,0.049811788210214966,0.19970534443171778,0.11010643134302554,0.010807429038415252,0.015031132787588629,0.08345118900415356,-0.03862319633093667,-0.3641141369647714,-0.018731510588796803,-0.04495820487706591,-0.16719227599095307,-0.41651648572108757,0.07613745798886497,-0.03168430342212666,0.10178019206415558,0.05102200579656037,0.013840786216075726
LHB,,,,,0.015942549215863598,,,,,,,,,,,,
PPY,,,0.024027491795765524,,-0.03043313270175518,,,,0.057092620492600256,,,,0.020806600531713945,,-0.0029238792127575745,-0.0629976618010757,
ALKAL2,-0.026413455062439844,-0.0046862472329995295,0.01982308695515914,-0.013467245688967606,-0.017229185352052367,,0.04347456560333905,0.0013224943756405415,0.002821087601671054,-0.06142641413267753,-0.20583457991295,-0.11513751397124902,0.0010419121831021817,,0.01944706791904183,-0.03155073004209011,-0.04570733748186183
CSF1,-0.0168981426395414,-0.3003264466475357,0.06530050751617776,-0.02355979515236541,-0.058913388918809366,-0.19554729028023626,-0.06486919832527906,-0.22717730321523297,-0.03930748226858571,-0.06934834123672652,-0.18974155129663345,-0.23006887816822805,0.0032509354337967047,-0.09038385980212485,0.012110376397704738,-0.11337354164457147,-0.09890416739457604
SEMA4C,-0.011544260645664084,0.11585058332065269,0.03171740416960531,-0.004103682359954387,0.013459191389469938,0.04685401145556657,-0.07820445184317876,0.04590114834257371,0.011045649450088619,0.014684997628331623,-0.021665534454010215,-0.11227733162281081,0.03860057069359403,0.05595747891690469,0.09792245806550613,-0.00619208055996046,0.07496880652477558
BMP8A,,,,,,,,,,,,,,,0.14179685109001994,,
ICAM2,0.004513562906601826,0.21963600419310192,0.07080261193365431,0.006258062283526362,0.01715930117434266,0.08793211447227642,-0.02541348944257322,-0.09406202092573886,0.010097771698134148,-0.030343492807520592,0.043180933447231305,0.10383827070009272,0.050394945650922084,-0.09253670105344892,0.10112205559703712,0.1068549731646958,0.09671957822901966
SYTL3,-0.048200048295976225,-0.01309262142197051,-0.02301786194430498,-0.04892114085552443,0.042853563824811064,-0.06239947741448196,-0.009735053479323633,-0.19682672698071751,-0.007408232751311022,0.08067564500125382,-0.03359071463311893,-0.10094563778046527,-0.013130224950681295,-0.044886251018860464,0.06921230347203722,-0.10373436261321345,
IL1A,-0.02049538672551713,0.02619293500728402,-0.016313475334199166,-0.026872061302936446,-0.010758783199913729,-0.08839660193618379,-0.025599966940854993,-0.0424625919373702,-0.03743168573009497,-0.047096901365555624,-0.1519579990143224,-0.059384501652710676,-0.022897004691938908,0.04028881891667075,0.04210488819471583,-0.08287096961971603,-0.05459849026425538
HLA-G,,0.0035382265934776596,-0.07589101269032242,,0.013967760787335172,,-0.016370142215415467,,,,,,-0.02603490812517176,,,,
PGF,-0.004521615208518596,-0.11323217518043786,0.029474879082579675,-0.007725926763807714,0.006232043005189661,0.019391447837825638,-0.00438307874473745,-0.22075557811425098,0.03440923688046089,-0.03134048969733023,-0.08394971435442859,-0.20279017416946152,0.05049071206591951,0.0334422379134375,0.08738717874740239,0.15268169094817105,0.082010694785753
LGALS8,-0.040015439179616495,0.016864512333964642,0.04172236868838146,-0.03430944516335808,0.012139919891291585,0.0358375665567817,0.0962923914114561,-0.10121245789095934,0.02471621608983155,0.08144762216194044,0.1368684960224455,0.1276802685419042,0.01829154202907918,0.027093026722867872,0.03410783573223219,0.03588802714431072,0.0358920340509089
DKK3,0.029260514923553544,0.4227437175757202,0.18609829209936946,0.05016856348609491,0.0008930490081784856,0.30121842209052474,0.14178401106636027,0.4718400385261861,0.03838813758766877,0.21236665139916125,0.6015074669286427,0.49783205235514527,0.02044676078768027,0.04036939006362921,0.05773225501762514,0.3275228557674953,0.13839577992044963
COL16A1,0.07482879259752176,-0.06563263959595035,0.11648582694219939,-0.010509088423083715,-0.04165685107963953,-0.12409417531770897,-0.07436617264326921,-0.1686180773751755,-0.028483244991017974,-0.013802393306062219,-0.022500061341710377,-0.4220074318347169,0.07120377591553957,-0.1346721168951987,0.10595933013012257,-0.009626815953260072,0.05503808032955911
TPH1,-0.03285917501951847,-0.06192590477018669,0.020805679672677733,,0.001600283310931573,0.002697289413626302,-0.0302603198667833,-0.0391484483750724,0.005077410149778434,,,-0.021023064254204277,0.0044601132852776755,,0.061992876139882906,-0.08038060418424545,-0.005016849941976797
TNC,-0.054783353236089606,-0.3522429048402621,-0.04968810758013852,-0.017956383756909083,0.013235427073781962,-0.18958591710794312,-0.2081895277456011,-0.46388620858969154,-0.057166181974913126,-0.03997885420780356,-0.401849707772219,-0.45247873701453,-0.036868093505306246,0.0038339864597612705,0.015782767801382325,-0.20888650996465694,-0.09357933298318949
TNFSF9,-0.01763826202686847,0.34762530495088373,0.044698322040604456,-0.022520304986638897,-0.01123628761079095,0.10574574642805355,0.030918080146057347,0.3079735040474586,-0.04214449907521372,0.05573916684613965,0.0548040669708163,0.09500100614629199,0.04816262604236175,-0.02151397558593434,-0.04394773074486398,0.02729589889720298,0.03849612741662961
C4A,,,,0.010935859392096767,-0.02072733485141349,,,,-0.018060872446226183,,-0.012258772160510058,-0.04251688623837413,-0.014506425143278682,0.006389944885392949,-0.015172689799689207,,
CNTN2,-0.022041941673531847,0.18941027320477927,0.037324558526177776,0.011097594674012978,-0.03171512319765619,0.11373647360497742,-0.10914066820095958,-0.2298192463941964,0.005352138481407733,-0.03169259573847591,-0.40781997597706127,-0.0938111954696972,-0.007569964210493005,-0.09181336348272705,-0.0022410236770083335,0.05964473655399348,-0.13873427730706703
F7,,,0.053948856740781974,,,,-0.0033685466795707556,0.05909604102265578,,,,,-0.01435502913272532,,,-0.05978604780544625,
LUM,0.025121040379503155,-0.03139556866755052,0.03356103979261445,-0.01956661382183525,0.012399245048368894,0.0737482379123419,-0.043998251736857105,-0.26122286803430805,-0.005078226268671929,-0.0658271550658804,-0.16448136544002978,-0.06920772195070465,0.052094576597211714,-0.04393544939367466,0.12944415975908263,0.1131558333722925,
IZUMO1,0.010647036093310577,,,,,,,,,,,,,,,,
BTC,,,-0.00526141330753713,0.042333341160579935,0.018076259553135344,-0.02949512517175005,,,,-0.05107885535112928,-0.0680712298488434,,0.012954963112480136,,-0.016812033092925237,-0.09239326821930692,
APOC1,0.011426867532390306,0.17271176055153178,0.08372258212941606,0.019451594820950345,0.07579415561705585,0.2542771874050945,-0.17235540892778942,-0.46061880667666183,-0.006411162741383693,-0.15398667050425494,-0.5292914386332763,-0.3722098173834785,0.011448961800910517,-0.13525007837150294,-0.03765322480100894,0.007175232497861153,-0.16291615770441012
PKM,0.00822307522304201,-0.26430802899311945,-0.14243702601584668,-0.014029591433467655,-0.01113096068988787,-0.13581892858329903,0.05295181571818954,0.07738455147030505,-0.024841935150784988,0.1267599771438804,0.3476495205242729,-0.22682724603435075,-0.06594830747762867,0.0034017308592708606,-0.020223667199131014,-0.0666352308024263,0.18522631038961374
TNF,,0.12523001605798786,0.04235142438479169,0.04671637702997393,0.07771117820670954,-0.07394824914511781,0.01893293169550465,-0.05733818641947956,0.0037394519260068306,-0.03137553222776461,-0.16687633476840294,-0.09101637950877992,,,0.07199801737381713,-0.03411999059216038,-0.16166732396993067
GNAS,-0.0054629424808422065,0.3815508267444942,0.07885533841171113,-0.07374203653826612,-0.06467152900254464,0.3012716982155411,0.17040481723771211,0.48309088529193445,0.035746624272186396,0.13579176613546662,0.5846206375193195,-0.34361642297563544,-0.004700154292259355,-0.017108278918446577,-0.05650698873097902,0.32178365808204623,0.24992218446813882
BMP8B,0.0689408359287653,0.07834008869668284,0.08085964880484046,0.003594961910226391,0.017812460792508627,-0.04002760021867712,-0.09501392590584758,-0.012660406328631862,-0.03493136254454429,-0.03716568945260467,-0.21975092919307043,-0.10161530145866512,-0.0267527821388188,-0.05303557732593148,0.11866053399500472,0.09426396622849843,-0.012652082036539416
LIPH,,-0.06361664007031005,-0.012111810584127046,,-0.026258813140529278,,,,0.004233401162378562,,,,0.010658611495776786,,0.03112211986012875,-0.09715266485219078,
CCL28,,0.07907400761916936,-0.03747501190312818,,,,0.03887879626772318,,-0.02242308506220881,-0.029645802238259356,0.052167661547327174,-0.008639125782696867,,,-0.00983495213250659,-0.05854993151834668,
PTPN11,0.03520644439957851,-0.019142733644404174,0.02880054362087838,-0.00795055613439918,-0.04174214537995517,0.0753803764043139,-0.020017005875002526,-0.11674501531714089,-0.010586915755081285,-0.004930045686585656,-0.09586712084123158,-0.1384544097325999,-0.010444876946629392,0.0011338830106399733,-0.019907460806034633,0.10414645590563477,-0.01967575542385448
ADAM12,0.06489639460807561,-0.043637575826204436,0.013180602780063545,-0.01580363319790328,-0.023310619105406615,0.04530270542679558,-0.045337523278266206,-0.20393370248056739,-0.06334949898277645,0.0053971410322081765,-0.07279340623815275,-0.21866717900946533,0.00826741214381771,0.020785910770398815,0.10920573297962625,0.11286691055093334,
EPO,,-0.010114278062424221,-0.04414662641452366,,0.039746161677314484,-0.04112678836298088,,,-0.01523545965881558,,,-0.04148568460047814,0.17832696639876847,,-0.027310473273003764,,
EDN3,-0.024770858253400634,-0.05501883027260298,-0.007165754510696045,-0.048484321906842626,0.0026777146866701703,0.125516858844137,-0.0267238952367641,0.030430518928121764,0.03392870539564544,-0.037659822190123496,0.12224461131676455,0.08701708634133823,-0.0426917329365018,,-0.004724180839722322,-0.005054942372562854,0.0778602991710395
CCL22,,,,-0.01677818868561267,,,,,0.015311451789472682,,,,-0.012050914087889966,-0.014120957907895502,0.02042332826472084,,
CCL2,-0.06551524023015398,-0.23539194534774371,0.029271013453751937,0.05308928922200467,0.0511349891166522,-0.24877756297441386,-0.01902399247804976,-0.0542807309574617,-0.03142811003042627,-0.017026517340185093,-0.3621019197462695,-0.19502078703973136,-0.04749178044818617,0.06075281023034188,-0.02901775806092407,-0.14441080191452424,-0.1541299043629528
DSCAM,-0.08158301428281535,-0.010848589066653654,0.054794269551597996,-0.006082153166465366,-0.02982760596234885,-0.058332083831806325,-0.03666722140412948,-0.03314309398618973,0.019129155922493406,0.06411283516329534,0.23236769216052391,-0.14860329052695742,0.0004423824636770533,-0.07586058042859302,-0.008704245378231097,0.018441273722226884,0.05341957935248915
GPHA2,,,0.0646144937566979,,,,,,,,,,,,,,
ANG,-0.010407967692638196,-0.28622182582338024,-0.05641494747645229,-0.03257545963119271,0.01488256817387274,-0.08656954740071364,-0.02928533177027159,-0.14969766331672762,-0.017714608447426967,-0.024622816368134584,-0.10527448051981174,-0.18462425733985163,0.033885679394182716,0.020978465029620495,0.012655679480908713,-0.0745134171911402,
FBLN2,-0.02322572714212729,0.023540204244720288,-0.01022842297350739,-0.030511631888237252,0.12006877643721771,0.11512131122556231,0.13905097517354775,0.008998417429490152,0.00257965448480844,-0.02456487483918477,0.004851757671322028,0.09519562308071687,0.016746485694357934,-0.03357203851012098,0.14938559974348528,-0.02421889436940751,0.04371845922020177
VTN,,-0.028511543823812907,0.05097467568799733,,0.0003876894604643909,-0.02156103129541571,0.03820797178736593,-0.05144088304013476,0.0076828722396658725,-0.006861196126260458,,0.0024946604476793624,-0.017783568545472406,,0.0034571772687764955,-0.061029584560520996,
VEGFA,0.06593107699901339,-0.41451475818225353,-0.1469925535292795,0.0017276345765355515,-0.029746986960063303,-0.21500513719142184,-0.02160646859212927,-0.08315488725718288,-0.08956905734140513,-0.02496467709680441,0.09020062651018905,-0.44603926805373667,-0.0599331318226974,-0.009291325117172552,-0.11622740461518126,-0.22088943353706403,-0.057229897124657064
F10,,,,-0.01915124117860916,,0.130220852459224,0.035534954453753535,-0.055582452873309623,-0.016705352224897642,-0.010757962697462979,0.01188708254660596,,0.0745644750980691,-0.04262024359957966,0.036547875339134714,-0.05982412047012696,
SERPINA1,-0.01515103411215254,-0.02570378073169715,0.02768934362065416,0.019163491355298625,-0.014585878789765,-0.08579983346520226,-0.07212276784186741,-0.30304821801901505,0.021048744113811427,-0.02997470534664773,-0.3968219481674229,-0.13783949152970906,0.02485692183086504,-0.07651670174157019,0.09021074382558725,0.05268274139651259,0.08160638143770418
VWF,0.04960557652800237,0.19025360182442544,0.07422692551300585,-0.047295010573795884,0.012492775270853521,0.16284127172961377,-0.018357659833613958,-0.3655359768815511,0.04290567011271983,-0.06628546150131095,-0.07074051664043507,0.11561495736105279,0.007558339630284139,0.09305969415130509,0.06072181770849907,0.22860592671376107,0.13394624760698706
GDNF,,,-0.023793434114495714,,0.047052906710658746,,-0.06394903238125181,,,,,-0.04836752194544487,-0.019231651669797612,,,,0.050847002096144324
VASP,0.04674480080908823,-0.11305901995195562,0.063315736690856,0.06529673831053,0.039722326137404,-0.1452220656976609,-0.09837032709898329,-0.10277746097170275,-0.003327529789355363,0.016439631665023893,-0.19349074939539532,-0.12974052354724216,0.05205776087920087,-0.05600826555744054,0.01859453704962866,0.006517476768280585,0.08855221369594238
ADAM15,-0.02129259238454045,0.027134996359348563,0.014452130254619389,0.05562696781715834,-0.040158916640769024,-0.10059112974708442,-0.07971098293078951,-0.2257206954275396,-0.02775462081029684,-0.024910422194376298,-0.14816981992814285,-0.10004484258260883,0.058506696257885876,-0.021472525170398823,0.09383740700352146,-0.06784554348742303,0.053678295225689274
WNT2,,0.3155506769845738,0.07168825011174748,,,0.1323532797637346,0.08957570275833147,0.31807638979704356,,0.08425574171030024,-0.06643520986933187,0.2440517247453527,-0.01649063745023006,,0.013915540171879506,0.08412964446136331,
CALCB,,-0.05658852526460033,,0.02819403953047994,,-0.009040369610555054,-0.016212829518835115,0.07939797427757174,,,0.05460924439991471,,-0.02145297540489615,,,-0.05527983472947792,
OLFM2,-0.009591530194511389,0.06587223562120133,0.05003838720881345,-0.03622477265324887,0.00039254873023799084,0.14104310147023139,0.039481036232281906,0.30806551290759077,0.013662102815852726,-0.05021838388963679,0.13479643280637668,0.10982827300093713,-0.022009350722715464,-0.008609950331368101,-0.03084591347524986,0.00653416145906488,0.058856758213373
MFAP2,0.03274004961097346,0.06405508243260874,0.043014173768399916,-0.018921898544475256,-0.008845803554766456,0.04157781156691619,-0.08755877369064906,-0.20683899679106044,-0.005354015366116514,-0.00839903288979607,-0.09480615665270037,-0.056620592151528634,0.032716897259421944,,0.15310180162668122,0.09720836541773702,
HLA-C,0.017884683934768317,-0.24019023122191452,0.012973237898480055,0.043044075535381254,0.1002775890319904,-0.055593979609350204,-0.1236960404225913,-0.42323575384016565,0.001641193039021851,-0.1164095904276635,-0.5329832345376695,-0.42381934612491734,0.04515583162092354,-0.03398344755839116,0.013887675220561764,0.06527032192725683,-0.038248228928196744
THBS1,-0.03828540788416891,-0.09198421842269919,-0.015356731963789704,-0.015296230974866577,0.00017323167461333623,-0.09627997234621606,-0.06925999167377281,-0.08367026541182288,-0.01675216902536707,-0.007301333939565046,-0.23102981038760592,-0.03348662804279493,0.06355272695578947,0.030413652170221944,0.045293139365216034,0.10975393006272588,-0.0023289914732925036
HSPA4,0.007488769736072179,-0.02671980965589913,0.00594093616015433,-0.0062878897790407074,0.023197108657558793,-0.04624238018138149,-0.005757843856046547,-0.039028560457790455,-0.03144272794340592,-0.04741841788238476,0.1603063330816437,-0.04383336180098952,0.04145778841503637,0.011792069966004959,-0.009723353380998166,0.1250805939473928,0.008049318176537241
LMAN1,-0.013099674176719882,-0.2812184026851844,-0.06537398830145869,-0.009380171367288005,-0.01927659214889581,-0.10315778117854164,-0.05718881216673082,-0.38335422035849254,-0.0738343490696259,-0.052570725021945854,-0.1224570364961642,-0.1643328496727433,-0.008815341454957501,-0.023853495961412063,0.04606797021117642,-0.07315799771417769,-0.021366008808803006
LYPD3,,,-0.030280685752018748,-0.0154659982663429,-0.01962749337891634,0.03249963669538369,-0.006691774117929336,-0.0550819970130059,-0.02133086898431825,0.04859366809964059,-0.03545762768967355,,0.04454736144461838,,0.1221530410826928,0.010344606587457067,
