,MGH258,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IL15,0.010303085870599351,0.04971111608476157,-0.018334751746489287,0.021197324080418828,-0.028598406153815623,0.026068736599006197,-0.020723272340729442,0.04335248930673459,-0.04219693741480779,-0.038673207779779034,-0.034091564300115736,-0.055573176076734905,0.05236976721096878,-0.006143654850983406,
UTS2,,,,,0.021544367561521748,,,-0.021607125918174045,,,,,,,
BSG,-0.07329072920691332,-0.05485016270577617,-0.03787516633916786,-0.04880949836555921,0.07631027030429643,-0.11813441518701316,-0.08013261430682254,-0.06903819493488987,0.05692454405854806,0.05330503286273441,-0.02208989373010228,-0.0055868177840147654,-0.04126428077709114,-0.0127470867348859,0.011119337342888247
ADAMTS3,0.01650663794871084,0.019044349143645656,-0.042943853841689764,0.06890178572597987,-0.03350079936441237,-0.039041202452351605,-0.023998154892432615,0.03295200957655929,,0.10350735011684475,0.001402718242909215,0.11454839875028054,-0.013548360361218039,-0.0470855579352451,
CD34,-0.03355222061301475,-0.034134830121708606,-0.028176030564704743,-0.018915519082996594,0.018305365153418383,-0.04138264958091665,-0.04018335281266731,0.015938158857717318,-0.006729584533203156,0.10222338577384409,-0.05483254059865138,0.01576823156739286,0.0459305743062393,-0.018311987577266035,0.048850079060116305
CCL23,,,,,-0.022354867203293074,,,,,,,,,,
PLAT,-0.0037897487011692996,-0.002674562365663586,0.04649016313287768,-0.086177333895465,-0.02113373031222418,-0.14492197747814198,-0.020117551620913905,-0.04810583360239868,-0.04533176708498641,0.08166619560791644,0.07790328112989592,-0.013604184516416745,0.017592513080264823,0.051815660183250435,0.01275745440184706
NTF3,,,,,,,,,,,0.0023187594711647787,,,,
LTA,,,-0.01309478065278039,,,-0.02411007182920689,-0.020723274898819852,,,,,,-0.018493416179048382,,
CKLF,0.011655596240549553,0.05502148555462211,0.004771935896531255,-0.07981299658720102,-0.07754247678867462,-0.06449511584156585,-0.08760915591482425,0.1155909264839857,0.0677502354629622,0.09995221900856675,0.044050991088838344,-0.030075572483254622,-0.019039757154409337,-0.06688770870415776,0.06984875692728694
CD24,0.0038565273828583425,0.01062031014271777,0.017887218694962626,-0.012939576821223838,-0.03141324474895476,0.08863636200780531,-0.018104653644054145,-0.0035628373368268556,-0.03466586428984069,0.0015520977433066464,0.04763099562268972,-0.006759189604097309,0.0033987166065696877,-0.0011436882649650364,-0.06083033649643439
HSP90AA1,0.02730798674408153,-0.04782447715505035,-0.008945646941205972,0.08853913305585771,0.07896546527254147,0.04287017940940029,0.1777300075457078,0.004718327762760124,0.02949888629008888,-0.06570900443413889,-0.03031757499114216,-0.020544664219659052,-0.08449799015089207,0.11434779627574349,0.07452012466656581
BMP4,-0.025254486241964053,0.0063639019135068664,-0.019656092632695996,-0.052410795548486204,-0.04347776819546079,0.05757416261698777,-0.017658370605336298,-0.034011893032115215,-0.0050222947638164,-0.06984954071582064,-0.03307339235670782,,0.00333095962388893,-0.018847085430171922,
SCGB3A1,,-0.021435624131305297,,-0.04638482271676439,,,0.0558312233782558,0.03200418820848651,-0.05538766404741624,,-0.029023570746722273,,0.03642324762313651,0.033014596840251854,
IGFBP4,0.029660290460666355,0.014833479692455083,0.04166157601670323,-0.07551707315005306,-0.034712820513046,-0.006408522095490579,-0.0580150323333874,0.03648442316896641,-0.023050352798832698,0.07250761952292442,-0.02641113896139507,0.020345786074316582,0.03349540165283099,-0.015631479593205672,-0.036408216216739925
RSPO4,,,-0.02004385599991781,,,-0.028041481321180357,-0.028746444787733565,,-0.05064392144954337,,-0.019546139722641954,,0.04261395144948253,-0.02323149672052026,
LEFTY2,-0.024296657755148582,0.004110384961798423,0.05831450088947322,-0.028119654884919354,-0.0828383536857862,-0.025521278523039273,-0.02558265143263677,0.07574205440896485,,0.19658645410723535,-0.026581458690484644,0.035473902489620665,0.045212966813350984,0.0388319576514937,
PF4,,-0.022236019115244043,-0.008914077886049756,,,,,,,,,,0.0695780395474672,-0.018198545928199247,
ANGPTL2,0.041288501727153135,0.05290617908534243,0.0385684245897096,-0.0979372116516422,-0.07017447874646147,0.02641705675669627,-0.12285303995955607,0.026625489531588147,-0.0008614034706786588,0.040426550193517714,0.0766395321680565,-0.019990695527346784,0.04612540657660033,0.008251371807059657,-0.027092028540147025
LRIG2,0.025137780951096225,0.03969416391423116,-0.010971845116797328,-0.0008389393132513335,0.0020646007742008933,-0.015548825979746217,-0.01784543954168692,0.0007112756451279369,-0.00010248121611451548,0.07622067851630931,0.009568072585626782,-0.038906812534640296,-0.008283413211072364,-0.04997259739505231,-0.019422698313304225
ICOSLG,0.0075368956397902425,-0.035238066108144374,-0.0685127306837286,-0.0035525232354083965,-0.08593075652223117,0.010034852748959771,-0.0526024016689867,0.052823503230873016,0.0038099753338181235,-0.020668811593434082,0.043901228956672055,-0.014993457700812885,0.06071022604518172,0.013998988026378525,0.08333270169198703
WIF1,,0.0044377411084857935,,0.022587731442566625,0.12182163156704921,0.030695085454314538,0.08863268349043667,,,,-0.018170030148545672,0.004613070939572694,,-0.03339394295403003,0.049807229871735276
NPPC,-0.04002071554346171,-0.04913288929810352,0.0075997903435676,0.05750280746682105,-0.010097053435269182,0.032814489206888106,-0.09560270346128007,-0.07435658103039103,0.04075771323960058,-0.03669029862408122,-0.01301394885177752,0.10918568454775382,,0.10468782750192798,0.05507056411798408
LYZ,-0.04855740571996422,0.019932394343564655,-0.05323703033233205,-0.06998546776532633,-0.04866441914363789,-0.04071785691244198,-0.022980320144420772,-0.03655717121778823,0.051627110082228596,0.08311522775119994,-0.047213877722842405,0.033933260411329214,-0.03504764908557514,0.06241687236986554,0.058495475334823785
EREG,,,,,,,,,,,-0.024345046573843888,,-0.027929335716280795,0.004206179011901602,
SPTAN1,0.002905350697205286,0.008145203913892915,0.02195700780112028,0.08273417951206989,0.09607621230207669,0.08015872798213611,0.09058649593340107,-0.010940508915108817,-0.053269066279143504,-0.01910663584854488,0.03849050494988094,-0.03455187113074192,0.04084564901064899,0.030688896195545507,0.020959832698938405
PTH2,,,,,,,,,,,0.052476854667157014,,,,
LIPC,0.028468006250565493,-0.027222732018874603,-0.01601926185815415,0.03259327546004458,-0.010829033803696526,-0.041272353476609056,-0.03255432693669199,0.12281603946854398,0.17155836674773295,0.057014064900778746,,,-0.023382672355308734,0.007546894799433469,
COL8A1,-0.0194234336519658,-0.03605333764866374,0.005247628066730053,-0.08414573919596527,-0.012789516065471193,-0.00326412979955827,-0.07601415419074856,0.016596977177553356,-0.08801084478863162,0.0790805969939804,-0.03192634608714361,0.0023593356804355405,-0.025135393770382215,-0.0379962689568898,
GSTM2,-0.04765113662739031,0.008539793723442001,-0.021627911192086836,-0.003889558013373753,-0.0631300040683573,-0.044335417320204594,0.008684527465483502,0.07074595801885444,0.0011267800748080206,0.029064391091196257,0.0364876030562722,-0.031949728062668215,0.02761476735873468,0.04621987593545108,
IL4,,,,,,,,0.03296913595284387,,,,,,,
SPX,0.008024409995959228,0.012806831520664204,-0.026249361474752507,0.017294826040563857,0.03348008670430978,0.07116733411669277,0.10574144076454686,,,-0.012680027225382,0.01787740348275563,0.050306836086580715,0.09445948156259043,-0.006925600299535825,0.021181686732924785
MFGE8,-0.03674707397999604,-0.06803837368942549,0.04196199431844544,-0.05467633757712436,0.01868211403592727,-0.06975757392818806,-0.09161190377349812,0.05949951033615645,-0.06153162136618081,0.05846790650363327,-0.05244506948406043,0.023230431113069626,0.04425443899951776,-0.01557158305064481,0.1355740716087648
TGFA,-0.006612586529672817,0.040507283266468366,-0.04154522955561496,-0.07852802512137455,-0.08842055925835665,-0.04234901243224681,-0.07297628461279386,-0.13458846612921727,0.10552217234807507,-0.027348329894441463,0.013934870868608418,0.04631141821790437,0.06759995054241826,0.010355527625799358,0.0064005528566356135
SLIT2,-0.006927680222705265,0.09048439104690476,0.011373019272381863,0.02849862737262836,0.044446617280745095,0.04910221701061314,0.09903839858494053,-0.010335207718309846,-0.042174042312519575,0.02646134134191934,-0.01107369520882241,0.03338160953016885,0.005664511904564554,0.021311237430317875,0.15133507939643515
PLTP,-0.061700665657924696,0.028179111212564195,0.029260276124760617,-0.06786011304206481,-0.053540370081090825,0.06343347556617686,-0.10203302320974103,-0.06524039700866435,0.022560554250129247,0.04549948230140666,-0.0278478184821417,-0.10746205878211443,0.014522693989092736,-0.028689141615510873,-0.017604509742219568
APOD,0.029354352627173296,-0.02633934472018368,0.0504704546588126,-0.04016953227392971,-0.12211540747205421,0.049332890312141095,0.03278876598868602,0.004163097007203066,0.11462947964292101,-0.04756000349160815,0.04310817600618946,0.08425147771610486,-0.07618745014230142,-0.03318772572115345,-0.02509205851505056
B2M,0.011680155236897647,-0.012245704010732685,-0.025189344697473012,-0.08938900961722934,-0.078938283819084,0.04030367369019321,-0.1169010658681573,0.10632019409162477,0.0006609148573243237,0.17557297782392192,-0.01792466324908909,0.0008990237524798118,-0.04530565305266134,0.040365989719622464,-0.13205362946922392
OMG,0.0024778162725095625,-0.03602075666913895,0.011916007053158954,0.033846658872619506,-0.029513386058029892,0.09136407597071744,0.0896491039641975,-0.03429565930232022,0.047922480510565475,-0.05980659584155166,0.07499077139313805,0.052796295461024094,0.062425286261471855,-0.0010443980589856217,0.08326331812305961
CXCL3,0.003256715254681902,-0.04183984169612131,-0.010412991802223968,,-0.02887607758038034,-0.07796308019430473,-0.01492451063017514,5.152381422742278e-05,,,-0.009487868189143451,-0.01430408546833764,0.04004293299242208,0.0503989625172043,
CXCL10,-0.006475612234303092,-0.04513035268330095,-0.047995282813215516,0.013506016637705176,-0.025918301224908936,0.028600745709234453,-0.023716853522211357,0.107263096298282,-0.057320080507659375,0.14844719405436008,-0.026708001244838783,,-0.008845296416020795,-0.04215246295994573,
RSPO3,,-0.02911757177081381,-0.010351962410432935,0.01703752342477261,0.0894519742440078,0.13266419809970026,-0.015595825966767082,,,,-0.029141257414300268,-0.030803989417334792,-0.013179541226479224,0.06198901057627272,0.015105904327001039
CORT,0.013044252940185788,0.004006641233058492,0.003536065359052787,0.03618482190548799,0.06754287826572752,0.05386752874988962,0.0007503826633292754,,,,-0.00928862582221678,0.03584103058992848,,,0.012411664909393431
NCAN,-0.04002687454845479,0.04934063473244631,-0.005266381433907821,-0.033388031939526705,-0.06543473628479358,-0.03646002295722031,-0.12359692882634646,-0.00441129622877173,0.04893572768128305,0.03005006606069329,0.05375313760295435,-0.10115564810204786,0.03887611012152146,0.024812855876832914,0.07304121577283475
PRG4,,-0.021091189515204938,-0.010216940470952387,,-0.005138776097062736,-0.00465140103202572,-0.01823409864028621,,,,-0.04661011328050327,,-0.0014727453031831165,-0.0253298966119509,
ZG16B,,0.07344400839816256,-0.011858008945714408,,0.0015755995908752615,-0.019157640744029432,,,,0.08888754970828672,,,-0.01643346952875863,-0.01552522611619735,
TGM2,-0.044984947822481865,-0.06270318343977427,-0.06244111575839528,-0.0329697771563707,-0.04934482335316558,-0.02333922645806791,0.05024159245551506,-0.02828477701528044,0.04014110842347246,0.08582291963009664,-0.04720426987361421,0.02887471860603317,-0.0379080748063809,-0.061517914261385954,-0.014686326795399517
VEGFC,0.07326194640540938,-0.04093080480582322,0.09502261260515336,-0.019832623302678487,-0.0033215358218922717,0.025438007714688654,-0.018608624471091788,0.07074948575109465,0.05066780942467647,0.05304694114384504,-0.010702092214343872,,-0.0109853024365992,0.047507021920195576,
WNT6,,0.04589855758739672,-0.014131344233844626,0.05413180725018973,-0.04164334714519641,0.0059408925106656145,0.06639449135409155,-0.048130640676346245,,-0.010251738306597754,-0.025940917322657055,,-0.01984679191647895,-0.016042216481975107,
NRG4,,-0.01974296435113448,-0.012434483936011398,0.08112749912909763,-0.02096709281777152,0.06320070523673685,0.0729233906772178,,0.1679782164936306,,-0.01137090169040959,,-0.013179542703591353,-0.02412503305090908,
PMCH,,-0.022754828900609536,-0.017229188904593094,,,0.02082545124044691,,,,,0.034215605134844757,,-0.028420100847522615,-0.030895576832658807,
COL9A1,-0.003190685640857356,-0.006992024788639449,-0.012986910931319538,-0.01674781757679297,0.0033097491580105164,-0.016541124978334272,-0.024737038606358137,0.012442692550510401,-0.05856076667579416,0.11693432592723518,-0.03736307600150402,,-0.008189065175840804,-0.008599078722009943,-0.0664831956436979
GDF11,0.036170098140457345,-0.02063889415333717,0.05148440155513292,-0.02607289440511197,-0.02462972158232276,0.010116544529310493,-0.037422674940733036,0.07010549753332176,-0.06752340913433949,0.040611681874624064,0.0014950277953200816,0.009517829850117567,0.033622972545854425,0.04432910901778745,0.02155515773586685
RAET1E,,,,,,,,,,,,,-0.014457864702662823,,
IL24,,,,,,,,,,,,,,-0.02697098439048029,
SORBS1,-0.06515418104841515,0.04000522155034013,0.053882603794196904,-0.019990289010674647,0.00697289104930911,0.02936016367882821,0.06090208932634574,0.0367219917859762,-0.07963153198076894,0.053558143049084204,0.0015696451431488243,-0.0042057685938002316,0.03602843510342491,0.020368904630188856,-0.04218473748153439
DLL1,-0.02554035871708445,0.03752346151001371,0.05700496442715016,-0.08721043042972436,-0.04768191196639269,0.009685846502904216,-0.037982145872017974,0.029507418499144556,-0.02667822440710072,0.04921236647341567,-0.014149046925403044,0.014881996799320311,0.10532881751492865,0.0011366357396421182,0.026908218457290002
TLN1,-0.05588888788789364,-0.03234108183951114,0.011920588559314672,-0.09274125383575643,-0.09945170045586144,-0.04417577106801146,-0.11316434300983443,0.012392416378411436,-0.0864421348051054,-0.03587854487022899,0.010984541259002485,0.01923975427055794,-0.02007666436879868,-0.03597551149621059,-0.0049616488580638135
COL2A1,-0.023048668660342126,-0.05743084883983769,,-0.040378019201485905,-0.01895700693208389,,-0.015151442336677775,,,,0.020676781910054117,,0.19414098852299597,-0.021735359880164406,
SHH,,,-0.010617078628581444,-0.002131019891041724,-0.0307274509418615,-0.05640465919309748,0.008854393194734982,0.022123672300203238,,,-0.03562766394712931,,0.05602248651381613,-0.04395848446768318,
PON2,-0.007955081223515612,0.04545198074837575,0.07182034011829773,0.00044803990391985754,-0.14321945265282765,-0.036955173042597884,-0.12722619388589074,0.0733574163661688,-0.06887831521491532,0.027179824276783057,-0.002487831418854529,-0.017484183513210856,0.05261260963819987,-0.034393859057064394,0.05312358704993889
ICAM5,,0.022906054710122158,0.0016264213967861446,0.061710929730397365,0.10826284809866771,0.06226409110277196,0.08208269388924025,,,,-0.024069237854937097,0.01668668054725869,0.02900683719298739,0.025863282452303776,0.07589576778564347
HPX,-0.026180570379022414,-0.039299178562368406,-0.025832796677377215,0.017337005585708307,-0.00257532194468449,-0.005454756794277347,-0.026975743339565764,0.00929963260898802,-0.011716168676850991,-0.03056304969660699,0.03808244360505154,,0.039004428160424036,-0.03850075740164236,
SFRP2,,0.02166102732184541,-0.01209170198662638,-0.037040590268946016,-0.031195383743989055,0.031979046899273875,-0.02836765501030358,-0.030515661214178685,,-0.03202399181889792,0.05058776552939,-0.01625299121187982,0.05712808741293822,0.036602476731950974,-0.05105375567247314
CFC1,,,,-0.026818253889133333,,0.09302752628089775,,,,,,,,-0.021346858356258054,
CD70,,0.059614049986843776,-0.005738746822874699,,,0.029976749927660622,,,-0.04386726965861743,,0.001933340905479749,,3.0432078306622874e-05,0.06258478116848622,
HP,-0.03406201043230087,-0.014861800128929094,0.046016143415757306,,-0.019572235300228974,-0.008174745772891843,-0.03522687597621771,-0.007043428895175873,0.012776458592124024,0.12967193786345915,-0.037280400932413825,,-0.019715154381471603,-0.07021943814412651,
CXCL2,0.018201986432298235,-0.0007808457962765131,-0.004060293686494895,0.0161928002120465,0.034153988462892776,0.010973322375682463,-0.004085510718876186,0.09230214875691158,-0.039820041476174246,,-0.05191562551315977,-0.05231832322757872,0.003319284732422576,-0.027344066044719652,0.0070694833419090684
NPPB,,0.035449553970617144,-0.005786884738084299,,,-0.021111760694533646,-0.01860862582455041,,,,0.011346972392653799,,-0.013369178264217598,,
CCK,-0.02139175466752287,0.04240308110900237,0.07031722162803937,0.07964547599280221,0.10013407417231601,0.12720732450501426,0.16531995251465695,,,-0.04239606282475618,-0.004039743093515992,-0.10140458552789737,-0.017343433290652174,0.005104033136547349,0.08767785915880581
SEMA6A,-0.007905126135178416,0.01736610863186435,0.03470143979976797,-0.030428991538267336,-0.10493714569720791,0.012251978720604424,-0.09304350225024823,-0.07795193628179727,-0.02654825081520112,-0.092810035219251,0.04672883727634321,-0.012709575856066718,-0.030261824203145313,0.04601215288802441,0.045025757430627644
IRAK4,-0.036399688997513974,0.0011164429460398793,0.04078758660590162,0.004014729432948439,-0.06537594703091458,-0.02494186741671927,-0.03769639511079986,0.00249816505498819,0.05739332856173391,0.010851762584630727,-0.029422147949523223,-0.021324298608064247,0.07404895392613976,0.016533597124017994,0.12865814920611285
GSTP1,-0.04335845118158272,-0.030146768100860886,0.05884125652665971,-0.08140564039455077,-0.1249849238210022,0.013240710343354542,-0.03618428779937618,0.04790922314558992,-0.019601444114576313,-0.03067607784791296,0.053759849852157274,-0.025553330492900213,0.047722358787071185,0.03575112008939065,-0.008963875612389129
VCAM1,0.032458092332748975,0.008523064399024238,0.017973766604423947,-0.08034593543329709,-0.05777070735084859,0.07997666645853445,-0.02789631431128357,0.016607079832042983,-0.002019249563879701,-0.0006599054362853938,-0.01717446599775834,0.03234460691152905,0.07686620098825495,0.00511982279702452,0.16820658355891238
