,UKF266,UKF269,UKF304,UKF334,ZH916bulk
IGFL3,,-0.01695563726493193,,,
BMP1,0.005489889506079378,-0.07161430081311929,-0.019866639464987023,-0.08839057300246556,0.049678435698486026
NDP,-0.01126031201379871,-0.05551524588813306,-0.047572400539081516,-0.05181662466720011,0.03853464547114635
TNFSF18,-0.01668935858170438,0.0047608795414119795,,,0.019145140705107675
IL36G,,,,-0.010370631562786255,
RTN4,0.046715472521418284,0.11313091170542647,0.15886308325848483,0.10750742720051182,-0.009679230185329747
HEBP1,-0.06060486590331011,-0.06419124679463091,-0.09331632934161861,-0.05911005353710826,-0.003211055133524434
WNT7B,0.006974448369752271,0.051374992186203484,,-0.011398519213596935,0.06566115378749234
PTMA,-0.05532999129942066,0.04967814261809784,-0.18059355925082898,-0.12466680896186308,-0.05864287603141324
CEACAM1,,-0.033133619741649224,,,
PDAP1,0.04747456083206725,-0.09691013867416191,0.02296439802158057,-0.09908878966318799,0.0118241448719571
QDPR,-0.009452988084279489,-0.0028058223951194527,-0.15736077630426065,0.04561720590905038,0.01566968210302896
POMC,0.0017600895325139765,0.08947539381916593,-0.005044386321452084,0.010509895306893552,0.023362731467461435
CCL18,,,-0.03509460456072619,,
CCL17,,,,-0.009473866354735485,
VEGFD,,-0.028405240662733092,-0.02158412489878241,0.02334257892506766,
TNFSF13,0.007081265287391619,,,,-0.026057545754583574
WNT5A,-0.0473201571437669,-0.09215685143550015,-0.01547105000127887,0.008822833242879611,0.04284539999044217
CXCL8,-0.023022391875680503,-0.027445727265496895,-0.049183003554671575,-0.018824918362327598,-0.021211748868903327
GRN,-0.04515951464493634,-0.08335902783662738,-0.1456353131504305,0.04275581640459585,0.008139770844858786
MIA,-0.015771743431621306,-0.016597424177833355,,-0.013905595922379256,0.036116527475107185
COL4A4,-0.015399499141914828,-0.016708521989580612,,-0.013488943929779416,-0.029123252958230976
TAC1,0.08401684905844967,0.11076945790477692,0.1802115026996273,0.15936184792544789,0.018257083819335457
RARRES2,-0.027795170519256618,-0.1091345890578969,-0.007610764200081343,-0.05662200755574066,-0.009813720971116477
FGF7,0.02065032753432889,-0.04761674365895648,0.07427928335346225,-0.03628901302088919,-0.05894254671596558
HBEGF,-0.03739868017520528,-0.07999805214694221,-0.07727051521524876,-0.0025235382323723233,-0.009999472649168322
CSF3,,-0.017677294665863267,,,0.0012622618901454376
PI3,,-0.019904867108797474,,,-0.03834603176786037
PCSK1N,0.017514326678949334,0.10218176496192125,0.16812118009129715,0.11792333139919317,-0.04417114094422594
NTS,0.0017176448630665403,-0.021727521570247214,-0.019432645814687757,,
SFRP1,-0.011188242094083077,0.004291130929600995,-0.039894478945377926,0.029338630553905853,0.07165240000743636
CXCL13,,,,,-0.024848602923244093
MICA,0.02777641203172981,-0.04188732509902622,-0.020392065200905588,-0.024274894715931257,-0.041229127040226375
TG,-0.004043512693839863,-0.021334913109933185,,-0.014231084055197064,0.04905848864357709
ADA,-0.013519066164060454,-0.03159393092495041,-0.08347540087947088,-0.04336629278377236,0.01702115069744606
LAMC3,-0.010443311319783825,-0.069628708298239,0.05305499382865746,-0.013426443464626438,0.030366742744618383
CCL7,,,,,-0.03257373875228458
NGF,-0.02070698657482278,,0.09057785809663711,,0.011860360120240337
TNFSF15,-0.0251428213578151,,,,-0.03390441846135729
HMGB1,-0.02732729694380108,-0.06304916226853201,-0.03224071228192225,-0.06834230487414504,-0.02058994689547702
ITGB3BP,-0.08240903562540679,-0.11166454804097453,0.011836049890413067,-0.08271821454845002,-0.053963116628467686
AANAT,,-0.01594539817015272,-0.01826955698039846,-0.012708285529772897,-0.018705284136299585
RELN,0.07196907541629258,0.015322008394899214,0.0474985820297059,0.05841042678168038,0.15968765963304288
IL15,-0.017890612119543528,-0.041592096110658894,-0.03743840304576855,-0.011786347461461948,0.03125352810043005
UTS2,,-0.052598196545304066,,,
BSG,-0.03863507908152657,0.16994442674152296,0.12843833703323804,-0.07707825332507064,-0.04321248313374802
ADAMTS3,-0.0018058668717874855,-0.10017745351831292,-0.029336615636127314,-0.01958510552755873,0.043972418801615745
CD34,-0.0006257830134857378,-0.05914754984777643,0.05319844669253692,-0.027295292314449007,0.034739267238254525
CCL23,,-0.018143331952273422,,,
PLAT,-0.027259589939890992,-0.07966841578794417,0.00873700535696546,-0.0293086663857004,0.0059424202684956835
LTA,,,,-0.01178634891637418,
CKLF,0.031879438895576935,-0.09629416226289546,-0.06449890508303231,-0.05943947276386811,0.04938787473851908
CD24,-0.03829727595785886,0.020001903924202095,-0.009107305154702088,-0.019390942684981958,0.026014507496090043
HSP90AA1,0.041922330118544605,0.1380695996928889,0.18344238389452794,0.12012304233728877,-0.013980870160639099
BMP4,-0.06658237895264289,0.05821732330483404,0.02625146846773745,-0.010043186623027021,0.0267739752479466
SCGB3A1,-0.02283768278957379,,-0.03215953298447638,-0.0082243584059003,0.05703978918878402
IGFBP4,-0.07400883742218803,-0.02943299321451614,-0.028832531087336005,-0.0524536142144014,-0.03243044863710943
RSPO4,,,,-0.01634952149347826,-0.023586622362681175
LEFTY2,-0.05128226155606805,-0.008549955699651774,-0.019432658609795688,-0.01455011611162906,0.08056940252924327
PF4,,,,,-0.018476735938377894
ANGPTL2,-0.02632998574087739,-0.09339945872342227,-0.08651303914852697,-0.09142366350514818,-0.06133384803769064
LRIG2,-0.00719343636913312,-0.0473480394294305,-0.06108477338967611,-0.01148352136376763,0.06028357471482846
ICOSLG,0.011779577121990703,-0.06609153795383206,-0.09093465705431376,-0.0382675046653367,-0.04974701768089027
WIF1,0.07570660870555432,0.11849072866833321,0.03490756289336275,0.14721977103083256,-0.018814789641788177
NPPC,0.0515578922491639,-0.0049006674833448815,0.03671705464829091,-0.06204826680042766,-0.04440386434900748
LYZ,-0.042484943588746174,-0.07247980047154905,-0.11122123678998169,-0.02690548937662224,-0.09165194006237937
EREG,,,-0.019990526741145855,,-0.02127219648011011
SPTAN1,0.047509618512588864,0.033048058252103524,0.15501788523407994,0.07830485381384208,0.04446528093090345
LIPC,-0.0002146141554455962,-0.04170496555372898,0.03825364005170493,-0.01851525195158325,-0.010193671051837785
COL8A1,-0.016134338322066864,-0.04250850413818853,-0.04830695055757377,-0.068869584844698,0.07293896568383536
GSTM2,-0.015128921564713918,0.004328346075369654,-0.03179517906682782,0.018012869273259267,-0.044290295088724126
SPX,0.03672355338419422,0.1287915290510209,0.05076815561714479,0.09271810680059826,0.028983429737606866
MFGE8,-0.07867431955371895,-0.10227992797914333,0.07542059027959876,-0.10138839322693846,0.027649980541320205
TGFA,-0.007108640544214231,-0.0580686329878486,0.011300561762957313,-0.049940596315369935,-0.02069292838954081
SLIT2,-0.032086076189282255,0.08899766388912023,0.10061330259005571,0.14965312435068345,-0.020589633742203257
PLTP,-0.02820927258858202,-0.12280091652433828,-0.11176756673256023,-0.090681489240139,0.04567402411164036
APOD,-0.06416528233911777,-0.06085004813817053,-0.15035672506843026,0.006324286355869009,-0.0948870591548936
B2M,-0.06935138433072578,-0.12321442033420886,-0.17815309778763674,-0.12645775092931388,-0.08296594512420419
OMG,-0.038469067476870754,-0.015204618908268774,-0.004528816863621821,0.10418793472681481,0.0021199898360358374
CXCL3,,-0.020935545566199268,-0.028141560017114497,-0.008488305567157108,-0.018959220000610687
CXCL10,-0.024454439976078695,-0.10468813627647822,-0.05584204809214159,-0.013488944781948528,0.03863870472432623
RSPO3,0.004931129837277453,-0.011802727365486028,0.08538488686863115,-0.00887011572161471,-0.024610661348846312
CORT,-0.04116085233976179,-0.0005516288512023886,-0.0041064812166608285,0.03890671730984675,
NCAN,-0.07301672015231721,-0.08704412716009104,0.12888282060953032,-0.09367479300899895,0.1017003286043496
PRG4,,-0.022681755554360437,,-0.010370631562786255,-0.02571709920627377
ZG16B,,-0.024488600061935106,,,-0.01576255072599479
TGM2,-0.023956526267542386,-0.0465627323200068,0.010552866022900044,0.01077357448585102,-0.05335007378267147
VEGFC,-0.014935384759653786,-0.029904470606628437,-0.022589208176121162,-0.01058364288178009,0.035904204668870544
