,UKF248,UKF269,ZH916T1
IGFL3,,-0.012843353276661085,0.022261064721676094
BMP1,-0.001445341234779855,0.0549796053869876,0.08303348412906957
NDP,0.012649744575751775,0.025143216479603523,-0.03152873052207605
TNFSF18,-0.024830504610871256,-0.01907199404781061,-0.0076553242504139194
RTN4,0.0401707885554174,-0.02409345236546012,0.09784227575087939
HEBP1,-0.0002021175899447394,0.04415464648119017,-0.010435126059388858
WNT7B,0.0008054821825395039,0.0190148293457244,0.0671843357908435
PTMA,-0.009511847768295835,-0.08255869656793169,-0.02122808492085707
FASLG,,,-0.01734249784825766
CEACAM1,0.026488821132036485,0.0051026950330242005,0.01097575927553589
PDAP1,0.0411733876854456,0.04282917045124455,0.02064720380255688
QDPR,-0.09675546932950199,-0.08694125261825829,0.04198162348087134
POMC,0.16816079828810082,0.0040150928251953535,0.07361188737965066
CCL18,-0.019721818518551773,,
CCL17,,,0.010307227245387412
VEGFD,-0.019721824781152864,-0.021516061887841074,
TNFSF13,0.007467590238566484,,-0.02561284149959275
WNT5A,-0.013254953968363594,0.033842007129946734,0.0034897200588930844
CXCL8,0.07472955877616365,0.02864265158964574,0.008927062816384583
GRN,0.02042017997929586,-0.03088666173632473,0.02885840399812898
MIA,0.04441696505022049,0.04245208317518726,0.04514564373837262
COL4A4,-0.023685743805620017,-0.012656171354106014,-0.04616183904278888
TAC1,0.022964586533481372,3.7710598628356016e-05,-0.020664258576336896
RARRES2,-0.06482819562597325,0.04576578477343159,-0.0269247544752105
FGF7,,-0.036068161351919835,0.017478010408481376
HBEGF,0.00642625298889073,0.04324161342389735,0.019760551120673427
CSF3,,-0.013389985691595292,-0.01654970984968585
PI3,-0.003850361429665775,-0.015077300617418214,-0.03595702140127162
PCSK1N,0.01645922128065795,0.031391741161231355,0.024138737239607612
NTS,,-0.016457903114624056,0.044298660576764744
SFRP1,-0.02030248547665459,0.005755783660322387,-0.023938362889174322
MICA,0.10231015319675874,0.06451777339826507,0.06097641003001586
TG,-0.03105707965186022,0.07829343807270774,0.11168170023640514
ADA,0.0800212183130893,0.04516297540767131,0.07055918582532507
LAMC3,0.04773869495037989,0.07753510896927779,0.023247059101320584
CCL7,-0.012544742632953531,,-0.01734249168147243
NGF,-0.021538700140325016,,-0.05192289739992518
TNFSF15,,,-0.007649056854347036
HMGB1,-0.059209045471937595,-0.03287635520267561,-0.03916211266121195
ITGB3BP,-0.02187154311549873,0.03915770062309415,0.021371968496218415
AANAT,0.0007200956182188831,-0.012078129452548108,-0.018349079418676296
RELN,-0.03929266879068625,-0.03544102144823115,
IL15,0.053365323117631924,0.04380057427369858,-0.012142493504024167
UTS2,,0.042026575677285696,
BSG,0.012883918832692498,-0.01439723122963955,0.008895653548184347
ADAMTS3,-0.03638135907051601,0.07291969770179516,0.036763297126834515
CD34,-0.005507792685153381,0.08555091951296978,0.026351123939845053
CCL23,,-0.013742994040142677,
PLAT,-0.019945448767951623,0.01698944158146497,0.04144145682208303
LTA,,,0.07791360320018897
CKLF,-0.03907850257669346,0.029566154388983832,0.04538036434700965
CD24,-0.0316532326922183,-0.03850965819765045,0.0028080583096595046
HSP90AA1,0.003597347079101954,-0.058217384724095114,-0.056179870964543105
BMP4,-0.018877208722326382,0.03997584910742069,0.07596163641367205
SCGB3A1,-0.012544741378496026,,0.08310342586481767
IGFBP4,0.023499121818383102,0.07524990505124494,0.03397277458309668
RSPO4,,,0.11291867421607775
LEFTY2,0.025223845001929625,-0.007143410987339753,0.02892004221532257
PF4,-0.013013155454645703,,-0.024695089910274835
ANGPTL2,-0.011841047001177253,0.04226862743232594,0.04371347419466792
LRIG2,-0.008559654747795095,0.0608367874596348,0.03237242326770057
ICOSLG,0.03852952186368538,0.026456021292929406,-0.004198858228714451
WIF1,0.0805270622001472,0.007146134447325004,
NPPC,0.013610937684652392,-0.03251988560067341,
LYZ,0.07435501308202362,0.11488010138372765,-0.020720797369944796
EREG,,,-0.015524743539434779
SPTAN1,-0.0036482509573709018,-0.017432780251118215,-0.008265577316889119
LIPC,-0.01593152271662311,0.09514905242133151,0.0619728623840143
COL8A1,0.04805975074651597,0.026974409387888938,0.06208154530768487
GSTM2,-0.02416473419309262,-0.024191128001325102,-0.01518963007080404
