,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CKLF,0.014478208380263192,0.10466183732245692,-0.16971946218661424,0.043036304203135096,-0.00313509851155982,-0.02745062906948266,0.033698795041762875,0.10885110730946346,0.02000140835472925,0.08824955352622232,0.0640428174949742,0.01863937089082296,0.05720359601557666,0.10123541638315953,0.04012819963270468,0.14374785717133237,0.050032590945360694,0.04520898059047367,-0.003101522537309193,0.04943770207991537
APELA,,,,,,,,,,,-0.02610169875619622,,,,,,,,,
CD24,-0.017285894505652287,0.017586700324333054,-0.062391538334411634,0.08330521145570033,0.08571410686564697,0.0023667072415113973,0.0008889970093919769,0.028186961074373663,-0.0002592227075533319,0.03574912306792783,0.102530479194909,0.001114233047982596,-0.024558765053676882,-0.07845127767878586,0.049394389048143014,0.047915119216469376,-0.008392042303119091,-0.07374146727279063,0.06660496115370028,-0.039781603007142806
HSP90AA1,-0.0028444258912674095,-0.007092833101914483,0.0906761323513694,0.0012892910258679986,-0.0911078917847532,0.020218098185642033,-0.03605662009582602,-0.08813966477499928,-0.023544549564814245,-0.12496532718974734,0.0073897212709930285,0.010740629860662498,-0.003997161504041059,-0.03896216250155494,-0.08002401803862393,-0.12345670056980733,-0.0387291024014475,-0.05995466938569021,-0.03582451303785282,-0.021526321595999442
BMP4,-0.012267585538322134,0.06212807664086216,-0.03369620515403831,0.01926792711051074,0.038350397812877086,0.03106641178719514,0.02590493998944587,-0.010754104866568174,-0.005631227721124173,-0.03442337540435398,-0.06165693182826495,-0.014429368191794379,0.020975426435047257,0.06957975294039243,-0.03564274937251764,0.09585302572595289,0.04785570729561372,-0.010709564668904794,0.06847146091617842,-0.0348672360720168
SCGB3A1,,,0.015114704017695466,,,0.02152161749437502,0.0034999869724555185,,-0.0024383553733362683,0.049342330991108,0.04797247744061712,-0.01181619938316417,-0.04233984429793474,-0.04905868271237167,-0.007257064802840728,-0.01888319124854773,,0.0016045801797495466,0.06412052829294995,0.042565364818908435
IGFBP4,0.05422706154480036,0.027784072574623363,-0.04948813922682,-0.021747016194932536,0.030785465434076266,-0.08531879632245581,0.028876003948245667,0.11904420793833416,0.0072705828579193625,0.04452937619020817,0.039178808583318826,0.02528305885071588,0.06961523270292247,0.05260113796697033,0.022478647140204946,-0.01341757899061809,0.055792290999014185,0.046629074438246175,0.002493901826317723,-0.00889962303252042
RSPO4,,0.009048459272070266,,-0.04402069580583747,-0.04179236757333462,-0.01817148941739955,,,-0.003376880592063531,,,-0.02348988167243171,,-0.023454467056444328,,,,-0.018460465655157368,-0.02475042817606414,-0.03043396892424913
LEFTY2,-0.0006695420155777526,-0.032042371427741564,0.03685192338704392,0.06696269285135331,-0.025317899991615135,-0.041310257124990236,-0.0007772157766515262,0.16486082802726418,-0.020298088522502537,-0.0229557275835505,-0.022417858184945107,0.011963130714391118,-0.05596919541689388,,0.0019098423855097265,0.03978798021314037,0.03285098471584439,0.03519372483480651,-0.0019043200130335856,0.03277689428544166
PF4,,,-0.031637369099678674,-0.024769549602166447,-0.021485090289346784,,,,,,,,,,,-0.02729665415572081,,,-0.027630378139247902,-0.023840649955029377
ANGPTL2,0.04579189623783972,0.030703418778918166,-0.08608014701412295,-0.026120615756075393,-0.1081970993796532,-0.04794784054409649,0.014772631585238746,0.10255689018838017,-0.026037377210916344,0.04042710764771328,0.01995584057087985,-0.021406491229482502,-0.008177395205685813,-0.006735135845448452,0.07421124659145739,0.009951472720613945,-0.0167248172262618,-0.03502846439532006,0.012775707895139071,-0.023582839828561086
LRIG2,-0.009149921377507145,0.014202272439167052,0.008858495655131929,0.023132430220120608,-0.01420203144738401,0.022447350668043767,0.022529240118787416,0.07670208170702206,0.054620901634203765,-0.03496971197826593,0.08194844419403424,0.011790599571810634,-0.0515459249300326,-0.0813451820936675,-0.013808887132048453,0.03605774261403751,0.023943164197862653,0.04415920723067154,0.009242956977891644,-0.03346932748707149
ICOSLG,0.10395107366560412,-0.03475682894283027,-0.0789187058562955,0.024822545332155024,0.007717301694591481,0.01176238054347152,0.02304748236847315,0.04467445449042923,-0.035131374232470945,0.04788074712322985,-0.02021163357815056,0.05658547546617589,-0.033597529347493965,0.1331845266119398,0.019868433784213543,0.03593197595720938,0.004934917829368317,-0.055034807898064836,0.030854553619478642,-0.006986033145517378
WIF1,,0.02503360250288999,-0.011834638240917164,,,0.010810728435641168,-0.011927294306610386,-0.056291218222181486,-0.018632193039787668,-0.0525850607430413,,0.08203462964530071,,,,,,-0.017160790942359196,,0.007788064938064373
NPPC,-0.008612276651487935,-0.0021538108014213775,-0.06932177345180052,,-0.02479200180085838,0.04571620360942542,0.013558077354810967,-0.052036700879795006,0.05046715762439184,-0.013658710977851807,,0.05215522297171772,-0.05289436906452108,-0.02899656083916714,0.022345445700786674,-0.017716306295760206,0.11482408893921574,0.019466383912430666,,0.024052421941673872
LYZ,-0.0010019901298533194,0.02742302810407278,0.040640604892439765,0.009492847291974858,-0.05796483051436866,-0.05672044588982436,0.027507150201383352,0.03203731343988404,-0.05520860155727305,0.10101731472909063,0.07100551788620427,-0.011420030535915613,0.0225640209503026,-0.034809376861325986,-0.027670534102429617,-0.006095722953345666,0.0777428939027021,0.030011860992915758,0.0018415402300967808,-0.02967754839930065
EREG,,,,,,-0.011834850096993704,,,,-0.0005329855559269203,-0.02621418617554872,,,,-0.028719181404195094,0.03176183486071481,,-0.022992821218250543,-0.002109840438396273,-0.02744765048049045
SPTAN1,0.020582504078251213,0.013406257899608861,-0.1549727911063798,-0.041953084800897295,-0.17694784720837853,0.01859024289313407,-0.043934923263712074,-0.003767466529127319,-0.0388063225359047,-0.044633316115797676,0.038685272532536265,0.007147064149817501,-0.044600275179514724,-0.035925429114163736,0.034962346032569716,0.07594795898495557,0.0436490416560905,-0.020742754077419774,0.018005350138210835,0.06327310599682125
PTH2,,,,,,,,,,,,,,,,,,-0.01577045016802732,,
LIPC,-0.05559855336379205,0.033072364189685316,-0.03873245549570235,0.035566910402848345,-0.006236404524855396,-0.008004532735348936,0.004998942814626311,0.05554059905951768,,-0.02915866535888423,0.11457244676925787,0.06983496420928584,-0.038134963616524534,-0.002373410189439981,,,-0.024246002023922627,,-0.010762914336731813,-0.007945217983597907
COL8A1,-0.07407970700072396,0.033165975465992224,0.08242981901994866,0.006774596517192831,-0.05584017060633382,0.005510985198126381,0.035757829757842995,0.04170532762680552,-0.04046474217911351,0.031512401603587745,-0.09083744250168489,-0.005633057402142446,-0.023366532242100543,0.03785643620931841,0.0705988167494143,0.05506973339535826,0.048480529325122326,0.04213338944060746,0.04841003349986139,-0.03391078058195693
GSTM2,-0.005078921462744959,0.015299051215248374,0.004875562185053315,-0.04143500523857414,-0.02803199063712093,-0.003952888758872052,0.04935145701692244,0.02051176052323478,0.020696465724671504,-0.02303111089319361,0.016323966458957236,-0.02105271243337217,-0.10101427014245291,0.00640757854526352,0.008858218221415201,0.06943057742047448,0.033352702516811834,-0.0012232013632042502,-0.054214477639120955,-0.022530147509771427
IL4,,,,,,,,,,,,,0.05896932644371125,,,,,,,
SPX,0.01224818979447507,0.0912053313342879,0.019113263018635907,0.037632693677751974,0.007105481305912528,0.06181165137606244,-0.05887702533073351,-0.0028612057082949946,-0.04639780241321577,-0.03306684854438954,,0.03535903764582006,,,0.05810084770960342,0.02653445302311371,-0.10545608792603757,-0.009058139323834457,0.013887593574841177,0.06777091683571164
MFGE8,-0.061882596982703646,-0.015871281053604025,0.00909547601243945,0.0034576262060841173,0.1195836060855625,-0.04595000090167815,-0.014169648634731621,0.041208998846404714,-0.031878293508192324,0.0029913009466193147,-0.049405306076003054,0.022449792933805043,0.10362259341467539,-0.027122326200494387,-0.09833621063335223,-0.01481562709732738,0.02755618897347005,0.009759326462731773,0.037721176586128675,-0.04660515265846148
TGFA,0.06130722257548754,-0.010844414549935845,-0.12433537360263215,0.033767078668603734,0.035568200519285324,-0.044405529573535094,0.03718982274349402,0.013648831782632237,0.049501630063805806,0.019867612903821,0.04525410046649654,0.06177542130595152,-0.02183472844176556,0.005909339731566757,0.04357150921271442,0.08598398887709825,0.015244898474942089,0.019201027083616033,0.05405384107008542,-0.008494246772736951
SLIT2,-0.020483002780725356,0.1359496028478627,0.048218404173340564,-0.007516742124753813,0.032113672966536895,0.023809041883356415,0.01918512026412062,-0.015139038722234979,-0.0741634120977679,-0.03916465610893949,0.08230500812355322,0.011117236280564397,0.07597556040871206,-0.03735494168406893,-0.016524768736234815,0.004325732485806677,-0.029709713459616892,-0.0451866161860329,0.044118684401613865,-0.022303032558373306
PLTP,-0.044465894878618364,-0.008028206447180494,-0.06567024738384657,0.03702516092713473,-0.11540968518635901,0.0117410881741912,-0.007173495158751137,0.07900414764050699,0.006979757325429957,0.12362543159243446,0.06434668056757932,0.037386203792115,0.12357513533473345,0.02290562083240252,-0.020605636159694674,0.06935353469572005,0.12177258497014663,0.029903375495821703,0.02079962397993048,-0.049004203552265
APOD,-0.04829446293994522,0.021176209064091255,-0.12321604344087027,0.012689874143498776,-0.07257907161057224,0.03881434706044233,-0.009830062933917028,0.04394485719439495,-0.04950859694148131,0.04774013125804574,-0.029706480757337523,-0.028537391108738663,0.08903509104407838,0.07819342263656393,0.0246611731132565,0.0814839805250006,-0.06562794511157476,-0.04236376609551859,0.027017319878657103,0.03374462724472364
B2M,0.09623810074161541,0.05825475882706234,-0.027045850119830996,-0.04165114743930194,-0.010919646247831214,-0.06221971163420789,0.049763301834208414,0.13168708600697257,0.04444471182650445,0.14411519860932473,0.02233798041386648,0.0301917754747091,0.029317081703126826,0.07472216831395778,-0.02019049452778275,0.12806687464656727,0.05087873010391274,0.10429409723297778,-0.03072226225920637,-0.0018064497679044138
OMG,-0.06747100251877237,0.06655393606188147,-0.16502823478533868,0.048062936697413836,-0.09621393215697731,0.028135617882143856,0.021361266845416393,-0.023473253190951508,-0.0003956154483672057,0.015569660919524468,0.07352348461794336,-0.018861278815791218,-0.060454202984956774,0.054928151796598816,0.07323393997389965,0.09770735900130165,-0.04789567839093641,-0.02228248505465184,0.08705470918056057,-0.001668586765527486
CXCL3,0.1258657680902056,-0.011750761577493185,0.06357524222163059,0.0024829566190244243,0.15126754706867263,-0.026307767374212178,,0.014749942166317837,-0.01980339441451921,0.032907597446595556,0.12502979474859335,0.1256466716422411,0.05203761358250685,,-0.050527713372618764,-0.020988165906770502,0.043242112074372376,0.07466318466550444,-0.05387077005301871,-0.023025078778676183
CXCL10,0.0492267679074819,0.05358170499405672,-0.030857271395866418,0.039998346912423384,0.031144780649398383,0.011542145939158505,-0.02792069915662806,0.10729977259023876,0.07105442130781722,0.05127371012190284,0.04451824852983913,0.050929983621467154,-0.078571536786162,-0.06451930387426626,0.055034202615337514,0.14230302503760323,-0.043891510309314576,-0.025224527538146777,0.08150858501718836,0.02839854131500142
RSPO3,,,0.011195225265758228,,0.022116255010107992,0.10609066283611467,0.04577070009377606,-0.012919539761459964,0.02376966297349285,-0.05071739894019813,,-0.012743979620725822,,,0.0501944217193581,0.00016890191907944542,,-0.06466738679324051,0.06486503853195194,-0.056663451954798945
CORT,-0.008303373359944086,-0.015944103632796167,-0.05049465972044076,-0.028464592533126127,-0.03348908120428984,0.07155102958947349,0.0023873778071054792,0.02583664579407956,-0.03127948880674282,0.09676414739091695,,0.07049431570077855,,,0.06932550633501644,0.0004356757976865788,,0.019360574629406973,,
