,UKF243,UKF251,UKF255,UKF259,UKF266,ZH881T1,ZH916T1,ZH916bulk
HMGB1,-0.06520874853812304,0.026992124313367772,0.008082880025752082,-0.050596704527419545,0.04755228925949705,0.007242420283269173,0.008987012774631367,-0.0665913044012474
ITGB3BP,0.06878440262194661,-0.003758233677436622,-0.029733659950654828,0.04359657589302847,0.0605678617081175,0.041204018990100136,0.030258439196870414,0.04353718212500704
AANAT,0.03154769511612201,,,-0.012453786123052446,,,0.23615902323045954,-0.018137929347519254
RELN,-0.03414375942806265,0.03472621823764013,0.025214528967256143,-0.02161698374596713,-0.03784241094991658,0.010040997710698756,,-0.04093202057588131
IL15,-0.03482368331688372,0.04696784148396256,,-0.029199492504949395,-0.013291553373711238,0.033846068956342894,0.04146655972832695,0.05136591356882769
BSG,0.08997453277613245,-0.021101603580059466,-0.025191258517384553,-0.007257691308493231,0.029618371067358214,0.03926227883582271,0.03826386595313829,-0.008299117222257603
ADAMTS3,-0.019577614249160213,0.014742057370794807,,0.004823054694125967,0.04621143122252148,-0.015036863067968878,0.04182257751600273,0.06190531722826168
CD34,-0.036280303239511646,-0.03738383533770111,0.0611488159561349,0.02290447172790037,0.05213879852421444,0.03731507079923523,-0.03265536445360317,-0.011239103389236676
PLAT,-0.0009456132662193,-0.008881950852353084,0.05321272867606252,-0.06837202233441513,0.10362054177561743,0.0792488311561818,0.005892095508158993,-0.06228166033729205
NTF3,,,,,,-0.0012534131501327833,,
LTA,,-0.024425266999401597,,0.020534509291169463,,,0.06736705088699182,
CKLF,0.014074488168266676,0.0020030295072171176,-0.01043280361694327,-0.06676275337438715,0.03000642564018583,0.01575690983940812,-0.022286071555810565,-0.021944380268573385
CD24,-0.041669873859582714,-0.0028136863502352815,0.08269996566420096,0.04508209331710348,0.07646496784210983,0.019042832484399863,0.016978124734394858,0.04881917909445561
HSP90AA1,-0.022867945404157246,0.09017043253233416,-0.04808673119832462,-0.057657732201537436,-0.03573488143767547,0.011404557277573914,0.03241292466114597,0.06132223072760922
BMP4,-0.04285741232268849,-0.013035213250598587,0.0606214652478345,-0.005078225510752491,0.04212201745187122,-0.042300826382553475,0.027444949141802743,-0.029332338742135124
SCGB3A1,,,0.09016986139562908,,-0.016966902960123615,0.004339408896371535,-0.025238820137321344,-0.022861819679717586
IGFBP4,-0.00229445946814877,0.011824173539912736,0.06573340555558907,0.03966008849318754,0.05924597534291135,0.03886576300491145,-0.0507245950022692,-0.009950608137050072
RSPO4,0.07566422101381302,0.021762231187973657,,-0.024113483739897627,,-0.01707247873775667,0.10011339984278601,-0.022871210447464593
LEFTY2,0.0033292617788446464,-0.024725246440547098,0.034881983793690084,-0.00196523513614029,0.054539877161908085,-0.023217443175552865,0.06205172361197446,-0.008325891480399833
PF4,,0.039524678779120866,,0.042887334373478386,,,0.06750823364333185,-0.01791631330382805
ANGPTL2,0.02985570233582169,-0.00962818187484424,-0.004878520267790756,-0.06765001163178051,0.09167863523003796,-0.015326502692236689,0.044209189606744706,-0.0732936894584525
LRIG2,0.007980260271922836,-0.017409630843036848,-0.06842584072766728,0.0501819610362098,0.015897990793059046,-0.014203224636559918,0.09970370092114077,-0.003507091450625786
ICOSLG,0.009734646233899844,0.0006048189383882894,-0.027332595484803244,0.009515950768149128,-0.0016154740888123843,0.04950162568435763,0.010329223505801958,0.021270382103175934
WIF1,-0.03458787236614659,,-0.005798369021769362,,-0.05147476710306052,-0.015870522659576815,,-0.032876052118399376
NPPC,-0.0493698251777052,,0.013156003036327663,0.08755688718992202,-0.03255094334861288,0.024605144603529472,,-0.017945217578163968
LYZ,-0.01888836543634703,-0.020832386410257992,-0.012157204413360868,-0.023061571421808525,0.011436342889106268,0.04633702820646666,-0.03776332280289908,0.009019187216016156
EREG,,,-0.035001923439437116,,,-0.003409211364024913,0.05659002400318768,-0.02062698401218263
SPTAN1,-0.08924961262100836,0.035938685926066305,0.026862941615998847,-0.05858948657552187,0.011241587194164621,-0.00951190768600613,-0.012685307919934885,-0.03456274331890384
PTH2,,,,,,0.02968862275675344,,
LIPC,0.08480988818379938,-0.013397622528254332,,-0.019271751420652107,-0.02061179115052527,,0.028123521556723343,-0.02793941814533705
COL8A1,-0.007341472778118115,-0.03415447826536131,-0.0008609995551603995,0.00691590596461378,0.04451545010722878,0.01712353593394598,-0.007746084759363573,0.08922983898942624
GSTM2,0.0002797202290945027,0.022421597729314964,0.047970247719381146,-0.02804424972711347,-0.011239798119843014,0.016893492747742322,-0.0018230505213367824,-0.030592746628612902
SPX,-0.030043059716049154,-0.003371323401284615,,0.03376609079829304,0.002382154021102952,-0.04201444047938163,-0.03379275721168059,0.0015399276138687542
MFGE8,0.05825210764787857,-0.021727571732831907,-0.019162555282631156,0.013574968196729036,0.008171537050214076,0.011533302295732727,0.016416903201419968,0.03458189647594736
TGFA,0.06939031295351743,0.04759350928950759,-0.026571743795780374,0.06862266382116372,0.03889429835193922,0.03637428838494586,0.006076577002155139,-0.04886986158603607
SLIT2,-0.04902421021721778,0.055748656487101526,0.028248457608436625,-0.03649879402830435,0.03396034367099898,0.021702000749624358,0.12493458291721593,-0.04492344921589981
PLTP,-0.054144148379782805,0.010320157572782204,0.042693862645817884,-0.05419319710709216,0.04689054522893224,0.010000799327199815,-0.005422285006617412,-0.031278266042275224
APOD,-0.03433253006234564,0.029298874011553705,0.022887206644023987,-0.04966532249267298,-0.023318788058278594,0.04885912780168082,-0.09550021791269396,-0.08856182541428818
B2M,-0.13520207410932303,-0.01449838293170046,0.006386038411299077,-0.03563748123832429,0.04991838165618982,-0.01618458597637985,-0.014038223715775545,-0.08948402081429396
OMG,-0.006903910977969427,0.007591590335669297,0.06061341201499243,-0.05074863200257643,-0.030683070916714975,0.048238207141295904,0.045600159735317954,-0.03644633372541706
CXCL3,0.08331543680590643,-0.04567829930133838,-0.028013543225060535,0.1194258405739485,,-0.021591310436281385,0.005989229428645722,0.11688818582245623
CXCL10,0.05146231301298416,-0.0327224352223555,,0.0540585490956986,0.0017488373516582791,0.008771252923544727,-0.04843153749341227,0.0082923924697762
RSPO3,,,-0.025967237972602374,-0.012453785202858652,-0.016727268474145518,-0.04585804672168686,-0.021600101499719998,0.04177598914930963
CORT,-0.027122104633090727,-0.031402062100196165,0.044186156864879256,-0.027928569583032147,0.029826421587454723,-0.02839382184645833,,
NCAN,-0.06343269372928735,0.031288054786178174,0.01452407798198079,-0.07415755018218638,0.010657645276719415,-0.027214982250201483,0.005362527512077434,-0.004048700999814431
PRG4,-0.03701530481925228,,-0.011432619205281042,0.010964516952799595,,0.006903476147027107,0.01861188713684094,-0.02493706724942669
ZG16B,,0.02237412042407115,,-0.014265613657432855,,,-0.026933001969793695,-0.015284452741883907
TGM2,0.13056802158745054,-0.007012920412644453,0.06733954795516334,0.0182313028070513,-0.021203453361960625,0.054660635158142394,-0.030629320129343548,-0.02994138967252693
VEGFC,-0.026559220243021996,0.042202142244964866,0.0027028169658324325,-0.008956108481604014,-0.013680608850848985,-0.003419821512626629,0.012485145797892255,0.020540035112547088
WNT6,0.03769617976347825,0.030764487020199797,-0.0023460997004289066,-0.017000518233971834,0.1470878405866806,-0.00544679017890892,-0.019656541486900485,-0.01579342534908448
NRG4,-0.02510263605287312,,-0.019463840740617654,-0.014959133921449975,-0.01668935915689103,-0.022544651130426644,-0.021600103920576035,-0.023750889346359074
PMCH,,,,-0.020727337419717728,,-0.012980279305506435,-0.046578029719685284,0.002875711313712676
COL9A1,-0.03910677475699688,-0.025564740218180577,0.08055564873558049,0.041352454457312914,0.08650017924328994,-0.0050969887004758945,-0.015366105212422746,-0.02676401305782044
GDF11,-0.006553299748030763,0.02444597472992692,0.034720190598068294,0.026372302169059714,0.03704507899545164,-0.015836083468068723,-0.0037973466090738942,-0.016096030039639185
RAET1E,,,,,,,-0.023695160527993694,
IL24,,,,,,,,0.14514854524001855
SORBS1,-0.09088972520040552,-0.02477784855308738,0.03889491273318886,-0.07126317257661488,-0.02419830635455695,0.0080116790286532,0.03245964401551553,-0.052953173861049745
DLL1,-0.068132274868853,-0.042795276695445035,0.03679322241177155,-0.04996234173986387,0.05155291802190678,-0.007318511057227316,0.03929984696578204,0.02528156803198955
TLN1,0.03144251148545987,0.00335586352242385,-0.01845636259151873,-0.003451279998094513,0.035353653427886926,0.008753230732465084,-0.04141487050344916,0.03249325134674187
COL2A1,0.02115985880079722,,,,-0.01476970037585192,-0.027345049523249912,0.021526391431946467,-0.021398276484335198
SHH,,,,0.07568657482733368,-0.01612118747665374,-0.03605591855644207,0.024388122798467783,-0.01904018356884589
PON2,-0.06121814749831366,0.0855274505306887,0.0334189356290959,-0.1235459459034758,-0.02888814518086893,0.013230320049282606,-0.020494179706168746,0.009234422016053758
ICAM5,-0.03803740916661067,-0.031826945893095177,-0.008889905220951464,-0.005436148450232256,-0.032306207375683425,0.029546421016205502,0.06772908396266057,-0.006232744158945336
HPX,-0.04091635291078738,,0.05260497553618956,0.0346462055947047,-0.013633039262875216,0.020668264938530034,-0.008040321058110153,-0.03790366740090187
SFRP2,-0.03345236303313821,,,0.02428802380769147,-0.032228462625512266,-0.024298167564831774,0.027864140624619636,0.038762424061962876
CFC1,,,,,0.08741785906111611,,,-0.021015800046449287
CD70,,,,0.11900821802998404,,-0.03283070892199344,0.0843896960107762,0.07880489049853502
HP,-0.10552915005719193,,0.0641218971804475,0.014294270858625186,,0.005043926033697536,-0.032311392969191936,-0.003929405996278214
CXCL2,0.029955657930212563,0.01762344485646656,0.05472482392511641,0.0673664982940011,0.014120431066484803,-0.02716225843770138,-0.0545174820247288,0.09043566518166134
NPPB,,,0.007953861316573427,0.15157263349026331,,-2.1683306336946063e-05,0.11435096506172363,
CCK,-0.10101750039585203,0.056883452579485384,0.03552461085987751,-0.014426277246653784,-0.11030933579592192,-0.027241387138503787,-0.028424352031241794,-0.0780284623608269
SEMA6A,-0.05076181228380604,0.04553462098646354,0.03183846890561629,-0.061143927446218514,0.023853597079727663,-0.0571060790513562,-0.06476685270171521,0.016612030404550563
IRAK4,0.023585660362558655,0.006659211802546737,-0.0004128518155208325,-0.010900694294098415,0.005651724407721714,-0.06404600311591155,0.0022553328940298615,0.02022495147214915
GSTP1,0.005853551649488682,0.00021690641409823975,-0.027824155511972246,-0.027500552006112323,0.058543781391861935,-0.03443411048070886,-0.002511182305437134,-0.021005743757844985
VCAM1,0.0026946805106088673,0.04898686313812982,-0.017492717841868174,-0.03590996673404393,0.001918357937781048,-0.015240070805516572,0.03095029526329462,0.1002967540637774
NXPH3,0.019744650727429914,-0.01813713334043424,0.06710197973186381,0.026886415367559566,0.03932469965173201,0.041862077113064,0.02633594918907667,-0.009099697179913744
MTMR4,0.09489217541684318,0.01259685718724806,0.0637827276515238,0.00818571502515579,0.022000409204709023,0.024431041119060064,0.06414420743662173,-0.025836161404091354
LAMC2,0.05349926775946178,,,0.06263124772236549,-0.01867946814592005,-0.012599385701592018,0.04077665120886632,-0.0228712230380044
IL10,-0.0363691623626691,-0.035414507624217245,-0.008332733357292111,-0.03207417315892425,,-0.018144324469194662,0.051007379054311804,-0.0017833932536941272
SEMA4D,-0.07083166202641213,-0.03478736822052452,0.06770264976209903,-0.030915876307193852,-0.031040899710411955,-0.026320474000836265,0.0021594434077401936,0.014452298532238934
TRH,0.011017981292361947,,-0.020055086565111083,0.030223030101457538,0.0030309112506153473,-0.006331341070735505,-0.024541677174620708,0.009338259010794263
SEMA6D,-0.03188982761678172,-0.034558761143414676,0.063659639626904,-0.03965676293321014,0.04256080139565985,-0.013038695315943085,-0.01156263077857115,0.033964341594271176
CEL,,,-0.022008047183234583,,,-0.019761759838792366,0.03893337646846232,0.08299027766546582
PDCD1LG2,-0.012855362779525217,0.0035691224697979263,-0.027097643894914005,-0.03287940693811752,-0.013117668977124627,0.010468609946538442,0.06739029358749313,-0.028601115543495967
SPINT1,0.032351461825533445,0.010459172812555782,-0.006428387369282881,-0.027617090090752056,-0.01696690814436587,-0.0027492312123748915,-0.04978117094831188,0.02152594640631187
CTHRC1,0.04069021390746024,-1.8121323556907038e-05,-0.023563242103093886,2.1653000490034907e-05,0.085579718958315,0.010055469936333926,0.018853872703118918,-0.02541990840463745
PODXL,-0.0519792858897766,0.04401243431104643,0.03942987212776437,-0.061199325614359576,0.010271981745680336,0.0028349041514155377,-0.01758426301108123,-0.04259656785970284
JAM3,-0.014257170274162722,0.05769090968914514,0.022191813541347388,0.015917030832228205,0.0405955244613108,-0.03308874542195569,0.015760144028030464,-0.03385527785180001
TGFB2,-0.06417598051649073,-0.02183070802412292,0.025476117888204246,-0.03457090120761165,0.015011265319466166,0.010672099543734987,0.017654069513668,-0.03530681837915333
COL18A1,-0.004032078093584647,-0.002719015028647932,0.07082871428914538,0.003183856197946279,0.022694649204436222,0.0008850436589559334,-0.030435462782455767,-0.05023292238814758
NODAL,,-0.023814558390795725,,-0.02515471862574742,0.03713839037703515,0.06179854221909088,0.13032822421874835,-0.04764445314748779
INHBB,0.017951490252233512,-0.031193360630367598,0.03961500612129483,0.06040114181921652,0.044168825952020124,0.002333531890671605,-0.02295169118661177,-0.03662598498489214
LCN1,,,,,,,-0.02481787973471654,-0.016042211635057795
ARF4,-0.012373037383893119,0.022815728338551486,-0.00694738588568075,0.06338525675416704,0.04865168897598716,-0.03652803246922694,0.01934297563364493,0.07183494011677433
CXCL14,-0.012644005006619507,-0.006715214141246566,-0.03857132804148624,0.012870594462261596,-0.03943105933829402,-0.01170366229929551,0.012725795687135924,0.012510625384025722
LIF,0.014959539267586093,0.05793583962073359,-0.027673509327298534,0.11121313160440101,-0.016548995013185276,0.06572752465659283,0.054266386180483524,0.11030606338167312
IL17B,-0.027399698506770355,,-0.020055086565111083,,,-0.017925316948676627,0.04708954442758248,-0.018137925704926703
MMP1,,,-0.040922615032554246,,,0.015093919224303108,0.007043767863097591,0.025589267787364818
MATN1,-0.021588408789366735,,0.0691619850806327,,0.006666525763763208,-0.018473963488965715,-0.02984792368952286,-0.016529273827758904
ADAM28,0.028643287676903273,-0.04550732623990278,0.0025590133659347076,-0.058537335151007744,0.003627031568341203,-0.022750264082135773,-0.005599543270029573,-0.02545609430700794
TCN2,-0.03131816218653201,-0.05499877778203138,0.03384128245536309,-0.04631045406186068,0.07311963672925835,0.0033623198387964545,-0.04948465958565753,-0.03301947252520308
THPO,,,,0.018366247070871485,-0.022718920055175052,-0.016025307652917133,-0.018839063958751567,-0.024770619679095905
CUBN,0.1486972443033992,0.07758949569551804,-0.0314567233405073,-0.046094716082585134,0.023563912028618347,-0.016713774075951895,0.016327882443841275,0.03580749652258746
TIMP3,-0.035482084317616264,-0.02420925258812444,-0.029755323165427377,0.00032408406076122416,-0.0017857676185964043,-0.04060185934423642,-0.05374049714609833,-0.04386575443490933
PIGF,-0.05225983488595784,0.026873496186749134,0.04758252341436504,0.01095509674879608,0.08143776790725192,-0.05065011760922739,-0.015958187578916573,0.06664675927502325
CRH,,0.027507348592235196,,-0.014406830600314132,-0.013463315902865145,0.020870535984232892,-0.025848523934407446,-0.03620171862714854
BDNF,-0.039106746679172626,-0.026735867269173572,-0.03943223276373066,-0.03863827933449512,-0.021101765090967874,0.008006939118251176,0.042927231060205476,0.0007066014568558836
CCL5,-0.00422775748692669,0.012266535283842783,,0.020593426897683828,-0.01966659097058167,-0.032661905630306194,0.03284530115517356,-0.03155939023013545
GAD1,-0.026065143403100906,0.018651563836136156,0.06980017604970565,-0.015914144448293695,-0.04910765374115442,0.015930794552042542,0.0974805571725671,-0.012384826734450616
COL14A1,0.02244671789360424,-0.01968728661244463,0.08233052720013091,0.014604777338493873,-0.020842220502035647,0.023348670176996465,-0.034967735992774036,0.004910792670911474
HLA-A,-0.08264101988315051,-0.007273369313538178,0.06888184735950426,0.06881968115664563,-0.0038069109999399144,-0.0011539992613634603,-0.023550602449568844,0.03308619947834261
CD5L,,-0.010703001909796292,,,,,,
FGF18,,,-0.020055064169362823,-0.011446119174356709,0.020077116080978848,-0.022430844511644947,-0.02454167914358021,-0.022691709099067273
ADM,0.0734840974739572,-0.052835127006190835,-0.07107253426862009,0.0595574578525169,0.09484511734903463,0.033671008087726155,0.018900052027841823,0.05282839809859692
CCL15,,,,,,,-0.021284996415976868,
GNAI2,-0.0747017798368158,-0.02046852536950022,-0.015645249000802414,-0.07338003036497397,0.04487304608339161,0.0287529811457154,-0.027699767776637,0.004364605729511155
HDC,,,,,,,0.06578335743637763,-0.016529266341807226
COL11A1,,-0.00866222800145236,0.04878137882726433,0.03028996104707802,0.07013873729676434,0.0038652177256899008,0.0017972486552623717,0.05203192373145373
NUCB2,0.039237130756405385,0.03710903410284277,-0.014236687500740513,0.02725089227342226,0.07010676532015396,-0.02720039777370017,0.02348513618380806,0.02207735970220681
FGF16,,,,,,,,-0.016287443188657
CXCL1,0.04292314550474524,-0.021456038780564953,-0.019761520028087176,0.02476915924514114,,-0.0031565273178037886,0.0984622152595884,-0.001772201594368901
VCAN,-0.08436551954011412,-0.03283087860814561,0.047240295870013514,-0.09231595617326534,0.09085159883665458,-0.0392390617328329,0.012700355905803654,0.026770223740427593
MMP7,-0.015733302848954092,,,0.027823854040650742,0.02756046115864219,-0.02836541433300211,0.034308668290971824,0.05644453674778168
PTPN6,-0.034097890734972505,-0.008024223452922922,0.06675599041049077,-0.052897736772883376,0.06466765460777825,0.023450335527761094,0.006311882946073606,0.03602063069252492
PTGS2,-0.008553128187824105,-0.02861349848182287,-0.020760278558413975,0.07144681151355751,0.051266637757327024,0.06777024078374837,0.031215884353690795,0.02400417196856497
XCL1,,,,-0.01245378729885592,,,,0.03935688876756742
CD58,0.015850031184502934,0.03403178225798528,0.04616048322035901,0.015655995309747886,0.02600834104604494,0.0012346436243183046,0.015476181338403502,0.034409350853146024
TNFSF14,-0.057866831648746224,-0.013892617619937162,-0.05285098441535063,-0.011689049310939226,,0.020970119224722646,-0.0340868351923218,0.03288810526668467
CNTN4,-0.035713513756816154,-0.013878560165016063,-0.023055469664565294,0.03082717747409994,-0.010775558422450178,-0.0057749511574219274,-0.02420246993741854,0.004434511113005928
NTF4,,,,-0.015753495552572782,,,,
INSL3,,,,-0.011446116929267239,,-0.018742838802081975,-0.029143988077840233,
BTLA,,,,-0.01816846609271079,,,-0.028180779252658376,
MFNG,0.011735163555271683,0.007451224791725167,0.06439714928973025,0.019820844695058855,0.02438457563890166,-0.021150039933900897,-0.04161241773047946,0.030586556657596794
ICAM1,0.03307797153172154,-0.03043215397277706,-0.049482905504367514,0.0218319243284112,0.06121241066945263,0.0004538826464269577,0.05580345851064288,0.026197346520752077
PROS1,-0.06351370757623295,-0.02651186546547125,-0.023172804492900274,-0.04698196096932427,0.06510647071066873,0.0260904073631045,0.027515688448856043,-0.05328206951624542
CLCF1,0.009834468712328362,0.011242811377001023,0.008511235595321097,0.06542016733338257,0.17823472280175,0.03875806918852671,0.06694248084101972,0.05698674189431904
PSAP,-0.09916351781040675,-0.033687504152017836,0.08307855053937033,0.027995651209724633,-0.05374214614299031,0.00795036908556991,0.0523420221245623,-0.008253937157117792
EFEMP1,0.018139033594665645,-0.002056674275197548,-0.06600402000708826,-0.10441839190085407,0.05918161774215002,0.0495163437082711,0.01898323649251154,0.02913399187022963
C1QTNF1,0.021745121406564087,0.061687816850674926,-0.02897063791548165,-0.015027020199214617,0.009546310040938052,0.04439924699016371,0.019238601047781235,0.01965765584075014
ALB,-0.03055605491218438,0.03884321049827037,,0.07863432241920694,0.07905863511236735,-0.019466944906615272,0.045192517529432666,0.0644745190177084
CCL13,,,,,,0.050302035700063474,,
EFNA3,0.05523610533795999,0.014999465229666194,-0.08904577952303604,0.06261527959936312,-0.03388527223250753,0.012564034415890529,0.04626953071211627,0.008014782912859003
DRAXIN,-0.01134788622553426,0.08618511788220987,-0.013133179557583727,0.04492885286756798,0.02767175779733802,-0.004088304594550611,0.0095638156060621,-0.019377222653734014
RAET1L,,,,,,-0.022770801560877775,,
NPTX2,-0.03583324048138041,-0.0016814248934870152,0.047836664781001334,-0.03977682837679271,-0.06572550945438782,0.02214089811811471,-0.005548440962688019,-0.012613712226322378
FGF11,0.09667149396379844,-0.030792824439282333,-0.013880234367389008,0.039833122488752835,0.07256561769987432,-0.02643168018566021,0.04478542798060068,0.02386143570168105
CD59,-0.04784260840484081,-0.046564943662201506,0.013020585154198391,-0.043205781128947844,-0.07273754271292977,-0.013922407474588427,-0.01669841133943485,-0.06084302533266461
COL9A2,-0.048132653696431445,-0.013022260517949412,0.0379994647614654,-0.03464296200939324,0.05851610908238702,-0.018628809064718567,-0.037546347036883886,0.0025710230543364485
DLL3,-0.06362235352560087,0.016951010276791648,0.004781769244235901,-0.03682582550388567,0.05441623066003689,0.041061589303084935,0.014220368158339476,-0.0685187292458691
FGF5,,,,,,,0.011839644822143424,-0.02793940973005727
LIN7C,0.02284904264937727,0.010054817566969658,0.02176953637264437,0.004371240447965703,-0.013937665915038519,0.037307546892356505,0.004412560938893893,0.008523624215327862
GDF7,-0.021588423480992925,-0.028089008695467408,,-0.020423214304622808,-0.022612224691828654,-0.015236833936298029,0.029204322962500622,-0.025267187082998514
PSPN,0.042789445491379474,-0.030381953088311674,-0.046404975220664606,0.012678749115734241,0.0002322151415961639,0.04751610707757193,0.016015521913552388,-0.08442196012498995
ANGPT1,0.02026850511202968,-0.03788503614118505,0.17502663826691842,-0.00610919030228909,-0.02724784720152912,0.09288707537782619,0.014815226172553058,-0.009897520102180153
PNOC,-0.012556849655551022,0.011684342552029605,0.04340048780232852,-0.03658754764479765,-0.031295236773483906,-0.018063888952702976,-0.03007930124657248,0.009136238943624982
L1CAM,-0.04987634821913221,-0.0354812728668055,-0.002703916350210128,-0.040042717216093,-0.045127024719477944,0.04457608395615857,0.044437917726014055,-0.034408585120356244
APOA1,-0.04637621012593033,-0.03889950616763198,0.030067722466452874,0.09441356587438707,0.043608204870751927,0.11611345726845546,0.054087572624897204,0.004238520710484866
PSEN1,0.011040391018291082,0.03442942154568688,-0.02961292858651102,-0.07916502507955592,0.0029208408025109735,0.004686488984554828,0.03246798088622442,0.010287174127500446
CALM2,-0.11238891728575999,0.03036420449212135,0.029288341885496796,-0.10412737265242582,-0.0467277485631208,0.020075272373279433,-0.03208809158335384,-0.05565660824317857
CLEC2B,-0.034020490712433106,0.04172823307836276,-0.014302221129523339,0.0028002062960226742,0.04565323499692931,-0.012712958179903984,0.01885786653699597,0.03144162008944422
