,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.02686458859727971,,,,,,,,,,,-0.010885560755574241,,,0.10731590047132851,
BMP1,0.07689377385152855,0.08072061215977418,0.0014610284027461813,0.014300821263045748,-0.015581743461475332,-0.024786462700767776,0.011812964625256007,0.1269703784267926,0.07953024275026542,0.0057675359255969115,-0.01566835184751913,0.21850830168669286,0.040007348618989726,-0.012169465074340056,-0.061286764691390404,0.08369706700694957,-0.023629585491182208,0.010381256737593944,0.22777745069778105,-0.12304813293748498,0.04294004360546371,0.035108521957013424,0.22518024499407088
NDP,0.022655555787977417,0.11262455257016003,0.03821005047174188,0.0346088094292155,0.03614856522657527,0.0716381158276432,0.03342729468622917,0.05191019221679796,0.015898715477119803,-0.009406147248846421,0.009942860990204389,0.04989735480631835,0.050946081530908204,-0.027968867624006324,-0.025064814012553012,-0.04388907240508269,0.03884187622775024,0.04955172686126357,0.1382711703130449,0.04852491145648823,0.006958310511154395,0.30148213428340287,0.20709294945370513
TNFSF18,-0.018284004755712395,-0.028102935589482445,0.026472691014160093,0.08363954968120736,,,0.03302868770365075,0.02771642660795792,0.014818755367304873,,,,-0.015637930453251517,,0.09467867281473555,,,,0.014670431983133671,,0.03661576967757624,0.010748673893040165,-0.01223973797644119
IL36G,,,,,,,,,,,,0.08995196108895862,,,,,,,,,,,
RTN4,-0.2053240139802711,-0.0984316822521408,0.04798501090226461,-0.008451820329648963,0.03440847439551211,0.04545264767242361,-0.010582085551451332,-0.16688463931500258,-0.05025895182965166,-0.007795680767509662,-0.0217811466636674,-0.14984861835250202,0.06899907332377726,-0.05665762910892294,0.10309589661043037,-0.08961561603030277,-0.04544511819618769,-0.06961331689480095,-0.24242597917559225,-0.0017527082237199134,-0.04783801815510208,-0.03142332010801713,-0.21587734637745867
HEBP1,-0.011796429901467982,-0.0216776064233883,0.056803042919761154,-0.037426142355145485,-0.03772291440484416,-0.00046367018681633054,0.04881090739152062,0.06604438617548565,-0.0067644904052628334,0.02879169570154149,0.018207873875272514,0.10368880850997525,0.04657291764074614,0.05474621063814922,0.06395255193691152,0.037057199942254204,-0.055315637836833575,0.05319089339534207,0.020034295491300695,0.062450235150512956,0.09539747647366702,0.16432104283625282,0.12932615595909552
WNT7B,0.03767700893078047,-0.02908613173113062,0.013576720660515717,-0.021403087920814717,-0.004707933528991448,0.048588944722071474,-0.060591082535620344,-0.027863626882452332,-0.01781028895374971,-0.02098273074693458,,-0.05717156255201066,0.06103789408112883,0.11170483399521172,,-0.017370690716217777,0.02617888042973628,-0.015889804522345483,0.019996367589769814,0.059947840020185904,-0.01765454329318489,-0.0012403554608216173,0.09505627336300927
PTMA,-0.0792623213398548,-0.158240929939984,-0.016748112947810118,-0.003617872856642599,0.02790054137212873,-0.03150579620651653,0.026058334912525346,0.022194011701949345,-0.06544511994150715,0.0074586086028181784,0.0719053687200897,0.2208549330646571,0.022313764337384533,-0.11232676068124868,0.017379273661469814,-0.09702641352574029,-0.09021657329028654,-0.05612662545365118,-0.2351623051731954,-0.06573943672238326,0.04185218977919851,-0.2635153097264851,-0.09218581548255395
FASLG,-0.03359523562580945,,,,,,,,,,,,,,,,,,,,,-0.03853468660838716,
CEACAM1,0.0939393604084729,,-0.01853055278355761,-0.024333360791179013,0.046493382423456055,-0.019101150392556818,,-0.02517484249207235,-0.06855712017656461,,,,,0.06239905273441503,-0.014456603113851345,0.03958462050767992,-0.039805826865513594,-0.012516516815643341,0.07835918621814177,0.011053658431566603,,0.05051007210867058,
PDAP1,0.14505890731091656,0.055978550295220635,0.009898497363049244,0.02928883842973012,0.06202674344766428,-0.054332335159562276,0.04718585877957274,0.10993400931982437,-0.03727288031168499,-0.03980536572033928,0.019646352445012817,0.15211529223383968,0.02080216996504049,-0.13408368411788069,0.05429833838190251,0.031256003499235824,0.03155058533101138,-0.02725977327566861,0.06646516062008699,-0.020327785822051466,0.03174891139711898,0.032620374215206915,-0.014748123975476948
QDPR,-0.24028728378520792,0.016664881525859668,0.07802239579602038,0.042606683712203525,-0.027291464761571897,0.058373759406914826,-0.018514299312918814,-0.10225259583170099,-0.049869940841454206,-0.005529888991475726,0.012675758390338033,0.023081283713469465,0.020253283277674894,0.08562229107629934,0.08768595252223696,-0.08627640181739223,0.02300187422556171,0.05113473251625908,-0.13159043021474864,0.01522392091997206,0.011486943000770002,0.18867431476101698,-0.022298690429081655
POMC,-0.04309637520803176,0.0220459743445168,0.02703968085502949,-0.009842774602886213,0.026237419534532735,0.05099223653644396,-0.021370180782279147,0.013212272542768768,0.01162865535496343,-0.03949002884284933,0.03805479354152285,-0.0677155191863635,0.05492570696581974,0.15320480846426754,-0.03800306493188859,0.09815600415356031,0.13757218104951274,-0.03802789471877608,0.027568775901034685,0.04721934118408619,,0.07594095421841253,-0.058511904646651326
CCL18,,-0.02298580873485598,-0.015151401037094683,,,,,,,,0.03901898930558498,,,-0.006109575205266267,,0.020995417083399616,0.05130271405973151,0.08772303000440719,,-0.05319978938237318,,,
CCL17,,,,,-0.02815116053338151,,,,-0.02095473804326939,0.03055812208561052,,-0.0037401939968893603,,,,,-0.028240307504904662,0.00696414361589633,-0.015691021750281656,,,0.0322575226483695,
VEGFD,,0.04267846936871926,-0.04595949150784357,-0.03485265734661293,0.023191417135976045,-0.01827489922363714,,0.05935826526735799,-0.046127025921687485,-0.01904985085196717,0.12287981179594176,0.07268509074851427,,-0.03665817837731957,0.01801346460036804,,,0.05818469647605876,0.03312183413226109,,,,
TNFSF13,,,-0.03468250712325015,,0.007244368891583056,,-0.014919217958743937,,,,,,,,,,0.0012417711630665338,-0.0158659767027329,0.11911729041878452,-0.019132361431935547,,0.06098759138758511,0.12418800534088856
WNT5A,0.07874382156824533,0.035174608386280615,0.02458929193177616,0.04087576311671522,0.010140661634490608,-0.008290610461971448,-0.02952949257869947,0.10249566903414895,0.0465934756815878,0.00946730223122981,0.07381867446107855,0.12484908576580418,0.060088459048442296,0.006926372929135475,0.03345065666907472,0.01678188025353653,0.0056031197038898944,-0.025043785915084583,0.1201887660794215,-0.035994988736579345,0.0026106957423456673,0.04473070311459847,-0.00915308305899071
CXCL8,,-0.11591794502235567,-0.017142529057674303,-0.0014814092041024918,-0.028481688213143366,-0.04541775806238262,-0.021221619898434324,0.06004446660347134,0.052453241212904574,-0.01774004942840443,0.06507255758729112,-0.07318532271744553,,0.04186172667481525,0.008082960790465506,0.020350758755879828,-0.018408360718094353,-0.08236090232816125,0.033375808878697795,-0.023357160390719257,-0.13514295859099146,-0.08668650873080731,-0.10776557321918812
GRN,-0.19939088586591494,0.07545852143590755,0.01337484236224754,0.06789011520431955,-0.023550890198327217,-0.024759680058637237,0.012579695962588152,0.08935227499361159,-0.040689854716688685,-0.0021294400189151978,0.04793811452850374,0.02027094677459712,0.10751286218011114,0.10712736538248252,0.02950392085539142,0.12198379219215874,0.0315265638289841,-0.005208353814792963,0.18129316281720945,-0.0861729238092148,0.05929204760616478,-0.10446111671938854,-0.13142446045838005
MIA,0.0507805707482161,0.0472020442997728,-0.006655524956674988,-0.020521761336381842,-0.01127991640225671,-0.013765895953027544,0.014724443432663853,-0.02395547117121732,0.00220472004812476,-0.008623720472262323,,-0.02350298462773148,0.07302149508489725,0.04221567303921035,-0.030477831583043243,0.06254547833730914,0.044710162987736286,0.11486212302594129,0.09433620084220007,-0.11408391358536246,,0.2629841384112121,0.08310803167491167
COL4A4,0.025579167029281705,0.012331614519840002,0.04418433115912315,0.007192220378210813,-0.006978756844978508,-0.0047388079505962435,-0.014194976750491193,-0.02739043967044126,0.019767291482769653,0.01171921880139188,,0.05756707218430546,,,0.14438254709416495,-0.0622381278358487,0.06259029826037703,0.039443519269486506,0.028965678753690775,-0.00984781687776469,,0.05705020805353968,0.0856043387402641
TAC1,0.0761662955246499,0.029923036737080216,0.03497814528755754,-0.01296942873648276,0.022059314211159278,0.07692843761530149,0.04705415121443731,-0.09330793927192563,-0.09932185797382016,-0.07160521192194275,0.0007443532403296066,-0.18353400849876247,,,,,,,,0.07377463963421695,-0.049503957408948994,0.015600810158692777,-0.051456512587729195
RARRES2,0.2838660438428606,-0.020118761597015082,0.021932255193372423,-0.019461760056869813,0.0031307739380361634,-0.02835339482324297,0.002452008542560217,0.12802774960045793,-0.13604015906909486,-0.005362670521340717,-0.09864236797055755,0.056759676797066005,0.056763286053617086,0.1318507505277818,0.011963580353816176,0.0022634519580497217,-0.006418393806165137,-0.03548127868334403,-0.023147980452702353,0.03564566395353912,0.0919891061581534,0.0993605151484587,-0.024325845118240645
FGF7,0.01683463368034708,0.04390878073417751,,0.022370607748853175,-0.000997810322652479,0.01933133589971916,0.01705885581187475,0.05113565569188711,0.0058330661529298455,-0.04945504188014181,0.015357287008412917,0.04039448992157235,0.08337337728652536,0.11463138652256967,-0.007622696478924233,0.07247623763195588,0.015146881550185178,0.039343250634440156,0.013507633030144446,-0.05863552356370969,-0.014473131827634465,0.16434014695086244,0.08571807806551011
EFNA2,,,,,,,,,,,,,,,,,,-0.022805876876750182,,,,,
HBEGF,0.044551666155783314,0.12660990531662636,-0.01625172448971298,0.028054247460601773,0.010448414195079742,-0.011720290027284593,-0.017555735800280886,0.0558353395473344,0.0902566278546057,0.02952790478134148,0.08256317739169855,0.04363911217869638,0.10548505313904896,-0.12181689516503263,0.015464867929587452,0.16577127177903098,0.02014397337881345,0.07575264635569603,0.030594055053272968,-0.05466402749784119,0.07674096887825475,-0.23428607870615517,0.025016703024456237
CSF3,,-0.0644150276610431,,,-0.013312976545843246,-0.017018831863318935,,-0.028978557970829478,,,,,,,,,-0.03069774289249384,-0.02397495084025025,,-0.01761034256126715,-0.014312407209634724,0.03614081424451898,-0.004171753387682354
PI3,,-0.07630920589677101,-0.011264112632109304,,-0.003557327205367241,-0.04963776871638687,,-0.02088093141912271,,,,,,0.08039143327147767,,,-0.00260564066810354,-0.09697624792014771,0.11130871980011105,-0.048636571100811106,,-0.14473893350947667,-0.09809816323266383
