,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.02533652869205946,-0.01070862208771555,-0.0024864574629007387,-0.002732485218639273,-0.02312535329017161,0.023773122296691047,0.07983509906908637,0.03030660679676841,-0.0388932227681846,-0.04990647153624896,0.021874064463760917,0.004903177061515425,0.024110689027821285,0.0029892236920448065,0.004225693994902745,0.0872207851001918
FGF7,0.00015349101831355048,,-0.024508993128266633,-0.019118434796977623,0.02763221613418602,0.01868108928944016,0.03687614060113345,-0.030505566066220593,-0.03134473412329023,-0.030300857219252866,0.016483285616892496,-0.013904221068112814,0.03256856122117647,-0.01221399845484181,0.08485952177213094,0.005341959078204273
EFNA2,,,,,,,,,,,,,-0.020065574455788007,,,
HBEGF,0.025654253926512004,-0.01632290253967122,-0.05083732755616965,0.02512721205558099,0.004580397867971767,-0.0002514082730696766,0.09195057373695008,-0.03683490027759051,0.06075043596072829,0.007332075287483227,0.009070160003547639,-0.0048419464063579895,-0.039184421539816765,-0.011572177355640338,-0.014325316900161889,0.012801269374191725
CSF3,0.022692816903430557,,,0.1141059679992976,-0.02491216175798597,0.05586780282139285,-0.013183076298783701,,,0.07115042979325804,,-0.056215890032497086,-0.09482318478889507,-0.021764145112382827,-0.01851682961526267,0.08757639373571763
PI3,0.09216973988025348,0.013217895244001979,,-0.008037609110378596,0.05394610691314642,0.002803507630960239,-0.01484431791020397,,,,,0.012329832699641883,-0.022540477053146348,-0.02556469444778352,-0.04023091914039439,0.1439650433273114
PCSK1N,-0.029132431788851623,0.03977457507393892,-0.030031559066306217,0.0751207925292331,0.015393273519548228,0.05711098325664095,-0.04381217907895853,0.040912024348815884,0.05866647808679488,0.04196685826735548,-0.049348689754261536,0.03552902274188455,-0.048685169055174296,-0.00029740346553907486,-0.0015333476374029414,-0.06279889399484231
NTS,,,,,,0.020301868805234918,-0.01620358658144536,-0.005495360519841151,0.002498061576451616,,,0.0069825435292195145,-0.02444609476226788,0.015002238945613722,-0.027420899682773697,
SFRP1,-0.05913157590634715,-0.02186845853630023,-0.024434535469261637,,-0.0004879146280843122,-0.023287091281141963,0.05609001734895068,-0.04300678763911425,-0.015446737105416063,0.024916392183188477,0.03702009135652694,0.01646472883945359,0.05014754210369159,0.01457641838998334,-0.026783707443401625,0.009521622896468856
CXCL13,,,0.009339206431226689,0.006028762271322221,,0.009643274396303617,,,,0.02224272970748446,,-0.029035943736351703,-0.05155418087128405,-0.03550184970699504,,0.04085401147136762
MICA,0.04476708560972375,-0.036027911163992704,-0.03258125628834166,-0.015111380827756484,-0.021055159424298562,0.05538024572697867,0.047144948150347664,0.03649959877003319,0.030163264725993705,0.01672614520951839,0.08901380327939648,0.023201307958723754,0.03744734186398763,-0.014047601830259097,0.0023670588125428494,0.016033891543433442
TG,-0.035919994002804,-0.046267450339599656,-0.020615482973018857,,0.016402976375508856,-0.010130842558586935,-0.01591079362948633,-0.022459415743639972,-0.011178736451283625,0.027811605526804964,0.06651929554757754,0.06027390036852324,0.08128387630395109,0.06453577784414671,-0.011570523841321179,0.04366704038956195
ADA,-0.01719652136566239,-0.022499203043061435,-0.04258884302135222,0.07789418871164261,-0.021947419550522318,0.07447133774177479,0.08156241885785019,-0.043829539611486924,0.04568505429899594,-0.05248302107256782,0.0021213493473121376,-0.06913780555730477,0.04566335264449779,0.037589436783610874,-0.014940073030331721,0.048071388526340436
LAMC3,0.00044664312688638235,0.007125182055643434,-0.03665984784471104,-0.04214507138322185,-0.056364978652629696,-0.0657712370379407,0.01289346689056136,-0.053948160910790854,-0.04093885593703577,0.02438533167152341,-0.0313223294546003,-0.04811025133216505,0.03451777548314537,-0.09985659058300471,-0.010322476293776585,-0.04939436442638702
CCL7,,-0.028889759741089583,,,-0.019177034292990433,0.016849982094501413,,,,,,-0.04351428194472062,,,0.0654440340750025,0.09580429299759326
NGF,0.017648669784085583,-0.01525674074467351,,,0.08816376499132329,0.012396921124499014,,,,0.02414156475247129,,0.002115441874642474,0.08452999051088086,-0.026833306926761034,-0.021572848845714657,0.041145402906014934
TNFSF15,0.0034973766759486867,,,,-0.021354565621977302,-0.02265384718213718,,,,0.02349233347366291,,-0.02243119277361414,,-0.013515160470520446,0.05581173727598348,0.07046195639857375
HMGB1,-0.018063762812118973,-0.06125119696945853,0.03895036322588582,0.05727743301553037,-0.024925697378631217,-0.019053178041892528,0.06119090168939487,-0.01989967825707974,0.010918681499681521,-0.0403001148585057,-0.030089032590649396,0.07636160410070078,-0.053013186856639416,0.02827500834834242,0.02423055010548322,-0.018330363606838623
ITGB3BP,-0.0015183860649847659,5.435584348619772e-05,-0.020892312860296854,0.02538423579810696,0.033887178579005105,-0.03362996836348656,0.053502094813420074,-0.02612141263548509,0.06216724411844668,-0.00839273424205569,0.05386964860923668,0.07751883332794436,0.011602690280568677,-0.020356058458816308,0.0027905060795879242,0.01231759060922949
AANAT,0.060311619369829636,-0.008029471886068885,,,-0.019430472783294937,-0.020412471141549416,0.1164682356905808,-0.02019788383148958,-0.01288590856911466,,0.09473113961857163,0.08184871288465415,0.07817336939942779,,-0.020530074561941735,0.14095635165303114
RELN,-0.03127740442009284,-0.038461666772871356,0.0426916147943193,0.12643661972127213,0.0027087386048124805,0.018921311219385343,0.030635898759912572,0.01612371734415438,0.010562369894062661,,-0.028417739756061662,,,0.0065546028558368975,,0.0018988304650335152
IL15,0.02105113072685353,0.010183141019542995,0.013019656824732335,,0.00331096536049264,-0.03216546296595189,0.07717920353105637,0.02461592129991683,0.005098449100226349,0.002477736625973896,-0.023806761816887144,-0.02759875887501373,0.06183303373615553,0.014942861925085702,0.06919445310024572,-0.00486383193002774
UTS2,,,,,,,0.17189197365936199,,,,,-0.03250821328967133,,,,
BSG,0.06311557315777726,-0.04947053775619688,-0.013096368023208954,-0.015242571653127769,-0.0050675534813176834,0.03485537948471623,0.008764435890961993,-0.0026074966924675494,0.01148708298844845,-0.0024968758677224832,0.032984961673699215,0.009488808680656508,-0.040366074916498365,-0.04038035043875181,0.03829434805198546,0.012747126377839025
ADAMTS3,0.009253018567271684,0.0075496992728197,-0.018366246141361422,,0.009469721686208937,-0.008183432966373517,0.112571998455155,-0.010688120420448732,0.05476110392871866,-0.03555414023989059,0.005203162543142877,0.07591101375112735,0.03743044079160624,0.020841281933206703,0.09592723784015299,-0.03377744244055414
CD34,-0.02105098652226052,-0.04046769289534361,-0.05164672374914822,-0.016109259879654312,0.0024384332314356092,0.005415449822902022,0.09503936781680884,0.03049801971321874,0.02452186049979294,0.0057050469884094,-0.0006061317306776624,-0.0025665209301215385,0.07384485545321644,-0.057841155180593073,-0.016490930533752092,-0.09060875725852335
CCL23,,,,,,,-0.013530629768981128,,,,,,,,,
PLAT,-0.03718086137047207,-0.034365196229346605,0.016527587369061177,0.013298491699534057,-0.03460315417565285,0.029199580742490287,0.09367565413023987,-0.06016053375583735,0.021353885364617582,0.01918711061367317,0.02384422261800377,-0.00401924218371863,-0.029561965239694864,-0.02849382704519914,-0.024169676157185387,-0.0602633610644564
NTF3,,,,,,,,,0.03476685509013234,-0.011835770237144282,,0.03759239919394505,0.05912694923216697,0.03818554306242123,,
LTA,,,-0.015160690977812153,,-0.0016012929927375801,,,-0.004936185320506071,,,0.031725012126308946,,,,-0.02763038640388188,
CKLF,-0.06794082539113058,0.0366233761169873,0.009556854109648738,-0.04518421205542619,-0.011203373215298905,-0.022173076353990424,0.03395024744875827,0.022646004396091393,-0.012790926661420286,-0.01241110493070241,0.029127021576152247,0.07221746650748583,0.041994661680729295,-0.010252293277018959,0.0036492961887025395,-0.021646910182343673
APELA,,,,,,,,,,-0.03117091045351491,,,,,,
CD24,0.034626751454577005,0.013371601496662713,0.051183930716059825,-0.0075026097273196484,-0.007076890596656822,0.032594851761383936,-0.037914585866836895,0.002470422494283693,-0.023998833292929237,0.050896705429189934,0.01901149472979967,0.01724447282502934,0.023275578606768633,0.06493688883031107,0.08193836600543934,0.059677820101496235
HSP90AA1,0.031593293509710844,-0.02361064484589704,0.018326970442191816,-0.002142573948258099,0.008137802536963236,-0.059636792350557896,-0.058888477855722654,0.012016316278125331,-0.00861318436865062,-0.02709123301454622,-0.061062037536866634,0.013341344838526885,-0.11435338577735579,-0.028983990848166698,0.0043555153295890565,0.11454238212495316
BMP4,-0.007606460264015456,-0.031082903591833525,0.004287077247188931,-0.03333056024277783,-0.03547296380689967,-0.02962731415799061,0.029056442098308422,-0.0001247145483306126,0.019320909718069854,-0.040107023309872925,-0.020285822439795494,0.024773819074200742,0.04784545292578789,-0.008511311623190833,0.08183455578155162,-0.05361635888144427
SCGB3A1,,0.06916180443121653,,0.02391413571622477,,-0.024308733218139745,,,-0.010869389911118419,0.1654584488193584,-0.016612045615164325,-0.00974695833906758,0.02873579697928013,0.02544348399985443,-0.020023726878094655,0.05167046848596985
IGFBP4,-0.02563720367802135,-0.0172555566958893,0.04857696609903348,0.032438935532751866,-0.07389426464156545,0.09351184616526523,0.07771325778549802,-0.018517794226064775,0.01566151994091355,-0.008909119074342439,0.03484541219234231,0.00024543716943978104,0.016502485822809877,-0.05101037582130745,0.018141887641814933,-0.07231050777458242
RSPO4,-0.03171320930487847,,0.0023299453979055374,,0.05521768306115737,-0.028056229643823247,,-0.022624636060427385,0.015188246903132871,,0.019790377777802147,,,0.05787106681175216,-0.013033980579621485,-0.04067845097260234
LEFTY2,-0.005272919286580845,-0.026627893552075187,-0.015346887329607005,-0.02949274262057382,0.0013245781144153197,0.060368977825537885,0.07844446713611199,-0.00017531948003250865,-0.011918417229762387,-0.03287991296698761,-0.02938918522555076,0.011700178974874461,-0.023071805499488493,-0.025705122994637706,0.08030748651068097,0.03259239183861339
PF4,,0.015127362448240056,-0.013790708997738677,,-0.016731584610530623,,,,,,,,0.11973386819140275,,-0.012492454104080753,-0.03186573242433458
ANGPTL2,-0.029251733194503495,-0.052660255913251575,0.023634400217110503,0.013308489891854756,-0.015158934453902359,-0.02705449667859912,0.09649813296421733,0.020450179508776176,0.018443917381152284,0.044229830070811986,0.11765463172130004,-0.04655156451409306,0.09373734844515312,-0.05011094285019917,0.04156383945360718,0.01606861595104496
LRIG2,0.05411352997109685,0.01992742490022077,-0.039095601908223525,0.010078052971941429,0.010662524934579448,0.04287449587796576,0.02878607927734976,-0.03917049340365831,0.06079602486161552,0.035442896041797484,0.03570115771173811,0.05057066647563496,0.0038535290058702744,0.03484045105550301,0.013315529865882945,0.09242740904658267
ICOSLG,0.05168988050028738,0.001408485615630309,0.012500305827692113,0.043418902891144535,0.09024777356363531,0.06395512940866596,0.03436388812696338,-0.039549182448372015,0.0065089215813872075,0.10752635491687235,0.011705109963200733,0.030431156301025542,0.04455624941461653,0.011372144295525194,0.038649981672577376,0.06645089535424316
WIF1,0.018296202307229194,0.052905272612064916,,0.007101031540649858,,-0.07232761066536075,-0.05647926270498409,-0.01745889576788376,-0.020453938365184162,,0.007198336000590235,,,-0.017571001848436407,,0.004104858205287879
NPPC,0.045549074432959295,-0.022950062438379992,,0.06736778735846038,-0.02595481384720658,-0.00025669187596601844,-0.0320173705167207,-0.0004107258293552861,0.1348041978401125,,0.048121664926493,0.013646080558336637,0.012098051006222703,0.00038880199158944443,,0.015130609098038686
LYZ,0.009699697181847405,0.04639101819022773,-0.02249419145009581,-0.06256695376475652,0.0408716288732142,-0.00689989334738783,-0.023898716677020967,-0.01019873867583753,-0.03729894149389999,0.009836340329369638,0.059021166265590105,0.046194411087381246,0.05385011443942195,0.020210857791198033,0.05759686766397814,-0.07927440710805035
EREG,,,,-0.03805010123381778,,0.00013534801163614344,,,,-0.03844792632916562,,0.020123635190489195,0.02160877794277207,-0.023542440758334126,0.10534945081799721,-0.03668689769523062
SPTAN1,0.006322109732828323,-0.029506197226310964,0.004851713007831762,0.004426614089206171,0.010978764851601434,-0.010779102498821587,0.00853426918327806,-0.015294407575912468,-0.03706877648950266,0.02234661538668358,-0.002881537350697302,0.0057753610997492355,-0.0016468494048291573,0.006453787303418163,0.03832899929239934,-0.1257706442688701
PTH2,,,,,,,,,,,,,,-0.01678933578403267,,
LIPC,0.009969531362059178,0.0025746792941579513,-0.020755754080156376,,0.05901453001381555,0.02707646460444447,0.03695964077998804,0.019625912292148617,,0.0014288065302554777,0.055671127253856756,,,,0.015310386003069285,0.047597047685616276
COL8A1,-0.018499324990043194,-0.04281532984245046,-0.002094215418347881,-0.009564178155988328,-0.003946864205792056,-0.006997822219958261,0.006979588549535521,-0.03128099117827437,-0.007152371794452064,0.01708169712264084,0.027935722591321793,0.03170929072662397,0.007639688919705703,0.009128721714561945,0.013033079736475111,-0.056102361750608974
GSTM2,-0.07067020005980176,0.012102852359951363,0.04746997631094896,0.001269787268415227,-0.04268089787327385,-0.011381902117143034,0.018225633613427685,-0.02178338987336637,-0.03212638634269153,0.07598572936441039,0.030864004532849876,-0.04294119317706037,-0.05685314798067016,0.0600885438047525,-0.004798352021998934,0.017885888318848082
SPX,-0.04758781421367788,-0.006241691695585441,0.019247770267880958,,0.016693857161052168,-0.0016626188399733795,-0.0417045494538378,-0.03560028893073918,-0.009555622574854062,,-0.03169702424194458,0.04254823666021862,0.012557736501382175,0.028169596732837955,-0.008319514976726101,-0.06571519867352923
MFGE8,0.029552347858260705,-0.016687983168365898,0.0067204456941011535,0.04521296003592507,0.01772573656709307,0.058345392987001435,0.011582655329759693,-0.015455767448533709,-0.00473812140528869,-0.016371463183747003,0.01941199432863438,-0.04592273704966502,-0.008388844656371124,-0.029032726371717988,-0.04864201211396376,0.04715692369933305
TGFA,0.04424503165483632,-0.021983774641063557,0.042456904317541656,0.0013249489470022583,0.010452391636226804,0.03826480519199049,0.03297098517648464,0.026003486756249836,0.07331265372676539,-0.03697823248222526,0.022205979580766626,0.013436780450937373,-0.010308990196132453,0.030974831162414215,0.06142636494311686,-0.01110445316038487
SLIT2,0.00036207651705273447,-0.03855489912695002,0.002101649874238804,-0.03364556140331642,0.04955799371358504,-0.01430393388144994,-0.029939336650053,0.008463104450819783,-0.01640105008122346,-0.06367986012904109,-0.016885095030413643,0.07736084331913234,0.025781732225559746,0.01702659156477812,0.029533648515670505,0.07139696467814813
PLTP,-0.018795210235115,-0.02929613930424718,0.034530212277477344,0.046371979380784994,-0.053399258484481876,-0.01718649100690967,0.08479490384387368,-0.008001719383763442,-0.03455292567281736,-0.05772392593026756,0.011679235761610368,-0.08410508753529825,0.007881663458446025,-0.08381542484306133,-0.014869820447194686,-0.020389504562509708
APOD,-0.03860377239400329,0.005962132352314064,0.015968323699294476,0.06356500623513896,0.04932010003533165,0.014196128185685051,-0.025832413268546354,0.025517617320003676,-0.06686353395356825,-0.01844777871044172,-0.10464819106318196,0.01754041502104237,0.005504540562467591,-0.10384795052652737,0.006865925835858191,-0.1260408069772506
B2M,-0.07246432607855158,-0.007123799114285619,-0.05514526590334357,-0.06902776732674022,-0.09234309086064871,-0.02421467317678406,0.09205718370251312,-0.006323361482319134,-0.026819283919257673,-0.011396134426097033,0.029037928964587473,0.028683077711245317,0.039520100564776235,-0.06873950996891665,0.028507454168082744,-0.10156011673084478
OMG,0.013738305487690745,-0.015092201072028523,0.011009659399441327,0.014574938459106472,-0.019664042400151554,-0.04252834979594501,-0.026906642767906767,0.006532816001262821,0.052379107415943725,-0.007579917644986966,-0.05555741854929523,0.03368708561600529,0.034162498857687025,-0.06088507988423441,0.0501491785983278,-0.0849665441243962
CXCL3,0.029513175533037648,0.0416254653608932,0.07493038924811636,-0.03492351905929766,0.036605933530859565,0.026395590615261654,-0.015612960001670572,-0.017191119264197013,-0.011627947968407352,0.01057904966864782,-0.017145181705104855,-0.04407215398263826,-0.03188001517044905,-0.053023128279829856,0.0010321824618502245,0.142626042201758
CXCL10,0.0002589782939236314,-0.023602782287231363,0.06457858886520058,,0.0007058347818744776,-0.05562456601357919,0.07984706920661935,0.0009422437759920515,0.046011560683360285,-0.033178392450728685,-0.001961051921819856,-0.03505519073420499,-0.024668317294881746,-0.025827493702792005,-0.013322261095986599,-0.014228652437939068
RSPO3,,0.0061981389504964755,,-0.029413702411893717,-0.01943047134760299,-0.02716303133909045,-0.019526459714703213,0.04313572084867741,0.012469604076996883,,-0.017916384440826136,0.01619467244938418,-0.01645391534035872,0.06666375048142828,0.2121835655050465,-0.01708923776661559
CORT,-0.035556095131657715,-0.023779815608471973,-0.024629332978930742,-0.0366039674060372,-0.009814369081925083,-0.03296643974577432,-0.0337949133248504,0.0025981393898985143,0.015442866034619288,,-0.03982770137219981,0.019465906163780144,-0.019245757626457596,0.0033734151382892098,,
NCAN,-0.04669184340174909,-0.041245361081675334,0.026899343085125337,0.07567456011638521,-0.03322808135613741,-0.0169355581153823,0.022056478238814813,-0.01574376824803303,-0.007991351067578227,,-0.03958550579743235,0.01774564339388126,0.009562880255343952,0.02872742075891889,0.0591167414057193,-0.04384807931214277
PRG4,0.0495810634566152,0.03782271123972351,,0.043688347867842675,-0.019177037281446555,-0.019448632918497227,-0.016915219195894553,0.0001715057627755807,,,-0.02094721509892775,0.006179612847722739,0.030538179609411638,0.006393528611434475,0.04519614328833684,0.0006935746674029253
ZG16B,,-0.013395172844949467,0.0630164759262826,,-0.02225729711181281,,0.002412829110040463,-0.015456909877392906,,-0.04337457672144272,,,,,0.09507933845064195,-0.027184737901474132
TGM2,-0.0653051423887774,-0.011509062111477937,-0.02488471852077671,-0.06157201310200836,-0.019358826977936318,0.011757240917529865,0.045700486236303156,-0.042669692436726615,-0.02023949644708822,0.014424685715239392,0.0183854401877049,-0.03324854904741321,-0.03154037058053468,-0.037978284672313185,0.035153572335326504,-0.08734739898011815
VEGFC,-0.01783062144949679,0.023602839221613416,-0.021308460992389734,-0.04488506830903248,0.020874989439116563,-0.017659036033026702,-0.022301654474495065,0.0008530169444719836,-0.049209390093742957,-0.021658325324584178,0.043064759074956736,-0.024035453844693997,-0.017115866999132763,-0.03225992235818394,0.003506232318920465,0.08972488863005453
WNT6,0.011233977415137047,-0.032119237022484905,-0.01534688773237844,-0.03551901271142986,-0.02652431185048608,-0.026798343753361792,-0.016633903127052797,-0.034398801620790447,,-0.00789914960134011,-0.018657174540446658,0.018165001391949574,-0.024136660047632357,0.003829687923459348,-0.0296524192296618,-0.028089990262120453
NRG4,-0.032908645093211765,0.015171205240339752,,-0.03174288076332974,0.03803076522483269,0.07936479731169231,0.014962719376979882,0.018756969549741886,-0.030448200231983937,,-0.02493930982806248,,,0.08130999610663232,0.02181068923597902,0.08176356885719123
PMCH,,-0.030667708582876003,,,0.042465696472173665,,,-0.02262463496854433,,,,-0.013786292647106246,-0.02700282758667564,-0.014371077535536948,-0.022321978420995474,0.024746755118445037
COL9A1,0.012768762160181212,0.030821602454867977,0.060860347786905286,-0.05079484062326495,-0.024376228461819062,0.030258307777132207,0.017515200009356167,-0.02128996963795025,-0.023024771561483803,,0.02120350308946613,0.017810525394968992,0.008172658634191289,-0.07677343813506968,0.027661528236375257,-0.03935295295919496
GDF11,-0.054326893435882186,0.028334183610782417,0.008843595163704105,0.09078112936101494,-0.03614970075011235,0.024422967852934022,0.05697716317649704,-0.018865073848879088,0.035737165440028126,-0.03836824397189436,0.011141003462202186,0.017902849479072617,-0.06262725241940399,-0.004178515764975414,0.04056406035276315,-0.0013300121145478107
RAET1E,,,,,,,,,,,,,,,0.05363222793946156,
IL24,,,,,,,,,,0.1296045983001034,,-0.032976279614424876,-0.0180982452645024,,,0.19678373694592846
SORBS1,-0.07348785962859909,0.016582042560235787,0.041477886893123664,-0.005433626997410163,0.00027970573073802596,-0.05571848594065655,-0.010230822907738921,0.01997394639081777,-0.01106326882267365,-0.03245352824388506,-0.003465040466913457,-0.03262374057828865,0.05515352749717576,0.014684720918336175,-0.0021168095920263454,-0.016617831100974145
DLL1,0.05848136971793511,-0.028705900729232035,0.002956680666076943,0.017142187955045275,0.01977286918826002,0.025593137314729862,-0.007262181346431992,-0.031186643232361044,-0.02456554873169228,-0.022120814538095453,0.004267200769200952,0.039325106720633336,0.039611433277043764,0.03279660532221343,0.06621069094588505,-0.030354131558389078
TLN1,0.05897073139766766,-0.03812279694618129,0.032029235015565635,-0.0365485208315765,-0.003459609758571968,0.11980520427411911,0.034051496811707195,-0.02521375510613821,-0.035172013816824825,-0.041858675109783694,0.0021119293417731382,-0.042523561831978335,0.021116032871615044,0.0003539555419323478,-0.008216637756220259,0.06411601824617887
COL2A1,-0.03368416534788215,-0.024457084280748047,,,,0.07032255950661352,-0.015612965314933898,,,,-0.01740587938820145,0.13228585893275158,-0.03825106048619082,-0.030274990057033276,0.05790953426560759,-0.03805870891117235
SHH,,,,,-0.019928090337730683,0.00842014245021213,-0.012273687812031439,-0.0005470463517928031,-0.012479998091220853,,0.06612600378134027,0.015955808789609248,0.007954486679440556,0.08275197067277121,-0.01332515309740336,0.03822552598204711
PON2,-0.06271279431837477,-0.045713593099796085,-0.005061432288557432,0.047497127406235295,-0.014031942640422594,0.03723630452657669,0.07778725119813731,-0.04581727930954208,-0.05070199751222196,-0.039766137548086423,0.02627001405690088,0.010850976592717373,0.07939785342909209,-0.05405931221707141,0.030885655168638948,-0.054557293914769954
ICAM5,0.007561589833040658,0.06449188186991284,-0.019754891173332314,-0.04526693591594744,0.03514140100195048,-0.03736980501026311,-0.030509259969193615,-0.018443431599316416,-0.016055888868450125,0.004766755227961388,-0.03244242491832052,0.04884316080707384,-0.057762971311322464,-0.0227297520853631,0.05485785769199728,-0.007449928413217584
