,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.057730563789541924,,,,,,,,,-0.0358690271649508,,-0.004741742203560258,
BMP1,0.02612266960785162,-0.10487486251422141,0.03444067149197153,0.008369792868092944,0.019243541876843885,0.015094812496499618,0.04558032031003296,0.022714639519823002,-0.014350300338695164,-0.019558067349567478,0.03418672604229949,-0.07074701000183298,0.03126218613961223,-0.00010853281158401905,0.028094671213881598,0.06976944711715893,0.07531759249616884,0.0391049079967684,0.025462326189318568
NDP,-0.015464836081607253,-0.0018305923223586058,0.06761975941661247,0.04372511454520339,0.0535367749730697,0.0348724137555432,0.024008620700137706,0.02276173319843401,0.014779486680733861,-0.01695905922134606,0.03021134591524152,-0.00893877857829923,0.12273220625173695,0.0005237852305615779,0.05208845080661279,0.033989020243568285,-0.07065005735775556,0.014117701421431298,-0.03459772247953234
TNFSF18,-0.026454315921488055,-0.02551763037534255,-0.021083556740993905,-0.03543491031936466,,0.02011828880993285,-0.0354958133195529,-0.021032726784880353,,,,-0.030321107635313805,,,,0.036598943400201395,,-0.0014519437570225697,-0.02328013844051322
IL36G,,,,,,,,,,,0.03956063181215533,,,,,,,,
RTN4,0.015011955191578557,-0.03127491911681682,0.02492951076026562,-0.0012434511305584165,0.08221958385126116,0.013716297947797008,-0.0348427443566638,0.023211330545941225,0.02066361780359615,0.03686203876674259,-0.040688871117409486,-0.09362728505736193,-0.018644339745451842,-0.027258930665049207,-0.025612717963846066,-0.11769079452180527,-0.01939357429601882,-0.02320802350574516,-0.09163267692324895
HEBP1,0.005707415746714766,0.0005645219132205891,0.00419919970699664,0.006761291724246454,-0.02744831264652051,-0.03977945633476791,0.03380517630828957,-0.020177486407487507,0.004253666305589093,0.030028018271734357,0.03577635485241375,0.041433176740437776,-0.01654723950655878,0.027823000868687595,0.05460716221954461,0.03238809420211401,0.004896997653529973,-0.04886931458365326,-0.018067291624415678
WNT7B,-0.023305423754615435,-0.059558432954312054,0.005308315711846848,0.03714792120074086,-0.03463509255194457,0.03563066447992673,-0.023362196945113115,-0.03529628028300039,-0.009716826358344638,,0.04786603610112644,,-0.014120109226191082,0.05171314362585287,0.02101098503790883,0.029480502848856,-0.02678752615231772,-0.04730028315535022,0.030812098153762686
PTMA,-0.0047561036530549125,0.04345222024542449,-0.00027611169604615355,-0.01098047402194837,-0.007300426035791031,-0.0052243646124308886,-0.04982822807815594,0.020008062004278425,0.0397195160506204,-0.058185675934986594,-0.010095078230977569,-0.04221300938774921,-0.16748399747035106,-0.06038149441556718,-0.05833736332294884,-0.038512783064017016,0.012879950592204209,0.058038570241788184,-0.002959029451835082
FASLG,-0.023305430342999027,,,,,,,,,,,,,,,,,-0.012457842046071766,
CEACAM1,-0.001723082721053339,,-0.010635654858234206,0.02093036023065257,-0.011659651034096231,,-0.020843346396465266,0.0020681097156915293,,,,-0.05644294953540812,-0.04030119297485495,-0.02156122103391632,-0.017693278505734673,0.10553377232526488,-0.01777927069704935,-0.03823064308589671,
PDAP1,0.028632994903937045,0.051437050550034565,0.03777344298921366,-0.009590833127282998,-0.008863323870746606,0.022291229420861,0.046669234787446216,0.0009084970135348282,-0.024582474609504475,0.005602943755531746,0.055827690286435604,0.004479001620437793,0.010431086237267743,-0.028813803724529335,-0.030186796311539584,0.03055730228234153,0.039896816708949276,0.03647540636031295,0.034051429755560685
QDPR,0.007292190832290702,0.018975943214409208,-0.03269342723641769,-0.0073100136529755996,0.02048694447477865,0.02052792754208089,-0.05059606468849179,0.03472458619921274,0.051193091289524234,-0.04701892936425777,-0.05675515176094173,-0.009941114408794513,-0.1773152980230162,-0.061372572016374374,0.08768780005014101,0.004498452021225022,-0.018869338702343214,0.07653952568764903,-0.057117791858714836
POMC,-0.06192843670928649,-0.04818154470142606,0.05574767741334711,-0.007243232976184141,0.03642716861041764,-0.0011484010759759387,-0.0046290944085871635,0.023261309562107396,0.004482075733286673,-0.04896347445038504,0.004468420427226024,0.05417410972897283,-0.01292370738579809,-0.05176996771632652,-0.002565587725290226,-0.0036566420668405564,0.07648386532825367,0.0002670030679507577,-0.04470266352822282
CCL18,,-0.0342212405007558,-0.030803416529025813,,,,,,,-0.04348888403119821,,,-0.02857420843434681,-0.03945677000931902,0.06585169145803331,,-0.02892647642096098,,
CCL17,,,,,-0.006516680788405456,,,0.01725195669666652,-0.027936195782240585,,-0.019860180337811267,,,-0.015296642731130941,-0.025541358297036295,-0.024406635871405638,,-0.024905096513807682,
VEGFD,,-0.0385573356974945,0.0935422024749271,-0.024194645462254402,-0.002836753082228032,,-0.00994103585286051,0.003581926252835371,-0.020491537450577118,-0.025253478235928904,0.043380696486777545,0.0386059516949848,,,0.005020644415499049,-0.008104387481299078,,,
TNFSF13,,,-0.008123326186725276,,-0.019430468303980923,-0.018237289924177277,,,,,,,,-0.029351959810052636,0.018317515896563698,0.06997331924921162,0.05309138506552562,0.0023449862469145243,0.021743445019587318
WNT5A,-0.005649587732454162,-0.010655202598569169,0.06554336029975022,-0.022256325777400672,0.006925900189718434,-0.0192527250846738,0.021431628132159836,-0.03238048849556036,0.02248199719327491,-0.004592874329426504,-0.007235859500563908,-0.09931738581151327,0.07754115587266029,0.005831330983300592,0.021427210624812693,0.02304621176429672,0.03333282072261787,0.1028775448914703,0.030458883391238027
