,UKF248,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1
NRTN,,,,,-0.028388627590981843,
ADAM17,-0.023041535780537675,0.0073635754113092885,-0.01185353746115181,0.09745662480793113,-0.011787670043073727,0.023953690035345414
LRPAP1,-0.02084779155333599,-0.07844302312819686,-0.004065995492325735,-0.0528261402196922,0.01529273351702817,0.022952383082346137
NID1,0.11007316248045629,-0.03613373365202338,0.03319613936653341,0.005632287718488412,0.05066655761990012,-0.01607427088866318
MST1,0.006180298954359683,-0.027515810896818725,0.040772120505001175,0.10693142434645482,0.1555713732325873,0.012237028364207493
CCL14,,,-0.0007155495633310824,,,
DCN,0.1100078414853215,0.006244038884538355,-0.022800282081954497,-0.012572864552026624,0.01927342647171039,0.04648660199363492
IGFL2,,,,,,-0.013568661220652865
COL7A1,0.036193448511219285,0.015956176589358516,0.00986106302501772,-0.022732487528568608,0.04561136291449532,0.06982765226554015
CALR,0.06810125215577936,0.003007521953069358,0.004065510792864232,-0.0724806345481504,0.07389149963380606,0.0381550026930983
PIGA,0.0680800780058137,-0.02381868865437481,-0.020441993849582583,0.07366248844700353,0.04119264052775548,0.043841849675191676
CD200,0.02576272163883011,-0.06393422477106855,0.07965093667152844,0.0073913098816445,-0.05424062575734735,0.007982547904396602
GRP,0.02568334658781707,-0.008438703719059186,,,,0.11160811842225488
CDH1,0.04318652474463561,,,-0.011370792135152241,0.06819103284233868,0.0032992374722573283
LPL,0.004979069270637378,-0.02339021245351469,0.03317454086982236,0.09332078330397617,-0.02537264873985708,-0.07019920747043301
SEMA5A,-0.022953649443030417,-0.003600616713046183,-0.026751644908444817,0.04736818170173096,-0.02257083417111054,-0.039382911161739344
SEMA7A,0.06305967390611514,0.006479706612093904,0.06682136718911186,-0.035229813548971485,-0.017758875714819915,0.07896290643116123
SEMA4G,-0.0024529706918656495,0.03916528467937132,0.007998406011706573,-0.06442906190204506,-0.04658570730060479,-0.009452641666454525
SEMA3B,0.02600901675215677,0.07170100103385059,-0.01908513358841274,-0.004031042245423146,0.039119386957669575,0.06242193857765503
RPH3A,-0.00950183119480133,-0.007029789681956534,,,0.09114723964748046,-0.03325958961828959
JAG2,0.10159742448061959,0.018058182077004763,-0.009475210598050832,-0.034729443435523574,0.028546727222395523,-0.0069303994950548255
CGN,-0.029202974232290728,0.0688875261900051,,0.06445650622907773,-0.04386039350332386,0.048657061669343825
GDF15,0.04178711825591818,,0.02015582651209158,-0.019967875678221135,0.041522348417391886,0.026927108124125087
SEMA4F,-0.026421980808573248,0.024993668216452897,0.051379693280635214,0.12000079306970048,-0.05964417788732704,0.044253549445757864
NXPH1,-0.009428237741228697,-0.002928494594811637,,0.029886811655741738,0.16654559859470947,-0.05897417837529299
ARF1,0.048046700121919646,0.05513623487660966,0.060657190762982025,0.10091988755613264,-0.01808117370564096,-0.009368884198399596
DSC3,0.12154984182410611,,0.008113828189362177,,,-0.013831186279206046
EBI3,0.037832523060100834,0.0009008910975745393,0.0013129359925289586,-0.02910107477070826,0.039857992816004,0.042633596216244594
TIMP1,0.0993261824349906,0.022340529166038743,-0.011610660526306854,-0.014989788459458503,0.03533787388489198,-0.006885225741620961
SEMA3C,0.027845556041778362,0.006369857447391306,0.002741142285013875,-0.07969916572176866,-0.047168860490990984,0.02327384854357859
GNRH2,,,,,,-0.014987975361874534
GAS6,-0.06066872543416481,0.011358587508080753,-0.006115308581454253,-0.09934210364761173,-0.03544029384870897,0.027651011764054063
MEPE,-0.012572250456432434,-0.008427791776847526,,,,0.024571314572757616
SERPINE1,0.09290228165891284,-0.0357886996272751,-0.10431033243341863,-0.14308958402750388,0.00828146393446765,-0.013732560406398918
RSPO2,0.04930092503509874,-0.04337021005214045,,,,0.08291516514191544
SHBG,-0.016312513237284287,-0.026692160035521897,,0.07818332455104421,0.03552271932290353,-0.014393556846292243
LGALS3BP,0.028483519634438376,-0.02763459963351261,0.016908547407430936,-0.0038954996850364986,0.0050954544757344684,0.09248861254779864
LAMB1,0.12252873595741035,-0.004250154410640907,0.03556883109053344,-0.02360471832569858,0.024239158261144707,0.01127349777142312
SPTBN2,-0.022894855335873248,0.021728268017266423,0.02291093421656583,0.041995459092176626,0.11693639195699607,0.009885936472351423
COL1A2,0.10106441919052842,0.01750852565221851,-0.08339573408209505,-0.06362390003864431,0.012946435905041003,0.005494623989597404
DEFB1,,,,,,0.057115151236384346
WNT11,-0.01805080572442873,0.01285020598512837,0.033647475724263604,,,-0.018355715691981626
LGALS1,0.07941370697710087,-0.01453429911078452,-0.08463162375173913,-0.09649204137691846,0.042313055286027426,0.036575179446097845
BCAN,0.0005474337625229278,0.025363169162381304,0.04850197260717465,0.07212906094785268,0.11012309974123591,-0.05556743741591538
ANOS1,-0.05305599124802832,0.011896880168174325,0.03309847030349592,0.05692283076863393,0.06408225557037432,0.002393813651469694
EDA,-0.013214930555859546,-0.011728749505428186,0.00226804669081472,-0.021470476242597163,-0.04680757370085983,-0.03955814672710755
FGF22,-0.000852687024047804,-0.019204663188658405,,,0.22083135286016106,0.05808105085998789
SHANK1,0.019709795577851866,-0.011943275692663962,,,0.04194657144416104,-0.02465821640994936
RAET1G,,,,,,-0.01724599584840582
TGFB1,-0.017746506754849622,0.010337086292136324,0.015521133156620091,-0.04769783163078341,-0.04257036225968234,0.044252035039478804
MSTN,0.07769865191791525,0.030098037466532074,,0.019101181311894533,0.08096011919325288,-0.03335387550795408
WNT4,0.10050097709284685,0.035418617268646785,,,0.020285919819319386,-0.008873871279732031
TNFSF4,0.009148246163216951,0.013724546071396537,-0.006267802753958892,0.09521053447577565,0.10033501828676336,-0.014256800709330053
NTN1,0.018627933046714902,0.03430458547093861,-0.04783427667495161,-0.015118388027528944,0.05647791890325467,0.013895387206420036
CXCL12,0.042468125078857846,0.07029182713894752,0.026052089258923355,0.0026522840943573114,-0.0328779374054077,0.05353435728226194
GNRH1,0.026952279641048814,-0.004834232055035828,0.07052392541526575,-0.03702676733814525,-0.016952226300849346,0.030218330383781012
RIMS1,0.0022635592352211326,-0.015357844473353168,,0.016161839943237687,0.08125731101119302,-0.0298252906616525
FGF14,0.05875909843881775,0.00628576917317879,,-0.06700318140287724,0.08754053358982823,-0.008614433543460032
IGF1,-0.028394700453336794,-0.017102230073346714,0.06479231281795725,0.035142204578037364,0.015152577873787064,0.04876143096723753
TNFSF10,0.0005028960398315828,-0.04534786535211687,0.06068656231338859,-0.045985929960636406,0.11959076832930217,0.016608418526654553
GDF5,-0.018645667934713672,-0.019204663471993472,0.10181046207926771,,0.02213402217642485,0.05239341979556736
CHAD,,-0.01613875231248919,,,,
RGMA,-0.020267093224159906,-0.00413490735557938,-0.014663522774977948,0.0806781773122598,0.12714955408218293,-0.04874801604307348
CLEC3A,,0.08621092522092758,,,,
WNT16,-0.020995149083970807,0.01619968603963254,-0.004619155654658165,,,0.02080963762848629
CX3CL1,0.018212625713486967,0.00756637468261177,0.058632727953045215,0.13608079851500524,0.09024323246255175,-0.030402042771913128
FGF1,0.01642316328728689,0.050376955016177775,-0.0075057055010215035,0.005004268389032983,-0.09314678770258371,0.04717774051982703
ALOX5AP,0.015806257222036466,-0.020037140180085792,0.07512401817257534,0.026106404546590065,-0.056661968572885836,0.018624044174353666
IL1RN,0.04013638545158436,,0.030642811241677618,-0.017042764106018054,0.0363801173004822,0.031979950251707016
PCSK9,,,-0.012929638381243943,,,
NPW,,,-0.02634678601154361,-0.013618413921133646,0.043836020349136286,-0.03483746648326683
CXCL9,-0.01249285622350038,0.010331944003887003,0.0008052397100553054,0.053147065710131794,-0.03612667342050963,-0.012635944010331758
ANGPTL4,0.007257661319338197,0.011174760519380987,-0.04909024534482584,-0.09779267246329135,0.0009018411845848523,0.06464581731022054
CCL11,,,0.047363836069196745,,,
UCN2,,,-0.0018311206603584694,,,
OBP2A,,,0.03415133828706065,,,-0.01553603755359239
COL4A3,0.10685314225014587,-0.027628704430040375,,,,0.07272470906092182
NRG3,0.0016879835155843858,-0.018696620762175153,,-0.0281660741161714,0.10617365901004212,0.02372964642693617
IL23A,-0.019924581750691735,,,0.08034651892002947,,-0.022427509987057122
COLQ,0.018392876508788656,0.08130386877153128,-0.0066981622836109955,0.007311921645998121,-0.045755648606059185,-0.04587515706890193
TNFSF12,0.01096940560330758,0.03842702581704259,0.03349595169864955,-0.026769685528758927,0.007991886679962937,0.03448202905465174
DKK2,0.04564927593320153,-0.013214849820903037,-0.02367126512896734,,0.004992192021316125,0.014620684083165676
FYN,-0.03995130810984883,-0.01838456047484644,0.008203296682084943,0.06765238355711478,0.03945438756477241,0.011716108374405353
ACE,0.1301693748884495,0.008756901546599643,0.12845322675827092,-0.016663808199912658,0.06253930415184666,-0.002054842499929374
IL18,0.048965335481879826,0.0133518053425798,-0.04185044594617404,-0.023658988314156082,0.03891463138586566,0.10705872574283558
PPBP,,,-0.0007252803999010291,,,
CCL27,-0.01321493064464093,-0.013613196613596147,,0.1468010435668248,0.023042457028156018,0.008247846229810197
SERPING1,0.02955237382184397,0.017839041615286478,0.04387451463480093,0.030365723371186377,0.0062400438657215646,0.05090839501972839
AZGP1,0.0001423608289130644,0.006355778279946347,,,-0.05573226223566601,0.06253465125976608
INHA,-0.011746443128570712,-0.02097379190620078,-0.036544594826147005,-0.08725074312477626,0.10304904989836301,0.04303735265800242
SEMA3G,0.010530066650742789,0.008172704251720854,-0.0022934036730108544,-0.021000503690438817,-0.011437564088435466,0.019406510917114726
COL6A1,0.06591429811566465,0.014656176456155445,-0.09395973364254556,-0.05293534787686657,0.009787652030774936,0.008212896549828635
FGF17,0.028642971192581322,-0.02658635507955003,-0.022561472888841954,,,-0.014801078783413722
TNFSF8,,,,,,0.017543707736953188
FGF20,0.05434184259908127,-0.027319576328429705,,-0.0416460329886282,-0.02372340425802424,-0.025481086151312872
ICAM3,0.025538262409967583,-0.03829469952301729,0.03232184331228358,0.05624923971425954,0.004175737685628311,0.03830070258253578
LAMA4,0.11177919197389061,0.05400617716799742,0.02319609518896636,-0.09192955307685155,-0.004482099148794475,-0.029675024528651627
INHBE,,,-0.02612503449289292,,,
DLL4,0.11374278513445182,0.02546691350096592,0.039696149346692126,-0.04038494093753841,0.10979215099424729,0.018801310734876314
SEMA3A,0.035727666987062895,0.03650636846810133,0.06665561668774203,,,0.026797650827157116
RLN2,,0.043733488866977796,,,,-0.017082105479621152
C5,-0.003609117256336424,0.012932386124354892,-0.0034722021666502203,-0.029052247321142692,-0.015621183329555578,0.006626218259198777
COMP,,,0.03077861942821542,,,-0.0017409460625700606
EDN2,-0.014930777050195729,,0.051929813865347174,,,
C1QA,0.027780622180104762,0.008142389547085977,0.11823695597933064,0.06761604280347829,-0.008555301851450323,0.04331864205035686
UTS2B,-0.01597761454318094,0.0024987526972728956,,0.012580191233210174,,-0.01820094965286953
COL9A3,0.04537093337799701,-0.00021024424515705116,0.10238493695657731,0.04999587839711599,-0.009630711264886377,0.015707696892382664
DLK1,,,-0.03290933074364435,,,
HGF,0.0075473231797744044,0.05659505532718295,0.08734991874839872,-0.06269737610734237,-0.023191544719732737,0.06473029397852205
GIP,,,0.02710191099988403,,,
P4HB,0.0184233358137707,0.05547734792101963,-0.0579517121846384,-0.037559894793667066,-0.006051346147980117,-0.017353900318354775
ADCYAP1,0.05073300800987298,-0.02605179805079411,,-0.06341483107676237,-0.026681520192437875,-0.02616935573749091
GREM1,0.15574058269041538,-0.015457396226682012,-0.07819605581648581,-0.07710929625415347,-0.053484185734103185,-0.003087343284340574
EGF,-0.030945362977205976,0.012765011380187374,0.04501622092630764,-0.05852314994476423,0.06991864052894817,-0.03923949831228283
VEGFB,0.02563942871858821,0.026639903998345888,-0.09112031719893615,-0.03241334734792027,-0.0790990383310185,0.03987465985328802
FARP2,0.043652543079914834,-0.0030611085439287756,0.031656287984808636,0.025656007722813418,0.07506554937367195,0.05451082411361326
BMP3,,-0.006012084166179166,,,,
IHH,,0.007804189762640591,,,,
LAMA2,0.1086666243642456,0.07051368809324635,0.04144562573886961,0.009214602401490041,0.13743483521783437,0.04071153556207152
NRG1,-0.0012837108740567213,-0.026113641839039442,0.01131365479832637,0.007472482396044345,-0.022793115477772026,0.021841284933273523
SPINK1,-0.0195763917814178,,-0.03519740325337684,,-0.025608573613236665,-0.02381175890883091
EFEMP2,0.004035285808776379,0.00025089872795979005,-0.06898227022745967,0.03551203293181302,0.012963318166487579,0.019646031988301445
SELPLG,0.08717072886492933,0.006613606374792017,0.00725724443023915,0.09908184300705643,0.09266960102144745,0.05229011594887913
GDF6,-0.0253461277037688,,,,,
HLA-E,0.0904316126613733,0.03244514166837237,0.029237144673566008,-0.048124703892489074,-0.008008105636089865,0.03689030256115121
PTN,0.005576214398091824,0.03062910016946004,-0.024099771656308992,0.012610578641210913,0.11641498196732292,-0.10236375843424178
CD274,0.028376221571138935,-0.01833534729186349,-0.03736584310335321,-0.04323268080310326,-0.01317767725866544,0.06149476302316745
FGF10,,-0.01726987945447311,,,,
CD14,0.038526884153516947,0.02147830569151957,0.09026413824694701,-0.012719103444102842,-0.03816422219794627,0.056910493299997075
SFTPD,-0.024091385367705172,0.015733636670762125,,0.06343279269886198,0.009741426647772548,0.08095437179856116
SLIT1,0.005656793056156794,-0.035143640258836005,-0.02452164105376077,-0.04332786538954176,0.056235473054445914,-0.028157683223665842
CNTF,,0.021279275041223945,,,,
BST1,0.007952337125001775,0.061036375126107247,0.04212328436062863,0.0031942359301066763,0.09128529734912261,0.06298006110274348
AGTRAP,0.04898566378470035,0.06985441937038658,0.08376998927512326,0.01355640361982685,0.0723733232479551,0.026453624995763984
LAMC1,0.10237960928917339,0.0529735170719155,0.077768826899726,-0.04803072913934639,0.002138062254237371,-0.003595984486794631
COL6A3,0.09089366553366095,0.03457437386975125,-0.05099225028532032,-0.008886182198346259,-0.05595517410792974,0.023660745303817617
FN1,0.12840190569077922,0.020097514919358767,-0.08469747553632823,-0.03371246461764798,0.05613883346000706,-0.040799945085498716
MIF,-0.03802082013571112,-0.03762669599325787,-0.07446295184987772,-0.08269372998495143,0.06428662451153865,0.006580247993550254
JAG1,0.06595995929574755,-0.006673790247354384,0.0905587920552037,-0.06278671659181784,0.05515768238051074,-0.02942363433883502
NID2,0.1292323000427471,0.017211251345380117,0.07028314399298624,-0.041573115965373,0.05551073937363774,0.010344683817281125
EFNB1,0.040454734641398045,0.029652407033216414,0.027442449410957023,0.06515919344255452,0.09896867763346735,0.04277196085952681
COL4A2,0.12460279865427296,0.0692253222327243,0.08164849521416827,-0.06854869242937117,0.045558086683003846,-0.02993819251695926
SPP1,-0.03223620781195581,-0.014941897233107012,-0.00961685251092934,-0.04099756039209493,-0.12698420130548968,-0.04266696002446981
PODXL2,0.010165401290984744,0.043750158625029914,0.06486406157093827,-0.027497081871130303,-0.0028714321968588545,0.07149994912377285
IFNE,,-0.017269878107016155,,,,
FGF9,0.018375181461297685,-0.04364711118050854,,,,-0.006414231436185194
ITIH2,0.017064852618514374,0.012061476064292188,,-0.03125970336453914,-0.04268719194572886,0.03627898355695072
ADAM10,0.06138345207089895,0.07711997390211899,0.06275520382754285,0.007143845437821075,-0.0011494177294804615,-0.0028230215030922903
CFH,0.1040739524819697,0.10678366503203106,0.06438359535171845,-0.03051767525175855,0.08515177225541334,0.029214602902690734
COL4A5,0.02270327326794886,0.0009025499682981378,0.09046856278602029,0.009248423672390134,0.054426898875710256,-0.022763656990622032
LTBP3,-0.07490115318439783,0.012941890042780162,0.061946273448045076,-0.050531942649223935,0.04913981605918507,0.0847113071420423
GNB3,-0.0009414527803178657,-0.010084256132158324,-0.0145267463167869,-0.03582144321157092,-0.062053120535809185,0.003190899715902642
COL6A2,0.11021409625210182,-0.0006279656068149556,-0.06549213286200385,-0.15376551606782404,0.012380463697558665,0.021634100504266736
GDF9,0.026687041762628042,0.07388378108459229,-0.028886967575401577,-0.021260549105368898,0.05351844176304951,0.005601002458793771
NCAM1,-0.056425750503356936,-0.008258113373878313,0.014505166937220225,-0.10330522297287913,-0.04541651660645556,-0.05012676603026747
APOC2,-0.027546915781076382,0.004045897193884954,0.010990140194675344,-0.037605429093509876,-0.06280839167509188,0.027805529240774417
BST2,-0.0033003401214649693,-0.01917142559570296,0.07349944928087777,0.11860096180620022,0.012357064346725928,0.04738356997662969
COL5A1,0.11329549659024996,-0.01787949448943418,-0.07970101552526426,-0.00988742470249268,0.07362815447274462,0.01662626053705347
CALM3,0.05534664087762725,-0.11764710500108214,0.01564771976513137,-0.05655318887610568,0.016768937261830943,-0.00919795671541692
THBS2,-0.00181595367129263,0.003602393951331221,-0.09019466090267249,0.05012185765052929,0.012590471685467076,0.010365274556275762
SERPINE2,0.004897305501067631,0.0010956473172662085,0.004475041415866269,0.04458775320716103,0.07180326297360315,-0.0024787733095110783
EFNB2,-0.017253493824513112,0.07368606088699615,0.0446597658724678,-0.012183308972713755,0.0547068490840201,-0.01642694357224919
PROK1,-0.010380371723905038,,,,,
LACRT,,-0.008643731211513048,,,,
MMP9,0.1375161856160658,,0.09951032201056706,-0.0895111021967624,0.013492272782591965,-0.03177434875019515
DMP1,0.09630692566541334,,,,,
NPPA,-0.035536485149394385,-0.017764580868228092,,-0.07895414629665759,-0.011588385893412028,0.07021063501145569
APOB,,-0.016138752286841234,,,-0.027375742368600475,0.01587440456832345
C4B,,,-0.004247821621281314,,,-0.015536041897654855
NTNG2,0.03297876870209971,0.03547372553305719,-0.0009706349842390381,-0.018270500452560137,-0.03238305196476306,0.05351320368612891
LAMA1,-0.03833697371426795,0.030101716425988193,0.059274096983589264,0.05780375837011462,0.084787029874009,0.021860613736954724
UCN,-0.02177861998832839,-0.02285946986477097,-0.020118901895140255,-0.057750157053044426,0.008221782727192437,0.009844235763165538
ARTN,0.06279872904458104,,-0.004667572887605428,0.05069549032822471,-0.030946075792000732,0.08033033051172261
PDGFD,0.11576687990661519,-0.02404250031164345,0.053092338029950975,-0.039278489528954894,-0.004439047770630004,0.00038006805465329074
EDN1,0.07366827662726992,-0.0078761719998109,0.012913038987484818,-0.09242942563664797,-0.022927448937151602,0.05818493282174633
ARPC5,0.05369408619903589,0.033321155661631775,0.08690155742107039,-0.0015748913662119817,-0.031248325233599942,0.0021703353424529417
GSTO1,0.043119497219371736,0.0054839385491531195,0.003674134726603526,-0.07368788215283682,-0.058072846614119614,0.012144114921754585
PROK2,,0.04946633564605071,,,,-0.012792282850918305
SYK,0.005525915507680362,0.016720923035781803,0.011203218063845412,-0.03647467740036434,0.08395035292643338,0.09291580434466402
CD40LG,,,,,,-0.015172718167301319
ST6GAL1,0.012755931353442216,0.027647716825972335,0.017295465031604427,0.01088874346593243,0.0024966969825105773,0.04303227840514221
WNT3,0.03930614598139208,0.033258664884783226,-0.039590021621809385,0.015772326071949387,0.12427559725167733,0.026619344999137488
HSP90B1,0.022117435938858065,0.0025908108441139418,0.0881108255383968,-0.11346494510122422,-0.011304037250489167,-0.05145099745627189
ZP3,-0.0008779586176297471,-0.016138753723126984,0.07208722769393919,-0.06011283235126609,0.11611581393765835,0.01616207667427905
ANGPT4,0.010652865676359802,,,,,
NRG2,-0.0011973189210993983,-0.04166830180422287,,0.05943413354035871,0.06783741737736775,0.006188214618058106
MELTF,0.060808929089109134,-0.02182997466752363,-0.054066269118646725,0.09405364573645238,0.10206220428259846,0.0037780884620643895
NLGN1,0.00993763292777523,0.002018558532187336,0.011438463283274749,-0.015004594014491881,0.07928560932211726,-0.033188564537789525
SLIT3,0.02069612302375561,0.003825031269338168,-0.0486632873695267,0.0014988200243084557,-0.04812350635635889,-0.016931781890273962
CCL8,-0.010078752518631795,0.02399964358356186,0.006104706560551501,-0.0648127430466197,0.1943939521747923,0.013859426053914055
S100A4,0.027983136360317535,0.006814408355995637,-0.05394963933895523,0.0916056615515342,0.06387440619934011,-0.03599569664369062
TNFSF13B,0.023664846451797145,-0.006140602591463833,0.09851003252111036,-0.0717854031309967,0.012521847848737087,0.002126481262025023
HSPG2,0.11778383115430592,0.0054413912077764985,-0.06060633039258782,-0.07005178924253885,0.06796020735277351,-0.00918247298687953
FAM3C,0.0004833518532217364,-0.051533681723113824,-0.0001353765024092991,0.06785657942979866,-0.023820146671159382,-0.00817737219247959
FLT3LG,-0.013113547683183369,-0.051181879484604335,0.040685752040514216,0.018529012976673913,0.002591502436455693,0.011256384166237669
A2M,0.12653455618213752,-0.05365481795753313,0.0923132023286586,-0.026675138266350623,-0.024250611062996277,0.005963247675194383
VCL,0.11658171290580882,0.018323447695848986,-0.03983764191556117,0.03447594488030192,0.01891159861925053,-0.001569411615692221
FGF2,0.01556428662775053,-0.043817946600025165,0.035239819630682075,0.020825772300334302,0.02194778529992467,-0.029663843440667918
AGRP,,,-0.02042735928301311,-0.017799366619222032,0.023057702314139512,
CNTN3,-0.0229950344865897,0.08042027208643818,,-0.02264274084726354,,
RNASE2,0.04100378872591781,0.04904593215720186,-0.001391520782816275,0.07961591813238145,-0.013759202776068315,0.045082950294172225
ADM2,-0.019924582507122847,,0.0888909090093977,-0.04919124922698778,,0.09977560098232974
GAL,0.028868703993640034,-0.005379326424684508,-0.02380414489325175,0.16168892941997748,0.02745538930599761,-0.014226605832564956
CXCL6,0.07586364733409966,-0.018919009595516737,,,,-0.01022133895723111
PDGFC,-0.009928024692838237,-0.003759741728467111,0.04018601651603432,0.0015329208135466377,0.04979129988339318,0.018964646442473684
COL8A2,0.004883544488444752,-0.05488237591450562,0.01676080538999066,-0.020743258534858974,0.05128047781965534,0.07072499839819361
SPON2,0.0939456322592297,-0.003963596564270277,0.06638989399978827,0.030639596868168358,0.025219573709878804,0.00918183108891467
SEMA3D,-0.014192556855782747,0.04415201194894104,-0.025220261397287,0.006067659558737548,-0.03274974767194416,
BMP6,0.0024597031787326096,0.028456351496155875,,,,-0.029722831417229232
TIMP2,-0.012686638203909226,0.04430180792189475,-0.10180260640813488,-0.012140400800353326,-0.037419159647368305,0.0040950221645241446
EFNA1,0.050885217559491165,0.006712070130748408,0.03440406806607005,-0.13335413584229108,0.02827179655388542,0.06784755252801804
S100A12,0.029536067372685246,,-0.008531481949469557,,,-0.01571475776969378
TFPI,0.08168682218037665,-0.012100636844713535,0.11609262761441762,-0.00015444150018761407,-0.02145724023514295,-0.021090532577436427
GPC3,0.13721124912728652,0.03775805457155893,-0.023804145229162917,-0.029598590392639883,-0.02449334126302746,0.041106041707177035
NMU,0.05950843856209386,-0.004620812431121721,-0.028316839707035697,-0.07030305028500844,0.036693651266173785,-0.02187517051558237
SCGB3A2,-0.023382668585140716,,,,,0.032004293349870275
LAMB3,-0.01150540646807176,0.0018612425997487016,0.07155934123599678,-0.007308173479202555,0.019006433208425603,0.04940862473488541
LGALS9,0.010443573531860484,0.009964306903155617,0.07147874744569405,-0.04047111194708017,-0.0012723934586637117,0.029023156523332237
VIM,0.03110091491387892,0.06565410133860494,-0.12081380405942894,-0.02747282689546208,0.08059850655644234,0.011134385107896352
PLAU,0.044185824813130894,0.0019116468800396346,0.02974902899307803,-0.06109901938492504,0.12549296260929554,-0.01240513299344244
TGFB3,0.09287328666862982,0.00411319672008159,0.04065190082932804,-0.07202664798947099,-0.0032382460377328444,0.031006084733618728
APLN,0.1125451157319878,0.06614026380811358,-0.06278519622952476,-0.06513076324220024,-0.0004750503336610791,0.01406593028158912
SHANK2,-0.028399191770523847,0.025900469307543517,,,,-0.022427511153156075
LTF,-0.008601935913549477,0.06615905431336838,,0.050294725795669806,0.07700200361511883,-0.09551236511382379
PYY,,,-0.019570738691482643,,,0.011958597705720537
PENK,0.0510441093823952,0.018195532074101777,,,,-0.01708210738988877
CTF1,0.004105442454035995,0.0676635938317496,-0.023011199110053344,-0.06197940794977373,0.01711275986679571,0.007676805020356848
COL3A1,0.10490374973588219,0.014795127194266625,-0.093536041150656,-0.07175229196125583,-8.446355392211797e-05,0.023894947157940577
S100A10,-0.01902312433203828,0.06478129047215196,-0.050985598528313365,-0.004235167713264456,0.04902612252306227,-0.03478567529267768
FGF13,0.02472936209203861,-0.0441635604826288,0.037879828605899044,,,-0.004943377103511964
SEMA4A,0.01174338015846157,0.009211848715850955,0.013174494622763823,0.09016238279563198,-0.04636309639347698,0.025882630593812465
EFNA4,0.02151130761740219,0.0009230366508771821,-0.000286986376483736,0.07501105239690488,0.04294988160356392,0.02775304237647481
HSPA8,-0.017060890861815062,-0.00534461279241816,0.07515888559526854,0.07308413250136514,0.06105984615375489,-0.03203490143947334
NPB,0.03927441598574285,0.01644395210238028,,0.10956261101405451,0.0303553654847797,0.10278518609098901
ULBP1,0.04961864783740661,,0.1388956342171327,-0.05325384037318778,,-0.030434477917601305
SEMA3E,0.0468171805984871,0.016785122595318346,-0.002400406149003463,-0.04250128011325242,0.03755853147861319,-0.027384855494991738
ADAM9,0.003190059207264368,0.02707608286931581,0.08978944639993829,0.06492781926486545,8.292543656561234e-05,-0.021943543033131847
ASIP,,-0.0143780466313272,0.0029195906352583122,0.08284940183198626,0.11683207993666725,0.11745003923207921
IBSP,0.12630315672442585,,-0.024536051629341724,0.008443646567134967,-0.04658567338965012,-0.03040737629443927
MMP12,-0.013214925095807704,,0.014343739491281624,,,
FAT4,0.026964807220273355,0.04278033029000904,0.11382189338122867,-0.058892297085623685,0.06762815962175618,0.010782403288303608
MDK,0.016515969843498998,-0.039202504541279534,0.06347524473454035,-0.026612198881761157,0.022845960397570284,0.0477650178704329
BMP5,,,,,,0.007974778687557985
CAMP,,,,,,0.06991833206199285
HSPA1A,0.06803283444181527,-0.07289174886432885,-0.010591956590960877,-0.018517600426863748,-0.023766574933583726,0.0513236134377508
SOST,0.030740392323113413,,,-0.04793505979288594,,
SEMA3F,0.12019087250242026,-0.021745793925706584,0.07284537249849407,-0.014874384345919471,0.0010984838618584916,0.0381832359442587
ARF6,0.05620478543087268,0.009910774585762616,-0.019828402114195294,0.050580731157638,0.016808493223946522,0.004039782770646026
IL6,-0.0392849252848779,,-0.004528075952775892,-0.04828929887572886,,-0.008994498149653437
CALM1,0.051855446644264475,-0.02868883025351876,0.03404522833842924,-0.09414759487838585,-0.0645183971143954,0.009613524788288117
VIP,-0.009015160973772555,-0.04859278265346454,,,,0.022106949803060865
NMB,-0.06801131876873574,-0.016910978761937454,-0.06564605514746874,-0.0382107802965873,0.09460128017614754,-0.08985222436889155
CCL26,0.029072716956729642,,-0.05530929860116564,-0.05527384558583357,0.012038588932045832,0.05171508114851029
FBLN1,0.07575050589870395,-0.031202611804738933,0.0013476292248788524,-0.04044174742007644,0.04133598160664766,0.030237520959165216
SAA1,-0.02914350596306733,-0.016632402379944185,0.1397035981735707,0.0009380629303024173,0.006495339393201521,-0.0005734506078110275
MICB,0.060561102514604566,0.029414688337492875,-0.0073973662926066705,0.10241383371104527,0.1842577578183988,0.11015110785762641
MMP13,0.027916083725577665,,-0.00815677318607408,-0.04660328848947488,-0.02487013399762871,-0.01708210017332557
F13A1,-0.007498584090862896,-0.06895532637669297,0.11207530246915529,,-0.03745886037063219,0.022396787101308255
CXCL11,-0.015784346506158668,0.034315701107484574,,-0.11710374095674655,,0.06042548527311586
COL5A2,0.10081744064910098,0.050399925904015555,-0.08251997367025256,-0.052761412676653636,0.02334482946048576,0.019584655470245484
EFNA5,-0.008597990865107909,-0.001541436469799931,-0.003434820209013039,-0.06205034065445792,-0.024493362718165157,0.08017427521520208
AREG,0.01845175592728557,,0.1428235556713128,,,0.06339612851853457
EDIL3,-0.0008660944347601832,-0.020830647427897826,-0.060615387892885134,0.011065559482461438,-0.0882588708223355,0.05396045183270715
CD86,0.04840286728410595,-0.03235358626198663,0.01825228761468916,-0.10217082888246033,-0.02812625604092048,0.04653339165322849
WNT9B,,0.004828989651500719,,,,
