,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.038268112419932776,,,,,,0.03810393303104948,,0.0982070718074651,
BMP1,0.06725961040891366,0.14200798588278407,0.006479505427908734,-0.0031604780461776723,-0.002772128908538155,0.1362087630303698,-0.016931515629268704,0.04701152496595429,0.012162453720212974,0.019973141412412923,-0.02048664015215316,0.07361182622858095,0.0411097254336473,0.014564969337397458,-0.017603943977488764
NDP,-0.03319171569681437,0.05098157126354101,0.009214568213258098,0.026765964793467437,0.041998961317294005,0.042014267663909255,0.024176418400597397,-0.02963411985148553,0.07649987560862215,0.021343637148742156,0.0796623578160047,-0.05497203309460325,0.004846716173416535,0.08090268719916174,-0.05041645504914715
TNFSF18,-0.03348273328160573,0.06899272079921813,-0.001948882340691622,,,0.013939445482143615,0.016333303189211952,,,,,0.1721195241359511,,0.015608054185789708,0.009389026233063695
RTN4,0.05446824864396406,0.016289764674246483,0.040842894342784174,-0.010576334999503612,0.032673085061868105,-0.12047995321991277,0.07539436104011363,-0.020960298319619805,-0.022565688930286973,-0.011123936351077777,-0.0029535516037349644,-0.01137836508477804,0.01204408099086578,0.016650189579342375,-0.06924044922421757
HEBP1,0.011884910161625233,-0.007618455193227846,-0.008429750649061119,0.024599169749628936,-0.007003367454497245,0.01175173701809649,0.015647086855848077,0.007251582012956802,0.10120017458633772,0.005038113284200978,0.007802566526944256,0.008692217003622523,0.011729588463630786,0.036598398020622355,-0.00971509562957535
WNT7B,0.027634528030228353,0.0019944499900438574,-0.016807141748401443,-0.02334253971976934,-0.020847006645426953,-0.04744333051823139,0.01830892363161499,-0.01514816967925588,,0.11662173821173466,-0.004227451383089054,-0.02475070758799942,0.04975697850233734,0.026243609386798015,-0.048480233937849074
PTMA,-0.035026449557888605,0.030307985812108855,-0.004946554898099449,-0.07740555900892986,-0.020101863915891218,-0.05553516741398688,0.0333798394119253,0.07465417018283224,0.0639883854454415,-0.03448634042533494,-0.016033931174491492,0.01087438113998187,-0.0001969179178578996,-0.050209634749348225,-0.008147758068406674
FASLG,,,,,,,,,,,,,,0.03887731822942228,
CEACAM1,,0.08386653441262677,-0.012898470410391391,0.04528427327886398,-0.015199077721853933,0.025445101474436092,-0.026587923671044823,,,0.006377941975479001,0.03536929792942145,0.012226764965030428,-0.024063075594132486,0.040114138173070975,
PDAP1,0.0399671099364476,0.010088472025129084,-0.008671515330171268,0.04106686270119212,-0.026057918608133827,0.05528495454476551,-0.04660145131499865,0.01703290413328755,-0.06071672562138242,-0.013820629188996385,-0.014896558039825078,0.0008400803886028003,-0.006917159141229442,-0.02521481187551903,0.013384015282093552
QDPR,-0.031175623068655598,-0.006699981371882604,0.04290836404057484,0.0469743670629027,0.022312205800340174,-0.12625743065393535,0.02023133586142735,0.07850988889686737,0.14639603949451466,0.04341270705095776,0.08595230727519558,0.008798745644517877,0.04331172054820951,0.07095342684434651,-0.053728296888128094
POMC,0.0461212818896311,0.056672421732543096,0.005728661491681921,-0.02593406512224754,-0.004766926868033463,-0.025858261677878986,-0.019615509972371045,0.024332974270926774,-0.017284606295778042,0.11612606590104062,0.15100287674664473,-0.03940451710835548,0.06087597038739692,0.10946477977867419,-0.05064389734648477
CCL18,0.04533528970305856,-0.024805012411952237,,,,,,,0.0021435009865027914,0.07936466159830492,-0.06670336585395058,,-0.03935060757093167,,
CCL17,,,,-0.02571116095325878,,,-0.007676378506500247,-0.018749187607445036,,-0.01882583889379386,-0.039432066906838356,-0.023727236275534098,,0.023145836624580817,
VEGFD,-0.017219070363962554,0.08486541713000491,-0.018474471050943363,-0.02864507257824735,0.011041604567053921,0.04139624863876559,-0.02246335976550912,-0.013752755851965255,-0.02241637951516321,,-0.012150652710735737,0.01553691492940702,,,
TNFSF13,,0.01834253618785568,,-0.01773498339278415,,,,,,-0.024151293107498133,0.09394002364849142,-0.025444392425515105,-0.02702122112387851,0.00039570871321318365,-0.037997966583864756
WNT5A,-0.049951225381131434,0.023341859210392786,-0.007873157989069086,-0.005428472796810343,-0.016764908557223932,0.12323782480337733,-0.028018580968173154,-0.02448903459733184,-0.01719552337155455,0.06139959023954075,0.03830441536266735,0.016861175633565127,0.034053884042118246,0.04068227115595823,0.005716458416392868
CXCL8,-0.036104030076176345,-0.04926593235878938,0.020106338147256108,0.018219123981337036,0.021711882727864677,0.07142330265088435,0.014536610712417273,-0.012807164239054822,-0.0087169116059437,-0.010335545497484786,-0.04062421247027339,-0.03368750333873599,0.006775717879118291,-0.030145203091815717,0.05662469350893712
GRN,-0.06795278394045202,0.08608004621321473,-0.03468330243550083,-0.036497346196510995,0.02952861092564302,0.1125197923466821,0.017837216766657747,-0.02598660332069127,0.010546072283927324,0.058948589563176855,-0.001192619738669716,0.019379778757798807,-0.008795774782114326,0.0007699312964306102,-0.06871694177528331
MIA,0.13458222863840108,-0.0031984396384792725,0.022753923795352442,-0.009713886813247488,0.016986590727688888,0.021709509725291492,-0.013197124269013663,-0.015640863478196324,,0.04868151585065103,0.06170037143556036,0.01425175250631028,-0.015482846271525408,0.05207687625272269,0.09998571315227318
COL4A4,0.0840452557043343,-0.018043509183057162,-0.0035754539231820284,0.016278333898358137,-0.06521991239674037,-0.014302195807715613,0.003112803176888201,-0.026275406766760406,,-0.04040443425278138,0.0650695711743714,-0.02274801794330598,-0.007575084618504066,-0.012414595255486063,0.051976739088342896
TAC1,0.014331606013992946,0.0248248207957754,0.0265837336632726,0.028763695014292077,0.060222082082112896,-0.04450943124840108,0.0818965898996354,0.03128904765636752,-0.042204006248224755,,,,-0.006482867819895895,-0.04147633604376929,-0.10073501923781808
RARRES2,-0.03828163248827833,-0.031024341844692754,0.040136855935772556,0.005303410683886568,0.01488322583602899,0.057823967811352926,0.03295797623325311,0.003152407127371777,0.09179873843174564,-0.01300367006361987,-0.051342420850692905,0.016454330146156857,0.00540562204236685,-0.013653807943834159,0.07132496807852301
FGF7,-0.006263504000655491,,0.042390944047521945,0.028075691984564013,0.013477227498205534,0.0714699443142534,0.06410311877541772,-0.022282140815662876,0.005085285622648696,-0.009436685362088583,-0.0034079262726978525,0.013644621652809405,0.006395262275762345,0.03374203471025641,-0.034695934417279944
EFNA2,,,,,,,,,,,-0.025961836377071296,,,,
HBEGF,-0.017635546733798257,0.1274274933158883,0.053704383248159904,-0.013411557136748088,0.027235830935402564,0.02652051454667604,-0.047877218629229425,0.024787453506736338,-0.017393189266069805,-0.02725132847891268,0.08344674502183422,0.03899485562352414,0.05396018571241434,0.028488765183071835,0.06340990364939786
CSF3,0.01091566210447751,,,-0.03064546202206707,0.10091160034959587,-0.015131447881477703,,,,-0.005005544966234676,0.030361577675918232,,0.022486809567187526,-0.018819160334589528,0.002205143978411615
PI3,-0.018713685101899556,-0.026095918880210046,,-0.010389072360529068,0.05303745748071329,-0.017038210028038823,,,,-0.06995787774350991,-0.05420533042092148,-0.02016015704087583,-0.023526592597970596,0.006399538621151317,0.01128431608418123
PCSK1N,0.05089724276318398,0.013834203414165639,0.01660968827242396,-0.013852907014322504,-0.05168350278711238,-0.018135991820437874,-0.03405099813453235,-0.004094385618020551,-0.08416012723965106,0.07457360018352063,0.034497992379927025,0.08660890078122614,0.008214397922965504,0.042500502862498984,-0.0691182858254237
NTS,,,,,-1.2865393695167937e-05,-0.018598369628853098,-0.025146707100460398,-0.009005065482440015,0.005702086226441991,-0.043918722441615266,-0.0316295710185016,,0.015271708509001104,-0.003781281790163722,
SFRP1,0.060396794097143706,-0.016464680126249506,0.03256760157419519,0.029395883691953166,-0.016589466749256574,0.038094563126471526,0.022922165504732965,0.04144046465432256,0.010819715549448815,0.03588207929693955,0.04362283056983101,0.03296326819199864,0.05982058532689433,0.042389536940645546,-0.0265876714459249
CXCL13,,,0.022183865864003043,,-0.01644037340568143,,,,,0.018846990199750738,-0.03873548502412021,,0.013687150395648382,,-0.007721642752991838
MICA,0.02191978633928297,0.07351190402669663,-0.04616798708072455,-0.018229475153223117,-0.003350092115001771,0.059808205706302166,-0.035488239770944216,-0.003391554063722688,0.05969763474000504,0.05651855026357794,0.022818856771554777,-0.026622298797593712,0.014867924717058155,0.11498943458120821,0.00959791071689829
TG,-0.026501518996820943,0.03005495630119326,-0.01753932091878365,0.00013062786876299443,0.006161316758909884,0.00260000361566548,0.004473106430805955,-0.013568705650889724,,0.08094541747852131,0.013955524507483866,,0.07480503669216652,-0.03719001486626755,-0.039931208818053184
ADA,-0.005056789563034283,0.06757943188886388,0.002210992962268246,0.02783913564374266,-0.03190501985149318,0.05545151591092032,-0.023976142031552697,0.07066497013927733,0.06779808624302668,0.06885739410485837,0.011727162184694518,-0.06504239774428541,0.12283452914265491,0.0651477672201136,0.03236008487606284
LAMC3,-0.004874900373780855,0.14085871280841505,-0.03118960817089259,0.05268956912830214,-0.016765005857031876,0.10425903602121957,-0.010918408314316933,0.07142752370354212,-0.035569966826158705,0.12496988648436962,-0.01010069401346069,-0.02134129512788592,0.061052676858962124,0.018354315656173806,0.03154069325644198
CCL7,,-0.01577808336601654,,-0.01750366163504425,0.028674907873128166,,,,,-0.028215593134224917,,,,-0.03480904045793899,0.06838856742258392
NGF,-0.029342398744193872,0.0505532206594631,,-0.002931525897912928,-0.023265921883426383,,,,-0.020181955600634863,0.04669415098294396,0.023319867970578383,,-0.02650856495701272,-0.0056914131353673365,-0.04080029755352549
TNFSF15,-0.03630020927788064,,,-0.019491183323745935,-0.016138350643866897,,,,,0.08228920374830383,,,-0.021422483079205752,0.020655486690133208,0.10749722256827904
HMGB1,-0.017401664108269717,-0.004940485161711478,-0.0010581133052995882,-0.011579215740040618,-0.034702785753370824,0.12360207872196713,0.03771849805746594,0.03147211623893903,0.0331253905506463,0.004788742181003906,-0.04716293224709376,0.01748680687447518,0.0066278588348239855,-0.00443464692550301,0.032740280818093326
ITGB3BP,-0.024540915818429564,-0.030243633244604166,0.006259919544492771,-0.02679360135836567,0.0025919296400981405,0.08909910553157145,0.005659175248740893,-0.025416074682742946,0.08013729601422485,-0.05090726543796488,-0.03315920205067243,-0.04908205295830772,-0.0015190389695606855,0.059764883106476596,-0.007973726626433822
AANAT,0.08455648080482835,0.05141129929979433,,0.06371937484077254,-0.014541619096375502,-0.013648975475133492,-0.004058843850306178,-0.015640864348181086,-0.01897400634804581,0.011389269175518909,0.011272798377620375,-0.011226774156849197,,-0.013259048907014022,-0.02727665791118423
RELN,-0.0044580082133570086,-0.011339519194489629,0.045895482949490744,0.016385988562908026,0.013010846177813978,-0.04005037654721728,0.04872169829227215,-0.01554231909613053,0.05873540659987323,,,-0.036703772213050295,-0.025876037955318468,,-0.0071908048257718574
IL15,-0.05160012089555417,0.02630384063525663,-0.02234482651456271,0.006963018994760314,0.03378367910680126,-0.03560208993942866,0.053829794976044884,0.03940332905082531,-0.038881977149925244,0.026268048195795476,-0.04852116481431366,0.006468657269486918,-0.016918554549468477,0.009637713051830659,0.04884176700013723
UTS2,,,,,,-0.02600519142784006,,,,0.06253838679529611,,,,,
BSG,0.007805424109497643,-0.01186605813716831,-0.02019973874206313,-0.014238483351856523,-0.062371822539106614,0.030559157707055726,-0.02059077635570365,0.019136331126390668,-0.08030372544621922,0.05753388513925696,-0.012809210985235627,-0.0012763845638317354,0.020807427934926095,0.009946557375129252,0.030572488000581544
