,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.035303686912733195,0.011231962745172422,-0.02153608420253103,0.013018837816065986,-0.00727768075045694,-0.0336462114388588,-0.05720949850565478,0.1280761486634589,0.09186750993010806,0.05928007587997218,-0.055537218101661776,0.052436900990752926,-0.06954533496430275,0.04396121815875205,0.014800910662531225,0.036258831632051874,0.025538219651950026
FGF7,0.028232746890154703,,-0.031221383359393187,0.033714527957426965,0.07098418811927,-0.03160527851273665,0.034435997802164005,0.049582211615683026,0.04065033155714421,0.06250286500677715,-0.009211061742799438,0.02926874751251846,0.011688978709960253,0.013549524955148629,0.05143786657221822,0.04293570967307426,0.03326444596204479
EFNA2,,,,,,,,,,,,,,-0.020535699233897985,,,
HBEGF,-0.08194667103529525,-0.013446641185738772,0.03903983338788793,0.08108541774788526,0.0379352689753102,0.052722036315948906,0.05436069270257053,0.0693906340672017,0.036830306500186955,0.006771745548623188,-0.028488205293136278,0.09190989466908257,-0.00023828610224176216,0.013579067903104458,0.019216863854690753,-0.02770211489270831,0.0763979462938084
CSF3,-0.0395119699494506,,0.03861197781147996,-0.007576842716926041,0.05215554193558097,,-0.02327433507577657,,,,,,0.018782779708791077,0.07997343112869844,-0.03580493906994419,0.044477577704805094,0.06369186417887585
PI3,-0.04680782046893604,-0.029513877445940615,0.0830318948701012,0.04299319925773978,0.061408949173942656,,,,,-0.0008364826946628939,,,-0.0027684714733466937,0.01818464500208139,-0.023767423262562953,-0.06385074850950255,0.02295165132494854
PCSK1N,0.09034541487479937,0.02959651035714827,-0.04585642480960768,-0.023382131599507777,-0.05118068713590617,-0.0024651411279120383,-0.01651279097561563,-0.08215554923841718,0.05029420873876431,0.014812822164459123,0.062138106596901464,0.058149630500925295,0.0057908165946984535,-0.006444424233855348,0.030017831982154946,0.0806248738625014,-0.12850764192733563
NTS,,,,,0.05139101056325415,-0.015838267966539643,,,,,,,0.035807022706359756,-0.025018852591907375,0.013569256193125264,0.10912887798537581,
SFRP1,0.08335711875845601,0.03944252994172032,,-0.017152481602246472,-0.017258147386171947,-0.019154106353967082,-0.005570225747631003,-0.06892286399950658,-0.006012509904861098,-0.0018093088265948882,-0.019101208688505216,0.013981398790703816,-0.017823337790779006,-0.006001726948270034,-0.012982660534855006,0.00010022945172695339,-0.003960967400778591
CXCL13,,,-0.0226705873240763,,0.004341725660063873,,0.01057164036705399,,,,,,0.1026063154853842,0.021958702195039793,0.019322653099085544,,0.0045182930454349965
MICA,-0.07554540419791385,0.011228760495511955,0.0667826452813773,0.03800937386873823,0.0166773178875736,-0.011162723064102023,-0.021851397359868168,0.01790768536483146,0.005667529609334603,0.07413601953640787,0.02547639050208459,0.03258001509691382,-0.011187737483744265,0.03564555858630507,0.05057191725107986,0.09289856269485704,0.04944686061439833
TG,-0.0314973466256398,0.05733752179045702,,0.027102665719961165,0.004352163913976278,-0.013378611417638507,-0.033067066293220856,-0.04012914578258685,-0.03236894329660214,-0.057622786098892285,-0.05463066798203982,0.0781846232436957,-0.024258388095575203,0.07382339166769977,0.03696297869108967,0.014178746300665339,-0.016105199236874382
ADA,0.04428775185607955,-0.01530081788599946,-0.06160380058708721,-0.0019668718299417987,-0.017925338045995488,-0.0362633156306089,0.01644481445104379,0.0053899372816635024,0.04278678567463117,-0.014201236130013468,0.002095096386800482,0.03383905994675039,0.010443287952517373,-0.030406746576158657,-0.016971094715883695,0.07243423886831989,0.003991069383173322
LAMC3,0.06262879471211569,0.05686685019788705,-0.05827969929422191,0.014407360449432263,0.1010581099729342,0.04297871185582331,-0.007322845861185289,-0.06350557883521474,0.047117996071184026,-0.09456289641292849,-0.03701419045567015,0.059188298815258646,-0.0045752964243295155,0.029698575921116643,0.04266914833107164,0.0002887414478966767,0.037641645142429785
CCL7,,-0.01784464539969087,,0.029670647955674468,0.09317288035963214,,,,,,,,0.11853259691594242,,,-0.03079596228297919,0.08140605035700091
NGF,-0.022763969074831858,-0.006785049838891699,,0.08517763188707986,0.038506659049375794,,0.01634599323384632,,,,0.03443786831067936,0.002523096865798593,-0.031601332429853364,-0.02025966488723214,0.038744462332874686,0.10780166057297776,-0.013096251635315602
TNFSF15,-0.02816187076644887,,,-0.024545442803253794,0.06955117929898705,,-0.014821554048332984,,-0.003475638082046198,,0.019607020429555297,0.11166018168136,-0.02667522606825712,,0.011954914059572627,-0.020142936358000508,-0.06648090911102515
HMGB1,0.027905305398802458,0.028481636859191885,-0.13624132389714752,-0.016917286994274652,0.025956101560237494,-0.031225699075026994,0.02246922700526873,0.031776841521669937,-0.03496354002230511,0.011408941209627422,0.019034169464480093,0.019786355602265996,0.05776482074478116,0.00144985244238162,-0.054720435651676946,-0.009248294513811452,-0.06231455107589825
ITGB3BP,0.004792474717912482,0.025211932106194556,0.0013548356192236701,0.019201712618167475,-0.0524096887517576,-0.00269163933806565,0.024693574454622735,0.07906616950868517,0.0789639652573855,0.06484373349214571,-0.0324599007234216,-0.012975237854874524,0.035595823526234714,0.0011258814801624701,-0.03748532098551731,0.07015586305164626,-0.0075235408533807675
AANAT,-0.040800815136151275,-0.012267297713048816,,-0.02233384498590352,-0.015127756026881772,-0.012031463432730795,,0.0011448327049661765,,-0.07486491930668206,,-0.026245370826791004,-0.024004508255265653,0.13250486243453677,,0.03396348636771279,-0.03667794202040564
RELN,0.006252459023718731,-0.04996187159375018,-0.03516030985999542,-0.0017653470254168147,-0.04554166661525226,0.014444747156261992,,-0.015911225119260956,,,-0.0009145152245940011,,,,-0.013378418681859306,,-0.047159805548691744
IL15,-0.04003161318078704,0.07363520183273174,,-0.014864051636422784,0.013759534747894715,-0.016003556206397148,-0.012944723576905551,0.014503391220484142,-0.035927116453853214,-0.011897475836438165,0.04507994490641039,0.005241580384311618,-0.0235315838421062,-0.007832230724951213,0.046581750104281554,0.06421998206841716,0.05130286536367054
UTS2,,,,,,,,,0.004279126441296256,0.023486197607740643,,,-0.02044159561142625,,,,
BSG,0.018223044558014705,0.006171441717227905,0.040034766008821554,0.06362659685281707,-0.005918069679063638,0.009180041759775256,-0.045379551387219524,0.04041787986110052,0.11854742905287027,0.13030269553508123,-0.0028893845867815388,0.05026867509069507,-0.030640653770900105,0.029419620891790087,0.03140114039710921,0.0585716560037788,0.09529402928320073
ADAMTS3,0.0631542466612022,0.034944555587980465,,0.01580554841520853,0.03743479605352976,-0.007586081374872361,-0.02907921642080055,0.03035335491936424,0.039418573251925104,-0.031132797973001346,,-0.03142615967557725,-0.031818602745479485,0.016442592177700645,0.003964263135525286,0.11251029147997962,0.10074576401528312
CD34,0.0607805387304853,0.005888332707161795,-0.051768874717495195,-0.007049990156327337,0.054851447369296494,0.02825305346458523,0.028926919990322125,0.05044343860068427,0.023879116272446266,-0.050482798734263944,-0.1164585035773538,0.019077496541186078,0.018271086795813248,0.017853880771098597,0.06508986276990307,-0.011101179217564022,-0.031160219777657698
CCL23,,,,,,,,,-0.02815350680418401,,,,,,,,
PLAT,0.03656839094748334,0.09813855326767214,-0.01929343438929698,-0.03927717946057976,0.06823999735403771,0.05638986882946817,0.02003455172395873,0.029684402364059684,-0.03699772492040878,0.02121591258305935,0.05963955394857471,0.035005669394849524,0.004908596422206019,-0.014361982841823245,0.06777258069860033,-0.0015337743185011962,0.06720324822528023
NTF3,,,,,,,-0.03157078917748314,,,,,,0.012207672969770903,0.009364618327760548,-0.006948916752692886,,
LTA,,,,-0.007518841223771348,,-0.011587553160305459,,-0.01026849172343688,,,,,,,,0.09573085207484008,
CKLF,0.060379535316301206,0.030915409317042793,-0.0815067739119661,-0.002262656386109931,0.06956213996689246,0.0013930116847790095,0.019734046889604902,0.02998241412273718,0.12601150752850512,0.06290473049127238,0.025520728189715885,0.050578625354214576,0.08984445842825574,-0.0034651477268681226,0.05944432991435282,0.06643836455382035,0.11918205940444872
APELA,,,,,,,0.085301227632167,,,,,,,,,,
CD24,0.0038501812820961583,0.02926537269448531,-0.08878232438134205,-0.009038164946065508,0.02433066195537706,-0.03102979796014519,0.08015088052439187,0.10344473587095525,-0.024820854076556653,-0.028788550374529272,-0.01014613861803753,0.07353565168831151,0.025956635901949125,-0.01249377398077478,-0.004798057040031932,0.005185236159129232,0.011126390383919783
HSP90AA1,0.12116255589542518,-0.03267408109099276,0.018709058774114166,-0.05523080334002185,0.0094517254617631,0.02058872893685499,0.046896617118608534,-0.0887473028995049,-0.09592179577828709,-0.0432884878466708,0.04617328350509113,-0.02386863310413191,-0.0448018878589281,-0.020339238631696028,-0.02681786158004285,-0.11487452279369682,-0.1534970122921886
BMP4,0.08720966816543317,-0.020367531203308715,0.08079116807593803,-0.011377532437557927,0.09891606186180522,-0.03323646746246828,0.00014782357360242456,-0.013060549790283973,-0.026687780522784293,-0.017873325633864318,0.061614419764715926,0.08624955794493887,-0.030028258623452916,-0.02180306525805396,0.0012406821182947734,-0.0498251315775879,0.08660743881269838
SCGB3A1,,0.02052473773041146,-0.03337281980827993,,0.0634628714620178,,-0.031030167691841096,0.02105882104920088,0.10049734199467002,-0.06193254808495185,-0.018700476205969017,,0.024273558334602065,0.02507183195804721,-0.04617352648940865,0.04460646498743062,0.010312183365179034
IGFBP4,-0.004070783749418202,0.03354319328538294,-0.0662094844556392,0.02856620994641015,0.055960558481461434,0.0036833381217413566,0.06530394192232145,0.021898543099129097,0.008215264159924575,-0.07905947359061556,0.014190725210630393,0.06218123376644786,0.0022581814670919135,-0.04398680165016983,0.02007365087512722,0.012647088508932872,0.006711335633034847
RSPO4,-0.027808522072950446,,,0.033355675739961045,-0.0030884397844701044,-0.013477029757715937,,0.020100368267803967,,,-0.04181943350759055,,,,0.004927436095113363,0.11262237667531001,0.06642676384282231
LEFTY2,-0.04657945435642345,0.012702162628962692,-0.024544861004042098,0.0031069753158392125,0.003566564836407225,-0.005444307927023462,-0.01675858087863057,0.007225460374967167,-0.0637783885793626,0.0035541056253919076,,0.04991616803222401,-0.023227543004381238,-0.023612364528333783,0.03205537174031934,0.04192047555370634,-0.0364047920064816
PF4,,-6.864582018158113e-05,,-0.01923167908613043,,,,,,,,,,-0.018822390100558493,,-0.024484368186946378,0.13498552069654554
ANGPTL2,-0.025809803255076025,0.01895548764935643,-0.027246429038904306,-0.07192762309360345,0.015245343267379832,0.04891531590471043,0.0054572284501188525,0.13038844156281731,0.00801925370313097,0.13500078227751833,-0.029426138278663857,0.0536137437004193,-0.027279524893671872,0.01036669565714521,0.07220094266213843,-0.030347494561021662,0.03958847362193166
LRIG2,-0.035516822197083964,0.011780378394618794,0.0064723123927622386,-0.016968189399516154,-0.0012931810664359904,0.037214285647920474,0.0030028241384671317,0.06858596086891584,0.03599453352147156,0.10241056424457866,0.06285954255485976,0.006072317141844395,0.04292110495309462,0.016607472502352033,-0.015943544001779022,0.12812931954211432,-0.02126997506131512
ICOSLG,0.014847708938483846,-0.003830096507447891,0.003475875187632304,0.03803693591895344,-0.00604234827393095,0.001278589694234992,-0.0046709679731101635,-0.006660841128672723,-0.02403525572023801,0.014868300682104563,0.0465361464099044,0.042691197578462535,-0.035606004675413645,0.017374626484855157,0.004088641990069707,0.10822522474892404,0.005930480248095017
WIF1,0.07809524862501874,0.06268873534313199,0.11975304612181756,,-0.05666179760280667,-0.01039990465138052,,-8.452513955062142e-05,,,,,,,-0.028906655755717978,,0.028638249258886583
NPPC,-0.01288794627740062,0.02064078342531076,-0.04186896492971136,-0.029833076918223893,0.043111933432278156,-0.02028690954289496,,0.0663009749534359,-0.024874589504562748,-0.019084660798273135,0.0054717284346749466,-0.008492695747067156,-0.0068725124193598245,-0.02447061611369187,-0.017781103169766298,,-0.0749266595617003
LYZ,0.012767809896784287,0.02741267861916134,-0.0695313351443234,0.008257963901042331,0.08695627427063404,0.010796081544642346,0.04183498671960372,-0.005894611296252208,-0.023223823974975,-0.051156585861615735,-0.08162582357025573,-0.04830253526416441,0.07812425333302812,0.008832302524573786,0.043651679583282456,-0.0006009533650465933,-0.05490747477113128
EREG,,,-0.04208443894988375,,-0.0032930175933999187,,-0.019596544663907117,,,,,,0.06214725357102292,0.009246616682511892,-0.038730474023090905,-0.051978363283022654,0.17322837476544373
SPTAN1,0.12221007298821164,0.08569666095959004,-0.02268474786287444,-0.060552700662629834,-0.028064487568645137,0.04329110764444583,-0.011183069233427658,-0.07680212512742776,0.029638939585532372,-0.04035420349046582,0.008746095454110791,-0.015776684381589724,0.03075276186223119,-0.04403403750799185,0.05657383497835172,0.04716836360818955,-0.04782293541559734
PTH2,,,,,,,,,,,,,,,-0.011872959876170059,,
LIPC,-0.047976665859986896,0.03687468080852456,,0.03551373679089889,-0.020130632962010047,-0.02519667960178463,-0.024502961742172993,-0.009138557399219658,-0.026376955904101912,0.010436615202673041,0.019304521733877995,0.037121507358117325,,,,0.03942758130477968,0.03545418867909189
COL8A1,-0.11946520816570201,0.008516404454032431,-0.03898075717595341,0.009236845286046982,0.008470626031270717,-0.017721397907605782,-0.01743522398185078,0.050264889181023356,0.03656337510628528,0.016274577317573386,0.006203777157897621,0.06601518557756238,-0.000490444217206276,-0.020666885757811126,-0.014381690263553867,0.006475596687867753,0.023828306916352605
GSTM2,-0.0074860752858819865,0.06437142760463073,-0.041323190783738924,0.00455240252557724,0.07189614572368012,0.002400339147126472,0.08869983182891035,0.05816658058742903,-0.018694155313091838,-0.01528909715928408,-0.07918168766881391,0.06236580172203038,0.06570844832866601,-0.028094821985196153,0.008002608955552834,0.006862927563298034,0.13505093672330343
IL4,,,,,,,,,,-0.01172150152130525,,,,,,,
SPX,0.037112516413769676,-0.027480670291768615,,-0.01710958818504517,-0.00044738570288133323,-0.03101092673122441,,-0.062331146557122595,-0.032976040014507976,,,0.030456968182693406,-0.02758798929685352,0.04545972152200461,0.010989543524090395,0.08959102931591174,-0.05690470063684007
MFGE8,-0.053279624418530847,0.02365225179729282,-0.0399347821884973,-0.0310342939533542,0.08046386173417777,-0.05643169492399766,0.03614231896465847,0.01236300270800302,-0.004553127091190581,-0.03730703412190077,0.006480364138250628,0.05589714791081331,0.0229993441909231,-0.03620992239070845,-0.0036047063879887683,-0.005795296522994547,0.06305162812507326
TGFA,-0.0685600897548664,0.021028613205144688,0.10468076854619578,-0.004351402863393143,0.007839556456323817,0.019922848796632444,-0.026410099645150058,0.05251171456821587,0.03777316075908266,-0.04157837880122233,0.07284034698350857,0.10483848976781812,-0.017831198987368502,-0.04392365039279571,0.035213310262953386,0.11083037794219164,0.07363343349083862
SLIT2,0.13107438025153295,-0.012807606562681024,-0.024805021917321902,0.06791962328696848,0.05532152744775165,-0.01609778640382906,-0.007783490278118446,-0.020070045315227665,0.06450955355734986,-0.02642286051256306,0.026414264840725964,-0.03554013909037712,-0.04546315642987237,0.027322349638111323,0.009413702334668542,0.005354476399653566,0.07292357751732921
PLTP,0.006162550430574909,0.022503300656459172,-0.09295064012957364,0.0027553325730673493,0.07417605718839757,0.031280412613651117,0.0011464395546324697,-0.02275652104581935,-0.00455189670269578,0.040248533700646336,0.05177131019093284,0.005787557628378675,0.06834672473249115,-0.006461893326383323,0.014134714512102714,0.06602304183089727,0.0791001978404849
APOD,0.10330434258441758,0.04212350271522961,-0.0515020877754201,-0.022605825326434858,-0.022649977959957945,0.00044438865320518405,0.059306590409362314,-0.05799087088646152,-0.1459246452785083,-0.005852093099964936,0.07488226419993844,-0.01732440119808231,-0.02011689342459123,0.0252748416483978,0.030836784971244233,-0.04764927404662858,0.07143023275756698
B2M,0.04908884437705377,0.02425823053196243,-0.0695029478883252,-0.005643607508139375,0.08367967307989185,-0.046284193764443024,-0.009827817485034456,0.030965752148845987,-0.01784308453330622,-0.011187689618013596,0.0055403832298949966,0.024826324952428893,0.015807003825945076,0.056139588688312654,0.023429655594285996,-0.03528327523875137,0.05410119608343908
OMG,0.08841465423388586,0.04833595423766526,-0.03957208137923189,-0.07960900110547918,-0.04912709217538695,0.0022934610133375534,-0.012410599406723804,0.015541633429396327,-0.0700063052795839,-0.039487707141261756,-0.032430347216142,-0.12128251336679845,0.027495705043444275,0.05495218188392352,-0.0006888470148098895,0.14290884746887192,-0.06245814169152147
CXCL3,-0.021342916397555117,0.04393928852227028,0.12428721335096755,0.10247893002161065,0.05224381694936655,0.013027624779334238,0.019682058771289198,-0.028095215237934106,-0.025635758974897373,-0.032418847849210584,,,-0.005057339778366195,0.049709578411812734,-0.005469764983485351,0.06570323500494692,0.023467234268229067
CXCL10,-0.04144345084371228,0.05830054102712442,,-0.01595234359812984,-0.013260708372896045,-0.009514678653079398,-0.016910713050449538,0.024957421151491247,-0.005064103808626359,-0.0011415267844550804,-0.014509521460994535,0.04171023247135583,0.0176829228324807,-0.008748300499081308,-0.02511842502350915,-0.003921108348578679,0.08231344473346541
RSPO3,,-0.02423968100993201,-0.031221616807600838,0.06926301257850172,-0.02013062055048732,0.0331794220235729,,-0.029358958441409278,,,,,-0.005257785634228203,-0.0032740165177471176,0.04160754999709586,-0.017653864234358004,-0.05359722246951404
CORT,0.045985351247712185,-0.001790534927859289,-0.015377022503746628,-0.012405489587915975,-0.02443154746383723,-0.0023868681236284624,,0.025825435527221153,,,,,-0.031200328688380026,-0.019696674571478674,-0.005655284514803778,,
NCAN,0.06803756811393909,0.05796338472473661,-0.008079360196832105,-0.02502340326117488,-0.013583670375057305,0.05152346145435449,,0.0757092992500683,-0.07290619502647282,-0.02244596768937712,0.05911974677033461,0.0073026991431481385,0.008726538677530413,-0.024236880721747588,0.0027634941318234606,0.051590947476492906,-0.027527631292009178
PRG4,-0.042550994701206976,0.03673461788721265,0.0711640014302899,-0.009054782884385016,-0.014413452041508934,-0.01722310901263333,,-0.013588726038135749,,,,,-0.029969353434129844,-0.029063648649421077,0.03430594629107781,0.10248949826681562,0.07183136719881174
ZG16B,,0.003947118845908903,,-0.025583063729040713,,-0.009207362886350112,-0.02210761180519211,,,,,0.01798883271007774,,,,-0.028108902225685926,0.033085671534878215
TGM2,-0.07212048013405291,0.053869156903670265,0.08095234349113803,0.07174652794137508,0.08067757744243265,0.023737467001005298,0.023266043285402126,-0.03408074600181535,-0.07762125167812924,0.07062756689757109,0.0006330172799659174,-0.006886439859482363,0.018777966140976755,0.028777825464621078,0.038667813995381696,-0.010172657509418759,0.06429347754460751
VEGFC,-0.0305311882570591,-0.034073914534570995,0.01269563215916326,0.009679100503275835,0.04466018833531484,-0.024793156636533472,-0.0010138998071980688,0.051109892712702776,-0.04243068738815389,-0.024773064998572052,0.020658695028946877,0.04217008045812152,0.028003462935747823,-0.017772297851871174,-0.002255487168353221,-0.007400397786604687,0.00593669037957134
WNT6,0.05757992949871319,0.05670843596657379,0.05596451920410223,0.09782892219629752,0.11135233836596796,-0.020490657698756486,-0.008318424312656789,-0.005947425130905195,,-0.06761609778935257,,-0.02774644184574763,0.0658043612456773,0.03383032928164959,0.005722921726239388,-0.027775988466593633,0.03182257437639844
NRG4,0.14019530906334915,-0.016435544894634724,-0.023402280128864722,0.016524000466967996,0.10537123609874599,-0.017688834909469545,,-0.04086718295299954,,,-0.04681616230652197,,,,0.032315714232220856,-0.016785077028651944,-0.03661136398528911
PMCH,,-0.01894284998514974,,-0.021041262228268787,,-0.013477029107303687,,,,,,,0.0032628814579162627,0.03057107225915617,0.008366468401802553,-0.027198309070357463,0.0017211868647387684
COL9A1,0.04468125684031461,-0.013757816725058422,0.0031459304165824074,-0.028018613539619527,-0.0022262661150661647,0.04256938379155728,,0.03392791699725938,-0.04575742930366852,0.09055621490388265,-0.05801024465995208,0.027780101178601205,-0.013328900688814368,0.02867317576687708,0.023048495098423608,0.12891583781040508,0.12233981857849653
GDF11,0.04217923590584942,0.06536446198352022,-0.04543511698799411,-0.014140620144469946,0.010344715585148174,0.06298907709356832,0.028536265971649967,0.1221050993798469,0.036394991456373565,0.04810077206880827,-0.019451835693244372,-0.02117351910170964,-0.03271457078825341,-0.0722601398511362,0.0008553255734588096,0.03245025249646502,-0.015164102771160932
RAET1E,,,,,,,,,,,,,,,,-0.010209404924532987,
IL24,,,,,,,-0.013940984322082843,,,,,,-0.020735921923508687,-0.01852227666006008,,,0.02027912887587333
SORBS1,0.03481869996770457,0.024899257906650218,-0.040962200095408824,-0.03862721035646858,-0.012022720334168468,-0.03570574878484885,-0.02118578168412479,0.08197033062593101,0.040279712394700566,-0.007110955787527739,0.03426480159807034,0.05446936319367707,-0.011069002558460073,0.0197625971174533,0.06550423514645885,0.045106546530167116,-0.009098446389535038
DLL1,0.18070961592922336,0.0841254548778768,-0.028642492322516783,-0.009235339228304289,-0.004128888481320354,-0.05287891525143822,-0.02632872247447055,0.10282004361662285,0.01904038842663285,-0.042545922647803595,-0.008052348431295417,0.11643789395222326,0.04405716621947265,0.02886423697467548,0.02719784823751336,0.051615492666646404,0.15483366548727714
TLN1,-0.02352407734641452,-0.03217974305566034,0.08867926620927366,-0.02388724439505491,0.048045307029045296,0.03996421212296012,0.019471480761978507,0.061441230736070294,-0.029836729081841498,-0.04165861683592631,-0.06492462870504015,-0.024836642171546804,0.004341351755331811,0.020888125147408683,0.011640188162479383,0.0006589624814884651,0.026244077480278138
COL2A1,0.13012523921468996,0.10230773293499384,,,0.10149829253092768,,,0.021107794488795163,,,,,-0.016765798044062263,0.027044680369878876,-0.002285877938002164,0.09347974127956278,-0.031769442380940156
