,UKF248,UKF259,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
WNT5A,0.016591418023367933,-0.033045916478707686,-0.006542050982486299,0.03465241859762555,-0.020814142200952367,0.057029874187241814,0.07199371418824621,0.09419788076305324,0.05769663592711097
CXCL8,0.03410176990961372,0.05412687466042576,0.07541471632048091,,-0.02422186909356612,0.09409878214796187,0.017021588796030985,0.04799695336699157,0.02286154036394047
GRN,0.22787525085180635,0.009592050307920303,-0.07783830541979331,0.018846693670927228,-0.054452164012417655,0.019091377276113302,0.01015302780568942,0.06319314565172555,0.09841576663533869
MIA,-0.010791155354302251,-0.027439892549603485,-0.03795377296956704,-0.008975092238140971,-0.005825182977184584,-0.03287623093816763,-0.018407957634186962,0.021243692867619096,0.05074429238375335
COL4A4,-0.0036918481910846405,0.005190402684530579,,,,0.01233563588821963,-0.0052059476233659256,0.04600518638609663,0.06958323000764281
TAC1,0.006955815344058706,-0.01939451508960078,,,,,,0.1120449988852565,0.06665228080131816
RARRES2,-0.09495405549815016,-0.058090941897730494,-0.028006721428745777,0.0007337967000101167,-0.04981797600347661,0.03124971180197818,0.018481912368849978,0.012116480747396954,-0.05681726006866405
FGF7,,-0.031871772191922124,0.03615882495789004,0.04093065731444479,-0.03475982427032996,0.0046611545963563105,-0.03665709486274624,0.00289496333851006,0.15863449384124237
EFNA2,,,,,,,0.02577879503284718,,
HBEGF,0.1912653268173182,0.04039029627766216,-0.07751082982641225,0.0832703934895194,0.057559501588716824,0.04992852775754742,-0.010956249231245408,0.08238534522503135,0.07852312532110083
CSF3,,0.09603916945848248,0.04504754052286368,,,0.13414225086208115,0.019848990729234555,0.06486580422155787,-0.009109889733863109
PI3,0.0036746445273807536,0.03857793028252549,,,-0.05638893410790132,0.04734719039453794,0.022629563701712575,-0.04446178767501978,-0.011400178342340835
PCSK1N,-0.01562145951898379,-0.011829189940731852,0.004790889515666083,0.0017678232419858068,-0.011707926623138736,-0.045943344994480606,0.0003979843382356518,-0.021200779488432114,0.016446651544675308
NTS,,,,,,0.016692977172726397,-0.02285585881702043,0.010821948707795966,
SFRP1,-0.0009500654463853271,-0.00425122300613764,-0.024026869086438505,0.0013732112160876908,0.002702221538777969,-0.006498992567055082,-0.01404682188650312,0.16693865967350535,-0.034379873697882195
CXCL13,,,-0.008805517739698275,,,0.06541313918509988,0.11099236666115354,,0.05478827552993733
MICA,0.14216614491803442,-0.02135248349847161,0.008899284349389516,0.10815826350332136,0.00893163424117369,-0.04396049117813339,0.04348525788998822,0.04938971781405129,0.010788379636946916
TG,-0.05223995283089161,-0.020966028853303998,0.08154066429460285,0.04185316448840179,0.07004340387280619,-0.02751702694913873,0.1046030630303225,-0.04703799845013324,-0.03264778436559168
ADA,0.190352298289887,0.01926597626972391,-0.02541651535250159,0.04204984548465375,-0.019296317307275084,-0.03730128373375833,0.10028348409122555,0.07678911120276989,0.013692227947747212
LAMC3,0.21035930058528804,0.03309138880234981,-0.016020430034195794,0.13036895867322396,0.07103114132234599,0.01825315162326141,0.03423551566380394,0.06359248493993029,0.08712128204740315
CCL7,-0.021101042685509382,-0.01515840536290006,,,,0.0722587733942011,,-0.025275098322837353,-0.053757323439146056
NGF,0.04344990327731005,0.01632021531496679,0.029573559686338784,,,-0.010653122377745163,0.06967954022568384,0.007287811919174531,0.006616651908295506
TNFSF15,,0.08889563358416545,0.0021405895627482656,0.17838969119305448,,-0.030258519721204677,,0.07174369643317707,-0.040422614774490676
HMGB1,-0.0032296096870725165,-0.002696571138137531,-0.06566886534309195,-0.0338330665770272,-0.05694053970753704,-0.04234633180326851,-0.017804398172446254,-0.04729798199948589,-0.016846529815064418
ITGB3BP,0.006385166684018733,0.04186419280740279,0.032970232727919324,0.04644255802878098,0.02308535580749159,0.04225289192469553,-0.010294506555196382,-0.004213160411314337,-0.03213032349485367
AANAT,0.0588147695699575,0.021642141547791996,,,0.07365503264449116,0.03651627419978525,-0.025246275238210675,-0.0267421080522161,-0.022301414659296307
RELN,-0.02346602004358845,-0.02665932399941284,,,,,,,0.046031259775456385
IL15,0.05832436057702296,-0.014394202079031245,0.052525108089193695,-0.018080070424009057,0.006577393356540519,0.057023942047418424,-0.03651827388264854,0.07940613495873595,-0.008035312759424715
UTS2,,,,0.154345212969658,-0.07554505573353328,-0.023187523223177887,,,
BSG,0.0022465478211846413,-0.01757938581510079,-0.06509577567326136,0.10838379224183328,-0.0013236700949040723,0.04918036648052684,-0.0012278823577375573,0.04734816693167253,0.01603199015543224
ADAMTS3,0.034352957916389947,0.05864705861006284,-0.038039750999485006,0.1248302098509589,-0.013519648260024898,-0.0687928111569389,-0.024675965697683256,0.09975301564544396,0.06370239966168781
CD34,0.16933716123886342,-0.029413788141849903,0.03361791806836017,0.01456431047036124,0.058653497830941405,-0.023566347193682478,-0.00814464737043523,0.10713142389311578,0.016707598038428667
CCL23,,,,0.03583088995437413,,,,,
PLAT,0.11832931699847334,-0.02154182015447232,-0.030763661016043133,0.09754010272659339,-0.026151247404674813,-0.026247056946278213,0.004030507598326799,0.0755445149544619,0.036487563775478585
NTF3,,,-0.01792450876561002,,,0.011610569732741431,-0.036536664311820906,,
LTA,,-0.019428127703210264,,,,,,0.012236480130501529,
CKLF,0.04459398873836873,0.01862147673869918,-0.021796052547058232,0.07114721053578119,-0.001485093277209447,-0.022600038351717543,-0.061088269580886666,-0.013816409567428141,-0.01195638813637252
APELA,,,-0.04147149643272826,,,,,,
CD24,-0.0552434960848215,-0.01583382550615202,-0.07503593643501184,0.02811995483846153,-0.006544436455188444,0.0005111327985334431,-0.03499379855919268,0.08159237501363298,0.021545210890052142
HSP90AA1,-0.06636151525177911,-0.006968652011362634,0.11814280723157722,-0.041832763467945594,0.007816190911587534,0.062132350362770164,0.042617323635400876,-0.0894751223122307,-0.04471435832998992
BMP4,0.09449001233344638,0.0956046189338057,-0.002544947198212611,0.13400949824609493,0.08246185517019261,-0.012941884102433491,0.03649054906629733,-0.017406004358505336,0.0013655769004979204
SCGB3A1,0.029337411889794416,,-0.01694073326316458,-0.002743268139963237,0.06859421397717855,0.0012455174253370685,-0.01263660593989492,0.04041423995200636,-0.04481482205009441
IGFBP4,0.1970493143652886,0.019150022939090492,-0.11803473927781387,0.06995657883769808,0.03400495035389247,0.028931859867173945,-0.0012503111298469325,0.10079008080754484,0.12929572793491204
RSPO4,,-0.029738153265551407,,,,,,0.05118962728900997,-0.028121200506203276
LEFTY2,0.11671053120903692,0.055140038132664514,-0.030273451702218217,0.04666360142374824,0.06896048455711964,0.16023531766196772,-0.021570968053514335,0.04616081579870652,0.001133450116571069
PF4,0.04112425352367325,-0.013225410040737526,,,,,-0.01719510873477873,0.03453207333085278,0.022798226533719716
ANGPTL2,0.11642025133105974,-0.01045294332520113,-0.009640429948456248,0.12422379967613975,-0.04524518013305368,-0.003475390619980314,0.010777570361186917,0.10332039530992572,0.01063137056875577
LRIG2,-0.014779294342785243,-0.01444248702174015,0.036817589610618984,0.10583299507031041,0.022024010791628554,0.02314695542710027,-0.05744687847963019,0.02335050617635185,0.00015197553034435453
ICOSLG,0.05336641803263033,0.0002788210810963404,-0.0037830026090958113,-0.011722438654841818,0.061975246649437286,0.02952115045807236,0.05862343710604371,0.10441263050983618,-0.02417850906909045
WIF1,-0.039385598954272225,,,,,,,,-0.04042261145720802
NPPC,-0.059592279327573175,0.0073483959916841425,,-0.0289500927314392,0.01996683180957022,0.02161614651681856,-0.019882950016787807,,-0.009737935255025776
LYZ,0.13967084863708987,-0.05034007833990046,-0.056312217992427124,0.1131162927433296,0.04463330194260368,0.06027421347428287,0.06797422518378614,-0.002891364004348462,0.036047715332899063
EREG,,,0.020062419131770353,,,0.09049751867888903,0.09907615761856729,0.015491605496710246,0.1303085893876935
SPTAN1,0.031036120343231863,-0.07795725909240644,-0.008607519514628237,0.07870579604988516,-0.051587425464217684,-0.05218882433404852,0.016071812386162423,-0.02205308982403965,0.04359743157375638
LIPC,-0.026797818873186285,0.060075781577603814,-0.008562874389583568,-0.030698609890899415,0.08413905251006906,,,-0.017876045297515363,-0.019695790006832886
COL8A1,0.08194267806450671,0.040311468995747925,-0.026298520040561792,-0.0013027606524429571,0.060145410046868644,-0.031870048203398095,0.020137402143945004,0.06185672015221765,-0.05081170000004775
GSTM2,0.037789082754898014,-0.04768544208761695,0.007695032284886777,-0.011419787785240967,-0.09468491947936684,0.06486599055094926,0.007281847943913529,-0.05148748904431426,-0.032807909664149135
IL4,,,,,0.09932761135103252,,,,
SPX,0.011987083210706297,0.04205318098637647,,0.1086781793670839,,-0.03129389479478805,-0.02134992534873115,-0.03365982424382552,0.02605462336507532
MFGE8,0.13961236193456772,0.059041788196168885,-0.03855527920237302,0.018172455014886794,0.009280090462802022,0.040298389924128306,0.0545243000130019,0.0632653607497792,0.03948135884692872
TGFA,-0.03136244284046666,0.007192776633263729,-0.04770838783119887,0.05138267140447836,-0.03638358152126766,-0.04201096972342721,0.015131066967705584,0.04791051082545662,0.01226300621624491
SLIT2,0.05903329716621264,-0.01833692734851863,-0.025887538757405407,0.14208957578577971,0.16785223351155917,0.0003776024043838462,-0.02114828338649601,0.05329475661914158,-0.008972776860085001
PLTP,0.0651247067313778,-0.06433883572590683,-0.03079761149272032,0.06815997440125665,-0.10562214090538548,-0.012154777257427604,0.01822016214705492,0.026164400080430254,0.04413683883283397
APOD,-0.08701459350679924,-0.03356916399060047,-0.0022124844011239407,-0.1172733209845347,0.049958899521891455,0.0030646302378090147,-0.03058430778130001,-0.010249301819911398,0.059691484022394506
B2M,0.1618575137641953,0.04129860726410268,-0.07220838041179602,0.14262619678997904,0.11770204082000635,-0.008271703901071431,-0.04504153844769945,0.060551929141815265,0.0019542659287601918
OMG,-0.07906503006994205,0.034015599875243004,-0.022419063073181436,-0.09319309109310915,-0.0367068241247083,-0.029521841289549166,0.04367033074229055,0.00863908799166091,0.041943519523019945
CXCL3,-0.00836127704430358,0.05184644695619027,-0.03589541354252245,0.14336756715267157,0.05924721075571829,0.08599082799062746,-0.0272363037882192,0.15635605183809886,0.023028442649748196
CXCL10,-0.0029486583272252,0.003637717904854346,0.018408825831964914,-0.0548765468257855,-0.007209890849580288,-0.017609221325962657,-0.023063625614980432,-0.02319080482409734,0.028536400853278326
RSPO3,0.01955032015761816,0.003453984201665695,,,,-0.05471876414560431,-0.017139010903746435,0.08675110014577135,-0.04784251828735275
CORT,0.020799759742361812,-0.0344431394362826,,,,0.014920772468335196,-0.017993807330562,,
NCAN,-0.03002063812717961,-0.01922349207215254,,-0.03929579992296944,0.00022613048050472702,-0.021357673770493243,0.00545761848208305,-0.06745282255072353,0.03258163344420164
PRG4,-0.03173344819610091,-0.01515840772511252,,,,-0.007273464595537774,-0.02655096383011273,0.056136893543077576,0.08674023611472176
ZG16B,0.05330654970095065,-0.01759318603433295,-0.002295088160112344,,,,,-0.03198189489648693,-0.018792934513431208
TGM2,0.11131883612028089,0.002109524377244114,-0.03037008246417051,0.06271008866168432,-0.08558296242543618,0.026629326591773354,0.02611466705976304,0.05597339422135189,0.08798713199743159
VEGFC,0.06601157680155875,0.05260687221688253,0.06286372351035802,0.04310734749316011,-0.011077631347092635,0.13189392391765553,-0.02392640019580309,0.005137149551097773,-0.06598893514089002
WNT6,-0.023303976220463058,0.006627923840696908,0.056704416846009735,,-0.016998906009647978,-0.04633407412995988,0.04301324956621549,0.08120297218226023,0.10799274446962089
NRG4,-0.019434801118956447,-0.01844847563605826,,,,,,0.00660197069266721,0.042885696353621265
PMCH,0.08585218229198481,-0.0028570618711001436,,,,0.051400088640314326,0.0412477158875532,0.01565208682350753,0.003521518753919769
COL9A1,0.1016085115544735,-0.01926808632646478,,0.05504595001614923,-0.005014291026362517,-0.05278692042522722,0.04565529568172251,0.05938178030681275,0.07358184742615778
GDF11,0.019859045808514678,0.002676985545974242,-0.05250301820950824,-0.03456530990595758,-0.04892035889266816,-0.005706392125509858,0.0328007250562103,0.11147380391479998,0.04158117202092802
RAET1E,,,,,,,,-0.028137083805644735,
IL24,,,0.020994191955693783,,,0.08863655780702698,-0.016920941468317408,,-0.03264776561832257
SORBS1,0.02055986062908619,-0.053936182819300946,0.04768296160358354,0.04252240288632292,0.06909137383078962,-0.023545972496529698,-0.05318750288232922,0.0029227964597113906,-0.007694656005603576
DLL1,0.011351109758671166,-0.07313823163025,0.04621453797943672,0.038191073262019315,0.024677746328749407,0.000933673015851651,-0.006136084966678582,0.021117702713760973,0.02082287160346049
TLN1,0.18053706816706916,0.02946160783787114,-0.04416818846455489,0.05913250603744114,0.04246277789121998,0.04200333856675606,0.04380947505015911,0.08663463359294177,0.05782419456380518
COL2A1,0.04399085739707563,,,,,0.06167648754049201,-0.0038209701315010595,0.13173036538844826,-0.026310160753641773
SHH,,-0.015752074425722278,,0.03840290805280582,0.08736178662510004,0.0841134166059275,0.046046829981069314,0.02140740560964532,-0.00011770774788455678
PON2,-0.03761852267747826,-0.025118966978981604,-0.040316262600939394,0.029594836621836592,0.0342271849334227,-0.023317970262177683,-0.048389733775380056,-0.02213566787037884,0.036266106681233645
ICAM5,-0.022017539662762996,-0.02455072601455562,0.008861202889528184,,,0.15895075440144335,0.03289257663910097,0.09464433254186978,0.008764776556622082
HPX,0.03619683352141048,-0.007814772203670257,-0.005940730254057703,-0.004809302529608476,-0.059752851763333996,-0.003421295318810568,-0.015204113344019487,0.026843201706463007,-0.03553424249032156
SFRP2,-0.02805388967804633,-0.017939905720792553,-0.0248540074542126,0.02513542476703274,0.10129499372810707,0.04606595989795969,0.017342497339471668,0.0411142059700996,-0.008564184779877193
CFC1,,,,,,,,,-0.02583988845986029
CD70,0.10004108785688302,0.09475670926255662,0.01093399391662929,,,0.12243337464550944,-0.010184695694494247,0.0770266471449217,-0.011730498089285163
HP,0.021044062761281335,-0.03427367655243029,,0.022835184967680274,0.016776907263882933,0.018457552835504112,-0.044162010539499245,0.08627209458636975,-0.009949058155648291
CXCL2,-0.05075716112462293,0.01901251725752126,0.013781200973107371,0.0024927209472241254,0.04140498197444755,0.062232435950656306,0.01151039757522976,0.08748782368229585,0.04180168069844018
NPPB,-0.02722238459832147,0.030445444720890735,,,,-0.016348463045307557,-0.030172806289349048,0.007834495650784163,
CCK,-0.040275751058354264,0.021590688361165847,,-0.030698634668880145,,0.0026147734453774046,0.018258747899905493,0.016059463268567865,0.04178774503682866
SEMA6A,-0.03696592693730204,-0.047709481771104366,0.04529441526526632,0.04159135492868018,-0.03895910083870108,-0.039156581790415555,0.009237297097514238,-0.04299637008300094,0.009429988400960966
IRAK4,-0.023057023957576434,-0.0196726480205286,-0.05089262400352047,0.07642222566942812,0.05300316109231866,0.04907744594209985,-0.05238838304607822,0.03598132164231497,-0.04058238381866178
GSTP1,-0.042006790626706716,-0.05321278664810111,-0.06149502357855584,-0.011816404649529686,-0.025591721114443407,0.005056424632329978,-0.04566419001821519,0.05068628594256109,-0.0657383553937072
VCAM1,0.01713573406745522,0.014703884053539621,0.02145466447103902,0.04611809438185629,0.06097225574443457,0.07909890808764088,0.027403614047240253,0.03619639976142061,0.0001134649169292954
NXPH3,0.04193602401161425,-0.019762688554371185,-0.015407365822784735,0.02565113977149682,-0.026483885210760578,0.00041473564441149043,0.01113212785518527,0.008971590073149563,-0.03521535878094699
MTMR4,-0.005603045082004529,0.015388911268353322,-0.056535275410225946,0.08601540660064531,0.042635690256869675,0.020140039198235312,0.01966777810441298,0.059191204141084384,0.003228719149389566
LAMC2,0.011813791361795046,0.0733718257245365,-0.0365803530922653,,,0.06362569848916426,0.013896117425376152,-0.023160972974965985,0.007820256519867534
IL10,0.04240295974776528,-0.03955573933465883,-0.04611431389239998,-0.04287020842273999,0.024765551217786844,-0.024155740101051187,-0.01633225219796888,0.06471708520143706,0.0612386882416808
SEMA4D,0.07391408397801588,-0.015521508986711107,-0.03354935286435201,-0.03375427343959191,-0.0038434106120458496,-0.03571794844514882,-0.06747589935641055,0.005894396953222698,0.05189713868010546
TRH,-0.0026649643798601435,0.06770799299172654,,0.029755164214864117,-0.03478305784935432,0.010502630367141287,0.018417323915753524,0.03017032953653147,-0.027293895251126996
SEMA6D,-0.037727037180546534,-0.0032154768771620284,0.03293154281071687,0.08203561779469817,0.04839579801550456,-0.05722260394928712,-0.05078032723349463,-0.04343585644177594,-0.010392345238706061
CEL,,,,,0.06204676086510592,-0.03561954451472584,0.048530194505356075,0.009215650380782918,0.037815981168823315
PDCD1LG2,-0.0049101882649867775,-0.017132180997166905,0.00042721082022068084,-0.06305948793545575,0.01329922943251163,0.051605864139736196,0.020854062537088217,-0.001117610445718952,-0.00977466665608168
SPINT1,0.09017578373583333,-0.015708335756585687,0.0869276159544779,0.03917103403807146,0.004062709835021659,0.038543821531301925,0.002516070622317634,0.043645636640614736,-0.04194787063212909
CTHRC1,0.18250202000159327,0.049669276493991464,0.08436283353841922,0.01034308674056044,-0.03255860464168141,0.020852570534565483,0.08162863323381035,0.094417094192115,0.06215910851676599
PODXL,0.1750490503943243,-0.005713158354429051,-0.04117103359983102,0.12830816481060528,0.005462102820635672,0.011329762038484441,-0.06446396702349956,0.12084791439426894,0.08697502100993629
JAM3,0.06682875224981787,-0.062449293085425434,0.027796122861264885,0.019056529204849914,-0.02807352855168055,0.004140953358847513,-0.03743672901733213,0.04465162087172686,-0.017291305076621147
TGFB2,0.055560265705844325,-0.09853104181808245,-0.0065390420548409696,0.09244020896951698,0.03902650835100148,-0.005661258883622229,0.009426153809909268,-0.03170416465747872,-0.024338749800388325
COL18A1,0.19104631112333004,0.004058643257623759,-0.15777180082768535,0.13066522270485445,0.0925249295871385,0.049473037619004616,0.07823609102601722,0.08309873502245042,0.08170970337321898
NODAL,0.15604557828853005,-0.01193726978751798,,-0.003770151425398581,0.07015348446163533,-0.009709933038807336,0.08100305864594556,-0.017655417787369326,0.04981118606981832
INHBB,-0.024216622345706543,-0.06466271815856502,-0.048270999154434516,-0.08025992518921318,-0.03226686282369191,0.007828534017789103,-0.04506777129343038,0.017944114161847706,-0.01989496436708797
LCN1,0.1391026630959129,,,0.16669863963488685,,-0.025847634350724104,-0.01973868012848168,0.0970228548042203,-0.01972463376998122
ARF4,0.07047146625769495,-0.008908297557358228,-0.05179536304808546,0.09152133303313488,0.09003521096164804,-0.08784949256794654,0.0440371460210158,0.03817055367774376,0.018263274469183296
CXCL14,0.0887464055205061,-0.006507634009299591,0.01969068674430121,0.028237354049076426,-0.06534697922240956,0.04081209287615125,0.05489362139350508,0.027741594406577724,-0.053884211673969895
LIF,0.06408139729528307,-0.03454159700568275,-0.03296743563059856,0.05489684611851148,0.04610569414901981,0.11072007995523427,0.07146641928893895,0.07492276094058936,0.01665945080281117
IL17B,,,0.014547509107915569,0.0481472329009889,-0.019311475611267778,-0.03254643864896165,-0.03160471507045218,0.1082077155664439,-0.022301410180561976
MMP1,0.0400161441636325,,0.054389511049295965,0.03255655470746458,0.06896657025781823,0.12192142848746237,0.01961109488414057,0.08994763246673235,-0.027589724009081027
MATN1,-0.016168336403226513,,-0.025183622613684356,,,-0.03674346205637571,-0.03491225001583349,0.05183521564429327,0.0039828988761441515
ADAM28,0.07331689481542603,0.007835764937866094,0.03875473641187747,0.06572605988107046,-0.00551495898279604,-0.011208172615702472,0.0392789394782888,0.052041876543552835,0.041267040332697506
TCN2,0.11858316577719862,0.03290901909901003,-0.0912256431721389,0.0305608253450233,0.06865550521518746,-0.005356648034875093,0.025744769101738774,0.07351501936847614,0.09766534740612069
THPO,-0.026674738184861563,-0.03195692538843108,,,0.009184904004024486,,,0.016580680660007677,-0.03045661112947262
CUBN,0.14143162990160213,0.026422759884169138,0.003938082819444282,0.018552069377643365,-0.01581716120343259,-0.003777348785809845,-0.017293427908973365,0.05652797451981981,-0.04931385200877268
TIMP3,-0.04197752036384803,0.05758019802932207,0.030367829574266727,0.01445198106906015,0.03181211162399105,-0.0008934307603061578,0.09313685028039508,0.07582447420578775,0.08848719534985293
PIGF,0.02717476251892464,-0.037706776416195215,-0.06084120355358721,-0.02666760236938271,0.039961314385631386,-0.013194937373054867,-0.014081185673796652,0.010117846051298628,0.03952304065946035
CRH,0.0017323587124452526,-0.01776734299715071,,,,-8.598303945229765e-05,-0.0044413700365883825,-0.0050203379237917685,0.03205850755419096
BDNF,0.009396816452633827,0.012441670808365089,0.00048200686982180594,0.06763736457163624,-0.05993421693391503,0.007817425908308232,0.05109580187555018,0.1059986561538735,0.034396942318398
CCL5,0.05992144033276489,0.12556437189031808,-0.005747194236352153,0.10549547573453502,-0.03284001634313869,0.07465917476988161,0.06007913424986138,0.09464171251856705,0.08444267676169358
GAD1,0.006303802797380538,-0.010440238254168366,0.014343261559321314,-0.03188695797578753,-0.06436612338113644,0.006017656147691662,0.008188626406448605,-0.026342791174046348,0.03354453054504255
COL14A1,0.08243124755560345,0.02422503504093024,-0.023858816742854665,0.02581273446001905,0.07366498584724968,0.0845209038333656,0.02091229030909074,0.10301000490994461,0.008563354551242233
HLA-A,0.09660501308740731,0.05018229937667036,-0.045042628456795714,0.007876241372281385,0.054977656789092624,0.07855139192762427,0.060128943168930395,0.06238824098506216,0.024838473616288034
CD5L,-0.025033665492766453,,,,,,,,
FGF18,-0.022650942585527526,0.046231054594517776,-0.026148938464725848,,,-0.0011779029731446547,-0.01678423606543644,0.001532403187614992,-0.027900495379073704
ADM,-0.0020216891626082777,0.021976132256180236,0.09824033078166076,0.0769247471847909,-0.013620177236327895,0.048133515881036065,0.03397988366802865,0.04037270468769806,-0.06520284118090727
CCL15,0.16348804480270668,,,0.07129800171510954,,,,0.07432610408661759,
GNAI2,0.13670456172824433,-0.0002201994576897092,-0.028089821449017883,0.04148870900503112,-0.022567121735013965,0.019076041778810192,-0.01797368121707369,0.041059991527182385,0.07558979438275362
HDC,,,,,,,,0.022698460244499712,0.004632237228047177
COL11A1,0.05341470637864643,0.023137491027729766,-0.02897345666146449,0.10572619582659695,0.03836442405696958,0.008408943093969475,-0.0024208371494001167,0.05239153381077557,0.03980334322387701
NUCB2,0.004239232596124723,0.061083329736801896,0.047633187041290825,0.017459394180542674,-0.08229976192759755,-0.016934969798273324,0.05667446362053434,0.012152262846162118,0.027681472466338605
FGF16,,,,,,,,,0.15748424660036975
CXCL1,-0.0327870189414331,0.08540744261980418,0.005846713232551086,0.0906823145611162,-0.03252716481437064,0.08717800337122127,0.08125736849327043,-0.056055199508652134,0.12197660335502329
VCAN,-0.02833989744075373,-0.026274220320050806,-0.04459250187188903,-0.05677492227813863,-0.08531686635478115,-0.07391733864193328,-0.018549412114609875,0.0650324945780121,0.010287905043565027
MMP7,0.09049321363291854,0.06535010443372231,0.009026113859714528,0.08339747331354265,-0.006389590536508499,0.06231984566315244,-0.03171330615565144,0.06289645501214712,-0.049385346379566125
PTPN6,0.11017089801733408,0.014796909842918902,-0.006190023755109565,0.033673118917607964,-0.09700791697321423,-0.04540247763823804,-0.031164264333069337,0.05200191896108263,0.04932979410813664
PTGS2,0.046471378141064,0.026259187767493204,0.022085402949692776,0.06774605932350151,0.040060592784960374,0.11952052127265025,0.0013822533985620568,0.03669806839160089,0.014179028732048383
XCL1,-0.014403710929166416,0.022956192777212975,-0.04696073098504896,,,,,,0.006486595423124246
CD58,0.10297933128848538,-0.011281505788016477,-0.026554166405737153,0.05448561112339868,-0.030619948203647347,-0.03935088677179905,0.0373553556811284,-0.018752420131526344,0.026043795630240493
TNFSF14,-0.01540560725736569,-0.062438450729667944,,0.061712254853665084,0.009069951885928905,0.041296807398386134,-0.033591639814531,0.08915940950978618,0.017171372781774472
CNTN4,0.047798334985856325,-0.006465201188623338,,-0.03548111583573081,,-0.0342909742439967,0.01627130186926889,-0.043007167097689515,-0.0321491579320109
NTF4,,-0.004656786909324502,,,,,,,
INSL3,0.059011409104819106,-0.014116018374183576,,,,0.018045986005576966,-0.01949839807752444,-0.010817453021544248,
BTLA,,0.0949835832772154,,,,,,-0.03346358200880953,
MFNG,0.13858415289197684,0.047237645200196555,-0.052540145645506346,-0.013952238398121677,-0.009075594668168619,0.033443187046688284,0.020186054855926474,-0.05287965679502585,0.1038197713679163
ICAM1,0.035625790905482284,-0.0193582554171655,0.03719836681219639,0.04248388740129104,0.09645937608760784,0.1044518811191762,0.04929359574302341,0.015701330249304157,0.05225912553127261
PROS1,0.15131209993594524,0.018296812042593383,-0.03114467929461864,0.1296730983670045,-0.0665788149428587,-0.03505787930863814,-0.008384747596824838,-0.014188826013313777,-0.04242030999956774
CLCF1,0.07163316620305354,-0.030138977228048768,-0.007271578796517241,0.07715655137134177,-0.07268427551713477,-0.0006858332045737233,-0.037979105115106306,0.045551527421435804,0.0015398482013108674
PSAP,0.1519545600343351,-0.05507393980932592,-0.009648975137673195,0.034093564845024446,-0.01805428103909025,0.06989905154397709,0.005161097621267929,0.049021997859280714,0.004939982459566023
EFEMP1,0.10472529863144953,-0.078522859875041,-0.05763441429173917,0.10649058245739443,0.09499061513273459,-0.08880865707658045,-0.0515377970067288,0.055353319722316975,-0.13052573619428498
C1QTNF1,0.07607760452489698,-0.0016730513450508384,0.10410834597308034,0.038395360466922004,0.032962402005822705,0.04337222442327386,-0.04082982097250826,0.030622641758629516,-0.009079138596578246
