,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.026926504148473605,0.02703993923790849,0.026978972460904367,0.05863278937745033,-0.060260151049019425,0.011395560195906158,0.11831409249231549,0.056360400479314746,0.018863753284804226,-0.0019993669936025182,-0.1204993731072866,0.060143456162962884,-0.028922155886187146,-0.03388571322805951,-0.029288852429904207,0.015032762256846603,-0.0018458348161971062,-0.04131659893821393
MIA,-0.02945323426047104,0.015743871969907584,0.006677952367586304,0.05984743965816255,-0.0002928319772323924,-0.0524495724134682,0.02778316458458627,-0.01318584283621973,0.0016309471264849406,-0.020581370477595885,0.05808969907305301,0.016983527343915696,0.08737365212593712,0.1323559928413275,-0.0024613821563125673,0.023297638273727505,0.020001948646807738,0.0011954572200827504
COL4A4,-0.03664564081564165,0.005871538622190244,-0.029447776354869924,-0.02832147584950722,0.07555851355087488,0.059598180217977983,-0.017728105787570007,0.003927434529400387,,,,-0.014404980499378259,-0.05047322701512878,0.022006936033259254,0.04676230567895969,0.03852240634650733,-0.019830478978891296,-5.340688811357692e-05
TAC1,0.058011908003271266,-0.05909259445872673,0.06241594259242584,0.005015289206070891,0.006357851144514659,0.04486239802378943,-0.09677348026031661,-0.04228096721928269,,,,,,,,-0.02737618789174841,-0.023654429135064523,-0.03270763805577685
RARRES2,0.11753216290518123,0.03300123445934407,0.014197148208655733,-0.021332250877670864,-0.026887901170693222,-0.03535408686514725,0.09687444873308443,0.023149705303283124,-0.055153234847632,0.06843803438360296,-0.04513273091927885,-0.09750013157466805,0.03513330497050557,-0.06805462343739398,-0.08524934803219059,-0.03691645368623116,0.018114571469799966,-0.011634081736003062
FGF7,-0.03224177999852881,0.04838868899735802,,-0.021373544172825193,0.03355502823715179,0.0015801029019700372,0.11347044909773611,0.057964522660824545,0.0033061470069616016,0.031553279726036006,-0.03559594827029533,-0.0026800992242573805,0.07405511798693452,-0.002043439679966082,0.06227710775870305,-0.021084043997213288,-0.002834379734668926,-0.023427072831117553
EFNA2,,,,,,,,,,,,,,-0.021298537001313254,,,,
HBEGF,-0.0004958879452431582,-0.02961722148336644,0.04519854312894884,-0.01697659313370507,0.025395513694281873,-0.011403462545089772,0.08400214304588187,-0.029774750945551782,0.10294597908819991,0.037293621790941804,0.04715880967078397,-0.028288769183441108,0.058185498179838695,0.0024919554551663795,0.01514804870387211,-0.014859672917040219,-0.026289762531216655,0.06521296104091395
CSF3,,-0.04718261563049601,,,0.15658124368524035,-0.030428658378633087,-0.018755994699584857,,0.036670509689385046,,,,,-0.045999668640863314,,-0.02274841986493666,0.025099102128170514,-0.03369797529680541
PI3,,0.011737523316833089,0.041612100900040874,,0.02033718519863734,-0.016962933643826592,-0.021119497584067372,,,,-0.038610280808587444,,,-0.1617526621495644,-0.018599280790541347,-0.021585418922800553,-0.04116009347745743,-0.056261974219525494
PCSK1N,0.045441638274653626,-0.026815541538514665,0.006252662481733924,-0.022453109824896404,-0.006354966232468738,0.010720877110593456,-0.003948570377870661,-0.008125379861916155,0.09897095911770125,0.052620589230076516,0.07329923922678627,-0.062000159537116316,0.023934604466102738,0.030152711462078347,-0.018040940824761185,0.07771365555802791,0.027365336373552807,-0.03864050432368251
NTS,,,,,,0.05033137705438673,0.09228935172603879,-0.02893099241211785,,,,,,0.006920578716940405,,0.010088646272295046,-0.028054213482925756,
SFRP1,-0.0460403230181013,-0.048754386920809634,0.06681354194452684,-0.048737026567932364,-0.014570485289733877,-0.01971953374848484,0.06562183382172734,-0.01580627846620815,0.14430696527352155,0.08081117613772705,0.05697726001918491,-0.11151983939716907,0.07687283413565539,-0.008481439265108026,-0.04067816937905808,-0.026077638995248367,0.03337697903772677,-0.03006454695916069
CXCL13,,,,0.030076993287714765,,-0.01954230977469821,,,0.07417453559837091,,,,,-0.017201125706208544,,-0.03710740665192069,,-0.027333635462369804
MICA,0.024073742797771927,-0.03071519599691543,0.015472880034529237,0.025529698813910963,0.02718174021967733,-0.034570649995419485,0.0602588504016939,0.0569078091775555,0.038990025571559846,0.030209092166930882,-0.056755595316153915,-0.003388326170385042,0.012226986517347303,0.07600025795873858,0.01059525370697489,-0.0027068721960381314,0.0677669168681909,-0.003839758057978119
TG,0.07221741676249345,-0.03761207555885801,0.08284652369405807,0.05259771728146628,0.11305058126727756,0.0022966666459513854,0.06226838263365518,-0.011438934970116532,0.07220274457153168,-0.03393495519440625,-0.013785764464647287,-0.02109360451293465,-0.06500150647116719,-0.006325431790261373,,-0.01872229911427523,0.14736637344152526,0.037602167963787694
ADA,0.0393222642727322,0.07744303498427271,0.0004552198838103533,0.010278142893670768,-0.023501292774123078,-0.00841818414117052,0.06653742411584043,-0.01857775031123183,0.08723558439706236,0.0642256753607316,-0.11162093273797438,-0.03360478037145446,0.046857073672638215,-0.006334023563796586,0.010101609827760722,-0.020265155651655244,0.0367445952944457,0.029565706756736896
LAMC3,0.05932402459974516,-0.03645887872110682,0.02245408391070343,-0.009576823431316002,-0.021868479309781436,0.04670593746616039,0.07632877347075279,-0.007536982205206474,-0.012255790114483835,-0.019220037278431853,-0.13645124378235005,-0.05784435100596371,0.05394057235951197,0.0072954310983664806,-0.02374504524621707,0.0004779757653979378,0.0034728206425457906,0.022323469448398983
CCL7,,,-0.02396591735789503,,-0.011368327169634374,-0.025909494721129418,,,,,,,,,,,-0.01985199415645114,-0.020088363827585998
NGF,,0.0620907929278802,0.05457510621797652,,-0.026047741152720034,0.012590854469006015,,,0.07028572278774421,,,0.01128720476461616,0.06105373359909526,-0.021012248831666164,,0.03675002927374007,-0.01107986108404679,0.03405615943487373
TNFSF15,,-0.03362906798899139,,,0.07889135739685806,-0.019183301969659554,,,-0.018821759980961965,0.0033290895893725134,,-0.0004888283171397636,0.03312190552586095,,,-0.014126378193943833,-0.01984476241810045,-0.03729509532785404
HMGB1,-0.021896946005783846,0.013729889730045042,0.010254739665227653,-0.000130323611740345,-0.04951356439183327,-0.0046371484426121524,0.08880394971426156,0.013138757315163231,0.11226355914478305,0.044149728009871235,-0.08550435181211605,0.0017876368934078013,-0.009730780663919589,-0.1263876635219825,0.021184258904344517,0.006937020024898251,-0.005156841915956131,-0.00497874029624166
ITGB3BP,-0.07558190322514101,0.012814580621588386,-0.02472722011749599,0.02435813888089215,-0.017316488083811442,0.038511476210157984,0.051044810698933574,0.08606254229432124,0.06168888811344416,0.037999788598322454,-0.0298270723970127,-0.07592925363500984,0.07183874191237484,-0.008734513303589576,-0.007212908292337048,0.06128541097485147,0.03051606411793492,-0.045185287158982484
AANAT,,-6.266026407813059e-05,-0.025092574494483443,,-0.011518567901915534,-0.017285302346528933,-0.01691841479226422,-0.013185843569649974,,,0.02177557225469519,,-0.041579897076898825,9.357601692969056e-05,-0.027077454268748746,,0.038422191180753906,-0.020575942212163266
RELN,-0.030380200944681263,-0.021967931861313173,0.011097562361631449,0.05005860297532455,-0.01999365435155693,0.029016051442862498,-0.049643937323110024,0.005802476641793663,,,,0.1136908366231871,,,-0.0338620261775964,-0.017063133949793564,,-0.01977174522698349
IL15,0.029462920301287922,-0.02111546161819399,0.001211123420802386,0.00558204571186429,-0.004889959277458772,-0.04944597065490872,0.03600354249652314,-0.028340699090485613,-0.01662359195613947,0.06303796483262654,0.005585156993536793,-0.04729666238435446,0.007603067520151055,0.0596362249016923,0.02970525752089482,-0.011019904955900833,-0.028715489036025946,0.10973621556432955
UTS2,,,,,,,0.07340892361917464,,,-0.013780719355470292,-0.00596263378951474,,,,,,,
BSG,0.07583750356447166,0.04322143508616532,0.03866505000904832,-0.054843233341917486,0.012453432186969733,0.024667150270095747,0.01575804834216043,0.03647558245100781,0.0015478925519800042,0.0848456085146744,0.09539988127373125,-0.0060774681440807455,0.052688819590937186,-0.02318298047813774,0.025586018294593137,-0.036103317939570174,0.055064137690505416,-0.009706956769701482
ADAMTS3,0.0801528619177501,0.06170112671525205,0.041525825382755344,-0.03158888296763952,0.050072177599252636,0.04586519235131425,0.11421322689948658,0.0037929881770981215,0.01446501568754518,0.03791536853085554,-0.13207405151893145,,0.13930116209015436,0.044714605642045754,0.009623098556884662,0.017999391064309443,0.041024499925211295,0.11507746044128289
CD34,0.07340971524343018,-0.04812822722781525,0.04292998003169023,-3.368387131142456e-05,-0.004162539254935914,0.07345559959073174,0.05365136576543768,0.0207456688389603,0.07685905033163644,-0.08857325257745033,-0.0894347175740343,-6.611378410585182e-05,0.10995519818890592,0.12059372262814075,-0.005073881492947722,-0.07454520439812515,-0.0027556691214406077,0.08913635045568122
CCL23,,,,,,,0.14134929227051285,,,0.03333007534181839,,,,,,,,
PLAT,0.010807734517813132,-0.022468729238646606,0.006844041972131585,-0.026993197162744394,-0.03505118666906782,0.039567950288002265,0.14589276083573932,0.005829734606810234,-0.02137264180396847,-0.07765610238513802,-0.14215925968933796,0.05047439816959024,0.08001760428388005,0.06105874307555499,0.006443576134168253,0.10763344631452856,0.08459672031355536,-0.020080773682347182
NTF3,,,,,,,,-0.021285097064034062,-0.04009146506300211,,,,,0.08446336913290148,,-0.0054178819733518725,,
LTA,,,,-0.013221175452169122,-0.014570484608103673,,,,,,,,,,,,0.093865631525557,
CKLF,0.009054860259918687,-0.017083796503088132,0.0537709916900264,0.007542772906206911,0.04936639390857565,0.028410564837040336,0.14464079533804924,-0.038704042883942275,0.02002251766320832,0.1710446274680686,-0.09594897742153605,0.05046200562123255,0.08320943237793935,0.018712897110387997,-0.02097079723498255,0.03413034873831387,0.038253244383835504,0.012484291342615904
APELA,,,,,,,,,0.010104840207972835,,,,,,,,,
CD24,-0.021908425918062448,0.02538357571496044,-0.023495304653886485,-0.013600427409390062,0.010493297252337466,0.031024823215529632,-0.01074275072023465,0.04495489669187643,0.08913882176010182,0.0010766398643203257,-0.04668676034559091,-0.06108717559238837,0.04267492831433896,0.017647589665397586,-0.04041746607752451,0.018295134354384693,-0.01859229581587703,-0.02873332508168129
HSP90AA1,-0.046003644475962197,-0.005087531039324429,0.023944005893246155,0.005568961666627687,0.0306558195299561,-0.015978668615022704,-0.06682961678075428,0.013727936164203853,-0.04422368533068875,-0.11183732856545987,0.046022257590333786,-0.06237026130533161,-0.08497728761523325,-0.13271710701015324,0.006350021156731753,-0.06537690557229546,-0.04491593743226744,-0.02651311123687596
BMP4,0.014561662699590689,0.08704073590468729,0.022329818625963584,-0.014015221004679545,0.12826737677468072,0.03157127500462009,-0.0047986422492855155,0.08956537972636373,0.006736070308720325,-0.024227748047375,-0.056659556054825054,0.05748989720118027,0.0788906183510746,0.002090393754296513,-0.0012842449258501695,-0.048951248076322416,0.012245158329269437,-0.00851964862416867
SCGB3A1,,,0.004369309230603785,,,-0.020584661231014607,,-0.01112238801764106,0.06664438288796808,-0.04236730474797476,-0.08054339533689389,-0.04183593926935048,,0.032577975456338774,,-0.016161549625227558,-0.01991584617483398,-0.04134747516417053
IGFBP4,0.04267560481671627,0.03836279631642706,-0.015429082614801356,-0.011244316845558662,-0.04583354051354961,0.020069053241626524,0.0757769919419661,-0.016064452863690175,0.07360168104979689,-0.05953410403831662,-0.10187110686861515,0.01544661480912251,0.06887266210332404,-0.03615984671322636,-0.04019752522080318,-0.004593948203015503,0.02420908189506222,-0.00563642789873917
RSPO4,,0.07149134634944947,,0.040555438115609105,0.05836736155741214,-0.023758045203552045,,-0.011122386390740206,,,,0.07150524175356203,,,,-0.01975656774200397,-0.03728324323678747,-0.006925714949293361
LEFTY2,-0.02275991587983165,-0.0009052890109821506,0.019276442850544563,-0.013383551602387888,-0.032556480667898,0.054415232322128484,0.18368714573386144,0.08136437078134821,-0.02128157316638466,-0.13359864143067496,-0.05294253298059018,,0.11005327186325872,0.09250574759200018,-0.029866827412368256,-0.02686762689471131,0.03396527224161081,-0.032648724723672876
PF4,,,-0.010989529880012934,0.1782831450407988,-0.009918641486105962,,,,,,,,,-0.01952158372811358,,,0.016855697367241636,-0.020324537610187456
ANGPTL2,-0.02814286828191961,-0.03246047684975508,-0.013130159466805638,-0.051889515258420345,-0.010430373622984296,-0.04765101010368095,0.09275875797630118,0.0374113846339154,-0.06986828508343652,0.00045477890857656335,-0.07331202556453653,0.024250592703278895,0.0411796375715935,0.05469933521835099,0.031418261539708024,0.10790791320794695,0.0054111071505555915,-0.07669613117621156
LRIG2,-0.011817986653922958,0.016767606674260818,-0.055889025510231505,-0.031519319881016666,-0.01770624881067095,-0.000497764061512027,0.05037526353572357,0.029398196225205377,0.014631255123073584,0.07039397416267158,0.04119516729874956,-0.057567201861432264,0.08162311812169312,0.03544583157967514,0.030692833314663343,0.023257487458691824,0.03632815455463654,0.011724386190038301
ICOSLG,-0.026284095007875884,0.010670114286291962,0.08364741326755333,0.031170866406234874,-0.026081516418736423,0.026100403491201695,0.027514214254389026,0.020308569012366568,0.024284161883647553,0.00019761404180480342,0.006227745153282134,0.05797359211913846,0.02861838377585052,0.07787752012021835,0.050609596844033905,-0.04991167053448099,0.02468348716807375,0.02262730996327444
WIF1,,-0.07727828027391496,-0.028086486018347886,,,0.014847688718976406,-0.08066920004814893,0.033809526545236994,,,,,,,,-0.018365643375001715,,0.01601789947147488
NPPC,0.0168249699166471,0.07812143005594473,0.07089815350560746,,0.0796475455670405,-0.01566715878815136,-0.04555216234026218,-0.015457395198956598,,-0.046637979309599516,0.04151245158933605,0.006742955115920715,-0.04978759812035059,0.0987595674692015,0.05373139399718227,0.03747009679136066,,0.02045927859127417
LYZ,-0.0303397298865112,-0.0600546327809127,0.018251741936848042,0.01421962122135766,-0.02086914370645965,5.7880586847029686e-05,0.08985176707932041,0.03342634099843418,0.027544597353025717,-0.04296919434629858,-0.007700727259435003,-0.00848843446953244,0.014198677728055893,0.09102590476082809,0.006075030116308301,-0.03209452128861638,-0.000873775027115642,0.010835085990443938
EREG,,,,,,0.047979777748410925,,,-0.024885478197324746,,,,,0.029459444927443727,,-0.02460713821979052,0.01622834858494028,-0.02339956358380753
SPTAN1,0.07290959296596729,0.012258877816004484,0.01802378782547005,0.013236606189858103,-0.01695735657506441,-0.03783463357449089,-0.03219958593076684,0.03069735875994133,0.03398444972757898,-0.03877410509518016,0.0018210514863055808,-0.027841893827453366,0.15581871162728644,0.051290322718873745,-0.06696968223338778,0.005828263090551144,0.015141101879385088,-0.008112072715584298
PTH2,,,,,,,,,,,,,,,,0.029395193557597427,,
LIPC,0.016227414801164394,-0.013065740997596631,0.04854226271003494,-0.018100459058062242,-0.017824537464692706,0.04365025290546426,0.06576358006148526,,-0.006161498489178262,0.12559617094991346,0.010812646517368844,0.002937150017733577,0.13265666372301488,,0.03922363877393529,,-0.02338804437250451,-0.03169489979728849
COL8A1,-0.01526386827228271,0.013937152228509452,0.07177173329300365,-0.026660887311960285,-0.017495222381088638,0.07479998757335023,0.11096513571689452,0.002649768989388494,-0.10491709275723138,-0.0012067185865493445,-0.06515751928386508,0.08441426607409033,0.0840834713371007,0.08027605314403521,-0.045367789808817276,0.048376077856652926,0.038612884388195906,0.1160986368321825
GSTM2,-0.003480130563636301,-0.005567783543825328,0.03299496007331845,-0.02635307133661189,-0.014269551458354512,-0.03868886203229265,-0.0012049665520021628,-0.03287416657512221,0.07089002547557505,0.018224828796968375,-0.006633366018470409,0.03758870262268223,0.0686385391527066,-0.023352491535396324,-0.01925207105182023,0.06326788311130861,0.057452400387194055,0.014917509015677006
IL4,,,,,,,,,,,0.0010790923390049825,,,,,,,
SPX,-0.02971178779469442,-0.015345834259585795,-0.0030135846750961788,-0.013250518817777822,-0.029207508509065616,0.050219417648170124,-0.03925985528308243,0.021058922497487795,,-0.04855694492629774,,,0.010275271096361496,0.1759519898326407,-0.03187454195327894,-0.048619837354816786,0.02661536281393631,-0.02581798555381636
MFGE8,-0.041078310702281524,0.004499008226372993,0.09304412101268716,0.02273873976549548,0.002361416392883962,-0.010374668211628819,0.010794101568767436,-0.04406058980464536,-0.054945393151394226,0.009909302588558195,-0.18740952004835948,-0.059606689847723625,0.028115840724881817,-0.02171437151465071,-0.03455279353871138,-0.016602768356126316,0.06802955637265579,-0.004788775424928484
TGFA,-0.04806316733658684,0.07042246561729806,0.05578144189397282,0.009468624004119965,-0.02023155660754868,0.05258025946270105,0.028020367770303388,-0.005615015469341316,0.025266414923082906,0.07146028264177953,0.17272308231057754,0.03338317022921355,0.04289463020711008,0.03948294107599424,-0.05098490847641888,0.012713504817111466,0.05023444960517837,-0.0368986246793445
SLIT2,-0.03771366991063914,-0.05046578460141221,0.02447117124159761,0.011643296071151733,-0.006109795377541046,0.00925599919163622,-0.026350633793099435,-0.031066919339724837,-0.0412168853342768,0.05207570934414236,-0.04804444904763839,0.08803928937944207,-0.044264379624193,0.09793998029521943,-0.010232935567725567,0.06569881636386421,-0.005157516785850862,0.03765782028064802
PLTP,0.011307305391213596,-0.025296615368192804,0.02430070078297332,0.01657732976621647,-0.01659027199686142,-0.01845528338117838,0.08839359282485744,0.05646878907468699,0.060634463809214716,0.06606067293957692,-0.05116321685651645,-0.018908264365912614,0.06457537191861888,-0.08809175924171694,-0.07554858008997768,0.02862684322497709,-0.011076295579076429,0.0010758318701027017
APOD,-0.06973364540941007,-0.03466787706495466,0.050147879698714884,-0.037336243692980026,-0.03572533397002262,0.07385270093917806,0.04979692544251915,-0.052936842050113245,-0.005751931372929425,-0.10074482478995289,-0.006016361366278846,-0.05898921866690533,-0.05900936741386108,0.11573840545194489,0.10749353013160091,0.007402127386788818,-0.07929219458755686,-0.04184780338996589
B2M,-0.0232496923203675,0.001456507906067773,0.04549214756155407,0.002754858474170144,-0.055263562801787944,-0.017979562156447797,0.11840389348499615,0.05774693064642118,0.07758293210941451,-0.05454942921696098,-0.25230498144303626,0.05539701502999094,0.08898671655706816,0.010320829897652465,-0.015804529489080205,-0.016367915209021606,-0.04844854824765504,-0.04015124631281946
OMG,-0.11201239668470883,-0.016522403254274412,-0.016250411089300223,-0.01674257595664051,0.01717910976365584,0.058086082943902405,0.008303371985225,-0.03777781265111434,0.07997134356392874,-0.06934024353917924,-0.10073787991191742,0.004535169963238138,-0.057823530115118524,0.1163484980627204,0.029461722833088587,0.016990216969286247,0.06462344227283809,-0.008287449238741935
CXCL3,0.004629742281063631,-0.009839053215404351,-0.009539594524138415,-0.01108326930980722,0.08267468315153921,0.019356162266367646,-0.02221306987832433,-0.011898602424895438,0.16102583533356332,-0.04806511465999607,0.10410570693497842,,,-0.0514044247117076,-0.019067956335911785,-0.0011559247320476426,-0.04948566880951486,-0.008518202959727857
CXCL10,0.023908609722979274,0.05990229384023327,0.028517074544584967,-0.004803399932525266,-0.0043489445251608016,0.026543077083344246,0.08077350215056879,-0.018074847962364055,0.0498413805125471,-0.02144445875674311,-0.0635962532412822,0.05135997296002391,-0.032353586556840265,0.06655586689046729,-0.006243554154903454,-0.026995531769168326,0.07738279722831606,0.008183976365019585
RSPO3,,,-0.03255465036451952,,-0.011518567050823778,-0.023001683925897274,-0.027780934177284597,0.013054263145499468,,,,,,0.056162786713006785,,-0.001153483497688381,0.06330656907571583,-0.0330663171768092
CORT,-0.03664564022576746,-0.03723103451981249,-0.002018645013862525,-0.005440562998580335,-0.025831271066238615,-0.027916016357982416,-0.048081130748845374,0.009661686795369264,,,,,,-0.020428345165427075,,-0.03285782184184798,,
NCAN,-0.000702339348637582,0.07194251079871668,0.03762743541547733,0.03953863207464058,-0.009788694438865332,0.05833915929568573,-0.002489147411410687,0.017075011835654495,,-0.09268206312367522,-0.07406395822718298,0.07334698625797992,0.09243011296066993,0.1147540536747213,0.024722495667257077,0.0561704591165824,0.03148160165888704,0.044889878747765614
PRG4,,-0.03895741323015229,0.09403793188271474,,0.09006085258013982,-0.0164691231106555,-0.02406583671292151,,,,,,,0.07872906725464404,,-0.04711190411792852,0.002061146559864196,-0.028288987393988864
ZG16B,,,-0.033233490676477725,-0.014471885175975857,-0.013194336079971074,,-0.011364389970202471,,-0.028074260080467563,,,,-0.046222924960111635,,,,-0.025119759475816735,0.03947489296999573
TGM2,0.061631112479158354,0.016005553364988746,0.05039221100111692,0.0046453334181932775,0.012513683874969471,0.00976920814647402,0.06491842943374318,-0.00367968110293798,0.04867423249774892,-0.015701109081123602,0.19521661477165034,0.0174849071179681,-0.04891829748040251,0.010036528635649382,0.034628976573479395,-0.041638620640525786,-0.008468818279668758,-0.01663163256680854
VEGFC,-0.03664564258526444,0.0330959309343413,0.011453139097461667,-0.018582457871372166,-0.0061724561491476515,0.07816869678919268,0.05373411954311429,0.045753667736862395,0.05212486909886569,-0.05130466272654902,-0.04813696893791359,0.10633022087445893,-0.008931733513780305,0.029124321229251664,-0.025150948611699066,0.01048381031138044,-0.0044989981923760055,-0.016636079891741484
WNT6,,-0.005913675829439299,0.0515922251535143,-0.013383551953632552,-0.01572386274430105,0.10784943925028587,0.17305245837409142,,-0.031392761427277774,,0.11008698243846082,,-0.011128440960320072,0.071083900577265,,-0.026220189645995526,-0.0028422384074854,-0.01791630130918569
NRG4,,-0.017235123247927295,0.040879760193997944,,-0.013835776375597221,-0.023458112162117368,-0.0034420419455625057,-0.03665063864947777,,,,0.06838568499645283,,,-0.020195848455077266,-0.011207295565106062,-0.020145894458629195,-0.026943369185910303
PMCH,,,0.05869438139397638,,-0.019170816098487448,,,,,,,,,-0.028662061171590193,,-0.015021003765682078,0.10575698588385134,0.025521451493212166
COL9A1,0.06476798343735718,0.09910507834271458,0.06385384638888986,0.05996138786773068,-0.014450458610120117,0.011787863497532847,0.03717713018541464,0.02682772748900332,,-0.03428014054309426,-0.008975164621436956,0.03347453217169334,-0.004264317351011265,0.1035374531491953,-0.03627847075840383,-0.0038623087819618586,0.033868692857252684,0.02463375434629473
GDF11,-0.06392208671349686,0.03796081294298983,-0.04553994761246449,0.04232557726898595,-0.012080532226036896,-0.023016363340374248,0.11156750257626374,-0.006227231106498848,0.05193124953658134,-0.009759892895465598,0.006958378693526172,0.01289310972788231,0.10003191272185286,0.02581409844394374,-0.09631154506339114,-0.012211625045281737,0.030374094087533755,0.033081021364022516
RAET1E,,,,,,,,,,,,,,,,,-0.02209990308067495,
IL24,,,,,,,,,-0.017703532298498015,,,,,-0.019210322000706905,,,,-0.013239729582008905
