,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RARRES2,-0.013353583924042794,-0.08248049084020595,0.03408458581842664,-0.026684806245727104,0.0269572569359115,0.2900303418632296,-0.014240136799227608,0.009612857184043729,-0.05058842144446941,-0.0434910811569016,-0.040830497924838415,-0.047984866399560996,0.0178633986037099,0.009540211345617128,0.01640722822378505,-0.0016508442059563107,-0.008639347446416258,-0.02751684638986548,0.1231771810157242,0.08392780601078802,0.014634026538527687
FGF7,0.014536316260203495,,0.06855761247816058,-0.005622017632021486,0.025036785241625045,0.10788916874743319,0.007438433898083645,-0.053186736386160414,0.07192153408870715,-0.04391739289034389,0.0005203470996305546,-0.059438366237474595,0.07483770982500307,0.06355456874292456,0.009701934432732031,0.0037765746065854338,0.039143574392295766,-0.07937757938892033,0.1630642251447123,0.00980157785530185,-0.04028039667793496
EFNA2,,,,,,,,,,,,,,,0.03247601316840673,,,,,,
HBEGF,-0.025212525731086302,0.10775417498976406,0.036241118975084134,-0.01137853661063484,-0.02937551033039831,0.12421174591831062,-0.015592175400663487,-0.016900683133812162,0.1283798978801102,-0.0015929188964369974,0.012009301173445643,-0.008304230389735401,0.08372358420661515,-0.013560792874017836,0.004234087207874329,0.09272426837921842,0.03875379115377597,0.060563884205494,-0.044362985964234096,0.034861434392931746,0.044974913034406226
CSF3,,,0.05489292968834093,-0.06535288913960313,,0.07895790137877635,,,-0.0174356705453558,,,,,0.02478793605515805,-0.034397755731588785,,-0.0021534165792978276,-0.0343295141257068,0.0282117527574962,0.051597668076413854,
PI3,,-0.02275496369401387,0.03223335432696965,-0.01684206352257686,,0.12617416928740718,,,,,-0.053753221198967714,,,-0.03544304605766452,-0.07641848323847705,-0.032940159247109906,-0.027666781796012334,,-0.03513634836105786,-0.005726085336395216,
PCSK1N,-0.02796145082284823,-0.004157830390584242,0.016351095520668837,-0.047941280430453176,-0.026085012751951835,-0.052843247829017045,-0.06986445751249266,-0.040323314581782205,0.014395988084401823,0.04384384577176476,-0.09137948316502922,0.07799249624566332,0.08394519803911983,0.02475917049729946,0.0008558326036633181,0.06622986442271162,0.01544005254984947,-0.021309500923678205,0.10707057008294983,-0.12041980391640507,-0.03625612223485374
NTS,,,,0.010323925967731183,-0.004315150831350928,0.016136745109320068,0.06989858465179354,-0.026822998664248227,,,,,,0.004319211534708254,0.0019489158123966114,,0.061256097731568294,,0.11605234427381092,,
SFRP1,-0.0011638992905098153,0.029881260281650404,-0.01775330025097245,0.035636462350433204,0.040785175988527225,0.07931504287917245,0.022749205542926903,-0.03014997112730417,0.07503038065105769,0.03297360388481511,-0.004520956721098296,0.06652038639877474,0.08041969078346417,0.029702590684331592,0.02524341340756045,-0.016394625295634437,0.04359773544273688,-0.005716259202750737,0.006857875973415969,0.024962367396701986,-0.12755494658337826
CXCL13,,,,0.046300947484496244,,,,,0.05564405976979124,,,,,0.06789767195919516,0.028102392680171704,,-0.03037153994491485,,,0.020389389284361903,
MICA,-0.01182940961755883,0.07762450694356576,0.04555910370398565,-0.052193070183467596,-0.031225097233146537,0.11307264959294129,0.02610105145529764,-0.03581529013876128,-0.03529504644067345,-0.05546241796028998,-0.0464577742364466,-0.09701913994172748,0.08043779534532297,0.059487876445203036,0.03422270289130344,0.06609756453730425,0.04658884262740126,-0.05710772580053854,0.07243146216245105,0.012186328005311551,0.026272680832569728
TG,-0.031383304462769525,-0.023138378363011844,-0.0056716841992416785,-0.007487760932264248,-0.02297560114944184,0.07014070821983923,0.00955919581819464,,0.02909273227027167,-0.05631935353883993,0.042905044887377786,0.03281275045366248,0.00764243679891548,0.06833011655594587,0.007621246560303314,,-0.03395558423921181,,0.03478459252563465,-0.04223400795936635,
ADA,-0.014577239043420476,0.06450619002982934,-0.007102152434908483,0.04431621640171516,0.01421718225085816,0.2480631830915491,-0.0046485395676937186,-0.024416974253115276,0.07942438292119657,0.10631725903700794,0.04643799147512536,-0.011840385335203136,0.04460502983454722,0.10048382134141755,0.046969373464727564,-0.012662413183729277,0.03517581707690994,-0.07236455565853496,0.08623202520951859,-0.057366411137586844,-0.014400628879430758
LAMC3,-0.013684608697403672,0.06979907517014494,0.05035685378151274,0.00391713983679171,0.06309761480177044,0.22910677023088735,-0.020421217691555586,-0.031493357691028914,0.02060342137728162,0.03120215237279164,0.00017036034186894221,-1.5106659764640751e-05,0.011958603175405641,0.06285346286846914,0.011119324349608656,-0.012867373041695235,0.01445509851503195,-0.05154466726263866,-0.04071787986249092,-0.02697764040368445,-0.009773231637766791
CCL7,,-0.013758079023885313,0.015116180288588316,0.0361776712400027,,,,,,,,,,-0.03542108363175591,,,,,-0.016516468553539273,0.03274453698944489,
NGF,,0.006972476692511187,-0.01390299989986394,-0.046101195860586246,0.10192231112523611,,,-0.026823016325413167,0.0928048685524125,,,-0.06215501057776234,0.058063014858736446,0.07754478647712562,-0.028362492054033007,,0.016693354590312147,,-0.03722073047896267,-0.03246209495236068,
TNFSF15,,,-0.03014524916370825,-0.0076716987444362455,-0.039647782713689884,,,,-0.027098636797748158,-0.0203361294591236,,0.04708582409008006,-0.04450457518819831,-0.009612547415992724,,,0.03765749787236198,,0.006417452819742765,-0.013045617830057268,
HMGB1,-0.006121123064314811,-0.019298167717803617,0.007931420328726234,0.050040496683266024,-0.03256739072261578,0.1985224865740799,0.048968414261490206,0.029582573800086852,0.09114233852904637,0.0075866463019993394,0.006059679444105499,0.07447483433764968,0.06096083659083955,-0.058374654655220425,-0.013917522462395866,0.00810065059113509,0.027284104339237832,0.06928657198310074,0.06429753303095302,-0.01693421148685652,-0.03529436274501902
ITGB3BP,-0.011163836170142556,-0.014402731342145106,-0.02247518448003617,0.027136656562010558,0.004746047506951171,0.1609738415798716,0.033899177307203536,-0.06532800773643863,0.03826507407772328,-0.010222784063517848,0.07881892479074645,-0.05862832474358226,0.009512974550861829,0.014929092419112392,0.009344896143474387,-0.033918196649137235,-0.0017765183086053036,-0.04148256123029149,0.14254341486797115,0.06152789784718136,0.0449958756304112
AANAT,,-0.019960879518072978,0.017370809548137335,0.06186120997622403,,-0.04233071095573318,0.004390231994793224,-0.025217580104879237,,,-0.07271991742054311,,-0.039285194810178864,-0.0012758061614933495,-0.038688267856145576,-0.00400517633499642,,,0.04683910358679448,0.07930672671291993,
RELN,0.04831589049159414,0.028161941420829596,0.014575529231925483,-0.06367775110876901,-0.0025442151681064388,-0.0870278755584324,0.01605930002630509,-0.06015746158135918,,,,-0.03372490329311723,,,,0.04512785456748647,-0.03094644940136666,-0.04467501835404471,,-0.03387416481381064,0.015534532076694899
IL15,-0.017926466059575635,0.05462237117558594,0.05162609579608069,0.02169883566013473,-0.028211754434236982,0.09477099899301702,0.010009258662336007,0.10306337787759977,0.002400991074358815,-0.060916211208786326,-0.03685054871153325,0.07299723850171481,-0.0005309219432339664,0.025911355089352304,-0.04583541064111536,0.04357114550155029,-0.03397266424731587,-0.036308678307425145,0.06747614356670673,-0.03651562602780656,
UTS2,,,,,,0.15425670432882557,,,,0.046921973124581164,0.0021527610605835885,,,-0.026462027872026284,,,,,,,
BSG,-0.03905875003198854,0.03478042308480393,0.01354717807505638,0.0100266657960558,0.07704753904006861,0.06055698545287384,-0.009115520422016445,-0.02448818767316007,-0.06618098391141844,0.06266987491335052,-0.09876880202801534,-0.045613931190147325,0.03442772709679231,-0.024691383976607695,-0.09554394235164458,0.09315208611515435,-0.018882458307093654,-0.09685770300260416,0.05649327521700282,0.087289044054244,0.04624202072741542
ADAMTS3,0.06046239407066311,-0.016327871480172867,0.061596666808086335,-0.043382334429153915,0.003579957779784295,0.28317797542343826,0.029707528826034058,-0.026895581153059886,0.07197838104595757,0.036014379258268635,0.01604406178984094,,-0.017176949736544458,0.057230871839001475,0.08463735166820233,0.06451621327948215,0.033197156571598094,-0.041744359204523476,0.1400628806148489,0.036420092106946564,
CD34,-0.0038118940018653778,0.038745906879895396,0.01136331782065192,0.0018596066298872695,0.03822051095259142,0.125151998086735,0.03883393182717902,0.008176591113525557,0.081556349664351,0.02635197172240882,0.01480353646768652,0.05186852486782185,0.08273720454946219,0.06544521223618113,0.014031972058496869,-0.0076102740703891236,0.029941514418150558,0.00063457648030528,0.02141256417386774,0.02386105645360991,0.06209552665818881
CCL23,,,,,,-0.015151439945854538,,,,-0.048984833657804885,,,,,,,,,,,
PLAT,-0.041513296500114476,0.09988908685111181,-0.006241793360545986,-0.026981057416620192,-0.02698171373204968,0.24948670106469076,0.007764146692524483,0.06707884922790083,-0.07971314015564386,0.006374852595553682,-0.014453595049650898,-0.056025495611326234,0.006086631627908042,-0.05635081877147728,0.0051483434018751465,0.12233700790716286,0.04139282461409922,0.034994437415579595,0.007530580004636301,0.039973068710035004,-0.018429527545648156
NTF3,,,,,,,0.04275686858996395,,-0.005750587975590131,,,,,0.06427777044696194,0.061369947790891964,,0.009217120594771646,,,,
LTA,,,0.016655365139388437,,,,,,,,,,,,,,,,0.00702592143272586,,
CKLF,-0.0021650637937910672,0.021237465376540487,-0.034449684147757065,0.030353034668871626,0.029525083347616735,0.23253973618981863,0.015606223382677165,0.04557935476791696,0.06483923035853022,0.024089517447569216,-0.0556196924406957,0.03184970117914986,0.04383182655448097,-0.045053344426437734,0.02375154087685049,-0.054145934635479,0.006558972209782449,-0.00917401038685776,0.11095745351280699,0.12373421978935038,-0.032210952760096334
APELA,,,,,,,,,0.04343497808436192,,,,,,,,,,,,
CD24,-0.004206752178040312,-0.03574643547135437,-0.012395746109798397,0.013767027705456592,-0.01953993137096613,0.06818549616166406,0.07302784108151258,0.02161772129960626,0.06088388055619028,0.041100148622944255,-0.029667742007455315,-0.01414365399164887,0.14252614563759503,-0.0255916852803465,0.02028172784632386,-0.021933658042006428,-0.0009722093340809358,0.020983695691635884,0.05046862789481424,-0.022192232727613493,0.11423770062813231
HSP90AA1,0.0339009544821113,-0.011590051029853643,0.021094181852073256,-0.01427019310352671,0.00941028143938144,-0.29602159433191927,0.03468676713787881,-0.015278958479822143,-0.03655766371838434,0.041641034387351075,-0.01818065778866752,0.09463910097965245,-0.029079835904869594,-0.046387117898436234,-0.12935520625317112,0.05721194905980759,-0.04379868933597157,-0.06414528449401051,-0.033424760449826264,-0.08506538258136674,-0.12036945930956665
BMP4,-0.01754563714831074,0.10299175915489518,-0.012250664632221962,0.007688006159780078,0.0056611915725558945,0.0016173009018238189,0.04728241367344965,0.0007580169262525558,-0.05338793062654145,0.03221511543285133,-0.00318438429699021,0.08317162223523343,0.006063835475220057,0.019983034855722427,0.07550644021309182,0.008602928738669382,-0.046401641169792465,,0.044651811514693725,0.058700016374615305,
SCGB3A1,,-0.013758077648095793,,-0.02324985949927416,-0.03601280349723969,,-0.030146100207248908,0.01810252448419939,0.026322493663919314,0.019553725529992922,-0.020431130316737114,-0.04592476035031726,,-0.0043826651381035095,-0.01417085781462087,,-0.03885611317544145,,0.01615519859528387,-0.019214071701833733,
IGFBP4,0.0014298013230763843,0.08980608913404146,-0.04872414727800349,-0.05546837008302631,0.022880397067393435,0.21513799977940026,0.012277193775869022,0.0419013686316021,0.07526766029417946,-0.07633278963448592,-0.06961663108148618,0.06580787328530428,0.1096227622699467,0.037067986938269584,-0.04581359033420422,0.08713149487985444,0.04301692687780167,0.08654286989350221,-0.026802537572101492,-0.06738967844495397,-0.042974302952915135
RSPO4,,,0.022156362092958713,-8.43545504689468e-05,,,0.027733428987051462,,,,,0.06533967976762418,,,,,-0.004984645766336914,,0.03729459596180146,0.023647293132982597,
LEFTY2,-0.031073008995746387,0.10645809952460655,-0.05087701301130314,0.01489306388066075,0.02741489500655882,0.17576082500909115,0.04784974835750319,0.05497809636378556,-0.04210141490457891,0.007866127467709446,0.08707729592642954,,-0.0009858367886524438,-0.030068488882396997,-0.00769670805048211,0.15923893069058773,-0.017110658488367493,-0.05621874252375383,-0.0063270002280532735,0.04164358995015549,
PF4,,-0.014271797065394845,0.02759056144802038,,,,,,,,,,,,0.0059770991316877515,,,,0.0021727951365622133,0.03520535229465249,
ANGPTL2,-0.0942061557730295,0.08843085865925938,-0.01836131930314742,0.04290452587730403,0.01077499173571223,0.24594202589510444,-0.037633828275563184,0.03672986125685905,-0.012360176051568752,0.018992152681756264,-0.009569336851580072,-0.013533615314640533,0.10176482134936435,0.05452495352105954,0.010133465697407544,0.025680832731220286,-0.01077425566994816,-0.0931376803903806,-0.03130224210104069,-0.02479485501847493,-0.044923433268652224
LRIG2,0.04341344739689332,0.023793302686320343,0.03395995380364978,0.051543967031662904,-0.0144710753045706,0.16250673588663006,0.011725264631189374,0.02002301758232985,0.07892147977016234,-0.09604379485731006,-0.011531175347063737,-0.12669917529357946,0.06693534189513924,0.002462778309541984,0.0697908352991706,0.028682491456430793,-0.0032274368127898816,0.013449470022607721,0.1162540011739277,0.06382998159121313,-0.03583434937872511
ICOSLG,0.06730139033136655,0.06477376624918132,-0.026025123516692183,-0.017490648321543678,0.03736892009529843,0.15903254277555273,0.041025103229664746,0.07686843692116711,0.06143888647591187,0.11792356678405032,0.008304086476629384,0.05625571888881636,-0.001978478869011093,0.027922146218975378,0.055745412119058015,-0.024412701746729173,-0.031101633668626078,-0.12564558662559347,0.12113473017466406,0.05465284215955173,0.0732444629560488
WIF1,,-0.02567978231654154,,0.03272248865851103,0.003954443053756239,-0.17003542720435186,0.007236057471046045,-0.021763204827664067,,,,,,,,,0.09776374703722009,-0.036947226266784705,,-0.06259531522919301,-0.07389286494199591
NPPC,-0.05081200362776329,-0.04268124198800111,0.0057855462253202875,0.038357990594065514,-0.013517008229903843,-0.05071799639184037,0.034283723741338486,0.10484448520906724,,-0.0432797817217606,-0.044242358764672945,-0.010205752839024109,-0.012759239538231049,0.036810638423137435,0.0013574332389981415,0.06985762414882563,0.020801484817623443,0.012334900907228276,,-0.0067651875000211865,-0.018130099090713572
LYZ,-0.08473026374053491,0.022937616058007156,-0.005303411941241447,0.009314377075410635,0.04790022777919565,0.1812402253724199,0.04084208525403338,0.04018961033681671,0.12506421194254075,0.1396556685182187,-0.0637607161493386,0.051478527883747544,0.12107277186115314,0.06694464122294379,0.0771250237589334,-0.021519699496753197,0.005312273325690356,0.0014980520146577584,0.0032435709305209206,-0.04865338084766614,0.179960423604259
EREG,,,,-0.028480494641240667,,,,0.09111591175718005,0.03073921870576271,,,,,0.038083607207267486,0.017287337904823848,,-0.026538992842407367,,0.039312684769530135,0.03323581204244468,
SPTAN1,0.009023252000885901,0.05182575010306251,0.04079083321521195,-0.023900923648013085,0.039530855016010995,-0.05854853080509189,0.032368469961175456,-0.016457243868627576,0.059856359526461525,-0.02540210257825142,-0.07858166139519267,-0.014360968587390317,0.003483178456091742,0.020539515873509055,0.045729772391615936,0.025416298095799008,-0.03268551241875588,-0.021298074050513694,0.0559339753775852,-0.08638332587686018,-0.12045045749077885
PTH2,,,,,,,,,,,,,,,,,0.04330899531170429,,,,
LIPC,0.0436945699006595,-0.017472430875572254,-0.014202831639104288,-0.03834313412485004,-0.03460393512199911,0.09950823008603434,,0.04485289319234844,0.059797009043027025,-0.04589377821911928,0.09559926896129796,-0.029345010702389273,0.10422981851095288,,,0.03496072454742493,,,0.015232305870738073,0.06876077203799863,
COL8A1,0.010874751966530939,0.10821704009872936,-0.024920995572890594,-0.052815030999071706,0.06903720988064155,0.10791402135246242,0.0007782583039093568,-0.008402148111558665,-0.09882586777101278,0.15537618557328392,-0.007714116339213217,0.0065417971806537205,0.1034194410214468,-0.010377868200222733,-0.0017303206896504405,0.09840843452406468,0.034297918098102426,0.00802523523808621,-0.03211418546970141,0.03635892928079197,
GSTM2,0.03550501538368268,-0.014295122611860332,-0.011203591571526485,0.007376490470570784,-0.023856837160551633,0.10034587906915167,-0.027169188358956518,-0.017669781893496,0.046727706589151506,0.05291049444613944,0.036055868612098994,-0.037807570177798226,0.0024353337989503,0.015643096301807425,-0.003843895218065734,0.035180725933320986,-0.02582527390062533,0.028588112022427174,0.1321985448065972,-0.026281732611088997,
IL4,,,,,,,,,,,-0.01136912787154717,,,,,,,,,,
SPX,-0.026070967252465334,-0.02825889649297136,0.042689957262331574,0.017169929377395553,0.0948008017252856,-0.12992088125846368,0.02000114879242406,-0.004726504292181974,,-0.042425436261273965,,,0.005967468187876016,0.05073272487509834,-0.03271736613844209,0.008690269382915596,-0.0029852734129317974,0.10962073639726261,0.16107933756798845,0.07484891886774409,0.005112256629379513
MFGE8,-0.037075546210784883,0.03963608988477757,-0.03087416087539348,-0.008512012270810313,0.0077385399240900215,0.10250198909840472,0.053825880199017205,-0.019163204391746545,-0.031765915967376594,-0.002484147555685144,-0.03440974109323681,0.0433498120914005,0.03244032188834031,0.08079952983856652,0.02169329861449049,0.09346979217675726,0.06703469532263708,0.020463485912423588,0.018500514731055764,0.008362121413774666,-0.038050726302845506
TGFA,-0.06259675610926274,-0.052201404595110364,-0.004771119287905086,0.008602833633719859,0.03535868410186154,0.026000279840621303,0.010690199061345385,0.0007652061840961236,0.031818737452247135,0.06182769701748578,0.01081909849565067,0.033433035387209514,-0.009335228451029487,-0.005592767892729915,0.02865481101339472,0.008908702014144714,-0.04971007644520508,0.04181912544682172,0.11645400231758325,0.001812595901725002,0.02588304717135787
SLIT2,-0.03229797120734373,0.050554017580344376,-0.009011533281312368,0.019790119976158458,0.0007726071077138551,-0.0285276711512971,0.04650530716501485,-0.015852834802972525,-0.01011108845046002,-0.019609730770891273,-0.05495519360554265,0.1703406769283933,-0.0014649611831898258,0.047580010210242066,0.017666939011898548,-0.0093884351783525,0.04676788047827396,-0.022715376505575053,0.021601990350682616,-0.012397728959989737,-0.07079453933602874
PLTP,0.04114493977411054,-0.022852565833784994,0.007272357795932015,-0.027129160883822653,0.019623841473772958,0.27147677584364227,0.0994681559832429,0.055973985838272844,0.06139149868513375,0.051661449974417524,-0.0690545741703677,0.06809989129305744,0.15659870253200778,0.04393395781128171,-0.09729634509091369,0.08508692825454445,-0.007047270662552297,0.045795580687845824,-0.04075084525016617,0.00610152528906974,-0.03992027872242206
APOD,0.011115437816566489,-0.06648286287929502,-0.038098737412085026,0.06744300689321356,-0.021127221568860047,0.09636349320516281,-0.03877888139858807,-0.030214669398804416,0.06071656471785692,-0.008914331705472048,0.04246858895976412,0.06736409968860557,-0.15774983731538494,0.025089319774575274,0.05468915756324971,-0.014236135769689193,0.004042318509324358,0.03591421096261819,-0.07239933223223927,-0.06463840656533149,0.053175939416432276
B2M,-0.00776292138375181,0.06841587581909271,0.034115846521337645,0.02608981574142579,-0.00029315749964684224,0.3306560717499886,0.028257629515732734,0.056366014012366655,0.09533144521761272,0.12694673616987076,-0.03724866115004459,-0.004494579514668457,0.030391518438886454,0.032812579542292705,0.007262160579891817,0.10376168728245187,0.03151516600732967,-0.05460750318727789,-0.1514868631804039,-0.048725242930314945,0.16194749010958728
OMG,0.03447428848844271,-0.06748854280003985,-0.015800091154076545,0.057090947350722544,-0.04034726956017255,-0.08608151211272119,0.001553869355691658,0.05721215201418849,-0.017314674317190585,0.062349067665743205,-0.0748453373342161,-0.052163838982830626,-0.06400836522771368,0.08729018598501746,0.11713234253965443,-0.05959306891153931,-0.02952754161642647,-0.06768084402132457,0.16077203718413316,-0.03003370116124903,0.025938349335994152
CXCL3,-0.025273074620405987,-0.03524377317572692,-0.0011873642590534018,0.030088027665415035,,0.00258836267781232,-0.020786622545829168,-0.03884396566207123,0.11906760120002118,0.12503043129749217,0.1583486063178447,,,0.0030252880865185554,0.00736778996752376,0.10569929211321073,-0.04369047447679492,-0.02942086382004824,0.06358461832150988,0.02124740411898527,
CXCL10,0.06536663622310236,0.008638861974491627,0.002720533103934211,0.01366399283005316,-0.008543957936047005,0.290863102028098,0.008002967160512001,0.004297364072080916,0.02320198041656889,0.03870788529685532,0.11167195481840576,-0.010836201795379724,0.003659751871136292,-0.012651264854504332,-0.011237578957531661,-0.04549566899135092,0.00696183430937173,,0.047915792820087864,0.06686332844388188,
