,UKF248,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1
CKLF,0.07227014182010617,0.10636273173075424,0.030991061327444256,0.01010676201455391,0.004974482733506178
APELA,,0.017458885648690074,,,
CD24,-0.004919528839857494,0.14721816840895977,-0.0618387513008945,0.006987984738692537,0.05474735979761662
HSP90AA1,-0.016026594107513125,0.058870871484402634,-0.020620202998868704,-0.02534553888526843,-0.10968656810283232
BMP4,-0.04365325291781556,0.03546113495678276,0.05589259996022739,-0.040061499082968514,-0.0010021538020439922
SCGB3A1,0.014344437036267503,0.11261930429428989,-0.010951378632289071,0.03300978656230332,0.004176747516563743
IGFBP4,0.060408444514636,0.09983216098101065,0.08996949235624056,0.06471144726862793,-0.02196615373410406
RSPO4,,,-0.04485695177669245,,-0.0243908891239345
LEFTY2,0.06719966097025211,0.008976432961806778,,0.12374405831052683,0.013953359408117988
PF4,-0.013013155454645703,,,-0.01591745689768107,-0.01849341873705884
ANGPTL2,0.020784221355560642,0.015221417628413185,-0.01397245552521237,0.03507737563530966,-0.025053226909459984
LRIG2,0.020710623750158107,0.026866245429122713,0.07469738609918757,-0.039336872833028655,0.0712715882227309
ICOSLG,0.023280385852632365,0.11684517749120392,0.03495378848263642,0.054974105978485434,0.03179749402261586
WIF1,-0.008680600374673712,,,,
NPPC,-0.004226716395340094,,0.12125128805148772,-0.01577367682387352,
LYZ,-0.005343992397711401,0.08524966527970904,0.015906094821122825,0.074842135179321,-0.004321404906781957
EREG,,0.00883164505373871,,0.017937311001746153,-0.027929346042526053
SPTAN1,0.06968725614933098,0.03402345907606876,-0.02956151307515072,0.00034717874705181013,-0.027292464011383785
LIPC,-0.01593152271662311,0.015313949714769775,0.1189967604270553,,0.04996936224780951
COL8A1,0.010752367924023487,-0.13242406767303722,0.0385218383279618,0.08982971080293568,0.06276466955197461
GSTM2,0.010453447244192204,-0.048985785799845444,0.1780942927301483,0.10072388621387661,0.016474916236269684
SPX,-0.025766720992091454,,,0.02048294393533145,-0.03860124795824963
MFGE8,0.0022458096443387027,-0.015444463905193488,-0.004427516227432773,0.010238426400046543,-0.005739296630491273
TGFA,0.004073964420269276,0.03433658471262031,-0.035862607683394915,-0.027501688061711146,0.05141032774356512
SLIT2,-0.000685117323267621,0.03543956395445139,-0.03735490712593574,0.021566048054568906,0.030762185324393333
PLTP,0.0008795897966336706,0.057901148304645586,-0.05106545948802204,0.10980311706912932,-0.03730407403301504
APOD,0.0516460373756142,0.022301044109958517,-0.0047269155800753184,-0.004131198379629552,-0.04844482941150577
B2M,0.03354956741325597,0.14728083597214003,-0.04499130539465501,0.10000208829107374,-0.025019121986974008
OMG,0.04389085144214873,0.039421504300021795,-0.037551348429537244,0.001126048842420411,0.06280647527205416
CXCL3,0.009927369419832651,0.055602259318188726,,0.0457306133809323,0.04848837788752171
CXCL10,0.024588197595923733,0.043491763981362425,-0.06864680028831399,-0.021349924114651322,0.09637464926020056
RSPO3,-0.017040437227167086,,,-0.01587962694188105,0.11344930909490784
CORT,0.012675910540700063,,,-0.016656809621104374,
NCAN,0.026010611954146605,,-0.020728587853541747,-0.002073249840027885,-0.03419442514226444
PRG4,-0.018865794757603443,,,-0.02457814189350904,0.12515530930031152
ZG16B,-0.01739577004732238,-0.01794385559637355,,,-0.016433475604665286
TGM2,0.003883483758173457,0.07936436225305306,-0.07562491903180117,0.0654269985232098,-0.010644573046201759
VEGFC,0.02088780491489556,0.02127199762873351,-0.024687637945121237,0.04056301735825984,0.052093784216313006
WNT6,-0.002541837320558679,-0.04131974266580505,,-0.030957425177486456,-0.019846799254384977
NRG4,-0.011554148379945825,,0.017727638743019657,,-0.01317954757643157
PMCH,-0.013316777805092599,,,0.011518883168676192,-0.014148041604191374
COL9A1,-0.0348968157524245,,-0.021927925345666066,0.012789625438694024,-0.0012202646064694428
GDF11,0.013288273596675964,0.11626510567583372,-0.013950550810256208,0.043476030369935505,0.005597664162291684
RAET1E,,,,,-0.01445787004813392
IL24,,-0.03769058961960845,,-0.015663661140180186,
SORBS1,-0.017496070172172123,0.04100162486148826,-0.04663421283514206,-0.014097441777417832,0.01775978627545109
DLL1,-0.014740328154898424,0.013343532253496528,0.013065611377868203,-0.04669759587210185,-0.017666669164824636
TLN1,0.02020339871244653,0.11381015473354898,-0.06251218017648418,0.07835123455682758,0.013483326619704295
COL2A1,0.044732811086663195,,,0.04426990138325353,0.06644820206685774
SHH,,,,0.04981067442546278,0.04034543407443583
PON2,0.0656807801399313,0.15675016893118937,-0.14449551087265403,0.01769813726692398,0.05345423646301974
ICAM5,0.006272970737827381,-0.035678774069640797,,0.01337498840835259,-0.02842011015948338
HPX,0.005145617947307933,-0.016110624810876082,0.08266267417523375,0.04612524790994957,0.11586192544522382
SFRP2,-0.01667826709369396,0.040032273499173446,,0.04332594795099022,-0.046627830240221685
CD70,-0.030470781144144397,0.017370264359519532,-0.038854653102095196,0.10016128006946913,0.000611668855775248
HP,-0.01848002299527851,,-0.06598494937547146,0.08042415033271155,0.043740961155018486
CXCL2,-0.02708661803779476,0.12952683731981848,-0.008131051329650594,0.09387576329084592,0.007918332477689593
NPPB,-0.016183930516179473,,,0.003994514853302752,-0.01336918320717131
CCK,0.05034557255698449,,,0.032118077748217705,0.08013221496411146
SEMA6A,-0.014610685142449042,0.08198745703333706,-0.05904012934846309,-0.012043555817677293,-0.023897953407805643
IRAK4,0.032884860796945865,0.041731115247225614,-0.10496058111786592,-0.04322296784592288,-0.014280905823563067
GSTP1,0.05547336763364051,-0.06710245805586994,-0.021580138792339037,0.037564360866289725,0.02000519562749086
VCAM1,-0.012192728708726848,-0.0521441435780143,0.001287597988233878,0.03389656518624509,-0.028212035948204078
NXPH3,-0.04648101691676516,0.018276611163296153,0.062312777008935706,-0.0050145717295987935,0.0053414008291055365
MTMR4,-0.013687766657992132,0.040139304358010774,0.006518558024441093,0.004941559791989613,0.06193980643169367
LAMC2,0.09281802267764043,0.03416468934900444,-0.03580118159877914,0.01974732627297973,-0.025472393834350394
IL10,-0.0017571587264365559,0.05678220840760082,-0.030822884473904445,0.05604468247325319,0.020221729043676744
SEMA4D,-0.021994707855339315,-0.06594551071155363,-0.15146285135904727,0.021719097080631914,-0.009045726097065344
TRH,0.009907316640175537,,,0.006865996746247468,-0.014974381749164874
SEMA6D,0.016748537840582244,0.08529754110072685,-0.009519676920142063,0.013472559204101717,0.06453163121096443
CEL,,,0.0336043028183964,-0.02557300386381628,0.011455424229222615
PDCD1LG2,0.022930967656502196,-0.012350478541841181,-0.011065760021680918,-0.041736051047530476,-0.008292176611297762
SPINT1,-0.03213560410561401,0.047074386690534535,-0.06604208062989048,0.04765437825975555,0.054395223085539124
CTHRC1,-0.00591476255118857,0.0029091336530926424,-0.08801551635867731,0.0757457488146572,-0.0007280427473924905
PODXL,0.025420207222190107,0.14163884013521671,-0.005515017266131381,0.07635109153226066,-0.0187632731340932
JAM3,-0.0078010922535622,0.05423972732413042,0.11701411033364628,0.06081214454365153,-0.007521909134959488
TGFB2,-0.0414589346408563,0.1884512310153004,-0.08598662244045933,-0.0029892026404317283,0.024867287095756876
COL18A1,0.028519966198029593,0.1536826825685221,-0.06590023404042088,0.015175362167320442,-0.027218807782839412
NODAL,0.041033005154773164,,-0.08916896869868551,-0.01934831128130764,-0.02049380318633269
INHBB,0.014806474269731754,0.08427004540444774,0.007005272183660061,0.05207305221027113,-0.0053536888431489306
LCN1,-0.012702696070371085,,,-0.018272032762825328,-0.015142909863423043
ARF4,0.03188983815121577,0.168138194560777,0.07959986064668247,-0.004179196873830994,-0.003020954879193972
CXCL14,-0.01098548520017044,-0.04102146910543381,0.009427794071717078,0.05799655562691824,0.06386350341487437
LIF,-0.02603118444224704,0.056963605289907494,-0.009417290945072437,0.015888574674963164,-0.0008416576846607748
IL17B,,0.16502396145976755,-0.034185688067268495,-0.02925638317598503,-0.025578493590735683
MMP1,-0.01751276415130216,-0.13885166878331284,,-0.03011689360429323,-0.010776135827017344
MATN1,-0.016678269366508198,-0.025910837178152717,-0.03735498075702558,0.1524326199443237,-0.018212048042464915
ADAM28,0.02114362061855097,0.011630905606794325,0.01671328889016484,0.059423029162198555,-0.01896694152424048
TCN2,0.046642975468066505,0.040243917464897014,-0.03333661308209259,0.05986441110635458,0.08042028115759477
THPO,0.00975106650018956,,-0.035801199627701306,,0.08707999210617584
CUBN,0.01912909245603548,0.1424370434184662,0.03645214436460179,0.07609937718121648,0.0013068369969200337
TIMP3,0.025130220371089765,-0.15796605689251114,-0.01026470944854218,-0.034872358266543356,-0.05676702891688536
PIGF,0.02283069445721789,0.1003656996741162,0.02734748177917692,-0.015167506778516,0.06488595017744592
CRH,0.00799566582317857,,,0.05976320562782852,-0.022454997226908517
BDNF,0.005129469499669039,0.019984158063670324,,0.012016074747108491,0.06359480016882445
CCL5,0.014791244369839692,0.09280075137371477,-0.011532870326083404,-0.02701804118724122,-0.015822984423202645
GAD1,-0.005463178957047992,-0.048949461200970636,-0.03934362690385005,0.0010557179596170432,0.006793215190104633
COL14A1,-0.018585577641957087,0.039461089172644286,-0.0309698693167354,0.019387836946241674,0.030438716871224125
HLA-A,-0.028071877570281508,-0.1426178469917887,-0.06985211937135465,0.06981105672537774,-0.060355550233649
CD5L,0.16688901687254426,,,,
FGF18,-0.013466170812705049,-0.03913531686204186,,-0.0006456016933380959,-0.01497438295054777
ADM,-0.06575167099883807,-0.15464012740970579,0.026954286088725445,0.0026143794510662907,-0.018683117056853764
CCL15,0.13415167532652453,,,,-0.012987281170500105
GNAI2,0.042177227359924824,-0.07309342788226077,-0.041822074013768314,0.040482129827829366,-0.0797868375857947
HDC,,,-0.04263217470939785,,0.018735215587577604
COL11A1,0.023067799311614758,-0.06042417469372166,,0.00769854938380335,-0.010399659221090339
NUCB2,-0.06396428079439744,0.026038392902432175,-0.0015782803288059662,0.029493419133065153,-0.019596896634348243
CXCL1,0.03012151346277307,0.16904403383431868,-0.035037930174883374,0.06334786528715527,0.0478066461226896
VCAN,0.00817342141331364,0.09807726713166887,-0.04467247086347067,-0.041139756478866134,-0.05437350991107214
MMP7,0.006747067336489696,0.05146772411245076,,0.0748777848961643,-0.003549783944824378
PTPN6,-0.017032036373873946,0.06834909102895513,0.024141343212859028,0.04988068186338965,0.027805941202611362
PTGS2,-0.00479302061245324,-0.023359103268302397,0.04787723651730458,-0.023619714079624866,0.05652453224808938
XCL1,-0.016308798195955012,0.002213818841953541,,,
CD58,0.0010717166081467648,0.12870378843671582,-0.00455176474086344,0.039851370900272194,0.07857301863880227
TNFSF14,-0.016432795465366076,,,-0.031095673026408744,0.05295891489391438
CNTN4,0.018923969955562187,,,-0.03266630621632461,-0.022098666561601338
INSL3,-0.01460967324767268,,,0.02795149181444054,0.0781974834954521
BTLA,,,,,0.08030105080799849
MFNG,0.044740416437866026,0.05743634721027443,-0.02089723383360859,0.04809135253883873,-0.011764184444504274
ICAM1,-0.022392424562604818,-0.008985959045508094,-0.12434210452240223,0.03476178243962142,0.09272351852072203
PROS1,0.011582305786234561,0.1281357844079714,-0.027582319874930886,0.10709002501851485,0.056193787787005296
CLCF1,-0.03834043859755516,-0.007404929078434222,-0.06336813418859673,0.05240415390823668,0.08318629211050595
PSAP,-0.031124129403295293,0.08372011092196152,-0.05697009095860231,0.041224371745964807,0.07320232779972351
EFEMP1,-0.017675494139188824,0.053128899819346764,-0.11628193968043178,0.1424135656085199,0.06676154178916709
C1QTNF1,-0.011830161939050442,-0.05474136920158134,0.06957428315091276,0.003688803954733944,0.030503742329489082
ALB,-0.022586936079225302,0.007719659694243625,-0.047829122018382776,-0.041381099606017505,0.1256225747973965
CCL13,,-0.009535088082771793,,,
EFNA3,0.019837997081568158,0.036934130973033566,0.010497752652168407,0.004625636057310158,0.0009355304498687487
DRAXIN,-0.041737534829313624,0.18952569571374048,0.11329763354815886,0.0872929834415627,0.04244806591914002
RAET1L,-0.01138107734743244,,,-0.018272020788100175,
NPTX2,0.007902086492234742,0.10830919236932858,,0.04618785936579617,0.08938599884193892
FGF11,0.04993019727209422,-0.0937575147982253,0.0866010523907605,0.04843904227809136,0.05227893446247475
CD59,-0.016038702854076874,-0.0024489971029717232,-0.04517908447805977,0.02050867522073465,-0.01518145169976324
COL9A2,0.06697343897709418,0.08673661469023264,-0.02420198270868402,-0.05253452748857013,0.053557479844633375
DLL3,0.042583766216469116,0.022390735579210147,-0.024867033200331734,-0.025384593373652425,-0.04941039322607496
FGF5,,0.07375870742924347,,,-0.045556084893332835
LIN7C,0.010488922506692599,0.10206244887018825,0.013757673521072523,0.021042535917033783,0.029951498245297185
GDF7,0.024966354406908153,,,-0.01566366610274519,0.026119901856750442
PSPN,0.047252975176371656,0.040832394763982774,0.13672240643913153,0.08630679172219323,-0.03135903938574865
ANGPT1,-0.02314304053742898,0.08134769454966012,-0.04511141209240771,0.045624877654970745,-0.00010074344480523505
PNOC,0.03756234458861849,-0.03567878579943688,,-0.016656811433314503,0.071933951415737
L1CAM,-0.029373159607725702,-0.008146232987797942,0.03303554466413352,0.03329550336666546,-0.022336751947458388
APOA1,0.09198301980847752,0.048984505882688656,0.011649124157876025,0.041219978711524746,0.1003116001152109
PSEN1,-0.010222055038436808,-0.004939055640456126,0.025806166939192337,0.002551658405341573,-0.010644440748487388
CALM2,0.02447254228735385,0.12280191296380763,-0.05582394105617623,0.041280085082834865,0.03215509567507927
CLEC2B,0.03876415058314889,0.0026070033299424203,0.1279115411009411,0.04396706584209705,0.05322398479395278
NTNG1,0.002816199246238375,-0.013883568512711768,-0.033070027746384394,0.07791523602365624,0.019413908381598257
LRIG1,0.008561775008070933,-0.05248822483331377,-0.07656049661778416,0.009606090300890175,0.056531895573384214
CPAMD8,-0.02286576120017026,,0.003854394855719951,-0.017596863860640948,0.026155029171188008
GHRL,-0.019229462402271354,,-0.019207250727795066,,-0.00847917694314098
NPY,0.061142194905745656,,,0.04493186727984071,0.034964662713463844
MMP2,0.019369695166426282,-0.05345937026349037,-0.03346372787796617,0.0351665670947029,-0.012722969945134556
PPY,-0.019190745494704915,-0.00625915041590249,,0.019190771088004318,-0.011558030495462038
ALKAL2,0.04324409300585718,-0.05050200148235439,,0.033631257552344855,0.00394258875465027
CSF1,0.011473597593795543,0.12811349598402805,-0.0052312852309413455,0.04476385899726658,0.03637500714977242
SEMA4C,0.05808544380035834,0.00683805517695011,-0.05473639237538553,-0.020810181936738514,-0.0020640461839240543
BMP8A,,,,,-0.015960781279732595
ICAM2,0.03243839267920917,0.15311742814777154,0.009000251643375916,0.047749956620568954,0.01167357542212878
SYTL3,-0.04563430615710542,-0.0510502490907779,0.01283964704683188,-0.03609064487963329,-0.03250567011215791
IL1A,0.06869168079584301,,-0.07457356040545535,0.0008933970075522145,-0.024376494047263674
HLA-G,-0.017512760441602555,,0.06292246431315292,0.06167566158268026,
PGF,0.031882870904229865,0.13456844697042492,0.02195731728412913,0.011053873658452913,0.016102701926286343
LGALS8,-0.007050143480002368,0.06904668971852695,-0.05871878871958925,-0.022615760628406582,0.03647019861177841
DKK3,0.02839202150224899,-0.02333448591143787,-0.13581808632389117,-0.0050958322476145086,0.044383459530547294
COL16A1,0.03674264407627639,0.16097240987870723,-0.11878085599720804,0.04270518628367011,0.03232195076365098
TPH1,-0.012858813819245671,,0.0677880671622541,-0.028372754019807104,-0.02678764737939816
TNC,0.010518326783638102,-0.14193706623407562,-0.07975536053479537,0.07075679495048534,0.052274934957287494
TNFSF9,-0.022865758826329425,0.038503838633114934,-0.036325489642442886,0.01290121884228213,-0.009080094381633198
C4A,,-0.03913533809967255,,,0.09505727602747303
CNTN2,-0.024351940682337658,-0.010270306597251852,-0.019944949205068774,-6.0132569676514986e-05,0.031006888773001586
F7,-0.012544742005724733,0.01903457282158436,,,
LUM,0.037108053373311474,-0.06449901800290025,-0.014124563172159696,0.09002654902093894,-0.05169353823279304
BTC,-0.011381072606847946,,0.021752233968325933,-0.01090126075337774,0.0965282673402732
APOC1,-0.014414732073856048,0.14812773157781317,0.005338647698451686,0.031084245898289523,0.021183449794043328
PKM,-0.0422633688370377,-0.17670088747286064,-0.02691782874982031,0.04684196654449278,0.034359652054109305
TNF,-0.0292727238166611,0.011979972237403803,-0.05616106362578618,-0.01827202577179796,0.03833667946366979
GNAS,-0.020488340985115955,-0.1077214933335828,0.009905635515866752,-0.00571854908324048,-0.02544450617511209
BMP8B,-0.018849326843242562,-0.03097870166345354,-0.028968005099029765,0.028888912364461516,-0.00711787256967365
LIPH,-0.012858810653506246,,,-0.02037173676994515,-0.02953249087083291
CCL28,0.0003866296956740363,,,,-0.012393581176016919
PTPN11,-0.027563638481033197,0.030725094477220986,0.04634401406529992,0.05094427634277396,-0.05979590889022025
ADAM12,0.02313145724634607,0.12365613300054931,-0.01699395096889865,0.040492411124749064,0.0031961416132042448
EPO,-0.017278060657586386,-0.032440533356024065,0.17629532679433824,-0.021157601646274442,0.04998322060425329
EDN3,-0.0223994386684611,,,0.11647460794084784,0.04470557553560331
CCL22,,,,-0.019348302749630553,-0.02036584853534503
CCL2,0.013308100557475555,0.055337764508568484,-0.06310776889081655,0.04026983210264007,0.02957626778977889
DSCAM,-0.02707559731569542,-0.047727315235891916,-0.013403318521526509,-0.030605214570407324,0.042186238586855565
GPHA2,-0.014331797863294884,,,,
ANG,0.004062810706604231,-0.08504238687672164,0.018100877643338145,0.02147328996541594,0.04639374801236643
FBLN2,-0.03292749507546128,0.08765298565454252,,0.0412756331501496,0.008734718713191605
VTN,0.0319721768216234,,0.016609676760177307,-0.014877598954263464,-0.02149363568091118
VEGFA,-0.04633156504289171,-0.2428799208155703,0.040365069752300156,-0.025654020930237793,-0.06341903253479828
F10,,0.028258859954129113,-0.033632033547832174,0.10831611892022741,-0.023268414775988067
SERPINA1,0.018910398019227826,0.03672902586597452,-0.005004662087166597,0.07764201444606864,-0.033119505233371656
VWF,0.04562988146417657,0.14273717598367106,-0.0330298064921103,0.04723734368168039,-0.0498439251284612
GDNF,0.04844239191222572,-0.0915826290851695,-0.04905866375335171,0.06482102480761175,
VASP,0.04135180184289615,0.013820986199723237,-0.06658271590193057,0.056445926728115575,-0.014273854728297387
ADAM15,0.029770463528156,0.12035105157380109,-0.04887463918479967,0.13637117268301122,0.041293996978240835
WNT2,0.036633958825685195,,,-0.021729916700793005,-0.03205085878085572
CALCB,,,,-0.025735522909529907,
OLFM2,0.0686384887938739,0.1320989212558948,-0.054490623129738,-0.036265696730751334,0.0030301883471647393
MFAP2,0.06211324656737145,0.1642002688747355,-0.02341379956859428,-0.019953089349261093,0.022494827769840454
HLA-C,0.009944362584413677,0.03148992433958106,0.041013887505781395,0.12412642797451931,0.0716758847346772
THBS1,0.005119569436662662,0.06421980762301639,-0.007141862012964133,0.07964013027337817,-0.08542952584457984
HSPA4,-0.0019140991236905487,0.11218056473361203,0.026335460218715866,-0.022309787606015583,0.02962049731044748
LMAN1,0.006152578452772292,-0.04472636920404411,0.04057097183410428,0.02679418575155106,-0.045440935807173004
LYPD3,-0.01961661793940733,0.1140026692696619,0.0596998262280297,-0.017746207263750105,0.004650133849258565
APOE,0.027589119416062752,0.09667348469824766,0.04228300015773756,-0.018803149327668633,-0.028139863216579016
SOSTDC1,-0.005285443766842176,,,-0.04003554617736304,-0.021978793618746686
ANXA1,-0.03595820098902135,-0.058972962340216005,-0.12702050261670628,0.06494177826673206,0.05904114366502089
WNT2B,0.04095042493614827,0.02150687939110058,0.1333661173465301,0.0508741412505549,0.024961000742111487
AMH,0.004182821541685607,0.016933727599092386,-0.015071163387521362,0.057477654229200086,-0.006350917378656734
GDF10,-0.014882719771446992,,-0.03249940076720881,-0.03258473191424756,-0.034822569410645016
EFNB3,-0.005880386096538294,0.015006076835981881,-0.06264941898698034,0.01669415871211122,0.00753218567726027
LTB,-0.011258207974306093,0.0522333400131748,-0.04247303062211302,0.018111484505521115,0.02629046365204279
ANGPT2,0.02107838234448727,0.15675586236703207,-0.09370515362731814,0.08129161987816226,-0.053144658911203284
ADAM17,-0.0020334921906336573,0.018345175623860916,-0.0006792798824015588,-0.0035237445529592744,-0.03735063150035775
LRPAP1,0.08398313371876896,-0.006339376232667005,-0.04473372893804361,-0.02925633470928699,0.07921548932428692
NID1,0.037444865070795634,0.1218709562467267,0.06983823935160482,0.07438278584718239,-0.04869239432990635
MST1,0.0013111996741602652,-0.026397675556030325,0.010526530030039153,0.030053986327272818,0.05870528180613494
CCL14,,0.13497197385511953,,,
DCN,0.02817945223160883,-0.050142094600986405,-0.03922943720147929,0.06218206940081582,-0.04998425071193333
IGFL2,,,,-0.020963660641126487,-0.03482255903709561
COL7A1,0.03940273026220086,0.031661098870572744,0.12213968802509516,0.04193630955409503,0.056125902399606936
CALR,0.032973032190379614,-0.02496260438207124,0.07008019474189221,0.052109678494568094,-0.04533215656448013
PIGA,0.022365496344596333,0.034818196156196725,0.0601665493299726,0.008356837395226682,-0.03346627777707659
CD200,0.018425764028117433,0.06690311262971138,-0.07623083072756515,-0.0012281790545514658,-0.013480345215892989
GRP,0.01965616829692115,,,-0.01976355863671083,0.06546328153108086
CDH1,0.014712999586016186,,-0.07323428103711654,-0.0007741895245354717,-0.026518002730430208
LPL,-0.010917404642728393,0.030214081852099645,-0.09435371731501467,-0.070683564731993,-0.002406163114495271
SEMA5A,0.027151662346310876,0.09967241798813889,0.04342835240646125,-0.00606187864610687,0.007818430296293808
SEMA7A,0.06273808381125323,0.004855077742212504,-0.06472246408402287,0.054364409030308675,0.0026631617738582603
SEMA4G,-0.015345344124501057,-0.008148341219281879,-0.05260465024942492,-0.01165772229671805,0.046792760450614396
SEMA3B,0.007551047926234736,-0.12716835813272684,0.05208412849099916,-0.05183983864194478,0.09810971692837316
RPH3A,0.05068521136005165,,,-0.01171594350871269,0.06031222181704524
JAG2,0.014807569689293462,0.07765327314575494,-0.04042142883950222,0.04906170356140752,-0.006057621940069015
CGN,0.00566248321873653,,0.0016157424294018792,0.013042010689247437,0.055566980447652875
GDF15,0.014961509577781203,-0.00017528394036596436,-0.030322828449968954,0.008964840553102257,0.1285831240642816
SEMA4F,-0.014242831108484988,-0.0243581573110474,-0.06303277109434839,0.040132888022586986,0.05571611252499341
NXPH1,0.004255296284266422,,-0.04850692788891561,0.012705589291932697,0.0047919707992275335
ARF1,-0.024147263728078964,0.12762658669819185,0.02844100941015547,-0.016047382522293926,-0.015551615577020316
DSC3,-0.010846021122553656,0.05988024096998534,,,-0.01317954757643157
EBI3,0.07795219971688304,0.02053375198297675,0.0773013836566031,0.057388257863876455,0.02817535101751882
TIMP1,0.007722078855689532,-0.04445827651479885,-0.07202472815882104,0.016116387067806052,-0.044110312650088294
SEMA3C,0.01715499250983316,-0.035631488096348654,-0.027474666034653452,-0.04017720103050965,-0.016279147166267882
GNRH2,,,,,-0.014281836016711413
GAS6,-0.009479776211016156,-0.011238402575113259,0.0025410123151133617,0.021120108520607198,-0.0002649874963489647
MEPE,0.01670397743668491,,,0.027163525841640366,0.004751620873299443
SERPINE1,-0.028362538194121927,-0.15383672267445272,-0.0007410685259133128,-0.026014147694978073,-0.03418733060025457
RSPO2,-0.005875086662755408,,,-0.028374048470042542,-0.022443682980970187
SHBG,-0.01404880338794004,,-0.002668700808584976,0.044381768144705284,0.002997744263636407
