,UKF248,UKF269,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
TNFSF15,,,-0.021114046442718228,0.03780096454998546,,0.05568001423711906,-0.03339392384260829
HMGB1,-0.028324631547489796,0.02980330683545936,0.026592501599543916,0.060384746271007,0.026160835740461866,-0.04122877224223624,-0.04159411156791994
ITGB3BP,-0.05253512427683925,0.008601668978725632,0.05369573485479955,0.011146983896646175,0.0011804520124341325,-0.008184436306459507,0.025989369734169154
AANAT,-0.019718538029432815,-0.013482975620813731,,-0.02823200033895833,-0.02160667137370279,-0.017070292992529622,-0.01842364099575625
RELN,-0.04256989807680721,0.027284963716577813,,,,,0.025808336581852165
IL15,-0.04297450161731129,-0.03516909467511808,-0.043312834843771846,-0.009152679628710154,0.006318482426907226,0.02169498974253569,0.012859147537174502
UTS2,,0.08333192229060628,-0.032431645810647926,-0.006324690856098437,,,
BSG,0.05047125197133374,0.03558062745429779,0.14339979939462122,-0.028465739992691214,-0.007732779208576284,0.008878704185499143,-0.0009608908271012678
ADAMTS3,0.02300506402945615,0.031131373955682294,0.05553727992758007,-0.008305592725097906,-0.035967615302105786,-0.005052149273660713,-0.008039212721386675
CD34,0.08168735233949427,0.0010765565553366226,0.14055189721778438,0.04144091737128673,0.08254150830891151,0.06453913494783226,0.054746716656844455
CCL23,,-0.01534148597497772,-0.037195914668127564,,,,
PLAT,0.11370344044765662,0.0182427403219069,0.01398620943471128,0.03205154289841989,0.020220799619438873,0.08879900339557986,0.06538521980060587
NTF3,,,,0.05196732004061714,0.03500432069386422,,
LTA,,,,,,-0.02297404181304937,
CKLF,0.03666829817499631,0.014567835460943212,0.027728401591637846,0.0728946894107854,0.04845433022936601,-0.0024875836612919685,0.01133164734813008
CD24,0.012392842884410697,0.034157054149928985,-0.025368762203896153,0.011989218775818248,0.0865602761604126,-0.06452219474103559,-0.050127684039570755
HSP90AA1,-0.0350522206937966,-0.017822264846565163,-0.02065389082083695,-0.1184426653363529,-0.0832995559301021,-0.0710938177519627,-0.004823689033436464
BMP4,0.1413239270586956,-0.020185744853028157,0.08823158311640274,0.011250796593300872,0.04109091573515664,0.09061493541347068,0.014485241417119625
SCGB3A1,0.011345288568522028,,-0.04590274687937822,0.016319700065662367,-0.004270728873203682,0.05576004340452759,0.1609372648009657
IGFBP4,0.15447060351436362,0.04688482855943836,0.07067643988718782,0.12766706421156532,0.02656203922433798,0.11280863609616006,0.1193679672468944
RSPO4,,,,,,-0.030300356299021624,0.1278038000815325
LEFTY2,0.04916623250206594,0.07960838319214178,-0.010145475297081215,-0.027318201856062277,-0.018461211150843752,0.10188987585259053,0.049413754128096364
PF4,0.03410527389614701,,,,-0.014716193187386893,0.04802009317444098,-0.01819853401967108
ANGPTL2,0.04359173891905406,0.03012800094524201,0.05590621051576936,0.10054944339419299,0.07288562259468759,0.10302605313604439,0.07729257177159624
LRIG2,0.021545628013750946,-0.014157243541461194,0.0655523623931285,0.05274764440056315,0.04977145621090408,0.011460925470958342,-0.001428782582162618
ICOSLG,0.061045906524412386,0.06543070985065587,-0.025286617568505847,0.03786866583396589,0.028567864678848157,0.06431447941155208,-0.03838855217142839
WIF1,-0.02536800864600206,0.006407850566885942,,,,,-0.03339392110213528
NPPC,-0.03387272530029466,-0.023956788186970574,0.08581040259613718,-0.03801313669052792,-0.027844024084209284,,0.05319668159406799
LYZ,0.08270822168489476,0.018462520711440576,-0.01602103991772844,0.0319845667581157,0.04129493479681846,-0.00023185594294056365,-0.013613627084462857
EREG,,,,-0.045023043434824224,0.06765647449893693,-0.03469611673388219,-0.020951903659148004
SPTAN1,0.029504113923891538,-0.035373113121830856,0.06620564454607354,-0.0007131903652063443,0.02019458511691959,-0.03452166248660479,0.0009590659376655114
LIPC,-0.017260301199386655,-0.010247700217146988,0.007394711031900101,,,0.0005977076019680796,-0.028379524458254122
COL8A1,0.09042929737812942,0.02095480179490678,0.04353486190447563,0.0704531241163363,-0.007633674978408967,-0.04105692638831466,0.030553929698994165
GSTM2,-0.028762443768233028,0.008305515049799915,0.10715690640120844,0.014845691537739264,-0.01695078742574632,-0.03182859065539014,0.06464789947421817
SPX,0.06154434947376506,-0.009175907948104932,-0.04356736015174182,-0.005170330467536648,0.02774275354939226,-0.012047704182113761,0.007894150546778377
MFGE8,0.14978699007885113,-0.017814373272063866,0.10238476467532284,0.0028472065448019663,0.06877827429059068,0.13247965000973938,0.06715707636233223
TGFA,-0.026807871234482503,-0.021275484923858595,0.158528974039532,-0.02243208965161706,0.03832043914841912,-0.05839448930306406,-0.0030960076761980923
SLIT2,0.05225928449476348,-0.024112446997715885,0.009498451581486048,0.02065579569959052,-0.06383037770936045,0.01372315461520776,0.0115717618460727
PLTP,0.026405964067096124,0.02145818102917505,0.040296970450725486,0.10645845014055441,0.037973850175874665,-0.008506204712686795,0.014282863722790827
APOD,0.013865512922987457,0.009787947337691977,-0.12590402919110733,0.03209415454228145,0.05706476589808799,-0.1095782018340392,0.0450354302683818
B2M,0.07633595622435148,0.0020143400939408884,0.009600073893350816,0.12051071306087614,0.04457142332305337,0.11215157090483495,0.010591386510494245
OMG,0.01048652503947731,-0.021656241176107476,-0.15718709411257936,0.10014034059597632,0.037173121979823996,0.017023656614700074,-0.003844394977183391
CXCL3,-0.015094163522684358,0.07134800588944175,-0.010196658156986102,-0.006940794304923468,-0.014897730879437555,-0.045003135337561284,0.0001360533523616643
CXCL10,-0.010814411192591872,0.01509286455394435,-0.04204425801848401,0.1140516090997382,0.0016943474361387234,0.017856755721617174,0.03433356997429415
RSPO3,-0.01846170540894086,-0.022139760895744643,,0.05864691314062354,-0.00840563865591172,-0.01637270952442937,-0.013024101377534195
CORT,-0.0036485676075624003,-0.016011326517318677,,-0.024248154608020846,0.011009077830273436,,
NCAN,-0.0009652758040624353,-0.010046240769340032,-0.05044569411569003,0.03653566657988265,0.0630113821542779,-0.007701833826029071,0.002794050791513467
PRG4,0.04893656259969843,-0.019179048018326733,,-0.03524732884811817,-0.02272327084765531,-0.01461262210449016,0.09118820313806691
ZG16B,0.12350334072981915,-0.02070686439432866,,,,0.12267767271609811,-0.015525215957001485
TGM2,0.12654450704762146,0.006991772556017612,0.059318506056739335,0.08446661312239727,0.00967930781010956,0.06989501946683038,0.1136571110855652
VEGFC,-0.01263943854989865,-0.025286370640605352,0.06784395698620323,0.033886202071493565,0.08064965227108262,0.024400154641701092,-0.00867701822262659
WNT6,-0.021928850058197377,0.0023586431330613108,,-0.02926282342733021,-0.013762808171960744,-0.00819840604816233,-0.0160422059844778
NRG4,-0.01251782925508966,-0.02388872099229081,,,,-0.016372711359419482,-0.024125017264283226
PMCH,0.08078734846796266,,,0.048799358761433674,-0.021606670607486684,0.06449152757505563,0.036085878726475555
COL9A1,0.1158568309933893,0.02662899659675701,0.06370512139407018,0.052728732067697064,0.026877231907481,-0.04353451257947191,0.14223375663737303
GDF11,0.007174825240070917,0.0034439772018593855,0.00013610326190097762,0.013886472018914115,-0.0030383150964462037,0.10291373267810892,-0.026539087720243888
RAET1E,,,,,,0.07418468327638653,
IL24,,,,-0.02438777535235254,-0.014481550969001727,,-0.026970966741557755
SORBS1,-0.008242928809305944,-0.06219003481440854,0.003303769463637467,0.043723422186250416,0.011918605466322651,-0.040340513199515676,0.025557149436832214
DLL1,-0.018810956458393216,0.010211435748735051,0.09442162414393725,0.04555861542930773,0.05091967744872212,0.09705706231725814,0.0230001775902344
TLN1,0.10462621479521163,0.03657272303709663,0.09302089189345028,0.0266046498555043,-0.0448822363006875,0.06262611595089629,0.029694667235041702
COL2A1,0.024010230174150913,-0.01770250849343198,,0.0665678767199169,-0.037743351840141263,0.06334018472450682,0.0017374649349848818
SHH,,-0.01391632264310446,-0.04965135339573859,0.004631047693736442,-0.020598104344528176,-0.0062251518733601515,0.004930409064751545
PON2,-0.0060531614223210675,0.003416627097009277,0.07690906596685565,0.08434347741154587,-0.04293381221535642,-0.07965168839385962,0.019065571791505927
ICAM5,-0.03663069072479347,-0.010738995352734931,,-0.028836006681608652,-0.03676439383175321,0.03569395458238828,0.062168635085826235
HPX,0.03137732483944342,0.03383182836118459,-0.03386949309869786,0.0447023614222373,-0.018029622106763402,0.039078593137708506,0.0051334098669589216
SFRP2,-0.018069328252007476,-0.014128247278897388,-0.07363035711438816,0.07546151766955622,0.01637574785947547,0.021993792591156528,0.11240320308779504
CFC1,,,,,,,-0.021346844387578084
CD70,0.20384080704391389,,,0.08443549847792296,0.007632570933914642,-0.024979529502573213,-0.04238082990748898
HP,-0.012947022010108888,-0.018822105122539227,0.018187069035501206,0.10983691661481103,0.03237003386920295,-0.024491785440041883,-0.022178684262399356
CXCL2,-0.011298288892231808,0.0616078397892048,-0.060788663188246723,0.03581043714434056,0.06581232906445585,0.01438590128799263,-0.04185540134304395
NPPB,-0.01753376122721384,,,-0.03461869260301463,-0.022790886496119926,-0.01660829224165822,
CCK,-0.006915046105040498,0.0022238556662461263,-0.03484879520451953,0.014727717297862333,0.004049067313818574,-0.02154543853572534,-0.006744309464125211
SEMA6A,-0.0520401509455722,0.008095094159396294,0.03979201287784648,0.06613443850243432,-0.016826092158853667,-0.10414717955288734,-0.020131880975283886
IRAK4,-0.030820369157235607,-0.019590456016490065,0.02394026762047362,0.05749966413941046,-0.026259073925970086,0.044198472451958896,0.029328366923055904
GSTP1,0.011998169482633214,-0.0005738111332909454,0.04798313406727203,0.037813998863889246,0.06672523812255493,-0.06197063179909647,0.04901461558830337
VCAM1,-0.007842838448160585,0.02483344782725521,-0.012191923787983705,0.058559758925041776,0.00039316397828280164,0.0510977889612755,-0.031090769870074177
NXPH3,0.02924799051575978,0.023065406776448714,0.04531764090747811,0.10329176684840519,0.042084731417627835,0.013625050122572245,0.04695652613984998
MTMR4,-0.032089408444164615,-0.05384586086716373,0.12230418869505827,0.013784977491029906,-0.01059085936716055,0.036257648283088355,0.006151951122186077
LAMC2,0.01112586996086354,,,0.07151138398160338,0.023243767921973878,-0.031643889857727155,-0.02323149430746317
IL10,-0.005486545064722966,0.009724541651517309,-0.06379931131184247,0.07072134688847824,-0.023849339773262025,0.01661422436942443,-0.040412983588936746
SEMA4D,0.02739445416250576,-0.02282966127634561,-0.024570454228082912,0.02582589164043749,0.05430651278050031,-0.018219542030039206,0.04473701661154311
TRH,0.011017996459997908,-0.004907989688603184,-0.04556554753229312,-0.034499348280946376,0.009085186290059171,0.0038092501624147255,0.015905634744235394
SEMA6D,-0.011822973059791115,0.057983532301994184,0.08139529718523272,0.011830349622253152,0.05023686414202452,-0.06312259295704446,-0.010160829158232536
CEL,,,,-0.012525104016103529,0.06179007500877403,-0.010976811463121218,0.01766519337406709
PDCD1LG2,0.021912406513769873,-0.04240214814623874,-0.026933288155143745,0.05559387603587318,0.023414604178596633,0.016522013594537012,-0.002842516760362625
SPINT1,0.05256094892604229,0.022972699546236215,0.0434279232277674,0.026443550724758496,-0.035403003355493866,-0.018188649033166155,0.024851963740819365
CTHRC1,0.193649601583001,0.06924192418229184,0.008991818529390924,0.07562903067343522,0.05086343676262517,0.07409358536084139,0.0956186778629999
PODXL,0.13604955411302513,-0.019817903263849496,0.09460129916089577,0.08960212773503232,0.0233840804666273,0.09854496813872128,0.09783483258594373
JAM3,-0.002961321295011908,-0.03796466962678279,-0.05808800598426613,0.02686178901872445,-0.03289964659565651,-0.04042853806462899,0.014899667650236002
TGFB2,-0.006249282158570716,0.039145945866999626,0.059993711447130636,0.025284906519995085,-0.0364235762082696,-0.08602323181556401,-0.01317602031799835
COL18A1,0.15151822155945358,0.02224086543418444,0.10639686879071068,0.07469356285276818,0.03601148321609256,0.14044467030116628,0.12948593348510776
NODAL,0.03264834615205696,0.08396733712629911,0.11005186141016095,0.1351692436610963,0.0049737609193586454,0.023847639462238123,-0.00527242802118933
INHBB,0.003175820793040196,-0.023732379910338858,-0.005180855541276543,0.029187745394194758,0.04147959228067295,-0.002050115634538797,-0.04074585116118947
LCN1,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0
ARF4,0.055620099431812765,-0.01299795973433312,0.157686157277722,0.10880798278543291,0.05758277531231175,0.11328965780034905,-0.07472201241464155
CXCL14,0.006917837196470715,-0.0032895087323777483,-0.00506817782601522,0.020177016446815785,-0.08067709550323154,-0.09229610718803002,-0.006375649207407926
LIF,0.04867278899744113,-0.012394475239897229,-0.014656080338070131,-0.035776139112161376,-0.005458262211150378,-0.03555603152707249,0.04235228675138994
IL17B,,0.035152223644162116,0.11632199210549625,0.05878184724966217,-0.02704845312599747,0.02183036164006705,0.09137379709323665
MMP1,0.10373492295036843,,0.09172119208936219,-0.05331487903467285,-0.027844022279044114,0.19089022514127557,0.007082283604429005
MATN1,0.055560592268013305,-0.016287368328568873,,-0.04879420447337968,0.09828643105180136,0.014223061380922409,-0.01678964566949483
ADAM28,0.05186279748137736,-0.008170072791420922,0.05778365460544497,0.03955615673348044,0.09409379952577145,0.057626044607546736,0.010641481213297822
TCN2,0.1484283183141876,0.013238659026106287,0.06583720549699723,0.13494625789678372,0.08785272466080375,-0.014216017278668228,0.019146411232238682
THPO,-0.02354508608738826,-0.0316973519630348,,,,-0.02449179289587246,-0.003843768543684681
CUBN,0.10682769455208126,0.0044407056668313,0.1330845718208808,-0.02470205710848319,0.11828792238408681,0.06314793245165518,0.05140788595825105
TIMP3,-0.08367133951717319,0.0008016411042789193,-0.027253959139344898,-0.024258905416098677,-0.05127623975101525,0.08607784740507035,0.11631517445269297
PIGF,0.023855699424824472,-0.0364597710442148,0.0022836046977211316,0.07707712770668662,0.021338752495361702,-0.025930989127003243,-0.06507299774810625
CRH,0.02532924003258793,0.025852928580803562,,-0.036741834822783176,0.03863445847746884,0.0460388670159399,0.006370847726832428
BDNF,-0.0182857085010471,0.005143422478048488,-0.005951984505666441,0.001713703271479601,0.050121150765872216,-0.02056847785939451,0.037622153829404294
CCL5,0.09348930455539059,-0.03526453192739472,-0.03279399623432901,0.09458898246948351,-0.029779261854562422,0.060564188568173104,0.07593076484476324
GAD1,-0.008497039040670219,-0.012259396360186622,0.011028202480311824,0.05341259833549995,-0.028951852206005983,0.030615895668393636,0.08173868505787787
COL14A1,0.08001802466439936,0.1462369119916269,-0.045174972593168966,-0.022030798583635117,-0.010858812063525604,0.08058396758027717,0.010613147276715912
HLA-A,0.043385079736525466,0.04012624684432439,0.04139300540685744,-0.015073984537879306,-0.07061654885657322,0.1576160997574898,0.02077634849256081
CD5L,-0.016124021457663708,,,,,,
FGF18,-0.014589325098671113,,,-0.006810817817227119,0.005827555469000541,-0.01860240257967279,-0.02304915263541536
ADM,-0.04477815417881502,0.04331783343867312,0.03496153821246833,-0.11551856488395969,-0.09128316861204636,0.013960803647040363,-0.008428374045053715
CCL15,0.12998028549692486,,-0.03386951081849802,,,0.06055359150666818,
GNAI2,0.1079949560519674,-0.02037858297910924,0.03896852187874042,0.06664027852757837,-0.06212301346110023,0.05561433359519857,0.045357278341472615
HDC,,-0.03421125388347278,,,,-0.04629778668536966,0.0708918573594771
COL11A1,0.03929417009424973,-0.028243897726146983,-0.03072467288009605,-0.024162753377431376,-0.036731578879095186,-0.09130321444834234,0.03798193757224179
NUCB2,0.042341312933040436,0.02739080715372918,0.14925523768162435,-0.015322626196124163,-0.025043794112241353,0.022623580398465223,0.0009232347073041599
FGF16,,,,,,,-0.016544005674365113
CXCL1,0.03607274758285556,0.03212858511821282,-0.036273289048633243,-0.00915667975675921,-0.03819409001813751,-4.822442038025262e-05,-0.01601285215953942
VCAN,-0.03096410259315913,0.00663967280805328,-0.031052046206248154,0.010794503111859522,0.03914996826878947,0.03901188544442251,0.01353631706066467
MMP7,0.04053061328338604,-0.011339252807616452,-0.0670806133402031,0.05493717453994452,0.0474979868376124,0.09222947317208949,-0.05909181535582089
PTPN6,0.03774026539329473,-0.012108318998261746,0.0319835514945703,0.006718882471927823,0.025706865559828363,0.02839094121263644,-0.04286450191770106
PTGS2,0.06252857157764159,-0.0039408249872717885,0.05178168727538463,-0.05273821933536622,-0.048659063160824856,-0.006834299192898583,0.015369623706147598
XCL1,-0.017669043572870958,,,,,,-0.029880203182674325
CD58,0.027118702307421014,0.05356954957550918,-0.02944936749424783,0.06615621088040373,0.031996665766421135,0.006145799817525823,-0.01821438512298787
TNFSF14,0.0011444391487140644,-0.023626999657005387,-0.04316787100811417,0.026776913385066353,-0.02874893486377925,0.02820032438779164,0.01895081733037592
CNTN4,0.03979017664045223,-0.00804616985998967,-0.04027782188765084,-0.036322955548712337,0.10529592398328463,-0.027452770054730288,0.011349154420883219
INSL3,-0.01582820205982809,,,0.0026172828600262415,0.008179805056832547,0.07094091585762502,
BTLA,,,,,,0.017050503139873396,
MFNG,0.1037455650728364,0.06194877305007282,0.03602449410274985,0.07842400929241375,0.0374149979381728,0.0022483953857590907,0.027037335295339943
ICAM1,-0.061084637098773736,0.025969333924600838,0.033791791603359135,0.013724689016621718,-0.019995237924565118,-0.04653075999612944,0.013101996262072094
PROS1,0.041173582181129556,-0.0029448764877121887,0.06545787555033919,-0.0026638213804527707,-0.02703601634083429,-0.003942836449539067,0.03945816807176726
CLCF1,0.0995886853136872,-0.050665273161210056,0.10999079120343513,0.04693272539540471,-0.003631678896556165,0.04086247849089546,0.053158065812920506
PSAP,0.07824348207577779,-0.06070441990725247,0.0020114633407809644,0.011547168818422937,-0.04505916646358253,0.03423814356365015,-0.02660991673791328
EFEMP1,0.04612649049952875,0.01140259311997195,0.06201691671443335,0.07016746404692756,0.025433215752990353,-0.03348181633864494,0.02519651473201281
C1QTNF1,-0.06376060764973711,0.04046115323936449,-0.00587336573431093,-0.009336772627653986,0.016905429720288172,-0.053703745380199085,0.005263770638818254
ALB,-0.010621501751931762,-0.0190201699331489,0.10205418412012997,0.050166712261659814,-0.038258137592153386,-0.024979537298380275,-0.023771113337908767
CCL13,,,,-0.023690664611923398,,,
EFNA3,-0.05733078289053682,0.0036953096427663006,0.08284310244031153,-0.001663452253690819,-0.02201833110235402,-0.01670934210142005,-0.028673658799663472
DRAXIN,-0.020283487583961868,-0.0054477070687927185,0.027112332615521484,-0.07593511319018295,-0.07050841273991841,0.025386437334618185,-0.020184455620411962
RAET1L,0.015575993121797813,,,,-0.016893062099687883,,
NPTX2,0.004402852695799668,0.0015251365559010583,-0.0253862365783804,0.062358023616472205,0.07726240882607291,0.06885226585576185,-0.024099737262509847
FGF11,-0.05199680931383647,0.01405832980667457,0.02543547194281338,-0.020994124999467144,0.012846278899134748,-0.0731837488625757,-0.049489104155506426
CD59,0.07351942325264645,0.02502994478467778,0.06376861713964928,0.11538628259127116,0.00013546857135078062,0.11229593268090948,0.09207947520428603
COL9A2,0.07067558729277089,-0.017309221951653436,0.02086992597364275,0.00887715011538156,0.027475927303046394,-0.016727643534532842,0.0686128958906012
DLL3,-0.007076862842693022,0.012689103615520966,0.020806917701074165,0.040871829632450334,0.021518412016078656,-0.03172597376232493,-0.05620935646996371
FGF5,,-0.015145654244596218,,,,-0.01152515490117705,0.09711670374514544
LIN7C,0.00012963955346069697,0.03723515263471633,-0.02436518802936015,-0.02187521283429381,0.008644042675565667,0.04095060334896003,-0.0021061855562479657
GDF7,0.029309581870884144,-0.02709310039549469,,,-0.014481555557050295,0.11178797644835171,-0.025665199972423707
PSPN,-0.026026203794686988,-0.013446866618273622,0.0009781490587799984,0.04531398428161843,-0.02165853754617477,0.01971581994521943,-0.016961929543572965
ANGPT1,0.1146408247892602,0.03095145035637329,-0.03784138607513919,0.01979775704833388,-0.08430541310605406,0.039173729380355495,-0.03577761773976614
PNOC,-0.024646569388175107,-0.006586077169256777,,,-0.015399749879281405,0.014515747182762148,0.0802235350816914
L1CAM,-0.046165567091586375,-0.008274541307779723,-0.05273182964558071,-0.04589319613190117,-0.04125153620618631,-0.027748539183293106,0.006876341558547898
APOA1,0.016241274921433686,0.052974514426239024,0.06808607861831735,-0.01145384559888672,0.09676261191996045,-0.020306474582596205,0.04491596737652761
PSEN1,-0.012609396783573111,0.006903029644691361,0.0515094539164071,-0.01860815691400698,0.03497536339902409,-0.0011060853467485877,0.061002210422596286
CALM2,-0.0002293012935852713,-0.015555858975509672,-0.06594012870106898,0.09139906719144604,0.1091771441739015,-0.09551283965505852,-0.0358560684319997
CLEC2B,0.08147001739540126,-0.01235790397427418,0.08402613116410768,0.036645394975377076,0.0057210122118212395,0.062108872777929154,0.005788357385877678
NTNG1,-0.0069641419065548296,0.0361782222990508,-0.023519078741094848,0.06554189765342514,0.09352312551835687,0.033141968770116645,0.03006999070456877
LRIG1,-0.06659792578385705,0.014947638504432363,0.05795106505074859,0.0816584993618939,0.05337340891653217,-0.0752767154732664,0.03793772657629733
CPAMD8,0.029503832964355343,-0.013701282514565242,-0.036273284287161915,,-0.016268858130413115,0.047946780126414644,-0.018198550377895015
GHRL,0.10981483555160722,0.025384687949113697,-0.04887171197467994,,,-0.03177569165794558,-0.01604221151483263
NPY,0.016162078587787728,0.008875490827789026,-0.04235934102281313,-0.0013259877480198466,-0.0477464884302508,0.0011903738391969643,0.03183167075058678
MMP2,0.09065731883159092,0.07593824814763148,0.10507999600891117,0.040660717899022474,-0.0056562524716630485,0.11512706519194467,0.07465100579944048
PPY,-0.02079136146438546,,,-0.008522540389358983,-0.0533562021510319,-0.032929373625329564,-0.00048576561218213266
ALKAL2,0.020518647128132683,-0.015534975521089461,0.011220766329241398,0.03639164953892068,-0.006964279574186007,-0.02506488004495961,-0.01069803991238165
CSF1,0.03194602501656843,0.03831319033839278,0.060704092126122225,0.006143052655354531,-0.016636420279819843,-0.059326283348057535,0.0013445640936865664
SEMA4C,0.04268256551225059,0.025356465958557735,0.034637988888787705,0.05436361446766651,0.02739602877293001,0.13704787290444864,0.04636980340617319
BMP8A,,,,,,0.2064080478109766,
ICAM2,0.10959709434795364,0.06055059498497267,0.08876558263889005,0.11793117454695788,0.03851815259855393,0.08798260584791594,0.03274146668973729
SYTL3,-0.01410220532030296,-0.004025491790610623,0.0515214840136798,0.0011983334397559697,0.013881248087171193,0.04933436011848309,0.04069946232777987
IL1A,-0.009382891490812584,0.039016589659036066,0.029981484509018566,-0.05226807467528241,0.04843316005472899,0.010797774445728435,0.039826753397590016
HLA-G,-0.01897342303252447,,,0.01822366378905967,0.0025620688960107827,,
PGF,0.10005546030171139,0.06631327652985627,0.01055934859894574,0.06899536139998036,0.03859532187188573,0.1248363979786259,0.09991067427429463
LGALS8,0.02389666778351457,-0.00930573376424144,-0.03442669152200852,0.034552402523146133,0.045925832613633644,-0.007164621822349417,-0.007198365524007083
DKK3,-0.020430308345069266,0.010858813627550807,0.07121258319788756,0.09065917780642017,-0.009377732302538197,0.062215613097657455,0.0038019972034536334
COL16A1,0.05760951256509651,-0.026634283909486606,0.08991116365594409,0.0275132622370018,-0.008210520696223725,0.047344747039525764,0.04774999491074311
TPH1,-0.013931311120401193,-0.016287368174822972,,-0.01760943913483167,-0.0441072245568419,0.05141641604646211,0.03043575115621773
