,UKF248,UKF260,UKF266,UKF296,UKF334,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
INSL3,-0.016215048442307197,,,,,,,0.01791788118012041,,
BTLA,,-0.02614104531079207,,0.07638608915918776,,0.005691886509968277,,-0.0328227635323202,,
MFNG,-0.04674795374673688,0.005886707686790891,-0.04118183090496716,0.03563263281168838,-0.019519945139603652,0.10280334143381718,0.07769362046021754,0.05123038170016822,0.04210660080415867,0.005364165075217642
ICAM1,-0.05189833521312211,-0.04928588568125267,-0.006013969537904097,0.00715427707971144,0.0038629657416739934,0.03245664599039079,0.00839334717510082,0.032144664193220054,0.0471677575545152,0.12923558888215841
PROS1,-0.042472764095631575,-0.015088360735721855,-0.0024940751863456708,-0.001034155141168249,0.014983135589189636,0.08030243679182424,-0.026653160366010734,0.05467541699980253,-0.0802684995045438,0.059311382279903346
CLCF1,-0.010029727859336604,-0.019079129282504204,-0.01889946883190332,0.007990765979561165,-0.03594850083442426,0.028208498894165705,0.03437089459318828,-0.0022098574636081505,-0.03114876955915387,
PSAP,0.01923910118063082,-0.04231493756352332,0.054087363804060144,0.009265130505787757,0.06919882110864937,0.08402863947145325,0.0077917146544831326,0.10360548422502587,-0.07299288294169538,0.060183886187806415
EFEMP1,-0.005753798558005489,-0.08217024826741978,-0.024563602764198215,0.07081519821923273,-0.0585977181570853,0.16261603318049586,-0.053610361284114325,0.022393150057599193,-0.08979441962868935,0.018129895026469507
C1QTNF1,-0.010658959912561966,0.0035771301870951744,-0.007311314097642344,0.019705756058827153,-0.027357635265229475,0.04549727060378358,0.048988191906575704,-0.07543394268820751,0.006343954586421736,0.03394980680498169
ALB,-0.010418536685431787,0.008142591930189116,-0.019447575645466054,0.11912084042186533,0.06413457069921087,0.07175958303670374,0.002936264725678046,-0.015578763236149262,-0.02587984816758017,0.11160256332575419
EFNA3,-0.02789919272082162,-0.01749009758632923,0.02953976745286119,-0.030584160553517988,0.07906216362767288,0.007687352549487564,0.09307517877232956,-0.0060461904399354005,0.07103311026846616,0.04969471127439223
DRAXIN,-0.03160407278620982,-0.05860384318714799,-0.0320511006433855,0.004051766749100058,-0.020142012982168833,0.0697832378728882,0.008520652988269577,0.0408332373384176,-0.041882675439501055,0.06077640099162402
RAET1L,-0.012631680215275182,,,-0.018075729178481683,,,,,,
NPTX2,0.04728944525992988,-0.020742139440733443,0.03810674693164319,-0.012327029679298461,-0.0400952026092027,0.02900520691081464,0.04325534933200763,-0.008399795314741717,-0.003767126947439697,-0.01741284192993578
FGF11,-0.03959355552447009,-0.032783220863545556,-0.03209344797117507,0.008215923166952925,-0.051951841752319046,0.10725294476687437,-0.030971023363121616,0.05829499207853091,-0.011516162930380085,-0.07404561248689806
CD59,0.03295360659825308,0.02158697862655642,0.014795076788789843,0.027402696952320442,0.054142931484712206,0.018853393967521462,0.041808604634134695,0.022279209979653387,0.09049941828601084,-0.06594391298295643
COL9A2,0.02618102335979859,0.06380196901640704,0.003564017205321678,0.002633118439502492,-0.05135906212107231,0.028658040005004236,0.10167612537723636,0.11299978379656746,0.051280346772388345,-0.01644561333302123
DLL3,0.03506330908398041,0.0712733104708187,-0.03315746142386638,0.020411749803493365,0.06732344229275113,0.05055319282920747,0.045218890496012826,0.0552757379262944,-0.015433633332775244,0.034915415258727434
FGF5,,,,,,,,0.039819068421461844,0.06667729877661475,
LIN7C,-0.012003971841588358,0.08165873727988973,-0.014369020593019139,-0.04169640606839057,-0.004811167977263616,-0.004322109514130174,0.09638542933340534,-0.021787195011167902,-0.010027816147836592,0.01867120304398981
GDF7,0.05403014769278076,,0.03867363488268992,-0.016548250722429513,,0.021679413967227668,-0.03541510533621806,0.020445541774974325,0.06467758314697547,
PSPN,-0.0028722887685818147,-0.0719503705150939,-0.020571947047487518,-0.03964541069484523,-0.00815577336295617,0.04188280893907527,-0.022549738897564668,0.07041256828957942,0.007845755279722231,-0.05909373881171066
ANGPT1,0.014107002436547554,0.06454007713948606,0.014958058122138681,0.01958215656298777,-0.019130547792052432,-0.039728317539190414,0.05448049485843277,0.0551062072575097,0.0005982584244363576,-0.00855338296698367
PNOC,0.0210697563838838,0.05740220108928832,0.011147488377919788,0.0028388031046379858,0.01890364522726696,,,0.013729803953981047,-0.09358415991201366,0.07604046021622937
L1CAM,-0.006252716808016783,0.014622368133329181,0.04742483352528345,-0.025647597939361458,0.09715522325134882,0.014558353094421177,-0.019035999180491668,-0.04263806680225564,-0.07341310942110242,0.042638989610003904
APOA1,0.006205742533657472,0.07278584922646997,-0.007423904491762005,0.015303717745396368,-0.028041500625779793,-0.015298196417753273,-0.02989873571600516,0.0010740746199585614,-0.024864292765725122,-0.030310521062946117
PSEN1,-0.015636859842841747,0.010282493912323465,-0.023321902146654083,0.01445723101585197,-0.03770424607985269,0.016654747100577388,0.09635430912803218,0.08616264771879395,0.05628281846988762,-0.01713457826123683
CALM2,0.034379434344699165,0.07330738568324244,0.04550167573490278,0.014816202768122191,0.10066099392463819,-0.027222789665995978,0.08224804670362838,0.0349261434703937,-0.08220383054401484,-0.03991432037002391
CLEC2B,-0.03160259002916746,-0.0970236371849817,-0.055806781003409855,-0.039825098479391946,0.007081810057516269,-0.024331834235146194,-0.01754966690843349,0.042600119527382546,0.025869826957336497,0.09202667356379189
NTNG1,-0.009319016804231361,-0.008078966047642886,0.0582189761446795,-0.03571646333874777,0.023326446122342585,-0.03859831869773488,0.019605080271341783,0.04622259063658151,-0.06246731174574251,-0.0308075150860282
LRIG1,0.09371837413167103,0.09282222228944567,-0.006280263090014757,0.03398729956069806,-0.027289192247795788,0.17503162597284438,-0.028614298922198026,0.05267504990453457,-0.013432311796328263,0.0994096697582848
CPAMD8,-0.011836098396849534,0.01733979626787986,0.05552816216296355,-0.0030577139835255385,-0.0222952212077262,0.06986893240932855,0.007281081793305618,0.028086440425570097,0.1078664471534305,0.020414994568319494
GHRL,0.06392641283636731,0.025430661425068515,-0.020674322632938932,-0.015091718386028049,-0.015406034284195753,0.040487290025811626,0.0063236060445444955,0.013667443655508453,-0.017465315670090475,
NPY,0.0819963605893577,0.06480837760806683,0.045228333266264874,-0.025733633993251157,0.0003408615754520171,0.17962603170204414,-0.04120441042542921,-0.002852687430793495,-0.00417166467150983,0.005643431578934703
MMP2,0.019798369045836615,-0.03456121490983485,-0.03910526184068829,-0.028804227005046073,-0.052483921128637256,0.05163144401957187,-0.019642162017267605,0.04443735468864538,0.08575937636303124,0.037330842950886595
PPY,-0.02129950906945845,,,,,,,0.0035960687450785566,-0.02159859757718904,
ALKAL2,0.01985424266955692,,0.10579517604830646,-0.03312950306186579,-0.019836214200858456,-0.05056871807789739,0.1201815772697328,0.01943487316162082,-0.02621746056002633,-0.05518537960593939
CSF1,-0.040196698648983065,-0.002389006089125536,-0.04679298470736487,0.015699425420301928,-0.06307191330769017,0.0999331975381598,-0.021402925572040005,0.10452776373890076,0.09232446249180741,0.0815219447765322
SEMA4C,0.014866865812076602,0.03369336335351843,0.002563783115648773,0.030914687778565642,0.04305540339440184,0.10515346507200996,0.057091636967380135,0.01253297602464059,0.003775251175067142,-0.05883700578783396
BMP8A,,,,,,,,0.05493683477596288,,
ICAM2,-0.022969110853432555,0.011200814431395423,-0.0487603952291652,-0.032101856760606305,-0.01925749410890699,0.013590388485702118,0.01676831940752861,0.03777608050342729,0.0576662041036458,-0.07269716554750616
SYTL3,0.05869309613555489,0.01443054783180952,0.00216972637011094,-0.025504429659182138,-0.03768895218567552,0.07250005294988751,-0.043290041344861724,0.13453504605781277,0.030182728862797267,
IL1A,-0.03215058611283148,0.0005854205191045258,0.04179581689681099,-0.021163933995931195,-0.02320068963584622,0.10320112603414762,-0.041909910760658135,0.0673255675965108,0.06962225680901712,0.08707995175563531
HLA-G,-0.019437139633793184,,-0.015004139394500939,,,,,,,
PGF,-0.009040778785573357,0.006770979927227686,-0.033063233671454736,-0.027288477552918855,-0.06674757323174217,0.09061220709222653,-0.01773298272265551,-0.04175703795358962,0.09667642651231259,0.35917076888542615
LGALS8,-0.02877917499537847,0.07289558690810329,-0.024532598684837013,0.04191455157195037,0.04572879129116578,0.07105471904965144,0.03191077214624919,-0.007952061036216311,-0.007691486038766741,-0.09826394249146722
DKK3,0.08458423032588222,0.056903897296303935,0.06618605191617727,-0.017290494281234334,0.10084071043151759,0.09941660176351806,-0.026052931443575074,0.047698806596516256,-0.07352741758832734,0.08603059280406883
COL16A1,-0.0433522040566028,0.0660590744118825,-4.35556804699805e-05,0.03180889770324073,-0.05811009921698263,0.047547784529667694,-0.0058705051871776005,0.04453058655203546,0.12359661002922481,0.029599210397256298
TPH1,-0.014271796874231447,0.019179970352192002,-0.015898978024489956,,-0.014527080730526474,,-0.0025758693406993036,0.028856612219910226,0.010350225737169715,-0.02898683416291824
TNC,-0.03204410087669213,-0.10917551552478734,-0.06404127310859307,0.05865584225184313,-0.09205376515040521,0.12561079442180886,-0.04194853989094862,-0.008941040176930613,-0.07829324514541147,0.11457523005682513
TNFSF9,0.0018718902177270013,-0.007122472339960312,-0.031153571352916125,0.022712378419480272,0.08798807654639533,-0.012339751424458633,-0.0508153118829718,0.06073266720788438,0.01724627037567849,0.0240056132894322
C4A,,,,,-0.012769855815546207,,-0.029526053556363462,0.011949521975756305,,
CNTN2,0.03779029768672988,0.06320036202439078,0.038967085153571585,0.030708657089487192,0.05491070656096494,0.022124631810505144,0.015563509895598031,-0.04808088586676889,-0.0313012894043736,-0.08036162625270857
F7,0.035790426491079684,,-0.013808307783118295,,,,,,-0.0038135664400957957,
LUM,-0.022046277765713468,0.007809395491797441,-0.011442861464786557,0.028180549583640305,-0.03157115497321111,-0.034480340602493796,-0.06344971302587502,0.054421657547673155,0.06745955692605186,
BTC,-0.012631674953774399,-0.005017714572748443,,0.011547673099153841,,,0.013932876991687588,0.007739289955949171,-0.008636071179509602,
APOC1,0.01103459928082898,0.041161440902892844,-0.09033977240146437,-0.007153227465611848,-0.08598121679253264,-0.03837604669813571,-0.07640826111478521,0.1270247497164085,0.0009482008776845513,-0.016377132661787884
PKM,-0.02099485755975961,-0.08793101709478275,0.01636130600081519,-0.0107021528117444,-0.005501854014369581,0.09200797099871413,0.028741224172996006,-0.018657865861406355,-0.12677097289265335,0.044467441573842616
TNF,0.0017852172582408044,-0.0022483019785053673,-0.021705936363245703,-0.009452536941696375,-0.03033417713589851,-0.0003710964141674353,,0.08023812779188585,0.14122208549577858,-0.08158395562183425
GNAS,0.027122761678280444,0.08233312770338484,0.07137078462672478,0.010921339070190274,-0.03878311783420242,-0.04085122516101357,-0.019874915100151096,-0.009540597680628102,-0.05024179998621254,0.01008322786672842
BMP8B,0.04628516470379329,-0.014283290575294521,-0.02180508545442724,-0.014650109020002708,-0.007224628836228524,0.11570461579383026,0.020168024570772127,-0.0364301662610315,-0.04564225611721708,0.16093163984614064
LIPH,-0.014271793360626644,,,,,,,0.033949398529229645,0.07108367710399859,
CCL28,-0.020075052671012724,,0.048285476551500006,0.03273631776298942,-0.011520606077832792,,0.003830898204967154,-0.005127101793115605,0.07800728416849013,
PTPN11,0.004158468925653544,0.049843076999657836,0.005661709168869339,0.07124259894801423,-0.01860972587979019,-0.003164493965655739,-0.01963545575818413,0.00337046945777566,-0.06313629793118228,0.09741081947041343
ADAM12,-0.03968273452140951,-0.03397772187011831,-0.01772190741538625,-0.01674642077453666,-0.042219582545073776,0.042668583072040786,-0.03401010459938388,-0.0017100570662794753,0.08877129721029503,
EPO,0.016288002074488665,0.0251137337086506,,,-0.01452708286387748,0.02291034024145457,,0.04105044048092926,,
EDN3,-0.02486078757082707,0.007744578021399502,0.09538104102441108,-0.049474017819731916,0.05453318745365639,-0.034633714918763554,-0.01589707518018767,0.06222621853896976,0.10647408717999049,0.14921001036456066
CCL22,,,,,,,0.016171652462842703,-0.028203723343633146,,
CCL2,-0.012428707717199972,-0.1150296757902186,-0.019933730109299174,-0.034106140465731766,-0.06941448623769123,0.06741538656815017,-0.01569690671582656,0.028071504255411037,0.04014091485333432,0.0031198594629971406
DSCAM,-0.045658481563032254,0.06473619771841559,-0.04958665876779599,-0.03325976721857335,-0.03665360759572457,0.04252577174825206,0.0482285601084052,-0.012674201867355312,0.009658347909540937,0.09083393112736081
GPHA2,-0.015906638887745225,,,,,,,,,
ANG,0.004724968898136385,-0.0592577115236534,-0.020195337459687046,0.03183490490339272,-0.05604757997476678,0.1242485618612141,0.0135206545750122,0.028039742882854535,-0.025918441624447033,
FBLN2,0.008725366621653127,-0.009968430586611036,0.08862416296418582,0.039707157812985915,-0.026061434484459935,-0.06236305514894344,-0.004631268123028265,0.1064688690819486,0.0963261044560238,-0.029655357895209438
VTN,-0.0002451357925264292,0.07764525748059352,-0.015898972825509807,0.0020145552759396517,-0.012071131235397627,,,-0.008886760502025486,-0.03089707273497462,
VEGFA,-0.06675593687282867,-0.08489719442848523,-0.015674696197501555,0.06252406333214998,-0.053462317300329465,0.10163748386798947,-0.02171549156616282,-0.07019728786646622,-0.06328547618261711,-0.04235684704077988
F10,,-0.031545043562148885,-0.013902033735439178,-0.015899024317524584,,,-0.02191908712432283,0.2131388378746998,0.016353449137711994,
SERPINA1,-0.0211903215326614,-0.007034035120907481,0.011269901826353462,0.0009664693853687615,-0.07582961302767001,0.09255152155593002,0.006663994684429222,0.058423324911957376,0.02375950036822881,-0.02300900091788487
VWF,0.010318104300843027,0.06396183547163435,-0.054595826845785435,0.021070897723194596,-0.02666431310949036,0.04531485713345614,-0.043862289432776445,-0.07085897457583318,0.10185326426937417,0.027532506156101373
GDNF,-0.022350662204577633,,-0.024747367660224562,,-0.01452708173255486,-0.0025586587192841623,,,,0.04397759062084256
VASP,-0.04314419950166775,-0.08685285115256429,-0.01159167635056836,0.00240535448350607,-0.025719551979653348,0.001902782413536604,-0.005032227362446814,-0.0617391342556035,0.061746096962988634,-0.029803074710182634
ADAM15,0.007696399851045103,-0.005489102669234933,-0.02006075857112279,0.04308648294961333,-0.026115269596191093,0.04695109198309612,0.025888363269187267,-0.008008735038380083,0.05101164923300206,-0.04848033624156584
WNT2,0.07542466384783227,0.07302566942103812,0.02912657295775822,-0.019659899104978205,0.03626382872455908,,,-0.033194676989114415,0.04403851613512284,
CALCB,,-0.0408386583581955,-0.01611530979736125,,,,,,0.07353463041785464,
OLFM2,0.020316027057024767,0.0609525489569292,0.019734455826941735,0.025244077729049,0.015424619789793908,0.1033615804537414,0.0013392734723951106,0.029251966169988354,0.03498844685005731,0.09563878043709621
MFAP2,-0.026234130415243445,-0.009738272337840201,0.04273395943392167,0.02442152436810976,-0.03400318227612707,0.055457332318103056,-0.04197081946509352,0.028122943598955185,0.05895288037572778,
HLA-C,-0.03479428405733327,-0.04441556533535862,-0.03475495374019801,0.025924044844938977,-0.1231228511790812,-0.005309623463648161,-0.08287027012751358,-0.015337160444344104,0.018120642352460383,-0.07683903230361097
THBS1,0.027388221922359117,-0.11083247154960585,-0.046880191111966354,0.052902318699200986,-0.03258665258267167,0.05523218287341766,-0.07153896170436233,0.02030285736683717,0.08605308828579541,-0.02159847922299389
HSPA4,0.0013642772005986632,0.04002920185588411,-0.04631873626723279,0.014562411622853091,-0.046456210428129835,0.03419784721707581,0.04166773838590508,-0.0467070260316039,0.004343350369604199,-0.005321095802608318
LMAN1,-0.058650912648821975,-0.03480001072041105,-0.018017442649083948,0.00896477934192121,-0.043022994111586874,0.04174663331275559,0.008915299052219322,-0.03605802750630168,-0.03669521066873553,-0.05374337735729151
LYPD3,-0.005808467505283161,0.011557638462871299,-0.01998179285329,-0.022960021840973625,,0.04060910578602338,,0.01869124263451766,-0.027759944940545296,
APOE,0.030107607927996934,0.03493109107723999,-0.06532445183612719,0.020324159461360018,0.031544478680314694,0.08176385221879816,-0.03125714508424656,0.14604742091764208,0.057372253443917144,0.013858544347522959
SOSTDC1,0.0017821312611472026,0.01055646638752262,0.02875261007484102,-0.009381954304633209,0.00793128202064111,,,0.09431776345345205,-0.00995520409301423,-0.030953202634839656
ANXA1,-0.027727660835239636,-0.05010101889922251,-0.04409909488530369,0.06351370117380789,-0.0939390126257028,0.12997785407330925,0.03062547719864172,0.10331325190695126,0.0768534677492867,0.011409562133964242
WNT2B,0.024955160454250797,0.015782336575709478,0.023272349364640333,0.06773685406554769,0.03570792083190167,0.008846711707301773,-0.0150847702586284,0.20101607624380652,0.15878608407467468,0.10523088602740238
AMH,-0.026586047902169892,-0.04198327933619972,0.07729849031182374,0.03941787799964384,0.01638523822770435,0.006003122588988904,0.02942300770829546,0.0078087856825568855,0.03806951891481677,
GDF10,-0.016518098519810426,0.010744139035050766,-0.0333616012960671,-0.026045033588733658,0.010259492609571713,,-0.02575913268310435,0.002983978868410053,-0.030729815807843546,-0.05149760188173385
EFNB3,-0.006677974860151917,0.024578306803758103,0.0145180487381141,-0.03176205964802383,0.10585382844079508,0.03942717157994124,0.02045020314836753,0.0025276288428810407,-0.011182026793094487,0.0073467334962575015
LTB,-0.0030292676231781063,0.031024103448941662,-0.016539940287340873,0.00528496314413672,-0.027000775529441277,0.06833140627954637,0.11079435762682682,0.05890230451396666,0.15764136860142616,0.10152226546480816
ANGPT2,0.01487823388225145,0.08087795948605962,0.00515107779709138,-0.028095716531855785,-0.020634721990702775,0.06542377932072097,-0.028763483955594377,-0.08276139827094948,0.06816091780779708,0.1071448245330171
NRTN,,,,,,-0.004151158978185733,-0.025759141924071874,,,0.010861623591650073
ADAM17,0.04946596965964332,-0.01441953030984756,-0.010872458190807722,0.09207499696709827,0.011454103486186069,0.10728441436504146,0.014948035066344378,0.05895070718731694,0.0008602276983586712,0.05585498590931342
LRPAP1,-0.027552872497092828,0.04911492159929456,-0.0038716501404950036,0.008407358070347567,-0.01471659332395489,0.022261091529906067,-0.012860068295079739,0.03967218270021534,-0.06874496384359477,0.027695097102817458
NID1,-0.018767487899467066,0.002792752767351976,-0.0225137817938287,-0.06605411588612696,-0.013152647761492702,0.08134028256480354,-0.08764487692356225,-0.027533556687580354,0.06862807686712653,0.2151637031934032
MST1,-0.014332842930050261,-0.007417965713304205,-0.03469082083322419,-0.008986393271151204,-0.0012440278689141429,0.01286869016890074,0.02505513669251087,0.019616753340924737,0.0723520586495156,0.005462163490955585
IL13,,,,,-0.01703750899067388,,,,,
DCN,-0.04567495748287347,0.022246902479750745,-0.008105881283458554,-0.03283753340125859,-0.03714269424832716,-0.02639044491982704,-0.1165070027634829,0.058243796874925445,0.06711441792339255,-0.035778380690029095
IGFL2,,,,,,,,-0.039857471712751086,,-0.03572625256400057
COL7A1,0.023698317152119626,-0.04148989091833603,-0.014939075677221487,0.03294165825699256,-0.014827824667769393,-0.0221956178004052,0.05851672056685968,0.09026569116780615,0.11967979714407496,-0.05755160117091864
CALR,-0.01981377819867025,-0.027503864708546606,-0.03967708459109433,0.02832967599500757,-0.10828724118802992,-0.01706507940229044,-0.041270815902089,-0.006824297249471174,0.048751096067843704,0.12656606927144476
PIGA,-0.04893477930582345,0.000715824566795258,-0.06117513456111983,-0.030179671252100918,-0.016322585595960032,-0.07624404668333558,-0.02831143268832081,0.03221312210614845,-0.02349080901489748,0.004156550436628497
CD200,0.014180444223010898,0.04302656064249733,0.07475570825775375,-0.030679537979230155,0.10778073171260166,0.0020340468464274306,-0.011708451057240377,-0.03689698648983277,-0.031321337607165996,0.03562571962137011
GRP,0.06362161788242386,,-0.0215113187613909,-0.02410759437306479,0.031461124413991105,,-0.028188873195551856,-0.029851709736297454,-0.028482073955851537,
CDH1,-0.009369946305354999,,-0.024892115125546288,,-0.02388473685487475,-0.014610305631415585,-0.0392892519369677,0.05442566386497028,-0.028919978166725615,-0.05191643954738932
LPL,-0.03316693222011676,0.06492634308894374,0.011916114591623657,0.02325549453519397,-0.050846287421591516,0.0169364947706882,0.0005018826499516631,-0.06935384612551342,0.0019356033593000029,0.0738540423443911
SEMA5A,0.008935237403876707,0.05034766334721973,-0.030554568870900235,0.007429121150717442,-0.034703918148453625,0.037206092952469676,0.0017312878895813556,-0.009342771900250062,0.05490248857517324,0.004626669903866762
SEMA7A,0.00380530570436862,0.07804278236490184,0.07502115655568371,0.041680527129706664,0.02571706353234424,-0.005803163870514162,-0.03473932531219226,0.002341069022913163,0.019596894334121883,0.006195823129886699
SEMA4G,-0.03656154865283472,-0.028923513093757864,0.05284691235021593,-0.014674637501905303,-0.0380989487143463,0.01598043864528484,-0.019688248621271515,0.0520354710329739,-0.04111693203970158,-0.03683523841287023
SEMA3B,-0.0002255822446172294,0.07056768773350248,-0.01255013594012329,0.03964597963220449,0.037530398656150724,0.006435739988367215,0.0697132919659,0.06584220065951933,0.003591783017649576,0.028791882333639062
RPH3A,0.05472496794437033,0.04763633598161753,0.008041010406969092,-0.019733008833825498,0.05270282985397897,0.13044150323524897,0.07252171207626122,-0.00851726069317575,-0.05890892370761514,-0.006568176122469274
JAG2,-0.011819733556886602,0.11028912057620538,-0.011828021414068303,-0.011763499438822414,0.02176446870341733,0.06844266482930929,-0.023251212653447487,-0.015490009821020773,0.00986600749072058,-0.042562344749612194
CGN,-0.025669274583508542,0.002343600802790147,0.0750093086342664,0.04323749270836843,-0.03637117751550596,0.03576592760621994,0.07311177858403406,0.0018932697434539362,-0.026724287424595865,-0.03281430465491206
GDF15,0.009040492162018054,-0.03157510257013441,-0.0252937009073936,,-0.0634695114867277,0.0992370155794403,-0.018086811863019806,0.06820581872290052,0.05043467422041586,
SEMA4F,0.03850954080021205,-0.011040782738573052,0.05653447790251483,-0.002306894611980621,0.08660285527612178,0.07929059169443475,-0.05145736107786198,0.03868916006339222,-0.0003231083925340779,-0.0035249690443458423
NXPH1,0.02067604830074931,0.07636048568540255,-0.04629551743813738,-0.012327286919334352,0.05464316392509744,-0.020634211250922116,0.019270635770526425,0.035910268394710364,-0.04263876154486465,-0.0333531463178898
ARF1,-0.047786996790226424,-0.0070795412052962305,0.10748549651361318,-0.023776576472397563,0.047620597265547265,-0.006880165695692827,0.021789180460230286,-0.04487387325268086,-0.024413687770279427,-0.010701852570940522
DSC3,0.0436278163076099,,,,,,,-0.025158108542783813,,
EBI3,-0.027525908869359923,0.09816651323475557,0.05448970609168137,-0.0011968670153453946,-0.027777838838248813,-0.03608717157016804,-0.03289394712947756,0.08843413257528718,0.057229304387527984,-0.01385052294315403
TIMP1,-0.05315408192405352,-0.09580751061249196,-0.019170127953111918,0.012901537874747347,-0.14539393782648807,0.04646335275736485,0.0008760930561155616,-0.037484384001317296,0.04140847495077077,0.09709785842052163
SEMA3C,-0.022100039132520295,-0.03672130328850741,0.16559771858723638,0.02098083827225988,0.027631979798979293,0.062351368958299236,0.004864117059857533,0.09643611536382789,0.06002435992255879,-0.05483117649921565
GNRH2,,,,,,,,0.256183276516466,,
GAS6,-0.01686392888073075,0.05041366550207538,-0.008940857465995935,0.019960246587001886,-0.005728272192342398,0.09015565568270299,0.00519618733170835,0.0987319948057552,0.06050086801013759,0.06221720646305922
MEPE,0.02312358183707038,0.02657964612349047,0.0173744080317903,-0.031519469103071726,-0.026913326171813124,,,-0.010657201794537177,-0.021688637242327655,-0.03281406613582542
SERPINE1,-0.06016148026225471,-0.10228716440136408,0.02403240460831707,0.037888403263517986,-0.09342466976338992,0.014378213977270751,-0.03715407977337907,-0.0845062789938205,0.034675251281313366,-0.047968657959783466
RSPO2,0.022210976177340448,0.0662003863686945,0.0703926866352549,-0.019023394952683324,0.13736440201232938,,-0.02244124827314419,0.0844272803516202,0.012645385337382803,0.014755433099300838
SHBG,-0.015592547733960172,-0.010708479269266344,0.044831995981026586,-0.0198143430327252,-0.011706869040053266,-0.024858551170204843,-0.0341042266036345,-0.04467565646391473,-0.034408584530450474,
LGALS3BP,0.019541534754792162,-0.004987895515694426,-0.01950989352422337,0.046383435698371014,-0.09209724471238699,0.0414840067896821,0.04395597430000558,-0.005731163682173902,0.009823765638069568,0.11046831190891619
LAMB1,-0.022668540483166254,-0.006792276667546439,-0.036801617281222276,-0.03107513526043216,-0.03572322195851948,0.04694825931109626,0.01276533050000621,-0.00675626790680291,0.066093939007347,-0.001482635104556217
SPTBN2,-0.006611026174949827,0.05724401507776248,-0.014739912810947633,0.008833021045206661,0.13783823155039826,0.027257352924344353,0.042424010234244185,0.03753347966954617,-0.005537533979431777,0.01852577534768148
COL1A2,-0.029171254555034352,0.02158456154121544,-0.08453124698656247,0.0477174442349736,-0.06367204146449207,0.016111060516409897,-0.09061754524194794,-0.006679888301021521,0.04209795337097499,-0.0720181472787606
DEFB1,,-0.027502112324349934,,,,,,0.277434531761407,0.34327608391536113,
CEACAM16,,,,,-0.021250618942010895,,,,,
WNT11,-0.017254119325481307,,,0.0054077410546782825,,,,-0.007503049136148791,0.07454774936260047,
LGALS1,-0.04174002165707203,-0.051032484929524766,-0.06674629191012015,0.011402203605517637,-0.06431351980435128,0.15880937411755944,0.0014114577746797891,-0.1599601346730722,0.05927444333514132,-0.05846342731601155
BCAN,0.04519532565940616,0.111835664599495,-0.046611089680248186,0.021155042188550983,-0.0322207406417297,0.12620311317775762,0.034284401536198154,0.021750241186289803,0.08054023716035313,-0.011131040546319367
ANOS1,0.06933028001449061,0.025233870126056476,-0.0427581685683228,0.0025173674262003827,0.02190880508085752,0.09671310387113793,-0.009793289356123872,0.098698820187673,0.004573500174573086,0.006723316640893349
EDA,-0.012631679281782627,0.04262615745052429,-0.018234255710001836,-0.04030965744687689,0.029324609269218028,0.09909152023717398,-0.037467910513028516,0.09122735761313266,0.1170289857413333,-0.042981556601722995
FGF22,-0.017962297304762696,-0.0010120894694069075,-0.011559027145947252,-0.021290471060432917,0.010896728869552405,0.013277861292069008,-0.009747153643155534,0.022780349604994976,0.005000610899640446,0.2386905174585527
SHANK1,-0.01725411821778818,,-0.01405526961928791,0.004984865814846107,-0.01637594165084441,0.17057973229766316,,0.0038998082814337984,-0.015525250496821146,
RAET1G,,,,,,,,-0.005646194005123392,-0.01956502840514963,
TGFB1,-0.016963250828423954,0.05435956170509976,,0.06487917873072925,0.008555802179226246,0.08509321539419509,-0.05218057389259317,0.05251469069562613,0.09541150585017118,-0.041819005222328405
MSTN,-0.007451595031335128,0.03194416816597142,-0.03588777210306181,0.06523762250478138,-0.03863493058533133,0.04313344551348212,0.10745978890393972,0.03865020706444849,-0.02645597200590768,-0.005324354182680664
WNT4,-0.0116257870674778,0.008357719577863095,0.013685894528703958,0.009787398055529037,0.13079826731004965,-0.03953354215626587,-0.019882989610528035,0.18718677783288606,0.15126074638774986,0.11409031874063547
TNFSF4,-0.01384870893162755,-0.024311901023117404,-0.01715829041740637,0.008984005982711261,-0.024268338368017242,-0.05088726012791254,-0.012997943005252588,-0.020676910132690848,0.01305066842694498,-0.0389726748867283
NTN1,0.013433132792823564,-0.020147176631402513,-0.04633889420350957,0.014920846334583801,-0.04865425656331189,-0.019345519847498462,-0.027814786242861694,0.09659444187743889,-0.00033351312264497774,0.006337162246879825
CXCL12,0.014320036114815915,0.055549320567178914,0.06231835454689172,0.018051220843623643,0.11896152606032431,-0.05695243844032951,0.018384746910066117,0.06241916055866294,0.06482021842102871,-0.0008132300815071491
GNRH1,0.04373193005195478,-0.021216471225050715,-0.014298128497760772,-0.009190638259852606,0.02451434223342505,0.04849785238185104,-0.020147852445374266,0.067098387490932,0.16377074627537888,
FGF8,,,0.035571219557946086,,,,,,,
RIMS1,0.017596784535659438,0.03422314081699171,0.029132633227056847,-0.05067685043563788,0.1251731298147282,-0.05302734639759783,0.02277311087135026,-0.023919792291908337,-0.026435493801285195,0.003140177282249238
FGF14,-0.002033360575154534,0.006865594276901065,0.03283166020134635,-0.06865906044692788,0.025321041825035338,0.03308869627646449,0.004959583360611345,0.007432672535020473,-0.043868729245331396,0.007488317449480063
