,MGH258
VCAM1,0.0015328322182764278
NXPH3,-0.014336567061472481
MTMR4,0.051206432131312395
IL10,0.012652982239776463
SEMA4D,-0.023622947793243837
TRH,-0.01281570844996353
SEMA6D,0.03940953712636917
PDCD1LG2,0.06074483201389144
SPINT1,0.014593820603005079
CTHRC1,-0.024616902394911502
PODXL,-0.009933242076761118
JAM3,-0.05654473666415453
TGFB2,-0.08758723579470186
COL18A1,-0.04814262236138111
NODAL,0.01545282400385702
INHBB,-0.00742216804427898
ARF4,0.042742813094919646
CXCL14,-0.09904139338645473
LIF,0.002721973676025646
ADAM28,-0.013806429895569575
TCN2,-0.05582909254900204
CUBN,0.0859360790157066
TIMP3,0.06650177980151824
PIGF,0.04378865882393927
CCL5,-0.09931521333491974
GAD1,0.06750760997782781
COL14A1,-0.07573907882376962
HLA-A,0.08799978043583608
CD5L,0.030641408563519438
ADM,0.018361780346684453
GNAI2,0.010576533947376959
COL11A1,-0.03945671393266645
NUCB2,-0.12562933033479606
VCAN,0.009902380943998796
PTPN6,-0.02603014930348036
PTGS2,0.005658619683018076
XCL1,0.015950222616895934
CD58,0.033430677125373606
TNFSF14,-0.005167255600323373
MFNG,-0.05270295353405734
ICAM1,-0.005136139077570594
PROS1,-0.0006616494319710007
CLCF1,-0.02113672846855785
PSAP,-0.08181169987654249
EFEMP1,-0.011691424175392113
C1QTNF1,-0.01578129187509405
ALB,0.007821362691337944
EFNA3,0.07232752526941703
DRAXIN,0.04116799200139593
NPTX2,0.025513778178374167
FGF11,0.08973952151428062
CD59,-0.056996343149798664
COL9A2,0.05114862100172066
DLL3,-0.07405575979253588
LIN7C,-0.008351766810305866
GDF7,-0.03951975212430674
PSPN,0.06227864706061189
ANGPT1,-0.023674584797659767
PNOC,0.012148090361093286
L1CAM,0.06067601953373462
APOA1,-0.027470234029388533
PSEN1,-0.08834451261924856
CALM2,-0.04856094813149381
CLEC2B,-0.007069846181506913
NTNG1,0.04011523912636809
LRIG1,-0.027617596883377962
CPAMD8,-0.020277274998099296
GHRL,-0.009890677938067036
NPY,-0.011310326013181151
MMP2,0.006571137187099992
ALKAL2,0.012378952899591896
CSF1,0.12019931240017893
SEMA4C,0.07277378814064561
ICAM2,0.003535032831559592
SYTL3,-0.059939999089890485
IL1A,0.058279375266001084
PGF,0.046212790348835284
LGALS8,0.009904312330803498
DKK3,0.009775290014145052
COL16A1,0.08445067774264631
TPH1,-0.013464850331953318
TNC,0.04054872505647922
TNFSF9,-0.008662315933856725
CNTN2,-0.0985075508016734
LUM,0.016420778869659477
IZUMO1,0.1459234589356617
APOC1,-0.1388208721039443
PKM,-0.011542174523702394
GNAS,0.09362367190815805
BMP8B,-0.009652912019364678
PTPN11,0.04560901107025464
ADAM12,0.015744317539228586
EDN3,-0.009398256048260816
CCL2,-0.059094009858637477
DSCAM,-0.04393621958509365
ANG,0.011236991698860426
FBLN2,0.008031882438362664
VEGFA,0.05626093402250678
SERPINA1,-0.03759878710213678
VWF,0.09298139487709581
VASP,0.041714732710694834
ADAM15,0.08511262847365249
OLFM2,-0.03406723803618083
MFAP2,0.016966428546136995
HLA-C,0.1459051605884317
THBS1,-0.012171909353908557
HSPA4,-0.021809997470983975
LMAN1,0.0168047310212671
APOE,0.007278113965687714
SOSTDC1,-0.00718555573191317
ANXA1,-0.06919730469370396
WNT2B,0.03128748711452404
EFNB3,0.10090305333716562
LTB,0.04858980812685921
ANGPT2,0.02106127633668666
ADAM17,0.0560802564619146
LRPAP1,0.10988350682049053
NID1,0.04941590433847014
MST1,0.060517356263371264
DCN,0.07332509055429143
COL7A1,0.04325013275928717
CALR,0.018319202281416883
PIGA,0.056873017167494364
CD200,0.0030690807696190535
CDH1,0.02572662058828841
LPL,0.00046672914397880434
SEMA5A,0.04897560912711797
SEMA7A,0.07009400324754979
SEMA4G,0.028529511073801077
SEMA3B,-0.09310407093768179
RPH3A,0.10630978228831815
JAG2,0.031067787709682763
CGN,-0.04796399695248682
GDF15,-0.0418627100172866
SEMA4F,0.05964259319553786
NXPH1,0.026138890193983355
ARF1,0.04481182940455744
EBI3,0.009008369861900789
TIMP1,0.009767662793607548
SEMA3C,-0.09597256048587378
GAS6,-0.04007813973222126
SERPINE1,0.04137263500623607
RSPO2,0.028897074808301733
SHBG,0.026110839342538755
LGALS3BP,0.09224549122161343
LAMB1,0.08431435527247835
SPTBN2,0.010611720394770393
COL1A2,-0.008101645985341348
LGALS1,-0.13573980319034917
BCAN,0.1035405647583206
ANOS1,0.015433443967161177
EDA,-0.05172324568798642
SHANK1,-0.03208865483158392
TGFB1,0.0004746788902385773
MSTN,0.011038927789389237
TNFSF4,0.009149109873314302
NTN1,0.006333454809195545
CXCL12,-0.05153223778578028
GNRH1,0.043084775540953794
RIMS1,-0.026141389558577137
FGF14,0.09536280420279324
IGF1,0.05759554254452531
TNFSF10,0.0007681438600497123
GDF5,-0.024324458737266075
RGMA,0.028176749783162976
WNT16,-0.01371516104332416
CX3CL1,0.03939108935287281
FGF1,-0.1234471382500581
ALOX5AP,-0.056886366153833155
IL1RN,-0.0030357925411878183
CXCL9,-0.02836044517245668
ANGPTL4,-0.030786778171979026
NRG3,-0.0007932472124473874
COLQ,0.002244871962300189
TNFSF12,0.007310065921140384
FYN,-0.01519412971185254
ACE,-0.03488158863454987
IL18,-0.10579195942914592
CCL27,-0.01069743072821378
SERPING1,-0.020314529732593515
AZGP1,0.0341124164193451
INHA,0.08008100829893847
SEMA3G,-0.005526435097856579
COL6A1,0.07032230241141617
TNFSF8,-0.028731472433079
FGF20,-0.03515531169874005
ICAM3,0.059139699558472286
LAMA4,0.04877752742937885
DLL4,-0.049618395973210314
SEMA3A,-0.03494279360603565
C5,0.09165584608128746
C1QA,-0.0653290364482846
UTS2B,0.02199634013241976
COL9A3,-0.0351420534667675
HGF,0.00026271268496157565
P4HB,-0.023295354711994433
ADCYAP1,-0.012456633055495181
GREM1,-0.06203222607879593
EGF,-0.04805170203411639
VEGFB,0.02152460223353305
FARP2,0.0656854910265364
LAMA2,0.04019710385457719
EFEMP2,0.0440740261117841
SELPLG,0.08831521273896864
HLA-E,0.026290365025933085
PTN,0.1337583912246695
CD274,0.06091137580958903
CD14,-0.06497038708436755
SLIT1,0.07642941184152637
CNTF,-0.022213178745992018
BST1,0.09412261125999394
AGTRAP,0.0457150445367805
LAMC1,0.08718394457711225
COL6A3,0.0060696936260392735
FN1,0.07440163954935593
MIF,-0.09360100043260773
JAG1,0.059607658997689765
NID2,0.025204550917946194
EFNB1,0.017471746290417402
COL4A2,0.001560472823329726
SPP1,-0.1615375366520605
PODXL2,0.07295756254627649
FGF9,-0.016211505423985202
ITIH2,0.08160600436481323
ADAM10,-0.05153693873820819
CFH,0.03070829136794624
COL4A5,-0.04285474746316301
LTBP3,-0.00483962936536772
GNB3,0.02626480737644948
COL6A2,0.01612020082900503
GDF9,0.051225041345065704
NCAM1,0.1366980929446109
APOC2,-0.012028625067082771
BST2,0.1514486000026208
COL5A1,-0.04201279245339332
CALM3,-0.02879364440842006
THBS2,0.09633527117903677
SERPINE2,0.10527562714143476
EFNB2,0.0400616302712254
MMP9,-0.0019366558567398202
NPPA,-0.010977534883511499
NTNG2,-0.011745380088755916
LAMA1,0.02600391776737334
UCN,0.045241645523849315
PDGFD,-0.03332990601707584
EDN1,-0.04758784652449566
ARPC5,0.04710840433522582
GSTO1,-0.13304614856665123
SYK,-0.046631194134887574
ST6GAL1,-0.07698241490096128
WNT3,0.01441486795806754
HSP90B1,0.011343711945072278
ZP3,-0.031028528593896425
NRG2,0.035829781919302243
MELTF,0.015473319721269503
NLGN1,0.022382433461975878
SLIT3,0.00482560610321789
S100A4,-0.057945008892761794
TNFSF13B,-0.0015054771566290715
HSPG2,0.004086647133213015
FAM3C,0.06652382973241823
FLT3LG,0.09321853883787427
A2M,-0.09873301106065313
VCL,-0.0009317022086054844
FGF2,-0.05503973559645385
AGRP,0.12364870195995206
RNASE2,0.009865183149576778
PDGFC,0.01725610479027862
COL8A2,-0.039825484021367104
SPON2,0.04429502712293691
SEMA3D,-0.007575992711429912
TIMP2,0.05828745426076994
EFNA1,-0.0507176180562009
TFPI,0.0931103798182376
GPC3,0.0021858797804669644
NMU,-0.01986065954601891
LAMB3,0.001289891499946405
LGALS9,-0.05505432377379412
VIM,0.09427496300183692
PLAU,0.08477279395999017
TGFB3,0.059351975522743766
APLN,0.09457966953547887
SHANK2,0.05322564616229945
PENK,-0.020363764553999995
CTF1,-0.015289781130023319
COL3A1,0.07344644096742202
S100A10,-0.14336934757484848
FGF13,0.07142057342124819
SEMA4A,-0.02113481003397561
EFNA4,0.03211147024877444
HSPA8,0.03726050515790576
NPB,-0.043278189444207235
SEMA3E,-0.02639954179969253
ADAM9,-0.03454526087541077
ASIP,-0.009610923659056221
FAT4,-0.0052507120518622274
MDK,-0.010527039797596142
HSPA1A,-0.06655522457759364
SEMA3F,-0.0023066335551493243
ARF6,-0.0004064919075284256
IL6,0.047282998753887154
CALM1,0.04615534162303462
NMB,0.041378815624139004
CCL26,0.0085251216589213
FBLN1,-0.014365438082941124
SAA1,-0.038153670396600385
MICB,-0.03135900731215034
F13A1,-0.0062069223401384046
CXCL11,0.0322865669507361
COL5A2,0.066707101471944
EFNA5,-0.03795451281299111
EDIL3,-0.13119298287386627
CD86,0.0013214419506101605
HRAS,0.06005960946936517
C1QTNF5,0.03940347117160486
RLN1,-0.034773985929315444
COL4A1,0.025770005665047543
CCL3,0.015587489235745645
BGN,0.046167458536220576
S100A9,-0.08261528848545287
HCRT,0.07129942785217078
FADD,0.04241495505465357
ACTR2,-0.05270096207921553
BMP2,-0.007926675046292006
CD55,-0.029563195806679567
CD6,-0.05679246083823481
IL16,-0.01757760162051936
LAMA5,0.07125585214037716
RGMB,0.08012192466137263
INSL5,0.052440821564240195
IL12A,0.03140046986045828
S100A8,-0.14082461916356317
MFAP5,0.13043436738887682
CXCL16,-0.04995247992755558
AGRN,0.08322196135846618
COL4A6,0.035346738433397466
MEGF10,-0.09024069833510777
C1QB,-0.0834590023117154
HLA-B,0.1406203657446044
PDGFA,-0.051745958729966846
DKK1,0.03849176728800921
INHBA,0.014411425890503081
IL7,0.027382006010753815
FABP5,-0.013175810129318798
CCL4,-0.046934687386285284
FBN1,0.04077611804828897
TCTN1,0.09091849991534605
NCR3LG1,-0.01729050403890114
BMP7,0.01738615296839964
NLGN2,-0.014687695920202647
CCL25,0.0546773162977891
NPNT,-0.05112466849863277
KITLG,0.11408119728916724
MADCAM1,-0.034773994594079934
F12,0.050852171955180756
S100B,0.06640622753049034
CD99,-0.01442030843099176
PDGFB,0.10166922310559938
CLEC2D,-0.012959643501492172
F8,0.038017002745022746
C3,-0.09561541264988951
TSLP,-0.006293635103301639
OSM,0.027780610255242467
PRND,-0.034773990261696884
SLPI,-0.023140504887465486
AFDN,-0.035490343016970065
ULBP2,0.01773014181407078
ANGPTL1,0.09376932122571381
LTBP1,-0.001260366370059133
NTN4,0.03785991256134059
APP,0.11728279988673015
RIMS2,-0.034773987373442415
WNT7A,0.062381995899928926
GPI,0.059225761196444376
IL1B,0.026169718924842232
HAS2,0.0019495266233614155
SEMA4B,0.042453548862035034
FGF12,0.046899130274843305
CP,-0.08655443499693885
NLGN3,0.09732138683150499
GZMB,0.003099526956039876
PROC,0.018517111327640907
AGT,0.12010710375494535
PTHLH,0.05562325982212176
COL1A1,0.03383787394239681
LAMB2,0.055726242781406345
DSC2,-0.007175257626264447
WNT5B,-0.04950610827208443
LEFTY1,-0.011037413529995306
CXCL5,-0.04913295080112309
S100A1,-0.11977065825358363
NPTX1,-0.005249498261322684
TGS1,0.034530903541707944
SST,0.01100079983886898
IL34,0.020696490846425934
XCL2,0.07309862793861623
TF,-0.11641725764116084
IL33,0.0045289182087951746
NAMPT,-0.020973474524900587
