,MGH258,UKF248,UKF251,UKF255,UKF260,UKF266,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFNA2,,,,,,,,,,,0.02483958061235992,,,,
HBEGF,-0.03400898187463988,-0.005649373661428555,-0.04704639382335503,-0.010186298298180097,-0.009204220437706287,0.13783823819403915,0.011507543494983402,-0.02347701267961048,0.02954611611462487,0.03519392772786665,0.059347276170503595,0.001675124695282334,0.03331496743211836,0.016241356682913807,0.01723176403273372
CSF3,,,,0.008309564733312768,0.003313621005463333,,,,,-0.13846961665168644,-0.07315534950589007,,0.02998058930266962,-0.03062863361214702,-0.059061786200889727
PI3,,0.03452810515831137,,-0.06487388208536551,0.002769635636180072,,,,,-0.23307195656349042,-0.14246191275574555,-0.01481980837680012,0.03845344956979988,-0.003987764738905647,-0.013249238068847204
PCSK1N,0.07664507449460577,-0.030158834720422523,-0.029563317348363805,0.04630801294590805,0.008645488561862466,-0.04275643421296716,0.013202868983843919,0.007038795317397032,-0.030432193547000972,0.03642071709311529,-0.01143783963603939,-0.016112004713646343,-0.025471960646435435,0.060852140105370385,0.019127379598478454
NTS,,,,,0.053414903697160204,-0.023734264012613106,0.04901124674591266,-0.04137264086777203,,-0.026084061302977538,0.053661964121448934,,-0.009596177167349266,0.16531317030987497,
SFRP1,-0.041277459333631965,-0.02133946975978841,-0.01241195000625194,,0.14856624113208997,0.043424403671883195,0.04147057965575523,-0.01749884391068444,0.03982505751970804,0.04994158759387337,0.01217035445220749,-0.004546730570868355,-0.005689323785649752,-0.01311935457542877,0.0024491659485045684
CXCL13,,,0.020642249947306082,0.0577041743306504,-0.026906795659574503,,,,,0.05464052976508671,-0.008973576479464746,,-0.07449418555641726,,0.025209101391912226
MICA,-0.053322398754933616,0.022323970814401666,0.04637002853909382,0.0018521960800694172,0.00795263562074908,0.0030956525802652113,0.01720930537284851,-0.03398594036861361,0.023663730762802704,0.06651463133220199,0.06568951571853014,-0.021464403081528607,-0.01400021264716133,0.04303263962875488,-0.03514865332541029
TG,-0.0031962360656931214,0.019869506540243623,-0.023650857659108925,,0.005509339562183729,0.014912011481163076,-0.014491718084414056,-0.012663837219777796,0.02032994077506401,0.025386746630414722,0.044082724845685504,,0.0672734032066303,-0.011339696543528417,0.005211360171095127
ADA,0.0034734853719571718,-0.004619254709338378,-0.02239177395678582,0.12059635231044068,0.009983059476065467,0.03539015910561637,0.046569887348465885,-0.0205670900713862,0.04173091481752673,0.00915090540066555,0.07042890584818928,0.05378164495380954,0.02900130975999544,0.08636512746010312,0.02736560192721526
LAMC3,0.03175831218510192,0.018305580777845682,-0.0420575566584888,-0.012037086648290776,-0.017273110600302427,0.09348026872286105,0.10769659663754555,-0.052305265755411,-0.00024602593052501504,0.031042086835059244,0.09359317736415698,0.053737044642834846,0.07400201789628491,-0.05160927855611588,-0.03943393915863015
CCL7,,-0.011798312171152976,,,0.05965401628818678,,,,,-0.0642243011922422,,,,-0.043814281759578404,0.0013051845345547746
NGF,,-0.02025711610446813,,,0.0002286153389921285,0.08949252109482,,,,0.012090584430875509,0.023127484842651744,,-0.009837733599276824,-0.013258118170819032,0.029180576722750283
TNFSF15,,,,,0.07496688519942497,-0.03174302721490294,,,,-0.0003948601795699974,,,-0.0235849729339061,0.017400283882297765,0.056294221760011316
HMGB1,-0.06625156949303096,-0.021379078505929953,-0.02483051013549874,0.054753660805330236,0.002838247594177341,0.07939562493525316,-0.008860527737219985,-0.056562413407127275,0.042915451228472214,-0.04525774717346057,0.01563212228850501,-0.07566168581206507,0.08012882688182665,0.04364945445775389,0.08752354909606791
ITGB3BP,0.000510089584718831,-0.032793379590668414,0.022922815656608666,0.008836071117107621,0.004575428641010806,0.17859623609402103,-0.02959395331860227,-0.03371211544717797,0.09035173264415948,0.059714581555017764,0.09747534289377492,0.03172329005197505,0.03781670825667582,0.08998333058629,0.04942902711133829
AANAT,,-0.017117555972468272,,,0.03653182629760295,,-0.013032486763177658,-0.01459780801339759,-0.029383527770985223,0.0004908536755925737,-0.025332177510173873,0.10696714226565995,,0.16021260555958453,0.15274887605401538
RELN,-0.010420946288360228,-0.004019137851724384,0.0673644021483784,-0.026907733883037424,0.04996494487891816,-0.01982060235231719,-0.017984743406008284,0.05861030262748912,0.0391960895270329,,,-0.007651319745793711,-0.015780091391629565,,0.010754458366928914
IL15,0.01753307227521994,-0.016470753666099656,-0.03013083082067554,,-0.03901458138156945,-0.022587050964565775,0.004894636224748252,0.00646277053547357,-0.027251863923027333,0.022259017046359304,0.029588649980257432,-0.04541521970989436,0.013323744930490334,0.016074205098256116,0.007335017206378716
UTS2,,,,,,,,,,0.06506488036021313,,,,,
BSG,0.038751116827355596,0.06531260070545074,0.011460473225789627,0.028762627537417165,0.017852297742742607,0.07479877501954905,-0.013289010666692604,-0.034041924993057145,0.04439802379781897,0.008409341527054633,-0.03538628344970235,0.10909177950595858,-0.01188581991169754,0.08502627114327824,0.028510499511316765
ADAMTS3,0.04885593284172579,-0.009109496396534272,-0.041556271632208014,,-0.0011185848852764211,0.004799205740822719,-0.02049573730937138,0.07710880880310958,0.0010526838239935943,0.14061292957570257,0.0754363561862306,0.061574956104558314,0.05553287464950898,0.11019046685380876,-0.009685809184019257
CD34,0.08378013175701221,-0.037797092792382976,0.02025473981876873,0.005951470526102314,-0.04457638313780897,0.06324299069234258,-0.022876849461019495,0.0915372313426537,0.005921299793793924,0.04735445537780201,0.11368913812626993,0.06403294862763924,0.013548430781471131,0.013116453623819097,0.04370062194194044
PLAT,0.026907485510572985,0.009415567662393315,0.04148244900953337,0.11226224426428003,-0.053698421155242364,0.07943651628952325,-0.025161850939872218,-0.004735740890706893,-0.003641998304361445,0.16150005897346006,0.08359530914358888,0.12234133172119102,0.06605324976305804,-0.008578733852166467,0.016962344878787266
NTF3,,,,,,,,0.013734490308048854,,0.10253861988084297,0.04754656691913329,,0.01117531337899747,,
LTA,,,-0.0173929150628803,,,,-0.0125516429504721,,0.07129581974680695,,,,,-0.013215734218497841,
CKLF,0.025158047276123495,-0.05942607608683055,0.011853386517255026,0.008016203748364628,-0.004531238501419203,0.07141298889771722,0.030390687456330966,0.016106047484893582,0.004135257467132883,0.10175060391915361,0.13524849131479266,-0.02769270462564335,-0.0026979804045731705,0.0721215575104571,0.037834861060640705
CD24,0.0380630512043447,0.00555991107783748,-0.02502954237661058,0.06407464074913483,0.039823827342514814,0.02892684661398511,0.04377457197620445,-0.013675477362224858,0.09093877743634302,0.13428826625965146,0.05626567602013772,-0.03070848989231787,-0.00026428181201255935,0.013847209518472741,-0.0217884010256821
HSP90AA1,-0.09618951525679784,-0.021576229597146793,-0.012561995372754438,-0.09839638379132208,-0.015891668921716326,-0.097885673198287,0.0060965738771714085,-0.015115314270645972,-0.040074048921801046,-0.2507772003531604,-0.1872539034073822,-0.0005354377933757029,-0.06582433024103068,-0.08487187561526338,-0.029527384086380618
BMP4,-0.01938093903951515,0.007089661341241726,0.08983676593112451,-0.05405799957611641,-0.04618626749465043,0.08731015838719047,0.003991526825831314,0.028417193008273306,-0.023221405621988368,0.10632771658397629,0.042023351524347295,-0.006671641202253807,-0.04050202344531385,0.047532826955589795,0.02393535450593048
SCGB3A1,,-0.01179831099133752,,0.06338429415152846,-0.02834195547250907,-0.003725245680989312,,-0.012313393835927933,-0.019015992602003318,-0.006355730130483736,0.037457119723025775,,0.017056078038818225,0.002942460701346453,0.025419916703754344
IGFBP4,0.0026416056945383773,-0.00605949719205493,-0.025525095553295057,0.049105129518183674,-0.012858455253623653,0.05132767454755915,0.001885189551696582,-0.0026696135796245375,0.0019768527841062594,-0.045437156872306,-0.03408539672206577,0.06534971368702269,0.04923889898951723,-0.02447813095666018,-0.03111763428600762
RSPO4,,,-0.02811763365210457,,-0.032711223746466324,,0.13857038440957412,-0.012313392034815537,0.044938590639102736,,,,-0.0009996365506453279,0.09266085823552049,0.014753058465997396
LEFTY2,0.028226638771092726,-0.03315439767384481,-0.01760652652270925,0.06484625274109482,-0.0038759156518295423,0.07233034725776269,0.07429836104074398,-0.013501784962268669,-0.001951400424312673,-0.015320213765925557,0.024182579229785922,0.060223437811365334,-0.008457954098174998,0.050706919944475265,0.031858634598817735
PF4,,-0.012238853747572203,0.06875390457734983,,,,,,,,0.019379779315207575,,,-0.028703320177730373,-0.035899816257229225
ANGPTL2,0.07296098771766268,-0.026016301854864345,0.09936348929525464,0.06269801460147556,0.06341623819813473,0.11705050247962863,-0.017892967278298113,0.05569730787896182,0.040502092391353973,0.14269246323417037,0.10949833736176767,0.06765914608895564,0.008070649224034629,0.0808801537623805,0.03778658793384677
LRIG2,0.04966140891485119,0.026514999535240502,0.021202229124912028,0.12149791564977086,0.033189539349615195,0.027898364026013728,0.018300260770694004,-0.036660863142131815,-0.011898328877870418,0.11019645900552726,0.11143013117527868,0.02146679786604693,-0.03450963402068322,0.10381082252203497,0.0756268304018936
ICOSLG,-0.020964127645619345,0.07972177244234183,0.0012999967337459948,0.07617213961212314,0.0438350528792905,-0.014134848180656759,-0.0038157603551771443,-0.023368518655830978,-0.005445527837371892,0.06317707631639008,0.0780438548388676,0.04761986935621027,-0.0032855259852749633,0.07981701684944108,0.08969702942482265
WIF1,,-0.022021830789880816,,-0.007465006414247095,0.012699249076140277,-0.10067635272933137,-0.011265181535498667,0.02801506448397627,0.016498596113296328,,,,0.057473421263805904,,0.07363714835087629
NPPC,0.06141910612760176,0.03220541843600372,,0.01848621988002597,-0.014666248889125063,-0.018557165987793663,-0.02197478981354078,0.06834025637043498,0.05095038827376346,0.05190147383939969,0.09531914346245345,0.039041153629271776,0.00621761546681466,,-0.035296640070471265
LYZ,-0.029858210065384867,-0.03268271283361641,-0.017503848733311955,0.06781507948058592,-0.03148982333631873,-0.028567769915530367,0.011704910655933081,0.008408063931424051,0.050379454591078544,0.010666131977012619,0.07268363061820525,-0.028458198713603926,0.005843219020880135,-0.030343527031096294,-0.024349296437684315
EREG,,,,0.018762554819295688,0.047139288606125374,,,,,-0.0038136163199425357,-0.052873028676558104,,-0.004756410986183132,-0.03281340666701119,-0.011198222879520093
SPTAN1,0.08470412075876221,0.017504181755025737,0.026645263246250994,0.009755661855814748,0.018501183411350413,-0.06748428977064869,-0.010745022380812458,-0.05477692639238668,-0.03370203146885733,0.08698425109448353,0.013766215013457591,0.057743727619912026,-0.057437720266164394,-0.009507778950555008,0.03667612783162522
PTH2,,,,,,,,,,,,,0.0029497412226659166,,
LIPC,-0.0188008799872871,-0.014983573905994127,0.016599303743932686,,-0.03166984854599832,-0.012569865449447635,-0.0069635912807322585,,0.038091518100770466,,,0.010305979520994572,,0.029931865902471235,-0.04440389231580337
COL8A1,-0.03042131918888104,0.008578748273408055,-0.01719495151148858,-0.02081249382522142,0.019200858273596758,0.019673781793153173,0.0012716692487082426,-0.03333626700917554,0.011718119212221661,0.13234215835818594,0.07333545604422682,0.06352599272696025,0.04660773003320462,-0.05437110961295487,-0.006507817872657914
GSTM2,-0.028423965319370192,-0.018886882645804216,-0.015335390366601023,0.08495815802084068,-0.05094660559126321,-0.01910039299593458,0.018220023455471395,0.01406974242201017,0.07382953569062115,0.07650523483981404,0.07708616946521653,-0.0017454627055355013,0.011296972502845868,0.016418953189951874,0.0485006252398118
SPX,-0.01583475922628114,0.0364256803538738,-0.04471677961532374,,-0.03056334978203223,-0.0372817838836213,-0.013898799413890748,0.05717383714139763,0.01657037952279613,-0.001242429165042291,0.006305293243958853,-0.067553328572704,-0.06854462985040112,0.12634569594912573,0.00394237744441198
MFGE8,0.03215849263462684,0.014478793842858948,0.0534302207154119,-0.018808351112653342,0.010120811420344438,0.028563241857186436,0.015037802893495933,0.021944310098524586,-0.019966167976223727,-0.005174765905583694,-0.04159492937353599,0.048531597691679945,0.002524815066962544,0.0226496591056986,0.02111631146692476
TGFA,-0.022928241319359093,-0.05861475767936427,-0.001883106673803406,0.0039705780438591045,0.03665348320972827,0.03886086090020598,0.01924377407353322,0.03874072445880526,0.08434291404999086,0.03320952121020944,0.11381956242004214,-0.0364734017660088,0.051363588063348724,0.1532284935648478,0.10246049667314872
SLIT2,0.020819433892678468,0.017437430119418746,-0.04125333888667411,-0.017163245899272896,0.011227283499570759,0.015386721823791423,-0.02151779356742636,-0.015016725457510881,-0.03765836926716086,0.03531882300147484,-0.007898285078503937,0.1149986544612193,-0.0576516698082189,0.056964205340198144,0.0218682930127552
PLTP,0.027184839119448686,-0.010224929983229915,-0.006355997387121904,-0.014315175281031727,0.030346110235111284,0.027341996096808038,-0.0020551674343205987,-0.06255388323049685,0.01032305700912974,-0.020599851759420595,0.05879803942132065,0.029701909784227473,0.026967870445581858,-0.04974904437179493,-0.010084407484634439
APOD,-0.03848570126397644,-0.013841599909134864,0.03461765400260082,0.07009440909074473,0.028675360574414308,-0.08219255097238275,-0.03791957053662378,-0.013626782060884359,-0.06894187346381908,0.3134163549788784,0.12601451515320838,-0.03745198189924796,-0.006888595339865526,-0.12885786753556946,-0.03307431709186321
B2M,0.12739735697177995,-0.020675470485085543,-0.11869913135114363,0.01232353910370079,-0.050744186637607366,0.044580140430221904,0.045741571327003995,-0.0009554625165478684,0.059276883370549524,0.061426930227035346,0.2041443799201315,0.05398576522692039,0.027854196965411256,-0.09807365253329368,0.03673343078576229
OMG,-0.010055993517949672,-0.010672343537364048,-0.07040300013648436,0.030160051434316864,0.014724719233554475,-0.015481093130410812,0.034376299767021494,0.015352248839413706,-0.057365137454701814,0.2160793820234831,0.13577818279537013,-0.0344351642721616,0.04795404358793136,0.12169074717640939,0.0178149873011852
CXCL3,0.009632603064742857,-0.005724257621906676,-0.022212125771026266,0.06942532601444243,0.017403413721873675,,0.026414083459038108,-0.013172726713227752,0.015803683569940757,-0.10026982247316447,-0.03479820160260227,0.08084708999168294,-0.0003491301210426107,0.06849102264064097,0.036588491108246
CXCL10,-0.008777650099051631,-0.0034700393510876336,-0.019511053521740006,,-0.06485360462790692,-0.03087393982714647,-0.014058584142586221,-0.005982977484358841,-0.03118853307734531,-0.056007689675303264,0.01070542262918737,0.10903466768652637,0.006580185980244286,-0.06488178472694026,-0.01332586573738265
RSPO3,,-0.016026506387697717,,-0.03681726330929472,-0.03166982901998313,-0.032593560344031984,-0.022048562984425535,-0.03198737956637353,0.013752708459927727,0.042295368463734315,0.08027923518168145,,-0.03670084836525763,-0.033208705302079256,-0.011117296700324554
CORT,0.010520436163067044,0.04152005690857231,0.017577078023323194,-0.014713749331240837,0.07958938456073564,-0.0300211767214148,-0.029571809264549578,-0.04327913824305632,-0.020809246166428798,0.04319963270983113,0.0890341739290153,,-0.0067281688752243145,,
NCAN,0.04884544509748614,-0.0522981741850924,0.05063730232102399,0.01321128070206765,0.021734214365112716,0.019709369741593413,0.011007205068679957,0.002617318837204039,-0.0032095654368305246,0.2169353598488065,0.12278901568932468,0.11780598598745479,-0.02398338257167169,0.13244321992836267,-0.009112883840457777
PRG4,,-0.017743252485898264,,0.01811778626028563,-0.02267548387778163,,0.011261623114327048,,-0.023978509124136068,-0.0022886416774961036,0.10382013796748857,,-0.007604748728660435,-0.021357139637330408,0.031697621528646434
ZG16B,,-0.016360696387406087,0.04966786009356072,,,,-0.00997341974324529,,,,,,,0.03586075973115495,-0.04037898231468499
TGM2,0.08614991022383428,0.026833860818351048,-0.020993415754433857,-0.050038359927787726,-0.026904698126893313,-0.017425849074121418,-0.009782128001574191,-0.05714513659424935,-0.0038848005687946744,-0.03661945764579554,0.05476448248870968,0.022742938007189743,0.035053195992021446,-0.012333212875896052,-0.00045506875689278883
VEGFC,-0.03285465701388222,-0.02252858891659565,-0.02444586811404137,-0.000979143574983058,-0.03490508361693254,0.00473067280459854,-0.00541618178465142,0.009447999510051392,-0.02447102434127735,-0.013346431983496922,-0.04677818469790698,-0.04158841264358961,0.06101028138448412,0.03520313372328148,-0.05245385057727782
WNT6,,-0.019036315862908566,-0.017606526984783794,0.056948358467110015,-0.0312446337116408,0.04197921107316845,-0.022195489910343924,,0.04079210014444744,0.009218520203157787,0.0382981353183974,,-0.01635867714533338,-0.010278547942716114,-0.04172360329993578
NRG4,,-0.010866659719293677,,0.06004312753006456,0.02644097756430864,0.07558447364692446,0.08464499326784396,0.010091033551752398,0.022202231574731487,,,-0.017771239894254654,0.02994240187585757,0.052180830317019304,-0.053676076721527695
PMCH,,-0.012524410125851468,,,,,-0.014598324171445387,,,0.0006185177704671178,0.030402675329344275,,0.050855798926812995,0.013599322776363977,-0.02546617545626744
COL9A1,0.03940234140810358,-0.021605442043048817,0.06582111645144918,0.08289842534125776,0.05238542289900157,0.14421099338273938,0.024914430986670778,0.09867072039602046,0.008457005756494733,0.17245841531566597,0.16578905520987067,0.10373963921279905,0.0587168537766608,0.05544521324433161,0.06647482821474991
GDF11,-0.002157743210391343,0.018156115989006412,-0.01754063181249168,0.05010834760562119,-0.0007197135032923647,0.10968974847813355,0.032054485827423373,0.006450766835730426,0.017394013070459655,0.009961143065439533,0.036562628928980524,-0.04154923887701273,0.047517177442906164,0.08529027253242258,0.08120491305801304
RAET1E,,,,,,,,,,,,,,-0.02958657279250978,
IL24,,,,,,,,,,0.008906487889736053,0.021501550800163725,,,,-0.053938215847879896
SORBS1,-0.021802343078810342,0.05530821643587571,0.022484666239036902,0.09707537048317454,0.02584929075998843,-0.024414045786628376,0.017673429387286572,0.005577107850357905,0.011545867727222369,0.030261750488641874,-0.012553113205443991,0.015680306861605604,-0.008211540037998896,-0.027790089108907033,-0.059895589643229476
DLL1,0.012810951338843466,0.011376180077381023,0.04652925137998956,0.030148259151814658,0.07914141941852493,0.060564312067175,0.03040369665634484,-0.03869106261775504,0.05702162361123873,0.21812411947280136,0.13873417260136045,-0.008435526996038323,0.031244966999766102,0.12481595115747851,-0.01848309049294626
TLN1,0.005886950145363891,-0.04545720180632376,0.025330519079750154,0.010053788880799877,-0.01030127831002594,0.09791409357979913,0.012133365070031987,0.002329200774257935,0.03253122561918492,-0.11292496520132787,-0.017485280636026026,0.07954108857058877,0.012845198702462915,-0.06455435191733423,0.03024674197743492
COL2A1,-0.030858923229890475,-0.00939441737233751,,,-0.020252647014449645,-0.01015505592272936,,,-0.0199247029140864,-0.02400484115421271,0.0021003270073704514,,-0.020912129856883944,-0.013656649282907659,-0.0466738376228016
SHH,,,,,-0.007068829275326664,0.05244369392300279,0.008867958629963792,-0.014137972124050801,-0.01901599093988719,-0.054305314445812866,-0.01494902222733058,-0.047728121599742594,-0.016424494713937688,0.15417013833533239,0.0019059668734546836
PON2,0.026432030186709612,-0.03468279203651539,0.015797969342370367,0.09469484598735561,0.014642660683082773,-0.02077544727118164,0.002888114769492141,0.019518933956362016,-0.003962733433852675,0.15573552409130628,0.14610000929184547,0.06113853553174118,0.0012684304225020406,0.0100209693719418,0.028531510590601366
ICAM5,,-0.03179890404937198,-0.02266355436945903,0.03866613033843699,0.0029213839220942005,-0.03154901108646319,-0.014689819717278936,0.08284297861741491,-0.037137203119323885,0.012526575720912881,-0.014376994888113595,,0.02344059243149295,0.1298594988038275,0.0058807125995300105
HPX,-0.03505209881519487,0.023216025836415077,,-0.05584850753561233,0.016547877547144207,0.025101620507604745,0.023639602408351647,-0.012313392580607088,0.06152562702852061,0.110528912266441,0.07765081394582872,0.023391726274245715,0.05103602766572218,0.10450065399949518,-0.02679623450277942
SFRP2,,-0.01568588590477451,,,,-0.041573925217184206,-0.016312163918066433,0.0912360193589802,-0.019146149739535916,0.06728813669303715,0.11791296482446645,0.018087243912261318,0.011598825299127707,0.009229776134037328,0.014018965490484522
CFC1,,,,,,0.02748924187432631,-0.012551643709032721,,,,,,,,0.03194936067169555
CD70,,0.06953789529032088,,,,,-0.010880261759431091,,,0.00309806030916761,-0.027274910475701436,,0.015586733757251217,-0.041446433688394305,-0.023547914485552365
HP,-0.02859621001980267,-0.018845903937189327,,0.033653057696262055,0.00866670672607426,,0.05408154526729382,0.012137427906185985,0.10022720739478994,-0.01895028450788101,0.07952802301616735,0.028683309123848272,0.0549915364770312,-0.05078021703476216,-0.004909569549080056
CXCL2,-0.04100131380487542,0.0389489115800154,0.012741854205100014,0.0632209733211827,0.019662511731602186,0.0881830897363687,0.019969732807753944,-0.017112600240560032,-0.018991802196322825,-0.06331533736334105,0.017756754890374378,0.03976874660135042,0.07954012250928638,0.03800180497151015,-0.010837164734668737
NPPB,,-0.01522096307377003,,-0.011820295623395205,,,-0.010990729690510178,,-0.02447102612112513,0.057463987650269985,0.0018006644322688262,,-0.001005384699862045,0.01946057714680323,
CCK,0.013969982932019178,0.006619361126009823,-0.032681362119038715,0.0011869881661676347,0.015995662960930794,-0.1043934287314204,0.00038664219299981,0.043961183266060626,-0.008371940704296319,0.11437205863160048,0.055990179967461,0.004272806133105274,-0.04107691741284982,0.03650262827198971,0.027434151309820284
SEMA6A,-0.013602266119242461,-0.0388735354574172,0.04553208056976126,0.03434452568260782,0.022714780504090853,0.08383665279388877,0.049399286780681326,0.03254945984693875,0.04667034792200544,0.16737355652405872,0.06965913282011113,0.026417453855629658,-0.055440704471969214,0.014900814304966968,0.03532880044366022
IRAK4,0.02018081833772473,0.01625280639095078,0.012785874164252637,0.012472961194144379,-9.063283476156553e-05,0.019127368480416743,0.068263041542196,-0.0513540117956783,0.015631850319391533,0.09141786921161753,0.1272927905026637,0.06079209099585332,0.01712371222805297,0.019999548464076512,0.009000728323549378
