,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MATN1,,-0.03198870819655548,-0.01065923691500066,,0.028798186173719664,,,-0.025649647702647178,0.039881280851531815,-0.021452411179881115,,,-0.03151609137370186,-0.032267671402550005,,,-0.02175626177255101,,0.04559443928954028,0.009957708529285302,0.013832027343480748,-0.01599658162325731
ADAM28,-0.032648855092494086,-0.06046817670312452,0.06880546017401615,-0.04377263133746541,-0.0033692990770008307,0.035836744186007984,-0.008789037872709704,-0.004401642153598957,0.07522467356009714,0.008111352603118306,-0.01715604001694363,0.02555369314349038,0.03044936298554469,0.04093871853445439,0.07830679772576092,0.09339712517661992,0.08249707539400844,0.08898203404461748,0.009167505322131625,0.06486218564447911,0.05635224837673465,-0.03462435430199701
TCN2,-0.04804045657322503,0.01719776485401221,-0.02319932442931139,0.039771828434799976,0.04218099477221465,-0.003842321627365066,-0.04305792482348084,0.03539300838200261,0.07142994098058673,0.012305107220165,0.01612554946640307,0.03520101610841353,0.023094955503019026,-0.03102081293105525,-0.02498899607065651,-0.028356890132412726,0.015880337118071283,0.006375285708576447,-0.031616656898459536,-0.04213955557748496,0.009520734720758827,-0.003649832322494593
THPO,,,-0.0034456047730231413,,,0.07292453100062136,,-0.025587580244066817,0.016898365849256733,-0.03708462815832962,-0.023973781543005983,-0.03855202397735052,,0.03376400356987296,,-0.05349220321069745,0.0022601508093680017,0.06385786297655684,,-0.02005976455580184,-0.018299499505894646,-0.023972331978061596
CUBN,0.02928642113973502,0.036085830677455494,-0.016785264177547828,-0.04026277622460904,0.018576014293741054,0.011784393095344112,-0.02979769812634262,0.011621145774993923,0.04514274868927383,0.027837505927237237,0.050242330526477356,0.047081193373971875,0.10566991094601083,0.04427403827274204,-0.036361940961245086,0.06258338689834678,0.08868321991940412,0.036078790653522,-0.055467083959139886,-0.02476619488943079,0.06547706394056921,0.0033286023372804336
TIMP3,0.03508305676639131,0.028300493658588968,0.059353057585907934,0.0061927472998425485,0.030704467615122154,0.08894610491387243,0.010764777301095986,0.07108806731731643,0.10982943044401386,-0.02606270473928443,0.034620557882434476,-0.010873991869785984,-0.08180975036956066,-0.07617121953310636,-0.04125951802187871,0.05878161140649783,-0.05751030152705192,0.08031551981769158,0.008962953767499737,-0.02577440107981338,-0.04693078204936731,-0.028303291381489886
PIGF,0.02808043043402167,0.008411452736763471,0.031149772951198463,0.02786063993415124,0.046162853533510816,0.018809946775464378,0.03848164549503159,0.08645402284460629,0.11646409981396717,0.026069691837764485,0.004857858050107456,-0.018071826344208057,0.06863010676670066,0.03533012817272613,0.04104459840267596,0.06494580732479224,-0.010904363863471763,0.009275040171147683,0.05202226882057129,0.004241862021725547,0.07881423052912685,-0.011173731391617644
CRH,,,0.004926642352579975,0.04327446635968285,,-0.023451858274177048,-0.008335638245758843,0.01206127540944756,-0.059336661443538545,-0.0007123123753577264,-0.0360568970718163,-0.03307212150880368,,0.02588532160759965,,,,,0.00048779774294135697,-0.00910228114915577,-0.013408126915852534,0.0418699296939345
BDNF,,0.01678708084806427,0.021235845338275283,-0.01876603901167632,0.061670080564850835,0.03871535597612912,-0.010941834979063642,0.016852509937273313,-0.142753543714906,0.002860555107327733,-0.01611284723143282,-0.03826564805779565,-0.015195252231500034,0.011583835629113639,-0.03246611367994795,0.08850308175043588,,,0.06818726572506073,-0.004013379316462176,0.08372056505084112,0.04176148688237597
CCL5,-0.07538280515562734,0.06029126938797711,-0.005621204618706476,0.019054019258104675,,-0.03676641690346325,0.012010127687271036,-0.031574444559595974,-0.023509769381990554,-0.023346854540550004,0.05409591846023444,-0.04544439425593842,0.027364623744403908,-0.007290028443735857,0.0897766808361399,0.09398959898525389,-0.013518917370145597,0.13606519345098045,-0.04478472416600785,0.0059371332406115435,-0.012390812801751123,-0.00756543797621178
GAD1,0.07353083237034093,-0.03672332348520945,0.08995387844807885,-0.044750223153135774,0.10458121615465298,0.07370175970528697,-0.03777653034237415,-0.04171999071747612,-0.09500910000299129,-0.024553294063663487,-0.058196256109346055,0.007691957131444111,0.036049596479837624,-0.06841827524231017,0.0010381379678014088,0.03516343995390568,0.019035034740617168,-0.00011878944231292555,0.06089659479131488,0.019863156107465318,0.07293606782747403,0.0033741949004309287
COL14A1,0.018229925320214245,0.15654549961671363,0.002578495131896468,-0.014007275012550346,0.07339834086356965,-0.0019028383099767682,-0.03227936366630205,-0.01124945887641873,0.05169793357634899,-0.0345993440205241,0.023987789943907975,0.03835007853779237,-0.022359743486914527,0.0256117539321842,0.008160425841378879,-0.013639832795939345,0.0031758475203122003,0.06596799136665345,-0.03015059849433593,-0.04524938295839907,0.07135853296613387,0.06393104149764867
HLA-A,0.07131868011356542,0.11901272572286616,0.127265611446667,0.009301082466297786,0.0574860687989162,0.012529214748874197,0.03349565208002367,0.010393921751212136,0.2040441541034416,-0.03624641580276644,0.07131227102027723,0.03916842035593811,-0.055331479276888446,0.02235399296531183,-0.09339148834004002,0.05316879519843259,0.04286686080829366,0.10149679192054097,-0.04868859567300035,-0.06200484451268564,0.010030468151547099,-0.08273557391098131
CD5L,-0.021498390818517846,,0.004620188981740191,-0.02788087308161747,,,,,,,,-0.02644096396763837,,,,,,-0.03435202134404421,,,,
FGF18,,,-0.007685905212145664,,-0.01533276475869435,-0.018632326020443447,-0.02004979849329049,-0.017711509616991184,,0.024527676433958062,,,-0.03272413769144548,,,,,,-0.02506306303388846,0.025530014126263992,0.047026945069676564,-0.021960418863945674
ADM,0.028649083166128287,0.057346852734491256,0.03796349602221952,0.01187222758812667,-0.03861323958547103,-0.012842053621386516,-0.010993879132711196,-0.005036360670009343,0.05392031015449289,0.022585526423721736,0.011048765760947203,0.05693820196168716,-0.035135157162971886,0.10954504830793169,-0.01502386298344766,-0.07946723620367402,-0.04209055198815661,0.08071479749993872,-0.05062135377981429,-0.04959654703796451,-0.00136450032207834,0.055784516915319764
CCL15,,,0.0328226103389115,,,,,,,,0.04118384352265412,,,,0.08368031998574404,,,,,,0.13570597794164263,
GNAI2,0.027141792669896882,0.030998102507303928,0.014257001518698695,-0.028668957106760044,-0.018800182782486873,-0.054190192619020215,0.02852487831141154,0.04361570259499943,0.14847728722219794,-0.007347274303420651,0.09072619265995929,0.07279714183373719,-0.07330034532638345,0.060699339519732186,-0.045332703104329,0.07328157157404169,0.04260350634288199,0.11380824209654226,0.026414176422374216,-0.014677710135454825,-0.0239132881506458,0.0015137758122311447
HDC,,,,,,,,,0.028187103090964675,,0.00908274675940382,,,,,,0.02803138467500286,,,,-0.021627157912494113,-0.015996574378556887
COL11A1,-0.03820120469297088,,0.01739621214010444,0.010666535648729748,-0.02795322639703756,0.01670181154378586,8.346738736292683e-05,0.10651353243000614,-0.009993899476587983,-0.04390283012338377,-0.003831460236084801,-0.03794311981862762,-0.005947544927557588,0.013357219618566861,0.06690163160224492,0.07345296066074668,,-0.000553623642641606,-0.021667982375365054,0.06461303973360041,0.11232616791969739,0.008149200216752103
NUCB2,0.05316059202639809,-0.0444816760893034,-0.01055828835529508,0.011293975493468706,-0.010262118757070861,0.02808911570138968,0.00947022669875175,-0.010922320690472933,0.043609897957279875,0.013748427643211079,0.004090900133111597,0.07102069115732906,0.013814241520630027,-0.04874185135887415,-0.03381293436203372,-0.03976523033581596,-0.039884160616921724,-0.005367327926025138,-0.021029460991390764,-0.02212095992559488,-0.02467516566043983,0.01212768764693659
FGF16,,,,,,,,,,,,,,,,,,,,,,-0.015762544508396186
CXCL1,,0.03516327212302672,0.011277977182133194,-0.022504356579568733,0.01251805582886525,0.011766452673303535,0.01711436515465976,,-0.0007021540502728801,-0.012930663308564657,-0.021816284329151864,-0.016046624218548997,0.1056738215545338,-0.035540777389705194,0.162119868029888,0.15403969344556517,-0.03848148912582041,,-0.013428832776721548,-0.027888585327353707,0.016684706189966557,0.05756977644530875
VCAN,0.05693220831371745,0.08313518448983347,0.02187842632800968,0.021240939054283602,-0.007694918981878022,0.004989087684128691,-0.05561091753701654,0.125034074565591,0.11493759254664739,0.042363500273840324,0.026380992001621254,0.049970048059981294,0.05991877433915493,0.1078151677544684,-0.14367241843661213,0.007996182647448481,0.02339427053259657,0.0331551358882675,0.01509164921527763,0.05914296650463943,-0.09253025173704027,-0.022044320765503563
MMP7,,0.10853934501910216,0.07423300469871802,,,0.004784330218990918,,0.03130798899168925,-0.02816532890392313,-0.02118632740378143,-0.02797499767165703,-0.023676737131810108,-0.033129680348505344,0.09159662488897136,0.19281171391725593,-0.02763638441450738,,,-0.011849176546278995,-0.04137979082926701,-0.019799860067614507,-0.008489823737636883
PTPN6,-0.05584202473849364,0.06289477017719008,0.04547229963969364,-0.02638427540002535,0.06936486150724967,0.024448273353905065,0.01783625193074377,0.06208098728350115,0.11878075954674251,0.0004142661095638279,-0.03539262925743522,-0.013248055133701283,0.1090789940093555,0.04859320443386956,-0.0027119608755277872,0.04114379227459105,-0.06808784115338679,0.10152886787748709,0.0003538699055231286,-0.050281814282007724,-0.018571343102085462,-0.06050461896878059
PTGS2,-0.02002540551946324,0.10456993953888484,-0.010866833123033989,-0.02008395775474042,-0.024035829079215608,0.0750190717849493,0.044001690484038375,-0.04187592219802558,-0.11209007198882089,-0.012677377047888693,-0.039495120186478556,-0.030738337374855727,0.049977223672921726,-0.0030059040141323496,-0.017269904170139374,0.022927672633812037,-0.028360891263776916,-0.011793192881148856,-0.01607814628156146,-0.03209605967561848,0.003058110053389788,-0.006729775353465087
XCL1,-0.029621348868526586,,-0.0004804228228208898,,,-0.006190380644502109,-0.024580101446056823,,,-0.0029945698757239125,,-0.031057142339651133,-0.024500865427046808,,,,,,,,,0.042109495214504494
CD58,0.01153294719265972,0.08666367656415007,0.023234577024624344,0.020189259782604156,0.04310690068791226,0.007941745930996395,-0.007405327913832837,0.042527669620302924,0.1555071326944152,0.07072010290646685,0.04457610246364789,0.054885486781415145,0.12573905037170613,0.1125981407621619,0.04456556960315916,0.1668034711836143,0.034059229685406006,0.08848080785177656,-0.033891408198051046,0.02887344657670243,0.07864681232676102,-0.011891017185500915
TNFSF14,-0.04845575676105001,0.019282245736803948,0.06907990655376649,0.005245123432070228,0.0020895146615652876,-0.020076634659554896,0.021802032645464927,,0.02627289377440359,-0.02627520315873901,0.10324452667976916,0.02794471962024122,,,0.11599919505322086,0.03304754647153264,,-0.041029177448889086,0.10843668883032756,0.00862750039919014,0.011187241596102307,0.039153136056618555
CNTN4,,-0.04218058820719426,0.022766735800366145,-0.01837326032592288,0.06919379211103817,0.006423182450130686,0.0019530190795920875,-0.037096061012610745,-0.08474733969819868,-0.004822777838912207,-0.03618615155203778,-0.022572325409728138,,-0.020610166827517134,0.08418874307045074,,,0.06538545568491334,0.038530904518427736,-0.033714113672829185,-0.03550180988984687,0.06597177793560274
NTF4,,,,,,-0.025643998688633134,,,,,,,,,,,,,,,,
INSL3,,,-0.0011645503352292852,,,-0.018632322365821446,,,,-0.0016960286397824256,,,,,,,,,-0.015860287518673067,-0.023461448704772365,-0.028567883567145277,
BTLA,,,,,,-0.019948747252884425,0.0032020987768168214,,,,0.01619048632314374,,,,,,,-0.03855127293269708,,,-0.027623714996421612,
MFNG,-0.013319818117069495,-0.011509432186400518,0.0042345908886837185,-0.030944611815169755,0.226318042342377,0.04197502424833638,0.05641153204339303,0.07773581168481192,0.10532737276509786,-0.003472830487908914,0.057194314617668905,-0.034129485443642145,0.029038253829005045,-0.019500776413054127,0.021370403473314408,0.002091567242158871,0.07687646300074255,0.06319512648001094,0.03622507468854408,0.001655919776386271,-0.021239677840197514,-0.011011119789242465
ICAM1,-0.009868657119041988,0.11014247288604485,0.03247398224146985,0.009248071480492219,0.02432538396833951,0.02609632352762272,-0.022822762300986895,0.03108052826688284,0.09025995103356012,-0.0017499322063503945,0.08315823739113587,0.05149937253825702,0.03376451287376057,0.030775017639503032,0.04961889162523176,0.061616852167496565,0.03202237192355288,0.05081637679708648,-0.004256671708973464,0.0020400751225839522,0.09596628379493737,-0.021755952674453224
PROS1,0.023081596314562722,0.11736192019809359,0.021672342980979194,0.03564515312208894,0.0821485096117878,0.01737801990767202,0.041674940332000615,0.06366273280969169,0.14906916563256417,-0.01983255061891584,0.13871533817695195,0.02394913796541705,0.07381082437378635,0.011902740929639735,0.04667554020510232,-0.003948705434707479,-0.03170401952424695,0.0004517126792773726,0.03677892165019374,-0.02363751684259938,0.04767006975195732,-0.01639887264296134
CLCF1,0.010259540744595022,0.085175538140752,0.09226541683632629,0.000560580921539389,0.09821583588367205,0.03141914783158393,0.014270055484862064,-0.024698705234998227,-0.019418444539868213,0.016078373720486625,0.09818260468850977,0.02301071801600143,0.03760407241699697,0.016917494986045882,0.1377602774805835,-0.0212465547984459,-0.0736413993214219,-0.0335488548616526,0.058921123526208916,-0.04995784607717148,-0.0032026632345723326,0.027603614892164147
PSAP,-0.1499366036576633,-0.08620988115983132,0.04207661886869755,-0.015159943318761589,0.0630703332522793,0.04433624730073089,0.036551740717590535,-0.07398150487592742,-0.10630916534076278,0.0033847307498083485,0.006295342764522656,0.04083093609598371,-0.00032467657740215076,-0.07796240179311764,0.0003896042617523507,0.11502869619377147,-0.000142036344079169,0.011825127583407159,-0.0011893440435104513,-0.07756035147154156,0.042375202918341744,-0.10197359617193587
EFEMP1,-0.052075159793871145,0.10359399934950853,0.07586662660516887,-0.0019351957496215424,0.0772258006405279,0.023513456013519767,0.05481025617221311,0.019871745083519767,0.09360751166334173,-0.02927930561980867,0.06392821726713428,0.008168622971072206,0.04715184677614313,0.04875267556176294,0.08332587588507753,0.019785048908395785,-0.023765958209232316,0.017367487082323413,-0.009690083649242292,-0.016247890126786242,-0.002992516542375171,0.05786303759265
C1QTNF1,0.013361947786439891,0.08992561692296276,0.030922335681524884,0.00956133733738563,0.008214482910013839,0.035030664268596245,0.0718338164501442,0.09388660447562236,0.08953114885771832,0.019934747601952112,0.04039017257998707,0.031791235582116106,-0.0470073337894833,0.001490867509651904,0.03132933431118142,0.07142739802137765,-0.020702783711766058,0.03730768308442811,-0.0675031115373478,-0.036546782189902045,0.07420574225372878,0.042840770156718416
ALB,-0.04459424774295703,0.17948012017652398,0.0909606801626318,0.010805686095906836,,-0.02382141005041305,-0.03444698999475782,-0.010931711191384206,0.015156793125204397,0.03664794648903326,0.1072552625393143,0.046723400977126406,-0.01725062130294403,0.050301133547128465,-0.014638781869234055,-0.015856579910638758,-0.05558319680465783,0.025467596274985176,0.04592264311556002,0.0029371153241634054,-0.019312409117954614,-0.022648277531934314
CCL13,,,,,,,,,,,,,0.0060044957615854894,,,,,,,-0.026316889919854897,,
EFNA3,0.10024944051054167,-0.010461161142550756,0.02928248670129627,-0.020430561075166342,-0.003786721278877132,0.08638434607617027,-0.05707302387012314,-0.0675941065334181,-0.15686235656176076,-0.02633758624453156,-0.03110128840743061,-0.06687683611462764,0.0021740591192639367,0.01715174618084778,0.1142123228233753,-0.013776573447075051,-0.03961189756431045,0.06572884924381373,-0.002000421485147119,0.046269759971544,0.051875417597503165,-0.01858443574469254
DRAXIN,0.08345479593620095,0.0177610987866303,0.007432465256376806,0.02796568699993844,-0.024368090355392502,0.024097261347963098,0.019618934287925723,0.05901358723148436,0.16446982927015497,0.02116684657747154,-0.019433228044340518,0.020678654651796417,0.05946619393338713,0.08034879004093785,0.0418379543433427,-0.060839373094458846,0.0015433269985979645,0.17771482865567947,0.009918481383039598,-0.0028555401428015854,0.04726188399717823,-0.028193853622788267
RAET1L,,,-0.004977309269984665,,,,,,,,-0.023275664056810186,,,,,,,,-0.016055725996821053,0.024769167012578155,,
NPTX2,-0.011086785563676848,-0.030453647698827423,0.09610307659150434,-0.014375301640937598,0.12318436067705904,0.0437600938276357,-0.04288438063305592,-0.06702635585396322,-0.16279978107371373,-0.04070690053203232,0.0221029335024026,0.0670594917493867,-0.009038420730348868,0.06991185446084687,0.018544941244474106,0.14073570730226143,,0.034661801430426714,0.0034866412867151303,-0.01619817178461446,0.023200975482796087,0.009571713764588295
FGF11,0.07108767653423755,0.046038415577103864,0.02180128202551723,0.005022923426532582,0.04683474825840334,0.013093899670398916,0.010648972384917509,0.09276091174100398,0.13492903913661797,-0.016458414359295345,0.038432710427613495,0.051637070819212004,0.06127491565802179,0.08167352613210982,0.019721839784058365,0.0393448282875604,-0.06148763345713057,0.08718959374398526,-0.02650182840921563,-0.06095843842312348,0.06370692482090792,0.08019952153131273
CD59,-0.06306713078655052,0.0077597233257389224,-0.011110485388313484,-0.022244993792156425,0.04599387278762159,0.03651444469756227,-0.004015850602667874,-0.040181554820824895,-0.07547877134467093,0.002007361664196953,0.0281987981623031,0.049098310241714856,-0.05697927537644155,-0.045308243320303594,0.0578625566605072,0.023709911843964163,0.13474494671970205,0.08289020874328436,0.008197332864182717,-0.04808451945311867,0.014751486891966502,-0.06398626689207837
COL9A2,-0.002907783412140148,0.020365093777265062,0.06675195241069481,0.018443479984527465,0.052467104053007606,0.0007439914921667054,-0.009007084290357245,0.04450547537577382,0.06104884709651976,-0.0011370500975360883,0.022866900870158482,0.006258908603925836,-0.008934718536199449,0.020209014559319508,0.09062708308664343,0.001071310987440809,-0.01639994714597441,0.03151856147448512,0.07468271592469014,0.1107733047511453,0.0469481624321071,-0.03204383061503069
DLL3,-0.07308916428152698,-0.07460405883108306,-0.040391951995310434,-0.04692498410971862,1.9864413890926572e-05,-0.010357349857490691,-0.004295056859668865,0.018171558758715685,0.11319759600828368,0.006912356992498827,-0.03768286979528018,0.09548737241316757,0.004987347326224568,0.05121970781618925,-0.006344221370069761,0.06956172268041434,0.041028553277197746,0.08152448176903149,0.07197229241129384,0.0037629011702294507,0.04027129639132337,0.02542350292941698
FGF5,,,,,,,,,-0.0026286191380498897,,,-0.022771159684126793,0.041996486544464404,,,,,,,,-0.07318647307069151,0.05118704742835875
LIN7C,-0.009161129832545165,0.012468121660277175,0.02393303008772431,-0.023985910731428296,0.06052302779597961,0.013351812289352793,0.00970135304094537,0.10638682165309492,0.1057620528051105,-0.006836481266926877,0.013065324066513773,-0.017750518632660355,0.09638433941283941,0.03474368815679338,-0.054734160782457325,0.02826982540149615,-0.011747371972759855,0.05657011881056909,0.04161090728246578,0.04996925735721647,0.08316471848118462,0.10377521774977246
GDF7,-0.030681929963183634,-0.03198872996592939,0.03355392355289889,0.11238297418941966,,0.0012965538102779081,,0.11631120651074,0.09814338915218511,-0.027436800261288526,-0.021308768279271667,-0.015844912805372233,,,,,,-0.04371559386806852,0.10247620995320583,-0.0190727883643689,0.02139932045092419,-0.024452896405195542
PSPN,0.05086978419642715,-0.02381841601437192,0.06862152615994273,-0.016419212201394286,-0.014880742589125038,0.004078363327597063,0.044478711812552287,-0.018100901946241123,0.03386774600538249,0.0033495565258857543,0.009154287981441196,-0.04584405026931357,0.04319695890000437,0.07074339182431458,0.08799899174315705,-0.017347443005681015,-0.01015779689151103,0.030675314504882117,0.0001254111174605645,0.031348790581094514,0.03707317165186914,-0.013140377235687143
ANGPT1,0.039406446014459265,0.07665000438309602,-0.010276151255583251,0.027017888819230347,0.0350209867116487,0.018958271276227665,-0.028186252346153188,0.03833121215648887,0.11492902423834869,0.03754642485332913,0.012613344130525724,0.01674453467119506,0.06413335021657467,-0.02411010542993566,-0.03974173053562384,0.03624619626083436,0.05337071924278536,-0.02929717628782494,-0.023080754329739227,-0.004407497528908342,0.02790571731036461,0.04233922784369881
PNOC,0.08106833585554568,-0.05164605459050409,0.0846303793096071,-0.0007628942306207454,0.031036617658187635,0.07867134022859963,-0.011072141490093262,-0.025739915619102213,-0.09637605583034907,-0.028172598301840254,-0.027257109148394732,0.010040029912490525,-0.0022154737234414555,-0.051807341004777366,,,,,0.04114708377014494,0.043556768880006855,0.0687628807301435,-0.024782209641091273
L1CAM,-0.046073647401670366,-0.04801598790518144,0.06713792933719853,-0.015283901244574563,0.018113399983091184,-0.0006035850988762771,0.02209988472695063,-0.034136972674671716,-0.09226277837128205,-0.015045769672546614,-0.00419789230563485,-0.04152532598748584,0.05370517958754244,-0.06099474418532055,-0.04163291440163738,-0.046005335625783496,0.08544997740416023,0.004621251714465986,-0.0965644805241582,-0.009387831208880346,-0.01283392415165278,-0.04522036305743066
APOA1,0.05433424789201979,0.08520195277511171,-0.029465641273349323,-0.027303758016423225,0.13929288895373962,-0.029016763604744807,0.04176899207277491,0.12597556623190653,0.0336368163989616,-0.031812192846992125,0.04149154554171113,0.06013249507635859,-0.002048661331587474,0.029927495294596727,0.012356475009832673,-0.04948706835846818,0.07322355518702856,-0.006055457487251099,0.004269811077957708,0.07948869370864697,0.057558421801716275,-0.04994932486214125
PSEN1,-0.09261433464788939,-0.029867429294551405,0.061669331259578124,-0.02156212014597885,-0.01621307871936679,-0.005371705107755799,0.04879300440021728,0.03724251548034996,0.005949352452815077,0.002421401039391042,0.04682414258823882,-0.060922202284361876,-0.03820530479665558,0.05477744436343834,0.006300803848854829,-0.01666092421579368,-0.006113995686232466,-0.02139861044619174,-0.012895351225311756,0.04318556510880499,0.029574711296325704,-0.006501256292481799
CALM2,-0.0609355682318762,-0.043051357241715486,-0.005285108767863482,0.01747402784998162,-0.01708305171408096,-0.016479126425106388,-0.055687365919421715,-0.09943124967731179,-0.18926326719852082,0.020864526154622757,-0.07266709776980389,-0.03316173272782216,0.09017960469453865,-0.0583611932619123,0.06474160174712738,0.03883021905587568,-0.04371014000889756,-0.08481255907433931,0.019650371111196732,0.00817432874684447,0.0642089943598161,-0.001285737231830941
CLEC2B,0.02137055379168956,-0.008571805821555818,0.11922987179112429,0.03509577830998666,-0.03580381724872253,0.011023338977754728,0.022821769905969087,-0.03299875635450077,0.15027904116273888,0.011361271624162388,0.018044756038141763,0.030356270269823495,0.06006004359771861,-0.006968631905089815,-0.03670149042395051,-0.06333505314158057,0.046424878681850724,-0.01760235383085093,0.002370308033083327,-0.022868382719123524,3.8545909052494045e-05,0.022404618198601373
NTNG1,0.10908937280882428,-0.0005147075555588526,0.031164760328208654,0.04379013380266459,,0.04395312349664725,-0.021487831106334874,0.06868813557113523,0.047790617617524164,-0.025595138297830465,-0.02013554646006778,-0.0661823344200511,-0.03310691556582178,-0.043657090045814514,0.03234386305623137,-0.06781091316851282,-0.038431352761531014,-0.01237037335993573,0.04941192446207001,0.05143105448361519,0.1048765939109461,0.0023493101991049576
LRIG1,-0.020305315360438503,0.05292709429456672,-0.020679857059604463,-0.06521174275474076,0.07488880070566024,0.05857849733652367,-0.008534682158516937,0.049777013218280666,0.07988424933596504,0.04717023154883946,0.07710779229220711,0.06375120912381926,0.017971037280918877,0.06356190320624772,-0.04840666619112042,0.05221986616222126,0.07723454352420167,0.10355148655723788,0.05849383138856685,0.02795639663517743,0.06904484002393088,-0.016088099272230847
CPAMD8,-0.009152988959567324,,-0.010730815779440548,,,0.05804799199559688,-0.031208446307448096,-0.04316413970239368,0.055913530213528594,-0.016468780607523152,-0.00912481131450063,0.07280823403259726,,-0.04787378753470583,-0.028638538619724003,,0.13198595379325065,0.09558049189565888,-0.015462461860475462,,0.07928403312413228,-0.01733893628701676
GHRL,0.0373804903610541,,-0.0026613925450222824,0.027532716449944917,,0.04223717997089114,0.0204470107763615,-0.02701816676362046,-0.02144386286192259,0.04959540738145732,-0.019433228044340518,0.05702979207692209,,-0.01379137666715647,-0.00037947833087272363,0.0799658272014572,-0.04867658576957022,0.0025917223226337733,,0.01618253271614941,-0.04109219441643921,-0.015284452749400972
NPY,-0.015169573215118642,-0.05558284123915393,0.01641872069824647,-0.026314415792075087,0.018503297411449356,0.031889336677912536,-0.015875440786367528,-0.02746956649399204,-0.07051539719768904,0.0035228603211358844,-0.018661548525992697,5.5609222394497724e-05,,0.023179283486407357,-0.03344361139686612,-0.05872325766576638,,-0.03891338565093603,0.05050354630847459,0.034883078469586964,-0.012707759782953557,0.005980818543551527
MMP2,0.009771618840463325,-0.04357792070700043,0.026985110035637323,-0.0024085207882322494,0.04667742392297523,0.0056277113257231556,0.006213411583390497,0.053746523099070784,0.17676647678081805,0.024132815961683332,0.026642457180978615,0.05946682791163463,-0.009799538859910747,0.052506994579652674,0.030021889377163827,0.043566197080830274,-0.019839795852688163,0.12333332788766978,0.016480903318318963,-0.009321694881273419,-0.0035196587398417366,-0.05790294385098044
LHB,,,,,,0.010467272236686457,,,,,,,,,,,,,,,,
PPY,,,-0.0036474627851567193,,,-0.024755162340890872,,,,-0.019804654290710735,,,-0.027594988599086975,,,,,,-0.03753139731624643,0.004187785008105078,0.07280880032200936,0.03866951521677702
ALKAL2,0.007569762050700871,0.18929999369564943,0.014659633543301024,-0.01582517238306871,,0.011840803823527389,,0.019052765099218504,-0.01640471970120695,0.04443732853412972,0.03752345284256057,0.025699228825691842,-0.04834268543880778,-0.018280633262298306,-0.028937651354360376,-0.054569593007708556,,0.002010310291330153,0.0538503409753491,-0.04720553674575626,0.032775445826066674,0.028262459167879086
CSF1,0.03784717143314404,0.12492432534609983,0.08545989856478554,-0.025829281601138152,0.016637285512961016,-0.03824308942249105,0.0077069504317832825,0.03794861922159657,0.09475573020706382,0.013325546532189942,0.0875024178272982,0.08446045319167816,0.06328426986406128,0.05651758533607425,0.01821089517657143,0.034877113588308785,-0.04883594408277884,-0.02602588566450731,0.057919727690815576,-0.0061633442343187305,0.06692255642789703,0.019711843021838444
SEMA4C,-0.04850322866075881,0.05150071055684568,0.05628256055340138,0.027246860542082956,0.05815548217152815,0.03201688923197945,-0.03505176227708934,0.04084200840964573,0.040901932269690786,-0.029047882218312532,0.06359563163118465,0.014691377261284843,0.006687218338865974,0.027011981881740494,0.07029314711285257,0.007813170018865317,-0.07808662406592405,0.08815562012308066,0.04186381909379788,-0.0008119348847109168,0.053744329265864574,0.012130132838782677
BMP8A,,,,,,,,,,,,,,,,,,,,,0.04120351920230344,
ICAM2,-0.04354118888470062,-0.07271581950193653,0.023616794321170385,-0.03916135063348824,0.0067827688254796905,9.204758297299751e-05,0.12488818874731376,-0.01807141084991324,0.06533690465788403,0.02411197864146825,0.015574346574917717,-0.016774325223810727,0.030193380965824353,-0.032218276807427816,0.01834004287911175,-0.020091743737646196,-0.04413247623244914,0.035302754717239634,0.05157408855490563,0.057056853013600084,-0.03650434881858612,-0.05472519468870977
SYTL3,0.10611192815503366,0.07699535155936701,0.007371313980761299,0.025194173559936386,0.04594292813713502,0.06407997730639596,0.014457187385746757,0.071247794220819,0.04642944556142519,0.007208527069234303,0.01665806697053473,-0.02961501712655152,-0.03922946666313162,0.051114359399251415,-0.03335566895824988,-0.04316743168932439,0.007208006001077034,0.03046431892153852,0.05706755912139826,0.07214578076959785,0.019347899827829668,0.012040417510338797
IL1A,-0.031370620697993803,0.05214379679890061,0.00304365556517179,-0.03157698405663817,-0.034641715101330246,0.010859879051695815,-0.0492602621078377,0.024635929526670174,0.09309267169387521,0.06806712398429629,-0.012291421303340806,-0.056168845527669514,,0.0023524968334066366,0.024422535899485665,-0.0006071687619749011,0.03518940725660241,0.03706911550487811,-0.01249757518663463,-0.030422074581548823,-0.0319023931914243,0.047108829774485945
HLA-G,,0.06563099583125047,-0.013857359838231702,,,-0.02027263569874096,,-0.019608107482049424,,,,,,,,0.024263538562410286,-0.04341094835091636,,-0.03892892523913985,0.043831009248793115,,
