,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MICA,0.10308216069385893,0.01711831500494276,0.01026393539243939,-0.02956848831671462,-0.016974659560677254,0.035403158666806114,0.07457703927105357,0.06826953606515472,-0.020645353276223993,0.06885470134627869,0.0007538548287558331,0.11877467983215304,0.10922185856535936,0.0023354327625780247,0.05917442348544333,-0.014399236665151537,0.02438737984738857,0.01003878680890537,0.06599309722348144
TG,0.03518117925285778,0.038366923230483664,-0.026819584935888617,,0.0001684438523050835,0.0895640290467094,-0.024613299622759283,0.006685188155258105,-0.007337737781759273,-0.01439035795776889,0.07274323471497518,-0.007947345675105655,0.058365766618157795,0.004050098520012749,0.1390531838969605,,0.018933848096871705,0.04027035185815587,0.023788356840994698
ADA,0.020802825211954142,0.03746780401252514,-0.03614866561307748,0.06241832355424792,-0.017047719813518148,0.010851493541294895,0.021853856896237513,0.12545741297573745,-0.0006531716557868494,0.07262745035595061,0.0661370371173224,0.06885961846860722,0.029006113201272603,0.06833583205457341,0.07753005243271659,0.05507492774050695,-0.020230595047321,0.0040728488951411596,-0.03233229243410503
LAMC3,0.04032422113698457,0.018353013250044323,-0.019985845470861074,-0.07598267088933211,0.02047473647141669,0.0657983996758916,0.08175468243257965,0.10106037173148838,0.027298570855552706,-0.002217651119991761,0.0011550597524208456,0.021970211695021447,0.158451228117116,0.044844713294289976,0.0732057020748258,0.0843823411168824,-0.005115484822092714,-0.035564666301640804,0.01443855063745305
CCL7,,0.03356709921888536,,,-0.012828852392859774,0.011887401834024636,,,,,,,,-0.04624468354942332,,,,-0.020864240666652135,0.14009721216381607
NGF,-0.02024909935776948,0.005399582529051484,,,-0.033700241021021475,0.05832818925414674,-0.023487689546081873,,,0.05914261740162384,,-0.06488201702768151,0.03205706811747447,0.05302360562708689,0.08232927975739392,,-0.028360574383695405,-0.034023255478816405,0.0948362973455449
TNFSF15,0.06745209720627823,,,,-0.005499961085043112,-0.016138355105686748,-0.02851920438693827,,,0.05384856326080065,,0.11273519256755471,0.13789001661617953,0.006843731201160677,,,0.00815356356803492,-0.012450830040737677,0.13691377117186726
HMGB1,0.019563495653674857,-0.025142905317802257,-0.000803428627411003,0.0367806021987458,0.029255753835549,0.016893454544275415,0.09122192057932914,0.13657067831943898,0.02233937394858732,0.0984736318207884,-0.012990807307129017,0.05722088410522727,-0.05877530315304802,-0.05010047620547762,-0.016066275014545835,0.005128338956750366,-0.03077593651078998,0.023678464239992314,-0.0354272990638657
ITGB3BP,0.00432801421355687,0.042849013848221526,0.024158372294590478,-0.002795547476688314,-0.02710016565157767,0.01793394556085174,0.06226719088508671,0.052821344945182286,-0.005868116179481517,0.08942977862303784,0.045412965638311625,-0.015941066858457243,0.018082062907028035,0.0014521860605754197,0.0002824565384664823,0.04252632896636921,-0.07509595054200434,0.04490236907054442,0.06677050694090103
AANAT,0.059673531689283216,0.0063240401780302385,,,-0.001537127621307742,-0.014541623116742033,,-0.027240582084126396,-0.0008337405313337037,,-0.015150750349136264,,-0.0030963558988987942,-0.040569636100612906,0.08208201440574547,0.05778265196227761,,-0.022075236709600172,-0.023913215522418103
RELN,0.015088374020199044,0.055386102685427686,-0.03704880701355479,0.11412340514723646,0.08426451345126547,-0.0011730310869848355,-0.00700234728417275,-0.048824271003586085,0.00013855476396288236,,0.03890226046273193,0.05406052564784396,,,,0.02582220421272199,0.03581794579941066,,-0.05105261188054536
IL15,-0.035609085132950975,0.05678297758101647,0.03214847852041851,,0.008575179709191876,0.02740441809309141,-0.02029310936841637,0.01320760664269123,0.07416951501023246,0.05703558139076038,-0.03309462193773337,0.055647308515689636,-0.04681951090002851,0.011000396351874022,-0.006491768580823484,0.022196871304441673,-0.017693399610157815,0.07345933844399866,0.0739325357806677
UTS2,,,,,,,,0.13777293455132544,,,,,,-0.021470348886150906,,,,,
BSG,-0.03979316874664617,-0.039740418161661614,-0.0058405335911680374,-0.010703385949508386,-0.04273565003599608,-0.04605888467658804,0.06339399789791884,-0.04929018324485863,0.025818740272857937,-0.04301375944895614,0.02412336717775167,0.00826951229386356,0.03731425140120586,0.05079266092432964,0.022989790387543778,0.023748990179123918,-0.032078397606491255,0.03989218250627081,0.022964399902888594
ADAMTS3,-0.05508534133959031,0.018758880488866533,0.07317951033631491,,0.01193644716831356,-0.027902498173070736,0.12601738468438695,0.1233096618988581,-0.020505858861175324,-0.005148423034033309,0.00836860097617314,,-0.033163947822416925,0.04362626165736289,0.055257692909385786,-0.044906575214273596,0.05309599209017054,0.0298820213758897,0.03675127830881525
CD34,-0.0038671769353549423,-0.012770031769021084,-0.011689383451459522,0.012928431012395412,-0.011541405451949071,0.058027517117289644,0.04249170920193396,0.14486728538658972,0.04337344856790264,0.08224742799211218,-0.006607580611253836,-0.03489276770205727,0.13376279035475064,0.026706002583720533,0.036655671432319424,0.02883300537318812,-0.019741999976112447,-0.01649200341183049,0.00798437200213592
CCL23,,,,,,,,-0.006502515357270889,,,,,,,,,,,
PLAT,0.05778275649245981,0.019847942272344148,0.03749991712095296,0.015350485603397846,0.06407844091452676,-0.049570119629982326,0.15081022911709324,0.08212436284668609,-0.019925875322618764,0.03469901680116966,0.0985336067272308,-0.006689794606738463,0.05610800530116799,0.12813596402832067,0.12046064063667825,-0.0004102703727756136,0.0806181692069429,0.03524770712791899,-0.0486008128453326
NTF3,,,,,,,,,,-0.03640688531102457,,,,0.12311498304094941,0.045325020103615846,,0.09577001113529665,,
LTA,,,-0.019723207062301084,,-0.022182236432230325,,,,-0.02385305085562023,,0.049969635004875106,,,,,,,-0.029709941793105786,
CKLF,0.03719712707783664,0.02537266379628699,-2.3862010805885805e-05,-0.049381612557939374,-0.01494568005826607,0.02568309235495322,0.08855802955533981,0.15980393101668847,0.015040227998214998,0.030411801046058107,0.041681690026702765,0.08542441719869057,0.07370522070627063,0.09191494350260784,0.1604826510114899,-0.004640623168089905,0.038152434419755056,0.010203759765843588,-0.054391894187425724
APELA,,,,,,,,,,0.054465470398553345,,,,,,,,,
CD24,-0.016936301058452265,-0.00925487477199138,0.09919740762912795,0.029508209327139597,0.03196816320941611,0.01205319322277785,0.06473650106335081,0.05045626962678127,0.04236773047097528,0.07599278051494385,-0.0053509757110474145,0.03471598257888086,0.04916099374872802,-0.009947293827168026,0.04031198606160509,-0.05008277576940947,0.07763672300556815,-0.006189810680143246,0.08822542376004876
HSP90AA1,0.048110799259849575,-0.02384633651224936,0.031256244310165875,0.022692527496980842,0.01879103209890544,-0.04557572381299882,-0.1074961431794696,-0.16639965571021487,-0.011422713329155728,0.02070853835614244,-0.03312902415566916,-0.04464143547016599,-0.08394285294450551,-0.1540903776866002,-0.22397551590942966,-0.02117489375871233,-0.013878582773318077,-0.011504733624024105,0.03787938982583641
BMP4,-0.03056648840618776,-0.0038721377185401257,-0.020907755660549428,-0.024054513721332327,0.041872620210658344,-0.002595860956979604,0.13555202149376525,-0.058699392672275495,-0.0009763164378789802,0.0017570913441145091,0.10569703381372311,0.11581650300833861,0.09052503442828456,0.009598447072885376,0.07913070195418029,-0.017360286051318483,-0.040807743159748354,-0.0057152753534536445,0.08067511876325298
SCGB3A1,,0.025260761389671108,,0.011671962711515745,,-0.01731727797444833,0.04997426773505983,,,0.007902855054453357,0.0065379761014133665,-0.039586665660721526,,0.01789269277614522,-0.005209031163567132,,-0.00859866777441645,0.046631894950363593,0.07342055804451444
IGFBP4,0.01529137526569308,-0.016838242764311076,0.02072005100294484,-0.018587470983700446,0.03337107235508742,-0.032108414250498714,0.0925907035868428,0.08801279196075253,-0.032608799389602816,0.03877273996283288,0.011996931433757178,-0.06870389922784649,0.1711921481267569,-0.01458691301721852,-0.05373857723970162,0.02789651846404404,-0.0401854258363999,-0.037699773086619426,-0.0184734104825217
RSPO4,0.022540286179201362,,-0.031884816812906676,,-0.04804051976703786,0.051827334199897185,,,0.033452000821682974,,-0.022957195588062574,-0.014492058586418975,,,,,0.02391922457605884,0.09991428360025191,-0.03015361754971247
LEFTY2,0.06470082766470286,0.0401314289537645,-0.0199654380533601,0.05849407719897657,0.003416331038613387,0.003598349924038262,0.09475042432040177,0.1347489590350578,0.06348373375489055,-0.023856083884677345,0.06584661105313758,,-0.035394002452461895,0.004795384769685294,-0.028065390056998568,0.010479221891565223,-0.00039346810391699606,0.03403182193481442,0.10258886760849788
PF4,,0.03645257189461025,0.056460723888693755,,-0.006604483868925096,,,,,,,,,,-0.03085156856573066,,,-0.0016696936676336297,-0.02362103485975949
ANGPTL2,-0.00020250048932762946,0.045841001487011285,0.03806022033370115,-0.010946091874772676,-0.00195790774660731,0.017287654602303883,0.1394484944310622,0.06445698789112644,0.01621112919324101,-0.036114238595259036,0.019262331374543886,0.07858065509205749,0.0820900256633103,0.0843271360341361,0.11517170349730887,-0.02786942648907616,0.0432641753191127,0.0004170881772350634,0.016527043783966616
LRIG2,-0.04699205283254906,-0.004055163410977904,-0.006893780512547292,0.02926361845803398,0.047613066699501536,-0.0045053990968360194,0.022092343931965668,0.05750962072509239,0.05816215437374738,0.036107985230583416,0.055912235865390035,-0.07867318915346133,0.06151978750339647,0.028106637716710764,0.1248344015550893,-0.047854134003653945,0.063557872778721,0.05299900573816952,0.11341599158206801
ICOSLG,0.13188930062538298,0.02944662011679489,-0.0018074690500683422,-0.02300196230906842,-0.020249917872246073,-0.022264223914615192,0.05574124772341748,-0.0009701036792558823,0.039674969683886,0.019977914596670997,0.10426373517916128,0.09323108955199151,0.08667747063812531,0.0352594451690371,0.13659099145886994,0.03844267526695895,0.05939917312975687,0.023124914274216722,0.04991771064805126
WIF1,-0.026724850597634294,-0.01796133170502564,,0.013648380657037896,,0.02358409380258458,-0.0974852456841982,-0.08785577516393658,-0.021408268951271986,,-0.0617615671876694,,,,,,-0.031048975664442233,,0.004474434965345383
NPPC,-0.05048329585800779,-0.038791639557446946,,-0.022914025439904454,0.021312989207004092,-0.004179359899962219,-0.0001427054492972158,-0.008004755727254662,-0.007519078248700359,,0.05461746055410299,0.03235820932207932,0.011555083385044738,0.11642957696782255,0.05285504520889264,-0.027496000600943003,-0.010103695631126394,,0.062061548501478374
LYZ,0.008421703179491145,0.02534437403232526,0.010099652190353364,-0.010810061822438223,-0.028324511284360934,-0.01827372562209285,0.024847418058616816,0.12131295257705525,0.04062196931106768,0.08406419645525483,0.008775414859869952,-0.026261423261147096,0.039213789678571205,0.009142880519201566,0.11182034092622674,0.030978968242480864,0.0599609871996527,-0.05448157656883792,-0.04510226226662054
EREG,,,,0.029918299453459477,,-0.028126386284613378,,,,0.058352919040123304,,,,0.026856663557944783,0.017825379677858733,,-0.032383295208277416,-0.00331955540418941,-0.02719480844864241
SPTAN1,-0.07324143111983925,-0.048427634488305955,0.01143974255045002,-0.007339083637258829,0.014499779620850228,0.03147920532416544,-0.016712915530840027,-0.08258353428248716,0.018007790131200203,0.027586026820575718,-0.016609175809737378,0.05883364276237087,0.1351853115071804,-0.026423691100694233,0.07450573735978795,0.01969186659579286,0.06947076255838912,0.053543199015228755,-0.0016731699456881926
PTH2,,,,,,,,,,,,,,,,,-0.017729743236274423,,
LIPC,-0.0395145177294742,-0.008152786862489467,-0.002099693835196016,,0.04542490621741443,-0.019350660938399218,-0.0314694092056883,0.03994004836369452,-2.2980495870633204e-05,0.03240293803697868,0.007726780555140452,0.004291070198292533,0.009057678747552693,,,0.05703569898994927,,0.007649972472952421,-0.03683558993308041
COL8A1,0.0690863726755791,0.014571730520925806,-0.019065277127447645,0.04591813193959811,0.013937499001695816,0.020787663550134134,0.09143943243786706,0.06955406034772904,0.01539007135350997,-0.075213048070304,0.05464137074858437,-0.02919226151651326,0.009720030552301733,0.05797790602991488,0.05256551373787602,0.017933247852137117,-0.014622727153170501,-0.0514702542846468,0.04180455424926759
GSTM2,0.031613617443442675,-0.00864406086313819,0.010670547169911313,0.03655801489282882,-0.03328138042212813,0.0753288477033277,-0.017160556491164134,0.061884751847534406,-0.016686982924115287,-0.004322902003754421,0.007853419170948941,-0.003344580914474583,0.09620031556581637,0.11044942579951277,0.07181051768188038,0.0012948421596790387,0.025522395108910016,-0.02999937281791908,-0.013039980991711431
SPX,0.009077943138996273,0.018277173722791872,-0.01588713923764919,,-0.011827036426224943,-0.03880957312042423,-0.04404044524043545,-0.07006493447321488,0.012752618891856275,,-0.057859812274034826,,0.06718736287889773,-0.008506895659302936,-0.015722817130523228,0.0683547914190614,-0.008917874022760727,0.07548796916324563,-0.04258765838672706
MFGE8,0.12153701458787144,-0.0057730822366492416,0.009988698527984449,-0.01820983791401245,0.004785361736212894,0.015852949510083456,0.11061648388677892,0.0552166287143842,0.002527992277097092,-0.026212438108359087,0.06542019754404145,-0.043157323835188735,0.12211302339752124,0.010589125547789145,0.05935257046544844,0.04753068851853151,0.00202648965130636,-0.0012130483221093724,0.0704206230772803
TGFA,0.036412761587391373,0.014075396757392203,-0.029040670306650168,0.1590768882141886,-0.032448987664126835,0.006966691405818964,0.06924879470203878,0.0921135853826576,-0.06050502378718795,-0.006121946173702443,0.042408684002264115,0.028927731393325353,-0.025294964903071385,0.11988317606276587,0.08090929033052069,-0.025031778840997103,0.00851862666871848,0.015281298077436499,0.019344768147996023
SLIT2,-0.004880883801144393,0.0027914086291124084,-0.010415795662614257,-0.03504021628609378,-0.020123984563837037,0.07292921841637648,0.016574942215508735,-0.04533983881037679,0.028580093038959836,0.08434443222878239,-0.06913823552040424,0.014139291924005704,0.07978467727592983,0.06996755197782979,0.05553289853534978,-0.027946488825308532,0.04735948558573245,-0.027313433562929035,0.07740216025811134
PLTP,-0.0826827269299482,0.02078187461494702,0.023652529603630363,-0.03071525815974121,-0.010511283831142405,0.04992013431084041,0.03431831830721657,0.1163038418562785,-0.02582403422293761,0.010238303765047193,0.01878547135608724,0.08277718193519465,0.13119189664592773,0.02624072260008441,-0.06644765150066957,0.019674072621077034,-0.04805796232990285,0.0021717818316060746,-0.014590377474227109
APOD,0.011851731353490349,0.011197001361722258,-0.021777239233464418,-0.01229285626291404,0.014450771936356762,0.08090886443815808,-0.05326859266500419,0.10357419580042995,-0.00213524844550311,-0.01803650210546342,0.041843885075199094,0.05407972868849599,-0.0756097702452037,0.14617858047927046,0.17483245073344014,-0.04774552062674665,-0.02378400329394318,-0.07535072124478853,-0.10018308185779283
B2M,-0.0019356376886969812,0.059659296268305864,-0.08357890333236397,-0.04476749836425599,-0.029448682810867224,0.002395745206827234,0.09816838653835554,0.16994315310280916,0.01576102864575054,0.09267950835887459,0.035545150888438376,-0.02028660153882177,-0.0190080884274236,0.11614596069216093,0.09369630171229004,0.0341578193156066,-0.048207885091168814,-0.06322649722329186,-0.08823026591490642
OMG,-0.02160407733996,-0.02049323205814774,0.02619462830258258,0.014239810390434886,0.01711249804672487,0.01059156049787686,-0.0393810782166913,0.019850001357826302,0.06829255348902723,-0.01766666895306491,0.015186399388463351,0.05286174727943457,-0.03153000757873766,0.15690151829459503,0.1795748757711616,-0.0533735548730169,-0.01939291058952123,0.05674738644637598,0.01646843866401393
CXCL3,0.038577445597404524,0.062136273678123854,-0.027940922040594438,0.005529076892501795,0.009356515510643417,0.025365777736000163,,0.006479295019849329,-0.04423594245918614,0.09784981611294621,-0.02383412372285329,,,-0.03970485331579845,-0.023055913833171838,-0.02040953537677641,-0.0011158993129702028,0.04260443624512712,0.1362637962284529
CXCL10,-0.029971604180818578,0.03473210124573052,0.026434896629262114,,-0.042747226990190644,3.5346609641490776e-05,-0.0015949037037567325,0.14404764537312775,-0.019499815485973696,0.0071664303778308765,0.016164042215857065,-0.039441779675187916,0.01901670835781432,0.01678897920315043,-0.021171689757346384,-0.02749599761120562,-0.0009436601697075128,-0.003555337884370219,0.005029042252327793
RSPO3,,-0.01978007975187565,,-0.044104464385733955,-0.02481127657313421,-0.019350649007767503,-0.029282024654718387,-0.04473048019700158,0.014392683328156939,,-0.024906199932644132,,,0.08354965342671793,0.18019578516471937,,0.011315538802486556,-0.02117312447346245,0.02454648371020785
CORT,-0.02773380759513977,0.028008228374686167,-0.01094395280761473,-0.010455196650377281,-0.05564119285256144,0.00877381339958907,0.025780179128786627,-0.05054397724296174,-0.014911052104957247,,0.024155993438037326,,,0.03604332259700791,0.11334266815784275,,-0.013919358984828874,,
NCAN,-0.11734485859994226,0.022544210106534363,0.0244610095470219,0.044632891275075894,-0.050131964696912126,-0.005646460553614402,0.07153516947904612,0.041364996255920786,0.05738616990428119,,0.11122041884459735,-0.029068857795541955,0.06835418971012626,0.10533446786877207,0.1820612840242632,0.08470505554838793,0.035510612732737624,0.06268405842080436,-0.05831115489990168
PRG4,0.013266536899949824,0.04488590167169358,,-0.04931448876916163,-0.02448765999194217,-0.013854995217163218,,0.012769478851666287,0.057505603667004475,,0.05664887472722624,,,0.03887415310341329,0.07206151056435865,,0.05456270868730874,-0.00999828708885028,-0.017525625064999686
ZG16B,,-0.0044301233261097445,0.00855322941376039,,0.11707518901592477,,,-0.032732313231306195,0.011087226954895443,0.029963462235995733,,,0.05857569535839589,,,,,-0.02640060756926738,-0.02015116530426193
TGM2,0.09751212798509304,0.041569166686573435,0.03583831302070371,-0.05310303262335076,-0.014933246425310617,-0.014610314882201743,0.002080887625837988,0.047667117992936665,-0.03195746491357204,0.05392205542323499,-0.04363506038473661,0.023256115402799732,0.07797292415076562,-0.025132081330708957,-0.03246997102512432,0.08353629708819281,-0.0170264442772911,-0.055067053237888616,-0.0403175777066071
