,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
MICA,-0.025335651797659852,0.016071531984533573,0.1047328574380429,0.023046301789245275,-0.02214877220774163,0.06039783143081803,-0.02230901436871922,0.023936856592495365,0.05994917320768744,0.045181019792118776,-0.01241985179062025,0.036791816413352434,0.07182822452160832,0.05217084277264216
TG,-0.024539289821692938,-0.026124234536591965,-0.007040900845154038,-0.025437653293625535,-0.02067490631501845,-0.01664926682781837,-0.015528444596228468,-0.015326499815685552,-0.040144107483986856,-0.03091718993053262,0.05435933437658133,0.027312841741509806,0.02337519400428678,-0.02191890177597086
ADA,-0.04486982961274227,-0.022276926913209927,0.03735132744597404,-0.02594336288367249,-0.058784476351500456,0.06721348908967754,0.00795932608053922,0.022571870701336712,0.08535728424461325,-0.0016655041218479015,0.09176782620600724,0.11727885857170517,0.06498569371921359,-0.007682642172945607
LAMC3,0.02340465164395958,0.00789395603910932,0.11557395697464017,-0.004393553715140466,0.06634718132609861,0.047891195703328525,-0.002186931211985959,0.026396187406575747,0.09818738031296298,0.014917101190847536,0.07474347730806555,0.11450734898497529,0.07271001529033908,-0.06995133163313337
CCL7,,,-0.01971315302970489,,-0.01494792423285462,,,,,,,-0.021351679154625002,-0.02407549408808378,-0.07377063773752535
NGF,,-0.01888067824133913,-0.02322308782764469,,-0.03424951229657396,,,,0.11935989487397232,,0.03164556240237856,-0.024659480092434044,0.1257566845256809,-0.030690490412485207
TNFSF15,,-0.023357755357494618,,,-0.016645244726892664,,,,-0.01591022390032857,-0.028497822654229607,0.12104690688771469,-0.0003593154394845098,0.022449942188664886,-0.020484803895955014
HMGB1,-0.020792922011347043,-0.0023013330307923296,-0.0359823647197725,0.002891052066415057,0.007969187779160464,0.08840118789485887,0.01938706172469566,-0.06035332186927894,0.09838418850984236,-0.059927118429897765,0.010555052656606983,0.02285324626866165,-0.05772063002377206,-0.005982592305559923
ITGB3BP,0.02619478353545317,-0.02475772694151911,-0.04476222623931062,-0.05353246823726058,-0.030598797975977053,0.08486474038922151,-0.008712830230002728,-0.010288882562242656,0.019509587506903205,0.025627755462568114,-0.0022295437136317675,0.0045675807862044435,0.04288955254270116,-0.010672916223269609
AANAT,,-0.03384063034164536,0.031970078513409425,,-0.015145471950237886,0.018177468737469393,0.025541860106861877,-0.017667101838401315,,,,-0.0187314473136011,-0.02606514550658621,-0.041575759004755734
RELN,-0.020343721851572998,0.0032942920509782584,-0.022044510741206124,-0.0046380005128478455,-0.0035969449914981374,-0.03651288536864908,-0.012797975378737572,-0.042897568353338945,,,0.10209573330439953,,,-0.0033903950656010936
IL15,0.010333022800993725,-0.03320264605278521,0.06424393760271274,-0.03240718112267004,0.01861387190303615,0.08924889290132047,-0.03961029909211386,0.02774218784857161,0.01878955364494638,-0.04864544401141419,0.09546394072234957,-0.009441036985692782,0.08216732403564572,-0.04859406746905761
UTS2,,,,,,0.051647316382722276,,,,0.006002758554034836,,0.09342925041765802,,
BSG,-0.0214724183736294,0.012055234112545415,0.023481611113188413,-0.040168222495940736,0.037110097008278164,-0.03293106579041532,-0.00413784188943285,-0.018059491235974005,-0.027898916142046752,0.05313446622207967,0.037853604655552854,0.07612422509445442,0.005350125285323186,-0.10212110487377794
ADAMTS3,0.060939951574229115,0.028024752910538686,0.02611491960418622,0.026330085764918496,-0.00810818019403467,0.07497967923509523,0.0030918408390613714,-0.00913055627200385,-0.03107797645062047,0.0815032906174384,,-0.040430595597513316,0.13086991551689955,-0.003369425098077311
CD34,0.029332425226345774,0.008335345886181771,0.09122028011084757,0.03896140399739845,0.036900513522695653,0.025758917585706864,-0.007445189637825513,0.038296358285549795,0.08414566690071565,0.01251392806877498,0.04725987462140703,0.07364526804124569,0.14785090545630636,-0.0012280382343409593
CCL23,,,,,,-0.014158631594259584,,,,-0.02689081657994287,,,,
PLAT,-0.008728504085449248,-0.00490860735592788,0.08374656590141634,0.012868770885595574,0.0463212534641455,0.07289666174436817,-0.03198625248993501,0.012071471382908351,0.06375319907241074,0.04736703983946135,-0.046588221577431255,-0.004378096688664018,0.047760225321974374,-0.07509297154970297
NTF3,,,,,,,,0.014124028390842452,0.0023566237933457046,,,-0.05186188107567779,,
LTA,,,,-0.018706930188835083,-0.019158359599261335,,0.12824929501093443,,,,,,0.02382589160653742,
CKLF,-0.0010624759982243806,0.06705905334586505,0.021746011661865437,0.012997573720533982,0.02623647189999761,0.11834177365676526,0.016525450697877413,-0.01786180262031835,0.08170199770089905,0.023990641631939348,0.12523910845530925,0.06291523447675533,0.0625279326607293,0.058870419424242246
APELA,,,,,,,,,0.028332295744446827,,,,,
CD24,-0.039068291635788344,0.05738704645220174,0.019737971923395374,0.06941060964488172,0.039210948662791005,-0.028890867238607017,0.01087681260235056,-0.04732498455328115,0.05217332955114162,0.056125737967338094,-0.14085704023454054,-0.0202350115554484,-0.009638097219795165,-0.03284455432998787
HSP90AA1,-0.031326295164710964,-0.08505553734265592,-0.0566444965622561,0.09292454187404972,-0.01635191263068773,-0.083109078384294,0.01310047629800117,-0.008729432960663084,-0.03291457966448284,0.07796162798743311,-0.031074660100611228,-0.10618069484457322,-0.08844189801297415,-0.13925983149333124
BMP4,0.04869914817729137,-0.0408624061716812,0.01144743682989773,-0.019830442600519364,0.015812585283783737,0.03130211756767481,0.0041910714208166396,-0.026291205001564403,-0.06938516956193536,0.008571494509949096,-0.03241449379798718,0.0006938127094951311,0.06010323342238443,-0.038227662218310025
SCGB3A1,,,0.05117644598861089,,,,,0.022872127687848708,0.011681291004341775,-0.03318542796600738,-0.07208282175418199,-0.03249815831311337,-0.02174448403786874,-0.027254967122595505
IGFBP4,0.024431196260831074,0.018405382087978865,0.11396577761764398,0.03159073381577245,0.013713879202405589,0.11623493552380751,0.05025308478170418,0.04137499995989815,0.10925300765546242,0.03664384743631731,0.010962244802057096,0.11057729690970451,0.14405857287767027,-0.10249225308949121
RSPO4,,0.05372684453125563,,0.023965283763659046,0.011905942474715983,,-0.015642677956734793,0.02396212279637605,,,0.07596220902900061,,0.09467213481377897,-0.033192779154848584
LEFTY2,-0.024296663032513637,-0.03863349521648694,0.0708003121726379,-0.01893667975364976,-0.014629424251124692,0.11518340267746674,-0.00555596071567419,-0.016340632080492558,0.01180182879872489,0.10405425782090079,,-0.01812515771555246,0.13278848755850262,-0.05581299564957557
PF4,,,-0.0036757518816802727,-0.017016495544483867,-0.0130417694014984,,,,,,,,0.08005572544808749,0.0064666505146012965
ANGPTL2,0.014439936461508094,0.0026299971993823156,0.03596042328086111,-0.03187564427658727,0.0019289328841588548,0.09716926943470773,0.006374207737613449,-0.03115011604486343,-0.07514116265762641,0.04140990094599973,0.009466361419731069,0.06098435072729231,0.091217153670627,-0.13119643404638406
LRIG2,-0.010267186183472126,0.006874726667566485,-0.02175297799799609,0.0023015722231457757,-0.02234260892091401,0.012320652882752475,-0.0019046303226021737,-0.03882609080594746,0.08958942003926325,-0.015164181052384505,-0.025325285651097627,0.0012816917652982963,0.02391270199473383,-0.02115955775141946
ICOSLG,0.01223858075895262,0.018591223250851663,0.009327624645293601,0.03825987332124977,-0.04746639286529331,0.008072137673639965,-0.04909336507325593,0.08910966432344675,0.04325800951449085,0.07978881503121267,0.09929038072843584,0.09066048486128692,0.05217718713556908,-0.06170790469788775
WIF1,,-0.05367520639218719,0.021206739679292555,,,-0.04235099156096777,-0.012071084071707565,0.0033656101474632562,,,,,,-0.008194449709415482
NPPC,-0.01924912862027857,0.04573670423185183,0.0002861866598619067,,-0.020231000525858186,0.04661759338457533,-0.02354684959682824,-0.020710648787382133,,-0.02375895935525734,-0.03620466215339291,-0.031874206551727305,,-0.0021830944564929884
LYZ,-0.08514856927120566,-0.015469885701387959,0.07889466306482322,-0.0680365188430341,0.03151361964232317,-0.003272337683931641,0.045474691937356856,-0.005228196343286786,0.11802613732332899,0.05760165901360142,-0.048295318530785065,0.0943077063848049,-0.003095789316568077,0.05763712941972166
EREG,,,,,,,,,-0.01540627978862787,,,0.09185799255933434,-0.04715830344077814,0.02721963640318494
SPTAN1,0.021291062752010717,0.08682463775302003,0.05267549286210207,-0.042153830206,0.01902773107872779,-0.034420731638094226,-0.04786202616954013,-0.0063930175066454435,0.07634298972582923,-0.033350894741183926,0.006498438521623147,-0.027702661030029,0.06180126389713224,-0.011202442479974596
LIPC,0.0803358741266308,-0.04837433368764011,0.003323544113579314,-0.025610735233793848,-0.023437030930952212,-0.019599084283990507,-0.008482760361866562,,0.005028254184584235,0.0941318472468447,-0.03633601865583131,,0.017934396689803747,0.07071684235556812
COL8A1,0.020187474829957783,0.08008143232260591,0.13147786449227825,0.06581707190086679,0.005854581893872962,0.012286398316216028,-0.05097618967034513,-0.008029920229470675,-0.05011890916711522,0.028413236979710845,0.07459838203254786,-0.005764867590344687,0.02599978579475946,-0.05377002724755196
GSTM2,0.06994066209250478,-0.0037315824933716706,-0.03956736708643519,0.01852269671300251,-0.034995830580551404,0.12388588740496552,-0.03719113829176337,-0.01729859971611115,0.05308272706423116,0.07782893020263713,-0.016796288094939802,0.002066456338086245,0.002740988012569159,-0.02632136344997863
SPX,0.024106153971969954,0.017652485903297443,-0.022241831173512548,-0.006455774384533132,0.012183331030988523,0.016496620914500187,-0.0029067282154316425,-0.02090915925455232,,-0.03149705824324544,,0.019752760269513763,0.02708576108711313,0.18101781156121255
MFGE8,-0.03311970650552161,0.059017048664954594,0.04970929891507236,-0.03463054577182397,0.03015716715545107,0.029837456957018726,0.011594932367850511,-0.019747561971807746,0.0802311474280144,0.017061311432389273,0.021418630142881145,0.08203310895654198,0.10483138225127095,-0.12377663196890361
TGFA,-0.021299184839399538,-0.02844471486094879,-0.000931967835066862,0.07054029656989937,-0.00595171838601781,0.02988049200155662,0.025782805856610056,0.0031678809715566985,0.074874654169191,-0.04692859604558712,0.041594086318597075,0.006099273693068603,0.027418707843006145,0.03166033827902139
SLIT2,-0.025254487686277215,-0.03321615957149725,0.012275917829812959,-0.03688099825665293,-0.03704468842987184,-0.04134756360035328,0.0005193441133540332,0.013327796016342316,0.09392459786793214,0.016639221749802962,0.03901045149395586,-0.033583676963499315,0.0482775138751575,-0.08399086542471573
PLTP,0.02563004291983471,0.017893354239520105,0.014032215915879937,-0.029181137153293887,0.07519820181623647,0.05546831291976395,0.008175489200177652,-0.0020382279178469192,0.041803452651837894,-0.004870620623840414,-0.0035498558796000267,0.10855542136177365,0.01645527702310678,-0.03414479529421788
APOD,0.0005762712077115645,-0.0074026920144163715,-0.013300140315371297,-0.03604084758966655,0.001213908138418176,0.051093607579023995,0.03355207187297212,0.035480400339905564,0.09565443583726745,-0.016906586872517598,0.043786615835816,0.05835244194995385,-0.060467155413098043,0.03200340870586137
B2M,-0.010199020121382924,0.028631876577316324,0.1260796515589563,-0.036177686734818366,0.053815619798007766,0.10487842475893545,0.10312692077913564,0.014003470445555135,0.15627177135698145,0.1568069335412464,0.08380142513405149,0.14036028786419444,0.07449429865507319,-0.004822210777171398
OMG,0.0066037085070473804,0.062045890175927036,-0.05955770250787362,0.03724308156277556,0.02195476235438925,-0.061048929030315995,-0.01885873659170178,-0.03259730923374353,-0.015156035726612858,0.028993074384598413,-0.0654672605378293,-0.022892294179202535,0.05726724544382349,0.02510334073103783
CXCL3,-0.019761567923197745,0.03395625888565958,-0.020169584998855832,-0.015613511392593047,-0.02884064132669128,-0.0163376097442514,-0.051513709404307474,0.002462863772151902,0.1581598988242261,0.03730243848762423,,0.0335445449595895,0.024057193156743636,-0.011355774322693739
CXCL10,0.0010894686166474747,-0.060919377472135,-0.010908531273654315,-0.012966677503820702,-0.01301715385097897,0.07797107254309771,0.11752834316313324,0.03384993177320841,0.02497434383682279,0.15231131103112236,0.005146160507977246,-0.0027925972735972516,0.10131530829271695,0.0823190368259704
RSPO3,,,-0.02677781095881564,,-0.015145470831158985,-0.020432748080539062,-0.023625900444360536,-0.03871295552209331,,,,-0.020434273858950015,0.12558859214977436,0.021009805090683255
CORT,0.07267932428530437,-0.0258595747079549,0.14738223783332835,0.04759379733965062,0.0011844986373357454,-0.03536344839051212,0.037437648917395726,-0.014537657866923032,,,,-0.024346564686040875,,
NCAN,-0.018747359011846806,0.02899378341030837,0.03759436678124343,0.014920931306066924,0.07845733351551121,0.06983984888204535,-0.03545571044872908,-0.051363984011905776,,-0.00098336241776347,0.1071640542803932,-0.0012793129266402887,0.00684091311754895,0.042968708117011256
PRG4,,0.03085173628556348,-0.029646227903208876,,-0.014947926562266721,0.11499662909128386,-0.01999072143801661,,,,,0.06850176773461801,0.014934501471157005,0.03511515739463137
ZG16B,,,-0.027336190709213812,0.10439706168079707,-0.017348896903058682,-0.019110330310230354,-0.0106869106213487,,0.08605783926980082,,,,0.0899932198689034,-0.0071740673568003056
TGM2,0.005412146111993501,0.026376484270928906,0.08230590478357526,-0.027806633367927734,-0.039252212386496045,0.046637623727330164,0.047096959010804414,0.010934144090087347,0.04073706982162876,-0.003844721803518852,0.07960279390220969,0.08353865115022305,0.0944070858011869,0.07092386358088959
VEGFC,-0.024539296536723407,0.02166765560176283,0.034995008742182275,0.0892438188841238,0.12174423965088813,0.0089435599962095,-0.028777213656750435,-0.02798680081904447,0.11603852006318292,-0.0012651325111879134,0.08374616539576471,-0.011387797725460322,0.13213340588665753,-0.019214957045941058
WNT6,,0.04057151738203294,-0.010397771056963304,-0.001504434882683558,-0.020674907173451527,-0.01740593825798527,-0.012188174981562109,,-0.018568233992270238,,,-0.03187421085212945,0.0014632636942489476,0.12487606427340002
NRG4,,-0.023934112088922377,-0.018156506020575336,,-0.018192310432230352,0.011967226832965272,-0.02053128566851031,0.02969329758110319,,,-0.014633940731363752,,-0.02485471542087566,0.006002160820469459
PMCH,,,-0.004795683989542924,,0.009958123022780844,,0.0016755894877623575,,,,,0.03864956683572772,0.04109205866462323,-0.030920516948168233
COL9A1,0.05843379049838168,0.09020271479757058,0.0504609684147979,-0.008730596584278213,0.05841860411032175,0.000671360578789685,0.02224467628952121,-0.02226115866501638,,0.03214190109449241,-0.013769922077688955,0.026203669817294564,0.07642182443318564,0.09287142338453278
GDF11,0.0092887186461445,0.001366342376876159,0.033457131350471576,0.013799335011775797,0.023674219638555632,0.02366145070028018,-0.005146695720976835,-0.0002139172507969469,0.08037992165153766,0.06481948297026635,0.0002953905421640605,0.015985546207217097,0.10634630235143584,0.005462933246204092
RAET1E,,,,,,,,,,,,,0.03210648317812486,
IL24,,,,,,,,,-0.04138868373717487,,,-0.016180870063186824,,-0.051659252906639176
SORBS1,0.0028501391502976725,0.0073511377284814225,0.06990154830310404,0.05083526496646609,-0.008088378105640332,-0.013998938473200452,-0.007967317699484585,-0.044187736071396505,-2.954988671631813e-05,0.002465634256081349,0.07580444465688765,0.05621020733695248,-0.040518008007341705,0.030919741236815616
DLL1,-0.04154192950002711,0.03603238657987552,0.023005222641929612,0.028248931876524223,-0.016026057422240645,0.027888860561568196,0.001318599770349074,-0.03385144416652637,0.004011314130436366,0.03929559990164276,0.1134155429445744,-0.06572752166425357,0.026586161148455696,-0.02038895408175681
TLN1,-0.00034028583817585523,0.025681697871916553,0.07204092867937179,0.019025768577855286,0.01701103838055059,0.05252484802875265,0.03094516959363379,-0.019690266431078875,0.06993675218612853,0.005996227909799147,-0.03435822981656533,0.0806504586814592,0.07794221926251463,-0.09711976629564371
COL2A1,-0.02304867366663722,0.0678338573920909,0.003916877700931131,,,-0.01633761530412106,,,,,,-0.02271681784145024,0.001950515317492594,-0.0040219035563437725
SHH,,,,,0.021019407400132223,-0.012843350753110794,-0.03321702069192247,-0.0005603056359130822,,0.14208788318427729,,0.049138524330663624,0.0826803715312202,-0.02877185224628789
PON2,0.0206398052412238,0.0453641318375887,0.05313770538635007,-0.014600592178511299,0.05691878577034882,0.0668964613853532,-0.06874953006319921,-0.0017671951740016092,0.09635171884279958,0.05863216014606299,0.09095113508908224,0.07786906496710118,-0.012948320078140068,0.07183122575310615
ICAM5,,0.03244919316965217,0.015390885664945427,0.08388608449339395,-0.024209828378473994,0.015982927915530954,-0.018289612777029007,0.010656880215702226,-0.03917947453202563,,,-0.02568230670889903,-0.0007531103029862581,-0.04700526956640303
HPX,-0.026180576065583445,-0.023732477205139425,0.01351112526386457,,-0.020963865591666197,0.04074195822927785,-0.020972399742437125,-0.0149023716778673,0.018334522446816704,0.12808642895795747,0.10702313462202273,-0.04097894956958489,0.08687466383173331,-0.041199888900585596
SFRP2,,-0.031895160523701845,0.02664875185340946,,-0.01769080223407206,-0.013038935642920928,-0.017479123743010177,-0.033725119729466124,0.09017655266912711,0.11860958150828411,,0.11583927828096768,0.06471924324916212,-0.09909159034103787
CFC1,,,,,,,-0.013449578772646601,,,,,,,0.06032925527422752
CD70,,,0.06681859211759587,,0.020169969758033902,,-0.025088173542130148,,0.0581564249308707,,0.08074521112849409,0.017877889047101747,0.031661217692499674,-0.02693472160992582
HP,-0.04573369838785551,0.05289596857545253,0.04016356142101028,,-0.04839417292487109,0.038067789748413246,0.050099814379782774,-0.01241890507459094,,-0.04846577673716295,-0.021330385553081553,0.047218712508129576,0.054643255372532104,-0.11343677104097458
CXCL2,0.019020932316317806,-0.04783711578756627,0.004647811999152221,0.016657108573042496,-0.004243010190209121,0.0009263234319864222,-0.03890943533023368,-0.020710647166502814,0.17980038443965776,0.11866469992871062,0.024984640187168505,0.03092550038985266,0.04183135658566994,0.029754088943202008
NPPB,,,-0.02543187279502146,,-0.05533341651945125,,-0.011776998150051385,,,,,-0.03162801369108822,-0.03669413302568055,
CCK,-0.015520951254779185,0.06824193317475556,0.011019907481071727,-0.0046666951582073615,0.006215219581726205,-0.0814207725948575,0.03654055602488899,0.05083276066711904,,0.06216097053105725,,-0.07438795900592489,0.1112669648629801,0.040521955064939365
SEMA6A,-0.01964905673534721,0.06946439085761891,-0.0014891075712704601,0.010096565306971577,-0.010938745806896754,0.03462391986722182,-0.06161949098474013,-0.027687863366110572,0.11483906623012927,-0.08350129032753105,-0.04919364404255122,-0.09080881667198332,-0.019030040707462014,0.0017712720851456316
IRAK4,-0.023764313527516432,0.002017695410523049,0.05138790187278406,-0.011359199895967806,-0.045424277742430096,0.0532124908253456,-0.010891302695144415,-0.020571248685956105,0.05615648500880341,0.11220310691011788,-0.029441199703975053,-0.001138802323047886,0.10109078512214224,-0.013248966876489241
GSTP1,-0.037133624053037356,0.05001269816884317,-0.004568725656490698,0.04817744409717283,0.03468139188850695,0.06113404421809539,-0.013173799996038578,-0.07353528892385022,0.012393236118718159,-0.06784157510947512,0.02000525362436344,0.09216128582753776,0.04451976382319323,0.05620938812669588
VCAM1,0.011431975539294615,0.02567855769809412,0.05005006986013007,0.020744548962297892,-0.005846345586257569,0.09726543856712094,0.052263051107115994,0.07143919506036214,-0.04829386769981426,0.08068448227661877,-0.11560921399508596,0.04934886682745225,0.10145821161137991,0.02027177286354417
NXPH3,-0.01987574404535194,-0.01023705714711924,0.019649134742748774,0.011486674671180606,0.06822294946081234,0.049508198987866237,0.022980984647734383,-0.013306555221036909,-0.03340640000359195,0.04921639525878008,-0.031914387651079616,0.006725435921970712,0.05434842519569661,0.06395346627913145
MTMR4,0.04378153499148778,0.02049857547643415,0.00410595242205481,0.01187033976358506,0.02820439629611139,0.0014491329213807051,-0.014361231021476012,0.007297751248500493,0.02891710993122915,0.09390492519464774,0.05382348983431549,0.009487831622492402,0.0727079695799838,-0.008503847976917077
LAMC2,,-0.02185655285193673,-0.01996136090699532,,-0.016938522735897424,,-0.014825926779711578,,0.06380633672508401,,-0.03530956027069351,0.06497062350627485,0.012092575319372093,0.053154487800456826
IL10,0.03129684487981563,-0.01717590476432201,3.280394196136226e-05,-0.027123417803966307,0.024258247437590988,-0.0034797726107872098,0.06724287986662668,,0.059780980960689546,0.018535389163263617,-0.09161445118011725,-0.03786375881317001,0.1022317177774081,0.038263676286578445
SEMA4D,-0.048905936171102324,0.09713711168279317,0.028111832681018866,0.01874893746689644,-0.0361026025546636,-0.046297481364597576,0.054635153490959265,-0.03846061191611481,-0.0367139155433298,-0.010084029008219492,0.12741406735583308,-0.014541510834088073,0.0664093449434801,0.06687310074220644
TRH,-0.022531783177929723,0.07507628783271127,0.040945406126887476,,-0.036821664481924664,0.011088019998465797,-0.010349231769817344,,,0.11932057486426083,,0.031461095624907405,0.06768521784996584,-0.12170581284082338
