,MGH258,UKF243,UKF255,UKF260,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA4D,-0.09510911497149711,0.051330253756034304,0.00548994568637845,0.03830760025325818,-0.008866009414394388,0.010425783468221624,-0.08728625770337534,-0.030375806823902608,0.09551969895807996,0.10029874132492773,0.028543338266520838,-0.010575654066286928,0.05838816837530671,0.058392067232098714
TRH,-0.03033218753224551,-0.041575603401465135,-0.01910248895536268,-0.01166719365655828,0.03250158276262729,0.014264166527321131,0.03296014483187048,-0.0024154117903598927,-0.01615165699687909,0.06405562014751372,0.024368858757325574,0.011095420400551241,-0.024219212616043734,0.008977938795950945
SEMA6D,0.1047415454687145,0.06675311994141574,-0.002113565843086467,0.07300989144512565,-0.03331792767996675,0.014653013541829681,0.02610432730339199,-0.01332807122098848,0.06309175705438246,0.025249232217104227,0.013896107025471196,0.028439131551518195,0.03446647457749388,0.005009025433953851
CEL,,,0.028995293825484304,0.05825569887886668,,,,0.13251423613738283,0.04736889800706608,-0.011322897565858683,0.08663030280165068,0.01665680044560446,0.045680639286048194,-0.02972180259177965
PDCD1LG2,0.03571348901891177,-0.06985705976217345,-0.02581053148478786,-0.02594099383418809,0.02553787489709208,-0.03252358148899458,-0.04089925842854399,-0.03761966709728905,-0.019719210348714617,0.007561679196513548,0.04466701708233174,0.09100117822098155,0.0678150693442892,-0.029972876198406315
SPINT1,-0.020878561142197497,-0.01585107226891667,-0.025169389984148378,-0.031119907709077035,-0.007418404622363788,-0.02790663616444359,-0.034153086586580894,0.07110554506800582,0.06316427838956498,0.01601562992957826,0.04421043934346104,0.021368949997601208,0.010275765432925358,0.064723734676958
CTHRC1,0.11643911969670682,-0.019032895748152465,-0.022444010429251145,-0.019674496185073075,-0.0029643849051589947,-0.02880187782897858,0.025396756222763876,-0.015046385330273646,0.020529895575090964,0.03962917627580147,0.05741666721639429,-0.0712549611622061,-0.020486508998249518,-0.009482421316305046
PODXL,-0.030763512855047744,-0.01372588698469066,0.04394411322539523,0.00620997896616542,0.024580529693583,0.0100581271238088,0.021782860035450515,-0.08632770061778595,-0.01292702287527173,0.005833025022870499,-0.0021688046402111917,-0.0365104165370801,-0.011656119746936554,-0.01245749894319722
JAM3,-0.00032073215004982847,-0.013062317056493642,0.05703637601706503,0.0003696865074793598,-0.03556044131698739,0.08502853389211386,-0.019858339045535432,0.05651721152811061,-0.038775488143818614,-0.005864112149624699,-0.010799351193949917,0.02411452125375874,0.007426656783766421,-0.0372002654020564
TGFB2,-0.04807335904400226,0.00217060652237122,0.04559161386535835,0.0009303336980162514,-0.006544850800731165,-0.015872571087121916,-0.024178298517822574,-0.04476552417333309,0.06084963498897506,0.04035283711795037,-0.012588480077289011,0.03609439114150496,0.06324088892364998,-0.001902337905098458
COL18A1,-0.016498764865565226,-0.0038539550187556846,-0.03315295386423824,-0.03913737565755358,-0.01099447038838775,0.06420526665745883,-0.0950818763003864,-0.06751537988936084,0.013646174180339452,-0.05508735386776426,-0.0188761422484161,-0.06734841097303997,-0.002261318691446714,0.028585536561461875
NODAL,-0.047987078955544035,,,0.05275943077541256,,-0.017337805285903077,-0.033344409119227196,0.09652411495066435,0.017813626128728326,0.04202132956738578,0.05558731863746032,-0.023914919381418563,0.003539291209907357,0.08681462001296368
INHBB,-0.01365480048808672,0.08408275033207747,-0.05019189787084265,0.009970184685054239,-0.046851305536360084,0.07385703215179677,0.07476410867913241,-0.008494550345003559,-0.025676013202279253,-0.024898374609453402,0.01915909431089606,-0.019031467659077074,0.09319252813910216,0.059935330895290365
LCN1,,,,,,,-0.049232606093485044,,0.09802746213950093,0.11216768417010767,,,-0.02449178602170218,0.08346572055573183
ARF4,0.0483070752841874,0.05753095926280312,0.04133184464210959,0.03265695610411764,0.05704489030991223,0.03770303771593003,0.03138779138959471,0.06531715874263691,0.08459994868143518,0.15642060911355915,-0.02862078848066554,-0.025486569564074777,-0.010165640179223216,-0.014358031120876498
CXCL14,-0.07632344808611921,-0.009334799901125748,-0.046836531970209955,-0.052002594017504955,-0.011767174590418048,-0.016019366020196758,0.10022950216965142,-0.03930886224054873,-0.04347315486835935,-0.11682901268080811,-0.07242715600838448,0.02065379924753441,0.07405732345357972,0.0708552155109189
LIF,0.10239123632492071,0.013931462699458207,0.019344513125741227,-0.031295636924261835,0.020982114777719628,-0.025308322382012572,0.09065648364226357,0.04038417986412349,0.0013692293803944022,-0.1489553473135422,-0.023062038799093205,0.011995566415386327,-0.0441667195556974,-0.12386401469183245
IL17B,,-0.025464808781843234,-0.01910248895536268,,,,-0.045586078573964524,0.017304097654299792,0.030875885295801316,0.006356100658626086,,-0.029752381933197847,0.0008895478370941966,-0.022062478727453358
MMP1,,,-0.0802465098045249,-0.011667191111393636,,,0.0804885966395548,-0.03622595751104257,-0.050905109071797315,-0.0578356176596779,,-0.02154462306125658,0.050404435390003985,0.01687792612131004
MATN1,,-0.02006389601658018,0.08986489557942956,,-0.012673466164454961,-0.01729389153889637,,,0.0016210205297968574,0.1275290350551497,0.026920270715201155,-0.006602252768570936,-0.029455737879706467,-0.020105758405776643
ADAM28,-0.07420496565454543,0.05593623366440641,0.09427786361416915,-0.005342068485606678,0.025568419896592993,-0.026971955418750942,0.011599054286222226,-0.0029442928709821825,0.04000013206199956,0.04178197446455435,-0.0017699927651884586,0.036125779078900314,-0.018197848611237872,-0.03624593172603306
TCN2,-0.020925820567337078,-0.09245665970706947,0.13125449131362973,0.024975588634546703,0.037227067419892956,-0.03647737227788826,-0.021851995769959096,0.03968731461393538,0.03197949462247901,0.024581417124025687,-0.024375306492803013,-0.01551061929361377,-0.0020403146609714097,5.183147037429113e-05
THPO,,,,,-0.02601807650600108,0.06012267934784239,,-0.03089011750590287,,,,0.07163245657024543,0.048127650136158696,-0.030130306994666307
CUBN,0.057860135068717664,0.0024724756863495657,-0.02996255878692148,0.023356209552615616,-0.023472665132982996,0.010845622627973117,-0.02997033456222507,0.04701475766139087,0.07614349505748705,0.05795651892024905,0.0415905184371157,-0.03062332862817959,0.04424149707605414,0.002908648450138422
TIMP3,0.06833383474215082,0.043384319412537384,0.014296747161938055,-0.05055046070536173,0.0055976870618722595,0.021647050225685697,-0.073437572774805,-0.0266697429721599,-0.01905390579588328,-0.03053716076563883,-0.010510498599002657,-0.052169287801014486,-0.023600116801253707,-0.07077984005836184
PIGF,0.058302849193567666,-0.006255080592542522,0.02313360778377107,0.008355599773011492,0.015413555160113675,0.00937354356957803,0.003948100860876705,-0.13017283284201647,0.11466154921904993,0.15767806541766063,-0.015795202111534765,0.003524070476765307,0.11248275245613908,-0.03381170664623044
CRH,,,,-0.011855992803176162,-0.019950994066592634,-0.023653592034583518,,,0.047708118648214774,0.06608594645815023,0.04650487235651221,0.05681911241878619,0.023036938123448834,-0.03214393796176821
BDNF,,-0.020503721354407548,-0.03755923906929708,-0.025847938668002137,-0.009332767246988985,0.01530907013541175,0.02180518010066329,-0.08772117623424262,0.04131187353147518,0.03338028476985115,0.048041375882918104,-0.003672681484443872,0.08477810044740244,0.019788217725759116
CCL5,-0.10513328488270895,0.007394526734950218,,0.009523904450528753,0.011552554697090354,0.02104623651078287,0.06836874510403719,0.04522138642423506,0.018321979409394666,0.020539037630565415,-0.020646947582320285,0.027179488388754978,0.041616245519337056,-0.04254593539243946
GAD1,0.026564551085505463,0.058204091379706745,0.017672390428304843,-0.014168316904587364,-0.005192807339522802,-0.05825503089133055,0.030184810528394886,-0.013570981135188617,0.060918457383998585,0.09950192775854984,0.10456547580391536,0.01834150153308471,0.02439584708945257,0.04800040339485932
COL14A1,-0.03398482214234414,0.010055608730017703,-0.0074957152303788055,-0.03657078384465183,-0.02752951110476591,0.02302536729564006,0.0020452896886821244,0.030095857307228017,0.038309475039222364,-0.058070276618712204,-0.055741983868804114,-0.030513790336871266,-0.009718849937151108,-0.033894796330527575
HLA-A,0.09695127267322573,-0.027449463314278902,-0.048725913310624994,0.0325410262607098,0.08965039967012683,0.04482725486036878,-0.04742242256823291,0.07598582209992884,-0.059016268497738826,-0.15342223136669508,-0.04996875638918211,-0.013012524200061291,0.02329442656179622,-0.03807459637853637
CD5L,-0.05799386481783929,,,,,,,,,,,,,
FGF18,,,0.19939137795023384,-0.016176437040984315,-0.013580118290762682,,,,0.010345825921259304,0.014189630570382803,,-0.037230641717824975,0.009761454785944193,-0.02760157679727107
ADM,0.025788939513061482,0.010843655042758207,0.038192272482518254,-0.024522287288145227,-0.004011036671885341,0.07978048206239063,0.02696115633301229,0.015711348293154088,-0.07147250235637886,-0.11019140848391998,0.016229340574083498,-0.038082447389163436,0.015099534046042523,-0.06760907847133914
CCL15,,,,,,,-0.03726406402706353,,,,,,-0.021005322906919047,
GNAI2,-0.002152640289384419,-0.04979538874552106,-0.010500938761064765,-0.020723768739850594,0.05910833157054939,0.10161271357671632,-0.06120912126119725,0.03783625487001776,-0.10865754015084489,-0.045002368215277394,-0.0679374293736522,-0.01766874942376765,-0.007801658489573464,-0.03599689830658882
HDC,,,,,,,,,,,,,0.018716056861258382,-0.020105749300068948
COL11A1,0.014159193224367027,,0.0016120884835016678,-0.0005486928355726418,-0.025936526548322562,-0.003718306583852617,0.07462536536420693,-0.07158936468807915,0.023806984502607556,-0.018456842755180478,0.004602710819211288,-0.06527051842139775,0.012016862156663031,0.047260603407449205
NUCB2,-0.06928766602335186,-0.056860948960858276,0.0006872960325981758,0.05121574221026838,-0.01613667766442569,0.043216601876451995,-0.06049277528000703,0.12730105825830315,-0.04060649944863262,-0.08313314105743731,0.03627886133856582,-0.04877660007092964,0.01052763768271709,0.038986104328936684
FGF16,,,,,,,,,,,,,,-0.019811602204145327
CXCL1,,-0.002096081144384839,-0.01882286655069458,0.00596067088812286,0.08248119803655528,0.03616838030665755,-0.03990875961639866,-0.04957990622395474,-0.059183424289766556,-0.0493125478825897,-0.009770523756154772,-0.042007906745383204,0.004657615639018485,-0.06361029179496959
VCAN,0.07920324216935452,-0.030931369025360363,-0.0387548239563602,0.0009844421318304464,0.03308294293150452,0.08007735128242252,-0.14055988981688322,-0.0657840648800943,0.0067817412670630635,0.07897860076098898,-0.017634438244440213,-0.003342706153773182,-0.07460746808205244,0.022068169653977864
MMP7,,-0.007162946717349019,,,-0.012516271539336439,0.06571039360685471,0.0593317101154088,0.07673923891085051,-0.06391412049154398,-0.07806313454137927,,-0.00710204080455695,-0.005963290920596971,-0.006193153111461416
PTPN6,-0.02027191535808108,0.02029857439023144,-0.055052612421481524,0.008448856392467782,-0.013579512344247528,0.023362547731026008,-0.009229571926046978,0.08939345586095417,0.011901997218822633,0.04340226785460516,0.02600141886877372,-0.023630497949807525,0.001167947822803629,-0.0472353687735398
PTGS2,-0.02079275023827245,-0.024564481428483154,-0.0320336228321016,-0.07067080959536637,-0.00651453471593683,-0.022910856658099527,-0.007502209105340611,-0.07855329925942098,-0.07592580720121628,-0.12066608324496257,0.06210091393221645,-0.01850384487631541,0.028980793237181737,-0.0036120776649416373
XCL1,0.002958479440143988,,,-0.012405931720181118,0.03389753794576819,,,,,,,,,-0.005642272107591641
CD58,0.024222743923797772,0.056726026260166776,-0.0928045918549427,-0.040300394018498144,0.06579815998859492,0.0962447125939213,0.11528153981957914,-0.07631430381041815,0.018972334428619227,0.04389143953283035,0.017290495169512022,0.041093753358809285,0.04711612050272514,0.03954130522615616
TNFSF14,-0.04845574425997277,0.009449695533540293,0.06587495577758809,-0.0240117768665504,-0.02434474315061943,,-0.031059500882984394,-0.04550614042252779,0.007729587867349836,0.04447161559634228,0.023184729614465667,0.018789443379790174,-0.05038081163872198,0.020824084684970205
CNTN4,,0.059473839505151234,-0.021960356700440813,-0.029217742146593926,-0.0346732954733257,0.052290915016108976,0.08921311699766175,,0.05424127820644231,0.10055636103521869,0.015887366323839653,-0.032707535933145036,0.058896049422977395,0.05941135758370094
INSL3,,,,,0.07945144375078828,,,,0.039022737394016835,-0.022535336191119283,,-0.0311093020083571,-0.02876105160679856,
BTLA,,,,0.043967429823047896,,,,,,,,,0.0023026489561246465,
MFNG,-0.06281918766047127,-0.029577924866554462,0.08610306427626087,0.023174543878566368,0.0420520557232591,-0.04074145692489052,-0.009095896480807851,-0.023676603352320365,0.07790589200740376,0.12141411915702952,0.05995123742492112,-0.04769704082506059,-0.00853683737941356,-0.043476489219898266
ICAM1,-0.04129664023543471,-0.025495001521330406,0.02058993139854115,-0.02018424727818611,0.0852751228626437,0.01606199603849575,0.032262880292902286,0.019709367952304973,0.01439766254453375,-0.049892350877222665,0.0497449765190357,0.020719487007286624,0.0680021172588111,-0.10695557832496376
PROS1,-0.02747752323068243,0.015520404753021716,-0.006506538022981528,0.021988338788449316,0.01526667302360176,-0.0069760921629715015,0.028116698205816592,-0.04279869411050089,0.015976638179631984,-0.03504488591451023,-0.04090155287804516,-0.055692633256603376,0.06911002144364403,-0.015118795535150751
CLCF1,0.010962459532008029,-0.008343083751382104,-0.009275100388629786,-0.05705390871555338,0.0375999503133262,0.09752497272427726,0.04549630249558869,-0.013687209083961448,0.016451075408021265,0.005608938718876663,0.04921552588506716,-0.022422619150677836,-0.028968847646694922,0.006703421580250045
PSAP,-0.19256732922275274,-0.01323544817662555,0.01324453164739158,0.025897044625760885,-0.010675432549604815,-0.11863450446638543,-0.0036432506203845287,-0.013194107596594534,-0.01717278684486713,-0.09352066472340557,0.018960255354006285,-0.04774537644673507,0.0001804377962978869,0.035269276325586095
EFEMP1,-0.08083802666114849,-0.005507563010791968,0.006470634305518109,0.007374412191089153,0.07088378641159408,0.019367795673540848,0.025079701552424494,0.026032480762759252,0.012384883184644414,0.008325021232899884,0.015784119788190793,0.018862879073853023,0.040028648556048506,-0.05479482586523898
C1QTNF1,0.10518773450755585,-0.012323646710835181,-0.008852561126314327,0.024088123598649872,0.03232760811153745,0.0025527839266676123,0.062357186809472526,0.0876214305883146,-0.01280749372886526,-0.09542234999082615,0.02540209099551238,0.03445310234504318,0.0043496559351841185,-0.05461594391911342
ALB,-0.0012561160044668232,0.055096060862063985,,0.0517724381115931,0.0015676151594417095,-0.010218643999734848,-0.02036655503813977,0.06981838689100564,0.07625363131057937,0.011992866113891642,0.0934352502292261,0.05334706396649397,-0.006736671457187186,-0.028466131520374645
CCL13,,,,,,,,,-0.03373219145097741,,,-0.0008723475384322472,,
EFNA3,0.043163939613944664,0.03503074313074655,0.05609402155957646,-0.02655362015303028,-0.00829869215840436,-0.010531754390135284,0.09071465045876664,0.036137359076175,0.10767507736967376,0.032468872240223615,0.025346306460324212,0.035254238416003045,0.03861530391579768,0.07851027687401835
DRAXIN,0.06850638255626526,0.006110753084620496,-0.052734802705472296,-0.03198369904633972,0.014307298204405336,0.10779651281876124,0.10838928182744381,0.03267026822746813,-0.025808143162864762,-0.06415740697075573,0.002005973155968898,0.05093203923965918,0.04881625804498367,0.0511737756566975
RAET1L,,,,,,,,,,-0.022103054629076316,,0.002461819216892937,,
NPTX2,0.018485668992352718,0.031675438586752105,0.02415718839281661,-0.04016033157975974,-0.08659138293745665,0.05797508609042784,0.02984108667857565,-0.0448868445285549,0.03873512435641686,0.004301402789819933,-0.04727819858032128,-0.03210620522904162,0.009801953666612587,-0.009391345853975466
FGF11,0.0488437080376333,-0.003993903592712827,0.03423765177888038,0.005967774034635414,-0.03600709325500371,0.04681840393733036,-0.0035545964372093197,-0.041923314587833785,-0.04263580153536448,0.00281859841049345,0.05931654831075379,0.018059156770093905,0.010912064139672523,0.017842913601646367
CD59,-0.027277253633907175,-0.007970299155842285,-0.0007836829719848159,-0.04880302858208055,0.07390274119133443,-0.04613031739465921,0.03486389110746028,-0.049049506312790835,0.02637111563258531,-0.09520621006899273,-0.025118579446882998,-0.020860763300778257,-0.026636975698841187,0.05372345839189861
COL9A2,0.07606531148439874,0.060522884891942165,0.05521325608832917,0.016891443670464763,-0.03878565185735479,0.10103276102892945,0.12303356961386047,-0.13460679502151943,0.08910033877930758,0.11257556880734573,0.014132871378579864,0.0338564881211397,0.03125702089980884,0.024442960620099527
DLL3,-0.16365963326698077,0.0059173623059370455,-0.0009903306414155804,0.003456391159707944,0.0042479228813026475,0.0555253279984736,0.0281565715010717,-0.10631195605251367,0.09564527066637861,0.15799646069134515,0.11195519600741866,0.106844466041592,-0.004453217009536598,-0.051282818421493
FGF5,,,,,,,,,,,,,0.01692421240878367,-0.033984736890809907
LIN7C,-0.014681686075139845,0.0077384532481899445,-0.056863505649628734,-0.008832767905277672,0.0014572532447212772,0.07976580108547378,-0.03888537105194845,-0.04154514493704066,0.029525182559341643,0.002669877715171758,0.06840045860121795,0.04057738419218203,0.07980766161591614,0.03414009193068885
GDF7,0.0352786620867011,-0.020063909670725005,,,-0.012034282239417705,,,,,0.055691512715219875,-0.030020591595439117,0.004288549621288846,0.0021971359474428575,0.03335480266833609
PSPN,-0.015212998484077023,-0.05852056644675058,-0.03241859521219921,-0.030465367633218457,0.06052713139409615,0.009627795958730053,0.11449025875053268,0.018229147716448756,0.07693193904604358,0.04588228511908448,-0.0011301407220015104,0.07943739233069536,0.005043970277851704,-0.03467078317481731
ANGPT1,0.05347413364557707,0.10389026138930474,0.07144645778457412,-0.030498589897477016,-0.03906811195240529,-0.027407671067691285,0.044617933122511645,0.08493828252893969,0.03927757508399104,-0.0074318989502705915,-0.05745950019623687,-0.030269590075243612,0.05685906558271942,-0.011219911301339452
PNOC,-0.02198575057536255,-0.03821025237106438,-0.053443025705058905,0.00421762531109956,-0.07481860155838439,-0.03421882303521044,,,,0.03585339599593562,,-0.029982383288311685,-0.029684075258969222,0.11755229213465151
L1CAM,0.007051598655336025,0.004685800252489625,0.06938572728559352,-0.0330090791158182,-0.050148345921328996,-0.06969585501016416,0.02993817763135529,-0.036280977019247075,0.025597826465498425,-0.1282333485171413,0.007025246686835183,-0.01716245670530393,0.080882266082967,0.014610220454706795
APOA1,0.1072395231847443,0.041400490934393644,0.015919529077735955,-0.0022488171709689852,0.08812914846819549,0.01995443769531319,0.039793635922942654,-0.06089611704689182,0.018248177893176953,0.030202871039240204,-0.008162814076162643,-0.01631237239577278,0.02108862557318251,0.032634394368302115
PSEN1,-0.03808450684938818,-0.07251231913268272,0.09117462991968198,0.002496372790941635,0.03374389180833303,0.07792138487383696,0.02068500008253886,0.08216311360422254,0.0022010456140348768,0.07818872116924215,-0.020013649693241545,0.044044952318866695,-0.023870128789644545,-0.05114113858579029
CALM2,-0.03000891953990037,0.05143002750426312,-0.0008014374850690274,-0.047065995261921095,-0.03768989289924577,-0.006792983845468031,0.08685285602467976,-0.08457478063336425,0.09603328994891978,0.09602471857581056,-0.00212112674391241,0.018233188407914814,0.038238508124049116,0.07860068022339242
CLEC2B,-0.07654900890376129,0.016334442004525218,-0.01522102176978831,-0.0037564052273795796,0.07036715355482236,0.009438266568628631,-0.06468881402264563,0.07513867079481024,0.04275606554141888,-0.05179588773636808,0.06988855855204863,-0.027130748814898326,0.03728800159911698,-0.038279245215111474
NTNG1,0.08916685630524886,-0.040535461590420124,,-0.005826802638379987,0.1119188275943602,0.0006577987969800753,0.045239046763091775,0.07523753232083064,0.062047103965409106,0.08115685679411588,-0.032565882091551354,0.07780362788914791,0.011805715127006391,0.0005458799328915003
LRIG1,0.017349624781877425,0.021408124880480547,-0.01037129793247704,0.048376894760145506,0.02022526695502078,0.02336939692262206,-0.08402202917804803,-0.043922983672149994,0.06964590289525191,0.10121612672620668,-0.013654698999052303,0.038381786488093685,0.019906762855691214,0.06987510273668543
CPAMD8,-0.02699745826178981,,,-0.015751352972762037,-0.01600906071660284,-0.02126672801851438,-0.03990875437771148,,,-0.021316082699711573,0.07475401803343325,,-0.03013605654091742,-0.021792935028885668
GHRL,-0.009506035101068285,,,-0.011649862192121545,0.0018334054240644513,0.08695419094659833,0.004803043472644423,-0.013206594586511529,,,0.0012762988420210407,-0.012961890734446554,0.06553535073898241,-0.01921069898441148
NPY,-0.026725560197892774,-0.011353654147107387,-0.017663195499827103,0.07946265745432535,0.0357766878684411,-0.017302568923225844,-0.04660478282302887,-0.041839300845354345,-0.03348620349199794,-0.016670237493096665,0.04772042437310219,-0.037436804108054104,0.13010491925544795,0.05114369237004659
MMP2,-0.008621569335230596,-0.06190101287439977,-0.04809757344374122,-0.008105695858241418,0.03226209821831369,0.07790252318977679,0.01175965275900378,-0.012998922629758191,0.0412628496651606,0.039318911679885486,0.0372168635768648,0.04272359583155236,-0.011442068794418543,0.00027308127419506774
PPY,,,,,0.1750700602931819,,,,-0.04055986200741042,-0.044519382626560126,,0.01379317936491371,0.04448003524045534,0.04806543800259899
ALKAL2,0.006707275450825673,0.1240293415300148,,,-0.028222331713814393,-0.0388147532848055,0.03756121833857988,0.001664259565826203,0.00745031674988884,0.0745972984930371,0.050120182131796545,0.07251851749113204,-0.029453991752407305,-0.011944214758860584
CSF1,0.0009468797044716963,0.028464131022458466,0.026845190740832935,0.03534530153708801,0.048026965881647336,0.08043113546354151,-0.01796936940861075,0.0813630350307335,-0.002748216707590967,-0.028894560507747937,-0.0001963117328886887,-0.004942508852481944,-0.006524643217636076,-0.014370760782937234
SEMA4C,0.008198530554035313,0.034656506999049125,-0.011608239675900271,0.0011341417785065212,0.04702516614860286,0.014762231928535869,-0.02569859261342418,-0.08444507900481192,0.02456506184798798,0.020704601802673025,0.04983071779401821,0.01791787462685259,0.05286633496712939,0.0010061305465533833
BMP8A,,,,,,,,,,,,,-0.025814592001674647,
ICAM2,0.07790667267549341,-0.020415044723173865,0.022179156345000898,-0.004559533421921719,0.02475241464049994,0.017989989195799215,-0.03578724872273828,-0.003428819610282933,0.029135134145306774,0.051891283523278965,0.022935814629856784,-0.010883769771580147,0.035869808543888916,0.007125703517510046
SYTL3,-0.0009212302972248862,-0.022486415347328904,0.02855431234969663,0.0379526760000506,0.06307414974600264,-0.020114637439340638,0.04339110070551757,0.0024703616716851614,0.10142932771045282,0.03687926274321421,0.06593930043059296,0.021678224988954966,0.008763608623813765,-0.005072926027060548
IL1A,-0.016406011557030524,-0.03777452404958977,0.06210021469871017,0.05522568461940914,0.09424818623571114,0.050138783770404434,-0.002054350979417387,0.09728149470225546,-0.003622318498676341,0.008933384671389419,-0.02505296983853222,-0.020832191154314356,0.09953464156246106,-0.03453183510921326
HLA-G,,-0.031732628735206346,,,,,,0.028142506942640082,0.060671716443405084,0.038134352655953954,,-0.019719010136458756,,
PGF,0.11778071613251523,0.019283245601226393,-0.004813122322757426,-0.010769868726347897,-0.0071946615069252776,0.04898791279372115,-0.017824764744546452,-0.04161066458498527,0.038856288728450046,0.0556497802673918,-0.03896397978132357,-0.02394939545812746,0.045338960210341124,0.04970738202279511
LGALS8,0.11198577723675923,-0.004129378482854565,-0.05215288919245009,-0.012176510870471767,-0.03963651689077452,0.0649083934051981,-0.03373198951575337,-0.05018209966663087,-0.01629644123761551,0.004486382457759065,0.03588465945490291,0.04062679621523137,0.001104146362766837,0.038519961475235044
DKK3,-0.04721810721731975,0.03563173375016107,0.024088037025734498,-0.027630242558123554,-0.018934637629658947,-0.08071879649396074,-0.031950755850270324,-0.020141217533126195,0.062180430911908564,0.033205535965207665,-0.03107459889180924,0.014551205367238253,-0.01974496453341066,0.09244006942196831
COL16A1,0.08587004469554864,0.038159858954790175,-0.0375877837095848,-0.03476861768506969,-0.023262617747617988,0.09834101847134898,-0.04041679234081829,-0.049882547389917285,0.08461838843122786,0.04003670174188281,-0.023203117826591735,0.00693235217492418,0.01592575863426391,0.05194214293657558
TPH1,-0.04065328824076519,-0.026721456121663132,-0.026230310346832902,-0.01546199484365862,-0.027059688573369472,0.0445009222620748,,0.015176785523499514,0.04742615877117974,-0.03791107870796124,-0.029450154993729535,-0.03266512149025419,0.06911398239419173,-0.007900955774682441
TNC,0.12536839349839438,0.007104768034684522,0.0070018331160278564,-0.04186495222219045,0.05608540950495821,0.01394045955116863,0.011114065457068443,0.028650719994088514,-0.013910930730685698,-0.16353096128537317,0.0016908906384618678,-0.002898928180404644,0.0478037804463037,-0.030074484159946634
TNFSF9,-0.009624044145966395,-0.03765825583307424,-0.02921078668138015,-0.015994742184308994,-0.005795841945736431,-0.005805923568398767,,,0.07003224341870157,-0.05807806676654755,0.052897740691357685,-0.019620296500825675,-0.040853491141477946,-0.05448892878255315
C4A,,,,,-0.013869785536919055,-0.018294928696173315,,0.10906469156015078,-0.0008779100103535325,,-0.02517594226241395,-0.025556771873572286,-0.0347632932760348,
CNTN2,-0.18735855462192996,-0.009400189123802334,-0.010925452885844409,0.010629880995766007,0.023294789927744048,0.009034599703359833,-0.013582511386949006,0.08215689235471185,0.05388099351089357,0.121504959518291,-0.014347741398955898,0.03631089710782058,0.031944695623444146,0.007442099734049819
F7,,,,,,,,,0.010372300266681948,,,-0.010530712208750516,,-0.007423010048922282
LUM,0.07324375524325033,0.05430183227718172,-0.031701307965107485,0.004829463137518871,-0.02760718032975716,0.02642631503086709,0.04636469254059626,0.029393915374835818,0.031297099095666484,0.08990247397579834,0.01794861397260663,-0.023435499489356512,-0.025514348923126807,-0.023838630294376245
IZUMO1,-0.025796914369924435,,,,,,,,,,,,,
BTC,,,,-0.05112046343057362,,,,,0.05193657111495328,-0.02694262890304044,0.009429046159663524,0.007957979922586275,0.01175711230210492,-0.014477646384941829
APOC1,-0.2114526353410079,-0.06140089481241793,-0.032456945306302394,0.027518956941813635,0.06917228723289556,-0.053661758008195136,0.07419855051160937,0.03405078664589077,0.025077343259710935,0.07844324691982608,0.1051101838440503,-0.03522295532810647,-0.023063410725623193,0.0175076493949386
PKM,0.021529862450013006,0.03377277267155637,0.04997658130270657,0.010892182163178872,-0.09361072726756009,0.07624688412278414,0.023245339281306746,0.010958624379241803,-0.06619200627982773,-0.11546794286560418,0.03896646180947995,-0.014992034182410397,0.02634507600406206,-0.01678486223267946
TNF,,-0.036594449944024644,,0.0016462837672859781,-0.02288563448413881,-0.011510980146865323,0.039052496215437535,-0.0037346140953729234,-0.020499659263140253,-0.03508907360402011,,,0.019368759643916798,-0.02096507662680046
GNAS,0.10535083259031938,0.026857704800568406,0.0677324762217957,-0.020069768136363717,-0.06391381179182622,0.09891485702489475,0.041914935529065576,0.0004923950427255195,-0.0828763873752635,-0.04655478114117093,-0.02472969956335535,-0.06470753044777287,0.0318087314181201,0.07884541717797247
BMP8B,-0.014091419796551593,0.05184819472740446,0.010319602200949617,-0.017738390934643387,0.04509601743776957,0.039852943814715915,0.011873275189742483,0.010701216985548705,0.0611540950469331,-0.011113013313426309,0.055434719696041274,-0.05595832066776459,0.041048936362224585,-0.008932870911057931
LIPH,,-0.02745102009498345,-0.018822864571748643,,-0.011182838677458349,,,-0.02121889229219345,-0.02065644866698283,-0.01796620035483819,,0.035957541718908935,-0.038071441228773956,0.028466261722690112
CCL28,,-0.02006389205886225,,,-0.01721973187147521,0.02440329556755848,,0.08182154839728159,,,-0.03326597988151725,,-0.0200450865086895,-0.03171923588323779
PTPN11,-0.011181308892287193,0.04186949918262969,-0.02509744029971873,0.04011247309946691,0.022431595865708504,0.027691329978690893,-0.02302711235222583,-0.008868897840288765,-0.07471380256507558,0.009402731755487746,0.02119893306415556,0.043101400928093815,-0.03138882635664718,0.04168276317726035
ADAM12,0.01852405027192041,0.02469182500703406,0.02527108754403375,0.05879191799610638,-0.008371660405112351,0.03249089810331953,-0.0141351984661771,-0.04342848613357204,-0.020117193837166824,-0.033257253361735135,-0.050075035046498795,-0.016418762636770147,0.023906738718716167,0.01866799607893534
EPO,,0.058624947577226735,,-0.016591505237861827,-0.011700019401239267,0.044512224210352336,,,-0.036634034866147705,-0.009829279482220867,,0.06912465617859677,-0.021316283596509937,
