,UKF266,UKF275,ZH916bulk
BMP1,0.06266790743300794,-0.03303209869966018,-0.017725921305745827
NDP,0.00847042654274976,0.019569800424852526,-0.05767241122378298
TNFSF18,0.0975192301654535,-0.005764279461795326,-0.023226546566151324
RTN4,0.011783143725379901,0.04193410758214564,0.02193503467673167
HEBP1,0.0018842581288148425,-0.016030482511957028,-0.00542517731689308
WNT7B,-0.0015599043614923493,0.030787806698406077,-0.03768489131533932
PTMA,0.028617786272918916,0.005325642552221404,-0.028816853605220037
CEACAM1,,-0.0215082368256247,
PDAP1,0.09008142888303121,-0.011873023713250327,0.04823696261212203
QDPR,-0.04557662802807819,-0.026654086173337706,0.04948345274397818
POMC,0.03278820790528167,-0.022840083048226743,-0.009551006175330579
CCL17,,-0.02455013078880695,
VEGFD,,-0.026156087876842805,
TNFSF13,-0.012721401799643888,,-0.025267169636659093
WNT5A,-0.00771428585990193,-0.0042544288547445045,-0.026668878005947996
CXCL8,0.06317559432984793,-0.07913243132621188,-0.01431720410260239
GRN,-0.02350311110460915,0.02585878833147939,-0.001720995755549454
MIA,-0.02300274791873339,-0.048253606812290094,-0.033200324583935334
COL4A4,-0.01210385177553938,-0.0035829548058283313,-0.02823988796940004
TAC1,0.024694709838376707,0.03921894573936088,0.05464770153961473
RARRES2,0.027209059928954605,0.05886617702157877,-0.042275699795436585
FGF7,-0.034691674695666974,-0.007125580387068836,-0.0642995513960432
HBEGF,-0.02919732849639988,-0.0964358246678388,-0.026216806019705097
CSF3,,,-0.0297051310520184
PI3,,,0.03705820878575004
PCSK1N,-0.029394930340326277,-0.05287608131468342,0.056367002979124156
NTS,-0.014776052923827799,-0.02928054786100078,
SFRP1,-0.00026281161628057556,0.014814538604034913,-0.0370595427166507
CXCL13,,,-0.024094896396186918
MICA,0.019420445214829024,0.04471209025339395,-0.03657681907067918
TG,0.06949895477231553,-0.024733327707012018,-0.026552700518217776
ADA,0.014588452637164821,-0.0036726561208974646,-0.07670300676797959
LAMC3,0.07737522165556852,0.010557890069018167,0.05731803175628057
CCL7,,,0.03353524328910295
NGF,-0.016275483631643235,,-0.03366503070249542
TNFSF15,0.13303118752593288,,0.06536577571377429
HMGB1,0.08958836353301117,0.015446948455008144,-0.02785356357343444
ITGB3BP,0.015577783394073851,-0.02206421829420491,-0.07157899768221809
AANAT,,-0.022242826148932936,-0.018137916434077583
RELN,-0.037393373564183464,0.047356704530699976,0.015807311180286693
IL15,0.0909183888397675,0.042748817277265865,-0.02568142804000132
BSG,0.005968946756421927,-0.05281981629010026,-0.04674949213089865
ADAMTS3,-0.006635751616631255,-0.01483576470131176,-0.05616283531166963
CD34,0.04903431302522724,0.05171858742302823,0.029687811340054823
PLAT,0.037409100283172333,-0.06048410341457699,-0.02817327157941694
LTA,,-0.021422159646434073,
CKLF,0.04993928478874755,-0.001114869915792721,-0.006300573771673889
CD24,-0.04625286093203269,0.02956065955397994,0.0013237881698576648
HSP90AA1,-0.0479780174622668,-0.06546395613246214,0.05616750316099953
BMP4,0.0806614942561153,0.05225600543083696,-0.05030048243143822
SCGB3A1,-0.01795018947268283,,0.11126496620624841
IGFBP4,0.027841634096699895,-0.019912933171151736,0.010340020784673705
RSPO4,,-0.02491527581668698,-0.022871194164126158
LEFTY2,-0.0032969061893637778,-0.04108174794855616,0.021061933670887822
PF4,,,-0.017916300548167667
ANGPTL2,0.032873202033156856,0.013977164756479293,-0.04451543224078984
LRIG2,-0.015291228526170144,0.01665834786994734,-0.09156687738277891
ICOSLG,0.012487541356603972,0.019257582194939775,-0.026083122423514675
WIF1,-0.04709862162145173,0.04040888496338387,-0.032876028712035106
NPPC,-0.01282965240122817,-0.007000475715536882,0.022611880970569227
LYZ,-0.0033820126601624948,0.07127592702767747,-0.030740815707316963
EREG,,,-0.020626969326638885
SPTAN1,0.010315882182514854,0.08153423811207881,0.0041044718480347095
LIPC,-0.021806310638591647,0.006995297875303166,-0.02793939825364822
COL8A1,-0.009672714653415916,-0.004283929366540161,-0.004323935727709046
GSTM2,-0.011891180515387139,-0.038558004902793076,-0.018014726842782894
SPX,0.001957017335480723,0.07341699770019124,-0.00921934589736536
MFGE8,-0.01804330316596009,-0.01416050982500312,-0.017678561875779427
TGFA,0.12429664560281664,0.022299166908634857,-0.011677949487192672
SLIT2,-0.011628048342455606,0.00896229655264665,0.022948439920501253
PLTP,0.0301836040330828,0.06397531225638628,-0.030156553942520682
APOD,-0.06779934863604693,-0.03115130359406016,0.0054315583413401414
B2M,-0.003078379822601455,0.009664910848101737,-0.016582656108551294
OMG,-0.012752913581714879,0.05187353655314775,-0.00978228295577812
CXCL3,,-0.05886598172515937,-0.026880977092607526
CXCL10,0.02004435035367557,0.009651527103787295,-0.027255518815576713
RSPO3,-0.013016592413424382,-0.0003550454338171267,0.04987943929346146
CORT,-0.02115458177993954,-0.06773940700806358,
NCAN,-0.02609687079027605,0.006807833001026187,-0.03940382461290089
PRG4,,0.0026495516032775403,-0.024937049495285236
ZG16B,,-0.017021850510228392,-0.015284441859997383
TGM2,0.05562801844377565,0.010686598212283776,-0.03160282159286223
VEGFC,0.02258085290535342,-0.0069922675194364434,0.02824842764339657
WNT6,0.010732226283589613,-0.037881521181441856,-0.015793414104830896
NRG4,-0.017656561114773147,-0.03270173091314506,0.05964229335002012
PMCH,,-0.024915274614255814,-0.03041641031799147
COL9A1,-0.00018106180833092053,-0.03919665477660971,-0.02372310210193787
GDF11,0.001143669510132859,-0.006154799043235195,-0.012024631416975582
IL24,,,0.05286316144613244
SORBS1,-0.021264412080397047,0.03404720563934588,-0.03350136328740976
DLL1,-0.05109846600157415,0.014712583290189504,-0.045968827457733105
TLN1,0.01978775787794493,-0.02744752774732106,0.00853022058702928
COL2A1,-0.015625651942749435,,-0.0213982612496637
SHH,-0.017055462061089544,-0.06658715972617647,0.04161526414687439
PON2,-0.010209480988926479,0.028360875294130086,-0.012123723268638236
ICAM5,-0.004255331869334252,0.043303593830852145,0.03529645592866435
HPX,-0.014423117668102196,-0.025198930235741563,-0.024477279455978784
SFRP2,-0.011711489572737982,-0.027840321861488042,0.03986038778817981
CFC1,0.005523040256906422,0.030143693034961224,-0.021015785084084904
CD70,,-0.03995983074432344,0.024464758300490125
HP,,-0.050612464477681376,-0.03548090418696611
CXCL2,0.010863501247615537,-0.03498769808006614,-0.03557546264101005
NPPB,,-0.018758115331193058,
CCK,0.0211600459810361,0.12151861373333644,0.09010026421850924
SEMA6A,0.01602678452844741,-0.0266857297103714,-0.07817657704801088
IRAK4,-0.048714052640523066,0.050962845645881646,-0.04820532738722205
GSTP1,0.03490143346110299,0.0017633851830335737,-0.0588524111585314
VCAM1,-0.026696174271757807,0.07867980453969899,-0.026801687636607466
NXPH3,-0.012251495986395113,0.005760808269835778,-0.04715071272447333
MTMR4,0.020316592068196544,-0.054605331652295065,-0.0706603980370658
LAMC2,-0.019762003310577397,0.0569429943282519,0.06497765018301685
IL10,,-0.014157018944882926,-0.03978623548715078
SEMA4D,-0.06741342392591035,0.010075620263308497,-0.0605560457981808
TRH,-0.027034800677796362,-0.036414864496032054,9.641287934780651e-05
SEMA6D,0.03120291948885253,0.005058153460452758,-0.0875626390076535
CEL,,,-0.024434764111282474
PDCD1LG2,-0.013877880019277547,-0.0005239649119088025,0.01062489287820662
SPINT1,0.08834411795542188,0.0006298331659022991,-0.004589215746168159
CTHRC1,0.00447793474774002,9.630538433481687e-05,0.0010546550431641093
PODXL,0.026115913824335202,-0.026177464249715978,-0.0014233210012427082
JAM3,-0.0478686591353072,0.0004719518532831021,0.015394439565601678
TGFB2,-0.023223544659421332,-0.009312991077872045,-0.017992914612529585
COL18A1,0.02054684546184355,-0.028821037656026782,-0.009580816872827998
NODAL,0.07602715807058547,,-0.022982713575306783
INHBB,-0.03580721827757463,-0.007840577259980917,-0.11387874215921592
LCN1,,,0.17474346118709783
ARF4,-0.0042568860226939505,-0.02067403865523213,0.00043419596336392727
CXCL14,0.006982968996197697,0.006079713635276557,-0.03721518855447994
LIF,-0.01750806241818658,-0.0698841838731904,-0.004491395143111958
IL17B,,,-0.018137912791487625
MMP1,,,0.026244216769531054
MATN1,-0.01690212197703762,-0.0044733631673923935,-0.016529262059612203
ADAM28,0.05066062169175524,0.034260291419446164,-0.08788135844789419
TCN2,0.03815163037718373,0.006483693871622377,-0.10589571429848285
THPO,0.00723536374357105,0.028368557012433463,0.03952212035112135
CUBN,0.07232759390083338,-0.016267007868001237,-0.0509936151329258
TIMP3,-0.022360706722926654,0.011318844950474487,-0.04324328510984948
PIGF,0.006650501955904327,0.07709387675175505,-0.009206536431050258
CRH,-0.01424355829434487,-0.029900521449393966,0.06297116115835663
BDNF,0.10937026408883598,-0.008195662616000481,-0.010821346841758341
CCL5,-0.020806333072887585,-0.0368852314747939,0.01718093163066752
GAD1,0.027038231755194327,0.07686397760667635,0.06508712069399952
COL14A1,0.04575567444274605,-0.005616360011136105,-0.04868438926402337
HLA-A,-0.04137546801553124,-0.012525737653528022,0.06644088589418612
FGF18,0.10873445266303573,0.0343278689047088,-0.0010645265684914324
ADM,0.04057469512510962,-0.036347352151967285,-0.035994942836391666
GNAI2,0.04820082727284435,-0.052661264925779966,-0.002319263281652049
HDC,,,-0.016529254573665855
COL11A1,0.019665159358710618,0.012297644321946829,-0.04456455848847158
NUCB2,0.0050880107286468464,0.04074984793961705,-0.014167862775524153
FGF16,,,-0.016287431592683525
CXCL1,,-0.02948322586582707,0.043945310184633476
VCAN,0.036124325648279165,0.01623662887720535,-0.05025130446486766
MMP7,0.0240493111906795,-0.018758115228705702,0.015548389770138128
PTPN6,0.043809301997983635,-0.02495512532945122,-0.10921739248998279
PTGS2,0.03382260632198572,0.021531977189756704,-0.021525484659777498
XCL1,,-0.03080950240063953,-0.029416803577829345
CD58,-0.0015442116977011993,0.0004493283240960535,-0.0670533479139915
TNFSF14,,-0.02471680242860004,-0.036187283030437924
CNTN4,0.03216236585859191,0.0619382443149762,-0.02023155411864813
INSL3,,-0.0216300797562168,
MFNG,0.007704163848008992,0.01276684109445836,0.029138151293100836
ICAM1,0.0026904714511996274,-0.08910266235075931,-0.12776814252646068
PROS1,-0.0009404302157817652,0.0036204363828880896,-0.03386814399165928
CLCF1,-0.0162754878116222,-0.01916504115960221,-0.07094311472190634
PSAP,-0.048393180875844904,0.135514557666547,-0.059893150087967396
EFEMP1,-0.011612199741469048,-0.022371691781524795,-0.06344667358919955
C1QTNF1,0.09846392506493247,-0.050994605062125935,-0.08093022924355715
ALB,-0.016747496090952715,0.02362286255805604,-0.02340245705869379
EFNA3,0.059797172304507824,0.05660616156334832,-0.042583887224982804
