,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTS,,,,,,,-0.10314734244695982,-0.008646706016958116,-0.07173221470970825,-0.059915878966660986,-0.0389175739802108,-0.10757806219990214,,-0.009946332914151885,0.041109411360486,,0.12753181367515676,,,
SFRP1,-0.024493425264957014,0.12283287322074414,0.052654583692614165,0.0038591002616607142,,0.049986217896968485,0.1718026721192843,-0.047947550314476554,-0.057545004692125735,-0.018362314709667295,0.002371527621648025,-0.18082714928202862,0.02891063050301721,0.05294267894746283,0.1477362227869119,0.04578267539299541,0.03843700760640245,-0.07883770587834917,0.03549064819796248,0.0033559099575289457
CXCL13,,,,-0.028896707347950783,0.020138531576689912,,0.07731006193997898,,,,,,,0.005384970303040169,-0.09543171343987952,,-0.0007624648753142061,,-0.04615367754261001,
MICA,-0.0019196617786497732,-0.07164376858660464,-0.09923038752639106,-0.03701651985591244,-0.03707133269518138,0.0029041142716802683,-0.004968414658854373,0.029276202616535792,-0.16964778961237983,-0.023034925435264236,-0.010654831111602973,-0.015616738423579477,-0.14915140707363625,0.05682452344495855,0.080513113693012,-0.00951628238556067,0.02767191211659362,4.7480587066236884e-05,-0.05427225256344779,-0.004786914157134527
TG,-0.030046102811323867,0.003445353574124107,0.08991343681862642,-0.04181300965320533,,0.0012472698197811942,0.013311165573118093,-0.004561189450773764,-0.04639974039613591,0.07051226155439076,0.0672961779029983,,-0.013120734172781154,0.06078503841545759,0.10538549580261466,,0.03419738565170318,,0.016270860245043886,
ADA,0.025610616004629702,0.07499312335441784,-0.03030554287028538,-0.015350368072359209,0.1029733423005694,0.04988794403393366,-0.0006310753567881637,-0.032877215358384865,-0.2695465297351513,0.017909008434205943,-0.03207345005332178,-0.17364285684967043,-0.12188639562974936,0.07624401402270312,0.0934228789252456,0.007969731932281503,-0.022282281215095238,0.05675316120211913,0.0031359664485705262,0.11905471047015916
LAMC3,-0.023286836576358244,0.07746166791664785,-0.0057731968095590955,0.0122323296847535,0.034842411568285464,-0.008050518023787171,0.06925744127238097,-0.08854321676238668,-0.19957966024703191,-0.013438469922000635,-0.013595529749812915,-0.09190716602668761,0.041485206532517326,0.09121760172921413,0.1333960212319909,-0.01667361825085847,-0.03310286530279765,0.00553297659489934,0.07644171068023733,-0.10700667385820012
CCL7,,,-0.005990408293776744,,,0.03497588803110563,-0.0698605527944227,,,,,,,-0.053403476644957426,,,,,-0.14125490143954172,
NGF,,-0.034334258483587114,-0.037214690923762894,,,-0.005424673450001803,0.019104485247021817,0.006345174049001104,,,,0.1466701687931433,,0.0768809984351887,0.049147061249218756,,-0.021990636552204852,,-0.032211543476236566,
TNFSF15,,-0.028936793484566715,,,,-0.026804148947787248,0.00986790258234648,-0.07488457064141661,,,,,,-0.02695014093257911,,,0.0210624343850298,,-0.09167987880894402,
HMGB1,0.004132879724005994,0.11468942812931496,0.042746650344532316,-0.024741748449786282,0.1458693556874259,0.016437931095973007,0.04582853128648988,-0.07026917323447011,-0.34835726220976837,0.09292345374077783,-0.0007674893843658771,-0.2107287219124365,-0.03599530878427271,-0.12782480907084115,-0.04074853402291997,-0.01692392882890595,0.02330957514030493,-0.06232099528077338,0.09465807999444412,-0.02093061091122506
ITGB3BP,0.017397462425316482,-0.12253901101144658,0.0394227864680312,-0.029676912179023025,0.010868010390863226,-0.0027861155873397984,-0.02381034203966671,-0.11856289011971953,-0.25338785732723507,-0.03161482832176925,0.04164252451685767,0.0025961901190178173,-0.19111044902912203,0.03213620876316405,-0.0414187632551915,-0.030248749409471743,-0.017241529262237074,0.03702545788625075,-0.08962529510980642,0.015473543897624663
AANAT,,0.018524655570444068,0.000663474120141284,,,-0.012330871421871399,0.004812569546554257,,-0.04558010440020881,-0.03216910996322244,0.010070869860625055,-0.0007456134534180932,-0.011293784689257336,-0.03623697387685731,0.05069485176265178,-0.007333776927471658,,,0.006686765876625131,
RELN,-0.02490901581744181,0.16908660906900572,0.007313337136821396,0.013310803772071887,-0.0036092171426727357,0.019880050875527026,0.030092551480713114,0.00032797526218300105,0.22561063917425242,0.10064126794785257,0.017725546961762827,0.07511777464860356,0.10735686405320526,,,-0.032864166876238554,-0.00027750099705327303,0.05954469419230152,0.13803899318392102,0.04098788206803322
IL15,-0.03319667495688856,-0.03816683449031666,0.004477382510158262,-0.020012356305191947,,0.02065699382427474,-0.024907630640513507,0.042578156740968494,-0.1187226078051998,-0.0013567924369343133,-0.008886110198085322,-0.07142784344449002,-0.024994093409559687,0.03544334421043328,0.06561779868481861,-0.0002989483809396275,0.04262136908990254,0.028268764855527092,-0.10741307813726463,
UTS2,,,,,,,,,-0.1301381433678221,,,,,0.0397654669415185,,,,,,
BSG,0.06370026587187608,-0.13173184455073994,0.08505443883416333,0.03424455619740788,-0.020652333042476524,0.022870938176668163,0.003525033298775811,0.0257608256984103,0.1857771505630926,-0.10930829988174805,0.03673779800036814,0.37281279377789645,-0.25682032799387905,0.00879446525686649,-0.0766835267473115,0.017067323691015393,-0.12233346132048009,0.05532092695727457,-0.10403388427090958,0.12320628670407603
ADAMTS3,0.029815294144512446,-0.015860432108553205,-0.0017095348698593685,-0.0169141711636858,,0.019906632297802224,0.004645867594188538,0.021697115109565256,-0.3306098024963809,-0.01797650431908769,-0.01797970657051336,0.11495853426998326,0.011791386056623051,0.05289122311189596,0.17242488347020352,-0.01666211815824702,0.09180882721348037,-0.06907386887458868,0.02146188063065312,
CD34,-0.023220178339778443,0.17135225238407356,-0.025786523192711165,-0.026525049514858796,0.02846855856298375,0.024794911942999407,0.07538245683574846,-0.00890138663528371,-0.20215467651617583,0.016178755887524057,-9.476557656057029e-05,-0.01313507635184759,0.05968396250130057,0.07349807510620852,0.10200354824554883,0.015529491690933669,-0.070071587544553,0.012146021645616322,-0.038175176733356346,0.04707262225018391
CCL23,,,,,,,,,-0.0460509105533151,,,,,,,,,,,
PLAT,0.10226830569186812,-0.03942021025800964,-0.004975614166441383,0.04093610221192842,-0.0021301354435230126,0.04107632760684067,0.021730206114730966,-0.1905814849473172,-0.3130000512735852,-0.20385754876885676,0.028515250778093488,-0.02229085076972012,-0.13559244155408853,0.17119105485564237,0.2570140824892547,0.04407980371011145,-0.006143377480435063,-0.02125348708805468,0.025222376130300372,0.0864285144794957
NTF3,,,,,,,,,,,0.009305569110828306,,,0.08365391280811825,0.24690857164324634,,0.09364763364412398,,,
LTA,,,,-0.030749418727379654,,-0.030851064836806105,,,,-0.006312955779142596,,,-0.057207156323572345,,,,,,,
CKLF,-0.05268597731879431,-0.0582688226285396,0.030057980811583628,0.0267671757604988,0.06889028335082548,0.04382567435568288,-0.10693168053761468,-0.1218438233105208,-0.37990657799195665,-0.008756542884996056,-0.025812861850127926,-0.25177444256370846,-0.23752621412585995,0.11839082610342375,0.16675388699698027,-0.03460754464652352,0.02892366242379295,0.02050651844049159,-0.04021014196706278,-0.06459834066354482
CD24,-0.018819472231024943,-0.04542631085819221,0.07103619388895019,-0.13672426180938013,-0.014761022035735162,-0.021387784868136556,0.12479256796606854,-0.02739743732468858,0.010226414487159916,0.07740645942762842,-0.12320034191189559,-0.0717424963748496,-0.009447698178066,0.1393663574811213,0.1526800211767546,-0.005263356570536872,0.20440606215691057,0.12128152181471105,0.06256588794866158,0.004968531691111972
HSP90AA1,-0.0103989022886038,0.1488702581137388,-0.03612640567788694,-0.029396955750471743,-0.06171543028116015,-0.01583902869597475,0.1970595684155724,0.30418083464447526,0.439822301859177,0.05573763472209938,0.004031766077557957,0.5568474117346914,0.4274784781692955,-0.3237570108444843,-0.36758971826603176,-0.004506106277629383,-0.07536933534050397,-0.05914070255795334,0.19284618232470732,0.04064716290875049
BMP4,-0.030921801747401875,0.11635740864824441,0.05337469017442999,-0.02273867725090369,-0.041574578967635244,-0.04421889818462082,-0.08069536490911339,-0.11445315709136283,0.0732037127103286,0.047028042615039574,-0.047661285759209825,0.11526471814219497,0.02304134807364277,0.1108145071220184,0.09389639212583109,0.05276460468896773,-0.04752797253809309,,0.018340355552702147,
SCGB3A1,,,-0.0037006578479866787,,-0.057235801755961026,,-0.003046925144600908,-0.048670632438177326,,,0.004327583068592987,-0.031437986926889205,0.11309880021841895,0.04084362446533575,0.06038730247350899,,0.04347042354886994,,0.09290342409974105,
IGFBP4,0.006436945905228116,0.024411127116841392,-0.02811963788225689,0.03246525736216771,0.03711132122635855,-0.0662665986928741,-0.08413654815090818,-0.165788661476158,-0.2714440262424012,-0.09468514557571779,-0.06317604156583323,-0.20230684790495157,-0.11977912697047216,-0.03748298255212546,-0.1274199294298705,-0.002799349835659337,-0.19091646182785887,-0.11203133334905596,0.05542404469283818,0.15871996698672056
RSPO4,,-0.04194281681549292,,-0.0003470974901651049,,0.08536034335457256,-0.04928582734414966,,,-0.03436652233976951,-0.0050412397149621,,-0.013301906480984211,,,,0.05900837510678035,,-0.08444883216642445,
LEFTY2,-0.029749028629249604,-0.036956656072119155,0.0016375576919749656,-0.00866500473155245,0.07235091780542392,0.02536329285865983,-0.06729490092397676,-0.0026781934072420883,-0.23795414283996524,-0.05314770425268291,0.03630812782237667,-0.03462114013038754,-0.005579406178137713,0.052147286064857974,-0.06230309866695756,0.035991495337493136,0.042617030135315,-0.05619501993825889,0.07873403982828574,
PF4,,,0.07258016561594208,0.019290541183173276,,-0.02100140522510153,,,,,,,,,-0.008166031115387481,,,,0.06018196436061113,
ANGPTL2,-0.018915474884381635,0.037899328609478505,0.034765823184198935,-0.06505221125883705,0.0035946760838190543,0.022689371079035483,0.005147992740924868,-0.2030679422369284,-0.2750791412392795,-0.020301845340141275,-0.08983984343800105,-0.24820900651772995,-0.27451817010716795,0.1392710175912714,0.24813049907076576,0.04072084807113171,0.054266686083929594,0.016677853260499684,0.04357718371469834,-0.07443055896225131
LRIG2,0.08297698581764716,-0.05528374450973797,-0.01701398579082125,-0.054144585726603044,-0.0655716598031289,-0.019342487598996736,0.00960754808740075,-0.018603540311677505,-0.14953732718035387,-0.04370584731173035,0.0051058072554339366,0.08872245956674622,-0.09015625215342209,0.06585421554757274,0.11937836216527012,0.08556948155810414,0.0497933107817646,0.048561790422762846,0.004649233640296806,-0.13590033464326348
ICOSLG,-0.024109330155533966,-0.03847624190021577,-0.012751536457158416,-0.02791166085726502,0.04437931220010333,-0.0015734232586227558,0.0031819046660636462,-0.07848897071349513,-0.21626628666709485,-0.03675909182888077,0.0013873892878911015,-0.1395397325427911,-0.11288598610790389,0.09566560977162174,0.15114421509901144,0.0073999903480202614,-0.005516005339113724,-0.11210086569487958,0.024304726514443462,0.035697527700793104
WIF1,,0.43629050355913784,-0.03355270080075298,,0.007608562183644466,,0.09979398430562968,0.17094223805747016,0.4073609652988344,0.09880179626298749,0.07884386927396148,0.2703881086837717,0.36869237700562135,,,,-0.006756633768627132,-0.018385164081943673,-0.013802271194669698,0.2269608769934587
NPPC,0.04516699614609745,0.09654383487385744,0.06838923795550195,,-0.06423353407165655,-0.022953381952181495,-0.023219467041126592,0.009075370802648612,0.015284698375403328,0.017224039106488655,-0.02581447686418457,0.1872572123692335,-0.24802447636300806,0.06313267359914555,0.09191219646701762,-0.02493160544303818,-0.04717356781277895,-0.05984029110776732,0.1613385232957094,0.04804712651504313
LYZ,-0.0008614398497941927,0.0036511231187131704,-0.019387279845451216,-0.0344388946449951,0.0027104812044675235,-0.0326196124025881,-0.14692483626386543,-0.015622900772241368,-0.23524835727941817,0.024627871871023038,-0.052084746743010446,-0.39845323017200174,-0.09474192060764584,0.00782313505154435,0.060570404149533,-0.0014964159763555423,-0.03896090056489155,0.08278221069546227,0.03179613759585515,-0.10350495004329428
EREG,,,,,0.016621639886792446,,-0.0973781219603989,,,,,-0.08292296960355271,,-0.07056082348881154,-0.12397042556682084,,-0.07813315557836362,,-0.023487730008483674,
SPTAN1,0.03976694010481652,0.21255251998097419,0.11768816804851646,0.039612838842699324,0.06038606719331448,0.04587080726356544,0.10222473816333509,0.14704164500399824,0.2941275746016718,0.10282444416470833,0.07005189682342751,0.5713125101212955,0.2825976843500763,0.08820830423579205,0.18641844292046017,0.03672029704705212,0.145797503497299,-0.007715785131133217,0.36567154185511785,0.1190696097123464
PTH2,,,,,,,,,,,,,,,,,-0.012988510131227222,,,
LIPC,-0.012893716467961286,-0.04176817542319311,-0.016970645955695123,-0.0010883365284539218,,0.03978447505236162,0.03832745747286124,0.02852393915161808,-0.10512389005430219,0.019534682419744,,-0.003093958609330906,-0.03407210397116661,,,0.10221228797130912,,,0.00634756728474838,
COL8A1,-0.032304069825287655,-0.23177028755466,0.004316243390270272,0.02892543235062601,-0.015521633278092944,-0.03994066188858642,0.00015571133649666907,-0.14526551846302013,-0.1631492645887669,-0.06808610498098003,-0.05727620086576015,-0.2273292108345398,-0.2334366956862624,0.16126693417042734,0.10922828876394679,0.024420801488282008,-0.06731938503342823,0.07491935552430648,-0.15174763448598072,
GSTM2,0.052787339455754395,-0.03421233441298638,0.06857411710241802,-0.022270439569988722,-0.005099452097450005,0.047033078222754106,-0.004507644036018649,-0.003213264795093301,-0.10748046360177815,-0.06551808125380261,-0.03221793240367574,-0.020086636507612273,-0.08529071587734037,0.18425187500616544,0.1159559937600157,0.007502271810968554,0.04594788752474427,0.07076009497121767,-0.002934812716345095,
SPX,-0.013196604377753492,0.18156009033362955,0.04182904649397823,-0.013922239370181702,,-0.025858248482269544,0.26379963215928254,0.0747201387860626,0.17880907526541326,0.1345274158156805,0.04966402080669897,0.19213822208799758,0.34132521644856695,0.044266089232052074,0.026492699184324373,-0.04244052028503058,0.05947259749149537,-0.0683719946052924,0.11310327629646241,-0.1005048716566639
MFGE8,0.016856419164497722,-0.17986100115444847,0.004580343186947848,0.011487844976129745,0.027115411607027195,0.010623340571890785,0.07804925289069148,-0.07273828533351823,-0.10395587942990409,-0.05261947947279821,-0.024452022195025173,0.12110425290954915,-0.14715333520662877,0.08729289231413172,-0.040925573628925856,0.023719272899681204,-0.0178797225052897,0.05643477124071417,-0.052260985726434735,0.017281601064537407
TGFA,-0.03536434077681268,-0.2215610073739397,0.11237665423546365,-0.013139749178577815,0.008022302212021541,0.014708059245986794,-0.04818342835304506,-0.15272259623949672,-0.23059884064619232,-0.13853972821035113,0.020238517736106094,-0.19841133013855075,-0.1267371643017556,0.09095400113482154,0.18697310873329268,-0.046315386401577625,0.04204593576768219,0.11036914402652488,-0.030647873144575812,-0.09787933187001703
SLIT2,-0.03092179679944988,0.4227268147802296,0.002390460888790345,0.01660065156227332,0.10245836799833889,0.035145068218797954,0.1630893544578736,0.12078331479512722,0.2085601271189701,0.08707772098753332,0.013698976239373536,0.24147973549792884,0.41634305316118503,0.1226134766812826,0.12589445006897249,0.016037907302755092,0.047959546200170795,0.08544400543899466,-0.04357947179889271,0.19909961904949403
PLTP,0.03222121312414227,-0.05305022808510331,-0.023788753317831583,-0.0831682015317821,0.09263203482234324,-0.016194115715609712,-0.18853729931401078,-0.09690731960008873,-0.3905642466872677,0.05253820232455933,-0.03353781473477065,-0.5011296455577193,-0.023579945368211678,-0.0679556945169446,-0.09076165520073207,0.0628747705677089,-0.1440940808879917,-0.01856785966813619,0.019989376698941314,-0.07214842941544392
APOD,-0.09874362562028069,0.18208829764656995,0.055518910073545674,0.02724378036069545,0.08250457593177635,0.015399834783972137,0.10609813628765483,-0.0323782760965923,-0.376814500312936,0.08611062981034448,-0.05618939263375815,-0.3078510206749733,0.21902354514832267,0.3296693319644967,0.33851145413687184,-0.03797705009305698,-0.047324432448670455,-0.007654091692242339,0.1453015913945133,-0.07932452881576436
B2M,0.048534709198905554,0.11414736328222308,0.02881972318967257,0.08183458355640387,0.006103571837801484,-0.0070786071717960026,-0.16060869431069175,-0.22831903740334886,-0.4887157352841818,0.017088322061096527,-0.06813633494713676,-0.5810559363268394,-0.417634847608514,0.015837343300295396,0.09740804017882827,0.0012173386743905283,-0.12953861661578844,0.08535911712952539,0.1192900932970711,-0.2797400843969617
OMG,-0.023420962628197674,0.2517917915875892,0.11841543193546544,0.04814360523367895,0.010113462724533534,0.0379429722118016,0.17003619570413717,0.052729831579360696,-0.004021348229097254,0.10471397939344579,0.02323014053339003,-0.041008965328213534,0.2925571664486748,0.3188255346327429,0.35211567574925157,-0.025176855333927516,0.07662986790498401,0.011234502965416067,0.3768980815902396,-0.03525804455233904
CXCL3,-0.024196221889374817,-0.07520505227614277,-0.01918303862588272,0.031210118904829328,-0.019147425149197674,-0.0068506496785792695,-0.10386598710641999,,-0.06448991457756648,-0.11575895857874982,0.06052779214801979,0.006295064783603334,-0.031605519568261596,-0.14855834754405828,-0.14170182352920332,0.03533302451747503,-0.05742890660573168,-0.035441827793606474,-0.1744811788415322,
CXCL10,0.03707476297287853,0.02959242644181681,0.006561739054484261,-0.03912759609166661,,0.026478245586656034,-0.04318046045409854,0.046329110348054814,-0.33072982187331523,0.004395495104224052,0.060580202540189323,-0.1014104956159327,-0.06547101042536851,-0.0404073614116532,-0.02601814815602839,-0.024931602732136553,0.013976638046242024,,0.10474531983587573,
RSPO3,,,0.053022675648988035,,0.05335543773446535,0.08313683885979137,0.14637318547110595,0.06893896940710535,0.1913147487083963,0.08011984407571132,0.050737551689425675,0.20465348483971865,0.13777398427487744,0.09883201329590678,0.21448674526148062,,0.017095562576020785,0.030228683012670496,0.23985188246628544,0.18250545901621848
CORT,0.001560834164768157,0.1300041965017735,-0.01872495742309882,-0.021895950959820637,0.0834506529616555,0.021990712509011384,0.21099143540347196,0.007538800497372169,0.2188469084237838,0.07126304581093304,0.03250386374426313,0.10911400260575449,0.0704473354760942,0.08527876964772794,0.08535847095249531,,0.1486317342885454,-0.03506524305204148,,0.15451941354611357
NCAN,0.010649709260843677,0.006093588857241296,0.12432239308242217,-0.04488728896418167,0.07948165504973859,0.01354593314570822,0.2767578783504481,-0.053492538449269204,-0.17061360825023214,-0.06146756855454046,0.025151316296902038,0.27179022542806774,-0.3164157067136785,0.31172628143777004,0.3525231873911385,0.05830385056465246,0.15324592273249932,0.10132893536458079,0.3486915375873737,-0.017791403552986612
