,UKF266,UKF296,UKF304,UKF313,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
EREG,,,-0.00820413868454397,-0.05358810447585337,0.03433776320326815,0.1362085469944291,,0.07567137268737635,0.06994313377715536
SPTAN1,-0.001536340834330942,-0.002653039039423109,0.03644845778120053,0.10078220212665899,0.0008233011990384114,-0.02383829000101226,0.018330785579817915,-0.08637739268302855,-0.018495830571344993
PTH2,,,,,,-0.018338950739715882,,,
LIPC,0.015113212634855839,,0.0073101545807519866,0.02988684081867194,,,,0.04517494182089971,-0.039140346909956755
COL8A1,-0.0418937454397699,-0.002790461893477016,-0.002408069196324309,-0.24208946362639602,0.07659152180034719,0.1282969603757767,-0.10792454812224528,0.07119025284778449,0.023057725289362316
GSTM2,-0.01123979425473995,0.021804178170405204,-0.03243967292507626,-0.008047244152595398,-0.025009037845996576,-0.02038344408713515,-0.06299553491534353,-0.041129889910886674,0.010920131196677426
SPX,-0.01982367596181777,0.02530269591378112,-0.05540381349744196,,0.05974117231552651,-0.013138341640001064,0.028325895098395733,-0.12615619604332054,-0.045520161072553536
MFGE8,-0.043528250136596905,-0.027776854628875445,0.05143568649667374,-0.0004718248915152927,0.008393192264994725,0.09843583376302878,0.007237602289637287,0.12275194648177236,0.09650892025207868
TGFA,-0.024986918806335533,-0.01926266688274195,-0.0014753080332623055,0.04747600008347021,-0.03772639447448525,-0.03039404753613256,0.07733693032746443,0.06675933988647752,-0.000982365725783292
SLIT2,-0.021450833983026014,-0.020254353333347713,0.0948845293278356,-0.06535837359052839,0.04197061451393319,-0.006239478250739571,-0.002715209206497697,0.09098742889976083,0.10464366425705621
PLTP,-0.017864375207193396,-0.03814849562275784,0.019921124832291855,0.05911872851794412,-0.005085859148010227,0.055499185595303764,0.04922896798446383,0.04522081207312382,0.05565911861658785
APOD,-0.0027583297152938544,-0.04200953180782396,-0.08834982988760672,0.04137928255978672,-0.03742030344798257,0.06906327222053672,0.08279342582562105,-0.013534366833755815,-0.009760897985833586
B2M,-0.11088053791951841,-0.05016856141367067,-0.001017694893274944,0.17182060339247704,0.03569261838491437,0.07850917355795821,-0.22666376672584365,0.17610245389962292,0.025656730562317674
OMG,0.04625533137678391,0.0647094810324665,-0.030185652246956875,0.0462794633608877,-0.058543600568633884,-0.0347100933275676,-0.0011947756466442602,-0.014018222249790584,-0.013871707293974762
CXCL3,,-0.014452136028066479,-0.05400240876681184,0.07861840402879877,0.08965728557875884,0.02535285686342125,0.19007381848808924,0.052223187533402875,0.054592076558468434
CXCL10,-0.018168041441043056,-0.02195385240304817,-0.05230921714696583,0.04918843290325542,-0.02222194143482977,0.09516077385480212,,0.018326728423997796,-0.006651539092531867
RSPO3,-0.04411881147886793,0.007376600419208406,-0.037466840652140426,,-0.05474655992824825,0.010800457308141293,-0.027484768505494438,0.07758935447205426,-0.01245544297318851
CORT,0.00822079147662342,-0.04748265159392209,-0.03222692524416229,,-0.017337141148772443,-0.040418426468682746,0.029520850673845994,,
NCAN,-0.0020376192860179013,0.012424606807415032,0.09829169086928811,,-0.06431774668830773,-0.09225080124644602,0.0317100142594773,-0.16947741576085953,-0.045679036034742646
PRG4,,,,,-0.025582012694821885,0.10143234125723587,,0.11227709333123541,0.12400312694394021
ZG16B,,,,0.013417611552491746,,,,0.14163561549178377,0.051615226202797196
TGM2,-0.048098024628694024,-0.028277658726505436,0.014807657475721006,0.1165453503736848,0.04369153549630712,0.10819561020205973,0.025557592125148736,0.16022221692510966,0.09500568228147624
VEGFC,-0.01293961644171069,0.01328959325165738,0.04060518095530716,-0.008506537355666767,-0.022332686503419234,0.05288569703717185,,0.11146488695350107,0.03357976118507973
WNT6,-0.013633033655148296,,,-0.02768170110810858,-0.03222185172991486,0.03776316384488194,,-0.015842361732399217,0.06274999265431282
NRG4,-0.016689353417811685,-0.03732281125809946,0.06219514880258147,,,0.0642787973046076,,0.03407489053006968,0.03971534278072368
PMCH,,,,,-0.024324936558620194,-0.018477345793377824,,0.1538174972263674,0.06733553153632246
COL9A1,-0.07253233429963903,-0.018790522953767354,0.007592889388495835,,-0.07286455731171762,-0.042057761816922265,,-0.02561565092637176,0.09112220328668422
GDF11,-0.014689466624017905,-0.005661986916097236,0.058423424400056566,0.08055707947524789,-0.036602040395980064,0.005858250424774338,-0.026381337485002414,0.03438942275635159,0.019272941880442943
RAET1E,,,,,,,,0.020073600871910683,
IL24,,,,0.035574615178748735,0.10728390605316153,,,,-0.025345689318745
SORBS1,0.005046140728886175,0.00384235246657408,0.024995041284875504,0.02004556593678225,-0.04924715810261906,-0.003485706555219875,-0.0038017150123146395,-0.1029606411045074,-0.026152959648134293
DLL1,0.0010573310020922015,0.010395901631678198,0.03225788424291668,0.02422344347631874,-0.032730566296239556,-0.012526592991782671,0.07559748842917248,0.08394930218151635,0.013580656038560943
TLN1,-0.05403281952756164,0.04516698899314189,-0.010388673563887549,0.1581535623429872,0.03164204772676549,0.10279561305796298,-0.09156736667769909,0.09081461228285996,0.0688124125144868
COL2A1,-0.014769695296898228,,,,0.03893336301405039,0.018620607087953035,,0.05814900632588629,0.06772081348339815
SHH,-0.01612118193295532,-0.015511131502684006,,,0.04486910304119182,0.0016742367112417178,,0.06075791325251203,0.11313485566097217
PON2,0.007624307667361327,-0.009650299723376532,-0.03500971784992568,0.16749212058615465,-0.006599707298961558,-0.02738294724462997,-0.012778429083620351,-0.13919480993152883,0.0729525836739842
ICAM5,-0.017947076824448294,0.00804667565049152,0.07477395875415963,-0.03608771003643658,-0.015931588618234106,-0.04283185981073184,0.06292860081886152,0.035603842134440705,0.10875280242877679
HPX,-0.013633034574792632,-0.013509338530740182,,0.0506110078673141,0.027925189259661216,0.019635607267799005,,-0.04090871607050695,0.01366806978665661
SFRP2,0.016259926370316823,-0.04737778094479409,0.09060788028004689,-0.0376236232353994,0.038887719426290705,0.06494756609687007,0.10160006199451845,0.17187955067529817,0.07843966802831112
CFC1,-0.02303649208053309,,-0.024029535557593365,,,,,,-0.04267772523918938
CD70,,,,0.051519315795127835,0.0288883425843888,0.08961813470434607,,0.051039724615423325,-0.02949981469692393
HP,,-0.0127800219742086,0.17152375403358835,,-0.03148176849286578,0.064942556643747,,0.12854141299536936,0.10935403115302303
CXCL2,-0.021070445117548738,0.04170740178633328,-0.04040407139690324,0.011341747446408576,0.0572580476420512,0.05853556059787478,0.0976826975083048,0.17768269555874103,0.03691407644816052
NPPB,,,,,-0.02896447090857997,0.0663019800367119,,0.049827469449146795,
CCK,0.09827071326480637,-0.003458768508914935,0.05412272521681467,,-0.044212610753168013,-0.013647346133181347,0.017321040943318426,0.004225777106799142,-0.04116266225675315
SEMA6A,-0.06064745436405462,-0.0018353567782604455,-0.028360623921398483,-0.02309818995177776,-0.03924662898339841,-0.02652640049861918,-0.025541695391049835,-0.0697975123512187,0.08498146595664902
IRAK4,-0.05240450741093029,-0.04539892456325028,-0.05307048506539658,0.050970210206525014,-0.04221151775705603,0.04388195776559428,-0.06419110522006223,0.04766619182864173,0.05074850469972975
GSTP1,-0.04592744134421817,0.011616666544015716,-0.013541788699837137,0.0580444374318136,-0.0004236791974571908,-0.056289668734988495,-0.02621731555194498,-0.036540590454029756,-0.012583144315108534
VCAM1,-0.036609895886247364,-0.035129536128974626,-0.005547383977249358,-0.04689084057438859,0.11498783791332019,0.021052433160561476,-0.03145179801429403,0.11299876726791876,0.02243565003778804
NXPH3,-0.04184202826041762,0.010404613413673188,0.11115660473515081,0.14244244993230876,-0.07546915714638992,0.04248131199660919,0.043555636490452666,-0.050927468711522185,-0.05140458478546328
MTMR4,-0.040313700439897605,-0.005503683580332507,0.09780582844479677,0.07504027944489218,-0.05393378142392863,-0.05130850831883401,0.05684672033853752,0.06750713953441821,0.06725282811788552
LAMC2,-0.018679461722488886,,,0.04295126521025897,0.05731633941037348,0.06530929481343463,,0.043828589128543524,-0.02301179562931328
IL10,,,0.06002502999624411,-0.011712141831007808,0.034420804295150674,0.07127378689699508,,0.12790118282194707,0.05622068095519415
SEMA4D,-0.0478558885039677,-0.0011933265556544517,-0.10260796601035686,0.07727684644975959,-0.02760848177675133,-0.03227274192334593,-0.00555439086840094,0.06488140961243691,-0.0021545613899072473
TRH,-0.025553862961136153,,-0.0004245797755362514,,-0.04604113078584878,-0.03162394591176599,0.05093981807868842,0.02135078047557206,0.0482167004097133
SEMA6D,-0.06547670413925068,-0.00917501156632116,0.05976449384427875,-0.01827424791448655,-0.07026211078372312,-0.07021114428474329,-0.029663689352733297,-0.09541458904282293,0.05508078364123341
CEL,,,,,0.039037131340743596,-0.027458537537180163,,0.05250550549012588,-0.007483425789044019
PDCD1LG2,-0.013117664466265801,-0.05961458399815185,-0.05546513224969457,0.006747724400902508,-0.04366781228597174,0.008560883233744859,,0.10218104825486148,0.008698321929246513
SPINT1,0.07138807357423578,-0.022077231284516847,0.03331790782193045,0.03204222154830508,0.022162737573369156,-0.01451843269901087,,0.10475125568322677,0.02247123164440687
CTHRC1,-0.054286221085255576,-0.011075597552120113,0.07191088293530866,-0.07277941310634076,-0.05702908408449662,0.06635466498656355,,0.1948359225815616,0.07346849362195701
PODXL,-0.07204747721852274,0.05913261391897784,0.05025657044427809,0.19097194895273165,-0.05806636311599893,0.06965680787609396,-0.01623159915946404,0.056422141111612,0.13187293264717076
JAM3,-0.034876493704654295,-0.03285506087024452,-0.047159080291932845,0.15191133566774162,0.0026247602537408194,0.04247177134569903,0.08961403937640047,0.07531033407746447,0.07704308764202004
TGFB2,0.0027732805960578788,0.020130389520600825,-0.03663395376429371,0.01997057976226666,-0.04432168138706633,0.03027288085089706,0.018365488951855066,-0.06292773329358498,0.06091140715711829
COL18A1,-0.06921482402177702,-0.010804468261380162,0.024562075726702628,0.3272767491956182,0.08484406275018075,0.11410455332276787,0.17268827527119643,0.16453390574503793,0.12840192574071366
NODAL,-0.02612681517781121,,,,-0.020138574631327042,-0.02051018478161873,,-0.06398258884993832,-0.0684954477732973
INHBB,-0.018698675552046334,0.003800501671353515,0.08002362967823351,0.2223588105998815,0.0838286380787455,0.08966169713772672,-0.11930280489379516,-0.006666494481235059,0.062318334747537014
LCN1,,,,,-0.01901833654163443,,,0.05287592982645937,0.12906981862080336
ARF4,0.003024421953050248,-0.03712779552352597,0.005354718586094602,0.13410242871913036,-0.025294144978663332,0.02555210022421179,0.10167777931944082,0.1273471809896329,-0.011495135303342048
CXCL14,0.07866842921508295,0.01924281602354262,0.07696599572991801,-0.039401594467289226,-0.019491977223905676,-0.02281747297621496,0.20371743770973044,-0.06083447766533248,-0.06762611630294708
LIF,-0.016548989322373874,-0.016015629240176226,0.07781918148234253,0.1082366795485473,0.060897714459390864,-0.021039445227456068,0.07276018684679153,0.11734958874559462,0.10528996363081508
IL17B,,,,0.02275460921596124,-0.004029761631233918,-0.025516575716216593,,-0.0026338823342566694,0.06758219726040576
MMP1,,,,-0.12363802014585737,-0.0031990204298476383,-0.018477344330085098,,0.15472165204776447,-0.05089470189739899
MATN1,-0.01597624165612427,,,0.10473711192930256,0.004266458123931674,-0.011619213353306129,,0.0900146090906879,0.012359116042998186
ADAM28,0.021363568043520405,0.016936587508024743,0.044742064780935085,-0.023522527421147844,-0.003049725323838947,-0.017960055842531897,-0.013915681236535754,0.13083203218184788,0.04018664175850891
TCN2,-0.01739181221877517,0.0029042696440080055,-0.010424619734030057,-0.05993187776640535,0.010846406706741038,0.0700880041904621,-0.00541100449270783,0.14374951817150045,0.0511688979088356
THPO,-0.02271891224267108,-0.01666578311154852,0.04485395960196006,,,0.0416719893241419,,-0.010970339373053495,0.09429626900947118
CUBN,0.027303564413210933,-0.047819607472565924,0.05072961874852414,0.1826901731635612,-0.006708075751393436,0.037665238513941886,0.02600073144786404,0.06206229714243602,0.11656989589686588
TIMP3,0.03261618033665983,-0.024064404702649336,0.021469485024171748,-0.0007739447136176014,0.05521763431465159,0.07497888432914371,-0.0157769034782054,0.1863668452035334,0.12778991704427378
PIGF,-0.07070234475882728,0.010233053743550666,-0.01802099809364094,0.10158899607404513,-0.06617142762619392,-0.02923093777998274,-0.08903368998110958,0.028604025001262943,0.07193546915797193
CRH,-0.013463311273146447,0.0002213125920616072,0.07339456949445072,,0.030554202659700096,0.004058753080989761,0.057528687180787394,0.03288658804595062,0.13285089400797848
BDNF,0.07276415289932713,0.015253934898254674,-0.035193680955791194,-0.04471475561576572,0.022051416917776876,0.009905958665490149,0.007747881429684131,0.05115837506563428,0.05312212579795948
CCL5,-0.019666584207702106,-0.019521028914683252,-0.07271242163781345,0.057013100700442944,-0.05304838897308287,0.15709425826513318,-0.059586793161279634,0.1403699624829603,0.04437641775295374
GAD1,0.10733498370284444,0.011032692059221938,0.07217515519170972,-0.05711195420920492,-0.02734572954087205,-0.06082001093890508,0.09240831252018535,-0.046818807846960506,-0.020195999978257925
COL14A1,-0.02084221333488465,-0.008408407063124046,0.08759271969674372,-0.17634769790897253,0.056033453726692266,0.0416216099236919,,0.21112231293865852,0.0531783207044895
HLA-A,-0.049495466731443866,-0.03397582401561488,-0.01884454816091029,-0.038005600581590845,0.09368303569609383,0.1146579342558964,-0.17826645594524562,0.13086798062100374,-0.02341146674843363
CD5L,,,0.012674952556458407,,,,,,
FGF18,-0.01867945900145068,,,-0.03958387035229353,0.05602662095657863,-0.03193016580955492,,0.037466457827430785,0.09212442509817449
ADM,-0.010694649492657114,-0.0391667375061898,0.009593013656518712,-0.0678666576041049,0.08335570861296956,0.016191968367830854,0.22660516616869994,0.07208366846360698,0.06697104044132417
CCL15,,0.04257282402396337,,,,,,-0.02347182621286663,
GNAI2,-0.057273033100471195,0.01706287299163642,0.0256329404735117,0.07248421095172669,0.018987324782254206,0.02197092012921509,-0.017160028949855653,0.1028086711570953,0.03375737031676652
HDC,,0.036489200493655005,,,,,,-0.04391084364285483,-0.0027806685537286172
COL11A1,-0.05914154671338473,-0.04136880212510619,0.04397546882827312,-0.05685369684556829,0.02344075247116716,0.04686077134388196,,0.050646295349526214,0.128978543258016
NUCB2,-0.0016544560418220858,0.01099971481574767,-0.031883399344409695,0.09022263960008266,-0.059337125797555304,0.018957200309206456,-0.07332388386703458,0.10826284125506562,-0.004688878706533127
FGF16,,,,,,,,,-0.0004972259995226181
CXCL1,,0.09880084932548343,0.1085117500166297,0.06887374402553877,0.09156953920062344,0.06325040710271598,0.0746955219627948,0.0389561100293964,0.11784956594424982
VCAN,-0.10234106439135324,0.007598092991038283,-0.005637782543052671,0.1537493379074029,-0.12626119905647315,0.01193693602487523,-0.05362566596613724,0.1529259801361565,0.07048112220505905
MMP7,-0.01654898467715459,-0.009392312045876972,0.10876044084447192,-0.009361108859833435,0.09405418377756854,0.05452806733425851,,0.1659226589187174,0.015195265531108516
PTPN6,-0.046933666939637686,-0.04303785371356273,-0.019727153424028837,0.07889944217668556,0.00040825608151234106,0.0367785380649258,0.015357158975302694,0.13808660311248003,0.011891228678121155
PTGS2,-0.029815242935724837,-0.0323443729048416,0.08029332230368617,-0.05733889890598029,0.08049207548309957,0.05071439501741452,0.15277838685828998,0.13974075571496733,0.07313201903886404
XCL1,,,0.022917940401628943,-0.03656017875989982,,,,,0.07072209248618715
CD58,-0.026307240782088185,0.0013934639692480732,0.0006563161741647219,0.15481149478128367,-0.012985582268397033,0.07373370331019756,0.04780000917231237,0.017366331355209697,0.024118209451250188
TNFSF14,,-0.014813154265203458,-0.02867784605843916,,0.1132138329492297,0.031205970111516955,0.052711567609998025,0.07001988675391829,0.12151104559575455
CNTN4,0.06093969649631575,-0.0011416364356343926,0.08152510408651253,,-0.023960416627204037,-0.023128017677833887,0.028282692982867043,0.0967210004894202,-0.006882891065129545
INSL3,,,,,-0.01878682334620931,0.07154614844397043,,0.09856520404453546,
BTLA,,-0.018916904644171974,,,,,,0.014204569402691745,
MFNG,-0.060613893178085014,-0.029274885877822676,0.003952901329038524,0.036576125124392664,-0.07007444816077364,0.04098746791824384,-0.005336658889904126,0.06634499916736214,0.08586110205230006
ICAM1,-0.037228116894444614,0.03273636969932329,-0.01720762411579544,-0.08812420834226728,0.0762137303778081,0.06719095979859212,0.15599899448734367,0.03094375320867289,0.06802008790318408
PROS1,-0.005948304721973303,0.014730516983396506,0.014686191088806021,0.12165062436124419,0.10808350504335573,0.064178838531448,-0.03208634558055893,0.0973935182275356,0.0418072189741161
CLCF1,-0.015383933845882386,-0.04045687758613167,-0.02277393732932931,0.010519083807568467,0.028764273986620063,0.05620241696168086,0.10228422553585373,0.06854317860660196,0.0997453760547996
PSAP,0.030586296953993553,0.0027244548351917515,0.020266243088861286,-0.030874292528691782,0.056363576181598915,-0.02207408692497293,-0.011119126235059784,0.12778600740965454,0.011544176453930653
EFEMP1,-0.050977275267953745,0.00959309346082307,0.001250741591640386,0.10913375293025132,-0.08907634299587543,0.05286366456056446,-0.0747237067493141,0.06206193144570196,0.08621906454984185
C1QTNF1,0.012953017241953309,-0.014581972960805526,-0.021237474521154587,-0.06594581111333704,0.04820007195205204,-0.008917439591084793,-0.13668272444244178,0.024632508399284426,0.12087569581234324
ALB,-0.015830086012132302,-0.016824614598666965,-0.004437724041704565,-0.025386870192572096,-0.021247156671315815,-0.044662181926577456,0.002555491041683675,0.029851795956054108,-0.002581434829664013
CCL13,,,,0.03128056983849379,,0.20909717790831822,,,
EFNA3,0.014308595033643744,-0.03162507974033482,0.07354393364553753,-0.015735191913419936,0.07379867932082144,0.006816383144808939,0.033100556570977366,-0.005296320669914272,0.027859796156558057
DRAXIN,-0.008444632953730281,-0.013509339907984851,0.022504510633860934,0.0437127169098531,0.06531370377527333,-0.0686698502036566,0.008334791420875672,0.02640088956847704,-0.01064149611962107
RAET1L,,-0.01618047483465247,,,0.06611242217358962,-0.009181596791868868,,,
NPTX2,0.08266191769783034,-0.0012057867525816699,0.083774510534152,0.1342074344747834,0.10032543308027636,0.11701289363470292,0.08697505618743707,0.0707889278552097,0.040511204358710536
