,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8812bulk,ZH916T1
TAC1,-0.016985060434957754,0.06885922191917543,-0.004353424910001754,0.021925518820010093,0.020135760758565165,-0.0789014334507527,,,-0.021638888201208954
RARRES2,-0.005087834826527754,0.01666383945341682,-0.017445626536322346,-0.03558252123738831,-0.01332502974076391,0.10215093657263559,0.0008776431913434254,-0.02376427189531012,0.08548361883129445
FGF7,-0.021701610863335018,,0.060883754462078325,-0.02503993410636869,0.01071567079161164,0.03242554794506796,-0.01960953501306697,0.04007233694209694,0.043017538011798535
HBEGF,0.061183559282117134,-0.013185832435214085,-0.053935047406538,-0.035335463819888606,0.03753404552123754,-0.001138048151441365,0.03207161412608906,0.062213858060476156,-0.0031206098611595533
CSF3,,,0.04230991443075845,-0.02308130109872469,,-0.01619441591833145,-0.019458320888509583,,-0.01733027680992566
PI3,,-0.022199185152811246,-0.03901281671063698,-0.03006953363736772,,0.04393446245983431,-0.041949227753281505,-0.018051197396138547,-0.0376529340879222
PCSK1N,-0.014762415936264754,0.047363315084987784,0.017727296101488273,-0.014545129220189279,0.009364913750747413,0.016447248214986998,0.011465269202140473,0.0379227800001137,0.030964839007496928
NTS,,,,-0.04380859723568797,-0.018799292585541867,-0.01990488521202224,0.048410143025853225,,0.00573670299796537
SFRP1,-0.02471369197187137,-0.010522332067008951,0.054593743973338126,-0.01491935636823989,0.010843197721501736,0.015597767209902075,0.029988413034799728,0.11305080387445546,0.10932802248734987
CXCL13,,,,-0.014785272689810038,,,0.011607440241470994,,
MICA,0.022249120890447352,0.02813088850473081,-0.017759657186040625,0.029506741947202566,0.09651732522940366,0.02403268494822523,0.019105782188096773,0.03149176062404032,0.020631334458041595
TG,-0.01967077587144711,0.057819931721566624,-0.017859442063735968,-0.006137620254749572,-0.021699339386799136,-8.030575638880205e-05,0.07341099701383234,,0.028905866488456482
ADA,-0.010955184596070127,0.025834026060590733,-0.02371585436920484,-0.037787428539644535,-0.006246267707209092,0.0988232974589276,0.04985537122813948,0.024394077537663712,0.0718124431562117
LAMC3,-0.03259356096080094,0.0030963158333125666,0.055271092821704636,0.002502302437250277,0.019222977683085396,0.03615527389073801,0.020469085953204784,0.10510630340026,0.040074794713772885
CCL7,,-0.013422044864812714,-0.012912348077527131,-0.019602541824563214,,,-0.020802258345185922,,-0.018160450191787223
NGF,,-0.007840214932582438,-0.019417325109835085,-0.0209236731391637,-0.020706989907234068,,-0.006111813232450564,,-0.004718453726731308
TNFSF15,,,-0.014378531119181075,-0.014513655447198365,0.05047008897092149,,0.04610660701310587,,0.0006311056914860935
HMGB1,0.0038208338751988505,-0.01987903379671452,0.0700393503200423,-0.017394539757211395,0.010320447234722278,0.1300763034403871,-0.03182139231746601,-0.009567715569039278,-0.05335164313911188
ITGB3BP,0.0005850722592293885,0.05755463984991421,-0.02253567232609623,0.03933935097387689,0.02827840764692305,0.10632621552327183,-0.004850962922553042,0.07271278239215791,-0.01117510164584527
AANAT,,-0.019473345077286573,-0.013082994171863569,-0.013077671558053599,,-0.014607801410332145,-0.018249450236440312,0.05006567731636829,0.06756439441028399
RELN,0.011971681494748879,-0.007886808191622142,0.05559522591456988,0.009662376810689006,-0.04043119990397934,-0.04286387268235986,,-0.01761109264322495,
IL15,-0.02282927537527579,-0.0424401290942148,0.011235722818713685,-0.04956840347229324,-0.017890614998710787,0.005388119521002136,0.023459946903296343,0.014021240269024108,0.009753707767204392
UTS2,,,,,,0.05240576032631933,-0.015540742509579542,,
BSG,-0.07628687882693379,0.024722307263625225,-0.06601563310348738,0.05690066090436272,-0.0012661099504789105,-0.008927035996043898,-0.02335880005677544,0.08692065781767325,0.06927133445335958
ADAMTS3,-0.006715255958655695,-0.03544808821733054,-0.03757981749733221,0.02435623469016814,0.15253430626772324,0.13458367109177186,0.14139116150248646,-0.015928311121229395,0.0270420033005002
CD34,-0.035239308583800984,-0.0015758445810391721,0.09352234204681413,0.010445164119511052,0.05755067043784074,0.06014670087936898,-0.015607955940177715,0.040563244482926114,0.039858678794952467
CCL23,,,,,,0.07534115574623929,,,
PLAT,-0.019946805219996484,0.04914390668843482,0.019095059405463084,-0.019726060518101853,0.011583380417470026,0.087798741988819,0.011425273623325318,0.05772272116545396,0.015943900883514116
NTF3,,,,,,,0.05243821068064938,,
LTA,,,0.0006934561327998239,,,,,,0.006597282115042781
CKLF,-0.025025366573877213,-0.012079189534217253,-0.013372404530819943,0.07120316503191729,-0.03958567365365911,0.11238861806198282,-0.028423682392889463,-0.013754128639198065,-0.009674683402105614
CD24,0.02528488893575134,-0.0002628830872278534,-0.042509263504406064,0.07027070544920004,0.01904840677828334,-0.009681581100734795,0.04872932341824991,0.02303793928719649,-0.002157476131302025
HSP90AA1,0.03637432951147874,-0.05163581376827321,-0.03118099027139497,-0.0029904793848208877,-0.0088149721681952,-0.09316229152085842,-0.02079842774320943,-0.09726508719607192,-0.02373541049415773
BMP4,-0.020244084084183545,0.05214044726631764,-0.029967463569963604,0.03765819500632938,0.014178330660489414,0.05007919104814038,-0.00912466196249821,-0.021732414573234892,-0.020005764434375108
SCGB3A1,,-0.013422043522626163,,0.008256533599940986,-0.022837686464881716,,-0.0029397749812891624,,-0.01410979028673882
IGFBP4,0.01781197975268734,0.0304944269858549,0.02310990387419807,-0.07000779533236388,0.06609717791011603,0.04722953331974514,-0.07545794384434797,0.020941173246451564,0.059677992399653275
RSPO4,,,-0.025331779758803477,-0.017974803437316562,,,,,0.0653235840636716
LEFTY2,-0.019476285434884603,0.029233206065162214,-0.010994981173114022,-0.02789967348359724,0.04188354725570402,0.07265700229159629,0.031248484735916078,0.12327503691474315,-0.021680237606970215
PF4,,-0.013923215601587382,-0.011265769309216689,,,,,,-0.025859833669482062
ANGPTL2,-0.0012816101803775496,0.027902082949026207,-0.009481082060119292,0.005885172464946374,0.024837661235894905,0.09270364685694914,-0.004054447712119593,0.003201232955554604,0.01369715581353647
LRIG2,0.007137845149808667,-0.007533002389443294,0.007431808802119388,-0.015005148532427298,0.004342288001481613,0.06084140305443412,0.07724095722464581,0.0014000783868263842,0.06459294786123419
ICOSLG,-0.012548709013400829,-0.036203589115725125,-0.03788590057631036,-0.0004299796536978328,0.04793065130240827,0.013298611685954904,0.04657435834969558,0.02177094080121647,0.00029361693339953634
WIF1,,-0.01074788287280928,,0.006916972487519717,0.0066654335111095125,-0.07690317528526414,,,
NPPC,-0.030628761478768415,0.02865540868132509,-0.017475986409694826,-0.017841779695885487,0.043416109127489264,0.0012446829720153191,0.02688273834365114,-0.0050931186641285835,
LYZ,0.021729076684119754,0.0012570186872936063,0.014747756801968348,-0.0056650788427902435,0.011542225191290844,0.10191480939092079,-0.036660073036759194,-0.011896679448259555,0.02455162981947107
EREG,,,,-0.025294813308813557,,,0.023561184863888026,,-0.03905433892057083
SPTAN1,0.016040767097215386,0.0021432983488678505,0.034320553885567366,-0.026733581165288112,0.017008810580647255,-0.08666307520713126,0.020425351078260774,0.08073003593288168,0.032393242621463376
LIPC,-0.02518448154298258,-0.01704567554104962,-0.005765038325749572,-0.017402568210716993,-0.027743756469972167,-0.005800966276691282,,0.06849850533341496,-0.0198722281174794
COL8A1,-0.01937976698121069,-0.017557713095054016,0.02984896096003241,-0.013971224582935884,0.07478269273651535,0.0029731627501347812,-0.047463538395225505,0.07001456005803984,0.004020373483154433
GSTM2,-0.02448934528964182,0.08281620026177353,0.06777817055020392,-0.03523756714701853,-0.015128923999437523,0.019323385788191604,0.0029574893113313563,0.01625523874026153,-0.002460196418913631
SPX,0.03230209597596658,-0.015151061359723921,-0.03317440734409477,-0.03490248966725282,0.026437333374342627,-0.021375717394316852,-0.020973795107255968,-0.0133566444312246,-0.005858231332207001
MFGE8,0.0029393275789191564,-0.0036872624380025532,-0.026032452368190198,0.02298809365471754,0.07338874488931012,0.06080982513899216,0.06810560290831405,0.12346024494085203,0.059136075399149474
TGFA,-0.05488245484639877,0.031148244444188816,-0.028372991357837503,0.05862295886319573,0.023789752411066605,0.01288085728605352,0.05256867546518788,-0.03879338920990655,0.02131535208895268
SLIT2,-0.020244080844826505,-0.015073820791719992,-0.005040985226453638,-0.06298861444619247,0.04375000161861271,-0.0485394863757625,-0.06575863416923948,-0.037067190377800686,0.01758588158662116
PLTP,0.016755337537671604,0.005612019762202279,0.01618615613315483,-0.10157493872556617,-0.023020934430831478,0.09762586959522339,-0.10220019383767202,0.10905807130434356,0.019120534347282208
APOD,-0.02154771602528551,-0.013357842114501415,-0.01510110763612852,0.06997837928067079,-0.01939266721785277,0.07833589901113733,0.025849613397523504,-0.13017919575334758,-0.008169917418854634
B2M,-0.017803185532967013,-1.1173559976909794e-05,0.0666023113186639,-0.056932721190752725,0.025523453773974743,0.11397023941590016,-0.058066852362646866,0.06780006169820628,0.02466334627091896
OMG,0.026928464196990267,0.0545903664720389,0.00434468598805798,0.09480752534380076,0.004830029296105931,-0.035955873213760724,-0.005053720924531948,-0.04330223716546789,-0.007692129425242219
CXCL3,0.04233124661285462,0.00556515118596471,0.05130951491446631,0.023565443150335735,,-0.019179344961134295,-0.027289427374399586,0.03586165072555696,0.0005550850092535165
CXCL10,-0.044381577571957063,-0.018171007058580938,0.04338555453472076,0.08916824766880002,0.0063379336433396286,0.1122086005685527,-0.0011390900482128815,-0.024931612973434842,0.04864365852576219
RSPO3,,-0.01823214071990987,0.05265998438225218,-0.017402557481180008,0.03651120861153498,-0.023986784485319445,0.06315138321305802,,-0.01842930584190413
CORT,0.07531098623861662,-0.012130400656634423,-0.02933961684205784,0.10590152002505751,0.0321242855183157,-0.03228525007409396,-0.023720079566065286,,
NCAN,0.04877857797433478,0.02991078103840887,0.04011019289800966,0.028051085551798034,-0.009256628953237834,0.06792350710687901,0.03543368007726172,0.06211661221482254,0.04599925571139217
PRG4,,-0.020185152542048168,-0.012912350089724904,-0.012460168678134391,,-0.002400509013139628,0.01502584958381029,,0.10118149913842187
ZG16B,,0.019289955599617284,0.024645679335399608,,,-0.022434347684800984,,,-0.022979361025149293
TGM2,-0.019341698736205608,-0.03450055469772963,0.0013861882285804874,-0.037295410173322316,0.025062512927046907,0.06452260893720119,0.029741928774798036,-0.0010513122164430289,0.056841252798319974
VEGFC,-0.01967078125423774,-0.025629066835406483,-0.023013265267338788,-0.019180328496430473,0.046315659771032754,0.0005172533991567305,-0.02677131145159845,0.05680650667980647,0.06688848869539887
WNT6,,0.0904742416317634,-0.017859442805269476,-0.017168912841371987,0.022083788336170442,0.017223888444878998,0.028003470002591964,,-0.027752301231439062
NRG4,,-0.012362174535407265,-0.015714920745923944,0.0025982519255966312,0.04424779781079152,-0.025881652686779548,,-0.019600717422928307,0.02594978542969391
PMCH,,-0.014248071433938456,-0.021774553696442562,,,,-0.00025442388387945225,,-0.028556066262481514
COL9A1,-0.0021672281102074423,-0.03733728465961107,-0.016413087754209216,0.04442543528252386,0.05823875795008072,0.012335092950694519,0.028261784080242394,-0.0047244227256415545,0.0757692230557095
GDF11,-0.033183923816999736,0.043161065232880595,-0.02571462463598511,0.038000863348448745,-0.01091855459782112,0.10172811753234204,0.044096113640672605,0.06715684721983807,0.04665988775101549
RAET1E,,,,,,,,,0.04049131751253422
IL24,,,,,,,-0.01576450436833144,,
SORBS1,-0.0641182565173462,0.0271260991591616,0.01941951404485197,-0.030917754516814132,-0.00924180897677953,0.01477085715614084,-0.005885188273895769,0.0009751236369615311,-0.008313864818166036
DLL1,-0.006338565081497544,0.06429268166019801,0.02274428247928936,0.043857143896669754,-0.015682942178555523,0.06646032563911415,0.0290698642479087,-0.03827547513055933,0.054904337517196276
TLN1,-0.05702816068730422,0.032367628229475136,0.016413973534012787,-0.006121556922980072,0.06478961182562316,0.12258513176253007,-0.001996925981170146,0.033121320459669604,0.010924078141826552
COL2A1,-0.018475893032150806,-0.00026466164440796765,,0.021179648387646906,-0.019880221343677333,-0.019179351488077947,-0.03446327315654029,,0.16463336632602235
SHH,,,-0.013418051771187505,0.06812781724611316,-0.021699341706538134,-0.015077300682704168,0.03305916776831165,-0.008399902835200042,-0.024283353398747817
PON2,0.025580437119474084,0.03728499077497917,0.06813291657242482,0.03463916171074272,-0.02523786624186706,0.09891854346756213,-0.007625869647885034,0.05704540851209348,0.027647205532277393
ICAM5,,-0.025678232151630107,-0.020912986047451475,-0.02951356964309989,0.019238377997633366,-0.03747832706901699,-0.02193166186462459,,0.02329529064743239
HPX,-0.02098643635221289,-0.03353949334979457,-0.003619435702793485,0.022192397575340892,-0.01835025973689531,-0.013591766825327797,0.03220410514447035,-0.007383997413067311,-0.0031181154572847334
SFRP2,,-0.01784464263227258,-0.01528170685498648,,-0.01585503809571223,-0.015306905265600626,-0.027400012412536597,0.08110168992663137,0.012094209691660082
CFC1,,,,,-0.007563712891669706,,,,
CD70,,-0.03260172038191152,-0.025974553581238916,,,,-0.004365397858028197,,0.05903139703045214
HP,0.058217986910979805,-0.005533392349116829,-0.011839259832874486,-0.035437632520674875,,-0.041759509144415854,-0.029699987649610796,0.11463294340513759,0.03525052433901173
CXCL2,-0.03586906562728137,-0.014665404810706164,-0.012887388505520167,0.010432156970034103,-0.02836112081707224,0.04581209515147021,-0.008352458121394814,0.07347801893950945,-0.024733476543007376
NPPB,,-0.01731573519145446,-0.03462756465138312,,,,0.04572890435874072,,-0.018694480395963085
CCK,-0.0313284159870337,0.0472422212853303,0.013615864805701552,0.022761532435853608,0.012622231282067763,-0.10884795734391521,0.017828068062267836,-0.054875478144980505,-0.007246429748138728
SEMA6A,0.010830895898628321,0.04330298763781532,0.004638909559932183,0.0009255897777369017,-0.0045632686648371225,0.06482281413044957,0.07030341717424105,0.011577632142539882,0.018104684330934255
IRAK4,-0.03578049432721335,0.030386093308643045,-0.053396989006458145,-0.04347390521588629,-0.02464076960539234,0.07126113974667718,0.024558991256690275,0.012620292424498372,0.05154240199962621
GSTP1,0.034106288935064316,0.058409994345425265,-0.013213069042409292,0.02097922907179428,0.004156988771678956,0.05623372036214916,0.04094421141222787,-0.008875208747771738,0.039183693854387094
VCAM1,0.03098141942452254,0.009257002685860535,0.013491525987566892,-0.03326429293061223,-0.056487969627795315,0.051983843197967235,-0.010813511188033505,0.07566365101058681,0.07120858380135231
NXPH3,0.027227556695321717,0.008992848669955013,-0.011704472253415402,0.0009923973947516802,0.01768007296713361,-0.011149707510381553,0.00017450225150909102,0.021578037470338377,0.056028473531995124
MTMR4,0.005233329827572247,0.013048892350805665,-0.03228343532895788,-0.024690268060283363,0.03288275908924976,-0.017179135585774108,0.03804532464447424,0.05211146264248027,0.019742189919747258
LAMC2,,-0.013591041537225903,-0.029991701464264643,,0.034062950707404366,,0.002656252078049885,0.05997951337818985,-0.035618718046969505
IL10,0.0018307472478455119,0.05724233999839307,0.02106853617843756,-0.01189865344687228,,0.00517940319125942,0.10012400457222691,0.03654893042246502,-0.005022041211347497
SEMA4D,0.0025822919097359806,0.05392324830657014,-0.013872539106052274,-0.028267307711867,-0.04795800148650284,-0.0392167122174974,0.05530486831681691,-0.07327524489833283,0.04392030795382546
TRH,-0.01806155190706822,-0.015618720847813345,-0.031807369449967496,-0.010951603473166413,-0.03439586542858963,0.0010789684119059122,-0.03824125359843892,0.11269082664448615,-0.02093907172289101
SEMA6D,-0.03686204138403055,-0.019200053128084184,-0.04285196945137049,0.0704074576511059,-0.039220369520769925,0.07614724608887107,0.004091220864857073,0.0363185196430365,0.006849412319770668
CEL,,,,-0.021606372860716146,,,-0.023872932192194482,-0.03694119773749218,-0.013068627151316792
PDCD1LG2,0.003255727977576638,-0.01839863306562941,-0.0018230432441054408,-0.024349941085634503,-0.01765656419169472,-0.008656452570748258,-0.013826901599415341,-0.026162146235682488,0.06282207640527865
SPINT1,-0.026209705809369804,-0.03438297083356422,-0.02145234680519859,-0.029211213886020562,-0.02283769344294361,0.09218185103085749,0.02616656370468184,0.0022156007934708006,0.01165104452318706
CTHRC1,0.014515349023745927,-0.005703750995760196,-0.04046170273428829,-0.048067511114352805,0.05344305295400307,0.03365913107057156,0.028419897031905728,0.04585509108360836,0.04578139457845666
PODXL,0.036926182040009865,-0.004400268635694075,0.014613730784627514,-0.0030201605981397873,0.03931691102404335,0.09511326382789073,-0.05413513666060613,-0.009499072968586283,0.008729551607741557
JAM3,-0.020901567530759817,0.030398058689511,0.021182064595929778,0.041062161817522126,-0.002467177196372193,0.08169153897401815,-0.03453850284259893,-0.05132238991431706,-0.041258741946992486
TGFB2,-0.03417604706827455,-0.025203251454164258,-0.06736734125070934,-0.008487132473213902,-0.009749851829111084,0.09114837456859808,-0.04889810033260218,0.08849546198859225,-0.011355013776648123
COL18A1,-0.037279553458571854,0.004427999657947752,-0.007703591626587978,0.03914431037622517,0.07280435091231785,0.09481146274902104,-0.013965871078082377,0.047444801386997144,0.03098414509691292
NODAL,0.006422807538477128,0.06412579810983683,-0.026425621407320164,-0.026376880328122368,0.0576413219955245,0.12369906971559538,0.07153401719247167,0.007128539761607674,0.062206325599088313
INHBB,0.03158609892303851,-0.047419403309221744,-0.037089758292586976,-0.0431547059426023,0.06174037469529037,0.05952563886327495,-0.02823560827483553,0.08450132642267069,0.029339100339450985
LCN1,,-0.013591044595265587,,,,-0.016830993431098017,-0.025066634427814427,,-0.021174729016186087
ARF4,0.0809460511715938,0.010219926323574659,-0.02739154692267055,-0.02418609570499111,0.002758554872710218,0.042710631694692906,0.028904344865471707,0.03216802979636637,-0.040346152096370776
CXCL14,-0.02517416911319893,0.008570851028001281,-0.06899991917922521,-0.06150970581907151,0.02611504345912406,-0.018224403695938356,-0.0562481438693113,0.08563500302209465,0.04157785016903768
LIF,0.15148385314860743,-0.02581751573188865,-0.06353745952879361,-0.018444250570961395,0.04382680718101105,0.038773014577702054,0.02032407637283613,0.004766860713647268,-0.025546759779970018
IL17B,,,,,,0.044391693620355104,0.016946508905434948,,0.024316686506577114
MMP1,,-0.018737499287406235,,-0.010951601084105703,,,-0.03446327642828997,,-0.008388817175940996
MATN1,,-0.017844645064033483,,,0.03157779086404801,0.07002749728254584,0.02743237551987965,-0.019169714650731813,0.008344044420229856
ADAM28,0.07541343249332899,-0.016769013491483412,-0.0313663183770005,-0.03900559842698291,-0.035189624321979286,0.06916215002054915,-0.03549591514925928,-0.018553947265808512,0.040045119528752615
TCN2,-0.0022892280944827024,0.03566800022018995,-0.029893995845775952,-0.03192737541405425,0.01893812768303942,0.061688314077387514,-0.032324102724966775,0.09239713687624611,0.056946415619085686
THPO,,0.03559956906414331,0.0514286919079343,,-0.030579981170412777,0.01091161808031674,,,-0.0275682373293885
CUBN,0.015471020995702741,-0.05808348608420547,-0.004038117657840377,-0.027505145975433156,0.010658930720703393,0.054906052212003,-0.023660213428159906,0.1038306045494418,0.07831369474463727
TIMP3,0.061497494278649624,-0.005049937582293084,0.04142436056164814,-0.03727131906881228,-0.005306295068053081,0.09406459730830673,0.07780285349388812,0.09023809613782556,0.018522584067899656
PIGF,0.012878722556470325,0.0285941064190933,0.06091022073615976,0.022912275626279757,-0.021248253860614023,0.06539878497731218,0.001725481970932994,0.0332013766923553,0.04027212587761923
CRH,,0.13514920423147442,-0.01513471316405887,-0.01112882290147932,-0.01812180974276344,-0.025881641955598302,-0.011528907444279424,0.08040619983434838,0.022855228636938
BDNF,,-0.027631605451148986,-0.00958903044757493,0.041201172469019456,0.052217762974104756,-0.0679321563190778,0.012236375180715556,0.06033850463068321,0.018738203278598462
CCL5,0.0025915448821214665,0.04203528788223125,-0.013686198321285356,-0.049961206186816536,-0.011708699269858989,0.046704653297666716,-0.029208388372377395,-0.05256236026411307,0.05680927493784986
GAD1,0.016269309415563808,0.053623164111628964,-0.022646460074163946,-0.0228276260744903,0.011186467552468661,-0.03636195513877596,0.007825984147117005,0.029712451119192528,0.01502956394276293
COL14A1,-0.007090845332846348,-0.032205169136592986,-0.031558461832215605,-0.04273607044711145,0.13158997627018693,-0.016486300551721476,0.07629975512321778,0.1385847353764138,0.04607058838719724
HLA-A,-0.0559767668696794,-0.005582466556470112,-0.012008328485891258,0.0239127146762475,0.008893161859954082,0.11676868082831372,-0.04829991235861007,0.11599478346123536,-0.02862448198406976
CD5L,-0.03453292640319363,-0.015923525030607465,,,,,,,
FGF18,,-0.01440791207071615,-0.012024416427978673,-0.015184279038851719,0.13530205346858976,,0.0396540097712771,,-0.020939073402816304
ADM,-0.026330843660702447,-0.07221179142427035,-0.05645318835768331,-0.033336361003767974,-0.009173068539055683,0.008089223954105657,0.014882733843646884,0.0038088805896457525,-0.05905556923615774
CCL15,,-0.026566991025744877,,,,,,,-0.018160456736694315
GNAI2,-0.0834168694224086,-0.012698893385787662,0.007786090391184656,0.0016498251063625812,0.002359617150238944,0.053603268487517,-0.013949077376241188,-0.037140958676652604,-0.015852376862662932
HDC,,,,,,0.15447432354054016,,,0.038126422977273686
COL11A1,-0.022747217382040934,0.05550472679187083,-0.037554692522034507,0.0753873270220537,0.024540864517429633,-0.018095668507948127,0.056364901206248846,-0.010209097805803266,0.0212982018321727
NUCB2,-0.04877064311403981,-0.02899375954028431,0.014500168596330918,-0.02676807671101133,0.026383048639602745,0.07862277773821638,0.022084961700699353,0.01833009270991733,0.03252764539549254
CXCL1,,-0.0016405647186428912,0.01682125454310428,-0.01334526263437002,,0.012391411226732565,-0.013565996471153498,-0.028814880425204432,0.10431432414393846
VCAN,0.021135900474720287,0.013131532791676706,0.030944676784768407,0.07662325671153139,0.03204222945231455,0.07511526870130385,0.0015320847643871408,-0.05778668500235219,-0.010347453861322924
MMP7,,0.0010267362771491134,-0.011233009238132693,,-0.022275170325555083,-0.012285237162300492,-0.03485539629568839,,0.0032256259951859954
PTPN6,-0.038040898329601155,0.05392050987847479,-0.007266248676425362,-0.022980042347584096,0.024250348574370133,0.04693709038570373,-0.0065731797207951885,0.0002111097971075848,0.025955312569206787
PTGS2,-0.03914672186546031,-0.05516494507190291,0.02432806631370492,0.005882082948361233,0.03981638300937269,-0.05787464338817736,0.02282540598291212,-0.023698649603459316,-0.0073883209889874756
XCL1,0.14176960946420228,-0.01744933534963624,0.008886986847692893,-0.011645032122890113,,,,,
CD58,0.004862511116664429,-0.0231481232667536,0.03330178754594404,0.017666918347716994,0.017484907842350173,0.08145433414906618,-0.02273554265702009,0.05404777798711281,0.036104659647189785
TNFSF14,0.0037929618600521485,-0.01758200422629997,0.0365569811937962,-0.032776876887748004,,0.0496864620703629,-0.020629456508677514,-0.013824498261997128,-0.043557461800464874
CNTN4,,-0.019234873142689547,-0.02351249651068488,-0.02742571485396175,0.02273465326241463,-0.04362233979091671,0.0002591451790772568,-0.024056509103986726,-0.01768089431648199
NTF4,,,0.05336857083331927,,,,,,
INSL3,,0.07149746943117297,-0.012024414069459572,,,,-0.022942528512428832,,0.044659258418212874
BTLA,,,-0.019086399401275086,-0.012140333650071214,,,,,0.045986185288543535
MFNG,0.025215417999830812,0.0003994428406345441,0.02305756711607659,0.1042330719379585,0.015697750638816843,0.10403875412904809,-0.023549109056539175,0.008932519403944105,0.06635139429329985
ICAM1,-0.011775964868573715,0.019810419241451518,-0.04258513356111408,0.0016504624131534523,0.041177600968597544,0.036419972028040586,0.018129289261837597,0.024934936810483078,0.010292516161942825
PROS1,-0.009153852736500637,-0.03551905903636171,-0.00488381086792185,-0.009235766896737618,0.018109606980719783,0.08561575350871238,0.007648477935114252,0.09554164648938923,0.018607819072829625
CLCF1,-0.039587123070409,0.008312961136953283,0.02053889064050355,-0.03772253479315217,-0.020706995225342226,0.05080122900903321,0.029967779335668094,0.05851024071405953,0.00749088044720751
PSAP,-0.009968774220535182,-0.02121234961582788,-0.0005824756663366468,-0.026013332131515104,-0.06839202843252709,-0.067610775014653,-0.035112705793248024,0.00615938844987824,0.04622312093201657
EFEMP1,0.08687909557053627,-0.051960052877645914,-0.03676823668879907,-0.07288913209007152,0.014161388128056932,0.07745398276159043,-0.07936604353757291,0.02925360930196584,0.009321795952097776
C1QTNF1,-0.048452456517932806,-0.06825130262636994,0.070014483232616,-0.02108989964801454,0.020956323159101665,0.048834103536821896,-0.05081208556580714,0.09520126663466001,-0.031545969470313996
