,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,ZH1019T1,ZH8811Bbulk
PMCH,,,-0.009818463498415706,,,,,0.01592031070447149
COL9A1,0.06408349359794058,-0.016231499699114697,0.002151096957109176,0.024591404829098773,0.08902647953085709,0.45657272361833634,0.018160769863547834,0.10675857452084327
GDF11,0.04953256549555497,-0.06362637112839736,0.04775997138556229,0.01678454539186816,0.2460159984165844,0.2510875724799627,-0.10694135323295262,-0.013108552251602804
IL24,,,,,,,,-0.014828232354311079
SORBS1,0.016393986521897806,-0.012791722236097113,0.010814162450735772,-0.0063010913441349965,0.10814148447296433,-0.06878449262325688,0.03179964827468175,0.014881739721343084
DLL1,-0.0400976639579738,-0.029823993135785667,0.05375977077621526,0.050731073770064555,0.16787922531721614,0.2667460609614776,0.07232734818601586,0.1281347496425186
TLN1,0.027999109056683315,0.018569334759802075,-0.027720678069791706,0.0822255376643227,-0.052582902893317796,0.2749459714593386,-0.04566370934086725,-0.06746847376811828
COL2A1,-0.007975045333440112,0.026311691612147428,0.0672751935487592,,,0.17498064341862246,,-0.0386469095826902
SHH,,,,,,0.04449279743411332,,0.004862595848733856
PON2,0.055907594092046216,-0.0029851789772969936,0.06575493283112892,-0.09304053540057586,0.27883098449322835,-0.06681501968494746,0.024425181491623732,0.0038220396645403214
ICAM5,,-0.033753495161873565,0.04761754765518759,-0.01262526040407787,0.04773327454648392,-0.09897525890994674,,-0.0011161652400380351
HPX,0.09256925310162047,-0.008061341046884381,-0.04935523778967889,,0.02468064357597549,0.1534703042774996,-0.02770692422630594,-0.016543323668235358
SFRP2,,0.04200521929570934,-0.0214010784895063,,,0.00715789514096234,,0.033841024848618124
CFC1,,,,,,0.03815388159402595,,
CD70,,,-0.06865285659191137,,,,-0.04162201592847977,-0.06524526938229415
HP,-0.011974443265461876,0.002533403347331822,0.05101440715343147,,0.18128999291041203,,0.010792047041304726,0.054228686631540166
CXCL2,0.03198925806352337,0.029833278132273273,-0.027892682218721286,-0.009746029594318207,-0.10963679144504768,0.08408676615395054,0.06515782731145557,-0.08273666934589681
NPPB,,,0.06856082080989107,,-0.19207303719386923,,,-0.024271253134746103
CCK,0.035154100969922775,-0.03170461990108299,0.09007986144350105,-0.05742630108520872,0.06293220367848208,-0.31552252182733176,,0.08732202602694451
SEMA6A,0.010414716977809678,-0.017004315125185607,0.07593392938518323,-0.013270043664849976,0.19005776327011212,0.16630410644896035,0.01679694828879892,0.057773732371091215
IRAK4,0.0698242122146646,0.040711905813575366,-0.027874288782853904,0.0038743652802511806,0.04793520283572245,0.20448645400216373,-0.05894099611644034,0.04321148524969795
GSTP1,0.05246314368076182,-0.006961384460911775,0.007215191164122016,0.0024991795449388512,0.09997186186483796,0.2619190925078286,0.02600253009169817,0.04210468087966326
VCAM1,-0.04676109951806626,0.07285094399696564,-0.04933816638575597,0.0572702002102227,0.052368644019257005,0.16341888012707673,-0.06898007707015893,-0.06744660275872377
NXPH3,0.024195050931714146,-0.07081978523940939,0.04907168789349288,-0.0003293293915408532,0.07415452711303956,0.3013177408634265,-0.02269331306933611,0.06426346044363575
MTMR4,0.0585334402533685,0.030266827766495325,0.09037060053526555,0.08099242534725046,0.13107955708341162,0.08394056240858214,-0.07042936162058587,-0.021226469242579746
LAMC2,,0.004208936119107233,-0.02025926912469323,,,-0.004916430743353719,-0.05325386369077812,-0.019473629803368257
IL10,-0.04275397740748705,0.04344730956523107,-0.01523224943069463,-0.022190551956109965,0.02771343970538328,,-0.08044683411423348,-0.04544885316407898
SEMA4D,-0.0532101271491815,-0.049569004006787036,0.014799235017519131,0.028346636971329362,0.2681422781492298,0.0010882753688472066,0.04694868146929054,0.12179986156589814
TRH,-0.003691510837588468,-0.028313808096315545,-0.08100717746860914,,0.003169305134375268,0.13635019480554728,,0.10841078091883295
SEMA6D,0.034252891784245426,0.06003177878971251,0.056147432303214555,0.036483474047617766,0.23719472873711892,0.23605279479932986,0.016118778205625368,-0.044802077398366565
CEL,,,,,0.035045622771423895,,-0.047505957881008705,0.04362865946672802
PDCD1LG2,-0.015029870615761066,0.06297518872518908,-0.026743625772176424,0.01799447579762357,-0.03746612749928246,0.03626313065314053,-0.014202623355048372,0.03800446163354793
SPINT1,-0.00672499481105054,0.04587458908870776,-0.03212415239995671,0.11890947104093515,0.03391335962371372,0.025615851377504505,-0.045661975402700394,0.08868105138052629
CTHRC1,0.078846776341347,-0.07640982498448555,-0.004851159157719655,0.00020632859061328967,0.033216139401550555,0.3351608925252473,0.03410378400658862,-0.006386849297496763
PODXL,0.0008434223941488507,-0.01497319283730783,0.029544015769706694,0.035727500237833776,0.25720539063247,0.23900982493415027,-0.005855633022768151,0.03138963438131867
JAM3,0.03367067725646627,0.03208293948849935,0.08383456806965153,-0.03039445318998809,0.09511459371650799,0.1558412871594871,-0.0769644509143662,-0.017897035890308683
TGFB2,-0.07858700079092373,0.006438465459151946,-0.015042510062946692,0.020476283591053628,0.07734292078887617,0.04228846564197855,-0.013384329452024902,0.12026422736703739
COL18A1,0.04161437836012351,-0.030912589213824334,-0.04575818790533649,0.07420062045908211,0.3375984660519058,0.31209526342178934,-0.053951065528765184,-0.0014581736813029016
NODAL,-0.07027971973558457,,0.020838147516771644,-0.030277663685903785,,0.14089735185771332,0.018247340963520473,-0.018316359934958837
INHBB,0.029336212689572344,-0.042305089697893816,-0.00593626568416383,-0.0095409654112473,0.042051410290062194,0.04200398623615574,0.05600053528824284,-0.09881722364837514
LCN1,,,-0.042637564114213856,,,,,-0.017297485241029788
ARF4,0.01707732863976276,0.04956498951477998,-0.05375815597285443,0.005854770116161858,-0.24526882052037757,0.17854329021277246,0.18663658646316753,0.05528088086824044
CXCL14,-0.041861778740562725,-0.04752963273635653,-0.005572621107604268,-0.0004921464341669928,-0.08283407214287895,-0.21540921612922387,0.05131607271681317,-0.020181875920930088
LIF,0.08350213760599426,-0.006438077913738528,-0.038006848655129134,-0.021439025873120843,-0.1978783265804505,-0.01042684866268757,-0.0404861016023203,-0.018937079733796866
IL17B,,-0.024911480674661517,,,-0.042341520419678015,,0.00808105345592951,-0.027695980122261075
MMP1,,,-0.04596378041252971,,-0.1798489490445814,,,-0.014029780471168565
MATN1,,0.10564816653996033,0.08590204364292042,,-0.0026266874067940116,0.08037191031717761,-0.005408233457586766,0.010817573533222819
ADAM28,-0.09166609444552354,0.001508890348901893,0.008749387625718984,0.06658231368443115,0.06270821358297085,0.09300116597053969,0.0011767054483281473,0.00528764365810445
TCN2,-0.002409328833047509,0.012679572205693221,-0.013620590234453863,0.014245311617591795,0.030293617927439877,0.10990168602069214,-0.052421799786144314,0.0421376892413852
THPO,,,0.0491763546558107,,,-0.046129754251276515,-0.018514576881720136,
CUBN,0.0506630030811355,0.11004753666835278,-0.04318876745987436,0.06937197994202744,-0.006755487143159762,0.09927511524526413,0.018868126962999967,-0.05605140228334918
TIMP3,0.07933043185450651,-0.023263785951465606,0.03754575493372041,-0.034821300674246915,0.019145631424856032,0.0188609002430793,0.011642502644321713,-0.07608960117641904
PIGF,0.08512301872299122,0.01110459115979873,0.02594769930239876,0.02414411848330339,0.1383473130730023,0.20808894880795978,-0.07390224827037754,0.05172704431398655
CRH,,,-0.05850937273601861,-0.01907848850397411,,-0.0325174495050518,,0.14594687256219646
BDNF,,0.006301992123319611,-0.04864144147934326,-0.023513814326559357,0.04668236100069804,-0.06555565292825988,,0.05572894809485763
CCL5,-0.002900657279944607,0.026930125151867424,-0.006357648208753112,0.015838877806334466,,0.05644661645769803,-0.000218974532408618,-0.029861830328008817
GAD1,0.06644781828455734,-0.016104581199103855,0.1036274442292353,0.03903091944724926,0.08981373269614062,-0.19919036379178823,0.12913587536471863,0.06488441509710925
COL14A1,-0.020334513906866948,0.04899250656701126,-0.022279137184201835,-0.0043095518944847155,0.15026556327139987,0.07947459252724509,0.10843295467602138,-0.08870904588474661
HLA-A,0.03741075134823859,0.01672930812998331,-0.10658629460196084,-0.03151459260097216,-0.04141760815833433,0.07903632180252536,0.0817986351703725,-0.1186706910870472
CD5L,-0.010754438177888011,,-0.041102807663453665,0.007733995436200382,,,,
FGF18,,,0.018333162828823583,,-0.07144401456724427,-0.05728834192983838,,-0.027001437299904573
ADM,0.05444566988726863,0.058936605426164655,-0.08207432416525942,-0.03185956446067755,-0.27832210180784717,0.1490695878612695,-0.022449472351973254,-0.08450961883160794
CCL15,,,-0.013239550275736986,,,,,
GNAI2,-0.022065116356718414,-0.07826633133618437,-0.05074853993644495,-0.05153529961444247,0.0003332188950969344,0.17431695419222604,0.012895616388526442,-0.07775227256486371
HDC,,,,,,,-0.04592721500337269,
COL11A1,0.02860523973241552,,-0.054487401791076716,0.0038057769607411623,0.10387703161494108,0.4053955303599004,,-0.021704846768745782
NUCB2,0.029082734891130422,0.11497440686241606,-0.022261260829280552,0.039819719801678644,-0.13862408248375757,0.034694858935122884,0.076899847155032,-0.013923085946763253
CXCL1,,0.013630805175424475,-0.005155976520205411,0.016925897233578086,-0.06965795671144981,,-0.02801613957466326,-0.0747231673967742
VCAN,0.11971814699210145,-0.020671882697567524,0.044751274614187875,0.026425822447617164,0.313871686090204,0.4144346520937696,-0.06670634481749062,0.05694198357586276
MMP7,,0.10743083733755132,-0.06532950496734,,,0.033796635461716504,,-0.08508794407169375
PTPN6,-0.005514364821846815,-0.03736666702870601,-0.015364405845042593,0.00217566569926094,0.0979223792978832,0.18731889533384008,0.11469683503064539,0.027111027825025696
PTGS2,-0.06452294873666277,0.02835080580920861,-0.027787448453113654,-0.008219084242610987,-0.17027936860694118,0.06300782451239273,-0.017171140896459144,-0.04491563837541899
XCL1,-0.0537988870670901,,0.0822023379047011,,,,,
CD58,0.07914860350677917,0.05443031513587045,-0.031534673644213036,0.017597226572884057,0.11852693237031905,0.1382980861931219,0.0057118567451677725,0.007731848746076411
TNFSF14,-0.041127713754876345,-0.015513860204592425,-0.034066190332686215,0.005935859191756936,0.02345358526495105,,,-0.0017920387504646678
CNTN4,,-0.028852056318141788,-0.0005776295472250311,0.00812860188674147,0.03691561042243701,-0.09730617853513204,,0.10210512946428936
INSL3,,,0.013011820842553588,,,,,0.006658984407219986
MFNG,-0.06283408529131788,-0.06711562587708854,-0.01711604038280803,0.0425050589731343,0.16341903451533796,0.1671086833766131,0.027437742156809483,0.059502741036875306
ICAM1,-0.030453173935754814,-0.013373416552792443,-0.035507665422044914,0.03306492618566341,-0.14519717734667723,0.16500477268957578,0.06009248920376062,-0.020252569135667246
PROS1,0.023996826044153152,0.021040856069495305,-0.03186885275851027,0.03281388517745588,0.019283292405120687,0.18069628731342519,0.028306315020851014,-0.07908219291997737
CLCF1,0.019954203632594595,0.04019697714371286,-0.047271808310810216,-0.023063855011012047,0.0016779576535391994,0.14140494915611582,0.03292276286769473,0.026414222891800558
PSAP,-0.13040766630700495,-0.04816780407383498,-0.09377224723794819,0.0026170687153218046,0.09401096123146782,-0.36032410668300857,-0.022991172194086737,-0.10203630327548227
EFEMP1,-0.03637391113553602,0.03160585316664333,-0.05406123030003109,0.05689364486770818,-0.060188164508337846,0.12098715853728474,-0.030975473285938842,-0.036615905590199956
C1QTNF1,0.06662325869693603,0.005620204839122931,-0.03722668929521341,0.03004660178084868,-0.07525480535186048,0.0853767851107432,0.0288712296301376,-0.07290446915064971
ALB,0.026077110782578208,-0.04401931054844789,-0.012756240030449778,0.0032502203639439634,,-0.007865916411064034,0.04184462878147936,0.103332851824275
EFNA3,0.011227079620648105,0.005806246088953134,0.007553501299017378,0.06420342153851452,-0.01224553696568689,-0.09083546120697855,0.04283466569652597,-0.011699384551728082
DRAXIN,0.05692123070873244,-0.03194691068862246,0.07359091502439433,0.04135637153422574,-0.1421476213840762,0.3050618517183977,0.07459609503410661,-0.05123587472409855
RAET1L,,,-0.018475695451024593,,,,,-0.017297473904982274
NPTX2,0.05333387480381139,-0.018043094315927998,0.07587645909237017,-0.042285353237344725,0.2049912852789781,-0.27888919616052144,,-0.012141556412784252
FGF11,0.06736421937200152,0.06204514983163037,0.044016348158652664,0.06759609184909518,-0.0578013035642954,0.24167528584943213,0.04662793843613254,0.0038821700138014096
CD59,-0.02474604579487144,-0.04808036595012036,0.008016214853543513,-0.012397878559759032,0.1156840020607142,-0.25438351943856075,-0.06511310217258329,-0.0666049427143744
COL9A2,0.015407150684937426,-0.09489646907691392,-0.011043020685653767,0.02234399406754271,0.1848417869836255,0.2501717569524639,0.08708564311616887,0.14729978764406076
DLL3,-0.01228490793638904,-0.017417318738802853,0.08537279392448259,-0.009241624703382002,0.24997171144134997,0.25783346611794583,0.0341919021635887,0.14301260357662643
LIN7C,0.056244234606529435,0.006952353038956035,0.03286911015115263,-0.011141552631204931,0.12447597812232293,0.06563871555177914,0.025312031012831963,0.06321371452216175
GDF7,0.01962846231826912,-0.031100465036875292,0.04155550614349951,-0.005584493832128415,,0.0968477733434403,,0.12001860661602962
PSPN,-0.025407944959483453,0.06651336295129703,0.02896315831188545,0.012491968324445811,0.035326746517287407,0.023696334584376047,-0.04661823285568995,0.026496247304591082
ANGPT1,0.05543893647812289,-0.0009042266613107121,-0.044898570796461736,-0.04858037882190353,0.028424779520054063,-0.001915664792890471,0.05727318966204578,-0.048309311182144155
PNOC,0.01293268355653507,-0.018698528081926624,-0.017743102781445513,-0.015614680940361215,0.132756097660267,-0.1530052397255579,,0.08781162704731348
L1CAM,-0.0024552045978557596,-0.04378015957613915,0.06876469406790896,0.041347654402031725,0.14529495399841338,-0.03202388217675259,0.05724110544370191,-0.03347537139642091
APOA1,0.09033967861171639,0.0005491169775208183,-0.013776315284818515,0.02543624381680494,0.14304795087919817,0.1289179171992289,0.04775938554787281,0.009522713985237475
PSEN1,0.005106931066571668,-0.05587292140042378,0.023646174766663055,0.007929875951215491,0.057963621484802254,0.06025616631426042,-0.07034949560853608,-0.020779261211347974
CALM2,0.05603032081428761,-0.08458964947901518,0.09432507401281832,-0.04505741958150389,0.11481222803490596,-0.30116392516118007,-0.1588097787208052,0.05337400492939989
CLEC2B,0.006442817228039791,-0.017084694708442642,-0.08299184343506413,0.0135726788447711,-0.28107124836441555,0.11492139589039761,-0.06511941165227171,0.011000186998016453
NTNG1,0.0757263855239502,0.013046701017280895,0.006323310320034996,-0.021563559824743242,,0.03159500146281103,-0.049191302387524005,0.11933459506303817
LRIG1,0.00450240577896507,-0.020549235835145653,0.07838532482010856,-0.035563718507655884,0.22429447300133987,0.004809730068228884,0.06531860276004764,0.12354871336905482
CPAMD8,-0.011654216794637351,,0.008673349128656778,,,0.024367204990309005,-0.033429790992579644,-0.01665832679203132
GHRL,0.003105144207247401,,-0.0116048014772362,-0.029561648954469555,,0.01986116135016436,-0.05720337769722708,
NPY,0.05592804734365368,-0.043286039010555354,0.02103945744219288,0.012009575454909075,0.07945466506369317,-0.22808606939581255,,-0.06097353184454665
MMP2,0.00027615353998072036,-0.07366563664771468,0.009682559266116846,-0.022470497304595567,0.3593912803696461,0.2770876698391631,-0.019380456192727765,0.0008522246554133213
PPY,,,-2.7520720960127547e-05,,,,,-0.04398114321954225
ALKAL2,0.012334176343366757,-0.04065086888251736,-0.025618247416328312,-0.017099712403619072,,0.058425772247254405,,-0.05035749286402996
CSF1,0.019559014336145843,0.05730130235253029,-0.026274510442259223,0.011940560349707955,0.07336393117294994,0.1887296862021123,0.04265638955185295,-0.005124663189714615
SEMA4C,0.009938755995186116,0.032463135710448635,0.0691894799655599,0.01467923057372004,0.14574450215490015,0.12433669769293448,-0.06747879346741274,0.04880631683130617
ICAM2,0.06760989766681827,-0.036016470762036394,0.011342685950314691,0.01336350210348653,0.11482789655651177,0.018413350831432994,-0.059131341831721654,0.0544006090026048
SYTL3,-0.08372380647708141,0.030483917599405625,-0.04621827241231516,0.024189658248527,-0.04924729460361327,0.10947603733882853,-0.11191426996044347,0.049646013544503785
IL1A,0.007118694430388183,-0.032009180479118236,-0.05983936468873475,0.01970267514645361,-0.12373212863035178,0.03202969052850462,0.029017586223313255,-0.01525541557412535
