,UKF304,ZH8811Bbulk,ZH881T1
BMP1,0.08082664531979405,0.04117209556053421,0.0493978674871914
NDP,-0.013966737386141397,0.0696970470110459,-0.048135390505436096
RTN4,-0.11372048051632414,-0.050459881688808925,-0.02928256078741025
HEBP1,0.1361287489674201,0.018794732546346993,-0.009852130865374337
WNT7B,,-0.003932138275172349,-0.020366673885378588
PTMA,0.13849044237989852,-0.09248321023950908,0.012895673753229699
CEACAM1,,0.003186134310539847,-0.01351765766452986
PDAP1,0.033018348921956785,0.0010692287938808415,-0.012828848147314116
QDPR,-0.01709922736126971,0.0057043154472235374,0.030541723630846732
POMC,0.005850028292167546,0.08638652216991059,0.04903877855049456
CCL18,0.001162093670380708,0.03032952408335144,-0.004177631723276621
CCL17,,-0.02664991804628282,
VEGFD,0.077537526128773,0.003638984828543408,
TNFSF13,,-0.0007896234952642049,0.08285165868291793
WNT5A,-0.01960099674087188,0.020313070598320417,-0.029198334315136968
CXCL8,0.09353874571572134,-0.053188870902138474,-0.020419088617276544
GRN,0.11646179542125631,0.08127806566664636,0.056119492247637306
MIA,,0.060048229019146464,0.028998328690519652
COL4A4,,0.05612863063601366,0.028903450279067218
TAC1,-0.08098514943682143,,-0.02332181041532054
RARRES2,0.07919539043740603,0.049960508383020415,-0.002106723871581055
FGF7,0.008626710348962292,0.04039190785419134,0.030773730325991202
EFNA2,,-0.017546146221920904,
HBEGF,0.0038997217660946886,-0.030781404291832813,0.07887826387611546
CSF3,,-1.847656908712483e-05,-0.019379408756106446
PI3,,-0.021687632011999084,-0.005844662364917476
PCSK1N,-0.13776184447111733,0.0006927929888635789,0.026760976188072393
NTS,0.14309464388733042,-0.021376649554628566,0.04448152072412909
SFRP1,0.10869288740548302,0.011012348199163278,0.00851266375234115
CXCL13,,0.027522279577497002,-0.018349087496288902
MICA,-0.06266808120607051,0.08218859731818502,0.013124956878993
TG,,0.06637656979521456,-0.01594955120152648
ADA,0.06802334411777392,0.03570024697323988,-0.00297627017357325
LAMC3,0.039478580589747646,0.03967023238991793,-0.045152577848771656
NGF,-0.019685330701298992,-0.017310296497316614,-0.007601523117061079
TNFSF15,,,-0.012034280134144542
HMGB1,0.08359179202270478,0.005992426307895153,0.04983408905361193
ITGB3BP,0.03503151870979803,-0.004918467133232452,-0.025289216882479582
AANAT,0.010531195713127068,-0.023612360517603213,
RELN,-0.05381642528243294,,-0.014536106219093087
IL15,0.06574667288589216,0.09269011811078022,-0.029355313048465385
BSG,-0.08174726146949488,0.0564447739327408,-0.013891247991496866
ADAMTS3,-0.029718063392672175,0.05549975409136594,-0.05533684591129522
CD34,0.13477931251634603,0.09622640571111325,0.06978274187232528
PLAT,0.06652296114446742,0.00864115452533228,0.04200555372326329
NTF3,,0.03170935735377085,-0.06040369391281251
CKLF,0.050634830708828515,0.10438267079337568,0.06852737788270921
CD24,0.1603726162099005,-0.008328974135223278,-0.06147381704693707
HSP90AA1,-0.12579210387784812,-0.12081919180318011,-0.04252731428226574
BMP4,-0.029519235503354148,-0.04093394353813697,0.019093459746340906
SCGB3A1,0.07344398757380644,0.07625886266593905,-0.02499140249341454
IGFBP4,0.1423673804266617,0.03700264908821603,-0.019903714566737122
RSPO4,,,-0.016830646003687517
LEFTY2,0.033830646905232416,0.16254318257947875,-0.022888566634103626
PF4,,-0.016082257788684388,
ANGPTL2,0.045604814565847605,0.10071345057347585,0.0002119649751501947
LRIG2,0.011096102943774916,-0.008576493508504101,0.001985432020230911
ICOSLG,-0.0782383782299502,0.0033046524123028103,0.0032015578370988983
WIF1,-0.045093509099508086,,-0.015645715708879966
NPPC,-0.04887309294980106,0.06577160958362543,0.0474072290050888
LYZ,0.1425793565410433,0.04048937003730946,0.018838738201182387
EREG,0.05909498362508845,-0.0008622945385199392,-0.02096285336347065
SPTAN1,-0.13174103146822014,-0.008879421421881552,-0.07814714444460313
PTH2,,,-0.026766334139950953
LIPC,-0.00569422521560168,,
COL8A1,0.08999152819114282,0.02471916050314814,-0.019280467576049308
GSTM2,0.02042772345608119,-0.0497146817223365,-0.024057045241864684
SPX,-0.14019217472830645,-0.019968178656119447,-0.04141930329001474
MFGE8,0.01016822602050074,0.05219693525498922,-0.05286690739251237
TGFA,0.0790966210230393,0.0390585265986044,-0.05179265135788686
SLIT2,0.008761549003166252,0.06096716552556443,-0.02003078582444845
PLTP,0.18274192552011742,0.10966913827512469,0.06988121891983413
APOD,0.0015888086481076892,0.02208560485193942,0.0300783857290117
B2M,0.17264132227740636,0.13050231768297155,0.05070049132665206
OMG,-0.05068781160490417,0.020640029305984128,-0.06719052960969385
CXCL3,0.009660956473563728,0.016835062800941228,-0.028566307248279462
CXCL10,0.007356678854006383,-0.021570969884686382,0.09310870428122103
RSPO3,-0.018008494201289266,-0.05314280927999699,-0.026681787379863885
CORT,-0.04955240387294271,0.030701160164817037,-0.027991621575878072
NCAN,-0.04612530902131144,0.03919102714799928,-0.023621276572262005
PRG4,,0.04005301060605423,0.051310534680068916
TGM2,-0.010494460149036551,0.02158212647978763,0.03941004153534076
VEGFC,0.0948404286596381,0.0674271768470157,-0.02872514489272567
WNT6,,0.02112454770706041,0.0117698881417855
NRG4,-0.025492930405897986,,-0.02222530473057149
PMCH,,0.011139329573294988,-0.012796412833528368
COL9A1,-0.01996972507285825,0.06813816325409768,0.028160614985981304
GDF11,-0.014827443581268968,0.011225110004201264,0.01134634341277329
IL24,,-0.01582583436476431,
SORBS1,-0.034202298382396745,-0.01093136694002272,0.030164386437319793
DLL1,0.00781638089474249,0.04250621142827587,-0.06879540533167662
TLN1,0.1182266206842515,0.05739552444872588,0.03850841966562878
COL2A1,,0.04020051234803637,0.03139293260770804
SHH,,0.020323304752570496,-0.05211234478467615
PON2,-0.0024056292867857933,0.09601873806119379,-0.018794973328232455
ICAM5,-0.0783616586543287,0.0008927602915073811,0.021797614965664125
HPX,,0.11918741986691232,-0.012576303821468378
SFRP2,0.20071835754446182,0.046609020203005495,-0.05228090806554493
CFC1,-0.02080135187620895,,
CD70,,0.046421254415991375,-0.008758725100976946
HP,0.192317261675489,0.06684264371844303,-0.02769899317683518
CXCL2,-0.017995816028334975,0.05074848239190384,0.02290210202247723
NPPB,,0.044122293652069336,-0.019125561548563298
CCK,-0.14182886320774848,0.013420541484618725,-0.051712456119026584
SEMA6A,0.02463802273520722,0.0036694005230424828,0.03139795445097662
IRAK4,0.10651223144739651,-0.009574966509625584,0.0090679509395671
GSTP1,0.08424039302313394,0.08058392318930938,0.009045519648194354
VCAM1,0.035849951913169885,0.03497781738638037,-0.016023803779808273
NXPH3,-0.06408979125810181,0.03947701237822492,-0.07024460231675954
MTMR4,-0.03173795520930217,0.031086299492247872,0.03522124148394737
LAMC2,,-0.0011867083357961024,0.01721721583803151
IL10,0.16659737752470644,0.04820368062582251,-0.003937909331438369
SEMA4D,-0.04474746112221763,-0.0012214082303228942,0.018763586838393898
TRH,-0.03239356166951978,0.07771855681600007,-0.013000495954754911
SEMA6D,-0.057898836552717,0.024724233709985066,-0.00764300914305861
CEL,,0.006099414371830751,-0.006587464328318113
PDCD1LG2,0.044134883739943634,0.0829315421993833,-0.010548426262704748
SPINT1,-0.03145976711091087,-0.009311501074706682,-0.05622817141323115
CTHRC1,0.06731069274630223,0.010492132960372776,-0.06202060102881765
PODXL,-0.003199300994317328,0.09560468059240881,0.016285182125252505
JAM3,-0.014774643860287389,0.05098245600686441,0.04462050272418084
TGFB2,0.023761783768692542,-0.009906013517123863,-0.05007292423079004
COL18A1,0.19939442011869637,0.03564601593063195,0.005134932356624319
NODAL,,0.022575137520120532,-0.014204247444002874
INHBB,-0.0037838083390645044,0.013031532954012454,0.029654906965124267
LCN1,,0.11436146853387019,
ARF4,-0.0023510452118449777,0.028609624071157424,-0.005717698563019236
CXCL14,0.0920946777184326,-0.038743067163670396,-0.028807910250293722
LIF,0.10919297562433856,-0.01767574778894428,-0.004867451806606523
IL17B,,0.05645940755257842,-0.017671403707761723
MMP1,,-0.0030039457112918514,-0.012796411820130773
MATN1,,0.08607524780721496,-0.01821227863533342
ADAM28,0.06344014222578086,0.04779214782278492,0.04039734510353053
TCN2,0.08008984005335207,0.05597185653136615,0.0018630473670412358
THPO,-0.028094048316689955,,-0.015798308163063705
CUBN,0.07837186550494499,0.014280255091832107,-0.04254346612139356
TIMP3,0.01517639558620158,-0.045911074203881116,0.012452863192632413
PIGF,0.06159018522197913,0.05876827508944514,-0.02586881439039846
CRH,-0.0241006744587428,0.0019762783924193402,0.0852784567060335
BDNF,-0.027885357355991295,0.023626614294243217,0.004297141921045094
CCL5,0.004410842326488382,0.006677098771146649,-0.03219924768474278
GAD1,-0.10107697878567279,0.030405582499322636,-0.056026711938038064
COL14A1,0.1320939071546214,0.004563536596703154,0.04021831414385382
HLA-A,0.16748486790658224,-0.008389462063704214,0.025441185057457533
CD5L,0.02749554152171038,,
FGF18,,0.014650868574436655,-0.022113110189695872
ADM,-0.007823000102204741,-0.059848885553223874,0.003293554118654503
GNAI2,0.1701912136681823,0.004523131189269402,0.008455557929538053
COL11A1,-0.002704056208838451,0.005200572533239282,0.04362137086432449
NUCB2,0.02707098645759808,0.03691120339991049,-0.045504111241974024
CXCL1,0.0636989274617036,0.029676868326281625,0.01719804064276362
VCAN,0.11477566464789946,-0.006557104256127352,0.018815045538194138
MMP7,-0.01725396823143277,0.08234867357331113,0.004528516899993908
PTPN6,0.03349001099487741,0.018270001202480242,0.034667534359038625
PTGS2,0.1430118420073378,-0.042990349726030344,0.03942161353073142
XCL1,-0.022632297022358305,,
CD58,-0.05384658637027858,0.06222863843138871,-0.017390769621950162
TNFSF14,0.03762005205911264,-0.03141762110228804,-0.018477347097953862
