,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,,-0.010227202836497673,-0.01611440690953664,,0.012953352408615743,0.0074336028191764915,,0.13718303613843827,0.011494767548061441,,,,,0.07078062797904554,0.015461396825373957,0.07862914608127114,0.02142007852621808,0.10503318403794576,0.007304368486773987,-0.0247474704490585,,0.0759053377592707,
PDAP1,-0.03834176355130041,0.012979255334016818,-0.03832138255671233,0.023430783007587518,0.02538212144273973,0.03212551905078685,0.028332366876929537,0.06555141541277973,0.036851785563177746,-0.018184825104879013,0.08732670987507243,0.0712327826339963,0.030475895874438313,0.027812629598375358,0.005083603145554828,-0.03382483479528642,-0.07723906800883752,-0.08030891475944354,0.06291162116862353,0.017191879299361803,0.030624902417692935,-0.022292628398025885,0.04119698852401732
QDPR,0.05100449077865408,0.005674761203259553,0.05756282310160621,0.0018228454580777188,0.018696381079824693,-0.03682858427112572,-0.00967734008955396,-0.06883532199687153,0.038315821359228876,0.00024394072242759255,0.09784197846724589,-0.012926244478517571,-0.03698478377416995,0.06986933798130476,-0.04938094016492992,-0.19780023244012113,0.10191512318697524,0.12408806713750309,-0.1424484928427661,-0.004647165801977426,0.04070532738729562,0.08983138182632859,-0.031149367133831485
POMC,-0.07776773804100584,-0.028219264350475216,0.03156716728643126,,0.000765344382090257,0.07943892797107868,0.019280723182363072,0.07347402920464234,-0.047419843165444224,0.002325273507435189,-0.021948305820005374,0.03854310828926977,-0.023707531162448132,-0.02840739568720379,0.08521444826385925,-0.0105279838056101,0.031988086875873456,0.056595349566043306,0.009565402088317855,-0.001073957899968579,,-0.027363494214653696,0.026048853611793286
CCL18,-0.039704740775966814,0.049964195731489115,,,,,,,,,0.18084314683112526,0.033319194460008646,,-0.016032670854637863,,-0.04008745502537635,0.0011653855500498073,-0.001998646425274435,,-0.024436642912165237,,,
CCL17,,,,,-0.04936082323618607,,,,0.013055650544116608,-0.04012081043445214,,,-0.015757360011011915,,,,-0.04998004662754621,-0.009979198847950631,0.07142442597735363,,,4.7048634843251496e-05,
VEGFD,-0.05738234619612244,0.037577408997351604,-0.02308065487466765,,-0.02585447035914555,0.039700804105792194,,-0.007596904807073594,0.004648375909455362,-0.00975745466546001,-0.04812094704266118,0.02114129734956612,0.013830230282569233,0.0017995181600904016,0.021571103950477816,,,0.00047682638535412276,0.025786022702619395,,,,
TNFSF13,,-0.022959184845828443,,,0.024987438696042235,,0.06947156047712182,,,,,,,,,,0.06941206805818669,0.06460261567813837,0.0022072685061362307,0.04326227144374338,,-0.0235555999781525,0.036132951098389716
WNT5A,0.08077053893875628,0.1075732889341747,0.09968655452859276,0.1309906412579824,0.06127881116405788,0.04514721646132356,0.1032611929863041,0.09276364987670478,0.035830392375011996,0.04054398602836076,-0.007799070497878672,0.010594341048964563,0.0003999365282867616,0.10257521449914102,0.0103226495323632,0.0821377557546888,0.020312317912936695,0.07669398707234207,0.049886877753329825,0.027021797144525427,0.018859513383197267,0.018847632669128218,-0.04051173013193488
CXCL8,-0.0029913562729440195,0.06977994739329503,-0.02161135719059527,-0.09713700868901776,-0.018598356525705018,-0.031946775284336516,0.022303425538199848,0.11210037729896828,0.03095687017624612,0.04989424210562855,0.0764999813495691,0.1209349271749322,-0.03349111341600393,-0.04306487526943844,-0.006717955927960691,0.11549416481066721,-0.13697328583624682,-0.19349455636787607,0.016538339462347864,-0.07462375445224509,-0.021437555860364107,-0.002650384944561018,-0.014250795269142493
GRN,0.07864906224038237,-0.012060010680475495,-0.00824482220347967,0.045548553648485354,0.09352106404067288,0.02393661073978728,0.09492983318464371,0.043151464695800994,-0.0008372198685231663,0.0017347432295720324,0.11882535801070435,-0.03154492113361048,0.0729433926586416,0.07806403784149714,-0.036893950640238524,0.11182660196469033,0.004726512882019492,0.00016309764542267764,0.08741152957025596,-0.0343954142750124,0.13440606000600927,-0.0019417320788102576,-0.0412870336895791
MIA,0.0235497867406487,0.04601272638877639,-0.02052632035016631,0.03297341092922749,0.008420562593063282,-0.01565908747482867,0.10121544934645255,0.04810617747984838,-0.00032393161765641474,-0.01591604720297071,,0.12308246325128175,-0.03314636790172005,0.08457632992389597,0.02182728834529767,0.017348347574071207,0.16177058832914357,0.1629890934504349,0.06126700152048141,-0.0827107599037188,,0.07606935998520396,0.051012030388785407
COL4A4,-0.04191313578349051,0.02290889008077102,-0.02502136018065134,0.006725684142269399,0.001937760086164254,0.055165158620654756,0.00641746840493697,-0.01430219696361462,-0.04091377776094679,-0.0014592533792747442,,,0.03840063450701639,,-0.03365097403706676,-0.019969550505096995,0.054646128236146875,-0.0028979403988504153,0.009122067565412253,0.07216110334742315,,0.027635149945839592,0.05792872367056852
TAC1,0.003999472909085396,-0.020642795172342552,0.012305496353554372,0.015851946796749696,-0.00038165959614464543,-0.01885294359442208,-0.05615190585023204,-0.04806993625782953,-0.012562578706339424,-0.03724812546415625,-0.03274899729050351,,-0.0658639770578682,,,,,,,0.03411120432210779,-0.04449078951908334,0.03841666950655743,0.0006770209826693092
RARRES2,0.00956581622633211,0.005882479625107637,-0.0024456665364571456,0.03396249315134706,0.05555211442513557,0.001483717801600533,0.07911957758349844,0.12845586712530155,-0.019576992206432085,-0.014012696332119965,0.059175094345070144,0.15472289576981108,0.08858007024411366,-0.016944027483487476,0.031922899105361585,0.01849100717234022,-0.1139905499388649,0.01059748179384642,-0.0008804437270463298,-0.019474382349187747,-0.019196328616572104,0.1129326444725498,0.047685862642847014
FGF7,-0.029386805206054925,,0.011876580616475521,0.059465545431786206,0.003577911582323498,0.025658489365689156,-0.029458977028701535,0.03571128393757841,0.026457199052753736,0.03183974304327134,0.030216750882486678,0.11093573255704603,0.01723982655298531,-0.03056225264068399,0.08323166358700793,0.036527587180016446,0.016960214125103366,0.0705570249821779,0.011059588641070796,0.031426801367510214,0.08668337546994306,0.08756587660498404,-0.025824914034660612
EFNA2,,,,,,,,,,,,,,,,,,-0.008436242173434055,,,,,
HBEGF,0.056281226609393484,0.010947896356805169,0.027581135172341703,0.03359202655079555,-0.004285585794382517,-0.001755130383695673,0.06471707307598559,0.07098638488140101,0.010934796549810905,0.02439758049478575,0.06417928418614956,0.05008578809274701,0.005051461888812033,-0.08901826990342385,0.06556461916327018,0.05144965213829633,0.02880890896646991,0.03134792788386663,-0.02026383542190009,-0.04331531183006742,-0.03620180802913798,-0.029793324257740852,-0.0691752767873485
CSF3,-0.03265761239235153,,,-0.06708201121481921,-0.0348894058774246,-0.058260395838755245,,0.010428572166798813,,,,0.1321486325260483,,,,,-0.10368502927769094,-0.1145515350078285,,-0.014732483828072058,-0.03471759033819145,0.0063143084894930306,-0.05225675662442629
PI3,0.031509683835748065,0.014171691309065423,,-0.03428208440528735,-0.025066768765829115,-0.043980074368023564,,0.07423765622448894,,,,,,-0.02692187304273384,,,-0.18278879365388961,-0.13206066466924027,0.1482677585085633,-0.06688777532891735,,-0.06528668896500628,0.03451964162203886
PCSK1N,0.038075737168733755,-0.03355960262712479,0.013796967241178371,0.08627110640398616,0.04526673441320962,0.022845060533258448,-0.003701501624846356,0.01957631872782181,0.06101187888373072,-0.03628955824238349,-0.14990088128370457,-0.034185055644442824,-0.029430351856718835,-0.004479168133102561,-0.05421744735057775,0.0061527628082151155,0.05186726451518153,0.06171674720074487,0.12213339241869922,0.053287854716150926,-0.005805273107777609,0.1129350388273259,-0.05699434847767075
NTS,,,,,,0.02322502002618451,-0.0005810319629582638,0.16600224301408414,0.029468272182912113,0.010925334064730887,-0.018222482879746458,,,,,,0.07754133241172398,0.003442081578935918,,0.09934413896072818,,-0.004919448290351923,
SFRP1,-0.00014789091275286696,0.006037339997973712,-0.01973936414264047,,-0.027880711894809816,0.08984105054870467,0.05114985991133062,-0.01717107046801067,-0.0009852936201441562,0.04648149844278297,0.02072774224450082,0.012239875455583478,-0.04114005709388276,0.026266193436177632,-0.07058965146967984,0.011020641056159535,0.09120837235352003,0.031036568027823997,-0.06599560430474896,0.11719991237845287,0.052654486164946,0.012124674838387379,0.05861646439665485
CXCL13,,,-0.030254993305654152,0.0813950824139326,,-0.03883144492856194,,,,,,0.020734695918467477,,,,,-0.04698579680224289,0.0355159999320665,,-0.0354410182226723,,,-0.06669159019292409
MICA,0.040609733650990076,0.022582514094382947,0.00887752816727291,-0.040336004538498046,-0.020278293584329792,-0.05986079823650113,0.02269377433979586,0.06643756621367064,0.03741736698272337,-0.00465880496676986,0.026372256450260794,0.03955966036748273,0.022733545430606458,-0.04619099082736509,0.1260719357421289,0.08334670609479355,0.035558124569078496,0.07297960417989122,0.11576077197868542,0.005405558123725847,0.08632311013090722,0.08266851159515418,0.0776246625171893
TG,0.01840775119621068,-0.040055075431427355,0.09662556496730437,,-0.0013521388305789243,-0.025139180282981774,0.04365682264002798,0.04404856354035315,0.013728619984242216,0.0652271228602787,,0.025088541980438413,-0.02522404528703937,0.05396965918662052,0.0670273693551862,0.1882170001094209,0.012792468295225616,0.05895309597306215,,0.04737233818303744,,0.000667608887953474,-0.0020201203937740917
ADA,-0.016279380052343466,-0.05079723287784179,0.03317119259225472,0.07225523116170068,0.034036225532062044,0.027631017569647646,0.04809529450872821,0.07017267237910975,-0.008972525745455776,-0.04049045911120173,0.10518016863116031,0.047361599463543166,0.1031031075131292,-0.009690077768158318,-0.018629516041731024,0.07925654068850184,-0.0192142935154476,0.00480268451293794,0.021804742954611867,-0.008002798293700748,-0.004054967859982907,0.016434350719596275,-0.038391839825440255
LAMC3,-0.017864754509759908,-0.03360440249477216,-0.012991304217799203,-0.03492509883575804,-0.030254648827314216,0.047454388500871546,0.010443133864528739,0.09085307607445554,0.0249700801434193,-0.04724465364447385,0.0057106392616653985,0.025839345814987532,0.0016367585128054959,0.044458634463446306,-0.07648367211877269,0.1322363895307252,0.052597199703799155,0.05501370618581497,0.11113782569233721,0.06642198485319349,0.1477157937701417,-0.00021855614094844604,-0.043381726883649996
CCL7,,0.03372521756470912,,,0.0018348167244044392,-0.029364503275066817,,,,,,,,,,,-0.02865944011261635,,,,,-0.04691279091826593,-0.025049658838475007
NGF,-0.03936251546698998,0.030471258683544965,,,-0.05708067756119109,-0.048493466542056794,-0.004677666667193836,,,,-0.01822384328571798,0.09573269625001574,,,0.04247003366107583,0.09520303046043777,-0.035597462028507526,0.03458123920809663,,0.05792932240736209,,0.012110928895661895,-0.0048267000287304795
TNFSF15,0.01845808441778284,,,,-0.01889656422269022,0.030897313982664,0.027465762984957166,,,,,0.023410066925747094,,,-0.025495107010280026,0.0678547632277096,0.04413473687811778,,,-0.013238407231328015,,0.0764411504735528,-0.07187869174731816
HMGB1,-0.04745402257681085,-0.05455496911091259,-0.07397881877928765,0.056507387805754435,0.034560902750151584,0.06678963983598923,0.04949473418322416,0.04552861748251544,0.019081713711691952,-0.01670040213644639,0.09863274558395593,0.06019492569648265,-0.007723281987207053,-0.03020669021174291,-0.06110804612324968,-0.06120654823688175,-0.04102684588154066,-0.02992139249747424,-0.05093313572221442,0.004924233093335415,0.0872081455533254,-0.036618857897696505,-0.033968897559199865
ITGB3BP,-0.0006372258454688058,-0.022915183874552675,-0.06210084018936798,0.06103543412343961,-0.01288892090344255,0.00903162434291597,0.0708384186987639,0.04638487121018948,-0.03710424163976469,-0.002609475500077272,0.07170116414753872,0.0025866581430682403,0.07671291956420474,-0.019202936553787343,0.04920193955244635,0.0532045426333001,0.012382012242198948,0.02920536935763247,0.04433153625702708,-0.06062177941018208,0.0698121074025722,0.05360009999513454,0.0353782952478233
AANAT,-0.04338169195366893,0.02131050220104396,,,-0.04118077031594685,0.013381622042250747,,-0.013648976578239436,-0.011850446253749909,0.032080705952594775,-0.012015527365403065,,-0.01042434603754162,-0.01403555296786127,,0.023964028367690224,-0.009321674705543162,0.06536409722689278,0.07411263795672106,,,0.012132785786667924,0.027729734884692256
RELN,0.0035675846070043348,-0.04157443773814612,0.03511888694994263,-0.014729315195721052,0.02307176883767152,-0.032244755882000355,-0.010367398236189972,-0.04005037978407623,0.03592548099709217,-0.005932306536763008,-0.08646140283781113,,0.019780061018323088,,0.046662659637928254,,,,-0.0730769862697676,-0.03442786170778318,0.15380709641517878,,0.0674769439491368
IL15,0.032425739123267114,0.05519923051794234,-0.027915994325077558,,0.05513527639509864,-0.020524831764172427,-0.01905529275137282,-0.014020725008315998,0.04476281833596696,0.04313585076417159,0.14633691266177312,0.050930804708701344,0.0032024423186460516,-0.015013746590364,-0.07741165239726396,0.04888517697010459,-0.057107941269225616,0.07304133288571323,0.008598867848776464,0.01525920668945981,-0.03671912787878444,0.06402841322826909,-0.00831126184488245
UTS2,,,,,,,,0.12872623914519082,,,,,,-0.021433291418608887,,,0.0023065348778170186,,,,,,
BSG,0.02928699909542912,-0.017611260162798525,-0.05632301489015935,0.014130088428206443,-0.03700116372305596,0.054648820678183226,0.052288830967841336,0.023631150121870476,-0.01349656402381928,0.017245567318153368,-0.0913050215113582,0.04017800937756779,0.023305852634859403,0.057978012617428555,-0.02934823707335668,0.1676578045546698,0.025062856723025818,0.046887309997909056,0.25430299427488984,-0.055493833542959725,0.005883173749125059,0.04747704202805357,0.036354664256867814
ADAMTS3,0.005045573158066354,0.032872445234990395,-0.004587556504627767,,0.07299098200467136,0.02475001987582196,-0.005962550507109948,0.14737321301051542,0.00213551696653379,0.04608199809179614,-0.016324849426890747,-0.03590451625260027,0.023519657338329822,-0.0005714411522999533,,0.004884369945855902,0.06184774699207214,0.05891741217889191,0.18440876566362185,0.11630686227574365,0.005717421606485975,0.06085620623963523,-0.02502976326975306
CD34,-0.035800341245294014,-0.026973802100424278,0.06349678213992145,-0.02219680508770979,-0.03828488063951715,0.06814827287346828,-0.034200238028127314,0.08627005907441455,0.05746312763928886,-0.016487873461008922,0.04746031505925552,0.0056819057607557484,0.010520123277612278,0.005241583511203142,0.05446727555837042,0.01468260148275905,0.06685140773407566,0.0715041756526508,0.11682200188545026,-0.010345913912382005,0.20890874814132457,0.024558343454796277,-0.02074392855748084
CCL23,,,,,,,,-0.015530368713610574,,,,,,,,,,,,,,,
PLAT,0.08958717776621633,-0.024520110399629196,-0.006459269864220776,0.04566994151932563,0.040637312951650226,-0.016839536993542577,0.11935495829118,0.11117062951714442,0.03438255953764867,0.0093295932227442,0.02680435626500536,0.058898684549256335,0.06426777455101344,0.048969424221658626,-0.04700200529344274,0.04429575170369116,0.1704250011180782,0.1582130734437208,0.19712385242918282,-0.005207150376797671,-0.018489190338634495,0.011952012998187357,0.009530104258783818
NTF3,,,,,,,,,,-0.011830066884940729,,-0.038980896071172534,,,,,0.07672518083666698,0.1830310216402553,,0.08652342261247425,,,
LTA,,,-0.016114408563163433,,0.0007286002823298374,,,,0.0403754376958882,,,,0.003921655915867226,,,,,,,,,0.08408173112899592,
CKLF,0.05694441207823046,-0.00022191349779573892,-0.02789571226815067,0.06046116761525935,0.028345931965355835,0.014302274166681846,0.0634369105335303,0.08050394746412595,0.020999446139895874,0.06416707654189631,0.10757271706725723,0.03788636520831575,0.0607876778575823,0.014507618635568004,0.0013506583341297525,0.1435028106776887,0.10237971234138198,0.11554613478736332,0.019371491691415936,0.06555465938552503,0.015228040589530405,0.042137384411417,0.06804212617585272
APELA,,,,,,,,,,,,0.171240318418486,,,,,,,,,,,
CD24,0.10275985648679392,-0.0023699142535308654,0.01264207718916655,0.029003847758262022,-0.03766618028267897,0.011455117138855535,0.05302812403403881,-0.015192089950078569,0.07176786479753358,0.07084997273143702,0.010324578870319536,-0.09280958317400846,0.009682421436683223,0.08361258424672825,0.08883668482171184,0.14186266471365774,0.12954500877595404,0.07722421749260784,-0.010830758419665175,0.1589487640634362,-0.007238459946179171,0.0322677251180128,0.011935072245499003
HSP90AA1,-0.04301684532017896,0.040434792508277105,0.01804470326052788,-0.10026015600469133,-0.012719396181102974,-0.060480980174094645,-0.08747816295219842,-0.12900704222623194,0.022205660421918856,-0.006185394067163386,-0.15116077706136394,-0.06686995485214943,-0.00996931709986003,-0.17578037538382085,0.042897092203138365,-0.10417257966906819,-0.22561135776913205,-0.2027560082292421,0.042976433352975935,-0.09865623379910443,-0.015781593585245317,-0.11066146847238074,-0.06763086035042284
BMP4,-0.021837531244148282,0.008155571938484808,-0.017082217703674952,0.0052914047640384,-0.021263258578850548,0.09952201421907698,0.07517537907038892,-0.0036652694976856076,-0.013067792203780132,-0.0024878125132923486,0.04721635176104569,-0.014863830954854138,0.014719418893698223,0.019511439824086842,-0.03449261094841943,0.15321843641644908,0.08249941584917339,0.09684395701058118,0.1532758943509539,0.03305067796849913,,0.0687975987111745,0.031336568024814784
SCGB3A1,,0.10347937578817093,,-0.02118867445020746,,-0.040902643964847905,-0.02432441821501078,,,-0.005450629635901176,0.030924225607229693,0.05458317143714303,-0.024504035902727164,0.02043408518683915,0.0673453603810795,,0.018995294594252116,0.04283271096339252,,0.020891563410559262,,0.03060830018020302,-0.011983016184453722
IGFBP4,0.0274144628814724,-0.016219893401880126,0.07056021632524934,0.037383179246175,0.018952989634657393,0.01117054444295706,0.07133752134001396,0.08976645741126216,0.019292613595844367,0.003591741339654916,0.07893030944102702,-0.05426940408711118,0.06702076700137913,0.013748308165506975,0.05041964474673621,0.03505819367114389,-0.0219125770602594,-0.01290656695916922,0.18733729247193454,-0.06613403322073928,0.18225875662056631,-0.04093378669413792,-0.06985804118943297
RSPO4,-0.02063738935344273,,-0.02605078187648736,,-0.021295361168709667,-0.02205195437355826,,,0.017549351961010106,-0.00806810610611728,,,0.019170300443725974,,-0.03639919648071459,,,,,0.09325609760339773,,0.04020956191039447,0.03367434139034349
LEFTY2,-0.006424400431355064,0.0026021873215196826,-0.016312318017962287,0.1209981115017232,-0.005797366956730647,0.05332411291565245,0.008521278819826691,0.11107297881185997,0.03304817457936398,-0.030956477080326138,0.010841339649393114,-0.0020107343903754482,-0.043351292586230404,0.012978978820527514,,0.15373925172822905,0.10801116816647158,0.0813021664686007,0.16153511394423664,-0.029499607273109872,-0.05685426438373061,0.02776228790453994,-0.022329198756436547
PF4,,-0.020075053779271636,-0.014658244765392948,,0.02112672983434182,,,,,,,,,,,,,-0.036861743163739615,,,,0.04797679983156908,0.03908921858381033
ANGPTL2,-0.026411519704067608,-0.02858618210103541,-0.014730266715756371,0.09210724837019267,0.04138618719352165,0.03946592722168522,0.14596452025466597,0.089722174844912,0.028847813822626005,-0.04226466297055962,0.09609194319083507,-0.12977185626489762,0.08127038608443046,0.18658227747589495,-0.013572040386771216,0.03416592943096726,0.11971835368932214,0.14158158454054673,-0.038103144019459904,-0.015153297033496266,0.09340158106659747,-0.006616198218841862,0.002885054915959558
LRIG2,0.018597256887517084,0.013830996481926087,0.024318746891639258,0.03091390760717161,0.04041889451044692,0.013702690701659826,0.06804348236522961,-0.006089813348488537,0.025059342762142365,0.031130916548024017,-0.07329302219636924,-0.005330337465996365,0.024200661445078504,0.0650222093697586,0.02611862492515679,0.13133236422258074,0.08345088218209618,0.13491274144794568,0.007859081032740441,-0.008082972628752657,-0.06978195398070955,0.09566456715045071,0.06491569386784925
ICOSLG,0.00031821284705240446,0.04194396969271232,-0.02941974587937957,0.06821788498523697,0.006070332599027077,-0.017398252484213943,0.08219940910644914,0.06501521356763212,0.046716365975374693,-0.03628015951338352,0.05765393060948578,-0.008407022964678846,0.07477478472009465,-0.026310792599635535,-0.010660518845098806,0.05407521247630637,0.08275841933450566,0.119618657146623,-0.03017310468893539,-0.008733345775712551,-0.05593199680914156,0.03654451163778371,-0.06663394673252102
WIF1,-0.05561741704386709,-0.036121800827350656,,0.03268882665656085,,0.06443811144339938,-0.10390281868452782,-0.07185541538909417,0.020812671353775937,-0.04774141071109508,-0.08723349716572466,,-0.034101453016597706,,,,,,,-0.011663615794228411,-0.03736489427044253,,0.01672845247842595
NPPC,0.006445985922361353,-0.002211493216683538,,-0.006772004539484919,-0.03302081894244077,-0.0008826830488498673,-0.011378230386780179,-0.03674932932574059,-0.0010388847261631928,0.06143733219985394,-0.0782397006932827,,0.041476896572828374,0.05558604692517558,0.06661540247444671,-0.049994589223153384,0.09008875219973667,0.06548265277781944,0.06766492196365502,-0.03233209753592339,0.12954323773069706,,-0.028175380701278816
LYZ,0.021849011822326285,-0.014231926468662646,-0.03987680172221413,-0.0006817751576942,0.04791149925836186,-0.025635891918623616,0.07179665595962371,0.052419113366887066,-0.016780415546248952,-0.009184796912763063,0.14014840747486548,0.1320819889881134,0.020756053036787462,0.01788534198350363,-0.017228440588700114,0.048024283205701866,0.04733202245515812,0.09546745587582212,0.06234740898946759,-0.024887158618738213,0.12838597037218336,0.012952841513325845,-0.05473777460555364
EREG,,,,-0.042483470622060406,,-0.020698013364669778,,,,,-0.03089964419082761,-0.024196128471906397,,,,,-0.014454179856873318,-0.09927583373913011,,-0.07160478319145608,,-0.027749179627382516,-0.03765554636620102
SPTAN1,0.02879764007683526,0.001745828131850097,0.0337711172952101,0.04512879163978095,0.0853864048288484,0.05502015215712373,-0.0586221312484961,-0.027007736673641935,0.02542493679634183,0.04398644379567107,-0.1226863859971691,0.09166996474915719,-0.05422401579028918,0.10196238613176237,-0.034244877190758645,0.11325819671968505,0.03177426486555485,0.04397565156858523,0.008040345165007514,0.13330538946812093,-0.03150334152996611,0.05720077341644919,-0.036778923195889775
PTH2,,,,,,,,,,,,,,,,,,,,0.04293945531220095,,,
LIPC,0.012494418508125587,0.0033712282643814065,0.037474751428777195,,-0.006047437696404093,0.013211883151345877,-0.003937597891020489,0.06123169813032488,0.03284437459810218,,0.07861911549081282,-0.03025415043437655,0.05605881596002251,0.20262668074050588,-0.019106780354474953,-0.052839103461354724,,,0.059923667905084875,,,0.04054639043447098,0.03845335805802342
COL8A1,0.0415372912447668,-0.019337734975432685,0.048447727592850875,-0.06432887694569724,0.09539745660600626,0.01647146959239692,0.18189793270915372,0.11345247062309287,0.005349746532511682,0.03450844748117229,0.055455128181694846,0.03572972610411037,0.10333178115442684,0.03868718713854008,-0.023991892642658285,0.20216407904551822,0.11995221396878546,0.06097232278072403,0.1658243779220859,-0.017344467511526008,0.20614870184328682,-0.043089031804495165,0.007056999187360822
GSTM2,0.07752913839786156,0.017517528123973267,-0.03212000021848914,0.018180238710415752,0.010016366226079588,0.029454818554562834,0.0070633687601040235,-0.0013099588552130572,0.00492298578353356,-0.012448939281556166,0.0251092837214763,-0.025660130418341896,0.029619925992317216,0.018622830333136484,-0.007821561095197875,0.046653617634240155,0.1148665116123726,0.04176034453976431,-0.014984539693825393,-0.013778517091576152,-0.004372713010220697,0.06628781147859002,0.027621721425432618
IL4,,,,,,,,,,,,,,-0.06537697081658073,,,,,,,,,
SPX,0.06937860494748752,0.02215781071119414,0.006057881341813352,,-0.04159311443588427,0.03183714802120819,-0.028121611967596154,-0.047868210209840015,-0.001454993614052105,0.02831746690746506,-0.11586658550750589,,-0.06591624510991105,,,-0.10382703672835135,0.061896812558481715,0.001784849110475124,-0.06293171274415642,0.013742272890853521,0.051334343501886315,0.11909205623310057,0.1017854460987835
MFGE8,0.02966283081734235,-0.055004155670124275,0.027666302790469846,-0.025483256366980254,-0.04276804365874035,-0.044336163259617374,0.023536823966724577,0.005188498599393543,0.030892432328482572,0.01908656117419591,-0.052494542081627446,0.00024097614090843738,0.04737265082401817,0.051279261090786864,-0.03809731154772019,0.10189189197865756,0.0012494331154198255,0.06406826603505356,0.15232169303545673,-0.04072036291038747,0.025704322097283024,-0.004026302379724815,0.05790152147811326
TGFA,0.038366749128746214,-0.032550013928874126,-0.02046759746723578,0.03889564348592747,0.02103023515113385,-0.0011769525673166435,0.05989942392767782,0.010095476543180767,-0.02792966572384007,0.020317475262778075,0.0767330218284181,0.004378957980265664,0.04120838068973671,-0.09339501328463773,-0.05302493402188275,-0.030045322198981657,0.040908456222052504,0.11220587472091091,-0.05045502043834836,0.011383245973458933,-0.003801109603689351,0.0527547952280519,0.019841994824513896
