,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CNTN4,,0.07631245314290898,0.08129405835203594,-0.03829835264072046,-0.00442561403661733,0.13730670637721334,-0.0792177277355264,0.0047718812674777825,-0.032227534720542066,,0.024015134991160016,-0.013037075524977825,-0.02368340326375836,0.060746338759537236,-0.03984563876065038,-0.040247082152999804,0.047357555002861214
INSL3,,,-0.011868350263765991,,,,,,,,-0.08511606063098773,0.047479635095308885,,0.032654768117955174,0.020249490600419084,,
BTLA,,,,,,-0.01881399221280113,,-0.007771452031145208,,,,,,,0.023798936194533465,,
MFNG,0.01902845133015872,0.04470859813847464,0.012092332666103005,0.045148476729849604,0.031881972442543566,-0.03818764815695836,0.19718132465141186,0.03713220627561352,0.039160267032471524,0.043386425858807955,0.05072842582027304,0.03146925021846404,0.019028588640229653,0.0357669116765464,0.07773143410024914,-0.015325944698563502,0.057521045147559326
ICAM1,-0.013979201396103475,-0.03751356387583812,-0.07015942823346756,0.020221831801513202,-0.05936444708883338,-0.020597545440001204,0.11301413960878379,0.009475716500985144,-0.028511734858736593,0.0013105259339784281,-0.10126863131679904,-0.007221355541266952,-0.018692511786643072,-0.042344323496745974,0.044904484934021376,0.09208866931335631,0.026451169177590304
PROS1,-0.05346976651663126,-0.11710436150763741,0.005725140340954907,-0.003795225726337875,-0.05070100610172958,-0.07615525243557046,0.21646332715285674,-0.001728632047097521,-0.006141465241680215,-0.060862398145267484,-0.05658813313784695,0.051589780556381214,-0.042360393917328244,0.006993945249887836,0.026841809384573506,0.12305760812845584,-0.0038779015907368197
CLCF1,-0.04698951120265384,-0.052590584351519316,-0.03392721534028685,0.07669788732394864,-0.007612960962262757,-0.017596414457050093,0.18736480362318572,-0.006251122887929559,0.007756368309358918,0.017390508884523287,-0.05880528850451866,0.01337108698884454,-0.00657141108964991,0.014769464198494496,0.027226554816619255,-0.004571257986277983,
PSAP,0.06502204353514833,0.010140050865979041,-0.015631533851629912,-0.021772763079232305,-0.01294947553189944,-0.0611469534649338,-0.33761186824973777,-0.014849029974115054,0.03282098447812553,0.0934403573891466,-0.06003851372723297,0.033491865940044364,0.014061481619843967,-0.078535048219654,-0.03669848979982483,0.06481781834977607,-0.10530870734628836
EFEMP1,-0.0020659093716944147,-0.14085731697235868,0.012123210085002268,0.06074077001463348,-0.017898440965932894,-0.06600797677350705,0.1958232511481239,0.0038560508262942706,0.028931441511070903,-0.020763299172610206,0.04064022759234299,0.13402920025797982,0.02346149164062944,-0.04335258668861844,-0.03489670485653808,0.023787118451604593,-0.06906416889314522
C1QTNF1,-0.020885849508872366,-0.11071354402404936,-0.0066739958930182915,0.01055996965208977,-0.0006762921788599002,0.01551325481318744,0.03075860634402855,-0.029518175075078402,-0.10516088227766378,0.11466938663301346,-0.0320943566461188,-0.028996464589285755,-0.037761180150736894,-0.020512106129883145,0.02244970380555634,0.06465593281141845,-0.005589728324698575
ALB,-5.804762508378696e-05,0.09147095748068824,0.02854395615360266,-0.016406454571234626,,-0.026324148513370428,-0.0011252541348550106,-0.019144062447186274,-0.01709677929093165,-0.06178472235365457,-0.03284328095251464,-0.014295601457552164,-0.022917250960167525,0.018936242368046766,0.03905134608450963,0.024151048605613554,-0.0579955659063673
CCL13,,,,,,,,,,,-0.00842052876297954,,,0.07632034882200342,,,
EFNA3,0.025285552032125895,0.05395601277559859,0.03831619131308656,0.010140685983749969,0.05541289254567289,-0.0274312692262513,-0.17432723577193604,0.042877381770861284,0.07731205393047069,0.05798780965753506,0.01941339944927597,0.021064727844990146,0.016902779786133904,0.11056069723680484,0.022479579393611216,0.06721769857003493,0.08355443926875379
DRAXIN,0.008894201985826695,0.096618155886348,0.04396801797809202,0.012955060825101696,-0.014136195163357112,-0.06195265136871158,0.2712975420026848,-0.015371742710779169,0.05296749073514382,0.00347156397189341,0.08145075362295716,-0.08156188854113404,0.0868359476923466,0.11383326523630115,0.0562965530992582,0.09280306276843199,-0.01861372216761903
RAET1L,,,-0.025656089030155187,,,,,0.04546919736194596,,,,-0.02164632397757622,,0.037865965948980236,,,
NPTX2,0.06569598795700468,0.04870304939938797,0.0617850320965921,-0.04353637085707501,0.08492812113224478,0.07028140126762067,-0.3373159833541139,-0.010921010523554618,0.019958389531139282,0.12851166987686594,-0.027194657528145174,0.039901897269224655,0.08175699464429244,-0.053634735756058836,-0.0297951716704007,0.04832128183352542,0.1040602234124839
FGF11,-0.04530327117959378,-0.02368204169084991,0.016497421191070893,-0.009609418531257127,0.006194766742427037,-0.0407092486326227,0.1857538219424148,-0.0014769247280964062,0.03018153645697223,-0.07535849626933848,-0.02563688614928914,0.04683569306048718,-0.0072389412191771006,0.0007615944294991202,0.03666330239414046,0.034098881464730287,-0.03203246060001767
CD59,0.033971979559678546,0.010033385629012534,-0.06178192974285875,-0.013044379030896856,0.001144311165163646,0.01111349625531625,-0.23886340784130072,-0.032826193198668585,0.004206312411736408,0.05794332659341456,-0.04229913913979115,0.03294399910002303,-0.0014736831759045502,-0.04246811406190911,-0.07043557860023451,0.017666124904778657,-0.0693185785800329
COL9A2,0.010880872188620508,0.029158285146291988,0.04053722210594326,-0.02298423874514307,0.04898797955539554,0.0227970489309461,0.19421748787350884,0.0151351109799257,-0.03498400780934829,0.054187714716420865,0.0010679617376450554,0.03951417975225278,0.03124274174210422,-0.021121213685685713,0.08072211145636926,0.06679408917590236,-0.09343366335756106
DLL3,0.05619516357612039,0.12005300213908562,0.09227558354358903,-0.0372953850595414,0.15333629707493937,0.04536939695774372,0.24667960454057572,0.0017429172516566355,0.05479007315224353,0.09722999489924274,0.04452065580523078,0.015990264681340086,0.013258934464053324,0.0541714211869342,0.09343935572945017,0.07431598390472945,-0.06652398533725913
FGF5,,,,,,,,,,,,,,,-0.03882590818149304,0.027986118018711675,
LIN7C,-0.0282564836096442,0.020862849789744287,-0.004175079473562142,-0.007320267722980482,0.036688604832833246,0.06635586296658244,0.013330454513373792,0.02981901964429914,0.05193141298025992,-0.04160158065821325,0.01517103052983979,0.10233402770151968,-0.031882871394125656,0.04701684236063578,0.056313907067796085,-0.018120271516013833,0.05843191606280413
GDF7,0.15176403010896286,0.03133583742215246,-0.01203543512866473,-0.04109685764933257,,,0.11208577400179892,0.052631759353529636,,,,-0.05699717463823815,0.036780680025722046,-0.07142398355603564,0.04751464080718419,0.0031402897242038454,
PSPN,0.0043148128458322475,-0.02109430777886479,-0.016850608008171994,-0.028327968020547975,0.003865727408691209,0.02838381778712534,-0.010124417201018672,-0.01461326895513099,0.0010507978027652295,0.17409018204186247,-0.053654819211502947,-0.013691282602998888,0.009926034298281497,0.05799928179065597,0.05282107297740749,0.007831598576081492,-0.05799562020521165
ANGPT1,0.02238083636888022,0.0124414131111066,-0.023208598943111367,0.008491296617205702,0.008341585044677882,-0.035910828729531045,0.0009085362084725768,-0.054828995416470336,-0.02427931350424581,0.10605355168366963,-0.020573552785056903,-0.0034587916674020144,-0.042721980305993966,-0.002337209164715722,-0.011766358640438393,0.03951388774548704,-0.07134622466061487
PNOC,0.0006676188904808916,0.005734974387945089,0.03094199904510718,-0.04817950354925656,0.04291528754115429,0.07059365731958578,-0.16253711318636066,0.010995570066599457,,,,0.011062027615312187,,-0.06717343591386435,-0.03309231343333164,0.09238571866861937,0.10733152171832436
L1CAM,0.025490534581565152,0.043415013602921666,0.00609417741477602,0.04135179984516057,-0.04860714361957742,0.015976402261049325,-0.008921604499421483,-0.03870751994915748,-0.04219237265413554,-0.04759023934154506,0.10836135493249843,0.05996521015394431,0.1064859860651449,0.11066343675719635,0.022185345404184553,-0.015018618349052538,0.01563176793099609
APOA1,0.007222608704007972,-0.06446034664133501,-0.015678824107631086,-0.010877136610743701,0.010740021996481133,0.026267107987774256,0.14067110434265964,-0.02727868600234551,0.04347517213834466,-0.08901400988088508,-0.026519285126042725,0.03413414603762067,-0.026033769361345122,-0.0475073551333655,0.07631434571911745,-0.030219605583317315,-0.029747271083824724
PSEN1,-0.03172653134976244,0.03382438042196835,-0.00019337042957951744,-0.013174035607497771,0.04181732103309354,0.003229599320117247,0.06797722088771965,0.0341123494881247,0.02997462281952257,0.14667065085440062,0.008594437493336389,0.036452968969574936,-0.009943867964028148,-0.053073872526937994,0.016904348517396146,0.05917322678317551,-0.09791305897810354
CALM2,0.038171211170906265,0.08397989828294271,0.013102897370022085,-0.05960596674315108,-0.0003124405804395733,0.06935755455252957,-0.30897804211533875,-0.052266195229912965,-0.004020269144629103,0.041724276307270367,0.09951066359763971,0.09384913334236297,-0.04273789322193126,0.02671518244345882,0.09177693669767142,0.015697889942683063,-0.04016685311165117
CLEC2B,0.0720939999237171,0.0025280550251380496,0.05383967995933321,-0.011262098610467812,-0.07810358035733465,0.03555947487511431,0.023156901868584268,0.02539117225001993,-0.06655305011090831,0.12001084214767871,-0.05923804583305572,-0.11181372209991673,0.0616933819735045,-0.034031015005870746,0.006840413609300833,-0.0716866823195773,-0.05571536868425795
NTNG1,-0.07869274609901682,0.04469847564834526,0.00883079512099548,-0.021784339412506883,,0.07303723226682445,-0.009935428728595461,-0.022613409523474355,-0.036553755547497596,-0.0035160729534044403,-0.01815456109732427,0.038387440578853356,-0.007764646614995897,0.09696960890236225,0.06655662010556089,0.05450531416438157,0.050064061429285295
LRIG1,-0.04542451459649169,-0.01329559002297142,-0.027211435247348564,0.0107069613554793,0.13497798235728245,0.020418392727933093,0.04160458576091214,0.039082997098271635,0.08937024326940225,0.07908473916155541,-0.014579291884770524,0.06629541234189099,0.02152479058420641,-0.054652796344982234,0.07872095838665281,0.09190813943895484,-0.040313969066175084
CPAMD8,0.028595710383078628,,0.0209783173005745,,,-0.02291287075916969,-0.038725991902737865,0.005699007466450895,-0.02902337996462062,,,0.017369083536428197,-0.008157980430228884,,0.04145768561221713,0.03385966161550728,-0.057962058246988524
GHRL,0.06325640467482509,,0.07746130398211623,-0.04608511645538479,,0.03636921079480072,0.002361955369936167,-0.015371742710779169,-0.019220503948118455,0.006780186985230748,,,0.08742507368724148,0.02062573066940726,0.01875799256510092,-0.027021499356347893,
NPY,-0.02799386496985366,-0.02600594321230548,-0.039423238949261884,0.01175481296195002,0.02016062539603527,-0.012719836460215198,-0.18892597001923417,0.02433429555114353,0.009842771071506095,0.12847403870999904,-0.030345594697115605,0.015742851233018027,0.021994034495798745,-0.06693399948302912,0.05320791594790342,0.05920093379190168,-0.0359773362113088
MMP2,-0.0366487037140812,0.07993557802863796,0.04595503997046526,0.021249719964052782,0.06489047147424622,-0.0053162324674318135,0.3120430304623096,0.03537615487377837,0.028964888324403148,0.03419316920551726,0.08290479888148003,0.09145856969196776,-0.057244502532400036,-0.010813140806832995,-0.03472075057519116,0.07751934702668845,0.11819988911661483
PPY,,,-0.035285699089264544,,,,,,,,-0.031239059407339734,0.02717724744334066,,0.011715222311945748,-0.02956863114088908,0.06877611607745851,
ALKAL2,0.0720933048933658,-0.03922123457882807,-0.011113075068554955,-0.03298696158306965,,,0.02287818623431119,-0.03370603059761011,-0.01256766593558956,-0.0163013856333974,-0.0023103712320753375,0.02389169928917738,-0.03329220505848815,0.005908803405248504,0.05118690724494123,0.04612560789287208,-0.03091733423206535
CSF1,0.04909982422500694,-0.09778744737041113,0.050081133083374293,0.006906273397710805,-0.012070636263155719,-0.04704763540037021,0.20350185645183833,-0.01595454631788765,0.0047016661389897565,-0.04175615966335049,-0.0601860243051186,0.040811588329158856,0.025888056501335018,0.01238638790789211,0.10738584218103465,0.044102236203669265,-0.09952918415741639
SEMA4C,0.0329333822687884,0.013022254614666707,-0.05499345746882747,0.016717387520785765,0.011397993605112483,0.04488179905051969,0.15477243270604166,-0.05728973001591768,0.0027128248400481495,0.010466693309294608,-0.010506464809044025,0.03606252880456974,0.06664756643112014,-0.03688705847680205,0.0601353069561553,0.10090646788437216,-0.007282749639013553
BMP8A,,,,,,,,,,,,,,,-0.014298820476184946,,
ICAM2,0.12853903412534215,0.05605248852262495,-0.00018332280073051822,0.041717401415751504,-0.020792497771934294,0.020664701742105024,0.004058814034977483,-0.009432740767755259,1.850072612322097e-05,-0.005866320644554771,-0.05641450220354445,-0.014465329273187246,-0.01647212222254417,-0.030919081539779708,-0.033539009101942636,-0.07921762729539399,-0.0341786700500396
SYTL3,0.06422804598235439,-0.041651263925915685,-0.03127175386105673,-0.012412531790250047,8.67855601191275e-05,-0.0340441070628575,0.049216229543944896,-0.026565718877415184,0.054232584458585274,-0.023969715155525755,-0.03546993151672016,-0.0019435690820362077,0.055791800681489104,-0.03718232313634703,0.07654883879303725,0.03334507094888341,
IL1A,-0.022172839686784202,0.05292426772260345,-0.0056813249208856305,0.044304942852112734,-0.04280121316225255,-0.04377582572384246,-0.013699904057649105,-0.04333081764301249,-0.03567785472568561,0.07175514404322278,-0.007425020442903737,0.03735005201164325,0.05393070218397544,-0.045576960771906275,0.0041987079333878265,0.025018143195750613,0.04586883288487511
HLA-G,,0.016196144535375837,-0.002799531079628822,,,,-0.03236898276924597,,,-0.0031403254650891037,-0.03418898252580995,0.04088747281443349,,0.016252255584493787,,,
PGF,-0.0469984848116997,-0.009758873293074807,0.021458974352181796,0.00031043244840891945,-0.0004975135884545482,-0.0023838797820329456,0.15037037258967667,-0.017375388423370216,0.021717452165135796,-0.03363782032654959,-0.040554009947064644,-0.016072423110397308,0.062038789003809304,-0.03916893457127008,0.010906000350791412,-0.012955055908831503,0.06671534631715642
LGALS8,0.039064828848392,0.024076715200221727,-0.016981276086413675,-0.039632483411854345,0.04548071959640456,0.03290460477812858,0.01965289320942109,0.0014098291112054557,-0.02579597854733372,0.03183150029512338,-0.013591662521901424,0.08144130583637971,0.06197408876468185,0.0988767912203931,0.024597967445222305,0.025220018586851366,0.07949458737825121
DKK3,-0.02453030338040479,0.11213857655144087,-0.020170118088752666,-0.04052346766979087,0.05249591886210357,0.06342653104749696,-0.3799407508155312,-0.02024223331400171,-0.08322807533577797,-0.0423403203831891,-0.015567175576765357,0.015528837647901339,-0.014806497567981108,-0.08570439737777394,0.031178554130864046,-0.019290370182868923,-0.03363909351646906
COL16A1,-0.03408907690457196,-0.011896371256971749,0.008355245002119729,0.0443406935741868,0.07219341825370086,0.028725328339753945,0.04549287527254032,-0.008931183786293772,0.08165175363921441,-0.0047811444776849595,-0.08531386636448125,-0.07439803814101846,-0.01732605718407239,0.027606682793219837,0.05535931368931376,0.11733282403651359,0.0026932459044930975
TPH1,0.018571493704052776,-0.039963440172609485,-0.02898731482948611,,-0.03889786161660439,-0.02249195292266849,0.017625802564668915,,,-0.06432542951034657,0.052557994430975974,0.0623644079247923,0.03702036583668366,0.047338512750900404,-0.024517888821114286,0.044824953929224705,0.013314893286019987
TNC,-0.06110193694576349,-0.07986470554192375,-0.07537265233477775,0.04853702158726558,-0.0936340180530732,-0.10467681323632681,0.277383134061972,0.023915450066106014,0.0034813447356009278,0.0010303911690294257,0.11569325005795106,0.07070555973802632,0.042390103472553016,-0.01807549044147174,-0.006300754547933177,0.054264240395428764,-0.02386245026168214
TNFSF9,0.1586939999267052,0.019456669999712323,0.03641494627258759,0.0962169862550902,0.0014356852476673076,-0.025901251203110136,0.002184523893164665,-0.0032365317756086823,,,0.029506628906680987,-0.052068425039639155,-0.044246489957029705,-0.032193111421456165,0.02027149922081049,-0.009016946071691012,-0.004300740201769795
C4A,,,,0.03498671561578578,,,,,,-0.058089551308448194,-0.047561473315640194,,-0.025709263285858912,0.003704823358127647,-0.03875471231726426,,
CNTN2,0.11102155749949964,0.03463751427942522,0.027524849211059264,-0.012927607671246196,-0.00768542878170707,0.03676542881700085,0.11562680792711738,-0.04337746032390441,-0.03380774094374954,0.1446378885696812,0.008918235666917913,0.06372608185022373,-0.01074761722148273,0.04378552426608728,0.07031654081831955,0.0007199896306491654,-0.10399181981482315
F7,,,0.05510919714272813,,,,-0.015834275584984698,,,,-0.008197498729107558,,,0.01427343813381837,,0.019754064001236797,
LUM,-0.009559128346214496,0.028119169891633204,-0.013787656738946066,-0.018178633131724277,0.014996603054161065,-0.03952237123362286,-0.007108266325479883,-0.01437902881473096,-0.04719986739252059,-0.007804716226989998,-0.06063867272425161,-0.011556592976288547,-0.061198894320681,0.033808552582067136,-0.041685297860152376,-0.016223771611956202,
IZUMO1,-0.01823333365993277,,,,,,,,,,,,,,,,
BTC,,,-0.02565607834356954,9.699523110678444e-05,,-0.022116300233449192,,0.0039809274280335535,,,0.023798596598107267,0.011811960817724534,0.0006686607780752971,0.021544909055920745,0.06101837424441996,-0.004134477777944453,
APOC1,0.09969990848848426,0.03528187447026063,0.011263416929447352,-0.04640525097973499,0.08167488893912835,0.026731683117659354,0.28036229811723207,0.0063174001146713244,-0.023310901104315152,-0.0003865159041674282,0.12634163310887073,0.04881274425491027,-0.06771572468818174,-0.07842409419610918,0.044475538349036246,-0.006324331400729741,-0.09062274814334502
PKM,-0.003074882363562797,-0.13097911410724486,-0.07261931393461137,0.034957674208419456,0.022801654947606536,-0.047543272174937055,-0.0910826286317414,-0.0043985759480644135,-0.0321473870408905,0.017706679829041602,-0.02933046737144633,-0.05715480727298005,-0.07477367757817596,-0.0270892094762201,-0.024052605623404482,0.03655318760053943,0.0034529229719597954
TNF,,0.1532475281781332,-0.007625376661669489,-0.009646971811442839,,-0.03267523720662909,0.08794588065999631,0.00303015837366161,-0.0660277709758588,-0.00628875252844284,0.020830176830676245,0.029990474553490576,,,0.046125598650772884,-0.029489182305993428,0.12413293907989696
GNAS,-0.02947093609573305,0.11707745239188454,-0.02678519224007364,-0.027099802663829903,-0.0304362424712566,0.07894292060306347,-0.28973678809354214,-0.04001561629509376,0.037986380036178956,-0.08582285411677527,0.04145511934658005,0.04018613900451831,0.001034400698593511,0.10595195747288323,0.07256844513217091,0.030589599171699344,0.07572001828053262
BMP8B,0.032758742504304925,-0.06525707862478838,0.025814343174026255,0.0036188294246532484,-0.022454800971166117,0.01361109937940213,0.2937816975349513,-0.014921939356411222,0.05212778746296316,0.10200670465339594,0.027366598572216152,0.04467174181105202,0.002187741012634419,0.06252990125703595,-0.017893662005983326,0.008427380680446184,-0.07528107382673216
LIPH,,-0.04105454411796077,-0.028987307693035837,,-0.036094621908892836,,,,,-0.049465837717973804,-0.036949209256924964,0.0038842957521767244,,0.08558654827107876,0.07997289116991442,0.008829142927392526,
CCL28,,-0.009204790969390407,-0.005219958385223756,,,,-0.007479758791102309,-0.01764950337924789,,0.11507126059602812,,,-0.01777123129039554,,-0.022346604357950103,0.05932798555551382,
PTPN11,0.057572458575463004,-0.05836756113524687,-0.03869990339603057,0.01114082957039789,0.12198803839259705,0.010931896210519336,0.04057939858613973,0.058120808330367535,0.017979167635739594,-0.02434090993127181,0.03069922334864622,-0.02670203923476157,0.01376304551744332,-0.049719866262583574,0.015879184607184817,-0.03927708080919258,-0.0037207861552479597
ADAM12,-0.012581122831229277,0.021670240988760667,-0.054713274270316546,-0.01999395058831835,0.020379703803007593,-0.052085841513178646,0.13827251258042447,-0.017057147826913227,0.05936968804941477,0.016370546943700555,0.045576911592465505,-0.016580378666019954,-0.03483456947926947,-0.04071598173623134,-0.02074713051512749,-0.03444749011854251,
EPO,,-0.0542682371427171,-0.0010318885704716618,,,-0.024135007060828575,,,,,-0.00487479336200021,0.01882540000352749,,-0.026993981901323932,-0.02376375655483322,,
EDN3,0.04196980399377143,0.027647260907405092,0.006729109544034679,0.022416512199786208,-0.0020775521068979964,0.019748597378802465,-0.033826753965729796,0.007962601649281566,,,-0.04229584715480444,0.03415374272586096,-0.04369901864229734,-0.007827664888688997,-0.024184773348048326,0.019470373695721733,0.052025485239538406
CCL22,,,,-0.041096856654155786,,,,,,,-0.02145249485038019,-0.006208972282079425,-0.022059519136776486,-0.0186845330402794,-0.03672123118973725,,
CCL2,0.002421382944827001,-0.05294852733905406,-0.018450714973888355,-0.046769814527830016,-0.051876066709386465,-0.04650013015173222,0.04036815419366202,0.06292326881371696,-0.006172420447738663,0.012529179002145344,-0.036626700114945905,-0.014143594325730388,-0.03780323411509383,0.0057313954982038,0.017730508907357986,-0.03502889191058744,-0.05385067306872741
DSCAM,-0.034289600929120145,-0.00846662914752046,0.06645395717110908,0.0157607702606766,0.09412818533608111,0.027655288650283688,0.22174326165674657,-0.041057597936094134,0.05078122460285975,-0.10147476470956654,0.08691420297300798,0.03355031795602757,0.002380847457854406,0.004973391019476176,0.01883032458581828,0.05305550857157007,0.022623401590960945
GPHA2,,,-0.021978642160296463,,,,,,,,,,,,,,
ANG,-0.04949532430147662,-0.0886139871684032,-0.06475505873765516,-0.01610092855037364,-0.06753255703224947,-0.0012364453936548052,0.009830481662800782,-0.004896510658541083,-0.025540842531710198,0.0637976665819097,-0.0462379549378992,-0.023690062449512893,0.05317747804692085,0.008590203346237184,-0.006566119782939224,-0.011166981849347918,
FBLN2,-0.005357625676544035,0.030769494591975602,-0.04704835836532877,-0.001019626093732715,0.075129830888566,0.04956326669438775,-0.0662060046614428,-0.018330028846182497,0.01171238446613102,0.14525634541919993,-0.11201354579880564,0.03723576994563277,-0.030168213045952002,0.06718631726897346,0.001329047848605125,0.00434333367274306,-0.029104282587707263
VTN,,-0.03884544902849403,0.02357052140719439,,0.004677644167433843,-0.00970265273386638,0.01115783427465183,-0.02353503751702541,-0.024614827955452057,-0.04294806904848059,0.05145771184997871,0.021306117549327788,,-0.05192377903345187,0.06347343757224934,0.04243063712137381,
VEGFA,-0.016888795906454673,-0.12588189175189626,-0.049400744348127544,-0.03797288609531868,-0.07793140896289796,-0.047000100325058164,0.20307171188009127,-0.0006951896735027725,-0.01363139154787149,-0.03320695331346102,-0.017807517993863452,-0.04253358534282504,0.0635988502356078,0.006289164516443295,-0.016374804780073048,0.039869036958537635,0.05592095421855388
F10,,,,-0.0011408140219054403,,-0.02270330803052186,0.01757376109601958,-0.04517484955311111,-0.026700448745821375,,,0.03328837422304562,0.007115502390713165,0.10096652226770624,0.08123930603171435,-0.03882400420410923,
SERPINA1,0.02127277717091637,-0.017007162924529046,-0.016046595963096343,0.01759004248937361,0.06210677260293557,-0.017411577750466735,0.09539224135790401,0.04195110926247788,0.043941265876728225,0.1376293262846626,0.021470680802845657,0.010066054466093459,-0.0052822057780111415,0.019221359513345346,-0.03702842584540048,-0.019960159792647814,0.01094114017010742
VWF,-0.049084546269814754,0.04620657619557299,0.011273398704828248,0.019305955443179125,0.07523129940132338,0.014712012755171587,-0.020975837771697554,-0.001063707000109584,-0.08384365705995306,0.06820607054613718,-0.04223130581859557,0.018207254953369747,0.013276169570296927,-0.09953793754672394,-0.050938309735850756,-0.04472687799820071,-0.025383690704610783
GDNF,,,0.008907955030086628,,-0.05589707528073475,,0.1767073597552912,,,,-0.027531178436905116,0.00034510937851009487,,0.009377914261058993,,,0.04561544475961291
VASP,0.017603989200196412,-0.031464128355299076,-0.04531590431181536,-0.03917951687182027,-0.00726340955603023,-0.06727750524058008,0.18386329405749982,0.014567366794755121,-0.018975082798987426,0.020925068272965978,-0.1009421225985183,0.029897890904465273,-0.054825092296905936,-0.0016658262980556034,-0.02754323211775164,-0.049015129121472725,0.024324034781819444
ADAM15,0.02180357227900836,0.04189023806534083,0.024532932560955067,-0.01683675215631509,0.046557993484022474,-0.012402304927562701,0.22395833887867317,-0.029188164869080813,0.02714150241486604,0.015985981041703436,-0.03425595581536821,-0.0074113691593141766,0.03533582831931469,0.04482703627463829,-0.029927082541334683,0.012323091617394553,-0.002140670184494426
WNT2,,0.030532726763422162,-0.04406356725858592,,0.02569694684935556,-0.019553014991791733,-0.04054761754469456,0.024051729669698523,,-0.03213436229140894,-0.028588042698030364,0.0067638156505134,,-0.011330182865883163,0.05060437330849023,0.059975827614349546,
CALCB,,0.025618147371089063,,-0.0532753968039469,0.030681274634909484,-0.029392022820722282,0.036793576295790005,,,,0.04357341682550306,0.024586020829283628,,-0.028476090892316137,,-0.04542991575851086,
OLFM2,0.017948358833655365,-0.002171145919304528,0.021312794639459287,0.00538392355325716,0.0775119085710421,0.05923450415522819,0.0608593887066586,-0.014328258245220691,0.08868060133716625,0.009661343191100239,0.10705587515588744,0.09168807588760733,-0.02803516829530705,0.05384869320975287,0.08986143155716576,0.12492610749903563,-0.049123010672561675
MFAP2,0.06998852587411808,-0.04681912525230801,-0.02162346338443768,-0.009631127332069252,,-0.01021811043351836,0.22675747645835212,0.06974114099624623,0.04248415943898546,-0.03469153557220554,-0.06428022727246822,-0.0024377908812154856,-0.01063761956215312,0.024437487359152625,-0.021009896355712064,0.035837533421445994,
HLA-C,-0.05667723762110101,-0.0045470050549845835,0.06855803413436369,-0.05567724984293763,-0.04106651659714851,-0.04818070022091924,0.08638408368683947,0.01547368527129668,-0.014346289588044164,-0.05631199618171427,-0.01616036946975922,-0.015496833788310285,-0.024453193374035915,-0.041439416928901456,0.022017163376780283,-0.011710620851520673,-0.11696235694480442
THBS1,0.026812853923342903,0.03054547496756961,0.009871811473614702,-0.038757257137110465,-0.09152783765662455,-0.03583046458339105,0.17106180927287454,-0.0114724294391893,0.03548037145817303,-0.08566014529857313,0.012486831573405768,0.038524161085615745,0.04009180865171481,-0.03387710133654092,-0.09106339532074789,0.0018458960224738807,-0.007293946104172214
HSPA4,0.05862388405164053,-0.06962456143296537,0.016026576581442728,-0.035230202515480785,-0.03565147184324178,-0.033889233886531075,0.10593883258551272,-0.03145702267054601,0.06609538475201245,-0.014330309427430122,-0.018611270002617645,0.02017604147163399,-0.0242573407948268,0.027954213878364394,-0.0075119554177752275,0.012492528395517264,0.044350927721765285
LMAN1,-0.03643107120509145,-0.06043778956894059,-0.003963150989219542,-0.0008955944461315871,-0.1058098561625375,0.009713092557621747,0.11275047168001531,0.03564730650728613,0.03832314345812014,0.013551278137883581,0.006078395045740059,-0.04049206292374179,-0.014243047102247672,-0.04322068143139724,-0.03696371871216013,0.05492240929773216,0.0010659368582755762
LYPD3,,,0.0043162627701145775,-0.009311141849937686,0.07299321677283284,-0.02433322423206039,0.05192408713089854,-0.023386041227754777,0.04014019722957303,-0.0547711101241855,-0.03214680443894846,0.027734536313871055,,0.06968199215369038,-0.023177885596809885,-0.04294885637983501,
APOE,-0.03933353100872585,0.04964319565000054,0.08788031475872232,-0.0070823418231908035,0.06010632007318953,-0.007817174605027446,0.07040272266831275,-0.028986162225175794,0.02693699698779144,0.0481477876767614,0.02151308377840143,0.011721168038826548,-0.04810728543831203,-0.09867554146791564,0.00026171809479169276,-0.02870790659722585,-0.13908006212607163
SOSTDC1,-0.01908187996877901,0.025998194580628724,-0.004696343136986189,,,0.14266747220519363,-0.06724731249566018,-0.011335761117641039,,,-0.020006075449668412,0.021141295926613853,,0.06814258461428639,0.039187843160447336,-0.0321379371759957,-0.030378009925298054
ANXA1,0.020849444853335782,-0.09255764230536903,-0.05731991933430515,0.010157741088549367,-0.04503659030502344,-0.09020190931227806,0.12369220005456828,-0.00434743366223935,-0.05652317552464663,0.06936004574072467,-0.16307784272197182,0.005666029007444275,-0.07724843520306188,-0.08751777406816838,-0.022748771567670068,-0.023874038251841406,-0.06915256952639164
WNT2B,-0.04254636035892302,-0.010735336810351267,0.07920899447969214,-0.013282453685718476,0.04437955159866577,0.03242501903445076,-0.027936512759318115,0.011986903746086462,-0.032670321775699715,0.044507039415629876,0.05297053366342138,0.01999789805629221,-0.03523785294856691,-0.0024550338081094493,0.06762727327447159,0.019081920449489434,-0.04929256830242477
AMH,,-0.039079274880001805,0.02255778902410824,0.023798620113550783,-0.04772314297648841,-0.030215818882079085,0.12758803856874704,0.05295139543181292,,,-0.0020501118726187215,0.007793893763799618,-0.0177712290241858,0.06092484904849148,-0.005840729192571766,-0.018120445593556807,
