,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
MIA,-0.013720234600977602,-0.00677414728119788,0.009087982666727838,-0.03376306274658872,-0.026101067462027047,-0.024934835587412142,,-0.02497793592763328,0.08687056488075914,0.029106539442873367,
COL4A4,-0.023073348074515727,-0.04457236070297007,-0.015269985291624932,-0.011647091657172991,0.06582962272526369,-0.006538751972039193,,-0.006372301897813097,-0.02874243224714053,0.03923615056727711,
TAC1,-0.04321108245630747,0.12008033550052419,0.04242724296448158,0.09962112263828436,-0.023594832406918453,-0.016316970326732294,0.006165995916198126,,-0.018130976337053257,0.011778624451792393,0.028422568825997262
RARRES2,0.015525667834414945,-0.041057608301991656,-0.02683886864536733,-0.10187590147455379,0.0027792778231308284,0.0017808535700893028,0.07448810337361875,-0.034854811942220565,0.022898209893937222,0.0635925306525376,-0.0004443870428818254
FGF7,0.0017109468089406045,-0.026276162392966193,0.0039042424201665067,-0.033192437856431695,0.0635409485773311,-0.023454258322669255,0.03767491864234961,0.04191932055649683,0.040260449343832126,0.05684029214904994,-0.039785297618063195
HBEGF,0.019996094515332394,0.05165769531178902,0.0575569268901818,-0.06521286440287768,-0.014203112031636487,0.010456219606246688,-0.032329295165200146,0.015312769719045763,-0.027436422869461356,0.059487199722411815,-0.003976678893691922
CSF3,,0.03417221577433958,,-0.012322398794612506,,,,,-0.01452084024990664,0.08437918898709788,
PI3,,0.003611361747694116,,-0.013875183680793731,,,,0.00474757981664544,-0.03154896178679836,0.050462059303704856,
PCSK1N,-0.01752149856914592,-0.022983268006029314,0.023731606467968257,0.040212805411372475,0.049465298917967214,-0.006051142441063438,-0.00595831428157142,-0.0016847414059449315,0.000502321470848335,-0.09290902001269571,0.10534885350720491
NTS,,0.034105822872068904,0.1399482055244786,-0.015145710396747333,-0.015838267966539643,0.016211149891622787,-0.03227667848101199,,-0.02150338433065634,,
SFRP1,-0.0016686793003264533,0.12260654599172885,-0.05673361678731876,-0.023442502130393814,0.041209876158867176,-0.0198448321333587,0.022168687090389144,-0.012158626019802965,0.05993869929861457,-0.01273393703321201,0.06788506365007567
CXCL13,-0.02604572592584994,-0.015515225582120241,,,,,,,,0.17990556337047414,
MICA,-0.017207460113507572,0.04096792244068718,0.023104047803359323,-0.042619127359603826,0.04034487375364768,-0.0011725783203710258,-0.015891612065166795,0.06048214957773681,0.016583538162015504,0.05282245280528323,-0.05740769453316795
TG,-0.01464668439537581,0.009795602668294868,-0.00371667426567076,0.011464387183731096,-0.013378611417638507,-0.021631378920388182,,,0.09089513386194671,-0.03692171296814406,
ADA,0.046526689872815954,-0.01002366901060374,0.11878526952439321,-0.06637910853209444,0.04348353032436472,0.024839773728084776,0.045210978267966336,-0.03516624574351494,0.05721801900277549,0.030643273868949474,0.10347328826945376
LAMC3,-9.84022477064578e-05,0.06724192604213741,0.048112963666424154,-0.01628473160057388,0.09176678777223,-0.05185672343645178,0.013331380374558813,0.07702021554741628,0.09179377813194388,0.00852927570554294,-0.05286594185530545
CCL7,,-0.020570324590675686,,,,,,,-0.015216433008750072,0.033677881874741536,
NGF,,0.04763389829610766,-0.020532835355066097,,,,-0.03227669973306324,,0.013718876037254987,0.06741216394189029,
TNFSF15,,-0.015230198523132142,-0.024931363597326096,,,,,,-0.017739170899015458,0.09926745660077294,
HMGB1,0.034596443108655915,-0.008000883791160476,-0.03453250816133402,-0.1027784790533283,-0.02416451622921081,-0.0363986327147532,0.006107435271390585,0.01920967627199515,0.047809187949711465,-0.04591503792576378,0.09868010631396436
ITGB3BP,-0.03265093511155136,0.024268946120337257,0.05062876905796568,-0.020607606912496423,-0.057173384102871004,-0.03976575317989577,-0.005718022467161631,0.0636693870375245,-0.034169338806521045,0.026262613958016576,-0.001496554772191047
AANAT,,-0.013723319722869878,,-0.011115137180517832,-0.012031463432730795,-0.024934836974351362,-0.011573752381649502,-0.01018713478919008,-0.016099620681658416,-0.025220897737302725,
RELN,-0.024951185766185956,-0.003645439833496603,-0.002995969078913406,0.07037240945109353,-0.004668024768627621,-0.006479621772598562,-0.012307453761644993,0.11100014900349785,,-0.030017272060564256,0.07198422856124696
IL15,-0.01865965183850014,0.0035857561207114754,0.02335622207928264,-0.0289928071385895,-0.015541172619076189,-0.0535931362925433,0.1178846026729089,-0.0360925295113506,0.03735451154608931,0.10896951952693676,
UTS2,,,,-0.0366648837370045,,,,,,,
BSG,-0.0008350311818224044,-0.07458374586447086,-0.00588446319791886,0.02687892604111671,0.0017250810437952698,0.05984180760266217,-0.019203141559453765,0.0312177009112517,0.060121973390351004,0.09832129292042312,0.054567901365352896
ADAMTS3,-0.02573528639081039,-0.020850029136433905,0.08763173385149518,-0.09747788784344484,0.0021322532199575463,-0.01631064997875941,0.03385388254083299,0.03497981579125847,0.02851713896726226,-0.019932146720066764,
CD34,0.07622151205724347,0.06804466831071643,0.05745675111698808,-0.04515998973241741,0.05058437476586621,-0.03317314196752219,0.05417249481360036,0.07129987881854352,0.07093072352084619,0.07105155447289566,0.048201813405745995
CCL23,,,,-0.012647261699533965,,,,,,,
PLAT,0.02341170222878381,-0.0009919854641783701,0.03249878997464353,-0.04887157082999964,-0.0049920494375704175,-0.060973878662534474,0.01501063447384959,-0.05480705343068821,0.03126250116022469,-0.017696363646724493,-0.0717708711621282
NTF3,,,,,,-0.024717809049814046,,,,,
LTA,-0.010771217742434452,,,,-0.011587553160305459,,,,-0.0216676631664448,,
CKLF,-0.032864799704978326,-0.027315428483602137,-0.015026611828147629,-0.12537670629792041,-0.03893041223546227,-0.0032787804972572,0.10861257458460923,-0.05707083929396067,0.015952929013054635,0.0014563551153314233,-0.009501971416119036
CD24,-0.06984346583581917,-0.04811082597321896,-0.029489626493587603,-0.035439273550047494,0.0010874026649010337,-0.031043060261577254,-0.03782769001049323,0.027592887328048762,-0.05298372476152209,0.05923154960974146,-0.01083782918631765
HSP90AA1,0.008128510400947326,0.06470773702269236,-0.010934128045809472,0.09978682189736154,0.0169972654995567,-0.02454482566197599,0.00744421393087674,0.006115859727076969,-0.017692181641020276,-0.07596049929420012,0.07964834451685328
BMP4,-0.011418122215825903,-0.01309970368657267,-0.048722714432053726,-0.021142645662722642,-0.02434603916757543,-0.044041974164978244,0.006870141760277172,0.029655248372751374,0.036951951032732376,0.003376032577151853,
SCGB3A1,,-0.016342779651575177,-0.02264561185255699,,,0.03469993402660078,0.033660274933552094,,0.025527723245313192,0.0013469437441644564,
IGFBP4,0.04384879739736843,-0.011226213676708735,0.1043149475555816,-0.09412575178588352,0.020288566299959128,0.009388337031338205,-0.040175626293630244,-0.020489181205241958,0.0980266801654595,0.01692787764373774,0.021695160846748412
RSPO4,-0.017412903666457986,-0.018862224321127476,,,-0.013477029757715937,-0.021032775791243005,,,0.0006356245095265068,0.032561468564927205,
LEFTY2,-0.010903504684432307,-0.029277087872977954,-0.027911239067381483,-0.05155288103197115,-0.01489187829908958,0.0019296277942331846,-0.03227669973306324,0.04451970258254725,0.03926739083196135,0.003178657865828035,
PF4,-0.009797886498352037,,,,,,,,0.036020583042195777,-0.003793092437091329,
ANGPTL2,-0.04178113989374149,-0.02839158439419982,0.008683107761971542,-0.03182235560370961,0.07161906385866604,0.02407416500631837,0.04702277034902645,-0.023246950162855017,0.05448577523176923,-0.037824333618082406,0.06294887358555525
LRIG2,0.012491064374286157,0.00828411346858836,-0.008378364834552678,-0.046623908974692437,0.024280342661123323,0.013401933384728011,0.062483199064992306,-0.0120674659137468,0.008170977188697304,0.013324199441921964,0.08241950976354594
ICOSLG,0.007629906522636726,-0.0037096050867040414,-0.006180004497652182,-0.011856455868614677,-0.004394744814201813,0.04177021981561384,0.0008939692882425652,0.01907027938969436,0.06404139096972415,0.008073387486106946,0.09243037530729216
WIF1,,0.0026404707638102024,0.00011775188426713427,0.15446422471971033,-0.01039990465138052,-0.017452025281481855,-0.05138623248059077,,,-0.04571434437734157,-0.051973803844656816
NPPC,,-0.021212653339868937,0.04613069759892941,-0.02992706701532944,0.034886288468207766,-0.019039277930419613,-0.026418622843882626,-0.027496006778750703,,0.09782273263186853,-0.006660089766626182
LYZ,0.023958136776338883,0.03359876749711727,-0.012451692590783148,-0.009421992618851623,0.041966563874167646,-0.033783151843836026,0.03689027148183601,-0.029697443808168772,0.011098200751099106,-0.009457456502669366,-0.07505748440422357
EREG,,0.07446912432806617,,,,,-0.01604288088039262,,-0.007727824525920126,0.045628182880081254,
SPTAN1,0.06026670494833094,0.03807688842637469,0.04285392241033801,0.06920190599649248,0.02315081247505922,0.0020596181581333584,-0.03812320504615435,0.031128255659475548,0.05176690299011361,-0.0973138934656701,9.281205161046505e-05
LIPC,-0.014746342823884226,-0.01826173768736745,-0.027510419731743632,-0.02907148559677696,-0.014354127836015243,,-0.03184986475427757,-0.03374996131795865,0.03504828599622365,0.01147997291177207,
COL8A1,-0.01705447955944333,-0.03656400786572307,0.010948854377986258,0.009184104605846097,-0.025251064395058243,-0.000849861960113101,-0.06347666083477967,0.013831655428038377,-0.02947142619900584,0.10866052953516804,
GSTM2,0.042427258155133304,0.07616582230850533,-0.015001683343228728,-0.040717933538161645,0.01640326500904717,-0.037049032345461766,-0.008677801672970956,-0.037691590005675256,-0.04773520818132112,-0.02500075523184678,
SPX,0.012731987662780716,0.12009722328335001,-0.03309655351509394,0.04037481068465805,0.010608194984570872,-0.03421720992712843,0.030117461628967175,0.015960708437190278,0.016764370887189947,-0.04451916114360069,0.030405164160882767
MFGE8,-0.05570917163205426,0.03051289740106383,0.02474080117499317,-0.06367542746730415,0.010855499581515854,-0.01172243570182459,-0.007345654126537766,0.07360449510145829,0.05893001144801324,-0.016197425062630503,0.048538353226230534
TGFA,-0.027038172717592488,-0.04956958762645744,-0.006016214134219023,0.0342022243288473,-0.0018649930449070016,-0.013241022287678001,-0.06360047002149982,-0.002179123286962803,-0.019255710560562366,0.01691595653804949,-0.003907161666954388
SLIT2,-4.370847830058326e-05,0.07046957435460155,0.008879492826900984,-0.0141038268216687,-0.02643300540090568,0.014709000917892304,-0.036244907546088785,-0.04087981022976891,-0.05116865176187624,-0.008458935180660028,0.11098729692751183
PLTP,-0.0253814432053144,0.013640499927140571,0.0005103914354850864,-0.10765497094618916,-0.0005305790931529918,-0.0057345130753568485,0.00882343209595392,-0.07959494077181091,0.05610715094513971,-0.029239857246696963,0.02847889631203978
APOD,0.04328462814371572,-0.056640755984945675,0.04494940946471401,-0.055488240792432565,-0.005616536281312222,-0.042494127466038596,-0.03607003132671977,0.015624075424763547,0.017378527967254087,-0.13585443297016192,-0.04375364782221018
B2M,0.09023003499382233,0.045549733040474424,0.03304026726797932,-0.11023205026528898,0.020377128072644773,0.015888689152092572,-0.0005888375972868928,0.017089810199460435,0.05963828849936651,-0.05498325657155853,-0.07516200067972974
OMG,-0.030990330633567747,-0.0045393964602132054,-0.022705161358931667,-0.03867765551428635,0.032157680603829154,-0.01778007435365066,0.008864948003506993,-0.014071331700105421,0.050564118650057326,-0.06375118636053302,0.051830194697387796
CXCL3,-0.020143522193262462,0.0011311629267143023,,-0.01459364378575803,-0.0006393762424002119,0.004215810854324228,-0.04674176091554014,0.07789956508829068,0.023017020865937,0.02511688947161965,
CXCL10,-0.032859381916685616,0.054374480640087965,0.08349123090899313,-0.09662315469816185,0.0017366866189523391,0.04534190725771795,0.08254497653795226,-0.02749600378901265,0.0025045511988927857,0.053201348441821,
RSPO3,,0.08257643355987543,0.11503079368418304,-0.018251644623623085,-0.020355016207720004,0.011101759778488474,-0.04867938299747382,,-0.015441704075591683,-0.054106725644527134,-0.029516829195418703
CORT,-0.017498404838884766,-0.02216336227097519,-0.04081467871303476,0.03231423803823754,-0.038995141814607455,-0.021492503008345754,0.004114774418218125,,,,0.07814238173242895
NCAN,-0.05176393858916571,0.0462579680041456,-0.014958618928363343,-0.09887568095144161,0.014779131969830312,-0.039445493505545805,-0.03766910390373783,-0.06594714596918923,0.08124942204762484,-0.08484653087368141,0.0031466219365750307
PRG4,,0.09774038318307614,,-0.015810882976481602,0.079949404612947,,,,-0.03497962132526543,0.09584369747342172,
ZG16B,-0.011790163963701956,,,-0.01707038897007607,-0.009207362886350112,,,,0.06583929970678803,-0.021253121687036115,
TGM2,-0.03397638918504673,0.07682177498615295,0.0444955289308325,-0.057650966760569036,0.08244874692263274,-0.009585179173216376,0.057614042683918676,-0.006248078802668038,0.06412409191176636,0.015601987382943185,0.00907474363110789
VEGFC,-0.015139024563003303,-0.020127266476889803,0.0696011745719008,-0.02084565650581398,-0.013871695374611744,0.09874299852906182,-0.03751957486356447,-0.02692051952184637,0.09535787548153903,0.027925857637209287,
WNT6,-0.010903504970589372,-0.018016546689547046,0.14457097520263892,-0.01554793306183076,0.03417186078705575,,,,-0.023253335025682297,-0.021960851099327036,
NRG4,,-0.018624098487946005,-0.022275175995473386,-0.019693457762137764,-0.017688834909469545,-0.01435686009402139,-0.02925851691013279,0.07225850838267613,-0.015441705806238298,-0.033025751721568124,
PMCH,,,,,-0.013477029107303687,,,,-0.03329818387033128,0.01908400978531131,
COL9A1,-0.02708162479723338,-0.02977614862354662,0.042933825907775953,-0.04052699775891925,-0.024676935075396696,-0.03082280326308365,0.018315240317407194,0.047978025458995335,0.12557289421681578,-0.0008201615475092751,0.05301224000224402
GDF11,-0.030499291876160264,-0.049150188923688116,-0.0023032254482225874,-0.058138487888904807,-0.013467156037790168,-0.02097583834588911,-0.04674225804398282,0.001354940687030798,0.04955516857569663,-0.035438034644382554,-0.024571730710171043
RAET1E,,,,,,,,,0.030817677272780293,,
IL24,,,,,,,,,,0.06070274531762321,
SORBS1,1.2678237206914465e-05,-0.007591640920508449,-0.00041539634594272873,-0.005747557055829211,0.0108886620402873,-0.010800050553422908,-0.009132926079676926,0.009591211658197065,-0.0069998402081359835,-0.00528812731104226,-0.05749194241596523
DLL1,0.017820765269159246,-0.021259317002502758,0.021959878540391917,-0.04056658995620536,-0.0018836218830336504,0.0020682526802960313,0.026360769688772125,-0.014189467493688076,0.048212246281318476,0.012130429975183302,-0.06161069739010341
TLN1,0.026205393046669967,-0.05377939195869298,0.0010815001317263887,-0.06014800435074954,0.03314716902190091,-0.005738422564633715,-0.02988887764432593,-0.009434166055875715,0.012658458298468291,0.07046560272723353,-0.030048453848487804
COL2A1,,0.11413150026577665,-0.01971302026517105,-0.01459364875213675,,,,,-0.022472898581851985,-0.029754429660944784,
SHH,,-0.005411764782329522,-0.02151684105559023,-0.011472381140233577,-0.01513752700057413,0.0002689906873295287,,-0.03604618355483169,-0.03539908955330031,0.050320620245901,
PON2,-0.04409535971993161,-0.07477121848213722,-0.024671876694611607,-0.11611090891635134,-0.021887269695840785,0.05274366685716489,0.038204803602430955,-0.04087322094420692,-0.02395092966257576,0.020285488179373465,-0.02298475189159299
ICAM5,-0.01403525964729912,0.16971761799397647,0.042525270856981226,0.17115267736761586,-0.029917175331911218,-0.006735926001306902,-0.012902870708176887,,0.06915134225676738,0.04689015763571302,0.02393915761934518
HPX,,-0.03313032535112719,-0.018195926283266276,-0.021251393003502088,0.04404809676128958,-0.02103277672352156,,0.09139469421756845,-0.03563544237847629,-0.012613758610886415,
SFRP2,,,-0.007849732077763101,-0.011647088227527672,-0.015059229083082064,-0.008027543084781352,-0.009202496397248006,0.06217693890850101,-0.015668999164376265,-0.04829891346483923,-0.04932987922755363
CFC1,,,-0.018812444328425732,,0.01201975363853681,,0.05879926365156398,,,-0.029222593918174746,
CD70,,,,,-0.021614845126211788,,,,0.011055644755258836,0.07510028528138822,
HP,,0.10232115903007916,,-0.02080518098483862,0.04454210666529153,0.01038578262343085,0.05026721533077488,-0.02768554009054734,0.014533014062714702,0.011628727121861651,
CXCL2,-0.027677856812543568,0.010183661001288105,-0.02812259178330121,0.0029672396648291375,0.019503898343434856,-0.009683379226400456,0.001840650640094047,0.014007092066444087,-0.020596656219149374,0.018788626866095923,0.06538560916923929
NPPB,,,,,-0.010146533410954308,,,,-0.015663890794249572,,
CCK,0.028560689043493893,0.1032997269011386,0.04601020189091883,0.07568368660616187,-0.016568051982675674,-0.009674713511417209,-0.0428194359193215,0.015831106267785208,-0.020320294912159045,-0.11943448580807851,0.05863671981012858
SEMA6A,-0.011691116145800122,0.0641976687787906,-0.05164033959877298,-0.08404679816278533,0.021002607382034518,-0.00919779660601475,-0.013849315598803934,0.0008042731557993492,-0.010513729885281623,0.03251403195138308,0.04981038115300072
IRAK4,0.03026595698344574,0.007889707782501063,-0.016781639208506473,-0.07670953649428439,-0.008032414643994158,0.04488306919910564,-0.0393639644111816,0.04061352543367797,-0.006599963883287199,0.08099639373460839,0.11345824085886254
GSTP1,0.02472424586691255,-0.08284902048738715,-0.025578780861084408,-0.09824881265239498,0.025287795445386188,0.0060316772486692155,0.01667113633699596,0.008136051677087955,0.04270822729765766,0.06026169257826417,0.06420796896142796
VCAM1,-0.028215135143827272,0.001433332699593203,-0.023160412171355338,-0.08394090562545112,0.020627035134739947,0.046648611797592575,0.05524961918274777,-0.026804946404279946,6.478802940058138e-05,0.023945645252562663,-0.006564927140703818
NXPH3,-0.04512252865363249,-0.01453449833223412,0.04472878649370767,-0.06270323736001417,-0.00886441056077718,0.0435007904119396,-3.285627627409762e-05,-0.01037612151252211,0.07749470360567765,-0.020865519553889027,0.04846396242372255
MTMR4,-0.01961782126014501,-0.03247245439332222,-0.011401113941871691,0.023933856332878038,0.034676651144893864,-0.041850055080264216,0.018077034792778342,0.03728093897119906,0.051726617486742794,-0.015497263020708179,-0.0007161066930513252
LAMC2,,,0.06845708281009502,,-0.01277335357465853,,,0.07569004453872671,0.027878463577799096,-0.03180257053142868,
IL10,-0.015617326634378016,0.05868976220467616,,-0.019150125571601527,-0.007816416819837718,,0.051963908827077424,0.028533510433112967,-0.05841113813305298,0.004545382728709342,
SEMA4D,-0.03753249179246472,0.0003551304447578746,0.0035712196430377195,-0.016444539633489685,-0.007126725598415422,0.0013258424747264635,0.034293752795834104,-0.023386311205678308,-0.056492723076443756,-0.01832830734072031,0.05763238498724145
TRH,,-0.011492287084377845,0.03166195429078875,-0.015861572699932738,0.034464880065126643,,-0.033549375835100426,0.03517049653830631,0.029298466206480238,0.03334589089618325,
SEMA6D,-0.02224478470555142,0.06721877833972956,-0.025677124802604482,-0.07727975431473416,0.01881909596334114,-0.03148721496738286,-0.061777278442529546,0.021427049747903736,0.02626903747396136,0.05571052004369336,-0.07527509231329185
CEL,,-0.022673085304436045,,,,,,0.009708166676883014,-0.05020626754657704,-0.033976707805750274,
PDCD1LG2,0.047576957097976366,-0.025552104231079356,-0.017508065011301754,0.016987574027669324,0.019899367395277742,-0.04053262879838322,0.013168753537826077,0.030195291993332256,0.04635790250887171,0.04434771170738568,
SPINT1,0.005387622492356576,0.07744575818056083,0.042823710039689176,-0.0363946914547271,-0.010011183840129584,-0.0010689558884877505,-0.0515824434000473,0.058960432625800446,-0.012325770098883316,0.047812747676667496,
CTHRC1,-0.016356487888141657,0.04557855130832201,0.018912414969944245,-0.006488558427068847,0.013448176358128509,-0.04345374894246981,0.023967388780209372,0.09986122119199063,0.07902320379517772,-0.024654866591560808,-0.05578607134662313
PODXL,0.05503109462150802,-0.019877670192463087,-0.03510257791411252,-0.08773818176111706,0.024538637601179122,0.0027595778774846084,0.008517288784046857,0.026854922636220125,0.07785382060609644,0.02922097317172174,-0.055471707193735426
JAM3,0.035542821122616176,-0.054003858517040634,-0.01215559057788589,-0.07633044447176318,-0.014180405529678624,-0.04069729040215633,-0.03507511517600649,-0.05856641407982825,0.007076081913797269,-0.039597453054147365,0.11366439860862707
TGFB2,-0.015576154514899236,0.04089539056243667,0.03717994070503938,-0.11094019675965341,-0.0011846227880332335,-0.004931070188876294,0.042428424974047606,0.03529419082170851,-0.005345401845873851,0.07871774410154107,-0.08764886880112581
COL18A1,-0.0010583365440167106,-0.0045852402381528256,0.044327452433416965,-0.05549927908022516,-0.04884835310571979,-0.01620477104598646,-0.03752453214038877,0.035624649423334084,0.0548243205275885,-0.03962516114550851,0.08785083446093303
NODAL,-0.010501903372170485,0.024451600804104724,0.07927293374629649,-0.03845927140918522,,,,-0.031440448599539796,0.13643779135148057,-0.0010352070989714608,
INHBB,0.04016374799657657,0.09218682998113419,-0.03195293207589422,-0.04375092083315459,0.01926439012889726,-0.04158063122834248,0.04134364646195391,-0.006231478109872019,0.05420180284472577,-0.006820712794837192,0.11345873778239339
LCN1,,,,-0.012806773286137876,,,,,-0.017742062677440863,0.11156572899232182,
ARF4,-0.0024852282850326484,-0.004961967483181726,0.02440839891071304,-0.05177599249835117,-0.01927680133484773,-0.005082922018980836,0.05905754938419872,0.0405773162077786,-0.032480431223477005,0.030011234386923654,-0.007933088582883531
CXCL14,0.007369368617402698,0.11428989920126004,0.07933256535065886,0.07762576456896231,-0.009322080101957796,-0.004652976487768366,-0.034591025931504364,-0.0026519815169681,0.022671740531609547,0.055397907282350535,0.07951225568167683
LIF,-0.013289556275914324,0.003214260414263093,-0.022087832912068738,-0.047033392716489396,0.016771243611653955,-0.024934836974351362,-0.03382807766008624,-0.0272651436226774,-0.01825525138424596,0.13193043214376685,
IL17B,,,,-0.021150576340312834,,,,,0.1139143596699272,0.01412438028611859,
MMP1,,-0.011492284577368565,,,,,,,0.0700558472884381,-0.0009641314534631224,
MATN1,,,0.013008953783585854,-0.01342703112228415,-0.01027396591417201,,,-0.021141453913649282,-0.02133799255019378,-0.02298405274904212,
ADAM28,-0.013831868118290262,0.036069688131823936,0.009667907310892157,-0.06831470423690542,0.02601164745533216,-0.019696315632498636,-0.03889730879406934,-0.01741802951470446,0.006234162973533824,-0.0372305993383759,0.036459615190337274
TCN2,0.056180707211545104,0.0748481662848633,0.04715470330283646,-0.0872206502613637,0.02130291255277555,0.019817062750331522,0.02424512422521339,-0.05932506551907941,0.0953258848638927,-0.017606100688358602,0.01908099401347287
THPO,,,-0.004136168006124467,-0.026130761134390054,-0.008126466846734582,-0.025947065750866995,-0.046063902891107435,,-0.023099109992420284,0.008843985114173848,
CUBN,-0.025295942449221197,-0.02886308243554451,0.07484635461502723,-0.005480281113109546,-0.006208625052803849,0.02408562893776985,-0.035421667652646725,0.04864915453059057,0.03309876817313796,0.07186582100327259,
TIMP3,-0.005194562413417307,0.10603735404600802,0.008835811374098656,-0.05180460464805267,0.01757456393445339,-0.020039648440250576,0.06316204929460066,-0.010620738612452536,0.05860828259901785,-0.020420693659754716,0.006153805552491815
PIGF,0.015483977688261933,-0.0409593384329156,0.003986127092732973,-0.06475843721693707,0.018768327892968496,0.017033234815362366,-0.014680247343768731,-0.004480461994455173,0.06315658534438075,0.02556243327339087,0.16930967455065776
CRH,-0.01317986104028433,0.08171486967940395,-0.017969397650307573,-0.0002791470787300932,-0.016173620565533422,-0.034870042232511264,-0.039516239004194965,-0.035633655502774315,-0.026309208191477286,0.0013580255126820972,0.2439979758403315
BDNF,-0.011790161716395985,0.09139815979511562,0.06160968327367944,0.14335177456680911,-0.012135959759964354,0.02112095141069804,0.03674331447503865,-0.021278200888031232,0.0180404703823979,0.05788005679848727,0.004419935960944075
CCL5,-0.009242021787821382,-0.0017776276034535562,-0.02624886737606175,-0.02907148399605923,-0.010351976806504714,0.04078761393825272,-0.048628777186437926,-0.03643513980977245,0.07418827288264572,-0.0783070602846419,
GAD1,-0.05924045103449976,0.0978732629055053,-0.0010134616620069625,0.10227680294382449,0.036537013749465344,-0.049140277477676936,-0.009902089332314838,0.006049882530588324,0.07517184405095213,0.003970013229917668,0.05691461460683975
COL14A1,-0.016446803382509763,0.04668418263047519,0.06815098487082538,-0.022718475396098187,0.026698661390145678,0.017566936598011063,-0.059062176254117506,0.07353042208659738,0.042923728266774486,0.05817470124913266,
HLA-A,0.08299960084441493,-0.07879617528340066,0.022205474730442147,-0.11191237355197446,-0.024398074533345773,0.011772025504749848,-0.0035195607961988323,0.017430343883000344,0.02187282647826405,-0.05111467353078055,-0.002147088113039302
CD5L,0.04461110446829541,,,,,,-0.024601888672808436,,,,
FGF18,,-0.015933930982010937,0.04958371794773869,,-0.01100895923966196,,,,-0.017544609540756026,-0.03155295534054291,
