,MGH258,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SORBS1,0.038924704595571964,-0.011660767441840416,0.006841855098657082,0.07566595509879034,-0.014495548920839969
DLL1,-0.019516965762167295,-0.018795933107677017,0.029345444362662048,0.01882494805422831,-0.050835116033706156
TLN1,0.0442662107972528,-0.0516595630252298,-0.00039560309753408976,-0.0007799044482752903,-0.04561492193887082
COL2A1,-0.019264561288571493,,0.06392703585957876,0.04594133177211457,0.06265485879436646
SHH,,-0.04781870598870114,-0.02512574267091761,-0.033646732277050596,-0.01219439330465814
PON2,0.11304650302657297,0.003534456521218113,-0.041301570877103004,0.047749845948039084,-0.009589371688735325
ICAM5,,,0.016990193281838692,0.0017338047497882068,0.04109848641854197
HPX,-0.02188227051500988,-0.025458230028638253,0.03787514011745383,-0.014760773726043995,0.0393102677591666
SFRP2,,0.013147437169357581,-0.03187646569397034,0.001016424096432965,0.0067712353404532745
CFC1,,,,,-0.023240529123158344
CD70,,,-0.030930658452003563,0.09348277815242023,0.024257783928476866
HP,0.0037171079017670424,0.060901436206812314,0.018355914517678002,-0.024491785964501144,0.015472415020478096
CXCL2,0.011662561222015495,0.010495781782154035,-0.05131219594376974,-0.008540321293156435,-0.042833562909059424
NPPB,,,-0.01827758848077595,-0.01660829259730288,
CCK,0.08332560716239187,-0.0027382859669474627,0.05922480353941728,0.01825581690480256,0.05847209947597066
SEMA6A,0.06681091821439196,-0.08144145963319817,0.026800978737157807,0.04221566862715016,0.016944938234517135
IRAK4,-0.01109450320156265,0.008504904172791216,0.005350796738871435,0.004733403933873747,0.003284524812054245
GSTP1,0.020620992555711662,0.0450652194600105,-0.03759591668788781,-0.04414123371205624,-0.05994098468519878
VCAM1,-0.017155998029086916,0.04416170725473207,-0.052322337884897235,0.003288171298769081,0.0066467173257811546
NXPH3,-0.03183420599742807,-0.028886862349604314,-0.0015508745723320056,-0.03072461525533476,0.00754138906505361
MTMR4,0.03046823318889137,-0.02204043434471689,-0.03229498168181919,0.03922612193134446,0.011569281431796918
LAMC2,,-0.01835860598248253,-0.011870206542507322,0.03483735600374579,-0.025292366882163842
IL10,-0.021304117390982678,-0.017708638534425638,-0.02955924270409921,0.024854197422876097,0.004754540943010549
SEMA4D,-0.04725518634520481,0.02694108199126588,0.052535976581404485,0.035260634336581144,0.05304175819651259
TRH,0.15523705319772108,-0.040577953849409536,0.0255550450088419,-0.018602401485562615,0.03969251416758893
SEMA6D,0.017151052136832077,-0.05303782610631213,0.04235330762102367,0.038695783815427494,-0.00041240482790281575
CEL,,-0.0042171815615147,-0.030048487341145375,-0.005000289456615902,0.04718932061692754
PDCD1LG2,0.01448663775838702,0.004854896188099005,0.019040850612598668,0.04122145103404596,0.05598965559325011
SPINT1,-0.040122262694411485,-0.03627317133902522,-0.015069932156415465,0.03396721329869589,0.00996502324019229
CTHRC1,0.03238464354897517,0.032202663723799846,-0.03613613326760583,-0.023495275667649262,-0.02487260525392247
PODXL,-0.004082320551579754,-0.008055495272408775,0.06504391642225868,-0.06293740894238585,-0.024526083024230226
JAM3,0.0207616260058686,0.02652185204371238,0.08452347866429369,0.03976062783276644,-0.01793353332661875
TGFB2,-0.0504965770530864,0.03826000893014317,0.015081531440544913,0.09274212017214564,-0.06560625033403691
COL18A1,0.018903354281268873,0.012036176132286275,-0.06658498534152628,-0.06671272504695104,0.005261657419928385
NODAL,-0.029794035428039663,0.1412236283912181,-0.013574471463301981,-0.02545907812584814,-0.040709165313099045
INHBB,0.008757583084510115,0.012092004133681066,0.0036779074291156725,0.03348631243706907,-0.010198178511742012
LCN1,,,,-0.018811760889880604,-0.017740437474680938
ARF4,-0.02341894750875475,-0.00913453557149653,-0.0038910115084599775,-0.015066235418035548,-0.005202004352472347
CXCL14,0.0077575233401893035,0.03329205601893154,-0.004623065004087058,0.07790646077969535,0.01751292713719815
LIF,0.03011059487058997,0.019248418239522773,0.01843510646758107,0.0065032243655741544,-0.01594738189541151
IL17B,,,-0.016887903867711013,0.021414276758333604,-0.020058003485346806
MMP1,,,-0.01222905527165852,-0.054471495785719214,-0.01911702900444468
MATN1,,0.08873251905734333,-0.017404797937494162,-0.022624495303733085,-0.018279059989609745
ADAM28,-0.04783596897568548,0.019203188306521412,-0.016797302523176853,0.02819970660466529,-0.025707590387570086
TCN2,0.04143798626893882,0.02632069726525749,-0.025798135986769728,0.03816118247754106,-0.00043331882213610266
THPO,,,-0.015097856058435733,0.04228940576830683,-0.027392833333888315
CUBN,0.017189995461315437,0.006512782471523598,0.00031464403798720593,0.05207297865148525,-0.0005534065660326644
TIMP3,0.04492568655880348,0.0018560013117456223,-0.1031001030315817,0.02822056389808386,-0.0633404374370892
PIGF,0.030395490830192308,-0.053273845888069195,0.03703332766053227,0.045180596774983046,-0.020418293050018653
CRH,,-0.014170487447765466,0.09208822831364469,0.0016215036921749775,0.10383515339682156
BDNF,,-0.03978770858499769,0.0710697046841541,0.07037455309620261,-0.02288270326392357
CCL5,-0.05784527637460015,-0.029380577471302963,-0.03077162451298148,-0.002249523390210211,-0.005300053549985316
GAD1,-0.004011762579477974,-0.016852723219708935,0.008795686209179886,0.10024116440858441,-0.06267831294648245
COL14A1,0.01354808762694223,-0.03699435482887655,-0.07319138147716794,0.06347435094403933,0.0033042902785800315
HLA-A,-0.010380314445507058,-0.030920776149004327,-0.033782150674314906,-0.015881108089948623,-0.03975200006580627
CD5L,-0.010713247640981846,,,,
FGF18,,,-0.021132677702092147,-0.018602402978018687,-0.025093849627685776
ADM,0.0518714410925249,0.04358294973486119,0.02028807339512,-0.02660457121795272,0.03181971148989608
CCL15,,,,-0.01613386265867066,
GNAI2,-0.026902827607042372,0.01396110553872265,0.0032193743996599823,-0.002971640989178118,0.016832504218646262
HDC,,,,0.054176715366325436,-0.018279051711196474
COL11A1,-0.02371821284298554,-0.03271371410899129,-0.03343378714614598,-0.000724062041043873,-0.06052096948300444
NUCB2,0.002406152387086062,-0.0017483676981279036,-0.027464428931370497,-0.04048908991346522,0.07630749200524858
FGF16,,,,,0.009642123747814792
CXCL1,,0.009901540496861684,-0.03488365126122524,0.023727488516205104,-0.003187210476401171
VCAN,-0.004832215450756434,-0.02994590953520388,0.015127280516275677,-0.02296000455500431,-0.0016296148822804563
MMP7,,,-0.001627997656869126,0.017180342973086068,0.05394388454868367
PTPN6,0.061515596766551085,0.007507857748991741,0.026061956048214638,0.04830172122269499,-0.026806097570646156
PTGS2,-0.017938053165578886,-0.02295801251926392,-0.012196834493677818,0.07541273206923664,-0.015379695397971205
XCL1,-0.018391185901247675,,,,-0.032530884643396145
CD58,0.03407266096567022,-0.00288366950034892,-0.055841832252498155,0.07144882549238717,0.02500857665110621
TNFSF14,0.07883523144531361,0.12965431705977162,-0.017658114017479916,0.004010543609043733,0.028405265657837395
CNTN4,,-0.0005525935469029921,-0.035868197369042315,-0.012190483471184836,0.015940820512839234
INSL3,,,-0.017658112311421774,-0.0220909175545299,
BTLA,,,,-0.021360812714792232,
MFNG,0.012085490391150467,-0.036830508689040406,0.005228533077778216,0.04065206077305395,0.027166921745895835
ICAM1,-0.07311725847694672,0.06671317455311453,0.0052209487650582325,0.041824931669668934,-0.07561185366226067
PROS1,0.01934491278832718,-0.0197590167460132,0.006224752993720228,0.07383473210001984,0.011661021335591382
CLCF1,0.016609645070338134,0.026769379904628673,-0.023689110316053554,0.03967229355313859,0.016080952237587657
PSAP,-0.06150974219060327,-0.00844351771929085,-0.012725243395644159,0.053214855689077224,0.06243696398246922
EFEMP1,-0.03126836610702835,-0.020425936720997795,0.04288494249708107,0.09416574106121262,-0.03831714622660937
C1QTNF1,-0.0601379589824064,0.010129661153733554,0.025747351638284052,-0.0021910446006799013,0.012095453778128096
ALB,-0.027687500120510626,0.03064832167058735,-0.003814990871477923,0.024905036960101296,-0.02587985567276837
CCL13,,,-0.019807242244064577,,
EFNA3,0.03209669081545527,0.0023389034166088883,0.01508064969739107,-0.028015825586439384,-0.049986996542371875
DRAXIN,0.014989789527245067,-0.003383087696972463,0.06682812094496063,0.008638486996338892,0.02256247491679199
RAET1L,,,-0.021452960014702444,,
NPTX2,-0.03813124761766599,0.015073061184599761,-0.04295304298490949,0.0025063400201489204,-0.029252921693156686
FGF11,-0.027138518882161743,-0.03710890165362918,-0.014129606844293003,0.06429113777233257,-0.014695480386540147
CD59,-0.06118100947124248,0.02878842286272915,-0.08110160682099986,0.008651570738266525,0.002808349079826493
COL9A2,0.0010250168749446934,-0.05492993296891762,0.0676759461221257,0.029108254468831214,-0.003223791228901682
DLL3,-0.09219348882832719,-0.011388136006569084,-0.00523287838581494,-0.01682936304363434,-0.044991729720237725
FGF5,,,,0.012139241636555486,-0.030897070969465958
LIN7C,0.036716203257308754,0.05657879624039774,0.01736211001237536,0.03487405094696577,0.002345450582560671
GDF7,0.1493745811215486,0.1922666963468102,0.011140227796359899,0.02147251680352452,0.045245259068546234
PSPN,0.06391384686731817,-0.032408685873117786,-0.0086732421467671,0.004264177498294445,-0.026287942095736615
ANGPT1,-0.007853851834470639,0.035435408507958205,-0.017755229177999786,0.05357425637876736,0.02458638139121469
PNOC,-0.02690210188869572,,-0.01701845613015934,0.01350924906331271,-0.06993786601936865
L1CAM,-0.01111245424508203,0.005624033316322626,0.07032077551543155,0.03327372102455762,0.06771398172292288
APOA1,-0.015481033169878342,-0.02561747009220855,-0.03985270449435835,0.045440290026428284,-0.05301181147995904
PSEN1,0.005036819442698629,0.011002477007641594,-0.037670675979457245,-0.04859059660052152,0.09321315787951351
CALM2,0.04597079795076106,0.049697796090746066,-0.030797300360016832,-0.0352539153349965,0.019851675078584402
CLEC2B,-0.019597986045817844,0.0034270986097259325,-0.06656398364170392,-0.012849765158612286,-0.0028610471704752336
NTNG1,0.0011726229864627339,0.02216481140470714,-0.010048623605294644,0.08312740185437179,0.04443004029586367
LRIG1,0.008100720121177565,-0.034432497075732274,-0.00507614222893886,0.008432904414501029,0.0050982456392693705
CPAMD8,-0.016762079406082667,-0.03723257116490219,,-0.005206819733140819,-0.019812949041913105
GHRL,-0.02674269265408253,-0.02322224358992232,0.07871638136404929,0.021584131094178612,0.012124689683913682
NPY,-0.024590624681733796,-0.03327049390246786,-0.020567855181531054,0.07914022407887236,0.022373507287502918
MMP2,-0.023269423456629298,-0.07259158753122544,-0.03912655583865532,-0.055646710126892845,-0.028684986340016566
PPY,,,0.059539048763679644,0.05987177888099763,-0.03546760721503854
ALKAL2,0.10703392355872043,-0.017256641668105022,-0.049499810525968774,0.1209125785894265,-0.016287685287094122
CSF1,-0.05574746254233576,-0.07086533472235206,0.05684748274567079,0.05079239844451933,-0.07216010288881716
SEMA4C,-0.0021940304615561818,0.0646696219147628,0.010716101751805313,0.03433397739553173,0.013426788678585188
BMP8A,,,,-0.019827787641743293,
ICAM2,0.0862953131977857,0.018439977300220844,0.005510374913598383,-0.026621094417391963,0.05744749608639263
SYTL3,0.02660688453070405,-0.0309373721896029,0.009802661936304753,0.045964694216891894,-0.017964142510351933
IL1A,0.028355192138710263,-0.03590873860607971,-0.022896983748414732,-0.012531122624729817,-0.03139446285852448
HLA-G,,,-0.02603488431145748,,
PGF,0.040652466172152915,-0.019824142452413093,-0.007860541385654063,-0.04314148805454594,0.016398839731812043
LGALS8,0.05366761559762939,-0.06822811486727069,-0.029399734354234302,-0.00798573485881031,-0.0015798768856634378
DKK3,-0.027664448762402948,0.0631611816835544,0.020091531096439703,-0.0011958552974762446,0.03317621318658777
COL16A1,0.012631295485511075,-0.003617421116308106,0.035496993862565045,-0.056859510801990976,-0.05327442439789886
TPH1,0.0005090768488283374,-0.03603051422139662,-0.040655946473906086,0.05615389864752462,0.00967774451360714
TNC,0.053516625002977804,-0.07538258795420207,0.032644005453009564,0.07803314535082577,-0.0068154335361369596
TNFSF9,-0.01676207145052706,0.06171263239555312,-0.02218490330632475,-0.0043786847957467704,0.06100533582540575
C4A,,-0.025298153109403473,-0.014506411874483495,-0.010853068452831518,
CNTN2,-0.03668561855501721,0.06622688712486219,0.012009722446294462,0.00020147728527324105,0.07208499910132209
F7,,,-0.014355016002409644,,0.07891991270628773
LUM,-0.03871542014296042,-0.04436317904025135,-0.020083179695988048,-0.03234348362496232,-0.03775887438528973
IZUMO1,-0.016016690271638982,,,,
BTC,,-0.02170677011391246,-0.01389162605037593,0.036934639736730036,-0.004047376234598169
APOC1,-0.06816378125789728,-0.0035154029441397724,-0.05078509567681421,0.02518739707094572,-0.005498193634035892
PKM,0.03818055110377643,0.03844068757245114,0.029675400834982577,0.06167309429529011,0.00510950826178449
TNF,,,,0.0032127951308980537,-0.01906030529233586
GNAS,0.0045643046357686425,-0.027721399786437617,0.05207967806962725,-0.005192139914129354,-0.029752295806857468
BMP8B,-0.015378871217110766,0.010623710324679604,-0.0038075047405983597,0.018934216468729243,-0.03315813277811861
LIPH,,,-0.02279640033406388,-0.006799290864651838,-0.030393022954433073
CCL28,,0.010999013899709902,,-0.015396319977820512,-0.02883740089942104
PTPN11,-0.021974104851726236,0.052689462544890174,-0.0487862944711282,-0.014323268086045286,0.017147633853184633
ADAM12,-0.01550315830723087,-0.0005472934581578516,0.00951579043882425,0.0029174663161816187,-0.006929707526804435
EPO,,,-0.013733904203837792,-0.01637270674025592,
EDN3,-0.02354035195201694,-0.04300023894311997,-0.015121765233133388,-0.02974908894161387,-0.030393014401254123
CCL22,,-0.021706771074570034,-0.012050903065111487,0.02343182801762016,
CCL2,-0.018308580871351197,0.03726760143050607,0.08761775120718437,0.06828452399249631,-0.0630452548689722
DSCAM,0.023995089453086295,-0.0480258155837188,0.018506382056978375,-0.02909643552401002,-0.010646524190783938
ANG,-0.027131256136501733,0.09187930593008255,-0.016002730354454184,0.0698024865546245,0.12038095720444458
FBLN2,-0.0220719760968367,-0.04289199200519416,-0.009705251995445861,0.008188744287495631,-0.03545986144716579
VTN,,,0.002811670771315946,0.005013641978348701,0.09276175097681659
VEGFA,-0.048684697733135454,-0.043727709303579394,0.03642077209051061,-0.007194062308504852,-0.029063273161396005
F10,,-0.01878044490541015,-0.008408552634946513,0.0006498036142208828,-0.02509385866053175
SERPINA1,-0.046866678662828676,0.03973641195038887,0.007181724080752363,0.0433975366613387,0.03139804192758767
VWF,-0.03696568340437663,0.023991061308798037,-0.03552489715640394,-0.067569318902518,0.008526179773182565
GDNF,,,-0.019231634078913255,,
VASP,-0.021476980780037232,0.02531614553865625,-0.003328667758883772,-0.024011273240548164,-0.0031310369562790427
ADAM15,-0.017077291482942406,0.03592049919405223,-0.005064770983672965,-0.02063729426590716,0.050729832467234656
WNT2,,,-0.01649062236650759,-0.02900373425753139,-0.03623900665214419
CALCB,,,-0.021452955782202483,,-0.011352038459274356
OLFM2,0.015600873061788511,0.00100322888160849,0.08620782181543833,0.021289501313422436,0.03012486930475021
MFAP2,0.12507287717900792,0.005563686267279356,-0.031055736821938216,-0.0363494560890072,-0.008622160878670761
HLA-C,-0.03332459483006865,0.006033369260963324,0.02578553960121167,-0.009413854536010848,-0.051403627546499804
THBS1,0.02810204399604573,-0.0612951406807518,-0.006800919499606553,-0.029907431455140084,-0.04553943253544054
HSPA4,-0.03488955933357469,0.03172912134140615,-0.0329954968015495,-0.039147775372062175,-0.017230988787260582
LMAN1,0.012429434011720464,-0.0007112621780814637,-0.04291957329042359,0.03983737604557693,-0.03189190787787218
LYPD3,,,0.012692948175988903,-0.033953391428435065,-0.027759952990963902
APOE,-0.12345443880085057,-0.013457357053182337,-0.06528379199271951,0.010062951016317798,0.04266439601029738
SOSTDC1,0.03881632709418698,,0.12737456747975925,0.03689039170791958,0.06746085001992222
ANXA1,0.03066554817771514,0.012399417400667518,-0.006598402581830753,0.09971421428840094,-0.017206536074369016
WNT2B,-0.013069942507701948,-0.03467437356051443,0.01189521931354862,0.03346867675713398,0.037165630021025256
AMH,,0.09635265111334747,0.013062357396018624,0.008400330832688816,0.02197133470055837
GDF10,,0.0009381388083795947,0.007514074029029782,-0.03347237613305626,-0.030729824719528405
EFNB3,-0.019236215153131297,0.0037276365361974834,0.04817129002759985,0.017505773060894757,-0.009707693085804723
LTB,-0.006219636262143109,-0.01598291590683954,0.01164316228042243,0.010460638714702358,-0.012733764899661947
ANGPT2,-0.011139955167599974,0.07084069896837321,-0.0017653045068080717,-0.07838006262458957,0.032715096463771465
NRTN,,-0.022070633825751453,-0.012229056240124945,,
ADAM17,0.02449772592104971,0.017160673513888124,-0.008800521629416257,0.026795846805238003,-0.07289380555026796
LRPAP1,-0.03897725001426588,0.044556336678297344,0.020737576383655053,0.04818481366432297,0.05251660285322465
NID1,0.0396936099311677,-0.0427252864338192,-0.04455033175755739,-0.07414060691020857,-0.020400856936890345
MST1,0.014507497607075506,-0.057145974600980975,0.027940526830962296,0.09909907660047385,0.02755475769170792
DCN,-0.007958594161964793,-0.01460889285924149,-0.017468463989152826,-0.013707231739779195,-0.07762948462488466
IGFL2,,,,-0.043259430326656814,
COL7A1,0.024337704070655435,-0.033272195757012735,0.02702085317654582,-0.01643968486314594,0.0032051502074298783
CALR,-0.004414993072654686,0.04781615113492935,-0.0035739753028836588,-0.0012039814125252677,-0.02130631174630567
PIGA,0.017145530933195426,0.13323038543222535,-0.018133360059812427,-0.01781517769952945,0.05674238199432995
CD200,0.028228267800326542,-0.02470115407002585,0.01874676994278355,-0.026392755291492296,0.008592777772500563
GRP,,-0.024152446540859754,-0.013413275851711494,-0.019427272790893933,0.006074302832113972
CDH1,0.02495938235174285,-0.033663337674232484,-0.008953980287860375,-0.007021154006548675,-0.041250876652850606
LPL,0.015672352230000918,-0.04182317049837336,0.021788855483602192,0.018671611868194642,-0.034336963153186364
SEMA5A,-0.0016786924732879905,-0.07296511632373025,0.009271261328439194,-0.035238504101941175,0.030646848682684344
SEMA7A,0.001151406192677006,0.07028844005582852,0.0031827771145662527,-0.00044718919641280796,-0.016464290000479578
SEMA4G,-0.02970695198014498,0.05967794124066904,0.022501663491394812,0.06259601647426574,0.007610529164902206
SEMA3B,-0.013502387707801183,0.02633901077059306,-0.018873001986826902,0.11447764456979392,0.010654714161154375
RPH3A,0.01809176383167551,-0.020062586524492446,0.020655332779796046,0.039011273404872086,-0.009074549936976201
JAG2,-0.00160670063271095,-0.028234050516423092,-0.04023092701536163,-0.020867000198218324,0.08626151913175926
CGN,-0.03080268501752377,-0.04596790495976179,-0.05301998319445998,-0.00864563277029911,-0.04749326535593854
GDF15,-0.054531391044072015,0.0021591056573057365,-0.06263495292044927,0.0849974965635832,-0.04586556188992679
SEMA4F,0.12698087227756558,-0.04492995667107863,0.034210229727096544,0.02716401058104676,-0.07321122455279327
NXPH1,-0.01844910094534372,-0.06864193319016047,0.08628093028268975,-0.014573598653843509,-0.08840845809647127
ARF1,0.016126028282786493,-0.06374068323664109,-0.010512882012985435,0.04766587110590332,0.0006405950404554263
DSC3,,,,0.08630175464197369,
EBI3,0.033382213148548286,0.014091075678382975,0.028261491183350796,0.10152113069380332,0.010864621573955516
TIMP1,0.03451906724535328,0.0031926173236279535,-0.06375127538868985,-0.06040285450716937,-0.03672730309173753
SEMA3C,-0.04843452082455461,0.043893813603128454,0.04429162901640961,0.10834117039459673,0.008946770344857148
