,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL15,,,0.0373429068090686,,,,,,,,,,,,,0.06230032559197525,
GNAI2,-0.058425654692249314,-0.043144051881608685,0.030999626805410616,-0.03496206701609178,0.08577964457589976,-0.09184247985732558,-0.001418608110134815,0.04664286850004054,0.0446602067546961,0.07456682691720463,0.017345440167460164,0.05089034016626586,0.009368614605728251,0.05411176625414938,-0.034804888721617445,0.024608986087821146,0.06484418817626456
HDC,,,,,,,,,,,,,,,,0.07079875835201535,-0.030635630765691473
COL11A1,-0.011277423575332547,,-0.06450034577371636,-0.03368516840345969,-0.03301696568554662,-0.01496256917362119,-0.03865732439339208,0.061639398503211935,-0.036037280566616536,0.029460664911462223,-0.0025855489481831466,0.050250247129777215,-0.0016964405135749812,0.018526544577107912,0.03621305721108538,0.024049632324775232,0.06545764861883474
NUCB2,0.013800432524085474,0.11469278169337317,0.02877775535268934,-0.029560493699652992,0.06954745905506773,0.0606649633754531,0.05641401763244174,0.029063426443124814,-0.029334994074802286,0.030290761584968854,-0.009843358040399573,-0.006065348958327833,0.0025810602630317253,-0.07659339667356119,0.12865296362672748,0.014523636902598324,0.08367885790845787
FGF16,,,,,,,,,,,,,,,,,0.03889392620508507
CXCL1,,-0.0319485546937188,-0.05738036923224421,-0.028656415050609414,0.0757546927330867,0.020368508419369474,-0.05250537399395767,,-0.00930779641526431,0.032309715484591675,0.038796521668417995,-0.015503247861244346,-0.012490797867831948,-0.02583966893943166,0.006567137285267983,0.049014229956148764,0.034806745711829144
VCAN,0.05489996679381275,-0.1421264114490435,0.018623309299103184,0.023817612622102084,-0.08699567872244146,-0.09842503528444939,-0.13429501193264648,0.03884766457705232,0.03373235115708876,-0.052958658718104235,0.07983650624694963,0.02204381037189923,-0.0022985104988065253,0.01784511075921403,-0.04290327482509057,0.011290139562917977,0.1019182063724477
MMP7,,0.03374450534530071,0.020167065191860456,,,-0.002566539988347025,,0.05469561006045789,0.04529029345549531,-0.014390813174662842,0.043063801453575766,0.0010492691930678343,0.07114515134511469,-0.01631496341998792,0.005234803693745003,0.06347304826134091,0.07527977359008757
PTPN6,-0.048220230454,0.11510424645529242,0.015425976701318457,-0.0337789412593698,0.0028927120113692753,-0.01791817752813876,-0.07013524535403944,-0.016458889486629675,0.0008188588723889667,0.005069946585277517,0.05870179247599163,0.0085564183211127,0.010502346018200211,0.0264789016328283,0.03537357903007289,0.05910132959045635,0.10380475054478981
PTGS2,0.05465911758381019,0.002861042544414937,0.02185050325028153,-0.025574347226672692,0.05761604537624958,0.12733015674607998,-0.019463118337234266,0.06540582859085911,-0.04452013485157944,0.07309813926703107,-0.02203949424944012,-0.026378252929069087,-0.07564547922301464,-0.0581791932370549,0.1285049854042139,0.05283662878226876,0.08831769038381215
XCL1,0.0017128669345420444,,0.010768589785704259,,,0.024729999802829392,-0.01751814067333257,,-0.028563449733529967,0.03658878206017776,-0.041632560817034196,,,,,,0.07934641732509151
CD58,0.042878437481562455,0.04597785708258357,0.054406611823655866,0.002736806889009321,-0.005085110974398128,0.06617825788304064,0.04070389941105491,0.028055110556823394,0.017578606959283972,-0.007859987729641802,0.10726680994787058,0.011841160404047903,0.05356597904753637,0.03344047144610269,-0.021619391651226044,0.008128520616093147,0.010640011047538046
TNFSF14,0.005239228274635201,-0.03159585670032256,0.04234020414488878,-0.019063435425090917,-0.01815534189017206,-0.008159567948645566,-0.049307716294179495,,-0.020848461660750432,-0.014853559552442015,,,-0.03476334951601409,-0.025662195933716957,0.04366290114330732,0.06733576754539262,-0.014936086692097277
CNTN4,,0.0333301973697683,0.01959515552321788,-0.023395993210068095,-0.024360944695005896,-0.004737075156597131,0.039717581011781834,-0.04937429593420453,0.019380609096067807,-0.06231663864080527,,-0.025472260929907484,0.016218801809578465,-0.01801845479352807,-0.0011793338312938674,0.02100438984569929,-0.009167787579556039
NTF4,,,,,,-0.009912052339887291,,,,,,,,,,,
INSL3,,,-0.03833467177314003,,,-0.021756506413305423,,,0.008080911414715126,,,,0.020756631803956965,0.011132983288664165,0.028356952032359724,0.006497926287225547,
BTLA,,,,,,-0.009330442008444776,0.07965752522405771,,,,,,,,,-0.01886746953105531,
MFNG,-0.01383166912487604,0.04417347819510406,0.059796370549178496,-0.011605725013069595,0.05416806283101101,-0.06386815073961911,0.04346190961565929,0.08884606219811204,-0.04655740911707707,-0.010085700127897512,0.04961924296026366,0.06200689046849526,0.10290078981462167,0.12354678451765733,0.06627045380619338,0.05033441252900223,0.06104929632368225
ICAM1,-0.018597714824720536,-0.022931038979531863,0.05407181407752189,-0.004447492392710264,-0.011521218913410552,0.07232044163445824,0.0023021338248887763,0.047615077031911,0.00797844137350001,-0.03882033161077946,-0.010525643520346455,0.011996685703906565,0.07120292432270063,-0.053856926856719056,0.004518249537307367,0.010965267990248578,0.03367519210015867
PROS1,0.027209235625897884,-0.06240700702678518,0.03964503201721852,0.07127258148650607,0.005482174628237112,-0.021586197835249628,-0.040433722823012136,0.02621547292145725,-0.033832783678901905,-0.00029622285257568584,-0.0014547419151496339,-0.04015079272034744,0.04030530746006048,-0.019350273674322443,-0.007253918170749739,0.061807255298154354,0.034217331155760915
CLCF1,-0.041390084481259304,-0.009565299075494074,0.04409918582408755,-0.03144431295003981,0.015341748648711302,0.05061083941763526,-0.014654598972058466,-0.014440248452554882,0.01371253056926659,-0.03310091252955984,0.06854811587970024,-0.013121110681639583,0.004488597657954286,0.017746236473188185,-0.060688481849929726,0.006835638360796239,0.06187847373992143
PSAP,0.032047634524247776,0.05964975314211043,0.153860722997499,0.06397878741561794,0.030865529464851844,0.03960942901114311,0.011842575089025495,-0.01323872206048649,0.06267919272519368,0.034608816898054874,-0.08078970001940142,-0.008175533288136583,0.06753778929094904,-0.040616848442664055,0.12930830787970424,0.12932316987746592,0.013135416667374389
EFEMP1,-0.003776920786391461,-0.013468141330193866,0.15279167783918562,0.017908152061835995,0.006760602680120546,-0.10449199941965884,-0.0018860015887402952,0.03723250585263221,0.08796689112075894,0.0649284777037239,0.018415322340893676,0.016577351042081936,0.08816766629661202,0.05261131164513338,0.03196951821234587,0.042031614462245466,0.08019052298197651
C1QTNF1,0.057833864988753536,-0.05756860875854469,0.02025683588150081,-0.03052410725771915,0.07714452556193652,-0.0033687686208134504,-0.013337926102970032,0.015917580309574398,0.007696627148474689,-0.04304431832539114,-0.002538668661236491,-0.014184673359993004,0.05504018629345738,-0.02205418860837065,0.06639916546035379,-0.011029377391668324,0.13002588093531253
ALB,-0.044107050101274234,-0.03028620414962971,0.03934213003641054,0.02248081353411367,,0.008803638099883488,0.027489944163101885,0.08502968855828447,-0.02189285539480854,0.0022985144783900895,0.051440909132740444,0.05844680766725349,-0.04916127313253795,0.0008710603352309023,-0.03826629026962561,0.005752311272566283,-0.018899555682436193
CCL13,,,,,,,,,,,0.08620146582202977,,-0.033732205014458366,,-0.025884347753751247,,
EFNA3,0.06004297503653792,0.08902399688340265,0.015483983348392629,0.028485730451840333,0.009642375987142933,0.1064210911441309,-0.004408591897290983,0.028164871676359313,-0.01228528042224541,-0.07070849894270691,0.036178767589367396,-0.021203888694938614,-0.0049761743186230965,0.08036968350230321,0.01645502063013918,-0.011996645023049554,0.033595852634946466
DRAXIN,0.03289882833095714,-0.011256293705823086,-0.061111731228895134,-0.005762241728431262,0.00320363388881899,0.018898836624422,-0.0304015698347313,0.006350933855777444,0.058839801865136904,-0.01970074831211756,0.04305628543514711,0.009523946773693387,-0.07671722407578749,-0.007908579380497332,0.0704518811093317,-0.00850134980180449,0.052465859982787424
RAET1L,,,0.01607422415571532,,,,,,,,,,,-0.03584671003951375,0.00012964160772555735,,
NPTX2,0.13297664303547607,-0.054720051188646444,0.05190069800742877,0.01482240088867432,0.02818873140324409,0.03524709514988468,0.039884823477310774,-0.023524358624071692,-0.008751892902319126,0.03754606705945727,0.0917760887183093,-0.061195163400159514,0.05932075729751518,0.00011935817605512373,-0.025851514167402126,0.04370266441282517,0.010675009496504849
FGF11,0.03901714072536913,0.06263507288482527,0.057079270099991156,0.051295733960032314,0.10181113155825999,0.01216845351678606,0.04725927263993168,-0.01252016119176256,0.01388439507646583,-0.022285717423672365,0.022631767851458907,-0.008129759826283422,0.019756685788009716,0.025954403798189227,0.10156676656152037,0.018966220429209767,0.07798402788517499
CD59,-0.018606182624810823,-0.0898016466622171,0.014971124241476393,-0.00951478816409067,0.015031656196003856,-0.024605710517957936,-0.01219228404453623,0.0015675187486634738,0.04238015331025258,0.048958169247700106,0.0835428927452357,0.013277038942865601,0.07538877217703484,0.007628580963021909,-0.04556355418549298,0.10663596626086463,-0.06407843153509114
COL9A2,-0.026600261546204144,-0.08017033738702943,0.0016763265150826923,0.04887749995244171,-0.03227238787644165,-0.10522861945318496,-0.013747746284074238,-0.0272001067208793,0.025851860046017295,0.04088654644761173,0.07690499717888365,0.030499156507525008,-0.015891230965567625,0.09726993191307476,-0.08977101303010948,0.017375106356686276,0.05278174255203381
DLL3,0.06501021716516855,-0.02122684931005597,-0.04298465622219418,-0.010569062706373417,-0.050627155744256566,-0.06978145214824255,-0.037935940274601766,0.03537829463042064,0.009353049453755752,0.041088012002541335,-0.02708226143897312,0.022736598173569843,-0.01269044207302334,0.07979493186710836,-0.06362287563112579,-0.051916213471507405,0.04064924806645847
FGF5,,,,,,,,,,-0.013840399669953617,0.020188450697600006,,,,,0.018650244421048876,-0.03248948759804558
LIN7C,0.066023739254646,-0.02813453730829364,-0.019521383522413206,-0.03274534873667636,-0.043513980051485414,-0.030522388759097803,0.02789202103147073,-0.027951731212517726,-0.016238533641296835,-0.0767008711206497,0.009619241119836312,0.018172569137719755,-0.014394563266628017,-0.02146150638197839,-0.08111482329841138,0.036879175007764387,-0.024209341524308734
GDF7,-0.03034672610445949,0.027298416222126157,-0.007028369676439759,0.0700130965732339,,-0.008762421979405105,,0.10694228479717051,-0.03639108304208225,-0.025440807328542397,,,,0.050386960604141606,0.013076723500539506,0.0060507626744592405,-0.03463453973243631
PSPN,-0.01952041185398067,0.02914715405228478,0.030600803936753244,0.007829268576385306,0.03954893519507494,0.007648952459277543,0.03250106483364679,-0.0356943092820015,-0.00043231779561101814,0.0059007273508225894,0.006436512528151682,0.06630349393534306,0.04644311428019936,0.12612927600277626,-0.018028880239387143,0.03908843829722282,-0.003226536372303367
ANGPT1,0.03717032774585278,-0.002744188786697305,0.05418127547211947,0.06015913178731702,-0.004358172634235212,-0.05050799223776595,0.05516510565670274,-0.025576393660131504,0.04997697048145505,-0.01339891875980366,0.047874811090516084,-0.018111051783435854,0.0568164186985163,0.002186900982067004,-0.010980066451263183,0.08270763883263052,0.025155267919816607
PNOC,-0.04285588625443599,-0.016951044398257186,0.003913263393879742,-0.03928661701072571,-0.023496480300237644,-0.04824262929191836,0.01689978710754811,0.05651099935791152,0.014598600895453742,-0.045811811800612494,-0.021134576587852286,-0.00722214509296118,,-0.019705058804978134,0.040890319413561374,-0.009455670682854208,-0.050461063873138326
L1CAM,0.040834330453847406,0.023636129594933206,-0.001561916546521524,-0.02422975136322295,-0.010645490273002326,0.06964021745717128,-0.018516310410262644,-0.005644106839593083,-0.03211712547235742,-0.06841301500878723,0.0370499641326684,0.0012983259635311467,0.06138576764801611,-0.07111171335396975,0.11294642050622855,0.07838059402140844,-0.06574092176945188
APOA1,-0.056129299058921715,-0.019264080886727358,-0.042751264364448316,-0.03476783792478559,0.002096376294964452,-0.0004529700362241009,0.05624874816371032,-0.01218278909358892,-0.026112779423205144,0.10613257938920644,0.0931168338251179,0.004835191458456427,-0.027820798791505594,0.06615804679294063,0.03703403821323058,0.04138022997633308,-0.03524697391720427
PSEN1,0.05339537911789054,0.05706791692000648,-0.020209164660451705,-0.012507356587755744,0.03995248633527595,-0.010747322966118893,0.02986138213724873,-0.005737761100348341,0.03365119941770459,0.04662223471433154,0.05098398453903813,0.0038751192978662883,-0.02392305992126237,-0.0034718428621751223,0.012986429720304402,0.02189342939235528,0.059710557525512284
CALM2,-0.05600960740004339,-0.06101288857727174,-0.041015553417873725,0.0331094452110062,-0.014077222299578704,-0.1413594706153642,-0.06560237993572336,-0.03895798328009796,-0.012949815935956344,-0.05600029614042272,0.035547113733910986,-0.025637858266320368,0.14271142955631957,0.10920829104129279,-0.036403685462230426,-0.06186330799214788,-0.084199107645579
CLEC2B,-0.0034141801509940577,-0.0450499545677338,0.10171338957565967,-0.0178435967985813,0.03707975327751939,0.0752421569747621,0.05817799416869419,-0.02832214393344278,0.04958747843381611,0.05219566640321381,0.0051901691099816545,0.013938123579615987,0.0853748407164013,0.012890612479666443,0.05403993855399912,0.09030817246657923,0.0786422909749298
NTNG1,0.021705639232353385,-0.003215366648157032,-0.010294600262254311,-0.005055078172587362,,0.008856673824366036,0.04040392705288365,0.003102934694732505,0.03557909033620323,-0.050567421191919974,0.043281863403057244,-0.02341431534088113,0.08805036588649427,0.05083843137485437,-0.047814608243582565,-0.003927147773817032,0.011707977542321573
LRIG1,-0.010190224013433825,-0.11423451722342125,-0.019077002927511848,-0.06011250518568028,-0.0022851805369260166,-0.11066565024958598,-0.04039773646482846,-1.8583895367783738e-05,0.019265781622886356,-0.06522905232715055,-0.0038090499289479807,0.08810718252545449,0.02390595099701342,0.04896987662999251,-0.11346111777650854,-0.07635931467545554,0.0019424577387979992
CPAMD8,-0.02670251459856211,,-0.05999801881887824,,,0.008780154879572292,0.07605609726447472,-0.016827975848904882,0.029550239091278224,0.00284727813821329,,-0.021107074936141477,,-0.023009906333044797,,0.0015362804683206753,-0.033206437665238155
GHRL,0.014194677448418102,,0.03230633031079841,0.06478044716510425,,-0.006319977927636436,0.0031722556558232166,-0.015796335762831664,-0.031604134583527746,-0.015436003025395068,,-0.01458502326913884,,,-0.03506920944543361,0.01648412080910463,0.04265823228152252
NPY,0.011726786184071858,0.05167436903860807,-0.019943344543894785,-0.016176678294281335,-0.019594040961080007,-0.05464640556655426,0.0013903621439321778,-0.072435350197944,-0.06696777570720402,-0.05227756304854272,,-0.003191682888625375,0.008940282627402842,-0.003981960229574216,-0.0017408602921448323,0.1435965106955018,-0.05565633788297804
MMP2,0.012887064518532056,-0.03845345851228151,-0.020103776332220564,0.062034069106200324,-0.04427657261901274,-0.06511293580760977,-0.010571454399517148,0.07560359494077003,0.043792506507450084,-0.028672369524882304,-0.07750802640846106,0.01653814337268759,0.03224299696102008,0.025963043770479068,-0.08033357025442346,0.03678625526457402,-0.008170829233830305
LHB,,,,,,-0.022412427123048115,,,,,,,,,,,
PPY,,,0.03622968414943912,,,0.037885935583041645,,,-0.016256489187448774,,-0.0195485409039663,,-0.0018248926955709377,-0.051367755758736366,0.06643857444912044,-0.010876032082977815,-0.025803516910597513
ALKAL2,0.011689896584200256,0.04471345137001609,-0.04938464532099042,0.011307557431530455,,-0.00817755842609839,,-0.005413082503896327,-0.03921327261458712,-0.008980228158026893,-0.018905074247552882,-0.028234492410080643,0.10156750029964556,0.034274825791815206,-0.01158855999879862,-0.034243407596816745,0.019189450676258928
CSF1,-0.031559377674440996,-0.031206194193327173,0.12216350575723019,0.019554718426600677,-0.015211763750919871,-0.04805405696710409,-0.03133376794089573,-0.00031654886887523347,0.0724777779686919,0.02814336663332132,0.05316108712547853,0.08920666334174737,0.02284397115312987,0.008190562269766872,0.07308141000526279,0.006554527026381957,0.019333132711052047
SEMA4C,0.09455554618151447,-0.05135132706480924,-0.004218311828474617,0.03045355776050898,-0.05011721244392258,-0.04645618692396693,-0.0017520211528837522,0.010609745330021073,0.07457070144799424,0.07805967468391063,0.008161637421006502,-0.04214004314183916,0.014644273565771799,-0.0008609622435004021,0.028084106851340856,0.08479541476933139,0.024549772375579614
BMP8A,,,,,,,,,,,,,,,,0.013602985451858575,
ICAM2,0.015518223578342392,0.016005015382457546,0.01053788417534289,0.1233148789698383,0.00942902640556655,0.009258709148600962,0.042502008007206285,0.008223490867751369,0.04657917586632316,0.007554118093858738,0.03185890781292997,-0.018592500394798275,0.06371650749312069,0.08835817778391189,-0.006764543573303838,0.10037424518717714,-0.011138885441043295
SYTL3,-0.010942082483680511,0.028201494610312728,-0.0029169530098736205,0.05309681666446569,0.12186638149773295,0.028190486557264187,-0.020834163200526022,-0.020408935393921194,0.030985227793815046,-0.03938232716115899,-0.058454517886530916,0.04374178842999022,-0.03225134553195483,0.0003408404133451445,0.03797282687497057,0.06072289670448981,-0.006821960443897433
IL1A,-0.031027892808282918,0.0036575201704133814,0.053359707191115824,0.09433281649677569,0.019554169879190644,-0.01130803331315981,-0.006091084862966692,-0.021225129456991718,0.09483732761151543,0.05532329159673894,,0.03906248595361093,0.07022226719200476,-0.03007822249876769,0.11520148032397859,0.017360337845290764,0.017967000679184133
HLA-G,,0.0653614234901046,-0.031153775981873803,,,0.01409508231255304,,-0.01146399947006025,,,,,0.040282482435551784,-0.01618215222437192,-0.005096476385718423,,
PGF,0.05825263420022615,0.08119821195371998,0.0035283793129130066,-0.02721482486450233,0.08640565032636872,0.00019561105818208062,-0.019372211381081004,0.06017116534531583,0.005741928637330017,0.03517541169441079,0.09858024360560438,0.0064883425189129805,0.004213907996281672,0.08499690883801299,-0.005636487855515852,0.08815090497485768,0.09538783238110035
LGALS8,-0.02082863941442107,-0.08577846923257229,0.025189321339935542,0.03010491632846182,-0.005571025956243992,0.0432116739738851,0.051631197750767535,0.03830474052178533,0.040837110063463765,0.013224112891857879,-0.012594050946281743,0.06129308427788716,0.06279483188271541,0.04683186053496879,0.022803481577771234,0.01927504434252088,0.05171310470517167
DKK3,-0.09208997697629663,-0.03727692597511179,-0.06253644339935073,0.040680448413161235,-0.03224415331040122,-0.10676862528565377,0.016989110302006737,-0.03176500205950323,-0.04727043107977608,-0.04180200966812616,0.04192892705800998,0.03080354042889554,0.07448027840369488,-0.0041642155809955145,-0.07683078569000064,0.05405638545556265,-0.11266596536532658
COL16A1,-0.009997417931233722,-0.11359851470321157,-0.004276382580445261,0.02006148743277126,-0.010284119666745686,-0.06523637191228045,-0.009380020175755559,-0.004831582236950001,-0.0016633758826931678,-0.0057393718420583,0.09938108633451485,0.009478103852198784,0.033125299274353454,0.07843029395790095,-0.0424178091191583,0.055444990413277905,0.03558178856223113
TPH1,-0.020306176640202366,-0.02542940421989311,0.006191812680908041,,-0.029097666691325214,-0.016595807777318873,-0.021833539541486372,-0.012147706099961549,0.007355527206575507,,,-0.013752910488115784,-0.019391839765184368,-0.051022696206313146,0.004937840638808205,0.036366538309535804,0.035746164524469826
TNC,-0.055982651485577996,-0.04692949078840391,0.1024746984955174,-0.0020041558679515705,-0.01891581975181961,0.05814689445578466,-0.019191025006289143,0.0248090019103391,0.01722011934172472,0.0333963276727668,-0.09657539932578636,0.010205121462743947,0.07907498951455301,-0.05495183549190786,0.05771613775359223,0.00375868666530333,0.06758870985278369
TNFSF9,-0.02670250192511423,0.04704901308278481,-0.019109052876734256,-0.0336976171777077,-0.03240395265658105,-0.03063465231731437,-0.004508487641870916,-0.038193337649637484,0.024935500581760316,0.006628730202059223,0.1250213180803746,-0.023333472172729946,0.014185667358813922,-0.040939165305619904,-0.03503863383556982,-0.011154953212137476,-0.03196934525002625
C4A,,,,-0.019858232120033376,,-0.026571232896306456,,,0.01018248220145588,-0.016655916749561555,-0.02318208935159664,-0.012089330763358887,0.024261144368167974,,0.06119656734747049,0.002176747840167065,
CNTN2,-0.015875584220252967,-0.011120723255803855,-0.07425616577251952,0.017809372324059297,0.004915655063641425,0.01681782748458399,-0.022865271596159323,0.017671752246277404,0.048924535236704265,0.02689688658431818,-0.008109590109770887,-0.029965370852127308,-0.012811549396175372,0.05381455266367761,-0.027327741989886724,-0.04789190161291497,-0.08460698460555618
F7,,,-0.03291644919880649,,,,,-0.010550317412147864,,,-0.021134579553560667,,-0.03687249641611454,,-0.032420636456920254,,-0.04104503347535369
LUM,-0.02764695404207016,-0.0697410075010476,0.01753893387319054,-0.006770247878956029,0.0075377531265293715,-0.018390167197080542,-0.013652680572532938,-0.014221272145134729,0.020508354909181712,0.021000578391333704,-0.052492186550517794,-0.030191787202097996,0.046263898536643554,0.022777575029479722,-0.05819975470379321,0.11027317879360922,0.06748622348423454
IZUMO1,-0.025515086490038218,,,,,,,,,,,,,,,,
BTC,,,-0.01772740496614864,-0.031074606260425568,,0.0010870976974229024,0.04057546428874919,,,-0.020299007881662674,,,0.052325439051848895,-0.02150013236912159,0.10686562866979842,-0.020134198724947424,0.016539907257158516
APOC1,0.020051716441551598,0.08324661048675687,0.05891480446984971,0.03614888800076232,-0.03777882566753602,0.019755029156514496,0.044262307882068176,0.05157532769788602,9.163342844983038e-05,0.0388260200108999,0.09832982751342557,0.015478347193217896,0.06680859979914679,0.07033214705072854,0.027781505958092555,-0.007169939940617441,0.026775408712889588
PKM,-0.016608310786184053,-0.0008396933545314532,0.01171954709227433,0.021729303410956264,0.054267152907241975,0.09119154577987107,-0.034366859578456505,-0.05106303253547002,-0.03686689293050252,0.052692193089016674,0.05584207376080002,0.022299515654481388,0.005478564669500424,-0.08110484068722007,0.1248170554471209,-0.007353992520314091,0.06990758024440831
TNF,,0.040617750052195714,-0.022918706957639937,-0.028660538463189226,,0.09967796350487935,-0.0471697247216379,0.017047735156171282,-0.01117398055586644,0.0004607752545679324,0.035574874089833626,-0.016304906838104923,0.035759026637604795,0.01121194550522077,,0.003373386901729735,-0.03194500920743525
GNAS,0.04162150457887107,-0.022568082045136773,-0.07010395438425726,-0.03416806019893891,0.08594494932559021,-0.09337400698136275,-0.029056908150285644,-0.06496284869006774,-0.07839178078977113,-0.042359974058571934,-0.13146278360164135,-0.03354808796663997,-0.11506403391758409,-0.03471917211194758,0.06551053071704242,-0.08075433574883147,-0.07853715058270891
BMP8B,0.03912417077019163,0.04641049059788841,0.08301832268115647,-0.03133453037067835,0.03755695493888362,0.03517714426969634,0.07330945583884663,0.05527320130618884,-0.004987199656449276,0.07977345981455969,-0.04925722178069037,-0.04987812722350589,0.017547483005314883,-0.010477002139890381,-0.04109186788163724,0.07603313387321572,-0.021832943733650922
LIPH,,0.008399813292498098,0.032015649336815645,,-0.02088047881411462,-0.014752431423794466,,,-0.015537897651790282,,,,-0.007169530759752929,-0.019976027022394337,0.0018846517045365385,0.012671732676541292,-0.009140878580422387
CCL28,,-0.0051702169493210645,-0.03991951043674352,,,,,0.042728140351943236,-0.02392580624001848,-0.02068923464327846,,-0.01090665544553183,,,,0.04860659732290785,-0.00467516889602036
PTPN11,-0.06459972144528255,-0.004185723804265047,0.011604908550976279,-0.02699610806688473,0.0036215933001165724,-0.025995196077291602,0.05976802027071972,-0.010281524534717488,0.005865137898895032,-0.03552321815337888,-0.025632288703920248,-0.03113317881191611,-0.06440554540662843,-0.02096004982358237,-0.02020604828886543,-0.041887681824607836,0.03676751585757463
ADAM12,0.038259744992013275,0.008022432398515592,-0.0078967813011241,0.06047674843383459,0.11222265293467246,0.021937928709151767,0.033953516072632306,0.06527309077551711,-0.0035416404728606994,-0.035531642303828,0.021357334265315775,-0.01298203772716238,0.06642168023763498,0.02480969152324912,-0.0005151132252808375,0.08326114011131845,-0.008807751553815479
EPO,,0.12823947558533866,0.0021549404119577983,,,0.05261172426816702,0.03906008109281474,,0.0008910463236591928,,-0.019216375260575392,-0.013752912507777267,-0.024446572180448746,0.06096129256918947,-0.031017862693573577,-0.024784412244204454,
EDN3,0.012823537803605919,-0.05251341273638314,-0.04663307409833002,-0.01087436453367933,0.058460048446337426,0.04357570157538349,0.05259042365103202,-0.015132269045479778,-0.025196757572987546,-0.02478659463740383,,-0.013894822097416768,0.0205380901965941,0.015457411001190996,0.033250811992234106,0.03512422114512292,0.0007586991374970281
CCL22,,,,0.027364129054246872,,,,,0.010949692062446682,,,,-0.041461853813154974,-0.03795819884762987,2.9428540383781058e-05,0.09897540901386372,
CCL2,-0.026999463785991662,-0.04095075934381679,0.10726091063096413,0.007390287761620314,0.017357020544015223,0.017797486569062323,-0.039903912294139414,0.01519258616572447,0.04523383786245377,0.016760316658689104,0.08743138247430839,-0.03504751717986193,0.0690757509684486,0.01880164482949105,-0.02590668539753812,-0.019422312912187455,-0.0048486842945173496
DSCAM,-0.02411451755176238,-0.025647085315862673,-0.07143075265226015,0.02435554361445091,-0.01289691733530893,0.0009093431064078808,0.03660866471272831,-0.001952413279492249,-0.0321077562039682,-0.026478929682113187,0.038905020212846114,0.026090886126680417,-0.043607762544060125,0.01658352485508597,-0.0533522037700422,-0.03162437087306089,-0.025981354731728884
GPHA2,,,0.11080250123651735,,,,,,,,,,,,,,
ANG,-0.004873158075294308,0.06844137660481538,0.04911485126567737,-0.00492977058317376,0.0637497180911558,0.0743979901655669,0.04019165708899916,0.03896140225421571,-0.01703579211507989,-0.020714873554628227,-0.009571662984704887,-0.040550397474664865,0.04245065396571599,-0.04492000696716928,0.07243169832716936,0.03253393025870972,0.0778485648788763
FBLN2,-0.03516134541941265,-0.04055809532127696,-0.024101453552750434,-0.016437301760721765,-0.02863198903026372,0.06325977081519991,0.01249584091756882,-0.0007657709306383582,-0.03177565136526895,0.09386188517205113,0.07307911978629318,0.03516313351301239,0.021724073044723444,0.03252772521585632,0.0036264364645764717,0.06526676333405296,0.0029284127690753893
VTN,,0.0331778791344051,0.0108865784563227,,0.01764436385812973,-0.04412806670710995,0.038452592647383196,-0.0121477021276507,-0.026707587263219763,,,-0.011427842279548316,0.014947144249987306,0.0007608428670676619,0.007899198601893014,-0.018117750785333463,-0.05178340766827983
VEGFA,0.006428221675900045,0.04159514379474271,0.029700510583899498,0.004774967590951541,0.024483771769248923,0.11139739332409704,0.00647197723438341,0.0008327698065521322,-0.011408875959766447,-0.05808302279307202,-0.08791912592165405,0.0014607205755716027,-0.056703295664649746,-0.11363127658072213,0.15881055368694402,-0.06858056207548163,0.06806931636467126
F10,,,,0.02745839147361617,,,-0.022038707590720588,0.048930646947699954,-0.002429129049915255,-0.02272900297704687,0.008234786735892265,,,0.010155084356163623,-0.022342096724325803,-0.03403228481306601,-0.042057224879975985
SERPINA1,-0.004124469023469821,0.07189582304769468,0.06179995435745225,0.011563596267266501,0.017429218395492132,0.04326589415196891,-0.036417715984372,0.10650505360215669,-0.0141293791613457,0.054471456084487634,0.10482307511315964,0.05792189791474514,0.06986163518863359,0.0276956434516079,0.02848219584087255,0.09031711030443118,0.010546520492261303
VWF,-0.03181651188016268,0.03490089782526594,0.023893561499362656,0.004186207907339137,0.030572906159949776,-0.03797288303095457,-0.0547635179291763,-0.010729759821655508,0.08436082149263845,-0.0002867397604155727,0.0509913199312905,0.025509712798041838,0.060647918082396,0.01703730147684721,-0.06447052287198732,0.11235812978762039,-0.053216032210655816
GDNF,,,0.05834360474734818,,-0.03717240451143254,0.12995338629824238,,0.060424343737533574,,,-0.06385287911073124,-0.013752911436744552,0.005878915184000141,0.0051526654816351596,-0.03423294919544532,,
VASP,-0.0025600428661102016,-0.011943846903770464,0.07797816337794482,-0.007068250786129746,0.04824299195295199,0.0363170727577497,-0.02249538392579652,0.008024406573529843,0.012926384444207403,0.07761905971759506,0.048402549572242146,0.05807886768199386,0.019608240435985032,0.04207836399340069,0.025992873578815114,0.11284770572054599,0.04025041668912355
ADAM15,-0.044273077954086006,-0.015646706048580133,0.05724130110161661,-0.03181291049101283,0.020959521079272254,-0.0537770531880178,-0.0006734035740847783,0.00835287175068387,0.01276199159066121,-0.06737798566310461,0.08214265145902812,0.004167131919635375,-0.012397349153609053,0.01596034045218636,0.05254998758724527,0.02541322017130186,0.04235012767033057
