,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
QDPR,-0.012001307387161058,-0.043794890051504026,-0.0671300459470702,-0.1605710744340746,0.10982913406865899,-0.04731172392473557,0.00969609303394538,-0.022265409624026834,-0.17188583806192953,-0.0035130223239907728,0.074813391315168,0.030546798804257633
POMC,0.09263092713140725,-0.029733812804889667,-0.07300633422367019,0.0004225408885418831,0.01906983440060539,-0.004972922360240535,0.06277545492268306,-0.07528061237046953,0.06535833607091177,-0.03080519551540407,0.028884856034770635,-0.011786218754968509
CCL18,0.03540353185286365,,,,,,0.017257107900837183,,-0.043160277793850906,,,
CCL17,,-0.03551408473930298,,,0.009045102979916654,-0.018154775937047563,,,,0.019113737906932052,0.03466776491255038,
VEGFD,-0.05644241741306792,0.04344215671393869,-0.0038670220850481967,0.017288653077959928,0.030135870786794017,0.018939806947031904,-0.016304783681588896,0.009582059982382773,,0.024542502459664974,,
TNFSF13,,0.023242455639039525,,,,,,,,0.0627618812066365,-0.0027547269915022756,0.052927467753078265
WNT5A,-0.034344932710328666,0.01097829976624729,0.05753599742183643,0.132102726784986,0.057483887033307646,0.1111610666209983,-0.08276477236384784,-0.05434157334697983,0.08456942082284216,0.02280322993121296,-0.03518660522770741,-0.019287924412564956
CXCL8,-0.04569970149053157,0.031696514346893426,-0.0332699875357474,0.07200737925123143,-0.07750600442195629,0.02518060595511132,-0.046612772288947925,-0.01313571408065656,0.05553688718681233,-0.01543645372528775,-0.0562852745143462,-0.08713919142011016
GRN,0.009269018113170898,-0.02482179788948766,-0.0242202010413108,0.18813166115830018,0.044363601712720566,0.06387583543363629,0.03234514891130324,-0.02269877764676942,0.08921592527075979,-0.013928323979576015,-0.14802743989420336,-0.04685966017109717
MIA,0.03714205061232554,0.08796774303542682,0.006675680000690999,0.15473145713556063,-0.08010460847120947,0.03025927583781484,,-0.0596179615087164,0.044369138139776464,0.12664363089006495,0.1762520842410362,-0.028920916649235993
COL4A4,-0.002100972721799127,0.04592732819254301,-0.013993529179688389,-0.037481233740320315,0.014258832192879801,0.004365756322928187,,0.10902818146034103,0.06871476199478337,0.01072141879132499,-0.03429185900490025,0.055130885593902425
TAC1,0.06535760500727088,-0.054249262807902,-0.07150055928063044,-0.1439452858731636,0.11519867976907207,-0.07878314695659051,-0.02944594131016912,,,,-0.04367077978993149,0.08705092491641613
RARRES2,0.03990969535626612,0.013074003845383046,0.17546974899249052,0.21675025926004232,0.1860328107620957,-0.030796123921004778,0.006802821396623524,0.1695217497617274,0.05358228611478921,-0.049218870017795055,0.15558485012097836,0.07733264982266014
FGF7,-0.025890972318464774,0.007245706810533192,-0.04473019834167585,0.02831264552672322,1.6126368142698676e-05,0.03568929025373636,0.04878368709979833,0.10203614734500606,0.00865702460410853,-0.04029070307465165,0.1493476153764102,0.028131785199347253
HBEGF,0.059700082710889904,0.0660055180171755,0.020456386159754106,0.10441699096575899,-0.06402666506474498,0.05018221790752933,0.04152943291358831,0.052159644423578774,0.11838459683112847,-0.036138126814741704,-0.14860090039391657,-0.0539031307062717
CSF3,-0.02481115034217568,0.013448703871302701,-0.04515987889399147,0.022874907052467974,,,,,,,0.05533408268272793,-0.03819824087483357
PI3,-0.0673106951256095,0.051208773167386916,-0.07116432759870919,0.022007126735286053,,,,,,0.018604266231250815,-0.07598971711063175,-0.04526580049834153
PCSK1N,0.10395068605486116,-0.04833428199486235,-0.058659715595502,0.0022452464340632127,-0.023513331976851615,-0.16131554318326607,-0.060435335710334596,0.08446051299109492,-0.028445489881839862,0.055288655163648656,0.2143324250167726,0.012006011231575107
NTS,,,0.15301411386961972,0.09847746391094009,0.03984564654456481,0.01834728435276431,0.04336345571998597,,,,0.1602225909394039,
SFRP1,0.013252618614013487,-0.05553196267107448,0.037088465858611905,0.01489609985292855,0.06694184931986522,-0.07331383172751195,0.0329677576819325,-0.003529692848797591,-0.001644139929592672,0.10285625165977566,0.01992322861933321,-0.044724907744954155
CXCL13,,,-0.016932496789646357,,,,,,,,,0.0003688177534499699
MICA,-0.019860570576064763,0.016286815420580716,0.014044805449598189,0.08082596234615247,0.03140115674960758,-0.006086992146040425,0.010637776614012375,0.021334749565369907,0.11065160363535884,-0.04470036731689189,0.0409490340101246,0.01734897115632792
TG,0.09669613978974684,-0.023040844894501866,0.009151476702208125,0.03528394412451885,0.029223961554658784,0.027046430125746822,,-0.10498977273920625,0.08928009080969891,,-0.0041841882100682555,0.0149132923018955
ADA,0.049569484011945435,0.013586836252207994,-0.03986358245738215,0.11565030888710795,0.006615518656379415,0.0019032231064878917,0.018877129072518532,0.0032493868496206286,0.12440283058052237,0.10800685896480561,-0.030334330098994586,-0.005400247785924167
LAMC3,-0.012502779806456504,-0.005555114897846007,0.0028028032466416728,0.18894689598495257,-0.06499021078622272,0.012394586049722673,-0.030026436111741325,-0.046017972995084186,0.10181899533536344,0.004383824785233873,-0.07022926368871903,-0.0663371217433628
CCL7,,-0.04212923390780753,0.012208828382775075,,,,,,,,0.015890433528362523,-0.05435156086810142
NGF,0.044074900718089574,0.07717665630130617,-0.0007995261790854893,,,,-0.029915675746085193,0.025754900740531075,-0.01753999146084807,,-0.027505465960189917,-0.06331908320326965
TNFSF15,-0.04049740146703186,-0.01541796508512089,-0.03312647636409355,,,,,-0.050578181096755534,-0.019571109458590908,,0.0026906674117158757,-0.05338581139716315
HMGB1,0.06723601909410575,-0.01219335866304549,0.06373795930434835,0.1607842675067382,0.049678989102476014,0.025492220744257704,0.007780469633430047,-0.17696238665899555,-0.12246595423633964,-0.04773426834713642,0.06923818938452582,0.009072593668618479
ITGB3BP,-0.06972578519153935,0.09282010334958625,-0.004312597306386538,0.13984472056280245,-0.05476336020647921,0.017871143418024562,0.08956511672469557,0.09972540487610675,0.08030106386630972,0.011918147010389644,0.07570321305931407,0.04093506940400484
AANAT,0.0609835107258797,0.03717198203822459,-0.0025155444307661708,0.06983479754068302,-0.003471925928613579,-0.016327270967117394,-0.028125134785969147,,0.02310483053361308,0.010230590031042415,0.040717590977949886,-0.0020723388268425193
RELN,-0.004351866533070408,0.06279782511410723,0.018746507393810976,-0.05721563054931548,0.06165848388204542,-0.025070754029536922,0.03549913185118081,-0.09032852247624994,,-0.04886569315876213,,-0.008221597513944554
IL15,0.007468596679248812,-0.036511780043173896,0.014141781814604987,-0.0399084596917237,0.019506201044186437,-0.041108348887931516,-0.027629567416388254,-0.013719085342190676,0.02318859811540876,-0.012702473429580545,0.037138182748893654,0.005548021628936268
UTS2,,,,0.18595355927113474,,,,,,,,
BSG,0.01212388507911833,0.011737559419595497,-0.008131383955998089,-0.011046547258135095,-0.17202290090220806,0.0076962067040231615,0.021173012807201515,0.037463853807025944,0.17201349138258085,0.07478863834288119,0.05334321020045338,-0.08577228723515028
ADAMTS3,0.06003542848534352,0.00018324298961537849,0.029877081591851408,0.20825389330229524,0.0019151729540812898,-0.010783780474581693,-0.021503869188461755,,-0.05382692669936726,-0.004722066700730822,0.10025553740888116,-0.03471122999116315
CD34,0.007839603408368997,-0.02549942408956082,0.033125696574780206,0.1288134786255792,0.02933287270026619,-0.08725271870162891,-0.007441330670671471,-0.028111069221553587,0.07204708255829323,0.0051436449572833005,-0.087806910922138,0.05078514427353399
CCL23,,,,0.03502674903697185,,,,,,,,
PLAT,0.03746305263453936,0.029892851127954295,-0.011370951866396282,0.21736553954709575,-0.1946675877427096,0.02223088654141267,0.010049386322519146,0.043048410855951326,0.05674819472461889,0.08421256065777437,-0.08888624620557166,-0.060784142609047576
NTF3,,,,,,0.029921028667739203,,,,,,
LTA,,-0.026680924243401023,,,0.010841293343397238,,,,,,0.05066968971677579,
CKLF,0.030505090079193196,-0.00778247285573534,0.0612184762693174,0.17613173064654894,0.01652604139978502,0.07434139360536779,0.045843798863177965,-0.17777528774759419,0.06612890289027733,-0.04906836980037287,0.1409721640605758,0.014307868192302346
CD24,-0.01635911776828025,0.10031217678219058,-0.0012088856035651508,0.07802697500392769,0.20608686248651675,0.24369365621845535,0.06824405842533493,0.30663276472512463,0.15431532812496743,-0.010663601879973745,0.03395296384519424,-0.005457456879621597
HSP90AA1,-0.035138382639159936,-0.05630179228523581,-0.09447150094287868,-0.19703324320091578,0.04169875888480661,-0.04248041825177035,0.016840709657965167,-0.0038167432222643303,-0.17532771923325396,-0.06465172949628825,-0.09780564012148173,-0.03117856681250729
BMP4,-0.02738653568545815,0.003040785804327935,0.09294785656086271,-0.018869801974598442,0.007347518849794968,0.06573226130013463,-0.04486020026742023,0.07216468323017891,0.05938045651703437,0.02016554969378346,0.0001325105687726478,0.031236754082809248
SCGB3A1,,,0.004815133921442954,,,-0.01804177787783342,-0.026377203402274802,-0.020786586743079604,,,-0.06546642637742459,0.012903886643903592
IGFBP4,-0.007842965044003874,-0.02380322022389977,0.011779559686340832,0.15008728762946288,-0.046631365565348755,-0.05589664847366729,0.06423735297615991,0.05508995129399648,0.07207578313630174,0.02441814313742496,-0.1073070322124964,-0.09210308230659388
RSPO4,0.08129780164422744,0.007410244323337786,0.046533107211912554,,-0.0018549682188629794,0.006613838085094397,,0.033990961157401814,,,0.08710084346020402,-0.03138030938620225
LEFTY2,0.052851557746604126,0.04583177753132147,0.04684322746632956,0.1730455422325362,-0.034581890046467535,-0.022084151882919276,0.005736212111312843,,0.15035004649779715,0.05310094916015986,0.057683858230881326,-0.030881443118662914
PF4,,-0.04199354739936736,,,,,,,,,-0.009907461513999556,0.0439492030302262
ANGPTL2,-0.01153393295454394,-0.06938401316726864,0.04373330389009128,0.1998178499940001,0.08297671302605407,0.09540279489293044,-0.017499754698783145,-0.05250255597779474,0.0015644711407151752,0.007222254081809273,-0.11223653637695633,-0.1014700542780476
LRIG2,0.018213798313813027,-0.03580338458245305,-0.013645336228204505,0.07502464868054466,0.016760632718953165,0.047819627506278786,-0.014645826898567298,0.15381288015845387,0.1519381423523275,0.05118169799963859,0.08726116469036724,-0.0371427598699408
ICOSLG,-0.016612492590095986,0.029829331973047855,0.03536780861354503,0.11902648550675847,-0.016971906292831206,-0.03259197906965973,-0.0026044057105640513,-0.027377956383100872,-0.04056300155120172,-0.011052742012373544,0.04697479876133278,0.019317939608969457
WIF1,0.010579091466957239,,-0.013794420999372892,-0.12116256183855206,-0.005462659194610582,-0.06184735571242608,-0.014716484039417669,,,,,-0.011354659823873701
NPPC,-0.001643627671908291,-0.03364424733296395,-0.02057108613947582,0.037002537752011885,0.06119483768859702,-0.024568871289002196,-0.008688290166055736,0.16212286657090594,0.045485127992778915,0.054103362107000605,,-0.0340294707296137
LYZ,-0.027221280209980474,-0.0008270536326195188,0.02079769456145716,0.19941160410853562,0.0022347408831082842,0.008437647924868511,0.024933887768411798,-0.007236117745628167,0.03489066020616425,-0.02997598102347119,-0.03991633430196053,-0.05686856267555944
EREG,,,0.026533831407332564,,,,0.003877523284341858,,,,-0.030229284177971143,-0.038796364054048675
SPTAN1,0.1134220490816644,-0.04078773669129928,-0.03843701395389011,-0.030369287926212213,0.1405724191569633,0.06784578249540262,0.006029595077858149,0.07324965070712974,0.09245803550435192,0.03192069195005106,0.20753415836807013,0.13689484308974872
LIPC,0.0038475793584150943,0.007636181564800563,-0.003255633502047437,0.12554526516840886,0.09430436794905037,,0.04055092461461745,-0.05035833594749661,0.0613210948234801,-0.013650644648730066,-0.011740998168149037,-0.012881301649692815
COL8A1,0.060470074149765324,0.03936656845023521,0.003996340858067632,0.19826312729795376,-0.0796806830968181,0.016657005644456796,-0.022173112532280388,-0.02012666478571377,0.030059702845971696,0.03688097980961705,-0.16617913485318003,0.039071736915392785
GSTM2,0.015880477788000388,-0.027953659604284038,0.05699333816002831,0.12265779913388683,-0.025856840985284475,-0.014984003093694362,-0.04894720204534777,0.08561483632870143,-0.0030720410955645174,0.07911269423497616,0.051797922991944766,0.05639010171795125
SPX,0.08987491135430045,0.04597139383601233,-0.020768827128373486,-0.10608784203486285,0.09308604364800392,0.009367552144702758,0.08931216839564453,,-0.012830231283630564,-0.08780704830698921,0.41237320077131234,0.24991765003474953
MFGE8,-0.037915232930865614,0.03195230353040241,-0.007091279105723759,0.08995336233242777,-0.06633278426732286,0.02634137320317383,-0.0001828638239225276,-0.006355574153954515,0.02884861719182105,0.039859530661425564,-0.03150599779386329,-0.10692585190464221
TGFA,-0.03852114601332162,0.02868944009084484,-0.041644730930005515,0.029192662905716624,-0.15758322239388114,-0.010139662426043843,-0.009699976014361096,-0.06120136192956441,-0.06546380632617968,-0.028010355932470386,0.07418403089202273,-0.05566660190307979
SLIT2,0.013168959035244954,0.0037256142224606917,0.0016763602856683015,-0.08644415995140686,0.015413683454383091,0.0664978757774021,0.014303245528442067,0.0742915034234575,0.1305571001324722,-0.05659077026231554,-0.14905746285341964,-0.10173213210507404
PLTP,0.04330054877745268,-0.08593506916889114,0.21408385784046102,0.20426817908104242,0.1215078297165678,0.20400634788363556,0.01592221450775134,0.14588415710304167,0.1866957792680571,0.05456936393175376,0.09242240350209407,0.07130980769440891
APOD,-0.055094476345803806,-0.09825549649557945,-0.02027208233638369,0.04606097112746455,0.0962631270078523,-0.029941738954826914,0.02757779466312246,-0.08624203790466374,-0.19789278670661103,-0.10652026568502565,-0.034419754732369225,0.0037988219899279985
B2M,-4.295083580963618e-06,-0.041821813818117844,0.0701914021920248,0.23687247724517801,0.172655611868545,0.11987935993631407,0.0058905924232270646,-0.12717342385146135,0.12166958995260799,0.02638743699507228,-0.25911843751271485,-0.13995884603258413
OMG,0.03547927368080707,-0.030810671168891385,-0.005733040929316744,-0.04637626767882755,0.1578576071741755,-0.01892586825108458,0.024293220581812394,-0.0803398383373039,-0.1376867140714891,-0.0513874635884115,0.30386815820197804,0.07382159272106599
CXCL3,-0.00257389418633968,0.053058816261139216,-0.020914534253582886,0.044293545377512414,-0.14107080463720928,0.0555565333104463,0.03181720719927297,,,-0.032406477137271635,-0.034929942774197933,-0.026885172651327238
CXCL10,0.02680980850597696,-0.02686927770278043,0.03244676953782164,0.21050889261207123,0.11786127118348894,0.033017448933627395,0.03687238445886305,-0.06545546463770963,-0.002266018036281111,-0.04365843717186801,0.03513544124619085,0.05268661322982726
RSPO3,,-0.013946058319678758,-0.060945734247252435,-0.058735191446868236,0.12156000810075158,-0.004624913234017284,-0.019687019172354867,,,,0.05759290908324745,0.13458291422186794
CORT,-0.0172739543922848,0.027051727056757974,-0.03875292966508366,-0.061262505960745735,0.005557781006054595,0.006516522877810946,0.001960528784140318,,,,,
NCAN,0.12873780000113072,-0.03188962914673448,-0.07760553959799722,0.06725906726717126,-0.12406976067651426,-0.06465806989252078,0.02199489063121071,-0.24425914068696,-0.05802937486857948,0.06470467197170245,0.24282189786877922,0.14807567335210317
PRG4,-0.0611892842463184,0.010740600063000802,0.014998903590720838,-0.018920936543319646,0.004281205075075283,,,,,,0.014236392219639333,-0.036099556539855936
ZG16B,,-0.016476876988474765,,-0.020031060018266957,-0.037805994498460845,,,,-0.003548745512472047,,-0.02652595541414712,0.041352176103247644
TGM2,-0.06980303403027942,-0.03887198542617893,-0.02676852046884547,0.10812432200568795,0.05271040589431038,0.053220414621792646,0.025618242105242685,-0.018402468826433524,0.08436345031288187,-0.0011099405901463333,-0.08277565323156329,0.053291731602571266
VEGFC,-0.043904533131538186,0.0156807688589574,-0.024760021406763023,0.015180893821622056,0.006057094413053279,0.08877803882931434,-0.034775037256971716,0.04417354016022225,0.030501784345949155,-0.031294343935689944,0.025436498675249636,0.008722535340132261
WNT6,-0.05568264455783105,-0.007700161993691177,-0.03606563374192416,0.13930386652236249,0.003059448143314685,,,,-0.047524282534591324,,-0.010509730717943032,-0.029705141534100945
NRG4,-0.04149668198793889,0.02038100235971705,-0.022727133418574665,0.03631927755716439,-0.03184797693533112,0.06522100491211866,-0.011931413254441749,-0.04289538959322684,,-0.03432335850248676,0.050280798521021165,-0.04467197672449596
PMCH,,0.00020402796830294763,,,0.0011796305887755026,,,,,,-0.03397085043240283,-0.002537785862844709
COL9A1,0.04732395655311804,0.07415228934947736,-0.02584744808267079,0.023663038199792295,0.020652643645890683,0.025299320527036852,-0.030347868119821486,-0.04680343968483019,0.06689465119969516,0.022772973665876346,0.18754814687188223,0.06062149527335049
GDF11,0.031682681478468644,0.015533723836664971,-0.03293626582210496,0.10471407790734497,-0.009295551352098634,-0.03870271777996202,-0.0073757766355852334,-0.08088837662555409,0.011506984107552664,0.004547392434249405,0.07435352058739493,-0.00043429207406671676
RAET1E,,,,,,,,,,,0.08495161452839263,
IL24,,,,,,,,,,,,0.04805298437576881
SORBS1,0.10083662075876272,0.0018981110885933222,0.06048570128040345,0.06542804208164019,0.09992288068918002,0.05488585495361977,0.03427021944084591,-0.071260177578712,-0.0032108200012925443,-0.033998000850726864,0.10490289169784546,0.05817481904373019
DLL1,0.07091491913489409,-0.04632152452475249,-0.02458271270391497,0.1211871804670565,0.059738231552562034,0.035304186551006964,0.005623233488256622,-0.035887637881314584,-0.02535044225977506,0.02091688946197581,0.07997181281316562,-0.01341907906379695
TLN1,-0.017244256222299414,0.02851883131049051,0.08299607617100235,0.18675688323639358,-0.04301425660128835,0.0107987543881081,-0.02944756804364157,0.046386484071574904,0.028925843858000823,0.0709238187545125,-0.13235434040050917,-0.1263930549253979
COL2A1,0.0388714467558884,,0.0068300037433755905,-8.00063286188096e-05,,,,,,,-0.02824870172868436,-0.040247053283463174
SHH,,0.04059159568650786,0.005935596885892413,0.07055594823805564,-0.10574715726002164,-0.010293424361486843,,,,0.0428073074025952,0.03570789581116555,-0.06062834832505302
PON2,0.059531133266074544,-0.010791316360335456,0.05560742429225832,0.17925379801222124,-0.04899995524583128,0.08568393323914243,0.018063875699395444,-0.0064306883901731554,-0.060950219963274585,-0.0032535645272553835,0.27642748506214593,0.16243119298892827
ICAM5,0.08251307459728506,-0.005382625054146353,-0.09100553102351903,-0.05503881702130504,0.0015586920757214848,-0.018609278443750155,0.06291232011520903,,,,0.019661343005164374,0.0009302845275188707
HPX,-0.003930678206751163,0.030803083012402817,-0.04591757125506797,0.017297362194254914,-0.02224716178120546,0.03937006517794588,,0.036259618815833373,-0.03102694618370203,-0.046018803897669734,0.11915893493890063,-0.028044952474522246
SFRP2,-0.0341729375866171,0.03891141916591477,,-0.02722629572348599,-0.010402819573642263,-0.011919822863096344,-0.02534829632263888,,0.03236404879584884,-0.022146065063242928,0.12358454136211985,-0.08269978050360222
CFC1,,,,,0.04111809491799033,,-0.031611686247558154,,,,,-0.03952767059923005
CD70,,0.008668190275850076,,,-0.04272900136399407,,,0.05622072149899372,,,0.013480031054066118,0.022324780752185913
HP,0.06355792142184058,-0.08908596731484592,0.05991860003821132,0.10545037228904083,0.0292735746866403,0.02585073991463761,-0.03128276407767984,-0.0637847159937998,0.11488605143287355,-0.0324055052102362,-0.055637149372574225,-0.01847485548027458
CXCL2,0.016892370724202254,-0.0014967444224195377,0.04043180677705793,0.11119831678399478,-0.013449527411512254,-0.05614492291781039,0.05004168398320735,0.12467370597279097,,0.019935346454340662,-0.028452123096951193,-0.07389435544807538
NPPB,,0.0869281168158016,,,-0.04583868011120959,,,,,,-0.037728488130627846,
CCK,0.06878717325932227,-0.015129688568578633,-0.13939478940547628,-0.18899749467467236,0.12910327570359997,-0.19089066501832896,-0.002821214522165662,,-0.011258066070608993,-0.049016934926354554,0.004027318567676651,0.04667370900440594
SEMA6A,0.047908416139957284,0.009220854213151393,0.0020991855714613938,0.1658787892023489,-0.011872196135702177,0.053288125751670155,-0.023604470217296038,-0.06928531504323654,-0.031473596371334206,0.01136224923639253,0.14767471602634458,0.015118822436339423
IRAK4,0.06614900504042902,-0.04520272095151711,-0.021222653100771115,0.13553919832376246,-0.03584000426840795,0.07927223677235973,0.030091091780473055,-0.035969320748818305,0.06397864178884348,-0.009656542087473055,0.09688969504102816,-0.05565846930846956
GSTP1,0.13436474067526408,-0.008825085695707531,0.03488986314684017,0.18994447501612705,0.0737719346392881,0.05364838497953741,0.012225521390556639,-0.020802840469283573,-0.033279681701452145,0.01835505185971416,0.21965457315419326,0.10895027825388295
VCAM1,0.022757430728744844,-0.031046416572199222,0.06253298782612599,0.18216525557320495,0.08904995998348877,0.05756575841230484,0.0060148483396493535,-0.0011741611219734914,0.06487782790047697,0.08160281483655912,0.18960448325816148,-0.012985152465890966
NXPH3,0.002760993463674605,0.06678794406156977,0.014895628678331252,0.0698141543133538,0.04076258800828765,0.02598028037025632,0.027933452471514107,0.08559644902431987,0.04439790020834868,0.13370255633304995,0.30010960128581,0.006111474816659517
MTMR4,0.007628036691809008,0.017436244097462236,-0.014357429823333896,0.05848180297363944,0.010299001110181076,0.025035157060627405,0.007255715086936641,-0.06080027109338261,0.04072967994452407,-0.0018189719700682134,0.128873032748871,-0.019210745452995632
LAMC2,-0.0055303140928272265,0.056242400506495656,,,-0.007831596091656758,,,-0.005079503117230461,,-0.033185381999930035,0.005212746322143748,0.019039110126459546
IL10,-0.02935673968545626,-0.006537604192405817,0.11920570029070167,0.06452662585211691,0.02979341251556837,,0.03971234773454196,0.050184496247263274,0.12306994824194008,0.08301831203183206,-0.04144244037551633,0.011614318517746351
SEMA4D,0.0554487532799574,-0.022427604351095393,-0.013056156261820547,-0.04178451257278765,0.0796648096614403,-0.00796004296550594,0.027093601814438328,0.046174551345743726,-0.03346954065207401,-0.08368336261967868,0.11474025110523858,-0.001739639660466701
TRH,-0.015121828571754136,-0.0013892210193493216,-0.027041949694158154,0.047686849828801094,0.007048391087443839,,0.07157831804882483,,,-0.025683441574307422,-0.042258436834331725,-0.07763085386538601
SEMA6D,0.15049434669029155,-0.029795178591746622,-0.0786569086726586,0.09918729629679805,-0.0428627039725638,0.025655717138181267,-0.0025542327798957916,-0.011770799291930228,0.04264307481742512,-0.059563678356873914,0.19318905941670306,0.005006615782541004
CEL,,,-0.0044298261193519055,,,,,0.032378203617199335,0.05930321670914636,0.03600268510281671,0.004008585135793209,0.16220698160363145
PDCD1LG2,0.05918346277787338,0.0338337599867615,-0.026959870962289016,0.05024673499620702,0.10410331080124978,0.048709107543855934,-0.06292207343660731,-0.04300767539848318,0.02489346283619125,0.08128174631584188,0.014510604554499864,0.01578182934879667
SPINT1,0.06951871073711784,0.01189519812187482,0.025946083897984536,0.02682008134537783,0.010399846382058875,-0.032600854732330854,0.06951131713520448,0.06380881935248736,0.1392730563069814,-0.0025901256804607953,0.048830783159893906,-0.054495779691221546
CTHRC1,0.020208472552743932,-0.016255431646484703,0.08546051561788338,0.14182358988125768,-0.002921640244215279,0.005657749302753607,0.12099012445786814,0.08976702859612067,0.15826207428588865,-0.051851249706076276,-0.07253157684977654,-0.05422248270171795
PODXL,0.0025418227541917277,-0.01905083565468866,0.09418904843802212,0.1886010732587491,-0.07687304769243983,0.0005583255037091401,-0.018637205611330192,-0.05143507377438903,0.07294320236086868,0.02425238866633023,-0.05301002170935532,-0.10559323665021987
JAM3,-0.0006854947384690142,0.02757169762224168,0.03335418569236876,0.18591499504589815,-0.08797737802077683,0.11627836895074765,-0.020223985803345276,-0.026433182462049582,-0.07083765695579586,-0.003405052422254033,-0.11779996835413574,-0.015749829308618523
TGFB2,0.015937680882005412,-0.05178892257810264,0.0774625532312039,0.19267975272693574,0.00752502968264422,0.0830266112728704,0.06922548746038767,0.0005049885886308839,0.07388268567060755,-0.057222578259299765,0.05600955617079749,0.032469548070730464
COL18A1,0.01933894494092649,-0.05672146847046451,0.018189297929424274,0.167994333988351,-0.18478868358645467,-0.05221229347027272,0.003742711677948645,0.04730909337786176,0.05115709921845713,0.02422735780706356,-0.20838671728374347,-0.030661422441873233
NODAL,,0.0024178270576178133,-0.004117226227044818,0.06850023036302726,,,,-0.06271680276625612,0.13958619985475326,0.0004690996469649905,0.07840081739367183,-0.00775785627262635
INHBB,-0.018300371636456376,-0.011124280292896731,0.08623881835824752,0.07211319334006014,0.0681880133505059,-0.0003305959550631004,-0.03635608370970003,0.047927659439571925,0.12983717925493207,0.05552610411851413,0.23675139395841388,0.06292300479513296
LCN1,,,,0.018771422067250708,,,,,,,-0.023881587205274373,-0.03017307244036309
ARF4,-0.020563490914327825,0.0023464914045293783,0.0161290998918833,0.10826520492205302,0.00826488198358809,0.036296037695419024,-0.00033109011132441846,0.08425795660713738,0.1716482946284814,0.013388405222824066,-0.17612673939473628,-0.06893672806971449
CXCL14,-0.015460853703576201,0.012580528466607925,-0.05617244176524224,-0.00326993644101069,-0.08496601953692154,-0.021845026411785227,-0.011328737777963113,0.07698982007360222,0.1035141289203281,0.06493778682678633,-0.045316893705152274,0.13012732947769964
LIF,-0.061773977637086905,0.019454521284953293,-0.01737817072919022,0.08379630920336907,-0.11254420841962066,-0.00280733666190525,-0.04300947557872495,-0.03939229922667252,0.12855573153897046,0.11112429111058854,-0.15388714241786303,-0.10807482340159598
IL17B,-0.03261944373381876,,,0.13149076668258372,,,,0.06594214329982594,,,-0.006594936357908938,-0.0023375906301753256
MMP1,,,-0.018920331810088748,,,,,,,,-0.1268210809425596,-0.05601203050990819
MATN1,0.0517256099027505,,,-0.0033090560575602013,-0.014296872905185398,,,-0.04639446557022105,,-0.018116954055951276,-0.05139528928259359,-0.015149347087201025
ADAM28,0.02143846510955717,0.01259350377081266,-0.020890422434343303,0.12768856405516038,0.052761477700515626,-0.04200024019135601,0.032380403760036806,-0.022766274506321803,0.07906281340698498,-0.02360741175059161,0.013039390126392027,-0.0030243235725179846
