,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.04800233350338674,-0.007294144154536045,-0.025352364871440478,-0.00014719387936001566,-0.021537383509444927,0.024750552698331416,-0.019499812620584638,-0.05630447778257859,0.005089250932435049,0.0645500040922659,0.1742252174264666,0.10667297194991925,0.14579637845087334,0.004871629434025837,0.10403151306923983,-0.005241508529008279,0.04118929735711531,0.09207410216031117
CCL18,,0.005497711809931899,,,,,,-0.010159025128415492,0.057731028786900986,,-0.06106881033195043,,-0.019964870347389054,-0.04024158825457679,,-0.06277354235463246,,
CCL17,,,,-0.003123409212857892,,,-0.020959772746086767,,,,,,,-0.02378903943117785,-0.003700460952179595,,-0.01772373276720176,
VEGFD,,0.004930821164207501,-0.002397228671106445,-0.018151057858091898,-0.01587745318150764,0.004484483382122465,0.028832512270360693,-0.028054198066112576,0.16392924422278543,,-0.06880084119398454,-0.024500141372670713,,-0.016479393740331093,-0.035063944417514495,,,
TNFSF13,,0.02821500153557539,,-0.02488108429549626,,,,,,,,,,0.06861788046891486,-0.03565170586176247,0.08796496498591555,-0.014418301542253278,0.006156359920949221
WNT5A,-0.072420275980385,0.044028164010318956,-0.010967245213848197,-0.013304963622282064,0.008030063189619246,0.04733287098193715,-0.03841588556435978,0.028762928728410225,0.01937211056956613,0.08605307643237606,0.045657511124050885,-0.04989222625251665,0.03424704187889342,0.05593565210528182,0.030958343469686896,0.009890554691457182,-0.01606498092510361,0.025436807197958277
CXCL8,,-0.049609307087483255,-0.007110621123973972,-0.013379977603586498,0.01124732949459645,0.02716316789614161,0.049195422914903204,0.02205870015503521,0.0593862428868863,,-0.004084992384757147,0.07432307124250373,-0.03515129758031682,-0.05611686342765371,0.06089699944818512,-0.05889116003319927,0.00435610701111469,-0.05136418294432451
GRN,0.0573819751515183,0.11423297652086264,0.07900935706661508,0.011115370303991807,0.03334139452216546,0.07478301938321481,-0.03477915775419897,0.019764633996046232,0.06104087113893112,0.0249495843511055,0.12073922846953433,0.12133725712786494,-0.013001095661776867,0.05003258402833317,0.019658513451175908,-0.04946584802904474,0.048784374467492134,0.05835986019343844
MIA,0.01873030849462824,0.027005003672777986,0.006203252631512288,-0.019671290013125987,0.037501217426011126,-0.03735638504402256,0.02164024846002133,,0.010253909553522332,0.08631163415881485,0.017690813578881952,0.10877727285546808,0.02345160218442303,-0.021278449210438626,0.03956908619473066,-0.08642226315674459,0.02757242908657623,-0.03405482189127023
COL4A4,0.021216267884751987,0.021688950523094965,-0.022519371206568925,-0.051893905480655644,0.008030024731132988,-0.0252719844111121,-0.021882651214438234,,,,,-0.045375377978610035,0.0890944877743648,0.06822351982498089,-0.0005546394523342261,-0.01656867771378566,0.03994685576395555,-0.032823889728769706
TAC1,-0.014772980952575773,-0.0034274013809210448,0.029250032775726496,0.04525795814347949,-0.0127125925653314,-0.06004897433949808,-0.018246009213165992,-0.036062939416024356,,,,,,,,-0.03144896655313268,-0.023299648947490283,0.04339857186209918
RARRES2,-0.05183495527373399,0.0019184102610004727,-0.032239620209500525,0.06329622441981951,-0.06512352457882832,0.14020558303596467,0.06745243857111417,0.06111469654031149,-0.0029076157135083124,-0.006670355343985763,0.06490530270679633,-0.023086032012328412,0.00010371916431577448,-0.0370988959490348,0.058565624663331074,-0.03361925615073647,-0.02216570776189273,-0.010910825309589063
FGF7,-0.004707243684108941,,0.03856612447817889,-0.028917602649850785,-0.01749800385155597,0.004496509008348811,-0.03157707683142385,-0.008626934643364692,0.03890908434812694,0.045812398626213766,0.03371932009989784,-0.055021010232616546,0.056501801103271576,0.044862129836252804,-0.020594451887330754,0.021176008410033982,0.0146031121444159,-0.012811894332598144
EFNA2,,,,,,,,,,,,,,-0.015662560898445584,,,,
HBEGF,0.07499583117834664,0.0773957352172361,0.15573814737512862,-0.025762163768310625,-0.06134222110409356,0.07819973593241254,0.042248705676228626,0.038072615213556815,0.07941138911413126,0.0980119960573445,0.001962436010355386,0.03235246418913749,-0.04084471813522285,-0.02876499925794552,0.03999158533609877,0.019228380614883488,-0.006315121964846898,-0.01142785303567432
CSF3,,,,-0.04299368693830951,-0.00805759308957856,0.059315486635470115,,,0.0041880213285895975,,,,,0.011227678428424419,,0.03246579066072346,-0.018660356395368786,0.026600779040559325
PI3,,0.02209091322729377,,0.02362334853714257,-0.00165415096829187,0.06343970027660885,,,,,-0.03343113590826972,,,-0.03883635157775573,0.041304468416489035,-0.03950806523637399,-0.04054275515146677,0.01660878195179645
PCSK1N,-0.06463825043268676,-0.012287616789782407,-0.022210661337134154,-0.025954856984375815,-0.007128053375217456,-0.06349011338235971,-0.012897014558422036,-0.02185214331381597,0.0160233148227349,-0.0041605721370105205,-0.010651880984604798,-0.005113384369717482,0.06998518142425471,-0.025890186779064794,-0.014929931283233241,0.094986339386872,-0.03757591917647788,0.04148932254134
NTS,,,,,0.009033564266758009,-0.020258375471844014,0.008511546371449324,0.0600872624722116,,,,,,0.0017939282676542705,,0.01852644371322207,-0.02763344327262438,
SFRP1,-0.00045448721876963555,0.0031615450884726346,0.04207433669283054,-0.012845716711831488,-0.018113424473122714,0.035906582932455994,0.03493227521548877,-0.00430372573315073,-0.039104702370342484,0.025606994420989657,-0.016048120999824795,0.0740805728298178,0.03400474604274823,0.06196371968624746,0.02177206491496798,0.06396578854048053,-0.026991312058691,-0.005651732140000218
CXCL13,,,-0.019806812618923506,,-0.01795063497186194,,,,0.017385113049763968,,,,,-0.040241583875165174,,-0.014964688574796948,,-0.028006067984106542
MICA,0.023828813457104893,-0.02511129748669911,-0.009294202565322644,-0.012815112360494945,-0.024666775743623325,0.05534994553542833,0.08303456915768827,-0.03252071648245736,0.027649139663427157,0.014555427675776557,0.06473830372080694,0.07066337007955432,0.0609595256461019,0.009388261064287163,0.056702348044223326,0.014616544062613538,0.023625751315152637,-0.0011560760979581607
TG,0.017257261772812414,-0.03876895259316334,0.0028650800883383517,-0.03396488029016611,0.06199178222524427,-0.006499232217182629,-0.02111617785066211,,-0.036270587335887096,-0.007394223597596509,0.13302851899961562,-0.008224614865742559,0.11419979717471002,0.045999603619855875,,-0.021507631412044013,0.0709138699843253,-0.0308628318481797
ADA,0.09970773679178242,0.03283716454640399,0.02560051546966432,-0.030464578494673353,-0.03678099221171878,0.09603957584107131,-0.029414639702828968,0.029522671795046033,0.06372175222203427,0.041027237099121205,0.03651928497636356,0.07149136399864162,-0.049519728765193595,0.04185525371562855,-0.014526530426978063,0.011370793620323217,0.03763307034133518,0.014163986822017497
LAMC3,0.007863230732799842,0.09835532880464047,-0.031046352492358775,0.042333557316552334,-0.0013644494304518385,0.11956751953852714,0.06358580652914245,-0.006054824909136934,0.03411916508269236,0.049134253572612675,0.0042512051969277225,0.08098798614543103,-0.017478642006835972,0.04510768075626499,0.04430246634910917,0.03487673429671026,0.08556905880429061,0.0390959220014724
CCL7,,-0.025245947938912428,,0.02565772659886119,0.08832473317536933,,,,,,,,,,,,0.044141635486759596,-0.037277523381277794
NGF,,-0.003973681006056653,,0.0021100688949317998,-0.010900207009331113,,,-0.02525780665868506,-0.025195453519240078,,,-0.06714436743881676,0.018127468295324724,-0.015452029729505405,,0.012181735117523554,7.025596092294074e-05,-0.03912966144524802
TNFSF15,,,,-0.027344924128567857,-0.017620867501455653,,,,-0.016257458880585485,-0.021021098416626045,,0.03889342225264997,-0.029963239925685815,,,-0.016227971443465616,0.02538363395503678,0.05212222737011551
HMGB1,0.03225521129521729,0.03580930044360493,-0.058765216042481104,0.024065303812476,-0.002210364735475968,0.05922062172599508,-0.03209306001295359,-0.01887816845554185,0.09684911638639224,-0.025684000543821316,-0.048642456122464144,0.014627348798347832,-0.025295870352621975,0.006126440631179056,-0.014154282102013223,0.05028558076125612,-0.11010514320754707,-0.004624014948749106
ITGB3BP,0.029329729967242486,-0.018507993605246683,-0.036208326944338,-0.01999219812894378,-0.011172561146440942,0.030053406211080047,-0.021557481034170402,0.041252102642656545,0.12724939090926124,0.09256224856778514,0.03289885648948719,-0.0014346438322552582,-0.033761201872908195,-0.027593137118983837,-0.0043176342112281095,0.018921542688117875,-0.0016547515772273231,-0.05709529879664762
AANAT,,-0.03662802955654651,,0.045449435473279926,-0.015877455448103556,-0.007895870974101342,-0.004357265629102574,-0.023746052828722327,,,-0.07046455109650601,,-0.02079424935704262,-0.021077564833067053,0.14805985509758282,,-0.020689206311730324,-0.021082129277103175
RELN,0.04933290035495542,0.020436599415346757,-0.006123000409020553,0.06939877581501074,-0.030779230359646834,-0.01356037680054556,0.028271348766871183,0.05457381094944735,,,,0.010664118660265749,,,0.0338343331924983,-0.019601630840662985,,0.09404955053182333
IL15,-0.051389394834414744,0.024807759903952852,0.008878423422546983,-0.015579094816757113,-0.031284995856687155,0.021690703170851408,0.030682905488879333,0.0012157328858163976,0.01183400778183323,0.10737161731530698,0.07339672118355521,-0.033693058096938205,-0.03515138945135285,-0.014626373562633513,-0.051212295521856806,-0.03958501684806867,0.05638860101327759,-0.03467643439679139
UTS2,,,,,,0.15157939091658248,,,,0.04583812066108642,0.0898196948684051,,,,,,,
BSG,-0.012488572042588058,-0.006437234395620118,-0.03751303081799085,-0.010056912473222396,-0.04737380703679502,0.008095183423256947,-0.06081222931323388,-0.104313841156694,0.013982160846903735,0.08327004104125663,0.018784362172497567,-0.03321619516217603,-0.004286261197287375,-0.06921953714057233,0.01650938283737464,-0.004360597452376311,0.01704896064826113,0.03376153286532488
ADAMTS3,-0.07633177103288112,0.11659628787531726,0.017800687648127204,-0.012399913667770844,0.04795857885824489,0.10562024010780456,-0.029994879334592228,-0.038130581133347614,0.04133579158768498,0.15648314517530632,0.04505687600582027,,-0.024898996662722776,-0.009748259518315157,0.037965935881853596,0.03625438476133068,0.05853758386793507,-0.014081066931278117
CD34,-0.03281913307923517,0.0676217066166212,0.014275489065073352,-0.03421274060323166,-0.03620360664771308,0.10476020117510283,0.01116129524453116,0.05827997914842423,0.09934636233521288,0.08610300014201583,-0.04077288696981191,0.06985706706735048,0.011215746406965385,0.05407418716041611,0.044861736188025,-0.027472430631320967,0.027579036237695163,0.08890074238751287
CCL23,,,,,,0.07149199356261869,,,,0.001853982833475959,,,,,,,,
PLAT,-0.0135958836915898,0.06637867477028903,0.035038618513379735,-0.010881849119883168,-0.01568536142793059,0.05835464518752272,-0.012989253859636632,0.05336061123740803,0.06654525586216471,0.04183411581396762,0.055650730667655766,0.07891739804202758,0.03334617723600701,0.0642367293123546,0.05445620901029661,0.034086569082204414,0.039237589679649944,0.06012448970388847
NTF3,,,,,,,,,-0.023665555935244758,,,,,0.03677005704277803,,0.06770447368073762,,
LTA,,,0.013947883607927444,0.015907002378256485,,,-0.018289254822396347,,,,,,,,,,-0.027844553757367066,
CKLF,-0.005069988026408793,0.0314328495078168,0.06645658701398045,0.004535015340011138,0.04439366127014849,0.0952195026811928,0.04718677848334117,-0.0050204032368509404,0.06463265039633483,0.1596659958720439,0.09622497138549253,-0.025640817822156554,0.08834059743571639,0.09799020430818207,0.00203819560600401,0.007505888232373525,0.03496014373267224,0.023094208825358672
APELA,,,,,,,,,0.052791548150172014,,,,,,,,,
CD24,-0.03920672677426339,0.010851250920538366,0.05383473249249087,-0.010293457228391888,0.02217770836072295,0.052324494818659216,-0.00570734652957224,0.03704692541468048,0.018845128022902495,0.06409010208342919,-0.0015022006614435308,-0.030260878192792866,0.02653748166230946,-0.022978916429355557,-0.023331508684256996,0.05714321583046293,0.0036840399182957034,0.03071187926909155
HSP90AA1,0.002653509877092892,-0.005223708434104483,0.0019014069174890557,0.06405924669964677,0.0427739853507362,-0.11391888526350345,0.022915056308992657,-0.012133578852294564,-0.02496267896655746,-0.10971288622244325,-0.07928380123676504,-0.05320113457901997,0.03268171707367889,-0.08584397012522768,-0.03272403516145096,-0.009066035965204746,-0.09094930173502067,0.0015723889059524037
BMP4,-0.035983177637812135,0.0497096618445753,-0.021530998937265934,-0.029885397228545208,0.01879558548219842,0.07252696925681623,-0.017685239669830696,-0.008246378009526574,-0.041751405930559274,0.05306330537620532,0.10775825475800907,0.0031799131926016464,0.02220726237447867,-0.01644169709772265,0.03508850278101664,0.041007527958346376,0.07806633852747913,0.015733347273110095
SCGB3A1,,-0.011922494436829257,,,0.03988986085644737,,,-0.01338701700538988,-9.403873221167776e-06,0.06507015757628158,0.10076688925277202,0.04030172751756123,,-0.0163405936174818,,-0.033700376048634816,0.010974052272507742,0.04562171001530232
IGFBP4,0.015491727764913516,0.07072318141636162,0.02412751338242229,-0.016481054445965572,-0.06518518528390907,0.09093818205282544,0.0454392281216706,-0.012876658372597454,0.058445987096031646,0.008583705980682713,0.0018655406754257426,0.055076516405509375,-0.02709515040275298,0.017688773931917194,0.014164552901872128,-0.03312015853652328,0.06353526268198541,0.031427598318572204
RSPO4,,,0.03697744126505133,-0.015456450344299913,0.048472222287616606,,-0.02127151677994008,,,,,0.01674086773064845,,,,0.042262486792583924,-0.025232542558419866,-0.007540186772106866
LEFTY2,0.04923604739383479,0.07050312064481018,0.014610492398013835,0.030551944916033007,-0.03387268297617204,0.11421008027110786,-0.024013296609201335,0.10237460887900433,-0.018382143913036296,0.003704853927843536,-0.06604446956670211,,-0.026573288369141593,0.07572966384185716,0.031153682100690694,-0.0308647465057948,-0.0011107315255817153,0.0032113168251182234
PF4,,0.013325360629248105,-0.027197741624318032,-0.021425109731794657,,,,,,,,,,0.09646781572080097,,,-0.027844547313930795,-0.02082453989115615
ANGPTL2,0.06192537509975688,0.07323764433643072,0.019308658066354494,-0.01582610085188256,0.030421081817840225,0.10403206370282124,-0.009481716634322186,0.010594027088451995,-0.08116062241352173,0.05368586968960314,0.0594000455395042,0.1409434429495143,-0.03419120018602026,0.015893872669897093,-0.014150140484163212,0.04154850170094832,0.04496234391083079,0.006103996095406779
LRIG2,-0.08106531744620614,-0.005933268895374209,0.047911417353310386,0.028491468605896266,-0.02101391585679997,0.11628958327722093,-0.004358324794605329,0.006165269912306244,0.03990744548751941,0.020194782034619572,0.01130587157863803,0.050030463751539,0.014953810215002389,-0.03064984405824521,0.07476419009796186,0.02421670997728241,0.0595325296129145,0.12103896507535292
ICOSLG,0.0031663572860569293,0.05290582996036762,0.061573233536558934,0.034538316631042704,-0.00072797522452499,0.06396495136590573,0.004654254878748187,0.055719308942966554,0.02258508937822024,0.027953049199346783,0.01800729264331916,0.14973321410815169,-0.018909938171689445,0.0013637390361541915,0.008378345176113109,0.03996320913138437,0.06965066984501658,0.030593580929474562
WIF1,,-0.04712216337182568,,,0.025268011333776232,-0.03555388347082738,-0.016414725668685463,-0.04791559614794472,,,,,,,,-0.021097915696337063,,-0.038212585769922695
NPPC,-0.04057979684275762,-0.06833670717127176,,-0.023655721302587956,-0.038068557283142165,-0.03862647627384204,-0.03201991421794947,0.0049895180365701775,,-0.03343131619833075,0.00313834207171682,-0.07915027196339952,-0.024898948842708695,0.0030190488993859727,0.0241377718445043,-0.018087032136782005,,-0.0500461795601422
LYZ,0.06429417260714498,0.1093227705148627,0.04741541741509813,0.04843450002675529,-0.013659474922858987,0.06310530598877451,0.0026680240323191887,0.01986650215409323,0.034563018290038716,-0.021514279600994123,0.11360929492758509,-0.0031025732307640853,-0.03858698980561896,0.0367595062767431,0.00734837481294396,-0.04259147688247809,0.005822060221593476,0.05507339982178506
EREG,,,,,0.06814770286498154,,,-0.025982901751725053,-0.02149504822747379,,,,,-0.04561623853805445,,-0.0282679630159815,-0.011524043676152406,-0.02397521432627319
SPTAN1,-0.08542988261872458,0.014362356457533936,-0.01882592068756835,-0.02200177993431479,0.010813764051251439,-0.027691046477836965,0.018767621472834343,-0.08695325685594543,0.10067331611530926,0.010598245366598456,0.001445281878858389,0.14563928713041632,-0.0028186216128935383,0.04549030367632703,-0.009725172374419467,-0.002420145715001234,-0.004718336928272934,0.012132209203556992
PTH2,,,,,,,,,,,,,,,,0.03500077726372154,,
LIPC,0.10052257118559801,-0.020919719414245357,0.028141500070324323,-0.022388862317894533,-0.021128264326082093,0.004776599605487735,0.051849953521547726,-0.021762639843565988,-0.026876796567816098,0.04881164493668364,0.11448268674136346,0.044657044933139635,0.07229117317214652,,-0.024961592848066906,,0.013774323890859372,-0.032474623424839796
COL8A1,0.0008167576817791666,0.05631775196509137,-0.012553865681641737,2.2899852311827827e-05,0.031496929424916734,0.01049903989706858,-0.04502861704074831,-0.05333914528182233,-0.09524825630855736,-0.04447449221710029,-0.03285350028297317,0.07688742457764441,-0.03007579296474546,0.032036262663119514,0.05039609466776311,-0.01933740111046871,-0.025971563806095953,0.024816413759706748
GSTM2,-7.863658460665066e-05,0.08113309752597242,0.013167707308826966,-0.04277832203979068,-0.04278153798195053,-0.04904491876648693,-0.014190199420758736,0.016415505434783997,0.03297205913693081,0.08978329485083236,-0.035923484639874104,0.04464652135010203,-0.039834334777432576,-0.03418440361488611,-0.017345497811747497,0.0006087367828923756,0.036252943464735274,0.061622435618939195
IL4,,,,,,,,,,,0.06162694378488789,,,,,,,
SPX,0.008069765704025107,0.03872558735862958,-0.013412076940309344,-0.009470160585472022,-0.042374724144102885,-0.007910798066812911,0.0018914295518081873,-0.012206923981988338,,-0.044319622661174125,,,0.01917283098991601,-0.017824587249921642,-0.06469331072708047,-0.02778938508495337,0.05568784795272937,0.04298984714805312
MFGE8,-0.021340412772128593,0.013544252950951532,0.046845518722899535,-0.009391147211657909,0.06487484588728029,0.0443766761289766,-0.033170551992967603,-0.014953200629172235,0.02732885304252168,0.03763281009644479,0.019692296817781164,0.07080343580374855,-0.02477526189984015,0.05826905495655813,0.041301716292645625,0.010684035499626285,0.13775506821987163,0.07853610705287477
TGFA,0.016809631250901624,-0.001965095436329662,0.07848166058512263,0.020518791857454897,0.03361508380566042,0.052324652805196326,-0.032210107675498145,0.02476805376854833,0.023998831855709352,0.07228383429831872,0.023515739477654205,-0.011377872897275767,0.04926816859866271,0.02205349200105139,-0.027620719042954635,0.006290786185891192,0.02193545232172545,0.026568913869307178
SLIT2,-0.00947163994429356,0.007404772988447583,-0.011200023600955846,0.009033540344164084,0.04074611885457717,-0.036192752654758596,-0.013514682140892229,-0.026725148036242187,-0.00275999195307447,0.08787785324022823,-0.008383332733020193,0.09181442719867457,0.02247027635584185,0.03516636331637999,0.026670501662089407,0.00874645432448664,0.0004481268626508859,0.01850612982266605
PLTP,-0.05793031503182199,-0.0010731126731307243,0.02848199749713599,-0.019409826859045777,0.006544603051321325,0.1560405190689248,-0.004650868123829484,-0.0340177438209521,0.04458538354059691,-0.002023939619317354,0.1583458429938129,0.04845068806861908,-0.06463509480546939,0.09217477636935219,0.010255295154573282,-0.05786027502406189,-0.010693310378765338,0.008696983812700535
APOD,0.07066716575808504,0.017656649657428417,-0.04871124722554438,0.04869749188506604,0.0337804175295294,-0.0018765552565060588,0.013269192167710697,0.03402188992284798,0.051462128911793435,-0.13873034760802003,-0.058772284177459964,0.06456977294399714,-0.026639746678403218,0.028259867785387843,0.058763881388571026,0.009748346991884966,-0.07227764566699002,-0.042630703210362095
B2M,0.018632609682134937,0.08408687768437514,0.06433500873589884,0.02296108740182568,0.02505806066620848,0.13083788900599722,0.06191259892772544,0.015741370986957395,0.10901187565337404,0.06875186164077594,0.15277586010422414,0.1036464209303654,-0.040466696505043254,0.10687880323212798,0.021290728325788343,-0.04859256731823724,0.022552819706453158,0.011157192741426592
OMG,0.04958283275345992,-0.04370717169431076,0.013322702941544723,0.05591691234994874,0.01294481404821366,-0.037240413707608826,0.037100667453053744,-0.055540335794852944,-0.013612932144650772,-0.029648847224083178,-0.012189308264597165,0.06439869766068602,0.034037163688321624,0.046377643332754834,-0.02186855527676218,0.023126839552296264,-0.004013305586519577,-0.006612196092513852
CXCL3,-0.028156734123115805,0.05879974384407191,-0.02996645906031147,-0.04356820650671389,0.013520318927185884,-0.03166544482612223,-0.03796701664617839,-0.03657729476232139,0.07977483928880946,0.009059581883853246,0.05360896547999865,,,-0.03608364789695991,0.04018906504734062,-0.045549022895522005,-0.02523448546739245,-0.014580116978214198
CXCL10,-0.07439920982255184,0.04356726307198712,0.009930384179002267,0.05494245380952814,-0.0432665189126955,0.10816286494737722,0.09646201894802135,-0.05509187552833109,0.06659254822287118,-0.06941190450465078,0.18111064063837554,0.01591457955391623,-0.03358568900764669,-0.019255318243919694,-0.025604217140777347,-0.007204320140317607,0.08951220068455056,-0.04823493315802131
RSPO3,,-0.023947645218663608,,0.05967803476032275,-0.021128251299470692,-0.03960261428193461,0.014766767126550015,-0.05580351361116789,,,,,,-0.028090019621918927,,0.03354205958116484,-0.019843734690505405,0.028364779145463863
CORT,-0.03496414891522207,0.01777959331630385,-0.03415338205812026,0.030118407002986167,-0.010769009663519066,-0.03186149312164704,-0.03338164677671955,-0.04277462004121514,,,,,,0.06514655540766949,,-0.027964860502755356,,
NCAN,0.05899224401368053,0.037120879242746915,0.004972098408786815,0.0039885639304713385,0.007477040458221261,0.03304007265038641,-0.09196430887600357,-0.056648609178616485,,-0.1126479521317282,-0.041772818523945154,0.010864266377745629,0.05839582521455367,0.05730705114965129,-0.038991551177547545,0.0711617833986999,0.019483498290199498,0.02662333037126984
PRG4,,-0.02025166577506863,,-0.02455655800987993,-0.01512775207610267,0.07958644311780316,0.03411024438308669,,,,,,,-0.0039939443673861165,,-0.046180971984126455,0.012337357461559928,0.005767622196347903
ZG16B,,0.0048422349258486356,-0.021888483487670495,0.0017428065728942804,,0.007070265481658714,0.004649253199627491,,0.039146454974693885,,,,-0.023116243550454652,,,,0.025019814869408734,-0.017765468288045917
TGM2,0.032446691452625305,0.02466170508812986,-0.016271640108477595,-0.033920641208640384,-0.03863542191241477,0.09085953487308203,0.04212676643253471,-0.024095395189348435,0.005513981621802612,0.10986809909738056,-0.039055217079957516,0.07510982313951146,0.004602764350177991,0.006569130250955532,0.026155968161765106,0.011097698911220331,0.06357266830449528,0.06571994839490938
VEGFC,-0.008878450478825035,0.029818253724161987,-0.026581654923375702,0.018852756662634695,-0.02328662329759496,0.007125078549778989,0.00443249386856854,0.007000616883672723,0.06497643053218671,0.009931119631214765,-0.0671475705015621,0.06211748859571812,-0.02996324259770704,-0.002771019122149238,-0.011174418246877055,0.003181837192859196,-0.003955736817731735,0.029749274186111542
WNT6,,-0.007938638562894349,0.003007799091388622,-0.033964881700405965,0.0845907965632962,-0.03373607193359835,-0.032341500828219356,,-0.027115770712634178,,0.03741232382863666,,-0.021983550330414714,-0.027920243210408664,,-0.03012098946918226,-0.02988225966902524,-0.018357058766645635
NRG4,,-0.02325240437474842,,0.05089922473900024,0.04586995050064609,0.0035637290702446377,-0.027919234086349644,0.035825076074270844,,,,0.04446243326936454,,,0.03584834113737376,-0.029970351900543802,0.023142445920406242,-0.02760620079902332
PMCH,,0.0631552346451226,,-0.026447494581102238,,,-0.02127151575335964,,,,,,,0.09732726206629382,,0.06727526964057007,0.016569914573004937,0.05557545968707742
COL9A1,0.00031913590046932656,0.07289224008257035,-0.013806693073929031,-0.021995989015413504,0.017749914352219082,0.027632125760454405,0.03262545843954665,-0.025622706703325303,,0.0803670852520337,0.012705044059986651,0.1702916856804831,0.03452721127309619,0.06206097563313369,0.04530547276806078,0.022040816233381857,0.0162931426810164,-0.0052114330987556075
GDF11,-0.03910319168580594,0.04526970698093194,-0.07968350435713946,0.045928667773171915,-0.0032452262196254415,0.07466759530616329,-0.061355236419073256,-0.0229729426050185,-0.018580939124170043,0.06985722606502352,0.06932545883866524,0.0817323234179882,0.05442590308714482,0.013703087231466158,-0.008290789500201816,0.031591425566850156,0.0823641952450281,-0.02792957130931762
RAET1E,,,,,,,,,,,,,,,,,-0.021768438401668526,
IL24,,,,,,,,,-0.015291579994382576,,,,,-0.014126925159050533,,,,0.03250764257242767
