,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,0.07927363614919526,0.13217009454187625,,0.018055883974026216,0.022657116534734286,,-0.06397876653988266,0.020221495400279642,,,,,-0.002543563391503095,0.05217388762538594,-0.017631597174134126,,-0.030380090777945023,,
PDAP1,0.0006344677104135692,0.012100824032492765,0.000767685399991846,-0.002254695843639627,0.02737364377988874,-0.052223528503967734,-0.06968556268163431,-0.13586522814017335,0.026942202864033076,-0.0055519236707504745,0.005934047102733224,-0.07933354062260677,-0.12448416309645939,-0.0664326096497128,-0.06728227120143335,-0.002809664466418504,0.012930712221883401,-0.06914982450912374,-0.031210596813741488,0.00022669402880543628
QDPR,0.13255496607527478,0.06892850452928037,0.005939504642765913,0.01954973630917073,0.027351474503901595,0.16121036134533195,0.09283410717010394,0.1516767707378272,0.06693873179999582,0.03241200521683879,-0.3058945830185922,0.03397631374371671,0.11155712971222984,0.08832535419806925,0.085319426781962,0.0035883973542993964,0.013651931909279035,0.05060324534580406,0.13927119579045005,-0.07360239024928959
POMC,0.15199528565614806,-0.05134731029057448,-0.02668788600803691,,0.013080601035513359,0.020919806944242916,0.0016865140391331681,-0.029724616762708756,0.02321647304985949,-0.04063569608188935,-0.09691979746549456,-0.02226377903827546,0.08168926244614143,0.014502702026614375,0.09928633490318767,0.03872681279574836,,0.010180141906104093,-0.04110290989765748,0.032524656897446366
CCL18,0.03818181278202261,0.022092878476848207,,,,,,,,,-0.11482758529255584,-0.016473158287093326,,0.05084255992587176,0.018727095707274263,-0.05648696943664046,,,,
CCL17,,,,,-0.03259856319046935,,,,-0.023722610874802548,0.011259090515094302,,,0.002460782871110489,-0.003708521873886978,0.02069079298677419,,,0.0014704030378719284,,
VEGFD,0.1071290847900185,0.024294975827138014,0.03955993110611269,,0.02828099976559106,-0.02737938376357751,,-0.06371975238818757,0.05350076834937855,0.010631653495704954,0.02209776238092641,0.028723673787595053,-0.015232056041360001,,-0.013521230178452087,,,,,
TNFSF13,,-0.0005590605556308342,,,0.030133260676024884,,0.002621975950808078,,,,,,,0.0386211340822594,0.009520673962685113,0.011412621030080698,,-0.03224763069557377,-0.06669291787912082,
WNT5A,-0.07975587587022141,-0.027115347361359416,0.0032619464999975533,-0.02767332519058335,0.02326644212021539,-0.06769748330838027,-0.10352207751265527,-0.19558145532301788,0.03198139324495124,0.03912424093194162,0.047764064388966784,0.018878416386890817,-0.09724499999703881,0.08380228621715209,0.02990574753337505,0.059211623546274114,-0.0766873471087711,0.06295559390551937,-0.05316968705957011,-0.016036347628642048
CXCL8,-0.043839385564363856,0.0018921581251413147,-0.0039705549619917565,-0.007712448633855638,0.020266157764738776,-0.1493432091499875,-0.04151712677239187,-0.09206199775293462,-0.02196907828497417,0.05094206880798047,-0.11197159804257212,0.013992430604699343,-0.08299931659778219,-0.12844320644710924,-0.21399233791191222,-0.04403310794301843,0.11250705009775078,0.0067717983150957116,-0.08018754767463727,0.05982369777458197
GRN,-0.06105702335560899,-0.07113675463796895,-0.01880632868563793,0.03376782911712761,-0.03309080301071732,-0.07448915411954714,-0.1329438718202741,-0.2584151000297936,-0.0020539561119157297,0.00554017609895326,-0.2635880861604192,-0.03920221412539705,0.04709120765188722,0.004843411078022998,-0.04778884845264925,-0.07995524496928597,-0.06679306825673434,0.057569342864282495,0.03690064710114135,-0.1021629641680349
MIA,-0.016261569292151713,0.05786982788337074,0.05084754282451698,0.007804793045269162,0.00021965777133768158,-0.06772266692517014,-0.054073160912747095,-0.10865206469684272,-0.0423650961203183,-0.03393107758103373,,-0.00648471845452081,0.028834964316729366,0.08716591514910617,0.11598060303677205,-0.009314050117309305,,0.002697167039176261,-0.07800888272391847,
COL4A4,-0.03881466107042271,-0.05158916444409448,0.039960082841556895,0.005100955035658886,-0.011184386613252049,-0.04593994259065159,-0.008072871824926985,-0.026604089695998694,0.018833540835771136,0.052574837622848064,,,-0.02719293739739476,0.09530422377478102,0.04966700770359416,0.007961657621305969,,0.08648369189397512,-0.006614959256623507,
TAC1,0.3699399222716144,0.08668149633376634,0.020794907807775143,0.0022060083984660455,0.1079626688871795,0.18367960502322644,0.2058101463481998,0.29430245337905037,0.1458053663579631,0.07174763282093265,0.2580307063280741,,0.2931413951670021,,,0.04039330095573496,-0.06545599187579935,0.006321574643710793,0.21908223945259317,0.07126077127536905
RARRES2,-0.024309519104600035,0.02940149695055853,-0.0030935727556035803,-0.06497847359653383,0.06486324886660776,-0.16458542590518885,-0.1028297124120343,-0.25969363651276506,0.08258133572123975,-0.05144101622370083,-0.02758144572331197,-0.008701725921102615,-0.13843953008831783,-0.0402180283313092,-0.0746486040238667,-0.049550368469785604,0.011194767033173543,0.004258283221251813,-0.024571899584359905,-0.016179601800844
FGF7,-0.007880620271031922,,-0.024281318115211434,0.0062010840253479554,-0.02524172422043613,0.13622147146585514,0.02856159730064587,-0.055789809437191376,0.010294076817250858,0.062229645963497636,0.04585005019119994,-0.038756751416248424,0.024558874267441577,0.1533819784106843,0.07272199647987194,-0.01176251528526195,0.02067203449909726,0.02610502440259515,0.03861400621625253,0.11691129069429894
EFNA2,,,,,,,,,,,,,,,0.03899642220287497,,,,,
HBEGF,-0.08968997989955885,-0.057288860672285405,-0.0047312044883634176,-0.034770062499182776,-0.007951966820088543,-0.05960271611774079,-0.055297472502928914,-0.04229950441540122,-0.1312033454557241,0.006334611362712593,-0.1575083282874469,-0.01387817239582612,-0.10854407285107039,0.023566173815532755,0.009408756752521383,-0.03132576931783384,-0.13145110796495021,0.07361889137618254,-0.09834418843954884,-0.06824156408022544
CSF3,-0.0388146303407396,,,-0.025967237768445128,0.02312943025193402,-0.04376799701087183,,-0.03965440224133123,,,,-0.052025249574122405,,-0.0645111960930267,-0.13240095435010552,-0.07956952245356742,-0.031502343642946865,-0.02083677171703322,-0.007963162423436598,
PI3,-0.045981717714449706,-0.05666662706320008,,-0.01750310636584971,-0.03599825654892945,-0.0755181455736425,,-0.04465138030519745,,,,,,-0.13356786091230924,-0.19417294093630202,-0.07409775041298557,,-0.016770281884573537,-0.016657672870953606,
PCSK1N,0.2365433564726649,0.04015303585652374,0.0018237797276380685,0.03438989549398372,0.005197085823338703,0.07483599345619796,0.10891143834258099,0.16845912685784076,-0.03707918046997533,0.06472391809042738,0.33830432699339635,-0.04461831773018416,0.286816724758716,0.1517465577641793,0.10316690759941936,0.2224985249985637,0.11122875224866202,-0.005939705047114911,0.206834273794717,0.11855280157137175
NTS,,,,,,-0.07704377516082807,0.053857018794424186,-0.04874003043676187,0.02000782815735767,0.016228434454087393,-0.044240982632286055,,,0.05073811437024881,0.08195920216170595,0.11638380458426258,,-0.03085641758536639,,
SFRP1,0.14526139433708501,0.011795507397685971,-0.02216326234795625,,0.04704404164367259,0.0863047883148432,-0.01987856896487274,-0.04091363977160699,0.01928244290807695,0.05487627273164291,-0.08611314558811368,0.01697654290705516,0.016740784560946402,0.11798261319041374,0.10100054113211535,0.05351568133441756,0.12233759784282136,0.027091531538980154,0.0006494824150337551,-0.059974934359712614
CXCL13,,,0.03744430684011184,-0.01885528713597074,,0.07961734510875632,,,,,,0.010005181205927987,,-0.09172266706534044,-0.047759193427950125,0.06331651330586391,,,-0.0653544288840742,
MICA,-0.08488709561137543,-0.07080957414503282,-0.02042518130359592,-0.008371755960152208,0.017170945281631156,-0.05793130576953108,0.06269947250334788,-0.07050139849802392,-0.01001186887447124,-2.0217469699074953e-05,0.02842510266335342,0.030850194844329014,-0.09745476837908255,0.00755595714125824,0.09967502801073878,-0.004467720371179075,-0.01101116800928977,0.0981316405886932,0.0005470838546329461,-0.06029314071617898
TG,-0.030941455653879634,0.008704851703462227,0.04492831276061098,,0.008548530185903175,-0.011656497869577332,0.020192613619468672,-0.047859315706203755,-0.009545231149272911,-0.008403047391967743,,0.11871804214834161,4.242297081832926e-05,0.012588659892980676,0.042269857846782125,-0.024300776941371,,-0.009738306692799067,-0.04795741465386987,
ADA,0.0977073769698131,-0.043746307795654193,-0.04219321618592302,-0.029744023703453835,-0.0020442727989677233,0.03576388218668641,0.03176981328335024,-0.19179502272857593,0.019585055342654378,-0.041851417083044226,-0.1686457144655214,-0.01689586410191835,-0.06049885485683489,-0.0030713451166396884,0.03244572287833833,-0.07953101833601631,-0.10345313140064218,0.08225213388283745,-0.07343513543740549,-0.03638102553024927
LAMC3,0.037873294059104216,-0.08830418375537577,0.0014262041503427616,-0.01506004608103621,0.041850823508809705,0.09299943865960056,-0.046627842800439225,-0.12143644393873397,0.002402161932093711,-0.015320894244395923,-0.031209561250515085,-0.04122659527323188,0.02743665006903031,-0.008030979284048941,0.05447101747531529,0.07908210169513272,-0.06192261621295159,0.0532920644199724,-0.016069044005752917,-0.053086089570328905
CCL7,,-0.04123468084049171,,,-0.022192472012908606,-0.022694793473858724,,,,,,,,-0.0002995030146658043,,,,0.016148605611169636,0.03363079940859535,
NGF,-0.02236221190333013,-0.03370270135779675,,,0.05561158896557149,0.10367536570515143,-0.026451728040982427,,,,0.058590613526954625,0.020870397138838127,,0.010924874942320202,-0.029480833152289252,0.019888185266910142,,0.10099639212269122,-0.012877579166962598,
TNFSF15,0.07852937191186642,,,,-0.024712403006275842,0.031022302440931456,-0.016159466953917005,,,,,-0.01662789256640116,,0.0028600716516705357,,-0.044458346709095306,,0.0880153517504624,-0.0004696916849358385,
HMGB1,0.14431395455402946,-0.08532076824323495,-0.009076770153792338,0.022487875246238374,0.05462583719599223,0.03288396185689959,-0.058922765211980914,-0.2501268504953624,0.037479111843219455,-0.043388446562181535,-0.0716263566155002,-0.02443513430892389,0.0009080918501206551,-0.08292697533331103,-0.036163241900222055,-0.037431618813034785,-0.012803754375151249,-0.021119417623608694,-0.025052222240637734,-0.0954430863613793
ITGB3BP,-0.14198036615624532,-0.0006448367420952559,0.049469990573702015,-0.0426963354020719,0.018405702941946094,0.014812802066980315,-0.0797107754994571,-0.19387317824322142,0.018972963085096013,-0.04234174600676831,-0.009741035592428383,-0.013136066138539532,-0.15094864856647272,0.0071505157942027995,-0.07372256260519042,0.05321443444999681,0.020683321375736276,0.06435709361061176,-0.012646810739262332,0.08243976923818973
AANAT,0.017803626922672944,0.12167940960941306,,,-0.022485761711260578,-0.027379387672138836,,-0.03576934394596428,-0.0427567946081747,0.10912368261325692,0.031508470322481906,,-0.01452896100637841,0.029442146710837325,0.0020314528319873514,,,0.05061136854686243,-0.029129256618259512,
RELN,0.021373742736023462,0.009941806711827325,0.0011014705583947376,-0.029243077328475375,-0.023658431247570683,0.1011632661997472,0.0506748823985723,0.14918924488509325,-0.011180198305595385,-6.490476708768527e-05,0.06318398579113567,,0.028551016458940245,,,-0.01310333031823666,-0.03745779749344987,,0.03446827037814815,-0.031458146831963685
IL15,-0.039325102482705564,0.03376461041744736,-0.0015336655424379628,,-0.019700416284905674,-0.008243887504939816,0.012656269486036318,-0.07775476804045853,0.028559149218100762,0.003238774347839158,-0.042443655204361885,0.0006940190868472273,-0.032045168464059914,0.009048104507456016,0.05305055331721123,0.025430163853382017,-0.03331851587160113,0.05818413862287399,-0.01727099674712135,
UTS2,,,,,,,,-0.10482061376061998,,,,,,0.012152745942649932,,,,,,
BSG,-0.17871962387579063,0.0199186115212688,0.05030371282333324,-0.046349079791452086,-0.042062172374207646,-0.03941657776323257,-0.05707981828115006,0.146134769405013,-0.11789779530398811,0.008566663639823816,0.18640606746364663,-0.010842678322137006,-0.1658560911311901,0.026050849270593975,-0.09753506870986915,-0.09801315546870194,-0.06222684600702746,0.10565600100520803,-0.04229971827244464,0.055453820880288315
ADAMTS3,-0.0647791217097141,-0.05100676779794112,0.05763658820971921,,0.018842297261026025,0.00968803834651189,0.07692080895328747,-0.22985566853783612,-0.04825148621180613,0.035201619520316085,0.013454877331773647,0.020503051870177147,-0.004998156565302891,0.12717448111831003,0.15128855740437092,0.1178483490131083,0.253178548292997,0.03280478123443282,-0.0087145186244085,
CD34,0.06177940513648531,-0.08626716288962724,0.015026650836353251,0.007696813858962811,0.010054374473691438,0.04495783547928906,0.02801880894715997,-0.14585556065122998,0.018062873204887787,-0.016865656176151538,0.05793007431484064,-0.006702392376460654,0.06602105764277318,0.037678482520182625,0.12212271961489016,-0.024214959751550944,-0.01402387691205722,0.08290902351555289,-0.019783601055404033,-0.07600285278678742
CCL23,,,,,,,,-0.040699835400877675,,,,,,,,,,,,
PLAT,-0.016161350386740183,-0.07335002431336038,0.030396772705180257,0.05456606749024208,-0.014241702338662319,-0.040921233670802484,-0.11217835124617198,-0.1999973059089588,-0.11910508142186409,0.011521695302721655,-0.08945038591775764,0.043674117706202595,-0.07481325095783828,0.21543880635545437,0.125261056412212,0.08949084288379767,-0.0835413285417704,0.10179135430369758,-0.07641051919021626,-0.049575567250771814
NTF3,,,,,,,,,,-0.016003548402723278,,0.03361855823050771,,0.09973598495242925,0.14529089856447525,0.13767767490910282,,,,
LTA,,,0.07288140622484453,,0.014650114790214297,,,,-0.02624838579882635,,,,-0.03204517241973047,,,,,0.06600499081848733,,
CKLF,-0.0026426136964959267,-0.0747252887154574,-0.04583257510582685,-0.003198047345039092,0.013425418116993633,-0.023595237629915496,-0.0921229136505823,-0.26863063866207637,0.021168088685385063,-0.017372014748999264,-0.14317499560047522,-0.03153211519478478,-0.18541192343543567,0.03837136713606435,0.11335221015143716,0.02561204303414417,0.05490671457448503,-0.04825395873236332,-0.10808816105174099,0.07114144713016339
APELA,,,,,,,,,,,,-0.05734667454127894,,,,,,,,
CD24,-0.06607094308207502,-0.07710245700778041,-0.00389169062531929,0.003056637830831224,-0.048607298651576494,0.04720571218944785,0.02482390986754385,-0.04065126787951489,0.08013403003962863,-0.011585273372921263,-0.009970990407654267,0.044283705942453754,0.042282113084277935,0.14330473201616728,0.14228334856828959,0.17747326272038633,-0.11283024390443623,0.032417635856736106,0.07750277922856144,-0.058802412271345535
HSP90AA1,0.08744091185982435,0.05687591241996066,0.08255198051830943,-0.01473673091395187,0.05489044481127495,0.16127270803495072,0.1426791625600309,0.3226470133446531,0.033998841991554576,0.009460477160708278,0.32718096716632994,-0.05902738800690795,0.26965930405501654,-0.13151523183951927,-0.24544798654841637,-0.027287959025197307,0.11648380766736345,-0.07052604003315671,0.1245174430280214,0.008038166572699724
BMP4,0.1884608295905,-0.004533003928081589,-0.015921928385760772,-0.03987967628300251,-0.012468130827866481,-0.021773792858975353,-0.044499240346234196,0.0766653030014621,0.007482324130995591,-0.05973281838895499,0.10339208163781956,0.10596620211995304,0.02526030013721602,-0.02661180872297441,0.02356472463266445,-0.008866925460942999,,0.06558502921171068,-0.0177935294021743,
SCGB3A1,,-0.022617413575725342,,0.04687735456745243,,-0.03260547074299638,0.018853359092370032,,,-0.02862119740091902,-0.021223687546915386,-0.012184477860318394,0.05403076060459452,0.04263176505209928,0.004384501901041691,-0.005694672522130028,,-0.018732572416070566,0.03295640905432913,
IGFBP4,0.043387615044855395,-0.1108508295623474,-0.004794610683087675,-0.011038212777707928,-0.036600087068290786,-0.029060997151852973,-0.12149060211827016,-0.14254651546854893,-0.08580304611047351,-0.028171479238412445,-0.06920858417517413,-0.0076268610600245534,-0.07573488981353217,-0.03824397668922771,-0.0855338686878346,-0.051143186599604255,-0.036294255180591685,0.1003307021219766,0.03635888300768854,0.0007627023458124869
RSPO4,-0.027317734498299228,,-0.024281313505404727,,0.01912072637955612,0.0019222828569503115,,,-0.020905228184212428,0.059820649014574276,,,-0.028032170306614375,,,0.031773902638638156,,0.013701085828925362,-0.052526373310696504,
LEFTY2,0.005423293296123082,-0.06447647202223508,0.06899934983830312,-0.025887791386801837,0.007251986807396523,0.012330229139494886,-0.0020915964353818094,-0.17937924888192908,-0.06671656217088234,-0.03138348840449719,0.0714589123415626,-0.04253870520906413,-0.022132671349507034,-0.02561441181119412,0.004853655228535373,-0.032388585449940895,0.03292992592199262,0.12617282194860535,-0.05012770072126579,
PF4,,-0.042774357960158806,-0.013662600925951777,,-0.004413933139530787,,,,,,,,,,0.021265910382475207,,,0.04995935797166563,0.001674354259273625,
ANGPTL2,-0.07143244538924357,-0.033276888487768,-0.0010951481168302137,0.024867295216477906,0.007960808775619072,-0.027236686385650015,-0.16156939287210811,-0.20891389340782193,0.019270512840767997,-0.0025831004129919623,-0.21806357770054013,0.1076216700099049,-0.23242924757037864,0.14870762121257172,0.1304034927062143,-0.018949790844633597,-0.0734579930068802,0.11556615525109523,-0.031287232972543384,-0.0321768050833079
LRIG2,-0.052504759397460694,-0.0066943396383372916,0.04199012574416879,-0.05073658190668317,0.04916649219221768,0.04876327875977297,-0.020356900535629538,-0.13465080053142675,-0.03311219424209421,-0.011570852055599625,0.047123547448969676,-0.009288732305759505,-0.08301542061650623,0.12007867055267507,0.04784022582308907,0.049261346310944844,-0.036460678066367644,0.07415348146560619,-0.04151662257612353,-0.0574518923594725
ICOSLG,-0.04318565245085574,-0.02340606462784394,-0.009856525753938123,-0.049727915949050336,0.009434637098032795,-0.001226622267331132,0.009407621015095277,-0.11651860753151527,0.02418877051562681,-0.0023593092695492488,-0.12422366676480072,-0.08124702412390782,-0.07188045834547618,0.016001954204461502,0.1636325032488542,-0.06421593406321541,0.026665114787256482,0.05346001789717395,-0.05019974078013699,0.03747447214481663
WIF1,0.3833634601251314,0.0082151056672444,,0.005319283151460445,,0.1341950740103602,0.12619780265329034,0.2805871096442756,0.010002804736277559,0.06544791491979295,0.23755805746097386,,0.25448271485682766,,,-0.028378100662988702,-0.03390447689553489,,-0.020099510155282958,0.17972536450909632
NPPC,-0.055751524530009186,0.08280210488645401,,-0.0047422776532158855,0.11980066097416073,0.022994815163379364,0.0799481747244135,0.08293653011997196,0.06183160112372703,-0.008357183642452125,0.21425460470023328,,-0.17975877652364214,0.06261679287177875,0.05785365185966248,0.13378257930245063,-0.057872131014234565,,0.1010052936202006,-0.04007172600829266
LYZ,0.10137529012972754,-0.06387890477975255,-0.05396849063106008,-0.06454043844057507,-0.051627447018448236,-0.09750697354309687,-0.05345373511109352,-0.16338286486368545,-0.0026251272979068764,-0.030392867460344027,-0.2468847557789243,-0.16087160894336944,-0.041670221615112635,-0.02968386176561089,0.05151928975320776,-0.03135557136700417,0.061266310717441534,-0.013804099208376537,0.02043117268856458,0.08617069549588512
EREG,,,,0.05626078267241703,,-0.04545792801914974,,,,,-0.045511072182297906,-0.016630267350777977,,-0.053947057521259535,-0.01858177949396381,-0.09483794772222663,,-0.04695633852665917,-0.007759886382719906,
SPTAN1,0.1643577567423199,0.04432577140305428,-0.006920409481892531,-0.011645443822170358,0.016696169007921438,0.1172370121527195,0.13796645124354343,0.16329710652008744,0.10389245728093635,0.05126261349365394,0.2893958206779744,-0.025258611559565925,0.22571141332288067,0.13530837164319803,0.13206217748922955,0.10172828863270375,0.0633849720852701,-0.024624134652224048,0.19346786214441605,0.10667548718639187
PTH2,,,,,,,,,,,,,,,,-0.006212095773401724,,,,
LIPC,-0.045320045445163305,0.027961090711110647,-0.02056294458543584,,-0.0347958448877889,0.0037261936943041012,0.006910813386438681,-0.05794763747245822,-0.01326308384499635,,-0.004500420442514662,0.03763301611243462,-0.03591465280475372,,,,,0.06886408584828164,-0.021978901993761273,
COL8A1,-0.1708551062198581,-0.0645485184477645,-0.0430537169738642,-0.00040663336717835006,0.011732421848014825,-0.047614903722368346,-0.11536584191366168,-0.06474176011167,-0.056899018972800766,-0.04514329138901842,-0.12998316047308128,0.10879079457279368,-0.16064893198771865,0.02324366114236343,0.016860320311544972,-0.03190377021058724,-0.04299127449149503,0.047675571023469955,-0.025201778776637245,
GSTM2,-0.06085316647970654,-0.0012058524300557901,0.015531818324334158,0.055271246455040654,-0.041998007972321234,0.01680455353051235,-0.014005296503921277,-0.06871261745197,-0.03501424551304744,0.010683620264838734,-0.06502078470206536,-0.07668235213879891,-0.07366701891887052,-0.02477397265976787,0.1103444076057414,0.040570214438424054,-0.059736811113618116,0.06566957160596192,0.021824651076145365,
SPX,0.18442404608940066,-0.01617783988854743,0.010505109886404693,,-0.006842999800273481,0.15394297025818604,0.04576382723205317,0.18350611460356114,0.06642107288593226,0.009915892391237757,0.08943343523460706,,0.26764223686305005,0.040025433768622415,0.038567494426908426,-0.029838202418721944,-0.12548321820964303,-0.05091499199926905,0.07821152732060264,0.0015638267940155256
MFGE8,-0.12341541180822298,-0.10955404793504578,-0.00552967556201585,0.024042981491255378,-0.05165478350404619,0.07520769899885499,0.02761622762169129,-0.04354260281338023,-0.07984786957108786,-0.08147091978982639,0.1415463571357302,-0.07074924132022295,-0.09846242928683645,-0.048207485239529516,-0.02273828011937176,-0.08391239077603778,-0.10722977851624606,0.11314949755720519,-0.08198987936034162,0.07773608196014872
TGFA,-0.18398105957018662,0.04257196587943698,-0.027754325440361355,0.06669168925057807,-0.01807567770295945,-0.08532654563645936,-0.057447887040833916,-0.14761579041510578,-0.07094065746422559,-0.04828571646667605,-0.12445232160879711,-0.025280752298001266,-0.027530846856714985,0.08421457835651724,0.1158663991758238,0.11339122838635748,-0.0749956706014599,0.07297432593710185,0.025779008699557286,-0.1520613676774893
SLIT2,0.2762641153267718,-0.02000873060712606,-0.01669374215251789,0.08199363090259609,0.023151187831857902,0.1380100572593299,0.09762330566652107,0.22816526328601855,0.04572199378394263,-0.0034994803897279024,0.19690242251763584,-0.026179932742703412,0.19968111901749486,0.08979891498493152,0.09528691901151846,0.05453572695959881,0.035272079798029904,0.06059721194652244,-0.0004320784681342674,0.15831087171780017
PLTP,-0.026829426464561313,0.011131090133835047,0.01466770899616767,0.06635796633971515,0.04040907415889496,-0.11259121199786924,-0.08322440961276603,-0.27218865251449614,0.07720356708297774,-0.02258271805908349,-0.28833736940041327,0.021854453466422816,-0.0347932416695779,0.0062079685676557144,-0.098901896305795,-0.07540573177496288,-0.0719160345454624,-0.03220422107085912,-0.08322700310896296,-0.11640044115002264
APOD,0.1149963291136398,0.021577329437881744,0.023522729675282888,0.06977298192910014,0.060690685506262464,0.03901640570498651,-0.07773388741500661,-0.24508435475872864,0.07450593725582884,-0.08236001697263241,-0.26349423456922133,-0.059342519130391354,0.1590080356939144,0.15790134730736521,0.18370613914441591,-0.05707404012888827,0.04458587849112533,-0.07326176903336197,0.06568094630420315,-0.17295052091326044
B2M,0.05258263170047576,-0.046837105901910814,-0.05384701519262808,0.01732901161907374,0.02722670821178375,-0.12686037331080577,-0.15912686840231077,-0.3374929871815214,0.02767834056179087,-0.1091464032650213,-0.35272275958358407,-0.19103915585268827,-0.2821756066239779,-0.034692167909047604,-0.007392177189292039,-0.13314097334686312,-0.004204585425141367,0.041159900228963014,-0.06269828465024038,-0.16695933538826194
OMG,0.20504759145140347,0.03940002306206091,-0.01004966459853197,0.03582585218211968,0.010143567712614857,0.1321087057795748,0.04586763864265437,0.008833641169068384,0.12835907451401807,0.020564528279492227,-0.06467284859465573,-0.03150212022448706,0.17031661744463986,0.11514869447579452,0.20483782787733404,-0.001916797084531921,-0.02003324106206816,-0.053778035264746296,0.183714650661697,-0.14953937315556137
CXCL3,-0.10686417310773819,-0.020453776434898076,0.028705640629706066,0.026375300860225957,-0.00760250430770068,-0.06904578727072648,,-0.03788829438191184,-0.08063771703366102,-0.010114815296718838,-0.06406797508868213,-0.009243886103631136,-0.0230783270867723,-0.06897488169415802,-0.07954716987168403,-0.06377969989822463,0.05033150648603132,-0.007739446446753689,-0.049470542560878024,
CXCL10,-0.03800591428089884,-0.010670479198780782,-0.01736462282979484,,0.02404946551515151,-0.02273256385136101,0.03127207792588772,-0.19628215067476892,-0.00807552920587042,0.05374856762470559,-0.06723140788139535,0.0025161704957933316,-0.03667425462835683,0.0054443372516434,3.3943422187686188e-06,-0.025287089947681637,,0.0609970948567947,0.02182848921749225,
RSPO3,,0.004474959658007346,,0.055311803798143024,0.06773695267279546,0.10891288274580178,0.04579211524888674,0.08136657383825073,-0.0031653440071384696,0.004335871872883563,0.12432408667137877,,0.15135389618064715,0.12521450375336954,0.09127652777857724,0.11791287663734394,0.07686540962040078,-0.022158171098063978,0.10438528199952384,-0.040052245234585226
CORT,0.028013969057051235,0.07072122000297738,-0.024400540075110812,0.026623953072568745,0.01664200989193113,0.16141717595259022,0.06770117277985278,0.08969689958184529,0.02640479699395607,0.02584636546474957,0.014651990728172967,,0.10201261848135744,0.14458875040578098,0.001977702971424555,0.07311888864191746,-0.06440934296464325,,,-0.04276931069142543
