,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PSAP,0.06006372142266384,0.04059800079987409,-0.006353435861031831,-0.05000952269969869
EFEMP1,0.06717719415411581,0.014741102084996653,-0.07910615100835125,-0.0775839860084937
C1QTNF1,0.036443273457984274,-0.019662143824603674,-0.031644091093182676,0.0007477248837250641
ALB,0.00714766635926347,-0.021097237693296987,0.016221571321582685,0.025044671124812498
EFNA3,0.043137898043283635,0.04986162470889218,0.050607261527170294,-0.004635986205306376
DRAXIN,-0.018533214786488044,-0.03850954514846417,0.0862291801759933,0.010515010663824084
RAET1L,-0.017297471776664984,,,
NPTX2,0.042320722125186366,0.04017511870970553,-0.04253977211232201,-0.03900832037826325
FGF11,0.08226364868230336,0.013045057997395778,0.0753439760632342,0.02203792781889605
CD59,0.016953904129088707,0.0344567494843599,-0.05722472683573789,0.04421997390971365
COL9A2,0.0004067294124260966,0.0515988907605521,0.11959374116201288,0.06008403723025841
DLL3,-0.015451991624920088,-0.021454873295644647,0.07534261386424763,-0.011595570881416765
FGF5,,,0.002271216098093809,-0.002945973733810653
LIN7C,-0.015968752876759987,0.011729382679111222,0.04147732537987612,-0.053743667074958805
GDF7,-0.0148282352276981,0.05908233640247222,0.021337035102952137,0.034048281019301394
PSPN,0.01914824002949689,0.003819505071030506,0.06450995019719283,-0.002368818304489091
ANGPT1,0.01647101852368573,0.039850909322346195,-0.022300055270486875,-0.03384043623575945
PNOC,-0.01576841056598565,,0.005015320004351298,-0.026240844906894153
L1CAM,-0.00146046863002137,-0.008928490634314034,0.005753053500584554,-0.050571244668817496
APOA1,0.06441768719752979,0.061559694068130416,-0.019749254302186846,0.02213197276444201
PSEN1,0.011055321753100944,-0.0006195965945113986,0.006934112717694083,0.0384208379446805
CALM2,-0.02574611992588982,-0.007763319007219882,0.02334829513045461,-0.006353843026331094
CLEC2B,0.060828934257562514,0.009150953953870902,0.05700908182288877,0.05562277925495578
NTNG1,-0.006977562420773795,-0.02328778532363187,0.03114367949234736,-0.01898874847587001
LRIG1,0.020108720562441115,0.04806514565557964,0.041825001951540236,0.03956254566681543
CPAMD8,-0.01665832474235603,-0.047017597989760816,-0.02718187595296546,-0.01318284826449592
GHRL,,-0.0013931401529754066,-0.0026419823143258854,-0.007822391192597205
NPY,0.004424254394434922,0.07067030802290077,0.018568968965021297,-0.0015249688180051756
MMP2,0.05795703729392982,-0.021290258750855842,0.045312710567249906,-0.005806211192165606
PPY,-0.024507721172685227,,0.003767598525989928,0.02981574835218806
ALKAL2,0.02195760659956058,-0.0033621829890300645,-0.022943134088208764,0.06435003458705434
CSF1,-0.0004699179112852042,0.06974235857521523,0.02169888218705119,0.05407161510002741
SEMA4C,0.03506477544844488,0.003605226279282311,0.015522043920979835,0.07267904924157824
BMP8A,,,-0.02328403640380791,
ICAM2,0.059716124900744384,-0.025184088834856056,-0.03582464371596595,0.07414760515187198
SYTL3,-0.015478613008610004,0.01518806510699572,0.02529910030111458,0.06717188057800376
IL1A,0.07823243426469163,0.03203843825909663,-0.01833907880992228,0.043315601347287624
HLA-G,-0.02192477877667925,,,
PGF,-0.021677743680821523,0.007563685880413115,0.0028587270066663677,-0.03740141484205281
LGALS8,0.0512237121280422,-0.02335375013085464,-0.02583443615757436,-0.022809284113437668
DKK3,-0.0789198106637002,0.024837212941644975,0.05595193691363301,-0.003776397123731798
COL16A1,0.08446177840011829,0.04391534868537359,0.06197937320265546,0.08404296246605948
TPH1,0.056835950469886404,0.00931847737848804,-0.021827685520030622,-0.009267399909433165
TNC,0.026855070542689437,0.03637523739018365,-0.08962708284939287,-0.0899866492443482
TNFSF9,-0.0249869767721507,-0.02536287907572855,0.009239005473924398,0.04076579976117881
C4A,,0.03286902083156728,0.022193320112825723,
CNTN2,0.011487993168953744,-0.019815819430565963,0.0410995849011504,-0.004890680635768787
F7,,,,-0.037889617278504366
LUM,0.013765564797555087,0.05569283434488549,-0.043448203624424184,-0.018282672084871013
BTC,-0.025268796909794746,0.04974221189629986,-0.0028009690011899266,0.014199512433952424
APOC1,0.01943921939349963,0.01757853944765202,0.05184919667069198,0.040605124531112646
PKM,0.004134053074202657,0.016679772248406863,-0.10260046966735613,-0.056603121350092225
TNF,-0.017297476494554306,,-0.0027858156390354366,-0.012933595892618123
GNAS,-0.0034768989673986134,0.03347116017429189,0.01049827545567699,-0.021197003005917307
BMP8B,-0.01616220351900988,0.04299415554624249,-0.0076459743891606705,-0.0706154935750026
LIPH,-0.019285198167531915,,0.08281958298943688,-0.03559186903707146
CCL28,,-0.022082798726903354,-0.018080104615076906,-0.019919309420539152
PTPN11,-0.03406520411365298,-0.05919527232144012,0.016542776688793472,-0.03326616242476979
ADAM12,-0.004966719993947937,0.025602631644941323,-0.03837006607621641,0.0011698689129779425
EPO,-0.020029148476926873,,-0.019226688658214426,
EDN3,0.0632930917323796,-0.008106462214345666,-0.03493475330744238,0.08254669083297315
CCL22,-0.018316349604640635,-0.027411489567016136,-0.015183988805044669,
CCL2,0.05566167523340926,-0.03797357700491917,-0.05303162653733133,0.004217326984137308
DSCAM,-0.024918506720236967,0.06567431052608536,-0.04423791867919982,0.006855525586304229
ANG,-0.06578320676199709,0.051562747200336566,0.03043778972750686,-0.02352609810158972
FBLN2,-0.009443510319915705,0.02864480004873377,0.018586665976816547,0.07877184717336942
VTN,-0.01408409343445532,,0.050810482041579376,-0.002700978147424149
VEGFA,-0.026115059568960385,0.07660815561927085,-0.09316513653177691,-0.02300267564868122
F10,-0.024054344961268546,-0.02371610074202474,-0.007441811782861552,-0.011386530840292789
SERPINA1,0.06507901457206422,0.0022626684752910403,0.003881401445114493,0.08053040167275181
VWF,0.037560582715112416,-0.03739629029892695,0.03674293227579606,0.05428818088959015
GDNF,-0.005054142221751702,,,
VASP,0.05484994693010699,0.0006395872096327835,-0.01440550050543016,0.0009526821399175312
ADAM15,0.02701274823859938,-0.02911218536285569,0.005539297412297131,0.08825389276731858
WNT2,-0.0205709387702776,,0.027953560867369366,0.04779939357146015
CALCB,-0.024362903608079467,,,-0.03426072555681737
OLFM2,0.013012891727311548,0.051656860125181336,0.0914126678532214,-0.0026981383509838332
MFAP2,-0.04174114558927175,-0.025608186066797774,0.018200849711613325,0.057340102280823306
HLA-C,0.047299760392174546,-0.01481741818419481,0.004823488390396457,0.018682955491507544
THBS1,0.023667123269915186,0.013292277970378063,-0.09501459196109265,0.0028108354518694336
HSPA4,0.01840800094575707,-0.005972896651867552,-0.02164310805905355,-0.06365229586172852
LMAN1,0.0351812645578042,0.07720661386204827,-0.05347147825116237,-0.0450074049848863
LYPD3,-0.038328188399519535,,0.03715954432642308,-0.005898634868812363
APOE,0.06094840093584081,-0.008617602827395602,0.040403598531156895,0.022304216068065916
SOSTDC1,0.029236881703433044,,-0.004444104628767105,-0.013262375874095582
ANXA1,0.01881966625422068,-0.019908600720762296,-0.15069643087670706,-0.013421423372060445
WNT2B,-0.027700907247136895,0.051819697034382425,-0.0316717887080152,0.034524056180102285
AMH,0.05710246610230524,-0.022082795910877116,0.07386162308596403,-0.055104727017103484
GDF10,0.026542024382388344,-0.02787096845204762,0.051748773414576,0.027401193233469012
EFNB3,-0.03907422363491043,-0.04475443029301592,0.009848699118813156,-0.044459377844560985
LTB,-0.027291150360532843,-0.02438253453889928,-0.006030745958335626,0.08317826240988105
ANGPT2,0.03056172088024776,-0.016408787457395067,0.00037311652344564197,-0.008760738256485257
NRTN,,-0.02787097845062628,,
ADAM17,0.04780500175831172,-0.006537768989234389,0.008173537871922903,-0.010646470302019847
LRPAP1,0.010809645693806661,-0.013162390968785694,0.09296096309062371,-0.009351002102817014
NID1,0.08603913041613909,-0.01892798838525926,-0.03195849282378192,0.025324604912813235
MST1,-0.04188982897478481,-0.004743052000638139,0.10883848327098483,0.0029635506078952217
DCN,0.05276476618430997,-0.020758243053251364,-0.020604310987783248,0.03147872392566501
IGFL2,-0.01984555142973713,,0.044381354963328616,
COL7A1,0.04295345543438046,0.0040091205171461355,-0.007105817259362407,0.07043008826471427
CALR,0.06847378728733386,-0.08755150408947407,-0.04453815055292294,-0.046446083504484634
PIGA,0.059198815901929304,0.014032540627066393,0.009629905744946774,-0.020320470180454644
CD200,-0.0034128927591721005,0.047938503665777676,0.027184534615121447,-0.025242204207654703
GRP,-0.018709457573932293,0.11746426261595899,0.05135153504408385,0.012314513789719149
CDH1,0.01600958825852217,0.08657305389458883,0.06379452810361907,-0.03776317026145101
LPL,-0.01847146302739471,-0.0015279970548069716,0.015189465351752904,0.015927096218932884
SEMA5A,0.05299712358942878,0.025548007699558624,0.06823460411218986,-0.04364554139208882
SEMA7A,0.038398027543701245,0.003339863841472793,0.034536154099056415,0.048581112493422555
SEMA4G,0.018868840876509037,0.05787960573239219,-0.04880732650565411,0.055451947505912105
SEMA3B,-0.015057762532262771,-0.05048798282760393,0.019036103606504907,0.019994082349195433
RPH3A,0.0031674827179564253,-0.04563935083111891,-0.027144123247000242,-0.06127844096976485
JAG2,-0.025840240313890806,0.02465383163579003,0.09596146150618767,0.08248050140845514
CGN,-0.018783706930457097,0.1004420851629941,0.010166938267446385,-0.01724409082166006
GDF15,-0.008847583657635324,0.05842814370922583,-0.00818099625396919,0.0433710572079639
SEMA4F,-0.07437935267139419,0.013386722732860382,0.07673808311139331,0.010019533384105396
NXPH1,-0.007012123168837313,0.03482269364829419,0.010042727841519734,0.04770929761405112
ARF1,-0.03777042593672843,-0.01127627526256348,-0.04138558277087254,-0.011541273709965497
DSC3,,,0.06688796982565903,
EBI3,0.021916626561784135,-0.0177674430133766,0.049738844926427515,0.02025560837727852
TIMP1,0.039418919166546905,0.020134745284671626,-0.055409557502684344,-0.019867891278048704
SEMA3C,-0.051072150798024955,0.04461411475341326,-0.005006019323063911,0.037136771781702646
GNRH2,,,-0.020834743857344233,
GAS6,0.03500448390237586,0.0257946874972383,0.0521088757801628,0.003723988788169615
MEPE,-0.01428765315976394,,-0.026568251306870672,-0.03970128556327144
SERPINE1,-0.001771171374573629,-0.018094975971467614,-0.09541000685924297,0.04392066528994438
RSPO2,0.11505730187628019,0.009122410931794568,-0.014174183018005736,-0.07813948641543866
SHBG,0.04549908034234492,0.033688973429503034,-0.017830472327642632,-0.014248456973338429
LGALS3BP,0.01724490858664184,0.05692499875712035,0.048605753198403934,-0.03244925094778634
LAMB1,0.05979410728451309,-0.0221587256315162,-0.023210545313519276,-0.029203021248601576
SPTBN2,-0.05102278726330191,0.08251143730690032,0.021404290754147154,-0.02964471298088471
COL1A2,0.0693362894418703,-0.057327662469221635,-0.07349731521348686,-0.02223015621232067
DEFB1,,,-0.041174819132370935,-0.00943072017608331
WNT11,-0.031087550438785288,,-0.02551623054662136,0.0933332388484768
LGALS1,-0.00038671467749119257,0.053161965706787814,-0.03725796551581501,-0.07862193121382573
BCAN,0.02045456414218285,0.0108244519640794,0.11418362865016238,0.03869712444597707
ANOS1,0.007264543316844833,-0.007395889154823319,0.06438419996186294,0.02189751404423343
EDA,-0.01749161236133271,-0.014465052051895605,-0.005772365148796262,0.050850505249366636
FGF22,-0.018903164142296543,-0.02986154988815234,-0.0001232424735025475,-0.01146828385843915
SHANK1,-0.02405434243563889,,0.10503093159955522,0.06365572339967109
NPVF,-0.01708691217085413,,,
RAET1G,,,0.13417574031230245,0.1282132810824515
TGFB1,-0.0044863963863605435,0.05315323260342016,-0.0073968953297443496,-0.011957337410990554
MSTN,-0.035140625904183875,0.014741136500545409,0.02353154800151952,0.08603534876772367
WNT4,-0.0318357293308881,0.07047432349048004,-0.04783018184473951,0.04417984411900027
TNFSF4,0.12266968086189704,0.05696417880488832,0.013776871038407773,0.04127408596495621
NTN1,-0.009672020935871184,0.028935204486134007,0.023674474675763734,0.03374093992756907
CXCL12,0.06619522236086656,-0.04525648832171558,0.0037090842966619833,0.08474479981890548
GNRH1,0.053588326358223144,0.07169587677777121,-0.03113994865156523,-0.017634882149458804
FGF8,-0.005446647473697593,,,
RIMS1,-0.059150976508286324,-0.025262856732353973,-0.02005222568323443,-0.0367583802443284
FGF14,-0.028607982512781727,-0.030827395234801946,-0.037988587460783464,-0.05690724290964696
IGF1,0.006556154805106641,0.0769523005672322,0.0395013132856134,0.024570889534713383
TNFSF10,0.08388108827363815,0.015094279543727595,0.032239844584709944,-0.00901287611353006
GDF5,-0.03648447544704644,0.016125825198857874,0.020621946353923688,0.0655222822513005
CHAD,-0.020380182062013783,-0.024238098561079002,,
RGMA,-0.027583146827281517,0.017914877617968405,0.07910036471632755,0.017194576740504466
WNT16,,0.08195470705769224,0.014120725890405847,0.051411506315919925
CX3CL1,-0.05331946236569562,0.036163272841799314,0.06196650720940393,-0.014783906129883883
FGF1,0.032069237067255285,-0.06738530528734124,0.07098072125672501,-0.054738791159882665
ALOX5AP,0.003535980009183451,-0.0027797550476987964,-0.02677362045784669,-0.019698284484064427
IL1RN,-0.04263663197542899,,-0.0069263611050722415,-0.01142566874496598
PCSK9,-0.018116847765956443,,,
NPW,0.06000249687132964,-0.022362607392948635,0.025491850775071632,-0.009249773320041689
CXCL9,,0.013692319126173925,0.022645562107254078,-0.004895593411051234
ANGPTL4,0.03345255435434987,-0.03061354397637585,-0.08761423130285176,0.025577596138013376
UCN2,0.019325483111779694,,,
OBP2A,,,0.01648915948861107,
COL4A3,-0.01433623128476643,-0.03761470469778659,0.027347262342060197,0.017548541582590085
NRG3,-0.03411676312728376,-0.008395480932977097,0.06552075397175859,-0.03671290708599812
IL23A,-0.02326724874068139,,-0.031176420741054887,0.020179570982004548
COLQ,0.02433190306041321,0.010453129704852234,0.11263538337399538,0.021133018076723555
SCGB1A1,-0.022783509217643404,,,
TNFSF12,0.007872073178784226,-0.0011705200094286523,0.08345035171948097,-0.02432761122234898
DKK2,,,0.07283269203971336,0.05731553383355844
FYN,0.01980337107245813,-0.010478327491497524,0.03318037995970545,-0.0076389446271252
ACE,0.04596189830925799,0.06538981761492624,0.021141283985696268,-0.007960338883911688
IL18,0.009059251766108497,0.008675312920874874,0.040847458432662874,0.03283819457174495
PPBP,-0.0025722856971130787,-0.025746346037899343,,0.026824171804513967
CCL27,0.04191983932307055,-0.027642083599073223,-0.012795615845754968,0.011839914890380786
SERPING1,0.06656916259069968,0.028852938165769712,-0.05861889418857267,-0.08029842149289149
