,ZH1007nec,ZH881T1
BMP1,0.006285682620838208,0.009128282758979428
NDP,0.07531137852156629,0.030336075508459147
RTN4,0.006149920995809879,0.01418547956929378
HEBP1,-0.03463997125541696,-0.01650268879210283
WNT7B,0.039521192213685365,-0.005004680176454787
PTMA,0.023746507121773612,0.015683925010597836
CEACAM1,-0.044493219311622464,-0.014826660991910582
PDAP1,0.08946053619878375,0.041401597938427785
QDPR,-0.12322448128558386,-0.02831890783836558
POMC,0.014575639095368671,0.006275015322070401
CCL18,-0.03815060945993713,-0.0025229427113616127
VEGFD,0.16223575762723505,
TNFSF13,,-0.01664934657350659
WNT5A,0.018160285869548088,0.010008841466155369
CXCL8,0.03323791666814138,0.04205070108367961
GRN,-0.07217422335215606,0.02587915349197045
MIA,-0.027828042552368797,0.020130099369687394
COL4A4,,-0.029880846467045006
TAC1,,-0.025580214067182718
RARRES2,0.02148470816206263,-0.008273369701752437
FGF7,-0.013776925751737303,0.010707860051696655
HBEGF,-0.04663767029766918,0.0016129188750332256
CSF3,,-0.02125604383401487
PI3,-0.03969826959967607,-0.00963384228976818
PCSK1N,-0.12003561056059645,-0.007759290602745265
NTS,,0.007378327761034724
SFRP1,-0.04690100716983217,0.027010898906222835
CXCL13,,0.13458417901357353
MICA,-0.04642990352473561,0.03695770720260932
TG,-0.060281205831222276,-0.0174940507081097
ADA,-0.10554262298126918,-0.05074504067784946
LAMC3,0.06606631073485822,0.030823362933966984
NGF,,0.0741455686572803
TNFSF15,,-0.013199638299676601
HMGB1,-0.03290121130976757,0.042144162829624056
ITGB3BP,-0.004556017074995935,0.007877768293549827
AANAT,-0.005301621064970828,
RELN,,-0.015943732590478505
IL15,-0.005852215152674485,-0.009342957340033474
UTS2,-0.08602813521191734,
BSG,-0.053449126424834396,-0.02174787163364773
ADAMTS3,0.04771530597439333,0.019322114788716777
CD34,0.01778137830360671,0.006438929471888017
PLAT,-0.016594775189526362,-0.04676221512126616
NTF3,,0.01287187071611047
CKLF,-0.026047725495752,-0.041140119090751236
CD24,0.07071700186107151,-0.0006732767744488265
HSP90AA1,0.07355985185660192,0.06430427966574345
BMP4,-0.0392672200789645,-0.0076641795211095974
SCGB3A1,0.1338005763854539,-0.02741148368141733
IGFBP4,0.0263464144168376,0.00014918816364296164
RSPO4,,-0.018460467690813387
LEFTY2,0.061780117387239285,-0.02510501645304191
ANGPTL2,-0.04063894912143265,-0.01353915171827978
LRIG2,0.06709877459607741,0.03954612238806952
ICOSLG,-0.05119313233027777,0.009752321534788385
WIF1,,-0.01716079283469864
NPPC,-0.05369520825394098,0.06467097182758118
LYZ,-0.006016170845041765,-0.0065712968316962005
EREG,,-0.022992823753694432
SPTAN1,-0.03725967006483577,-0.06376156557618891
PTH2,,-0.0017277981960695916
LIPC,-0.03871234026155006,
COL8A1,-0.021009506205610706,0.03407526611087084
GSTM2,-0.10254366141134294,0.06367950006709683
IL4,0.19813620950889074,
SPX,,-0.02821751659681456
MFGE8,0.024585390500492115,-0.044144482054095706
TGFA,0.019924311109175967,-0.04358851523977344
SLIT2,0.014045706060285611,-0.029889686182985008
PLTP,-0.10872644632040532,-0.04274418134745769
APOD,0.10861978727934153,0.07225549531527657
B2M,-0.10164779587441727,-0.01853689577689065
OMG,-0.01949964408904349,-0.006057675805291123
CXCL3,-0.039202492858840414,0.013504477500364586
CXCL10,-0.05321877560870961,-0.025224530319683396
RSPO3,,0.02818225913424822
CORT,,0.030520546087937504
NCAN,-0.0070314419084899285,-0.05209762976997209
PRG4,,-0.0440211981746532
TGM2,-0.006407129967653886,0.02701874890756966
VEGFC,-0.04194810287713155,0.04956714465224688
WNT6,0.10694829399792932,-0.024500053355816485
NRG4,,-0.02437752655526736
PMCH,,-0.014035573300032798
COL9A1,0.04758075156475833,-0.07223307755962725
GDF11,-0.019136808177000093,-0.010036127560088138
SORBS1,0.031447903750367136,0.06825816185677179
DLL1,-0.008723186470166717,-0.04694615576676426
TLN1,-0.03453977830289621,0.0035363118520905885
COL2A1,,-0.02956819633409473
SHH,-0.02986470914796455,-0.0104918293617489
PON2,-0.053372978809422454,-0.06279700837641772
ICAM5,,0.008513613075494317
HPX,-0.037384076674738434,-0.018890365377772837
SFRP2,0.08472117899064643,0.024927763316506226
CD70,,-0.013250317626487944
HP,-0.028679808456636088,0.02882066569134401
CXCL2,-0.05239473314349543,-0.05352396188216969
NPPB,,0.05279805500128781
CCK,,-0.0014502961962163145
SEMA6A,-0.04991965675519022,-0.018413420894392938
IRAK4,-0.053998467966095365,0.024058071922298186
GSTP1,-0.04453571271778703,-0.0602688548449701
VCAM1,-0.08769382761425623,-0.01835373001791993
NXPH3,0.023300613599542313,-0.04268869627421558
MTMR4,0.03371130744037299,0.035504347487798744
LAMC2,,-0.013623713125730803
IL10,-0.061680957033774755,-0.0222793780901663
SEMA4D,-0.056686256081410716,0.007630659013480465
TRH,-0.07220085742539119,0.024036735255742563
SEMA6D,0.043413773518174076,0.016046883804928073
CEL,-0.04739971832720021,-0.03448735031963877
PDCD1LG2,-0.05131457125887242,-0.015497305446104387
SPINT1,-0.018879228953896668,-0.043641041159409505
CTHRC1,-0.06813133583650324,0.08811531149241175
PODXL,-0.047343120034894895,-0.03925504100574989
JAM3,-0.15705376278699865,0.026684319484684034
TGFB2,-0.08508925062975556,-0.007804136038730459
COL18A1,0.047811152396902354,0.01102524086307187
NODAL,0.0040952161784650635,-0.015579737756642441
INHBB,0.061175889974739224,-0.02733009223597303
ARF4,-0.051294832809329886,-0.019483440397148374
CXCL14,0.02950911034662666,-0.010058138956229904
LIF,0.04785014542658394,0.006506995740318618
IL17B,0.06947971040852183,-0.019382641470029216
MMP1,0.05385880512216779,0.17143415107426566
MATN1,,-0.0017216017144014429
ADAM28,0.07903911814991348,0.045829763560823224
TCN2,-0.03683890237712564,0.04852251629571632
THPO,0.055897871088777265,-0.01732816181564588
CUBN,-0.05291677111490966,-0.04606310575242503
TIMP3,-0.09560611492438817,0.008693968697978392
PIGF,-0.013512252513211014,-0.014420468515296967
CRH,,-0.04521489468106789
BDNF,-0.059491477631234434,-0.09444730902333297
CCL5,-0.027514608769760272,0.00586056113504412
GAD1,0.041428276379981165,0.03257378948954733
COL14A1,-0.09476299386601977,0.030179120404509523
HLA-A,-0.08575786209821823,-0.01975677174147199
FGF18,,0.03739319313737868
ADM,0.0054172315232018575,0.013310984734914865
GNAI2,0.07831010888682179,-0.04086947724391811
COL11A1,-0.019026426337469104,0.009542954498457252
NUCB2,0.0004421726239517438,0.09087987545064194
CXCL1,0.13013224994733877,0.050605964079506335
VCAN,-0.08104853159820871,0.005097790447954071
MMP7,0.006332780059119345,-0.03450039973143183
PTPN6,-0.06423503576422769,0.015880925957821066
PTGS2,-0.009621305018394973,0.06137535298748111
CD58,0.020614603064365557,-0.027874053423382093
TNFSF14,-0.02025515181485084,-0.02026662963732873
CNTN4,,0.030571971697980496
INSL3,,0.05425656655785967
MFNG,0.0366290241949677,-0.016265275094841016
ICAM1,-0.04875609939721792,-0.042642164998421675
PROS1,-0.04867866003949474,-0.047428388751524726
CLCF1,-0.026308808624537685,-0.07280669017301773
PSAP,-0.043074830251461804,-0.014426099098008604
EFEMP1,-0.18349304984658754,-0.0029610551086312166
C1QTNF1,0.04277204145675794,0.0021879684856793286
ALB,-0.05239481435967542,-0.0339258319446801
CCL13,,-0.005796983423035991
EFNA3,0.09877194373853587,0.026316621012595947
DRAXIN,-0.018786064304278927,0.03753512493386031
RAET1L,,0.006678564009361852
NPTX2,-0.04059362055882993,0.01467188239938298
FGF11,-0.03376713004383711,-0.021082776889104593
CD59,-0.06419999103443677,0.006842890181681011
COL9A2,-0.006811759843066042,-0.05985482751009449
DLL3,0.059704621991879765,-0.032224885556305004
LIN7C,0.017208858009213887,0.01976353980256889
GDF7,,-0.01647558535066472
PSPN,0.031950597160328394,-0.03071885687949889
ANGPT1,0.07690727676341848,0.07650193825444673
PNOC,,-0.019532479349019943
L1CAM,0.07580720158206856,-0.019640351936615036
APOA1,-0.0023402983523410493,0.010373183938455526
PSEN1,0.059062509232622934,-0.007661644375585842
CALM2,-0.039653761254278254,-0.014844427454040061
CLEC2B,0.054001637091422555,-0.050609264818779164
NTNG1,0.024235132915844563,0.00828380880113383
LRIG1,-0.03267665813375924,-0.045205350960502905
GHRL,-0.012711808327416786,0.003701018279576688
NPY,0.05733102712398667,0.0013349284449887101
MMP2,0.004603632679916699,0.006805002823819305
PPY,,-0.02486286780430798
ALKAL2,0.0020262628856112484,0.025174298871511406
CSF1,-0.09984666134436508,-0.01606648159556109
SEMA4C,-0.021777524689854895,0.006131719580370502
ICAM2,-0.022889782372368276,-0.022933839117449138
SYTL3,-0.07985141651821216,0.0864089721463438
IL1A,5.031656296686124e-05,-0.026279402714338262
HLA-G,-0.04194810287713155,-0.005285527684538809
PGF,-0.006808473186438142,-0.019240028240016728
LGALS8,-0.02239957161589757,0.029212223387761447
DKK3,-0.013487197238772126,-0.021629479191376144
COL16A1,-0.1327069354491003,-0.03315455924341469
TPH1,-0.03254893230028902,0.012493607474021147
TNC,-0.009301927216591333,-0.018653343289212816
TNFSF9,,-0.025462131369417895
C4A,-0.04926122738921647,0.02715539988661788
CNTN2,-0.024338279452527346,0.021719165895791894
F7,,-0.016475586943813566
LUM,-0.01419163042040199,0.038208951259559844
BTC,,0.17058961938558423
APOC1,-0.06195521313186792,-0.0034176079492113094
PKM,-0.006911419419589386,-0.028663302043056026
TNF,0.07892000519031381,
GNAS,0.06724180395389484,0.03902030219095599
BMP8B,-0.028158233316893287,0.02361595311822447
LIPH,0.06748125875983517,-0.02616396078184826
CCL28,0.08572699172828267,
PTPN11,0.012790784638255477,-0.02902567056988764
ADAM12,-0.009054664702723947,0.042702676959615785
EPO,,-0.015762722434468458
EDN3,,0.04771334070778936
CCL22,,-0.01383110274258041
CCL2,-0.06446578886509714,-0.08327993762942722
DSCAM,-0.016856865399237767,-0.011146829972841138
ANG,0.008582360567242913,0.024519403355263477
FBLN2,-0.0636861132510847,0.07012163487403249
VTN,-0.036420914737161705,0.015499895865798124
VEGFA,0.025949479342978327,-0.002353269129886237
F10,,0.0009928749575610393
SERPINA1,-0.0062498291782938226,0.028181883787825227
VWF,0.09276801056117025,0.0588087912668935
GDNF,,0.04774645506547677
VASP,-0.06790048736557251,0.05082072117550776
ADAM15,-0.0435388052835372,0.06011443527057335
WNT2,-0.04644706371863234,-0.01892667221766844
CALCB,,-0.024622058110707407
OLFM2,0.022890940995140708,-0.0458323924816788
MFAP2,-0.006084854581782484,0.05765808438389619
HLA-C,-0.04109015632030941,0.0214307627504073
THBS1,-0.002287017682857099,0.01018084265340097
HSPA4,-0.06347852604298312,-0.022345667220366978
LMAN1,0.06238276807476419,0.018456657058991462
LYPD3,0.045179750005438765,0.08138387831889614
APOE,-0.06790236650816946,-0.043259425017217225
SOSTDC1,,-0.023431780346175168
ANXA1,-0.047236091167907696,0.01383391510657792
WNT2B,0.0377825510135428,0.006324213282090162
AMH,,-0.01179482005671623
GDF10,0.02940987392218735,-0.010568112552913265
EFNB3,-0.024057894408071056,0.014051986110030747
LTB,-0.06528839620979097,-0.021592721267515137
ANGPT2,-0.0012683939092479276,-0.0013690544292751922
NRTN,,-0.014035573300032798
ADAM17,-0.03894470755749379,0.032077668781481876
LRPAP1,-0.001167630948941199,0.0028462064150877814
NID1,0.024967440482859996,0.04012453898421856
MST1,0.09459653765243779,-0.02741845394802066
IL13,0.04821450687733835,
DCN,0.028869453174553757,0.09272926422049851
COL7A1,-0.07894344875338309,-0.0014007887837116358
CALR,-0.051103412652760645,0.005361385775793618
PIGA,0.0017937747130757065,-0.022025742640137517
CD200,0.03819633049176223,-0.019185124285228828
GRP,,-0.01539472979055766
CDH1,-0.05195606643007045,-0.03638817427679931
LPL,-0.14923816350329216,-0.01212574779001351
SEMA5A,-0.0116330124400578,-0.06635544413621491
SEMA7A,0.019142339591926204,-0.030261622235164397
SEMA4G,0.020821849321395847,-0.015839509889890073
SEMA3B,0.013052069735956804,-0.022723066229208756
RPH3A,-0.043829461172468935,-0.04595028971215819
JAG2,-0.05846747448318723,0.043165343201988775
CGN,-0.07248368893817381,-0.046018854043709076
GDF15,-0.04541882664457495,0.06791858432516573
SEMA4F,-0.06174973111904982,0.0364435354811617
NXPH1,-0.09166947011530546,-0.04027654096241071
ARF1,0.034815409308366255,0.011620650476611424
EBI3,-0.02582596409189262,-0.0076863017897212185
TIMP1,-0.012459905974029881,0.016015478301040983
SEMA3C,0.01572821025686099,-0.012209443595198535
GAS6,-0.08383727626358813,0.05113062797406741
MEPE,,-0.02375676100352497
SERPINE1,-0.042085479846880755,-0.044795346601681475
RSPO2,,0.028645932605277234
SHBG,-0.0358282105564988,-0.02233891300273843
LGALS3BP,-0.038200941712440095,-0.03256340100801014
LAMB1,-0.005862801244031002,0.015145048383607352
SPTBN2,0.027072081708286046,-0.017273718760825292
COL1A2,0.06618921881779755,0.07742787164901957
CEACAM16,0.004020538716269264,
WNT11,,-0.03307038461767728
LGALS1,0.07175763892032375,0.008505098994923811
BCAN,-0.0024048419184259907,-0.06295585615463449
ANOS1,-0.04140808513549687,0.006724146828238992
EDA,-0.0501717313649791,0.0431404378444817
FGF22,,-0.02363093429399978
SHANK1,,0.06790321545296756
TGFB1,-0.057837387941206526,0.041582228122688907
MSTN,0.018742353587541928,0.008080068006216896
WNT4,,-0.0074543876857873686
TNFSF4,0.01642269343368352,0.07206612958377955
NTN1,0.012282290003416057,-0.04062966890885067
CXCL12,0.1118808696799813,0.015024059212795935
GNRH1,0.15127408889136612,0.01246921643839768
FGF8,,0.02675296725877448
RIMS1,,0.07501936039834196
FGF14,0.0955282095475114,0.03392762593815414
IGF1,0.01636464736405657,-0.014331689260646057
TNFSF10,0.03464217096040382,-0.054350475705362056
GDF5,,-0.048025934126385526
CHAD,,-0.02193836960238031
RGMA,-0.03576908317816302,0.009643978732562116
WNT16,,-0.014035571447480402
CX3CL1,0.06723858414052922,0.009013436859463656
FGF1,0.06974219569160867,-0.05531876972356783
ALOX5AP,-0.05542991878535742,0.02393449058372443
IL1RN,-0.011184447246752634,0.0009618051408543844
PCSK9,,-0.013623714650362188
NPW,0.03251795735572769,0.01191516873299762
ANGPTL4,-0.03035944985851459,-0.001979882796949
UCN2,-0.041423601941578514,-0.01539472979055766
OBP2A,-0.07113624872303605,
COL4A3,,0.04912663427978806
NRG3,,0.013285225683563856
IL23A,-0.04498805914623728,
COLQ,0.11326913167709679,0.011933031074802617
SCGB1A1,,0.00789835572818046
TNFSF12,-0.06625527950516044,-0.043230197550293954
DKK2,,-0.018143586113229363
FYN,0.06053345246446922,-0.014174780450783648
ACE,0.012784147698184126,0.011963554906075409
IL18,0.07855361749890888,0.014500630181591269
CCL27,-0.04999139964675557,0.06333052420574897
SERPING1,-0.10078333782793365,-0.024122157430714854
AZGP1,-0.060668655213354135,0.044888034964190984
INHA,-0.05664341676646335,-0.041035041782829296
SEMA3G,-0.04467881435236522,-0.022602460502315434
OXT,,-0.013199638243557481
COL6A1,0.008744092353626023,0.013253197047649516
FGF17,,0.008970202541010752
TNFSF8,0.00451205241413754,0.09256515569979684
FGF20,,0.02293977082119433
ICAM3,0.043320172990698146,0.011414919455329024
LAMA4,0.012267640541594318,0.009367388477321147
DLL4,-0.00523326536425115,0.10922453621828963
SEMA3A,0.01229502093677248,0.016544707553320513
RLN2,-0.006781500802548973,-0.015394728092963926
C5,0.0017162118901039472,-0.05516295734161125
C1QA,-0.046369878725180655,-0.004537290132011266
COL9A3,-0.13280861092587187,-0.03866835457853816
DLK1,0.015337491894058655,
HGF,0.00378940442099874,-0.08203161454509877
P4HB,-0.10339804774177874,0.03448055140365199
ADCYAP1,,-0.0287642527996073
GREM1,-0.020779424207087397,-0.05272218553130912
EGF,-0.04295458791122031,-0.01938264119562094
VEGFB,-0.028500049344443126,0.012059362280320342
FARP2,0.06760192275329212,0.040702518765605
IHH,,0.03412301467474899
LAMA2,-0.013884939935740647,0.027351871824855243
SERPINC1,,-0.015018262958779517
NRG1,-0.007638173674404916,0.04935559275855131
SPINK1,,0.06320630875863424
EFEMP2,-0.02311849585689007,-0.01762234432436154
SELPLG,-0.026937334339054302,0.014180126968787076
GDF6,,-0.02580804750797281
HLA-E,0.05543977308541073,-0.012278061924701137
PTN,-0.06728391033732736,-0.05917565775235525
CD274,0.02917095643489149,-0.028620217185678542
FGF10,-0.026612418960446027,
CD14,-0.03645367611340719,0.029847510189728813
SFTPD,-0.04547866706818595,-0.030979866059428103
SLIT1,0.012607447128210733,-0.009522536812524282
CNTF,,0.08376137166932794
BST1,-0.003632582267495041,-0.0002107445341537509
AGTRAP,0.013027640564033086,0.006700213284879577
LAMC1,0.04992533135948454,0.03425357503527924
COL6A3,0.039168836111815444,0.08661135607840689
FN1,0.03839743816845849,0.03274646449662805
MIF,0.009055261452653344,0.03551025568020725
JAG1,-0.04883265438552701,-0.018442864028287514
NID2,0.0894168058348469,0.005168382850198848
EFNB1,0.05571036067415069,-0.008563477053901843
COL4A2,0.05594236185233836,0.04003322600533818
SPP1,-0.0524791864717223,-0.014622538826773987
PODXL2,-0.06651298285391376,-0.02743228888519129
FGF9,,0.003924352784297365
ITIH2,,0.05226925695615029
ADAM10,-0.03103600332759593,-0.01745151399338251
CFH,0.030537853030064094,0.0720562979598342
COL4A5,-0.012917283604000065,0.010311294697977978
LTBP3,0.014506475505904299,-0.018406040418410263
GNB3,-0.07915562106738372,-0.03640503012055464
COL6A2,0.06478291241419641,0.03906576992489618
GDF9,-0.03700527575213774,-0.03430092695488123
NCAM1,-0.0027757364982468843,0.055588535427953764
APOC2,-0.1040062938135834,-0.05205375209688999
BST2,-0.028663696551559252,0.011857941988199514
COL5A1,-0.007799260575573623,0.032242541550469676
CALM3,-0.05025680558161755,-0.022372710712238328
THBS2,-0.04466535646075014,0.0036319262812730298
SERPINE2,0.03773625553986628,-0.0049996995901954566
EFNB2,-0.0673548440463688,0.06366557960192039
PROK1,,-0.014436246443411929
MMP9,0.07665173934376525,0.036519411310088984
NPPA,0.01414711580137158,-0.03696436509968463
C4B,-0.038712420377187896,-0.01782154727571516
NTNG2,0.05292351346260426,-0.027897952843603337
LAMA1,,-0.0020619863702472383
UCN,-0.04298100625920406,-0.04503164975819918
ARTN,,-0.02785363989462386
PDGFD,0.03052539993217228,0.0247255944326798
EDN1,-0.005690569195411637,0.030935214328691864
ARPC5,-0.04076734071399346,0.05111751347997448
GSTO1,0.023823552927485805,-0.0024122681450089584
SYK,0.027142413549250108,0.02191354380926817
ST6GAL1,0.005095577053612655,-0.014982907185846732
WNT3,-0.00024134936527334688,0.03818132343888026
HSP90B1,0.004522106129918859,0.024064644338238694
ZP3,-0.03009617640132807,-0.025224533834564102
NRG2,-0.032254902972169194,-0.004595515090692255
MELTF,-0.05272201464058411,0.07618889004848178
NLGN1,-0.06646208871216307,-0.0027533926576959154
SLIT3,0.015789588782956304,0.03743932587482939
CCL8,-0.06016826768454809,0.0568824955660839
S100A4,-0.029560843301136647,0.04717192195926041
TNFSF13B,0.11672489313735315,-0.06269203928601019
HSPG2,0.02105985352336714,0.08721841484775389
FAM3C,0.07556274360097093,-0.005449078602352331
FLT3LG,0.04234703261621836,-0.017799585307721973
A2M,-0.036673166835555396,0.00458857604183277
VCL,0.049498696867751144,-0.023622076242576066
FGF2,-0.15071052067678595,-0.017206833111383404
AGRP,0.0777307929651389,-0.014826660991910582
CNTN3,,-0.008106537829131653
RNASE2,0.025113109497165026,-0.02990653860460175
ADM2,,-0.018926675061790896
GAL,-0.0054451284707517115,-0.019079761535685226
CXCL6,,-0.021354092652977764
PDGFC,0.07825723682583655,0.003448665240832842
COL8A2,-0.035108078823229645,-0.032611542068857316
