,UKF251,UKF275,UKF296,ZH916T1
IGFL3,,,,-0.016190498247125644
BMP1,-0.004148495400800308,0.05952365890134223,0.033187056328637964,0.0688423871473962
NDP,0.013690688858668466,0.010713226677684236,0.0015331166278348312,-0.0009870246485117564
TNFSF18,0.024511732714470085,-0.010647509681371023,,-0.027310475978934688
RTN4,-0.01814503094795051,-0.02172514871660973,0.01935329346542311,0.012427200102532477
HEBP1,-0.006202895210644376,-0.02083490517420544,-0.04638999543585277,-0.057049265208641176
WNT7B,-0.01680713892917975,-0.020524532393559225,0.004310829558505649,0.027522099535435326
PTMA,0.02377186933181729,0.00597311764467577,-0.027505084957505838,0.08311642445536137
FASLG,,,,-0.01404201360626378
CEACAM1,-0.012898468246808306,-0.016745996129576765,,-0.019537399536718996
PDAP1,0.027777126828980286,-0.011620515081691426,-0.013875335046951601,-0.043395095533695686
QDPR,-0.043467947266748276,0.03288145318968669,0.0088875361568652,0.020874028118727548
POMC,0.0056573447400791906,-0.012354528249030876,-0.04841346372093471,-0.00829615928838823
CCL17,,-0.013279517579130084,0.015868050307062512,-0.012727508140460966
VEGFD,-0.018474467952044674,-0.014148202783512946,-0.01978203400769967,
TNFSF13,,,,-0.0009445590704209872
WNT5A,0.0010724307165981355,0.046600164715058304,-0.014297576482556099,0.1003457091013469
CXCL8,0.12955350129974472,-0.024980287901841407,-0.01842189021940456,-0.00644441177699765
GRN,-0.014667667016591219,0.047904588498547555,-0.0021096357766411528,0.057100831048766704
MIA,-0.0164298998248424,-0.004965853860264322,0.0027374144695247707,0.009865415568248645
COL4A4,0.01908156238985041,-0.013864227203243833,-0.030358083953997514,-0.02583860815478744
TAC1,-0.019229392578015956,-0.022199933623572005,0.09023317175573971,-0.01673160363813612
RARRES2,-0.026437779017367456,-0.04058862281491306,0.05765837317286188,-0.00938753678765497
FGF7,-0.020851853159548683,0.07439064945086067,-0.042276612351966024,0.02636801476451181
HBEGF,0.020821992775693774,0.030153088920374008,0.03730327140773128,0.07574946116094558
CSF3,,,,-0.013400102622031113
PI3,,,,-0.029113971250000786
PCSK1N,-0.032178368664896595,-0.007551275905316755,-0.026535517294298674,0.008538602756540246
NTS,,0.0012365845400951318,-0.021534628280973103,-0.019843724728920105
SFRP1,0.01755812311080517,-0.029408340856306232,-0.0158733453652506,-0.01938260683914324
CXCL13,0.06745781021615428,,,
MICA,-0.01551727509078255,0.019533412022082888,0.0030421294244078415,-0.0002524265092062474
TG,-0.017539317976746585,-0.013378611417638507,-0.019517295261808253,0.081937777201474
ADA,-0.01723015533646401,0.0953103069024363,-0.012111596672312909,0.08861486727404601
LAMC3,-0.03118960293916305,-0.016724093223174398,0.059113958750109254,0.07957071156679668
CCL7,,,,0.10291250069977077
NGF,,,,-0.022341902192666213
TNFSF15,,,,-0.025927818728162345
HMGB1,0.056196048113524306,0.011901293672719948,0.0042483564567692205,-0.006142341484828172
ITGB3BP,-0.00985047318704602,0.04640865861162405,0.042253092034093775,0.031324149487967676
AANAT,,-0.012031463432730795,0.031074545184764317,0.09675884351943292
RELN,-0.03240317954127934,-0.005779868191988682,0.03055078357577237,
IL15,-0.0223448227664525,0.03154262965640212,-0.023004362471490916,-0.003829901377189359
BSG,0.045222464795523,0.00021515276217054172,0.023184784671774074,-0.0034594895301946777
ADAMTS3,-0.03081785331385784,0.08874454427885557,0.0026224881498823653,0.012074861198314881
CD34,-0.018983755072387684,0.002665005913568537,-0.014023452055368524,0.08081135284320465
PLAT,0.02150003021587366,0.02646777212333187,0.035530631952220226,0.06694049707691078
NTF3,,,-0.01205277182426221,
LTA,0.01192341729180521,-0.011587553160305459,,0.022011187353398298
CKLF,0.030413285843333585,0.026646613140429355,-0.021806405983837984,-0.03324293407564139
CD24,0.06597839357978656,0.029372236897055246,-0.01465075146603291,0.007422436951702093
HSP90AA1,-0.05247686449553936,0.0020335369478973672,-0.07111381609087161,-0.04006497279551793
BMP4,-0.013673133853007165,0.00606397498160726,0.028367168977927088,0.10999216483913536
SCGB3A1,,,0.02756746795711667,-0.015163651003428013
IGFBP4,-0.0229031404383814,0.06400506168022731,0.04162213726542577,0.09378360246133992
RSPO4,0.010219260855098998,-0.013477029757715937,-0.018977194972355272,0.14880146686732323
LEFTY2,-0.0130568824014247,-0.024394801687952352,0.03467234929166951,0.032860230870580105
PF4,-0.011732911159669948,,,0.06307143958653877
ANGPTL2,-0.06524013399556014,0.01859175646457381,-0.03198113563359793,0.11276049886865597
LRIG2,-0.064637774492706,0.012502239268305328,0.007181400385389606,0.02915449015953291
ICOSLG,0.021977679911153937,-0.00047883082427534266,-0.036015172220046146,0.08516138333321709
WIF1,,-0.01039990465138052,0.03038194559526561,
NPPC,,-0.02028690954289496,-0.026373656888917508,
LYZ,0.04545675162268969,-0.016361668541150266,0.02644123337823866,0.054987308428447276
EREG,,,,0.012256427704037863
SPTAN1,0.03539595544375864,-0.013231911277568913,0.019353882671379222,0.015658795033300046
LIPC,-0.017658658355735282,-0.014228894984427741,,0.07490621693597317
COL8A1,-0.03923150156182642,0.008907554379843705,0.010391197169295272,0.07428845017223919
GSTM2,0.000362479579446366,-0.021913816249713537,0.012134974950841173,0.012197392600458438
SPX,0.05981108699418381,-0.013833973481996376,-0.028825986368389407,-0.03575279133343662
MFGE8,0.027498898811820074,0.051137236372216247,0.01243501480460182,0.08734362783913895
TGFA,0.007129807745052149,-0.027559265947256533,0.043194597502563166,0.06284192436442201
SLIT2,-0.030593200414327927,-0.02671730237324804,-0.007535578234478746,0.06281291809836312
PLTP,-0.002026116748396804,0.018891755669113587,0.024791690621997306,-0.03160068596869242
APOD,0.00761852030647653,-0.020695523447802525,0.050980972089122015,-0.0321102537907625
B2M,-0.07617093590183434,0.034552597174178655,-0.003365650534302831,0.08526694166546285
OMG,-0.04118182964209466,-0.029985424127126646,-0.02698448634662013,0.07530457025673476
CXCL3,-0.024121748744092935,-0.017159298130013375,0.036605750076403314,-0.03113044461137948
CXCL10,0.004451773439715815,0.040902545878897516,-0.030839596991795695,0.10251438380800469
RSPO3,,-0.020355016207720004,0.011789805631408464,-0.014249892961483067
CORT,-0.02095423634934998,0.02621675934400318,2.471187959816399e-05,
NCAN,0.042514140993904964,-0.013872642172905805,-0.07412155711946868,-0.04378851357614121
PRG4,,-0.01722310901263333,,-0.032279847954484485
ZG16B,-0.01411865164669178,-0.009207362886350112,,0.02965057782205723
TGM2,0.008173318783620133,-0.020168416593707585,0.021572170140006765,0.09081212223305281
VEGFC,-0.018128892416916103,-0.012823737177272636,0.033570318296127034,0.07832049713633592
WNT6,-0.013056882744096093,-0.020490657698756486,,0.016809115050207733
NRG4,,-0.017688834909469545,-0.02265823897696229,-0.01424989455855609
PMCH,,-0.013477029107303687,,0.053039391204892414
