,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,0.13968149849801692,-0.05207465941789985,0.03092332930431862,0.03544960451658412,-0.05846510978926154,0.019457261171910916,0.08026292309010236,0.09479833181926321,0.1785802515577066,0.0036195532221847833,0.01737174959414023,-0.05130638608721594,-0.10427017245866213,0.0067498968782001125,0.02595137252645651,-0.059016823284399035,0.08146510546999235,0.02977176243334909,-0.04211122243286099,0.005647629132838655,0.06353038690456139,0.05268338875925369
FGF7,0.09882663940132165,0.0037294291425446304,,-0.03116418183382532,-0.022515087594741766,-0.026510296552039226,0.016061580793672717,-0.035151550361969486,0.10681149914467072,0.036731079723553876,0.039804008640812724,-0.04742085926872423,0.0833802593944975,-0.015501146894817974,0.04593630321957169,0.022568107105011753,0.11490185219080022,0.0203413386842252,-0.011407599065682637,0.026813036518506545,0.06348511708995501,-0.053503345667106704
EFNA2,,,,,,,,,,,,,,,,,,,0.01989800595547577,,,
HBEGF,0.03399780379669111,0.04910050627816136,0.010023162248368129,0.0071143999936539425,0.03504816068675677,-0.0033486097137088006,0.060237514472845706,0.027784142205186137,0.10005254038679436,0.005224920339747501,0.055987364033338434,-0.07798863313533498,0.059068015930535546,-0.008905954258940384,0.0018293155385387093,0.09965089727892813,0.10485147412029541,0.006265196280292216,0.01765887555947354,0.002404687786302137,0.015231281989753256,0.13663170014543188
CSF3,,0.13201084784073935,,,-0.021724863219156093,-0.0055443977539901745,-0.03352441237827745,,0.03301713969693111,,,,0.043893938044296595,,,,,-0.0009044820879470865,-0.08500244599617757,0.06161603752439606,0.1416520493898085,0.08167538716166106
PI3,,0.05658734117395759,0.003186285018812099,,0.03349040050847698,0.0014407087573178505,0.004246257475405553,,-0.02884225531968076,,,,,,0.025425528239675293,,,-0.03272742560104231,-0.07426808393477642,-0.014701746569933402,-0.041369807212163816,-0.005728479479743337
PCSK1N,0.020027834391960358,-0.026326185848986456,0.01225324964694875,-0.0754289667387318,-0.005843979658073373,-0.008237055217511485,-0.012726692890545241,-0.020073808478869873,-0.06058317531521609,0.0007816210769117696,0.009654733598191795,-0.08562758276613655,0.06128055741349931,-0.05622635126921218,0.025209104463958784,-0.002465281992229629,-0.0005386819848203612,-0.00775076345675703,-0.006993919522413993,0.09963137783525298,0.059919062299677084,-0.04553375577909025
NTS,,,,,,,-0.008973076183577301,-0.014971925485278838,0.04564778803492379,-0.026588577542588608,-0.016688566484817605,-0.018390045818837426,,,,,,-0.032439793616023054,-0.04088251723126681,0.06371619284679754,-0.026817052719983976,
SFRP1,0.016439951441136903,0.03548210304225734,-0.0012598014378166005,-0.021591786084779338,,-0.005926166497519672,-0.005664022020331133,0.06540834367528957,0.03184552620417378,0.11035401408947308,0.08895632404696384,-0.007169514661563075,0.09492572213221996,0.027211328439820853,-0.1337378023827973,0.02298309264585735,0.0014475691887578886,0.08454055328830155,0.05251616364455292,0.010809754613426564,-0.037304613986595264,0.0008988436592207734
CXCL13,,,,-0.0032511911147342113,-0.01577482124358449,,-0.029920460322142232,,,,,,0.02718273302757999,,,,,-0.017149261497934953,-0.002910241333528154,-0.01519951849219144,,-0.03322020762717576
MICA,0.01575406194976782,0.007658965325201662,-0.0185926084815314,0.01657626388844188,-0.0061148054878599955,0.02181477864431882,0.002311638849266205,-0.031778402930305406,0.09289921999508742,-0.023711774100759354,0.05198440250944221,-0.018034648267238267,-0.011014539573605727,0.07631595022347643,0.030498585802661547,0.06276499360352104,0.05763291020544283,0.10191051730658629,0.09293580410394683,0.026358702667828075,0.03392856325825456,0.05121580100695307
TG,0.11713331618380296,-0.019234600929224053,0.023843632544279476,0.02355818065141704,,-0.021817981521440606,-0.03290394985510653,0.003850336091235244,0.06820805167246798,-0.022459415880672233,-0.015228281523320635,,-0.015312118134373023,-0.009706505431046434,0.05712425425631219,0.02387042799957554,-0.02790868792745503,0.0547108020357146,0.02583368183828737,0.006538880395409516,-0.02472582580643928,0.0815298541828678
ADA,0.06817709396658425,-0.052754242862124844,-0.03537473850044911,0.008529002620205131,0.04422350932204484,0.04751743221847438,-0.01502756420605962,0.10194808905548912,0.1260092625438711,0.03274667600854888,0.05475410960185598,0.002723997458035611,0.11594693713653269,0.0158662204971791,0.052371176662026044,0.006791746703385216,0.04648938829014272,0.022720112410295198,0.1624745407184683,0.007702291945113895,0.0051642355665678765,0.00727873606173652
LAMC3,0.016348945999856257,-0.03034238504869266,0.07703260525076419,0.04341817900299329,-0.04055262553872394,0.0054975984063963,-0.04001648774864993,0.024638513604351514,0.14095330164660924,0.05362178235794817,-0.014891724162101291,-0.020045795483580237,0.02292062224352463,0.006096906406217292,-0.060067498141030726,0.09262172638543419,0.04794606988098357,0.01693401579694894,0.09967327970501129,0.006928641552657086,-0.018056732404850458,0.027598904584930892
CCL7,,,0.04660950696101938,,,-0.015774365780773084,-0.010174057161874426,,,,,,,,,,,0.007672346250121145,,,0.03387626507330363,0.022900986529069956
NGF,,-0.0019425048559265432,0.02295933411569703,,,-0.03614310096593715,-0.04234253537882257,-0.0164912327687246,,,,-0.018390057927462438,0.00046579859131331587,,,0.006082751310721031,0.06364221203534895,0.01720618366991878,-0.019808160060086413,-0.03517970712043118,0.024276622545517466,-0.04641477976593947
TNFSF15,,-0.013668708871456397,,,,-0.017565527811238196,-0.016559659468412143,-0.020023972004614955,,,,,0.030999943487667183,,,0.04605578609432833,0.0050007857959842115,-0.0020694629902748753,,0.08436624684404241,-0.04627997152438432,-0.010858696109143074
HMGB1,-0.017982475042254843,0.04179543177213133,-0.046145172531673335,0.04211253654265234,0.046459181889609666,0.03868701525104543,0.07844901368746168,0.05475991285442284,0.12434990339387884,0.03433977914470507,-0.024534199634498686,0.04606707375843204,0.061788214418553374,-0.044764996143211826,-0.1553942730951449,-0.01667525887213002,-0.06981543428112162,-0.1019678227132922,-0.013834459354818146,-0.0009412887174982345,-0.03705175459130546,0.01776891953925593
ITGB3BP,0.07064146992042179,-0.018224074950095065,0.004816847240526987,-0.05514797713579945,-0.004854533943425469,0.019266365038946198,0.02633072577992758,0.031314829480499594,0.08284314392056993,-0.03143965290403857,0.02921973824234897,0.014165814138002131,0.09289041244317686,0.05329987207918139,0.09811228194719507,-0.022572847680171534,0.07293776951635485,0.0790949227883157,0.023622511075674462,-0.02368175595804795,-0.0010167835483137731,0.049757792460903574
AANAT,,-0.04620958452837707,-0.01812801654130791,,,-0.01598283552577695,-0.026464845198859707,,-0.023104964362924574,0.07810726017970808,-0.017553884039525347,-0.017289359007688333,,-0.0038618225432213286,-0.0878868869601376,,-0.015082482493909217,0.06422405470069754,0.02022598093358128,,0.0166519714790291,0.014928631474041542
RELN,0.09737759710568697,-0.044453191726163986,-0.03375813631948605,0.011853180482325113,-0.003018267980047675,-0.02774262319598143,-0.011885555009887657,-0.010555408226120572,-0.06779721485550659,0.007383760576392455,0.031863563380628,0.053611526843191246,,-0.00975408670702996,,0.04462139184765925,,,,-0.02244043663827895,,-0.05445671245837173
IL15,0.06530146669078646,0.05043388281554883,0.025453831918703384,0.014808925659145582,,-0.02867629707954225,-0.008443261230725443,0.011549273817416961,0.024170126850103293,-0.006019273823632813,0.03200521234840855,-0.0201276640947579,-0.03942573252161321,0.026383284630079877,0.028432672658171523,0.05904144837071908,-0.007669303031253638,-0.02849102455904293,0.08800625960044982,0.015203931418210128,0.08600424359023918,-0.02890402739068944
UTS2,,,,,,,,,0.11050275853142623,,,,,,0.08309873036660181,,,-0.0326179249026788,,,,
BSG,0.10875699360288069,-0.012794014720216903,0.037117869395046646,7.566311837468893e-06,-0.004223099187420608,-0.054308266682835137,-0.014157607221630206,0.033436664686048695,0.022733896368018727,0.03027525711066811,0.020598869473834096,-0.0037978773326145495,-0.04883626228105509,0.0014326787629995034,0.05241452763991399,0.086877820169565,0.0907775677622589,0.11080090409289181,0.029378214986006814,-0.028978395089399304,0.06625963733811516,0.03383654214142414
ADAMTS3,0.07450817628917143,0.12267292810159369,-0.025413579749166203,0.01078208927277346,,0.02827306600856356,0.10279220841821847,0.009692959166835399,0.15329761058240002,-0.013908990902109534,0.07258990893806584,-0.027762648013181648,0.11126257381275949,-0.004910674230847373,0.03258232486263901,,0.024977572449870426,0.00949155838925842,0.0645144800621408,0.018787264475569904,0.03649982343137376,0.004265582342884605
CD34,0.06251023289641222,0.007669231072448439,0.014278609551825862,-0.009841625327008812,-0.03602221384810467,0.04794154352774407,-0.028973266268759117,-0.002991967794745643,0.0956201378144377,0.006342902277920215,-0.03284284041326872,-0.0546069874353702,0.08850985965085678,0.013301831261172107,-0.03658437417957091,0.11063462475654498,0.06876259586311784,0.1162325890818323,0.153235878975284,0.03119625754391057,-0.02329564974783895,0.009197295770946448
CCL23,,,,,,,,,0.04914581923092284,,,,,,,,,,,,,
PLAT,0.07854056912093589,0.044175745379969746,0.010331779286422375,-0.04065801824503585,-0.024732082453522777,0.004423248662365856,0.03272398917233141,0.08839563030187722,0.1402867077678158,0.015991567071740615,0.005241710642440969,-0.030332334674529962,0.044784288511259394,0.061328426095393684,0.028286446670437358,0.0908905594605493,0.08124981082012499,0.010047744996268735,0.07698686289959476,0.0016646669417731625,-0.0011425175309478547,0.004360964063690939
NTF3,,,,,,,,,,,0.023069894973550532,,0.026376758050503397,,,,,0.013324816300167382,0.05567772300005805,0.029277316639348627,,
LTA,,,,0.04968748273789801,,0.024230471448614146,,,,-0.019452667197104045,,,,-0.0004900805063302289,,,,,,,0.06414472274770264,
CKLF,-0.006200995667283335,0.04856870837073453,0.015852996025048492,-0.005094238688785931,0.01024011089117094,-0.05283089864737368,0.008463083354704123,0.013094290351760704,0.15486644505502647,0.04592525608124015,-0.0218377534039692,0.02003960615495698,0.017792613253213452,0.038003386018072564,0.024735417354375656,0.16302418247527614,-0.0005128541126874179,0.0715324825768685,0.13681406070700208,0.044813198900610404,0.04260942142597833,0.016826787092443084
APELA,,,,,,,,,,,,,-0.03845825291108712,,,,,,,,,
CD24,0.01676992160409597,-0.005540785652843212,-0.05093242023972272,0.04087359069387543,0.030377332974871184,-0.03589777580301217,-0.0025890092059360843,0.06195588029406929,0.036941247961788916,-0.051925594288460275,-0.04875842568721909,-0.06092942913356649,0.1221591542063333,0.11609781547111098,-0.04810002135877538,-0.12366133522789238,0.07775049330735698,0.016992867628031243,-0.0027982693028604606,0.04051185188256991,0.12049490634430211,0.028877898379738476
HSP90AA1,-0.11884344446712042,-0.0005266213473503257,0.06538969193268773,0.06588513318420298,-0.006524386824530457,0.023358262268017217,-0.045464233870215386,-0.10674467711586509,-0.17489187350471944,-0.07429046565595804,-0.010479167783226048,-0.020565947612443628,0.02218885225801466,-0.01893306983649496,0.015519593555353218,0.02551825590049169,-0.10647294942854395,-0.11655819217121918,-0.19363020267736564,-0.03785881796688491,-0.12853972760625762,-0.006575216220821671
BMP4,0.03486712447014979,0.10303131087107359,0.02896519766423396,-0.020435211507242878,0.01600560357053634,-0.04717005958842348,-0.005418822621192029,0.06652204734144752,-0.026147481793909095,0.009487096598892557,0.026258813669302515,-0.02757690277691227,-0.040114350635344166,-0.02263757017730097,0.02517453053126188,-0.0378673341013563,0.033001274266198255,0.08332266617242134,-0.0025033512317534875,-0.013154136381981658,0.03929754927099314,-0.04457664425725864
SCGB3A1,,,0.029091629439594816,,-0.0232217304009093,,-0.019686794258027836,-0.018188138646841243,,,-0.014806872876428345,-0.012390179069005993,-0.016532040826915353,-0.01853789017023449,-0.07270506537779213,0.08886317922583933,,0.031203334747036016,0.06907394533670949,-0.03858103234128577,0.01999242561523876,-0.01886944705966937
IGFBP4,0.08773460010208577,0.0060659750750391185,-0.0038095731620159173,-0.004379740580866295,0.007600822005440871,-0.05277116637347104,-0.03657767952326929,0.09360167121506799,0.11619618434135115,-0.0005229456258793643,0.04801404530477721,-0.020525669833334644,0.06488863010073764,0.005082287325104762,-0.1012087954979724,0.08246382700958997,0.017539380678975633,0.01946648287632115,0.05363450501730963,0.03799225579573773,-0.015318027591820571,0.00977169071194924
RSPO4,,-0.03149496516310185,,0.07236679456079155,,-0.00015933706164997168,0.03571119334735529,,,-0.010593033972797873,0.0040287324485380515,,,0.03806309899422665,,0.0656685972371843,,,,0.09371383880754443,0.12307352608962517,0.033463199162809786
LEFTY2,0.04747501007049964,-0.05275427037882134,0.058734113547556165,-0.019514191579396305,0.016136512125096685,0.010090903295962883,-0.028736594902370082,-0.04084166033390946,0.1542723537169219,-0.024452338130968712,-0.01623591482616768,-0.018390057927462438,-0.0452838690836916,-0.0005994612205129117,0.023435375878265854,,0.03365920778850495,0.12972181294591112,0.06080133607525653,-0.0029619351984371965,-0.008299219193706459,-0.02422662941391457
PF4,,,-0.02618861628304311,-0.017535447522208942,,-0.013762823370187914,,,,,,,,,,,,,-0.030757073482603047,,-0.03848386795421503,-0.024701630350865592
ANGPTL2,-0.04259872481888275,0.10920636029103838,-0.04863420574456926,0.03140803019450604,-0.025041102413395893,0.0036542194780209147,0.01559029011989935,0.07818214273947328,0.14929133017399476,-0.05018103141170163,0.04531556119523527,0.06224688664187733,0.018239196464104303,0.0865804695235466,0.05646494158043417,0.08973278857713056,0.010792710140287522,0.052941550004496796,0.11939715806573198,-0.03127360316487287,0.04216662095143949,0.008258977416078173
LRIG2,0.007393095068474688,0.08027275787768035,0.02968591770698069,0.02184954760337275,-0.03730856825790246,-0.00506664031716921,-0.008721783772556944,-0.020168390642957914,0.118834657051934,0.011292506800671417,-0.03317228054967473,0.035377647132166054,0.03632180578960315,-0.0007016050125261225,-0.002477725435211894,-0.06246393872299294,0.15242694625572134,0.04219318875240982,0.022060284904209578,-0.021045973482785474,0.062354593215019974,0.0023815115406457194
ICOSLG,-0.013882904777912222,0.026660753679390435,0.0017086116270845395,0.008126999516096623,-0.016053169413494175,0.08549998687850045,0.011308769618434932,0.12050917401153079,0.040437226431975525,-0.036811243615370554,0.07576244987480746,0.0013130093753910839,0.025376763506168677,0.07940234550086676,-0.06762163507479964,0.07186745082946241,-0.056842277502246165,0.0891811548515334,0.16170678090925864,-0.052612760435351326,0.082780494403854,0.035831689389975635
WIF1,,-0.022450691132177427,-0.008807310667630864,,-0.03765668683429259,,0.019141193811380106,-0.08460525405021856,-0.09899217741744851,-0.01745889587440621,0.014125366074713132,-0.014710808641801206,,-0.03113144794106882,,,,,,-0.024153420918490754,,-0.04532696392683528
NPPC,0.11086267786990323,-0.026312276536754855,0.07411802408522301,,-0.029133582998031815,0.005610710148193628,-0.05020854821481109,0.0015154745898707188,0.006497532163967692,-0.034056758518058595,0.007708691622702308,0.036342017200441286,,0.009365233493322701,-0.07691448773926275,0.0002978181362778631,-0.04210738122657194,0.046565743433127305,0.054435321216002634,0.00904271753869864,,0.021983913822739766
LYZ,-0.03841734448662065,-0.007856157873690216,0.006503872485885013,-0.022974038689804854,-0.003923591573726082,-0.03362896387011248,0.04120448426529342,0.02591400864927541,0.10863629777925003,0.008182249351662892,-0.008899658396583165,-0.022269039334140713,0.019604483198804066,-0.018227403493205344,-0.010082790941277302,0.01494257036131601,-0.01965076695126829,0.11252058079709693,0.07600627636882103,-0.02544720451958757,0.007545259185737588,-0.03761458052794717
EREG,,,,,0.04145131174184245,,-0.007453040481716183,,,,,-0.018917995326941228,0.05163968038874698,,,,,0.022473404161013736,-0.04117966424140482,-0.03236187019895382,0.03968948549312066,-0.02843889396672273
SPTAN1,0.06968149034670269,-0.025155548525190252,-0.03961308343757905,0.008068929390857318,-0.006891820029047771,0.0138392951247575,0.0012353310237630162,0.012597245225409216,0.0013648835366968802,-0.04113758513047756,0.02883109784041867,-0.03423853056424285,0.07617929882543902,-0.02606110009179266,0.06477044752972874,0.02438517448544082,0.06461106350394441,0.043093982042682166,0.058818725487022515,0.08006037179793338,-0.023436048102454515,-0.024248939363135647
PTH2,,,,,,,,,,,,,,,,,,,,0.008271122572151294,,
LIPC,-0.028564906995906723,-0.010120493710104879,0.013633965097368687,-0.026391785695437164,,-0.0016205155797225411,-0.035216993462081445,-0.02209537686910644,0.13399556950355065,0.005837276028285505,,-0.033881784828063394,-0.012157420064777978,-0.008441224884217136,0.010105525215850212,0.045626610852644245,0.032171185886573646,,,,0.05070873485851282,-0.038520713918131985
COL8A1,-0.021756139754603006,0.08421740714170946,0.027203998177674618,-0.021649678180035214,-0.02712388821692306,0.010105132381380296,0.05990443195565092,0.21857286170658333,0.10300244066914617,0.06681146783377936,0.02446492582316884,0.011915753829274454,-0.04790997449850747,0.028217678295376566,0.02671587289595634,-0.004366889555282824,0.06396016299043827,0.07899948376389496,0.0755541269684853,-0.02522489442531701,0.06384781193356695,-0.011098521705773924
GSTM2,-0.021000270705515474,-0.01232348323295903,-0.009022431365157832,0.005726352501248032,0.028895705577439604,0.011436998178112655,-0.02027592872538874,-0.0120488109731442,0.025203882430872918,-0.032222083917535484,0.006427776277622935,-0.011020368141063846,0.0015682318389220386,-0.001413920996838588,0.18615327071219387,-0.032092290906530395,0.16925509269631284,0.04142361458874947,0.049108909266550434,0.0027671173895428714,0.027104647199539825,-0.02394054415230015
IL4,,,,,,,,,,,,,,,-0.06259696590038567,,,,,,,
SPX,-0.013307213009205164,-0.04041846720204674,-0.0046264981904147896,-0.008532954206438086,,-0.033054399973822014,-0.01779464367674415,-0.05683411542372853,-0.05627214593133226,-0.015827955182115248,-0.01700718627859655,0.06008527906205913,,-0.028000755211459658,,,-0.05723315796511679,-0.004078133876073045,0.09851193594900486,-0.05171979505429951,-0.03044201183941385,-0.012309782596184564
MFGE8,0.04351814761608136,0.022702814028371845,0.03842405316783079,0.006411644581424769,-0.030233205187933824,-0.020274152814325975,-0.04189927939451215,0.04509984218532908,0.045090111374432376,0.008467468572207816,-0.00031376348482551784,-0.00885764465659024,-0.056504772429378604,-0.020754650405899102,0.10234067458624689,0.10692746549163068,0.08140280003094144,0.042471467025546245,0.0525111742109707,-0.0003665691421140238,0.017097708224812463,0.05491272971982966
TGFA,0.0292035741325668,0.0316537284440885,0.032058403838112204,-0.017959200054081758,0.05284626382627709,-0.023345870092905285,0.027650988443674106,0.03231068895438363,0.08521357997160356,0.03873395176885582,0.013165931882974479,-0.06414674552460663,0.03069914092432136,-0.05938828700351048,-0.0035852550816299392,-0.00928280866042104,-0.03030000314670532,-0.04263437357747771,0.03717395375565794,0.08354967947712576,0.10719608320645427,0.03656011684212206
SLIT2,0.041411661518942,-0.024898550671855257,-0.028995670851108223,-0.03078535766617086,-0.017260019826367316,-0.032891965190561444,0.012102890171428146,0.03681140313680422,-0.034640913896647446,-0.03167136700158646,-0.018282201198426717,0.00649840468369894,-0.06831293587857097,-0.03619563991443453,0.027833583710443588,0.05592128308848756,-0.017068375173769322,0.0957886049303963,0.025235223630151498,0.040608288064694735,0.12582299138485362,-0.021803172083846446
PLTP,0.08280857862743514,0.04198071353591185,-0.02053403209476908,0.010288989804861233,0.014436466294940178,-0.015079382047002491,0.05549450891795706,0.06046108041242452,0.16666831902110713,-0.01704970952647311,-0.028679104363336212,0.010545657823202614,-0.00455041682043791,0.008798121315027097,0.06015419241148706,-0.004487699058311961,0.14703302325558862,0.013105864474539413,0.08885499409623687,0.004836844672008319,-0.05573651999165173,0.0164612000671261
