,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.010503876908378335,-0.06441232664636046,-0.024235190410385,0.0032204304129872375,-0.08821787487750957,0.03345166499328408,0.05016745721525461,0.015382309995452837,0.023629060000168196,0.018192769558788246,0.036532889074371896,0.08998580689481922,0.08168392948443766,0.030370276705116123,-0.025316626466813482,0.04768072186835909,-0.11055393036855361
POMC,-0.004943661171085045,0.03430521127783393,-0.033042590017366175,0.051042383854954715,0.030385862403452212,0.006179421557071529,-0.040742561751129745,0.06748618374042052,0.018885948352108346,-0.03962494908451636,-0.007330674935838325,0.04844837140087761,0.11847172414943524,-0.02352664641773634,-0.03525132524086809,0.0415779949040781,0.018944219526353383
CCL18,-0.023389572646298724,,,,,,,0.0607700141689056,,-0.04348961914985122,,-0.035269661670696055,-0.07195179614131596,,-0.011590864750263856,,
CCL17,,,-0.025028909465716988,,,-0.022056066279694312,0.0427617434800403,,,,,-0.04512651724850548,-0.03354903170389994,-0.021890191632227007,,-0.01745012990437781,
VEGFD,0.0644406797945669,-0.0009899526049870382,-0.02788496908028473,,-0.001849817199974518,-0.023498873093261805,-0.013752754435519156,0.1749156589752558,,-0.048995917301345275,0.02002479815141111,,-0.04703073739126058,0.019619252917146716,,,
TNFSF13,0.13426627306124728,,-0.01726438158591699,-0.01520893260455988,,,,,,,,0.0736975849361223,0.024261359446729285,0.06195772259503272,-0.012957500175279366,-0.013253959469653829,-0.0018594658855066856
WNT5A,-0.010983820343174269,0.0018024414568950141,0.0025740951222410916,0.037572865320180934,0.030062780168841407,0.010177504054940036,-0.027070221160567887,0.014082183010222732,0.005698297053386618,0.10545887410190576,-0.04832361198868903,-0.034905772628727134,0.08055654789095794,-0.016453026825168623,0.043135193143312496,0.04384970897112964,0.06536533063725816
CXCL8,0.033293163929232865,0.020082816829751358,-0.015144167871873379,-0.021633720191460218,0.07578506459574479,-0.016058665590084665,0.03236264235123366,0.04741124549579605,,0.04038148378702465,-0.05118317227095895,-0.16311685767291711,-0.1799357386633809,0.03945109176795244,-0.0931326822701726,0.0600681640405803,0.01891878386858733
GRN,0.044046237802801265,-0.027628520064566172,-0.0381843515801089,0.01940547936699479,0.04593228359349749,-0.005465915861425137,0.009622939763241283,-0.008065713126566435,-0.014068899642724102,-0.004971204700626384,-0.053889945152142675,0.016860833090708387,-0.06371541345142202,0.04053531491340558,-0.09000319048060922,0.015592892966076698,0.07841316932442587
MIA,-0.029401398255111844,0.0626410410249631,-0.016339501454924663,-0.013126577472271061,-0.051882411129441204,-0.04335149002837144,-0.01564086186728719,0.0040844505869074045,0.16794598586027734,-0.08667185673854329,-0.058485708559561714,0.2600113203966871,0.17170939579134817,0.02722091927684417,-0.1042955025905519,0.0030638207617313907,0.05027596936601865
COL4A4,0.0850299729274793,-0.015525219198517957,-0.02143578026308087,-0.014470627436271529,-0.02051157567987627,-0.023027215581390013,-0.0039586808154311835,,,,-0.041994318945750765,0.1759369954097573,0.0699113949842083,-0.03372007071523806,0.10313908109474146,-0.016050698931921098,0.10476685158070669
TAC1,0.024766047975456895,-0.0008225351627532387,-0.03476042312881826,-0.011995924362871389,-0.02001428013803929,-0.08374951028167925,-0.01908531253393183,,,,,,,,0.003399734589407475,-0.022939970163198115,-0.07707634308033699
RARRES2,-0.053222041465630365,0.009491057861309035,0.005384135335902677,-0.01332975114881309,0.0853973226662513,0.028654434785082082,0.04317656536503389,0.0500049125115312,-0.0663051578904434,-0.043893258743357644,0.020356692648540734,-0.046730739349761095,-0.10223169551739805,0.004631553311026364,-0.06013086828709645,0.02415546874424103,-0.029391156252659947
FGF7,,-0.020851852794119514,-0.04436606428165171,0.0032363263271637534,0.0592556150201816,-0.017860356881515927,0.0488594388274579,-0.00404964119038968,0.08358611868854866,0.09112704825920193,-0.05581180576744266,0.053260673848877234,0.07865067882215873,0.0061759928621633224,0.015549341793766944,0.02554744155478151,-0.0011227759437960683
EFNA2,,,,,,,,,,,,,-0.0028258167770894346,,,,
HBEGF,0.02582885490859415,0.02593111074550864,0.032121947353055916,0.05884241742722813,0.04027065674792354,-7.233797927645575e-05,0.022052026193308205,0.09957784185615887,0.1009755671552741,0.06523716643940906,0.027232205898106307,0.02024078596683984,0.005269089196629234,-0.05938160664458203,-0.04725230519746496,-0.03661763226964469,0.11499821083467332
CSF3,,,-0.029832277736496684,,0.04965094031337042,,,0.06228230003436518,,,,-0.08518088368126808,-0.07353768964863128,,-0.006772568023870674,0.027048189626844178,-0.038796352128673044
PI3,0.05966134407441847,,-0.05148150472826674,,0.05536792650206941,,,,,-0.05189179270682044,,-0.1957352978631052,-0.18888120641633702,-0.018599288001174025,-0.132356997883551,0.04093880178584083,-0.005698898040541412
PCSK1N,-0.00018006283753302024,-0.03361920001292099,0.04212055887557631,-0.020900815783838646,0.0006393570477330664,0.021187493662552886,-0.06776350401137306,0.019430668983444633,0.0566391042508567,0.05431166581262232,-3.5121102801351326e-05,0.07156060733817028,0.00858475793066642,0.022361737628199336,0.14147019587389226,0.082561504465551,-0.05976917826351507
NTS,,,,-0.017665348254796712,-0.02667295786558414,-0.004972505939156703,0.007425845086793815,,,,,-0.0018397637277942868,0.044100536751292316,,0.04760068733384213,0.09745120615917009,
SFRP1,0.0005525681995298163,0.008150187120782732,-0.008585637407779352,0.0077496264536122215,-0.03719861891439405,0.0083185974536797,-0.018749185865218048,-0.04558877558379886,0.06297626338462002,-0.013227393291890302,-0.04157002718642671,0.030569091328110694,0.0415038661209852,0.07348720209417257,0.081013686331295,-0.02657464473766829,0.09413164379683783
CXCL13,,0.05504269449821457,,,,,,0.02876603764069555,,,,-0.04103663136754589,-0.02510708114526412,,-0.04110377029856374,,0.01670360589115547
MICA,0.0706707704668484,-0.046167978527434275,0.03620292740206852,0.03746500058770279,-0.013914280156668481,0.007341067110206658,0.037111003137172145,0.08395107109097333,0.04078984657321362,0.0015114300075175415,0.01763138296040957,0.012452986804121543,0.0755135826040447,-0.029572580717742946,0.04905677643420697,0.0768923656956612,0.004358668156897146
TG,-0.036832902605596685,-0.017539317669369663,-0.02356740754885671,0.12366719443455272,0.07735599722783165,-0.022220652098194675,-0.013568704253399622,0.009648030075387016,0.016759810343119724,0.06885172554921615,-0.019184229386986044,0.040515277082485646,-0.008615797893704551,,-0.036477285506929816,0.023699037985150828,-0.03467912386812983
ADA,0.017714922306749304,-0.026231184099994993,0.10978988070796884,0.1544896972505552,0.04095039667796028,0.0017353489355455775,0.030825382302538118,0.04144347852155478,0.06791918636136547,-0.006514987753727439,-0.04791446319503349,0.05889497568905814,0.0036496736464104356,0.017900848804418987,-0.020292902679199802,-0.05764436845130612,0.038327311638581815
LAMC3,0.07101033327939474,0.033885991865281836,0.017609019133508055,0.06608750821920953,0.07391781093979993,0.030126246898155715,-0.05148985713167905,0.09276992450940261,0.0012756674565531207,-0.04884514011628752,0.03253362892053724,-0.01901723344510077,0.062046694466801555,-0.015560525692239834,0.026952719244620633,-0.054468590318307065,0.09075005830477906
CCL7,-0.014877744101872696,,-0.017039198003485693,,,,,,,,,-0.0401738973088822,,,,-0.019252384026207464,-0.04264724432063049
NGF,-0.025544347807738094,,-0.001179805391245172,0.05570199804361973,,,,0.10260895383592294,,,-0.010294878026680587,0.05063618348255742,0.007712112370244924,,-0.06506270966328319,-0.0033037543900459212,0.038901874184714545
TNFSF15,,,0.011967567785603705,0.05481681856910414,,,,0.04804060069076616,0.08421310577957726,,-0.04471930820570591,-0.039296330640046055,,,-0.0275228980914241,-0.000729689715500671,0.0534724326374021
HMGB1,0.03421230566589566,0.019675713194983003,0.0071953924642421145,0.030899807609008664,0.02723558041252376,-0.028312799512777643,0.007926318215054035,0.11174251629456208,-0.09353344619281767,-0.09277833366203611,-0.1360301289757946,-0.06181251650216442,-0.1030690859731887,-0.026711179732753464,-0.027776294809825654,-0.028686670929483273,-0.01791717353032999
ITGB3BP,0.043877367736361146,0.03719895899915795,-0.037801941250369536,0.04667679679701796,0.07001006620053152,0.012375418539225578,-0.020870103109620723,0.022402853011632824,0.10827236040202616,-0.005896790788361758,0.032041589364408526,0.05526534451940293,-0.07000542359760954,0.02523871145006845,0.036423765284186095,0.022249445449581712,-0.003971970794124935
AANAT,-0.02158534320108418,,-0.017264383428511575,,0.018914949970424706,-0.0060999538166554325,-0.01564086273727186,,,0.0001797267715958894,,0.004861234359296784,0.0223926417884284,-0.027077464766228663,,0.06006290474530138,0.03876783415155079
RELN,0.0001437515337753928,0.07560839955365942,-0.010064799682089095,-0.05547331032911532,0.001850532257909074,-0.018679333235320703,-0.014481877112994769,,,,0.026202561905789765,,,-0.004948532904392739,5.016184802131535e-05,,-0.009282390098948828
IL15,-0.030967406129103262,-0.022344822374859002,-0.055044768063402395,0.07071182326994886,-0.0036208079326308573,0.035767310181094476,-0.00604437990963304,0.11969688442650311,-0.0008754092857575876,0.08654220477711208,-0.03041143794704329,-0.0037037434348431266,0.05661723148191422,0.025300731851078676,0.008649814609123863,0.05873716092027514,-0.02729239332418126
UTS2,,,,,0.06495291392402304,,,,-0.024389020491845367,0.12895021115402552,,-0.006951263466361458,,,,,
BSG,0.015528530076581698,-0.06353720253183454,0.03123835452698425,0.03251461653816698,0.11205260712308959,-0.04740446038679281,0.0008043225068670455,0.04414724121748353,0.06609101099894178,0.10617912865088654,0.10871900004512845,0.046769470422015826,-0.03530739934488646,-0.0034254491561782016,-0.13796978413844085,-0.004332696009114977,0.047628353021039925
ADAMTS3,-0.009013046202310176,0.11109918365486368,0.07516524804247732,-0.02707843205537841,0.07745999126801471,-0.0008466312081405493,-0.03240370664688983,0.08199222319035626,0.0616065521786776,0.005459779025571032,,0.08967360945206779,0.07643707746801955,0.008291462386889183,0.0791125579607738,0.007703691814717953,0.025714153016285587
CD34,0.03745590612305346,0.0001374505404170554,0.0010531418584842052,0.02810727348114475,0.055603340770986436,-0.018439650217273118,0.02175823834308921,0.025551310068668318,0.05505655032186527,0.01482951634361308,0.07734216557081663,-0.012547574488956692,0.03672334254328513,0.05534576172515234,-0.024287079867207965,0.01030129996696412,-0.0018018711380563645
CCL23,,,,,-0.02227296505676829,,,,-0.035210544017159465,,,,,,,,
PLAT,0.04087701515386233,-0.024220059439580142,0.005880249993219697,0.09499340001656018,0.05324817354817698,-0.04023953293157635,-0.045024328577692584,0.037689943637575885,0.0325024385747995,-0.011530347252663855,-0.07282987933502581,0.15013847589089924,0.16858975221199607,0.013164446913570332,0.040903719377000484,-0.003348062053145859,0.10831785432537343
NTF3,,,,,,,-0.025248083656501503,-0.03188899901821635,,,,0.13912208425210482,0.19677028044530676,,0.09478494106147749,,
LTA,,-0.01289846934437623,-0.008413665173288547,,,-0.019245867856287048,,,,,,,,,,0.03255644234305473,
CKLF,0.10956334133574668,-0.045154324397522545,0.01945734279314472,0.0347101957139947,0.03672936106335331,0.03278464078913463,-0.021096950151966276,0.0508006682304856,0.023158702270468765,-0.013378951478555043,0.040940819221965005,0.1106272876383904,0.0890122006442763,0.04191144966219548,0.08566008184583132,0.017515155189640155,-0.018635183524346313
APELA,,,,,,,,0.0043187540780698,,,,,,,,,
CD24,0.05377426970871391,0.040419906203100646,-0.03731800204283431,0.022728794146188128,0.03359928544199746,0.05340926138917937,-0.03694204755929997,0.006564949901744618,0.14428300508440814,0.010928383793212324,0.05318671764743584,0.11447671424893578,0.08074083644420436,0.017901280820065108,0.18102515941006608,-0.007134628859555489,0.018915744461776216
HSP90AA1,-0.022733059828749725,-0.006497777628860019,0.022967076240226515,-0.03567298443194442,-0.08816372359824363,0.03986004056576018,-0.01621728831286921,-0.0730670465168812,-0.02826462575759378,0.04677535252818836,0.059041182283327505,-0.19471224742361593,-0.259611706561401,-0.025461006157964178,0.010435553340070182,-0.044721751184544786,-0.09053693416719164
BMP4,-0.009835103096551489,-0.013673133613385204,-0.03760352191274781,0.07342332174645429,-0.0155741665632642,0.06441502071788832,-0.030739759137056573,0.06027321459042107,0.0332191644490532,0.006723580381856744,-0.09521923263643364,0.07902010943067365,0.05863989805042094,-0.014463242569508893,0.025120789026465692,0.059670801132657776,-0.01220635572373189
SCGB3A1,-0.014877742614118164,,,-0.02146015244458009,,,0.02969345289661755,0.06749085913613817,0.0070064508146414585,-0.048995869672891726,-0.057545112576345966,0.09634287952402926,0.052704343187488685,,0.038169943991072354,-0.04036710203270446,-0.04760319253521431
IGFBP4,0.06913437531873459,0.053703736954541635,0.055914844122531275,0.08496026936393343,0.06548129197848626,0.05985180194945668,0.025507536157217924,0.01626767809750191,-0.034587473894922935,0.024193408758967375,0.04499028735114373,-0.054228067576718504,-0.11425025490701092,0.02298081110493842,-0.09310416461333205,-0.02104666960054273,0.08269184472882254
RSPO4,,-0.020851848835396584,0.06276425149602924,,,-0.022384115975474128,0.008281013230680126,,,,0.02436457413017995,,,,0.10025132582745966,0.04752938723356464,-0.013005745253483903
LEFTY2,0.05125352157494089,-0.013056882172602558,-0.029435634766590606,0.03179015465529596,0.06240429100136302,0.010086134030207014,-0.014466525735178114,0.14428920818681903,0.07432686418725044,-0.025309345441533966,,0.023894012872545122,0.03669233152946028,0.037728015158726105,-0.037922536238939965,0.04002842825065293,0.08234021105731776
PF4,0.07118447411695436,-0.01173291095405043,-0.014866364565824035,,,,,,,,,,-0.030229642719548745,,,0.03667738822185997,-0.023399563654260366
ANGPTL2,0.08764900190603227,-0.006579398371775894,0.021919393172502112,0.053096716671395976,0.10015394737498728,0.02224877859714032,-0.005012033112638365,-0.10130238534245399,0.06716015393837466,0.023759773460224773,0.07880510718860764,0.15078035184577526,0.1329313099487234,-0.030501056219090012,0.03307373407087804,-0.03130704187879761,0.08792777555494653
LRIG2,0.006807691618185121,-0.032290380562115646,0.044965938380216654,0.07386906772971463,0.01573852226132963,-0.014515292887840267,-0.008165173711894146,-0.00971885492694982,0.027924139849529506,0.05042301687674581,0.0031665655693733042,0.13066136252410204,0.08121803010601657,0.011351847839866596,0.027870413276262773,0.08132070474241518,0.029342749714967115
ICOSLG,-0.030451309420525912,-0.021493128873669408,-0.021952378716562422,0.036833253206207915,0.06996619650536706,-0.04362390892213364,0.044244672517552645,0.0033891851021981743,0.024453865933545902,-0.011296982483016492,0.0161133737229267,0.04197159699229627,0.09178650215572683,0.05027727880779692,-0.006358705820255956,0.015181828051065617,0.015012940541735341
WIF1,-0.027769663863248174,,,-0.061206039605383795,-0.032717474150446665,-0.017273292115207714,0.011205008540542193,,,,,,,,-0.024356049829451543,,-0.0429376993580984
NPPC,-0.022357399871159096,,0.013775069727892003,-0.031201584655534267,-0.05270425596621896,-0.015907065421273937,-0.002488809193048736,,-0.031109724083431635,0.09963416002150755,0.039814756786389266,0.1008517470636062,-0.006216868606938356,-0.025688617229723355,0.007155969948968373,,-0.037463065019433466
LYZ,0.04740789651669669,-0.017029485721676656,0.028347319926744774,0.07015050275651934,0.02012943726115492,0.032373465736852056,0.01844235023947893,0.05927347950129891,0.10656089912341137,-0.05527302163186557,-0.040165566731774065,0.033931376150774975,-0.0033160154650207045,-0.06211407342411982,0.005054883704887071,0.008949151468966717,0.005826565751676601
EREG,,,,,,,,0.023431097690054165,,,,-0.05379572309961988,-0.04356126230711913,,-0.039425748228291174,0.07743847665450362,-0.008288985615623436
SPTAN1,0.06440118692610412,-0.04748119737572587,0.003585877561360038,-0.02565498973063098,0.012236327419048194,0.014502252963381267,-0.04813390098294529,0.11168563177027728,-0.011996830501617683,-0.004828947674610068,0.05824043061366305,0.11783121473102087,0.09539729413262188,0.09906679117324475,0.14032149160043897,0.033600093233985905,-0.04310074538720824
PTH2,,,,,,,,,,,,,,,0.04018122093876086,,
LIPC,-0.0010411228169594148,0.020195902813401685,-0.026715964332262965,-0.026070295874604115,0.029382853423398556,-0.0013775057527219293,,-0.03759854912964048,-0.03298867787092262,0.00541117387536197,0.07583784528753806,,,-0.015087538152251228,,0.02532532529282982,-0.007906890416906889
COL8A1,0.05610803776159506,-0.01803980132994607,0.020235744321996974,0.029085586062514907,0.007738777397471635,-0.007248924996296477,-0.024740431489841667,-0.020602088589364638,0.03059345211526002,-0.006695114726916557,0.0006010065143607453,0.15244038871484056,-0.019943742915634263,0.0066394318411647744,-0.0744848835866798,0.0019390032881362285,-0.07576734870662931
GSTM2,0.009126817215284166,0.0810951592994739,-0.018242808707608988,-0.01421637064024196,-0.005830342292176144,-0.019417010587090097,0.013469573689602622,0.04234078392603622,0.07076845889544262,-0.057767109057607006,0.10449357947544087,0.03612026859488314,0.030763575291878013,-0.03448160838506631,0.001556134388242774,0.03294145569168223,-0.0005952327514905486
IL4,,,,,,,,,,-0.042184031707240055,,,,,,,
SPX,0.018435009333803612,-0.03251525319882219,-0.007964368362466537,-0.024764912538851876,0.021158090390181086,0.006319413442768154,-0.014155850998983342,,-0.041241906968047345,,,0.1110886932409261,0.09266684459923968,0.025870026511931953,0.013168186518295204,0.07947680582187748,-0.012809687887020294
MFGE8,0.0035862479698474605,0.01433513079093623,0.02305553037005144,0.052650925312282874,-0.018335580513613708,-0.036255468781777156,0.018837264709320258,0.08765860003549546,-0.026044701802883638,-0.010195073385786943,0.07336798994993424,-0.04862752261245944,0.02713146615321242,-0.008691709452315049,-0.032529903116961696,-0.01508919850922685,0.04744026388671804
TGFA,-0.01488853709894999,-0.001736829154583505,0.04221608084377298,0.0793512600067099,-0.02881485275394182,-0.0015704195618358018,0.02829404623667612,0.07202895346200179,-0.011897390640113522,0.04903141083475554,-0.07860003281247836,0.06293931360715807,0.10143729310401427,0.00675903430904221,0.028346778661449315,0.07902123942587211,0.05344419394982433
SLIT2,0.09244347322454295,0.025055597469226393,-0.031526011129219475,-0.005318796142417999,0.004080933162683066,0.029473587971098794,-0.016897377798378885,0.07895744287097874,0.1484134256783147,0.07923138880907891,0.075706952874327,0.10994123804783917,0.07284122658276523,-0.023652363482812636,0.02334322857817393,0.08762299787190052,-0.021278406120735956
PLTP,0.00337701239495277,-0.014173258412241511,0.004602454723466159,-0.0008733139883542939,0.05353969683234068,0.005390154571661511,-0.029638401596474545,-0.03497880069017971,0.07163141414080004,-0.017569766041667455,0.09011861326054166,-0.06774488267913834,-0.09651641991018546,0.033484354132739945,-0.09914781111961223,-0.0009631763196780337,0.05642795927852399
APOD,0.0171587964278584,-0.0007701568087743898,-0.019019221920180115,0.00023415948569620654,-0.02998643824824277,0.021285628793769017,0.0276573956874383,0.05495837968900641,-0.14416360941197784,-0.06819927324530661,-0.033652559257576146,0.12899862936672424,0.2511234507409497,-0.04492827285541823,0.045845051385408,-0.0005749233993713424,0.022644732143557757
B2M,0.08465228791318583,-0.07457126873719501,-0.0068036333466027134,0.06419950357836467,0.055725725505567876,0.057439642350009645,-0.014397024612730151,0.16043340283342586,0.14752350784069482,-0.08467815485634451,0.11228341361743738,0.05172001095631879,0.03756233990029284,-0.023031220102045488,-0.11412180610820266,-0.06447827397061075,0.10057150242389042
OMG,-0.011835086320554241,-0.0063193091895105994,0.03929378793861263,-0.020021250435628867,-0.07811122471446039,-0.03400731350406831,0.005343742349812729,-0.01904343386860346,-0.03594862746216075,0.021327459393668268,0.07462660048333829,0.12656123112485138,0.22727423102328279,0.0029743075323416324,0.04127071316276688,0.06398628358987912,-0.07550501777227622
CXCL3,0.027416634977570953,0.043207927515801985,0.0090593238619747,,0.003769733956004426,-0.0287675798461874,-0.014113955342342945,0.0827581817001873,0.26996655827786203,0.01678972559779742,,-0.07538601652813484,-0.016823243213438685,-0.0190679637282422,-0.0666030541912773,0.03342759655307482,0.05021876631263906
CXCL10,-0.05268563375402753,0.023870436758631354,0.0239652992902426,-0.007146404144319443,0.05263088829545841,0.0913295620663771,0.04448596927110429,0.07564420126634781,0.11300334648210118,-0.06388858163141109,-0.008348656394361336,0.0462965865595748,-0.03765683071864596,-0.02568861443650916,-0.013998606804435319,-0.010518165435506663,0.004362971278666244
RSPO3,-0.003673968229707349,,0.00011119346220605345,-0.025890314073549726,-0.01974120635297376,0.008054876775732625,-0.03427296842536137,,,,,0.1343245598542163,0.12268569435034049,,0.0432665634140591,-0.01953740516659787,-0.05555812109414501
CORT,0.057290229059581796,0.10534940443125497,-0.03871670262578365,-0.01985785606018572,0.029591433553058214,-0.013354665726867011,0.02634528005942206,,,,,0.10984078855069977,0.06862204643300732,,0.07924776480090417,,
NCAN,0.09103499271752116,0.05811459990307768,0.0791114566088033,-0.0031952781498630106,-0.052350725361076045,-0.01982121184339639,0.015100468910074974,,-0.033768008216439965,-0.04302194152391174,-0.034846742008441754,0.1669066543338659,0.20136762840396644,0.008535044224996324,0.14016547301319982,0.009127312933861029,0.0037266203875926883
PRG4,0.10138681363179984,,0.01680988203996918,,-0.013721398116547663,0.048263234592771084,,,,,,-0.027868331936774998,0.03329446823281125,,-0.027975938721726566,-0.03418035991481523,0.06038017772600417
ZG16B,-0.020630938616406684,-0.01411865139926211,-0.01977607625435652,,-0.0032221975819333587,-0.015292589122491214,,0.05737277993331407,,,,,,,,-0.024361041629524714,0.054746443464400225
TGM2,0.005273186382850686,0.010797129365258949,0.00468499531535796,0.025120480233501837,0.020661060410525515,0.02071514123881389,0.0055782391760441224,0.047149264405456415,-0.017341580065712715,0.03944318974104417,0.08252322277781805,-0.06785133107252692,-0.0853547385508482,-0.006789381528447624,-0.005821329857356418,-0.0355185993909502,0.06313386456615167
VEGFC,-0.028408688973063596,-3.436045026704039e-05,-0.01039400200061901,-0.012326112662752148,-0.03671107548573127,-0.012045242194274717,0.0037716896977032536,0.007595396339971979,-0.009577740230461885,-0.04781855503778983,0.16818460295911197,-0.08071849736229027,-0.0257088070746348,-0.025150958362304694,0.06748749803932558,0.02227397454023104,0.012603177433070002
WNT6,-0.02400491120613369,-0.013056882515273944,-0.02356740852738797,-0.017243399211755845,-0.0273813081454533,-0.01791106047072667,,-0.037932855381577354,,0.05062855882082458,,0.02975527734496088,0.02261870061427033,,0.01784916931177564,-0.029420964528747363,0.2022141829867846
NRG4,-0.01370292463875195,,-0.02073748667486079,-0.021109108276919183,0.10527581288438334,-0.029379539794953044,-0.026578551261339567,,,,0.13690189247990164,,,-0.020195856284672745,0.017093759155894516,-0.019537407356274863,-0.03101979953580506
PMCH,-0.01579335808175281,,-0.02873380810705895,,,0.02689815489623271,,,,,,-0.060770361801264404,0.015654514600843706,,-0.029265927203549234,-0.03158031944029573,0.0912053024058126
COL9A1,0.017537725961822653,0.009666014223366402,0.03358948204674742,0.046510095802704106,0.05851830580551429,0.035829499000690934,-0.007022923018228997,,-0.04670889878774357,-0.004457021022491055,0.03023584839900984,0.11079861607743452,0.12517774276045718,-0.020941983237248996,0.04970850810849269,0.03180432212549834,0.0907815409427623
GDF11,0.07583056588233622,0.017638815838105004,-0.011761027181404865,0.06933079704773772,-0.0048013872005943465,0.02507327661632384,-0.002744727829054895,0.012852571509926521,0.06316166665111653,0.05375281408423804,-0.022486240385552973,-0.018254644160653657,0.042150653264061325,0.06953100402836832,-0.005683183412775851,-0.0010437069672930607,0.10497237851306479
RAET1E,,,,,,,,,,,,,,,,-0.0010997622773817257,
IL24,,,,,,,,-0.021391731720628124,,,,-0.051255030827647645,-0.040316999385436675,,,,-0.03467910395440888
SORBS1,0.012679283122932712,0.001717305847503185,0.006301236264703476,0.003317111676135258,-0.038112136835078345,-0.03534888838084471,-0.005998783301111087,0.04788243465868859,-0.02244061715487501,-0.06096610358154874,-0.001400062052157456,0.10592856615209088,0.030044770317333498,0.00263040773394419,-0.05815438371486043,-0.0017637677872514093,-0.10230321038625038
DLL1,-0.024544361291959423,0.012144543629718318,-0.04911685995231065,0.04476770779563627,0.04100237945013024,-0.034425028850644745,-0.034062956572212706,-0.03510077898762461,-0.0414294216349436,0.09363710541774205,-0.0033598385548619723,0.15464307879589811,0.19806131768487367,-0.01550781842387042,0.09719323159086422,0.023473926533949176,0.14233807964545173
TLN1,0.03443766444767984,0.03333573754859336,-0.0035819452075418114,0.08794643926555175,0.03713679798718737,0.018682798406263506,-0.03245387142778037,0.13427413197418955,0.02559529112140594,0.01216778139103772,-0.06490529942150272,-0.11943874309569324,-0.04354153550948366,-0.04756377943605101,-0.09695344153999746,-0.033856076337926186,0.06665375667807673
COL2A1,-0.03771976119089876,,,-0.018681077057580153,0.08036659733280882,,,,,,,-0.09528769762175611,0.013403675989594755,,-0.05439117684942741,-0.02843352797801115,0.007804727830418286
