,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.07123364469360284,,,,,,,,,,0.0554374865986161,,,0.03567190372831964,
BMP1,-0.07654031439954126,0.0075030223915248774,0.08681266433679301,0.05495707935793421,0.0009656710630951341,-0.009049789709551753,0.033285639324245345,0.10806258531110544,0.05547977839933404,-0.023820045323332355,0.05057223477508145,0.05357077256105902,0.0058403656961213,0.030151628894957726,0.17571345718560935,-0.005583676260978346,0.018815956551948027,0.05955973903418476,0.02199405960428081,-0.05653286221619059,0.07659183990729018,0.07525877997612508
NDP,-0.03581673729539136,0.02244145059743211,-0.01341060606223769,-0.020342555803077544,0.00636304922130595,0.040485695275488114,0.030665328959839196,0.02909652398556828,-0.0077739861636817965,-0.0006108436594453689,0.030110321220334815,0.11974559087765277,-0.09787709391598019,-0.10300707013653765,0.05141854922920605,0.016814938595508824,0.08174352301294614,-0.021562148398205465,-0.0245703513284252,0.050962881512426575,0.05310160274361001,0.052765441739655555
TNFSF18,0.029941507367955183,0.06239951545715518,-0.0535255788613792,0.04363859879599858,,,0.10592833878739444,-0.034169596331382696,0.015032247713541412,,,0.1267761888864921,,-0.021618415782068655,,,,0.013858495686837058,,0.09376120919522442,0.029207045290321924,0.034391266166634085
IL36G,,,,,,,,,,,-0.01375290994419053,,,,,,,,,,,
RTN4,0.048764368956433664,0.10206470123468646,-0.002457122109498844,-0.023329970464464302,-0.02486271363290181,0.006345262648235704,-0.07602892901052764,-0.1315789040094847,0.019192824480056995,-0.06996670230322942,-0.020598907473644373,-0.0290781879047096,0.02494261157092924,0.026903367292699588,-0.09903964957578905,0.07039557721274729,0.023463280736490802,-0.08741266805842222,0.06157114952722743,0.0755282351397197,-0.0698986647504177,-0.05847124685093013
HEBP1,0.013630206831543685,-0.011864419750099907,-0.0003655135570075729,0.007383544015709106,0.0020064863321944426,-0.050854310996110215,-0.0024392821137221308,0.0726345907723986,-0.03138455898485975,0.06439711407867184,-0.05084406424114609,0.023463357184757623,0.07261350838392577,0.04701271302737798,0.006254098294205817,0.014310881697339161,0.03315250040627318,0.013699819818580122,0.04592188802167174,0.15019400706887492,0.09379671745500416,0.007924474809165949
WNT7B,-0.04026330234477792,0.12441811335856358,-0.056438672612384985,-0.031551573880882346,0.005964401131954468,0.05650754314497973,0.00486616175862057,-0.03500672475848754,0.007084917645037347,,-0.015116032933254355,-0.03476631195438839,0.016951070287909254,,0.032816697951018374,-0.012057567818670314,0.020451212326850814,-0.017093900262994153,0.007827601559579022,-0.03214810802452191,-0.028892646614998515,-0.03375978377092422
PTMA,0.004910878502055988,0.015610676234297023,0.011881638035423156,0.04219577386247662,0.01632493678572013,0.006451323818275821,0.01791843360726201,0.011910092052481626,-0.09535219516991772,0.07298980428621314,0.032875875329239114,0.011032564151683327,-0.016265481895630308,0.00782068797488694,-0.12182569257942791,0.0033209589980328223,-0.015326539679167174,-0.08105848589290664,-0.0004696100302238782,0.030160518530738062,-0.09509243891249317,-0.07289884238941632
FASLG,0.03664826638246745,,,,,,,,,,,,,,,,,,,,0.02143005788603199,
CEACAM1,0.014103295726700455,,0.1587792821337468,-0.020007943508388113,0.01718989373502416,-0.028734900965966592,,0.0813391605600424,-0.029347809745359627,,,,0.0518663601004024,0.010474997695970654,0.0919249018318536,0.036009942397437746,-0.02200445617257214,-0.010073866329816574,-0.0331250773604985,,0.036722991099158546,
PDAP1,-0.09467080902758476,-0.07684051390826536,-0.028042003012528384,-0.016821463605158543,0.015413784953291959,-0.02857262871684014,-0.033860318261134406,0.13193708871779017,0.061584921297785034,-0.029423330511639693,0.018078326753542946,0.11706551428567599,-0.0820209401189417,-0.03891054564477191,-0.04041209504037513,0.02624609714100114,-0.011574211763021841,0.06778485752712124,-0.042230359864294895,0.0038139818294149874,0.0006957636884324785,0.011558690548602127
QDPR,0.09700551928340588,0.0694887756300982,-0.09707336177662845,0.0883896083684697,-0.01918988892353661,0.03424638333774681,-0.07786747269964421,-0.09221070871239757,0.009538338863403129,0.15226087274083988,-0.06475974307387476,-0.027019420643530193,-0.017261536448204082,-0.04777481366480772,-0.14459813990748993,0.04206636212013048,0.009889334641227314,-0.07568970312733214,0.027762087871550975,0.04265384871550889,0.07090746769954805,0.004818847244075081
POMC,-0.012738934292514385,-0.018087645815330997,0.033008813366135384,-0.021221047805111165,-0.037041303887066356,0.07627978930585153,-0.032711323239047865,-0.033807768188312944,-0.030235098765129833,-0.006001304473301792,-0.004308886885242381,0.12532133337206222,0.08101518350936796,-0.10128390867011006,0.035925755829423436,0.14586222615928615,0.12136777830156684,0.07166633886265569,-0.05418827506506864,,0.03477062238891862,0.060630066679936215
CCL18,,-0.049640392008594304,-0.03945706280815795,,,,,,,0.006684284353539997,,,-0.11182868479980727,,-0.043945712893147,-0.03188201441744719,-0.04938004887019397,,0.003502058295279908,,,
CCL17,,,,,0.006431124688988957,,,,-0.010795140511677266,,-0.012563673678998983,,,,,-0.03331817339359399,0.012244772356367862,0.07199082017318538,,,0.04160997857119545,
VEGFD,,-0.04499814718059135,-0.0030187789085516243,0.0672382444655139,-0.017624610178685975,-0.02749192632705831,,0.12849867031598727,0.04340676717874842,-0.012223161961945513,-0.013464878220679016,,0.1799969254658888,-0.05263374533696124,,,-0.023198953639452683,-0.01907611931797291,,,,
TNFSF13,,,0.015113369182755246,,-0.01610052030461333,,-0.012024539173861724,,,,,,,,,-0.016883139750965868,0.049541443811248864,0.08105343202714092,-0.03719724174917471,,0.058274470655279284,-0.014206096012046683
WNT5A,-0.05983052935003353,-0.009654919231922562,-0.018590165792665373,-0.0008224097764260525,0.02844359016562999,-0.05328161287953359,0.04970098421725924,0.12198449662432201,-0.018656686996394747,-0.04778973412041162,0.10433676719988685,-0.05988601351298785,-0.02019787510946934,-0.0881645983819381,0.07011339887532886,0.013636208984005563,0.09668619531585823,-0.03728130129059631,0.0050218690804648145,-0.002687106748447942,0.07349359114438915,-0.00267121439617733
CXCL8,,-0.05151904646211812,0.042660676468266115,0.020338775160943803,0.016257511473129316,-0.026445111550884685,-0.017104127073361085,0.02666138115515935,-0.01427500279600716,0.053039394988065654,-0.0057243596259250575,,0.10770281082534931,0.06886849966495885,-0.05959029667864952,-0.1277852266525214,-0.12808340210089983,-0.0032986251392272937,-0.027558726340652605,-0.033578976739102435,-0.01169579643693581,-0.10863073001395979
