,ZH8811Abulk,ZH916bulk
ALKAL2,-0.03305122864572659,-0.0016411861986137248
CSF1,0.023679210483320966,0.026323355781387423
SEMA4C,0.022080842102013998,0.022639243822612478
ICAM2,-0.0171478282924634,-0.002156921688115226
SYTL3,0.022644367318506324,0.08892349673556907
IL1A,-0.013108987127207332,0.160890423252449
HLA-G,0.04832727144825228,
PGF,-0.009992544159643036,-0.015078655827397903
LGALS8,-0.006657214024688069,-0.06506912434445121
DKK3,0.04741033252124578,-0.019727264088136846
COL16A1,0.07652916463465258,0.021086499853184993
TPH1,0.06755508493598551,0.013164275330093723
TNC,0.024152016710980915,-0.001979503276634303
TNFSF9,0.036478315669080004,0.08136136935728139
C4A,0.009448861990278229,
CNTN2,-0.0018750480630998724,0.017990570587188875
F7,-0.020602597045203074,-0.0004983953879552554
LUM,0.06890665908412763,-0.07391917656019587
BTC,-0.014905254651222064,-0.0095610039641649
APOC1,-0.017827010170247216,-0.034212907297838636
PKM,0.05373847881554979,-0.007477316682394506
TNF,-0.014467020755982591,-0.01777486274859631
GNAS,-0.061597771234125506,0.03305660443483361
BMP8B,-0.008855455945297018,0.011301236929858549
LIPH,0.07298027157111027,-0.028343292683103656
CCL28,,-0.02689258304900107
PTPN11,-0.04366283572199571,-0.011657750284641092
ADAM12,0.050069395430866075,0.011939806531346749
EPO,-0.01595119165889603,
EDN3,0.07199043090338958,-0.028343284706758072
CCL22,0.030541960899177642,
CCL2,0.0583156788618391,-0.05727453841236227
DSCAM,0.03907329243410251,0.04329289777053798
ANG,0.049275261709277374,0.07527029864447565
FBLN2,0.11181520737922342,-0.01136704470991775
VTN,0.005250177095926189,0.0077770055213081096
VEGFA,0.03347258440791399,-0.026302751227758592
F10,,-0.023401508353750197
SERPINA1,0.037569764534243426,-0.05645167061475646
VWF,0.022606520913668667,-0.0006636363643645751
GDNF,0.03873452119503802,
VASP,-0.011765319467055219,-0.045003281257430444
ADAM15,0.0069952747722263585,0.01761262801024893
WNT2,-0.01978586972392434,0.07571181676566531
CALCB,-0.017316254942254108,-0.008613068323535375
OLFM2,-0.06102169937354543,0.009392448667141295
MFAP2,0.0011342180925146344,-0.05734360500030368
HLA-C,0.06619381647493917,-0.029851527234956685
THBS1,0.01592345724817489,-0.11299883550823935
HSPA4,-0.027805228782728585,-0.029828970005352375
LMAN1,0.003480423767348838,-0.04717350068898215
LYPD3,0.03250733001023854,-0.025887799106779085
APOE,0.04306258828911812,-0.03253612453786212
SOSTDC1,-0.006376024973024582,0.09694472416091163
ANXA1,0.017421939493369495,0.057105283993414385
WNT2B,-0.010268286768524175,-0.02962118610976245
AMH,0.025009600010584068,0.06313658763712787
GDF10,-0.006679959657456361,-0.02865738026230218
EFNB3,-0.019307321084898008,0.03607388125198287
LTB,0.046581899546753035,0.0003180369225770914
ANGPT2,-0.02231919078805438,-0.056574922347781643
ADAM17,0.027537681102482746,-0.021434176342868573
LRPAP1,-0.013680950513127675,0.09122097273810806
NID1,0.00025412281559493845,-0.048004443871505195
MST1,-0.008354588499137436,0.03783011799331249
DCN,0.048376637414052764,-0.08076895671793514
COL7A1,0.01342003718424904,-0.022222231865066003
CALR,-0.004893682065582246,-0.04519829496511523
PIGA,0.024994138693764562,0.03377238977273924
CD200,-0.02604348724862184,-0.010407241028713266
GRP,,-0.026561227347269567
CDH1,0.006216002545726983,-0.03846888386717112
LPL,0.025314436559878372,-0.03283154674601241
SEMA5A,-0.014329463577948476,0.003979146283324294
SEMA7A,-0.03942008707987613,-0.019959454131135708
SEMA4G,-0.027839488462522342,-0.025603510799753752
SEMA3B,0.08077724163672065,-0.0030701003470969043
RPH3A,0.04142326977464281,0.04601325696452032
JAG2,0.038833110367938954,-0.04237847375086208
CGN,0.03441139364708968,0.06639738134468387
GDF15,0.054555088234277786,-0.004645366798454749
SEMA4F,-0.005490947652780599,-0.02679115206607596
NXPH1,0.02738718788135288,0.017721350516154956
ARF1,0.0159412268860132,-0.021184426963178574
EBI3,0.06062856848067802,0.07488579192323572
TIMP1,0.04335386115540182,-0.08269423947499752
SEMA3C,-0.007122268675522737,0.00029913617991250696
GAS6,-0.0198393133277112,-0.017913792651759207
MEPE,0.0041486053822641835,0.000330358982156637
SERPINE1,0.03645664117852147,-0.04534763172986026
RSPO2,-0.022305290781750788,0.06932623187083786
SHBG,-0.006162755554947656,-0.0320880508149679
LGALS3BP,0.07872534725255807,-0.007538858667528982
LAMB1,0.0716230257476352,-0.0624227497719875
SPTBN2,-0.00017923974965144924,0.04271647651559615
COL1A2,0.022298093525856315,-0.11818138298099003
DEFB1,,0.06818110186662342
WNT11,-0.022283900347536467,0.08298611176868995
LGALS1,0.038868463289719,-0.0076855952852182205
BCAN,0.0014999110994722959,0.03220181790469124
ANOS1,-0.011052889285047968,0.06734657948796904
EDA,0.02192850994153689,-0.03511959412052686
FGF22,0.08254082808921867,0.008886523170936302
SHANK1,0.017071045705760467,-0.02988651241028062
NPVF,-0.018053314561812656,
RAET1G,,-0.018245552214016417
TGFB1,0.05048154768696491,-0.015658509215087376
MSTN,0.0006838493566573151,0.017213122283789215
WNT4,-0.020532354563355136,-0.04859847208162374
TNFSF4,-0.02833539221833182,0.04144378465493653
NTN1,-0.013839180966339728,0.014970491715060498
CXCL12,-0.060523277231834594,-0.0315359717240302
GNRH1,0.08389854507671261,-0.025024382212360263
FGF8,0.08712710044939873,
RIMS1,-0.02741023365618351,0.049450457954830135
FGF14,-0.017513573106431216,0.05265199336804474
IGF1,-0.021139553563046823,0.011665358069359009
TNFSF10,-0.013097161962780565,0.04152508498253498
GDF5,-0.035894518478394366,-0.02407048282433712
CHAD,-0.036402943020324215,
RGMA,0.012807427421853776,0.011165311423516873
WNT16,,0.0469739547215592
CX3CL1,0.07617569440600729,-0.04254187348940581
FGF1,-0.024773515247738253,0.03334363785666473
ALOX5AP,0.08417510344666308,-0.027632267792312037
IL1RN,0.010875655406697264,-0.0459449787654308
PCSK9,0.03905095452487627,
NPW,0.02732960690640309,0.0977969940007617
CXCL9,,0.07868564305006845
ANGPTL4,0.06847446386524984,-0.07292134647079425
UCN2,-0.011743141809284721,
COL4A3,,0.07357390213698298
NRG3,0.08651960232600488,0.02012371673415787
IL23A,-0.015747215028325084,0.09546912849193928
COLQ,0.0987633975069749,-0.034938887720241826
TNFSF12,-0.016006469270245575,0.003856062547575058
DKK2,0.11994708180606499,-0.030929386190856018
FYN,0.0040973422670280485,0.026697199333017334
ACE,-0.012422647131819838,-0.003937254573466869
IL18,0.00795338790786252,0.076643477277309
PPBP,0.06900810901704539,0.004230272171623828
CCL27,-0.03579222878453467,0.032559100639726044
SERPING1,0.054204039659652946,0.005971012832768439
AZGP1,0.0896948290893286,-0.02015664963849448
INHA,-0.011971731509660168,0.04881349140532203
SEMA3G,,0.1048207279955939
COL6A1,0.058739580349544206,-0.05956317816975257
FGF17,0.062202321416278857,0.0009945826939347562
TNFSF8,0.05973087140317151,-0.023027372507627892
FGF20,0.055703398963367075,0.012019826027654073
ICAM3,0.019624694746123147,0.0027512927920037853
LAMA4,0.04743198559508568,-0.003942863774267165
DLL4,-0.02616537232709732,-0.011494643662964165
SEMA3A,0.021887385761140014,0.042066945140682606
RLN2,0.10237313785717439,0.15196429269098075
C5,-0.05706301289518949,-0.04999115743072721
C1QA,0.007430808424317239,0.007772426152457673
COL9A3,0.12213780319194993,-0.070442167554721
DLK1,,0.16014068954490931
HGF,0.026670436024049803,-0.046702095452432396
P4HB,0.05367017008978126,-0.046143752527933984
ADCYAP1,0.0049354378630206384,-0.01663666694912917
GREM1,0.031069695127575524,-0.018689417278204695
EGF,0.00630529829266985,0.0361781859743167
VEGFB,0.06315307992749675,0.05623495605699127
FARP2,0.022970726248901195,0.031329453637614565
IHH,-0.018937607831258356,
LAMA2,0.045221274567876564,0.0018520513044805703
NRG1,-0.030482750900684908,0.0145297399766604
SPINK1,-0.02941182430806613,0.016878070940220903
EFEMP2,0.05982338212319572,-0.03644652725424358
SELPLG,0.0884552411345234,-0.016070222047928857
GDF6,-0.033030214347620886,
HLA-E,0.022604361582892606,-0.026394401000770572
PTN,0.05759441363077463,-0.010252044467662765
CD274,0.0826944718302476,-0.053899309262614215
CD14,0.06750651287839364,-0.08634487137707543
SFTPD,0.023150129014203446,-0.03994657745252708
SLIT1,0.04407965546626471,-0.010203015380056241
BST1,0.07018205722904139,0.0591515239157306
AGTRAP,0.05718372711594389,0.052308724784833165
LAMC1,0.015772230375752542,-0.05580956632176363
COL6A3,0.03924001482247234,-0.04704985526842107
FN1,0.02157045543824409,-0.05529726736277608
MIF,0.023825519299972085,-0.006609202759508582
JAG1,-0.05742528844278231,-0.07143061106769143
NID2,-0.018337381869776386,-0.04147590189833553
EFNB1,-0.020734086486661363,-0.011627241093198824
COL4A2,-0.010090267336351346,-0.038034737356214626
SPP1,0.05286238977231775,-0.06026310935668153
PODXL2,-0.026716000478457486,-0.0007353466712425977
FGF9,0.01918461206618209,0.0811139984047956
ITIH2,-0.03130190565375,-0.049766094586615815
ADAM10,0.0008585948767676877,-0.06213742648166045
CFH,0.004681207941334466,-0.01938198948249523
COL4A5,0.0529244763777324,-0.0022152228579729884
LTBP3,0.030425120679393423,-0.02356887022891186
GNB3,0.05904637659235339,0.06533679524362115
COL6A2,0.05794272456277357,-0.07913602078158866
GDF9,0.19750023416520515,-0.031657477440852407
NCAM1,-0.07461943951427709,0.015464024014630935
APOC2,0.05516641545458514,0.07989990405912531
BST2,0.04167849765271308,0.07487550333967334
COL5A1,0.03973464944969084,-0.027274522444221305
CALM3,-0.05202461728390505,0.035939924862837314
THBS2,0.04274966797556255,0.03465076144610185
SERPINE2,0.03484555919976611,-0.009322582038150293
EFNB2,0.035280974400132885,-0.09609805651245616
PROK1,-0.01446701926867891,0.13447216429330638
MMP9,0.02046588040878473,-0.012441276528062489
DMP1,,-0.019376008911015534
NPPA,0.03526770362832929,0.012180395703737646
APOB,,-0.02283827430347049
NTNG2,0.028337401670368544,-0.005445199411247306
LAMA1,0.025138311935811675,0.10903931640455934
UCN,0.028161888175287985,0.03790070836548047
ARTN,-0.010587715093703886,0.029040081790021283
PDGFD,0.07060768612008748,0.003500197421114507
EDN1,0.07946912718254333,0.003091140510473344
ARPC5,-0.05136491115115936,-0.031240031112502852
GSTO1,-0.041020998110778396,-0.05869344093811812
PROK2,-0.012570708673292625,
SYK,0.013190963240936441,0.017409911090765038
ST6GAL1,-0.01952000109423262,0.041854559723132755
WNT3,-0.04116755897380509,0.10290251484947496
HSP90B1,0.01397894844058127,-0.002677274445711032
ZP3,0.07257375806816319,-0.012432327626766874
NRG2,-0.008577329900899136,-0.009649947901242757
MELTF,0.028315956939012815,0.07508502643357219
NLGN1,0.008483181257735848,0.033964776168259166
SLIT3,-0.0022752911714574637,0.013844686238331063
CCL8,0.02847354712186838,-0.021145800620722164
S100A4,0.028118566659422015,-0.05060671589641065
TNFSF13B,-0.018299886408845376,0.07436630699112186
HSPG2,0.04955365256311103,-0.04210760805174526
FAM3C,-0.004656567067730776,-0.10678156078650204
FLT3LG,0.030840523247353317,0.062244797308872626
A2M,0.053672865942685236,-0.024819221206631863
VCL,0.03743735408021386,-0.05466238959149374
FGF2,0.04363087484336092,-0.04824307830424363
AGRP,-0.014905251987513395,-0.017046305149676966
CNTN3,-0.0228401227612316,0.008483697361330502
RNASE2,0.04375161377662954,-0.010041580033113477
ADM2,,-0.01824554309907271
GAL,-0.010110873569334692,0.0674837477928339
IL36B,,0.08183965893536128
CXCL6,0.05106205895635573,-5.310102112444074e-05
PDGFC,0.013755569644544384,-0.039818146727162974
COL8A2,-0.05280237987474224,0.09196550735477556
SPON2,0.030089361595119015,-0.016872794562016177
LCN2,-0.0315079335750999,
SEMA3D,,-0.03376735489261791
BMP6,0.08743432281371694,-0.018705262374414302
TIMP2,0.04584555707155966,-0.1047142480022101
EFNA1,0.04801579131033221,-0.011255994373324195
S100A12,-0.015951190873319043,-0.01602701140277143
TFPI,0.04383224461230385,-0.02577620435042324
GPC3,-0.008289510242033992,-0.014460521266239968
NMU,-0.009133100032032751,0.02750085782898205
SCGB3A2,-0.018053317491525916,-0.018705279117796226
LAMB3,0.08416759011775334,-0.06606701857770757
LGALS9,0.06335201490825662,0.05059340493957868
VIM,0.021667513709017424,-0.06942668323027067
PLAU,0.04729255880249485,-0.03168110165860215
TGFB3,0.0917462347998554,-0.014827486405131901
APLN,0.08151635103560248,0.058465269224002275
SHANK2,-0.018880076274583137,0.021356119962677084
LTF,0.007132552501086317,0.014934375938364799
PYY,0.0004861115466360041,-0.01704630936065057
PENK,,0.07452339089715568
CTF1,-0.02527176886510424,-0.04060070068910387
COL3A1,0.049402544757827155,-0.07159374103904273
S100A10,0.021645669041995705,-0.020414570114678326
FGF13,0.03012621081807957,0.04236516386662023
SEMA4A,-0.012722848509468114,0.035337485911871636
EFNA4,0.07665445474144977,0.07342209260825842
HSPA8,0.0055021920067716825,0.03647867489031566
NPB,-0.013391554690073465,-0.04974738188750128
ULBP1,-0.019450582408890218,-0.026757673666545946
SEMA3E,0.03712280983004698,0.07379109627705847
FGF3,0.02392238627621835,
ADAM9,0.07213146675568705,-0.03722008432442482
ASIP,0.05213370742579441,0.11885964868511033
IBSP,0.05356690761181641,-0.023953045916627967
FAT4,0.04914949122825317,0.017275082418640297
MDK,0.12011168490592833,-0.05699296286306153
BMP5,-0.016485858473536633,-0.030336968674279877
CAMP,-0.0021830587280638504,0.06309831323579385
HSPA1A,-0.006805159218708663,0.03345149735140275
SEMA3F,-0.017288069381655172,-0.027812607206695743
ARF6,-0.04392287884744817,-0.043588882674451566
IL6,0.12070902070543588,-0.0011102450611669464
CALM1,-0.042789755609434925,0.02802785329483432
VIP,,0.04088601594250605
NMB,0.031426130273867266,0.04623713845824873
CCL26,-0.0195618039705116,-0.036174028685054295
FBLN1,0.013287349036971173,0.018451487624269028
SAA1,0.04914676154195488,0.028578190752523325
MICB,0.04454405697039414,0.08597742937332516
F13A1,0.04843551763609311,-0.024564730485481617
CXCL11,,0.14118922917141874
COL5A2,0.07448779040932736,0.0018299671522378365
EFNA5,-0.0006597325934068368,0.05741027691435819
AREG,0.06816223591494523,-0.0186906910103111
EDIL3,0.025776281204787255,-0.007744901657635211
CD86,-0.006851608321004291,-0.007163838690634728
HRAS,-0.04854313988950737,-0.004031694788047326
C1QTNF5,-0.02951604821870427,-0.05145756250269046
RLN1,-0.016152764940769452,
COL4A1,0.0275535887620222,-0.04359431903815189
CCL3,0.04677703326952311,-0.03329153078749665
BGN,0.006504840941487345,-0.07502588653488346
RETN,0.06998724515996362,-0.023027355242155226
S100A9,0.05203262716151841,-0.042717687652446344
HCRT,0.04124005235368983,0.062428101267875
FADD,0.003458168318003183,0.006237170499607792
ACTR2,-0.000324161671778753,-0.03826846486632483
BMP2,0.019922314874080967,-0.03126007832317581
PDYN,-4.084654602908738e-05,0.0517908065908317
CD55,0.020775928828669434,-0.03743136347893331
OSTN,,-0.008023242946044395
PDX1,0.010675246333792757,
CD6,0.026799089642331343,-0.03265521492917974
IL16,-0.03386461958466129,0.038872810460078316
LAMA5,0.04973882616809515,0.008786065439982
RGMB,-0.022414317134910003,0.011475357730903454
IL12A,0.01799609732689171,-0.04463044435461328
S100A8,0.023372946291323287,-0.007376487965242854
TAC3,0.04116633411950112,0.00043210638646925295
MFAP5,-0.05863514499709463,0.06909628519378393
CXCL16,-0.013709213198919365,0.029222738107226087
AGRN,-0.004331893156860372,0.0019090623802020144
COL4A6,-0.027998027646519423,0.12315112030255965
FST,0.09892174782605254,-0.005788351068402431
MEGF10,0.026998954826299756,0.06531818141029153
C1QB,-0.04067515943891622,-0.018061379039832026
HLA-B,0.0835040186828502,-0.03930228213802576
PDGFA,0.006913691960274712,-0.006323101134232747
LAMA3,,0.1073258099302591
DKK1,0.018604700111512162,-0.03696071642441043
INHBA,-0.04332435836519881,-0.014772402035314876
IL7,-0.030367198667806076,-0.045193877255790785
FABP5,0.012266489120060078,-0.02824515612571595
CCL4,0.07269532996517244,-0.03423750009432504
FBN1,0.04510393701043839,0.0008844103633973701
TCTN1,0.026428831753995016,0.0010403983743158551
NCR3LG1,-0.025676582967192902,-0.0210691428447116
BMP7,0.06321089962853207,0.03608183798859773
NLGN2,0.00020237031486758356,0.020849278672717214
CCL25,0.03133558384191013,-0.0216731637077493
NPNT,0.03468936902797315,0.010038742618562652
KITLG,0.037359636636289884,0.0032871886143641957
MADCAM1,-0.019450579611659722,-0.03431307510633515
F12,-0.013556702007610751,-0.001767100415156897
S100B,0.029486597993388982,0.071121326887649
IL27,,-0.018011635505478022
CD99,0.08924593842354289,0.03093749380953041
PDGFB,-0.04004827865594729,0.06366487287515177
CLEC2D,0.0018197360982416032,0.021596219676031668
F8,0.012216065163808956,0.043243736859032315
C3,-0.043348405433239784,0.043982616777110156
DLK2,-0.00892042183046776,0.02346478312172061
TSLP,0.010024259831692962,0.04815554606566098
OSM,0.09639239294198675,-0.050991763613015655
SLPI,0.01052979539204956,0.018332007512284174
AFDN,-0.03696867332749155,0.004304604120267432
KISS1,-0.02215527388938254,
ULBP2,0.03032325560682976,0.019897421915761798
ICAM4,,-0.02002615191419254
ANGPTL1,0.00614003798437347,0.1546811104232214
LTBP1,0.030518200996710834,0.01582496027546834
NTN4,0.053798129978334906,0.016027739690996124
APP,-0.00688382998541837,-0.06496814615048262
RIMS2,-0.00019451865183207318,-0.016894517243711927
WNT7A,-0.04683085260329709,0.05085183375762563
GAST,,0.009764869251586948
GPI,-0.0031992608554773693,0.0209888278292337
IL1B,0.03787286868837966,-0.059451486798868386
SFTPA2,0.011363941786911134,-0.017046305266648416
HAS2,0.012335144015096895,-0.003815072960657677
IL11,0.013374756996231793,0.018995381520597918
SEMA4B,0.03919587391693836,-0.018128860485144727
FGF12,-0.00808545908328977,-0.014603812195971188
CP,0.07501702684335482,-0.008480277463446718
NLGN3,-0.017996780206746388,0.011682856504745646
GZMB,-0.0034851526017245908,0.06905426559118258
PROC,-0.022305276184931073,-0.0062040489365158226
TNFSF11,-0.014905251226454043,-0.017774868036393582
AGT,0.09536406442075626,0.03066488049273852
PTHLH,0.04604052605143999,-0.024777194996417198
COL1A1,0.02936391973602265,-0.08216847960495136
LAMB2,0.02433313524140296,-0.03792612953091402
DSC2,0.06574016642780633,0.02596519029339535
WNT5B,0.020430614541455765,0.1091670579444015
LEFTY1,-0.01419922145243609,-0.02722054496802719
FGL1,-0.0018405651271163296,-0.022262495869143178
CXCL5,0.08399906045989011,0.0505426156935305
S100A1,0.030257514638058567,-0.04122230642648506
NPTX1,-0.03197220036174376,0.0349526325652545
TGS1,-0.013990199784408427,-0.01833300715451341
SST,0.010958506548145643,-0.005064495478036476
