,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.015023001379103106,0.10791373775566974,0.03480662503153607,-0.039781869511781795,4.417520183837852e-05,0.016623985802582696,0.001742458387562557,-0.029953133713385267,0.19265710527199592,-0.015386652867929515,-0.04088270138413876,0.036024492619470154,-0.06797458104446671,-0.08246086633112354,0.0995780053526082,-0.054685385536164595,-0.013086025860542997,0.0526817015537124,0.04276573838543156,0.03211084842173901,0.07531381942796703,0.04938275080568609,0.054664460215476086
RARRES2,0.07901704701710806,7.105829717276899e-05,-0.024072403419595587,-0.038043691820250636,-0.0428664554591584,0.025388340053087308,0.009648803555827356,0.10803749770903304,0.20211041718077122,-0.02388536698516385,-0.013647933324326456,0.011464910088497088,-0.11492137359384977,0.11159641046201994,0.007040935908458588,0.07584701564755397,-0.04403998490666104,0.08761114569486399,-0.013518890296610866,0.029461746513016966,-0.04280630645775258,0.030568554255433367,-0.009351242370953233
SEMA4A,0.05100585929680786,-0.03992250083901279,-0.03673289673139903,0.05469040251715659,0.06994228958579471,-0.0012391055422639177,-0.014495882051619302,-0.1073739163579994,-0.0035374817336046365,-0.02511808427848043,-0.037745659064700586,-0.0009158989758814252,0.04746993542873079,-0.029672533810135477,0.013717223539689793,0.10752257854757914,0.030886858699434038,0.15154469444629737,0.09411603159876614,0.03243898941941168,-0.011403579868842335,0.06329378498462501,0.009514425976305614
GDF11,-0.029139461435526457,0.08143943277507779,0.03307272161531193,0.013652135393381797,0.06109698847220521,-0.039638037675564355,-0.04683784136605566,0.06655273199809188,0.14678886487396234,-0.017658212953021068,0.017799718923000463,0.02086381756583229,0.02891037530609361,0.006488461027913692,-0.06232081604904006,-0.029271018568742497,-0.06396446067966502,-0.005367042660744507,-0.03408601327569475,0.012056254531790066,-0.013614773780598059,0.10723110304703484,0.012743745501281455
GPC3,-0.025407883817276978,-0.0024098250467965913,0.06569314151542469,-0.030241880599376134,0.02044946053263282,-0.00753931381470185,0.03147490309581545,0.1898230655014555,0.09079180592521467,0.0027531983726358164,-0.00875624862758846,-0.022341784941712566,0.08177307180890957,,-0.04766833105073762,,-0.02200852530465292,0.02039816658326714,0.1306513632870757,0.14265047438248557,0.03264186581170965,0.07927206162874026,0.0003950608298714497
OSTN,,,,,0.06871561160802353,0.05799838174588644,-0.03081277274581922,,-0.010286541584104629,0.01902532496461929,0.007409772157191212,,,,,,,,,-0.006138504205170917,,,0.018116325753786248
GRN,-0.06191734876390641,0.016258034315709498,-0.011853402417350995,-0.008093778653603419,0.034092793509877595,-0.01165281995494075,-0.04076938614363895,0.08245420772130825,0.16347620633786522,-0.034279558010619854,-0.029737467160742468,0.08033810278152277,-0.017195544673019075,-0.02595745492474756,0.05209759647271488,-0.00037703561622314273,-0.07010009827515135,0.04681432685387841,0.037060013306038204,0.07608278048505415,0.008758791525279868,0.06851675270759211,0.05963997527050468
CALM1,0.06595193204599989,-0.022358931973898946,-0.01793659061752637,0.019976619489603335,0.00825945592646145,-0.03082424125298096,-0.04348464254282696,-0.1698547389208526,-0.17345235366077405,0.0059351193621288625,-0.008075637415748365,-0.08258136778031847,0.08638256065141955,-0.08685475070241998,0.021888999580153362,-0.08533419070772798,-0.023583911391310667,-0.017940280426772228,-0.000997415261968491,0.04170882606597669,0.02035914689980584,0.0026068449894160284,-0.14198164223300597
ANGPTL4,-0.04444343267939971,-0.07212904346278884,0.02478800275037707,0.008314074087109043,0.06788398478596602,0.011320664193615618,-0.015396598489077156,0.06786746274118521,0.04530675122009842,-0.02904065636917997,0.02363560256884796,0.028682101890729828,-0.07948601313622497,0.10698690569149176,0.09795514132260676,0.06526178774774817,-0.11879988923618101,0.018146779975368267,-0.06977532072076603,0.07218950210168902,-0.025851592765598515,0.04118849703030153,0.09864766138974743
BMP8B,-0.04606554796893698,0.12840091377875215,-0.008411904297242657,-0.015134837629248029,0.0020579096777060897,-0.03824372794443809,0.04966849699036656,0.11272693687666956,0.00102691425708643,0.005715353899614389,-0.022577982644572434,0.04868267076268843,0.0175261629967109,0.016604666022186007,-0.018390449809991244,0.09431379389828447,-0.015786099453093366,0.128569023249273,0.0558259668250562,-0.03913680730304125,-0.00035301633451628224,0.18612646948035552,0.004531886700591901
TNFSF4,0.003365905945788328,0.032959358602018846,-0.005989512126170474,-0.009660918568845876,0.005189622597409508,-0.001562068552959876,-0.05587052297824465,-0.02498531065819825,0.025123619361423308,0.010745738001156142,-0.030558758286523734,0.06378859363880401,0.10314586011363393,0.023397302618677365,0.09944242132690195,-0.03602368463356511,0.011940665712451826,0.11958111264643742,0.035228129190320166,0.07109160021509166,0.034739239481190315,0.14002624348930426,0.13814438382944375
RBP4,,-0.02894266923823839,-0.008973057411135153,0.03804494061306658,-0.0512645818077982,-0.022901295898259632,-0.018007385667036455,-0.08281561841867263,-0.12612294797294227,0.026121750960295648,0.017606342882591126,-0.05312419201919478,0.030046961647520992,-0.04339127176232607,0.0569304352791067,0.03824994445713368,,0.04880138525043312,0.08209574838432071,-0.04676182670602331,0.004098821230553063,0.011317055910559912,-0.07937511391510393
DKK3,-0.03429967897179921,0.04713372151094539,-0.016369060753884525,-0.07381018793740991,-0.029209477311828602,0.01402089609806546,-0.022385022841937295,-0.1921721718088695,-0.12292745112184152,-0.022232158094840304,0.00857141384672228,-0.05174801588149468,-0.011914817481995063,-0.13631519742854445,0.13334987579666027,-0.02658465791021571,0.026164197749380533,0.09469107354134627,0.0683621282228185,0.08660927068677617,0.0016506476860874606,0.09788397616474327,-0.1100387897254708
COL11A1,-0.03849357732882398,,0.09149874643090626,0.08921170634447671,0.053989566373210694,0.00966007549646362,0.061570390607048685,0.1831513311698773,0.06919500925262903,0.009508075672022534,-0.054584234581447136,-0.038224248821730304,-0.09641405333420837,0.04080404821685578,0.08784447606172101,0.047347114468657414,,0.09922534722325228,0.06125690556915806,0.05585735844916682,-0.06040665159529096,-0.0029346460033265,0.09975151845093802
COL5A1,-0.03133985796298724,-0.057632743548386545,0.04234950433453553,0.04254379255794996,0.01655976233463457,0.028145823197723917,-0.003958308256677347,0.1418970846172762,0.13366590754572755,-0.025031196152649954,-0.001584012712107313,-0.01622798344382935,-0.07861915791445324,0.029303267062051087,0.1778747737171002,0.14039128672800455,-0.03836581572533546,0.07290098177367729,-0.06519577562469109,0.06431020404435628,0.006047055311640061,0.06364851086329525,0.13951987863899498
KISS1,,,,0.0269822244789034,,-0.007425785484884318,,,,,,,,-0.03325714998248896,,0.05394831672505559,,0.024452617023135306,0.0029439855579892708,,-0.04289615444264633,,
