,UKF243,UKF248,UKF266,UKF269,ZH8811Bbulk
LYZ,-0.07724939865709744,-0.014240595844293156,0.013330525896046642,-0.07726501974312561,0.043199937793228206
EREG,,,,,-0.008777889668961494
SPTAN1,-0.04581095057413162,-0.009934468097565659,0.020952026990570916,0.059685676873912186,0.006150155837049053
LIPC,-0.03253606935578792,0.020958236328081695,-0.019989139800266047,-0.024439885764651677,
COL8A1,-0.012010578553125428,-0.029282439422758866,-0.005105315122553193,-0.049558765387946464,0.08182709201918067
GSTM2,0.0013402740913722438,0.04339511153933564,0.15873969537191682,-0.019532289450650414,0.022055594003691975
SPX,-0.008408181526739538,-0.028258899111242936,-0.034199570926170084,0.07188275706626168,0.028419911029043354
MFGE8,0.10841785429644865,-0.025806307875619536,-0.06739366883068128,-0.02693469981490183,0.018523088244984057
TGFA,0.08256759984189709,0.03514094967297858,0.022189149400006016,-0.07091226339712042,0.018870948775535204
SLIT2,-0.05332345956340055,-0.0030829092674902834,-0.024338712504751173,0.027078054721166676,0.02588145767005036
PLTP,-0.059620659987349764,-0.03408066242335899,-0.02456097846308871,-0.0941836419648742,-0.060963756783814105
APOD,-0.051333756217724034,-0.0017757110735760343,-0.04105583331878453,-0.15941714592001446,0.08755405595108427
B2M,-0.11342553611183913,0.040544155887879324,-0.05596300537212584,-0.16836472668294677,0.00575022648709977
OMG,-0.1103054426943323,-0.0008160971272400993,0.032217387176316246,0.013073958117440367,0.07253690815415315
CXCL3,-0.03525441490888595,0.09532612370083235,,-0.02167396031344797,-0.04731079093502161
CXCL10,-0.02531060664276304,0.044804208602402265,0.023440567408346505,-0.09405762311405493,-0.019009315729647876
RSPO3,,-0.018688602114401074,0.008095665181309625,0.0016834330939938422,0.07774631239295399
CORT,-0.010028908120413559,-0.014836819494271663,-0.029656047659512956,0.015046132307870556,0.09321748567766075
NCAN,-0.09707595924125624,0.006300056229208809,-0.013526593245747122,-0.0782665967668141,0.06583978250035644
PRG4,-0.025244364503506884,0.013420359944666716,,-0.007134810932830338,0.05399999658253908
ZG16B,,-0.01907830301265522,,-0.025352334105455964,
TGM2,0.0015776875895225305,0.025670351644206096,-0.009077605494566257,-0.04240002915912719,-0.04088036035843342
VEGFC,-0.02888836965224255,-0.02627071828856923,-0.026424728151819895,-0.0052173367429294015,-0.02971533954803606
WNT6,-0.020135441903651477,0.04027454202152441,-0.013221204666547309,-0.023091236779887017,-0.01255239457239713
NRG4,0.014911506708617503,0.0948069277566518,0.0061731422374145355,0.011908899619692059,
PMCH,,-0.014604787337762284,,,0.09689804289803881
COL9A1,-0.01355569071138426,0.05901572622002706,-0.0031538140685673974,-0.009892909822698406,0.025200494926167452
GDF11,-0.014452344722725838,0.03546495522343532,-0.02029431410612631,-0.08285190141311378,-0.01813965073285895
IL24,,,,,-0.013946442080867517
SORBS1,-0.054630122532334964,0.016188715317329475,0.015053537201706206,-0.008070875891339998,0.048061659006494256
DLL1,-0.029535634343332017,0.022519500685203985,-0.03121854518202796,-0.047334963348909645,0.12046945322111281
TLN1,0.08534220024387636,-0.03605436076649476,-0.02002185363007097,-0.08296629724106581,-0.03081397900286083
COL2A1,-0.007368263257043025,0.07410002612164328,-0.014323529840996973,-0.021673967689336878,0.0421112314742898
SHH,,,0.007512539692942677,0.051143679797828495,0.032405885387401176
PON2,-0.04672585565579273,-0.023196380563712815,-0.07816795810901354,-0.12691318417657624,0.084823742700629
ICAM5,-0.06512314807864279,-0.027935297931643455,0.04247998718936337,0.06594357056492506,0.08299584795196889
HPX,-0.030834343889189528,0.1574478775250924,-0.013221205558410873,-0.031561812479820324,0.043706979811240776
SFRP2,-0.005382098928049502,-0.01829140259234844,0.019570347421532668,-0.017297840876246216,-0.0021568774505670786
CFC1,,,-0.004589925352182341,,
CD70,,-0.011504723025183345,,,-0.04123105614216168
HP,-0.029412745344945545,-0.03756785125563902,,-0.013470083963621048,-0.0425122984542428
CXCL2,-0.032877762405615636,-0.011509337362974279,0.05077743475311759,-0.04453496495659932,-0.029486157255282686
NPPB,,-0.01774925338076398,,,-0.0009782631709227597
CCK,-0.08532511078802488,-0.001973122081216602,0.02754037178104081,0.14474672689328535,0.039393520790698265
SEMA6A,-0.012098340737568514,-0.016928237018443683,-0.0016041524684985463,-0.13102867724777673,-0.007840659572504016
IRAK4,0.08764213126283671,-0.0047980166254237054,-0.0037691157432641112,-0.0982341809148315,0.04658128952454876
GSTP1,-0.014293945581403292,0.049802163668641625,-0.03945247601929207,-0.13947231641907604,0.09531066700450486
VCAM1,0.04312934998782641,0.01686467895756673,-0.012684359660817667,-0.09571001734998957,0.023401362498730663
NXPH3,0.106684358363757,0.014199365030235403,0.04534856774214943,-0.05089025574540258,0.04613685735579916
MTMR4,0.08235346617142912,-0.016598608814428224,0.011967740839060895,0.09466680707218035,0.01675786704106125
LAMC2,-0.0022541628895997425,-0.013931307985800173,0.06711276638862089,,-0.018315591748734025
IL10,0.023734795092276224,0.006081332055371464,,-0.014134657833483652,0.035792561752735944
SEMA4D,0.0060416391651721205,-0.008057576335008322,-0.021568965596126564,-0.04742814782669609,0.07469370109681542
TRH,0.025549216440185277,-0.025569662649684483,0.03403570046411073,-0.0253696196679489,0.06525316839655773
SEMA6D,-0.0437435055704109,-0.0032328493263113897,0.01806051357578122,-0.009190287748929918,0.008189573933311529
CEL,,,,,0.014136522250212455
PDCD1LG2,-0.0438570797659201,-0.03885857047171564,-0.012721403837369803,-0.043104343840776556,0.05907481566855401
SPINT1,-0.03860538649953933,0.017503433710077072,-0.01645436325252883,-0.030638406567409484,0.023047873618707502
CTHRC1,-0.029329089011543862,-0.02898445877362813,-0.014016879893238503,-0.0845500979634378,-0.003444904443013484
PODXL,-0.06981527713239101,-0.046425437851114894,-0.006000538685368547,-0.11499072331675626,0.013421402034655742
JAM3,0.07500611292764792,-0.009780271097531225,-0.02367736445586457,-0.10914297516371284,0.0036099978675745554
TGFB2,-0.006895862129604772,-0.004248679125204295,0.007145909518927622,-0.12369402341141836,-0.006044211355634253
COL18A1,-0.0011834146147497696,-0.02251990509588907,-0.0021219240777237735,-0.07377929041219282,-0.05097118287019994
NODAL,,-0.02862493663445835,0.028413829508112012,-0.026635747902104493,0.03100750023048259
INHBB,0.15190031081908953,0.006688700859379215,-0.035305484675974975,-0.02485054620287182,-0.016406824930893436
LCN1,,-0.013931311120401193,,-0.019020163848179072,-0.016268855942802002
ARF4,-0.08123851388565247,0.03302361016254275,-0.02200412082456592,-0.029651088831782187,0.09048582860966227
CXCL14,0.016044236478865773,-0.02470304959611522,0.04950615501202621,0.09225554574525373,-0.08322827326060465
LIF,0.07596482456114735,0.01709667810936559,-0.01604907465133306,-0.03405320726972069,-0.05150983992887531
IL17B,0.06739094670544084,,,-0.03141208316005781,0.021589457544076218
MMP1,,-0.01920661288110878,,,-0.026815155700124733
MATN1,-0.02348163566567069,-0.018291405084991108,0.17476989468348988,0.01943282615574033,-0.014608772279711371
ADAM28,0.043278712365019914,-0.012581475945008679,0.013665011694159901,-0.049777521526459444,0.005753672121085486
TCN2,-0.04735632300238987,-0.0033053845380556814,-0.020436042279787008,-0.02864746975963151,0.0008377416596935836
THPO,,-0.023834458187347043,0.04663125531894334,-0.038808476354594036,
CUBN,0.12332595380968155,0.0021327359234120653,-0.02756271772665372,-0.04854678591352893,0.07063233205227708
TIMP3,0.03131406780699577,0.030375143042564123,-0.036031323435435914,-0.052856705308249596,-0.008791127555818925
PIGF,0.08226414105274414,0.01975082666630801,0.00610536945514858,-0.12612059458518582,0.07841026643997921
CRH,,0.06673356859514203,0.044025085411520254,0.0773015577308154,-0.045637470715123314
BDNF,-0.04253626965051301,0.0804768574139781,0.04309033425153923,0.16711219481168765,-0.008812609434431016
CCL5,0.00809560700633239,-0.0028899735251636206,0.0567761638562509,-0.04317593327846854,0.0006929987264745543
GAD1,-0.01497011387286635,-0.01540726609080883,0.04666796174681593,0.17133679579188496,0.0648891035657604
COL14A1,0.01868997809747754,-0.033011460435006516,-0.020212608226070867,-0.033740671030877835,0.015279322321764766
HLA-A,-0.0258674885704123,0.0305862056506946,-0.02834879948867576,-0.1438214348645552,-0.11112173303546144
CD5L,,-0.016322187730306213,,,
FGF18,,-0.014768629758043121,-0.01811518674167554,,-0.009740392656011758
ADM,0.14972350046705882,0.026385958406160447,0.04070519451064112,-0.016184415297851522,-0.015856928888790017
CCL15,,0.023451742784064693,,,
GNAI2,-0.06398483714111344,-0.01346178320036299,-0.016123436954467284,-0.14649407941358042,-0.04019968094716483
HDC,,,,-0.06225308427387005,
COL11A1,,0.052572546893662676,-0.03678540223397676,0.0009209499866325262,0.05437554897734225
NUCB2,0.02575909314408871,0.01951924346419808,0.008595613014510247,-0.0565533975665151,-0.035395912236755096
CXCL1,-0.04281358536368251,0.024305208818792605,,-0.04865430556118433,-0.06464535398446909
VCAN,-0.07389136810916534,-0.04975642070141503,-0.03932521015755048,-0.12468979365696437,0.012348651209663424
MMP7,0.03374362687925289,-0.03723756910213994,0.029029891424764993,-0.013883151027137552,-0.04822276632277652
PTPN6,0.06902466152615085,-0.02182693923365504,-0.013179982269999656,-0.02449918739865092,0.03541631812728102
PTGS2,0.05281997290664912,0.05218654679496295,0.07364666253653337,0.1714789466289854,-0.05208942729018179
XCL1,,0.05649840382022652,,,
CD58,-0.027458504796514616,0.003113383466548393,-0.01375656666661491,-0.06377938408885035,0.03607422166177737
TNFSF14,0.042869813125708096,0.00043356081475361043,,-0.028927585452191994,0.0741630449404058
CNTN4,-0.038845462236731826,-0.031685173936992196,0.026646103763417164,0.13829953569911768,0.06334595461995342
INSL3,,-0.016022732674480532,,,-0.016070812606205048
MFNG,-0.042940966673158006,0.003978546868808289,0.01889197513608546,-0.0347894749625196,-0.01626924758120525
ICAM1,-0.0012871360666986038,-0.013999701518679073,0.008018406948929238,-0.06320634662974625,-0.026919791443797803
PROS1,-0.014145697697369,-0.0027555356005225305,-0.021567020149308475,-0.09326936570004564,-0.018706431160925723
CLCF1,0.08854720309785855,0.025653428185538868,-0.014919213367908524,0.005337192941922165,0.06316465775122758
PSAP,-0.04641021611701854,-0.007880423023968654,0.028815002880322044,0.03518828018850049,-0.053948325568189015
EFEMP1,0.05747898740370091,-0.01085308105041161,0.0257223056933686,-0.11090050183936258,0.09263926735062795
C1QTNF1,0.07674431488278924,0.028787750907186393,-0.009274321744583957,-0.07071500539484071,-0.07219161298759329
ALB,0.03778647998192208,0.07296886554084388,-0.015351888093990938,-0.023287239135047835,0.1120115295840009
EFNA3,0.09415096991015483,0.0007257304945476966,0.07914511173436774,0.14349557518640033,0.02465662259159539
DRAXIN,-0.05073693455209922,0.0625596295800579,0.03978581184601126,-0.0783055718541812,-0.043255448269328936
RAET1L,,-0.012481864364389207,,,-0.016268845280875053
NPTX2,-0.05022539597526568,0.0634002345973757,0.045233420600896475,0.1662022922281513,-0.019276962266756282
FGF11,0.07888518542195093,0.03986607401278289,-0.0040973813482378975,-0.10396259330448937,-0.023040857138132906
CD59,-0.09921400646929106,-0.06849486176939051,0.01989930562055098,0.10134280856004817,-0.0113023587891927
COL9A2,-0.03671345438546807,-0.005641986821252539,-0.008559212288043,-0.03432107343814026,0.01505037995773184
DLL3,-0.023392524180009477,0.006065481076875273,0.01338709983665833,-0.033140428415709154,0.07382709509701214
FGF5,,,,-0.018543497428798884,
LIN7C,-0.06726628126718108,-0.04957334308262681,0.03831566632376664,-0.060889075505981605,0.06772818151916933
GDF7,-0.023481651645700385,-0.029435328407646164,-0.021929143239376954,-0.03317128658877817,0.10334674457234914
PSPN,0.09665088660772912,0.061826513497156836,0.0657531575084537,-0.0015103482630434485,0.02108074679958109
ANGPT1,0.03289611308817972,0.039102134379631844,0.03407506205209646,-0.035616456493814425,0.06817677846467886
PNOC,-0.04471909264926476,0.047353226307442105,0.06195671145637569,0.16477597587466228,-0.01483071255357739
L1CAM,1.6022326486723253e-05,0.0516412409549693,0.019189870404073116,0.18262585187303776,-0.059112664994133514
APOA1,0.03348918825424387,-0.017626780610227964,0.07617152482950158,-0.03968588915964698,0.014560050920813512
PSEN1,0.019701611979536043,-0.030539159126117255,-0.027543533064785086,-0.08762899389047173,0.046249334260643385
CALM2,-0.06191774385528787,-0.0352874823478017,0.05466470901728456,0.13598841619784766,0.050331052432063685
CLEC2B,0.009507584542205738,0.06345121898003452,-0.04950285618337729,-0.04894538135738563,-0.05924441770239902
NTNG1,-0.04744038445072997,0.00969932422075623,-0.028742659818553843,0.0233999021041141,0.06762467434941732
LRIG1,0.0027680704109357772,-0.004626803933118502,-0.03859261635249724,-0.0842946140888302,0.09627071794906658
CPAMD8,,0.0316101318932011,-0.017782900534127434,-0.01677508894478669,0.0360843670662281
GHRL,,-0.03325578684068444,-0.01632028039206716,-0.0008118738676905639,
NPY,-0.05012259547633508,-0.052107214642204434,0.034994562220390386,0.16344251568653045,-0.040825792685670215
MMP2,-0.018274095568950842,-0.008720266043875033,-0.0322689523888077,-0.06467964370657893,-0.02953633778107924
PPY,,0.11048237813022067,,,0.02977235213306777
ALKAL2,-0.030692452381741592,-0.023407775954370665,0.039300091380308176,0.0011331483222983376,0.05593376833843288
CSF1,0.01974821230252997,-0.006083314088225184,-0.02774205529715972,-0.04842278378666338,-0.04537971736484915
SEMA4C,0.005030720421100701,0.0156234212055762,0.017635630657265044,-0.008446852392927438,-0.0011658332796706235
ICAM2,0.00462175240093643,0.001210100259818397,0.020105225517402386,0.07890708077536668,0.0392734300587942
SYTL3,0.015946878408133674,0.053606044366139124,0.08267009646884123,-0.07455673183585695,0.02542805445830614
IL1A,0.02163202873137631,-0.031769269666176034,-0.021929140358683617,-0.03746279244710985,0.00646329756803041
HLA-G,0.02636185773960746,0.06878113735926955,-0.01184424594253837,,-0.029328590638256567
PGF,0.10113003840130189,-0.004989939725224747,0.08114339137473986,-0.05478006602018519,-0.018873350111093416
LGALS8,-0.034149272050004724,-0.0011273215992015603,-0.05066928644317028,0.007484051069090675,0.02700968440265739
DKK3,-0.15023334669698626,-0.03632119499212551,0.06593158928831838,0.11763540237356261,0.05536166377021108
COL16A1,-0.07320627424218608,-0.02044282532436133,-0.007695104418452679,-0.03442072866343087,0.019571080852554
TPH1,0.005453176557177796,0.033736044769720606,-0.012550630263145153,-0.01994134852111055,-0.011656699035512455
TNC,0.03133940995201373,0.0272277033656207,-0.017649656102848205,-0.11673501122506186,-0.06375104812527578
TNFSF9,0.013637518698662811,-0.025077353535732438,0.09024356465105998,0.11629210742460676,-0.035036443195565474
CNTN2,0.026485552077077392,0.002409395902879174,-0.024397668160867258,-0.1097640343322317,0.0639813732429536
F7,,-0.013758079610717754,-0.010900258197645181,0.006307842279095893,
LUM,-0.008294539200155947,0.0923775017711656,0.006783442303223982,-0.09193277573953584,-0.0002526484877989448
BTC,,-0.012481859165291542,,,0.04597360297616524
APOC1,0.025566728504512685,0.01763956841703875,-0.04252315665936709,-0.1412446738770941,0.007897789863863136
PKM,0.14080164451346627,-0.003018202888063279,-0.00031826353692467166,0.06618180206144776,-0.05924804953460708
TNF,0.007728259727267114,0.03187021130786657,0.00021088952713409632,-0.02461951023376295,-0.016268849718206267
GNAS,-0.07965658871351124,0.017474272336184857,0.08998212634148817,0.13647865981647328,-0.010407293637135736
BMP8B,-0.007500435611372675,0.06372094893582465,-0.032965585291378684,-0.018800807955239796,0.0007707542161915818
LIPH,0.061373957584547785,0.009666951625769344,,,-0.018138367805973298
CCL28,-0.023481631033784124,0.1008650015381711,-0.02344067951724948,,
PTPN11,-0.058330671717229436,-0.004636634711647841,-0.07089438272842964,-0.005651461181198477,0.005315247383756977
ADAM12,0.027214494850704467,0.0012349473619676606,0.0040445361322633605,-0.04428995018601992,-0.013592344921569074
EPO,0.027390609730519183,0.05158931921927601,,,-0.018838077719449405
EDN3,-0.013249217204402015,0.07560827770725809,0.031585077244370215,0.051247941814559314,0.02844075881684568
CCL22,,,,,-0.01722713363407887
CCL2,-0.005950726070012946,-0.03135667701981037,-0.010599187288763096,-0.05905391830007675,-0.05699167785405853
DSCAM,0.015310605198234113,0.012033398035268412,0.02650217598705246,-0.0673842638918098,0.0656272692532535
GPHA2,,0.13311715613387473,,,
ANG,0.11271381288559548,0.033439535455386395,0.08013910490983661,-0.07066541536829177,0.060131215738582815
FBLN2,-0.03587907144390156,-0.01934456355075006,0.07365556966277104,0.02913017878360681,0.06701304222164108
VTN,0.044854691169426024,0.012396108445730563,-0.01255062615907774,-0.028277310605718337,-0.01324655648900381
VEGFA,0.0923437917095913,0.004730804534213146,-0.04832248115400626,0.03380683521654425,-0.058833304155565064
F10,,,-0.004705841328886208,-0.027276636509002035,0.01402551750496792
SERPINA1,-0.0012905314486741234,0.02734148608230788,-0.0433645449616942,-0.10822507861500268,-0.10496214436194823
VWF,-0.04579197201935587,0.02751802797801244,-0.038603921415734134,-0.10713996961240851,0.03134019793576825
GDNF,,0.008311693406143928,0.017574404533211917,,-0.0009644210711752682
VASP,-0.012687880918316493,-0.016107134260499777,0.023924441456340127,-0.018981908545334793,-0.01984157348395083
ADAM15,0.03481395163553626,-0.06319096500136402,-0.038838706254163774,-0.02299245851353344,-0.021393182958105293
WNT2,-0.027304012504078816,-0.024668923492781752,-0.020653226145565112,0.06583599940824693,0.0011747231906384218
CALCB,0.033393796114368254,,-0.012721402251841289,0.10830514050552761,-0.02291411800003158
OLFM2,-0.04641573253565438,-0.0199124094459721,0.009394235488405766,0.04653961033677848,0.01628600869774356
MFAP2,-0.0025879062123890574,0.03759469382844688,0.04987646993736498,-0.05128025642247241,0.0847843316608234
HLA-C,-0.006806092995280837,0.03054505587562052,-0.045252397825783164,-0.15438103188005126,-0.06052109044451094
THBS1,-0.0005086919216059086,-0.030100125535202953,0.004273879321945812,-0.0038017165781832115,-0.0337270892668521
HSPA4,0.008208266071455464,0.016391202652524157,-0.04762733352167221,0.057440547104737165,-0.043790687924921745
LMAN1,0.13029738373060162,0.06307223268265479,-0.00507943459852864,-0.09510799250594877,-0.01938215492403899
LYPD3,,0.041119632659493636,-0.015773598385387052,-0.02876622194141713,0.02463843676359383
APOE,-0.05133857513213094,-0.04581014148365343,-0.05138188820612046,-0.07023658811595491,-0.017924514341986785
SOSTDC1,0.03067455490809853,0.0009048428311404086,0.12158460227568976,0.04384900996675866,0.08356527203671399
ANXA1,0.018245430766349227,-0.006262201931623267,0.01404093067312156,-0.12562882689349822,0.03983147570281844
WNT2B,0.05883369444225386,-0.015996957950694616,0.06780449687968196,-0.04422790627706084,0.005139730859754534
AMH,0.053857141935084285,0.0002476415034111569,-0.022846122559945888,0.00703619694682864,0.008932315821031447
GDF10,-0.005689308741182188,-0.016322188479135774,0.0012271152208622965,0.06476068107769212,0.06688149582393553
EFNB3,0.006958115004113375,0.027520995320221876,0.017742424776213718,0.08958484696144574,-0.006953284979198248
LTB,-0.032407340180428755,-0.02779596553361552,-0.013056604946629803,0.12916344801538157,0.07454879549149852
ANGPT2,0.0046408021897060584,0.010479122872188242,0.013025592070414076,-0.10092102279407615,0.021412245463008503
ADAM17,0.08772935077362881,0.03849083786872697,-0.033736740080559414,-0.04095583034296368,-0.050375492543746715
LRPAP1,-0.013111916802747666,0.03821408280467719,0.03909269684811261,-0.0923258961118344,-0.004882630711173545
NID1,0.002964677686544646,-0.00706634778912402,0.01908242624898204,-0.11662653047654625,-0.058782858859080016
MST1,-0.004118774803394085,0.027460580065015644,0.027940936950875853,-0.05581802420928258,0.10441555591109741
IL13,,,,0.02298639875598528,
DCN,-0.0760451176059535,0.014995990575952321,0.042505485339468775,-0.014625303247181264,-0.002733793769876561
IGFL2,,,,,0.15482153971688387
COL7A1,0.024612796824336723,-0.009927384379182023,0.029504258674550404,-0.04168291058799028,-0.016109732947716164
CALR,0.08441106708285095,0.0557939669969598,-0.059062448628983306,-0.11541910403631889,-0.07645731195353277
PIGA,0.0814799488659377,0.08867512723380129,0.0036322080131334887,-0.026038975169117025,0.0516104899997112
CD200,0.028160937962669497,-0.008374273766453125,0.007286176635295844,0.10508563098681277,0.04233280185169067
GRP,,-0.013267824032409717,-0.016981003925598908,,0.21473318998010896
CDH1,,0.04792121226567535,-0.019649799686945395,-0.04809878005882164,-0.012569392766758464
LPL,-0.005050014869617312,-0.012535609038801177,-0.03622262901257658,-0.11022489630464416,0.09798162654884916
SEMA5A,0.022358363758412884,-0.010962932360197518,-0.003667552891689215,-0.11180256803347724,-0.012734589220416119
SEMA7A,-0.02198488328322544,0.032905074666341225,-0.04650208010180721,0.03267439470869705,-0.01376199965727928
SEMA4G,0.07798768199466492,-0.044247842824095315,0.012506839928022958,-0.034679777431998536,0.07137677671070375
SEMA3B,-0.0559246790894726,0.03325587907256544,-0.055211713150487875,-0.09124506692635456,0.016187447872482226
RPH3A,-0.1243365805236504,0.01978740027525132,0.06522882558791691,0.07258738681143163,0.10668522089337244
JAG2,0.01684094947373747,0.0025096757007005326,-0.000662878311512917,-0.03116061044792835,0.05781177467884751
CGN,-0.05351169132617028,0.04761856693455307,-0.020653232634612557,-0.04929623114100575,0.011836195198898902
GDF15,0.08533685814478793,0.06638062570405358,-0.0287491320880127,-0.0733802838047374,0.018654102679177623
SEMA4F,-0.018554516340929198,-0.010771443665945098,-0.013279586707572852,0.0817275057219097,0.09521277364693684
NXPH1,-0.05573588588698959,-0.01924901792123939,-0.04102358607921291,0.055919301801122465,0.04477692640118613
ARF1,-0.02659601033854375,0.05031506299498044,0.07475042560792093,0.14659506995084925,0.011181691527710036
DSC3,,-0.01189505706817434,,,
EBI3,0.01979086387816924,0.0173487211645037,0.03295503077933352,-0.025937477590910623,-0.0002500120944527034
TIMP1,-0.005613233897056416,0.007352317955913142,-0.028908023127741503,-0.05816923053086655,-0.09352788189004634
SEMA3C,0.09237939506427305,0.04363728537655708,0.053475465166352626,-0.005371252911926758,-0.011106125896720349
