,MGH258,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.05356657679217535,-0.0024887970525780357,-0.035766035744448935,-0.05413190909871616,0.012155010257772735,-0.007508201410009913,0.055385461110923066,-0.016648093057912507,-0.015801277580000505,0.019264060311392578,0.025552159008040257,-0.10581180490321944,0.028627363310614842,0.0647707504936855,0.010110634819373415,-0.03221318876106664,-0.026185040906656867,-0.0005113988541782302,0.00776264343653885,0.07964839546827955
RARRES2,-0.01700254562575464,-0.018191636718937722,-0.05816466086658598,0.028303599728144904,0.0682907912560231,0.01790694541040313,0.05111675022478178,0.012635928345504976,-0.005043427247298012,0.04373662693903556,-0.059498458756831865,-0.031081703375458385,0.022151291124482903,0.02404588714755903,-0.04303797692205702,0.01395765385861875,-0.03676224900644332,-0.0016042903875391167,0.06323452085431035,-0.007665760450835487
SEMA4A,0.05914888620822074,0.06123977666511787,0.006941290564002878,-0.014874225678332659,0.0648546711484816,-0.02621280780318788,0.002475210915264146,-0.02628129749086805,-0.005145912852344857,-0.011345406429555512,-0.008928523187503014,0.00794857395896251,0.1153087178347536,0.07761013973289038,0.04547156034624791,0.051004820705650544,-0.05683566617649839,-0.02090628090363412,0.06512375612978581,0.04071855327129734
GDF11,0.06127570896869735,0.018422102889625667,0.046922686225215865,0.04440162237701301,0.03569441460206821,0.03176377475085164,0.06200128520907711,-0.010766509459421442,-0.010062400859125279,0.02403279217107049,-0.019169549664202985,0.0544688133944609,-0.04422072844921057,0.006298842406041894,0.02902891751778844,0.03567746098720289,-0.04291851820410533,0.0034120890797809116,0.04337439946042062,-0.057158917451440173
GPC3,0.038650090936107474,0.0555970579455169,0.016253211766737108,0.027948264588626922,-0.03352117334879459,0.03998282089817452,-0.002374747921976467,0.004964099253182469,0.025237896533891326,,-0.034539979078585734,,-0.03644313345377846,-0.032070233217727374,0.030750622618661627,0.05181453322518984,-0.04595640896090264,-0.026075315864139637,0.059486129232725324,0.0842477828973154
OSTN,,,,,-0.019344679770188142,,-0.022658239499408227,0.006338557732373828,-0.01980098383848713,,,,,,,,-0.01938630420898592,,,0.03139850854350005
GRN,-0.033801884559392543,0.013538828937003275,-0.02069345201398998,-0.02075223906734128,0.05042010238672078,0.025526403174233315,0.05150533396685379,0.046327189765349025,0.007320673099534045,0.09617214314790305,0.11177714990030647,0.0015770498660285643,0.013622192568684735,0.1104627624639646,0.033278630563441366,-0.026567670550573304,0.007353176684422746,0.016167529740091474,-0.005736403766819793,0.011130209481270022
CALM1,-0.006260140301687458,0.010087757250403962,-0.02896443634721778,0.010206216155273168,-0.003025472271666053,0.0207193801183334,-0.032867306106833416,0.01203109412969893,-0.011603901780646643,0.04767600189365588,-0.0842236401638942,-0.06315598570522299,-0.06774991234941297,-0.01641875572304714,0.012630853688402378,0.07856223414017938,0.054754884590987415,0.06947380125022522,0.059016229838346916,-0.07097042356926071
ANGPTL4,0.05990599826569685,0.010226116290956176,-0.03691677290118379,0.019946633028780483,-0.06378921163126493,-0.00569471790373224,-0.011662594425180518,-0.02980667463538332,0.06770781797832308,-0.03624091644569616,0.06606249833885514,0.0189876734880122,-0.009759136977633174,0.023191095786765092,-0.07366200037179298,-0.03922646230366932,-0.029423870684240006,0.02034234705037598,0.010123089959471351,0.016960905739758256
BMP8B,-0.03211228559496699,0.04978274929811083,-0.03226501688751227,-0.02048560669571219,-0.02934731073978682,0.05642333522975781,-0.001842392361082782,-0.014690873859411377,0.02923076826104251,0.03221850017754087,-0.07443792704052686,-0.05971479070808409,-0.024072054719959737,-0.0006626869172036408,-0.001422383724034309,-0.025164111244367182,-0.039966885840146786,-0.05306518953301537,-0.007234745778876707,0.008799633364123344
