,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.020688238737793567,,,,,,,,,,-0.016501409818988424,,-0.02982763632894673,
BMP1,0.04455767641549664,0.1006495047296344,0.005505185737478428,0.0025578140025806625,0.02558184429222321,0.006281039312728168,0.05845565581737263,-0.03182564895529597,0.037924643905565235,-0.03408945480641072,0.0717077587219449,-0.05076648159720271,0.07359741311891815,0.07318491815164764,0.0032709692637391745,0.00492985070773674,-0.023110996283268206,-0.015631001965848376,0.02440919378295357,-0.06592861618340023
NDP,-0.06269498448237151,0.0370271399607838,0.00730222847407486,-0.001410436502624446,0.030896731175559595,-0.04798837425096509,0.03540053088424139,0.004550937476384996,0.015615888462939076,0.07775303911747525,-0.01690077542542352,-0.02452862730865373,-0.0291622306958077,-0.020980469251001017,0.031598547112126035,0.027395440789609413,0.016503850781799934,0.02249424788552395,0.033546052030020375,0.013540858192412655
TNFSF18,0.11253926038965498,0.003694259760238722,-0.004676810044292216,,,-0.013966648712416681,0.019604286545646776,-0.011862967648946775,,,,-0.023342039415892947,-0.047829179071119034,,,,-0.044038626260853315,,-0.02440884265932885,-0.02430873417830757
IL36G,,,,,,,,,,,0.13543880958645024,,,,,,,,,
RTN4,-0.025586864019003938,0.029811314068039853,-0.040739588747759695,0.0045009904542583894,0.06955414038122197,0.01900636915988017,-0.10633585432147244,0.023098906826833653,-0.002358961644615104,0.02580661404622718,-0.00555866991573892,0.0038951609749150367,-0.04141352938707338,-0.016961002563970717,-0.03814177637542085,0.054567062398427534,0.0029254974814476005,-0.007837802707665629,-0.020323401650118533,0.04934123734829089
HEBP1,0.007834798249257327,0.029436998658365677,0.008115840642015862,0.04186574246208969,-0.021563046174393617,0.01808384370089713,-0.020052848314892967,0.07049220624334704,0.014196757174682115,-0.01293893680621681,0.003644891538374984,-0.050327491274569994,0.08229434667399983,0.025941008591419176,0.022948550379623456,0.06565914303409542,0.059338567149815086,-0.04788580060690416,0.016347337518771987,-0.014444855699554124
WNT7B,0.06069394863936296,-0.034022890576609385,-0.017302309647185165,-0.011321234398459992,0.027050556548625114,0.010463764024975614,-0.03318362674472099,-0.016864608705854555,0.003614628294885477,,-0.01918664027154468,-0.025697307087573895,,-0.02950957449211772,0.01315307683421205,0.10569659568255849,0.06090160071074174,0.017990648432595104,0.0032251401152618045,0.03882448822048614
PTMA,-0.030345616374971063,0.08171293687369927,0.026987370684903447,-0.02178249098645561,-0.002220545965022513,-0.009951353935682168,-0.0901331302805957,0.03434744200544668,0.048281206852761153,0.050868408913769404,0.04760142835169956,-0.07792701725476692,-0.030024063230196896,-0.029848731652097026,0.0008350379063270905,-0.04706054639259554,0.04659115808402544,-0.03459398471187217,-0.0818654650812089,-0.006215550191545488
FASLG,-0.026278140433666344,,,,,,,,,,,,,,,,,,0.006920512780665058,
CEACAM1,-0.036487427970211185,-0.030445122532117622,-0.027895573190854287,0.019601686366031764,-0.004256533459846994,,-0.0008641959210091609,0.0023212211349429804,,,,,0.07918235420729683,0.15689379245890067,-0.028639468513604445,0.03804860204033828,0.005058527761004384,0.044136371089272125,0.013174898950752446,
PDAP1,0.05123833178538985,0.013087258062684128,-0.00355947780408475,0.03996541515379869,-0.0023005717814658442,0.003412568674336343,0.03989535343675896,-0.043199123856714206,-0.006978740208965099,0.014373257744383762,0.029106707260093966,0.09621320279862758,0.005518827884831071,0.014091202326124388,0.05273192168941846,0.03332981344695992,0.03926229074952859,-0.025183975867229376,0.020580443837608438,0.046110928822807255
QDPR,-0.022457869697827464,-0.035199717921883346,-0.032885325239473975,0.011204541747576787,0.012015984265076874,0.025574851590995974,-0.08961508502520962,0.013992161376163553,-0.010912709626819263,0.09727865894852415,-0.003328775071069902,-0.025857005127782048,0.013185161027720124,-0.08207028643113336,0.006235710487234513,0.03339040078423431,0.06826280836137329,-0.033325662622952196,0.0764580620928297,0.03480120013651223
POMC,0.12690785896330864,-0.02655347261111305,0.034278414678038466,0.026335500476587313,0.11097346444850185,0.04322920998042041,0.023992182347751596,0.039241288658508316,-0.03526247804728959,0.007474871417950238,-0.037400611763342646,0.04824200966338746,-0.008842178507790727,0.06991368156825582,-0.02168851965211631,0.087597667595033,0.022065352131246906,-0.04474183497956825,0.04876199043374448,-0.01819623363931531
CCL18,,-0.037992636342298325,,,,,,,,0.05510369925015054,,,,-0.01876387840112489,0.02941166462713666,-0.04933482629204923,,0.0007527392776233354,,
CCL17,,,,-0.01961953963164412,,,,0.017966351846924963,0.013333581041629556,,-0.015946954365104755,,,,-0.0203183167211615,-0.005161269601245194,0.036671410917339047,,-0.023447795021056622,
VEGFD,,0.064656785810274,0.03625914281952288,0.01295203823174776,0.01017195111517486,,0.055538016611733645,-0.03235094302805558,-0.006309996445736378,0.1236369757439207,0.02189870160495075,,-0.004832667294739848,,,-0.016209972408282643,-0.003908045231173783,,,
TNFSF13,,0.09135974975813256,,0.022141116056852546,,0.09391315896653218,,,,,,,,,0.09685612416119724,0.004923302933005584,-0.026025729347357054,0.019291368075016708,-0.004769127583841002,0.03431499581679847
WNT5A,0.019866083714617806,0.03866520391473381,-0.052275293580484605,0.053331663462488035,-0.016878921005684853,0.00012631028861702395,0.047032110512465766,0.0045078776512462865,-0.012787680870661153,-0.06733185753284265,0.021631123495595986,0.03408921721421389,-0.014721375258697647,0.10494928273180491,0.090549502837348,0.049815143870689,0.020769293283063827,-0.034192649298924,0.030599577108079323,0.0016684354716618973
CXCL8,,-0.004864799772978278,-0.0001848226085031329,0.003295297412360899,-0.04425913916420722,-0.019266507953140753,0.02671211335111776,-0.03483569886054827,-0.019082609897471625,0.029451501210836038,0.021524697250362726,,0.03768500720571801,-0.03303676217086367,-0.05777386872618979,-0.13709425158625074,-0.05015945312723055,-0.006386007834675757,-0.03460971378531028,-0.04375838484798619
GRN,0.008280835358268923,0.03373770192722155,-0.0168541602370229,-0.020634153259406283,0.06464806200796969,0.003206679924206824,0.05821901135834579,-0.001495262639544974,-0.03172561623888929,0.05266669601354382,0.0028938036645329555,0.11442236605359764,0.1332912088398674,-0.031988330018657044,-0.007984393329359765,0.013611834802628993,0.009215451114000671,0.0072390759086646515,0.052721547858802786,-0.036491195762532166
MIA,-0.007908127559198147,-0.019060265817230675,0.01968862740081727,0.02337023971221729,0.04052672660702127,-0.024491494298070005,-0.01922845423396293,0.01569078264801105,0.0011095397689271649,,0.004965338701476591,0.06899690448799996,0.015525031715520209,0.011287499182910818,0.09355155416280798,0.021934751082021843,0.02931747838522014,-0.001841088451806428,0.05105023257004575,0.012328791416635645
COL4A4,-0.03043328859654176,0.028794460372883083,0.01736181752685124,0.010828162060368086,0.059352484577462734,-0.012887217552990089,-0.001597448510091297,0.01081615775518433,-0.007997417350861374,,0.0357547448481913,,-0.03580123274845358,-0.023723405134213962,-0.0028365004390124406,0.019541410559402148,0.04701497844030138,0.006123991933497803,0.0016670858067176259,-0.029555660714268704
TAC1,-0.026278126136811374,-0.004690006899296662,0.030318190633492607,0.0358091769671538,0.0753287127664871,0.04547821012750245,-0.023149918729329647,0.09005009503815628,-0.014330977177207289,-0.01822990368364893,-0.031512298920818624,,,,,,,0.12906653210231298,-0.03082451082733089,0.03903644561225841
RARRES2,0.038212505988913535,-0.05234234907022892,0.09589415503951837,0.03774551347157406,-0.044214153621990576,-0.013529722308891871,0.04059153297543643,0.035302831285047055,-0.00399852196518477,0.052312626313208765,0.010832062825733756,-0.12008684663984802,-0.04317256433173312,0.027685007525923934,-0.01934980538010722,-0.04063637632453027,0.02248573616615315,-0.016738819184959362,0.014369514526714745,0.04178250659361604
FGF7,-0.021367427472364954,,-0.014994869719728719,0.00945362931470044,0.019902259281208562,0.04765039137746731,-0.030646945268465453,-0.02567826456855155,0.008224344994273648,0.039076172344271035,0.010646940182070618,0.050695556451717694,0.009319895459661299,0.04599349466031204,-0.03999147716244332,0.05838246230532433,0.11427407308904218,-0.0038524664686282453,0.06953106924367489,0.03383248839717431
EFNA2,,,,,,,,,,,,,,,,-0.02874893280145768,,,,
HBEGF,-0.009206125060979764,0.04651297403997763,-0.023482948728574902,-0.046657517114991734,0.00609661041107159,-0.015280577781430361,0.06365037473148472,-0.07244877932107262,0.009373029616086454,0.030674437358370436,-0.011582709258981529,-0.055188970028171976,0.03325008424187548,0.029380115920721987,-0.009157599645198041,-0.04874285922662444,0.08849710703047922,0.03057971014558816,-0.08081205439283264,-0.031913968817521586
CSF3,,,,-0.004062858841759761,-0.07540932053475329,,-0.0029440440360459425,,,,,,,,-0.08651562470285024,-0.10653217554253483,,-0.0022312894125040964,0.026494950810520942,-0.03108917343431642
PI3,,0.020052094391133556,,-0.015554383105484298,-0.03958905562912988,,-0.02428670986271598,,,,,,,,-0.0669442914641131,-0.10965988522609328,-0.04783701158670658,-0.015611498285011018,-0.0036225721948186904,0.02822143237445752
PCSK1N,0.06473337326614097,-0.005035118105353341,0.021073091209574995,0.003208835115128393,-0.07374775263890886,0.08359115623539512,-0.0076508211139279065,-0.00822312023738706,-0.01604219769582442,-0.08814208273923413,-0.050695487417725775,0.059388939575407,0.04452277356065084,0.041328705482534416,0.03640855533124485,0.013641333569592075,-0.07751912205810661,0.04526663549016956,0.07892017869501843,-0.008884864716420747
NTS,,,,,0.05865354360999329,-0.015732364550984302,-0.02651060213204191,0.012660264255094663,0.012600525797404848,0.0007142699624965391,,,,,0.0009609532972830126,-0.03502511912265637,,0.06084534619996978,-0.024274520004921894,
SFRP1,-0.02637284802305365,-0.015086948823685269,0.022426211524660435,-0.04156375169599835,0.07957213719155715,-0.047880757456076416,0.048621926776132376,-0.005582307203183054,0.0036166769489126777,-0.05663652977050275,-0.00734524990457171,0.05392324648997283,-0.007579673197438551,0.016155466467986136,-0.0007521017440093912,0.07650966283577577,-0.0331043389220292,0.005228195704575569,-0.03570843460654825,-0.03878624702570115
CXCL13,,,-0.011846249872763528,,0.04544941516642972,,,,,,,,,,-0.007913048094842072,-0.044483248973925374,,0.006013280295033305,,-0.02521754277505676
MICA,0.004332938106231755,0.015883286923127276,0.020888741042590055,0.009090741535599356,0.06081945978333716,-0.03339245979010571,0.06648089128579611,0.004263056364255053,0.012080121742877686,0.01242398512665329,0.018157283959582243,0.047939040258005376,0.039804574357065824,-0.04536319717071288,-0.002828027342139434,0.018763805666338448,0.015350726903709883,0.00501337794782108,0.038896081202606576,0.0019551467860005668
TG,0.015677494340802685,0.043181263730785235,-0.01157741995917285,-0.006791141523832329,0.0643436493544885,-0.018159295951976708,0.03531833062234787,-0.021196275345294367,-0.02021730274684573,,0.004813478303249084,-0.029913913449025678,-0.016035523737580073,0.17999553947869273,-0.026997963052106715,0.046386883830591,,-0.009683159649900148,0.05811974065253769,0.010231722152845778
ADA,-0.023060814604517536,0.03199229163858885,-0.02344465771014415,0.02148615103301712,0.018415891745995356,-0.03547596840304821,0.0981992462838185,0.014353922023017208,-0.03283452553744652,0.014115995366944384,0.0653112072545839,-0.013748741263924159,0.031153274534906145,0.02277106536424188,0.016322747046476627,0.012867153931348572,0.0614548366496745,-0.035604428549315253,0.058501537912366695,0.07166641487031124
LAMC3,-0.0025534319975844466,0.06988707469555383,-0.0049207238128651555,0.0031925859470266047,0.05546154396555129,-0.0023525502583072086,0.09544628755699121,-0.0364181126086244,-0.0295089749624482,0.07171020986810342,0.01429239634389637,0.021820850586529474,0.09866871464654663,0.04285601723248032,0.05900210424931559,0.03640011570061295,-0.020369766108868894,0.004854590881059473,0.01364617024226751,-0.015575165745102232
CCL7,,-0.024166526246714906,,-0.03242927866036678,-0.026084596332279344,,,,,,,,,,-0.03045247338038169,,,,-0.02586948961336533,-0.02130982884197211
NGF,,-0.007173435687516048,,-0.021298073944653072,-0.04627389771702356,-0.017328838970499437,,,,0.0022960246344467246,,,-0.018860078842047795,-0.0017450380717537555,-0.035170168849518235,0.1333979027657313,,-0.003169087202343165,-0.014826757508630316,-0.00735825492281741
TNFSF15,,,,0.014160815246693824,-0.03209777763191642,0.051597320459870685,,,,,,-0.027573055710423088,-0.030871742575809748,-0.0020169023170965505,-0.029687742028035317,,,-0.024349163129588857,-0.005189231687220562,0.024567890954547027
HMGB1,-0.027913687380765963,0.05813017248619177,0.038614399567816864,0.0018376177999404825,0.038119495249845516,-0.008852670542012218,0.0566226670639113,0.019818353532906247,0.04551752778042625,0.062420334850736885,0.06037813235218095,-0.028074297255907994,-0.0941411561747738,-0.052116083900035456,-0.04798771642468293,-0.020406332287580785,0.057801185945018665,-0.0022141991646364564,-0.04245657324526615,0.04471826442837416
ITGB3BP,0.0375001447068185,-0.028806259714239717,0.01661992864117428,-0.0380955119222273,-0.0022445475294729095,0.014687079190862734,0.07972180067169435,-0.0593003012940072,0.005597329035940731,0.050593241232453554,0.04498254161791678,-0.0116039503158924,0.06702235284086225,-0.01970579839568654,-0.011776636837099877,-0.05755158217903867,-0.047541448445958964,0.05453111957288029,0.0013229489303260744,0.03762974109051595
AANAT,,-0.024778842550384716,,-0.032857855222299066,-0.028922017278195152,,-0.019455606354328348,0.011144312405458512,-0.010802067879997216,-0.013235450190039995,-0.021391313938127408,,,-0.019543365901659553,0.03804937570536827,-0.02820651163423568,0.057034292620023956,,0.019577196252732767,-0.018983011008054804
RELN,0.10271421151377887,0.038245766180397316,-0.029693821854757364,0.029576221966888916,-0.01813082906995963,0.0013319134779814512,-0.01414065735751888,0.030554103620599883,-0.029995191647735994,-0.011433413811096771,-0.009416713148406542,,0.056702465725250416,,,,-0.007247283844371949,-0.029411150285050987,,0.06678150933609052
IL15,0.0034492988222518278,0.031084674608643132,0.0028495243393259428,0.028674801987465255,-0.05232416877783996,-0.014971929178733662,0.00660877807036992,0.020427154900302617,-0.0029017779209847307,0.028193636948536736,-0.019839454987166088,-0.04706687784745254,-0.05222650174953919,0.03147157211684033,0.14645232779195608,0.019985833109064037,0.027335789444735307,-0.013744877650838648,0.11557027183235846,0.0975988889013697
UTS2,,,,,,,0.015038961953971761,,,,,-0.050958645129287126,,,-0.022750128362570694,,,,,
BSG,0.052974952697518556,0.0326069647412494,-0.056462018290920506,-0.003629509821161124,0.026455571349016993,-0.03593338402590209,-0.0009428882047804538,-0.05195934398517158,-0.03222640083788358,-0.03266372445054865,-0.0028716269677116876,0.014300284624387804,0.02106899064482736,0.14838616831900753,0.036771268304553864,-0.04780921525504754,-0.04321625491694721,-0.014686805677332819,0.04691818091551067,0.002471646260288556
ADAMTS3,0.08509081024466089,0.06007407293849603,0.0868729209142322,-0.017158939092318398,0.004825097192848296,-0.024115446716347497,0.09808365352390856,-0.021339101267884714,0.0018296866252954832,-0.049707098132482634,0.022518850218314953,0.0819796315616868,,-0.023401191070116015,-0.044534165284285256,0.12820783864463867,-0.006381136272321007,0.02056109059562775,-0.042766452529287485,0.062008396749782146
CD34,-0.021360035378715943,0.07605800007766313,0.002671069262167052,0.005883259810217688,0.06900864295492602,0.04083144952533508,0.02595981269679729,-0.03994450547364289,0.03283629995466161,0.035173132784435686,-0.04594499907665902,-0.01681092022439804,0.09599873209792704,0.029118703567572617,-0.01884052513750897,0.06580456134056126,-0.03632686576013875,0.0013722323684655115,-0.02637209238007531,-0.04025053364817267
CCL23,,,,,,,0.029730796269469707,,,,,-0.026018197693692468,,,,,,,,
PLAT,0.04194229086827287,0.09504449767623796,0.023121558118610625,0.009233390882910577,0.021589173270525504,-0.030828817923219436,0.07556742023955043,-0.08765523133752078,-0.054025764816319384,-0.05524362997091933,0.05178825793020607,0.011375813959051037,0.049785925412752244,0.043414663122990846,0.06965136888023608,0.06415836500454895,-0.05186178960022109,0.01917391999615218,0.06057311591039488,-0.05352735570378966
NTF3,,,,,,,,,0.03073005656269645,,,,,,0.022428069080067035,0.10670913981350606,,0.01566981513321086,,
LTA,,,-0.027895576053439758,-0.041563749751580725,,,,-0.015597260323268506,,,-0.019839457436157674,,,,,,,,0.008801764436452822,
