,UKF251,UKF259,UKF260,UKF296,ZH1019T1,ZH1019inf
MST1,0.018649412436359293,0.020357565914726025,0.024864741192469234,-0.03359143790394083,0.09225717969068509,-0.03743348025259979
DCN,0.008270981563991284,-0.030745147151854394,0.003713458429903909,-0.018821181411766717,-0.011414026968765967,0.018097580371685545
COL7A1,-0.015011274666278926,-0.0037866931947574895,0.003369502333786346,0.008561785808770497,-0.019245384679050327,-0.010569751689483315
CALR,0.014357949169741323,-0.004456269919360829,0.0039170191949150154,0.04132286936823476,-0.02736778458730765,0.04306016910986997
PIGA,-0.03270571265514972,0.011009767628230797,0.04969221232672159,0.02293536507387943,0.0363913740701213,0.007882651449840938
CD200,-0.045988354974836575,-0.03469012293753963,-0.034687676091359414,0.06607366656728905,0.032012101031400286,0.049180614390673894
GRP,0.0307448353880661,,,-0.0064013235473655014,,
CDH1,0.002821618224860185,-0.02922850696144648,,,0.026608276927902755,0.06151838132279116
LPL,0.0361441910805859,0.0024166068300301635,-0.003931768989094198,-0.005887552026652731,0.1774890464083781,0.02505455366581939
SEMA5A,-0.017114413213595987,0.03559070436766747,-0.006320845958032056,-0.014264689306817386,0.03332419253767567,0.030973281992720113
SEMA7A,0.06773106499329502,-0.0011847486029064552,0.03177290309014894,0.06744997650007255,0.07468331687555316,-0.08169853623135721
SEMA4G,0.004300906260352333,0.0034751984155696122,0.02441863859478868,0.003868572871737474,-0.014870990442173078,-0.015581823698122076
SEMA3B,-0.001939507708027547,-0.006761258136366645,0.0013118180069377585,0.026522477066635432,0.03953068748902901,0.020956332094399975
RPH3A,-0.043683340452826555,-0.003802331788951095,0.0568031465879408,-0.007965982222900354,,0.027301724390876313
JAG2,-0.02377460655863506,0.07268625939397876,-0.019506904396547304,-0.013971527624818205,0.059698344605243016,0.032515929285697874
CGN,-0.0033883230690267226,-0.0022736761339380825,-0.03737789775612403,-0.015570135356413734,0.12230553423923272,0.002155682642260404
GDF15,-0.02265270937310558,0.01373775813594351,0.09379443156086424,,0.002598037937595558,0.008259350547693854
SEMA4F,-0.020091262051373338,0.025165701887708808,-0.0231903922809686,0.06509190261684751,0.12097502702069583,-0.07712956476236946
NXPH1,0.0664332412681827,0.021581832406859052,-0.05603297001807545,0.050703072481345784,0.003377731482361973,-0.04727053550751066
ARF1,-0.03260440847982259,0.06698838775605044,0.012645847658060455,-0.037847428150648614,0.04171745135619099,0.0006064700538030112
EBI3,0.010444107302457702,-0.025384569572677082,0.023567553707109588,0.0027126488536745063,-0.03488945793261327,0.036221457613430603
TIMP1,-0.014553985782918534,-0.005906141976439718,-0.018618664062695547,0.03861294874565466,-0.07530969056737688,0.009507923645657735
SEMA3C,-0.03428779898106884,0.06525987523416517,0.014690560601734697,-0.010082431364897618,-0.060088546782571105,0.010961864198042676
GAS6,-0.01756628604094195,-0.05502010310938193,0.08391896466037939,0.011311758535977854,-0.011663290065155024,0.004051633659596785
MEPE,,0.019460788593631595,0.045567765099137965,-0.006556875377135751,,
SERPINE1,-0.023132864308311945,0.07451670288826978,-0.02074028439123637,0.02685327811914464,-0.0831763368635598,0.029068829467739078
RSPO2,-0.022652706487863637,0.0020823179712258005,0.054914749983455316,0.0010152694618616729,,
SHBG,-0.02182933504930181,-0.0021694350542573004,0.05886783700810369,-0.0018289209711385807,0.04256053081142954,-0.046073345338963234
LGALS3BP,-0.008726754913646008,0.002891141412617945,0.00625793348506293,0.0249717034483051,0.001314829547677598,0.057378376153573454
LAMB1,-0.000920040990271292,0.0012788533193875077,0.022852399621161337,0.036144780947326205,-0.053073638106963576,-0.040859467394115216
SPTBN2,-0.012772035364230053,0.0591416265524244,0.005619249488620423,-0.034421869923328435,-0.07660074901437379,-0.019375711775812998
COL1A2,-0.03698408585072096,-0.04226131938198187,-0.016623209072352617,0.012533516377316674,-0.028083455969996615,-0.0481872237402189
DEFB1,-0.012809740199070553,,-0.014774668285732581,,,
WNT11,,-0.02163558191330849,,0.07535433589304145,,
LGALS1,-0.008716042790003433,0.03949213550572053,0.006025456403419217,0.06017412272755442,-0.04157922710751094,0.021695236023824685
BCAN,0.028683628314012853,-0.08795360638248023,0.034176296596496486,0.003577025066872561,0.1223119269540889,0.10855837934774855
ANOS1,-0.03050956909060844,-0.04190687290440635,0.0780339629608385,0.045618921436916114,0.02641556919644982,-0.0051308022923284525
EDA,0.022835023731243683,0.06618760154404363,-0.03172504174869349,0.028955368869347468,-0.009164867439652186,0.052684095822402424
FGF22,-0.017638813784945424,,-0.004536985970448745,-0.018156042980521432,,-0.04176164003243558
SHANK1,-0.014296304993454249,-0.02608622794245355,,-0.009724773223616527,,0.06303807794477156
TGFB1,-0.014410848471330973,0.02313914833643508,-0.027761144676137717,-0.026731373966060342,-0.03371352006177454,0.018880874440190383
MSTN,-0.02117980950753176,-0.03302593086289069,-0.011790027072247617,0.02084999726934902,0.11451580573416661,-0.0006315277475214301
WNT4,-0.01674770840853765,,-0.02362597376571178,-0.006439376103503498,,-0.03467479074114618
TNFSF4,0.04220595383202712,0.03803472785290061,-0.006722871558625729,0.017000644613647545,0.020809062372933382,-0.02584593821875445
NTN1,-0.01860765140128064,0.016584398482763718,0.00206225142645151,-0.029312755367629013,0.04619626108128957,-0.026338613293999946
CXCL12,0.08004620441317294,-0.04434237587418227,0.0044220565873645855,0.016844149459334476,-0.038932131560754125,0.04570484715039202
GNRH1,-0.023111610299026208,0.01452741143775373,0.027245854838282787,0.02031946893993035,-0.016925491754487366,-0.02820137933050256
RIMS1,-0.013772115907715992,-0.0021099703097424284,-0.0052030026365148885,-0.01615026996923984,0.0007316975994079671,-0.059911914263243736
FGF14,0.015328710162270944,-0.00977412049301614,0.03756506435585066,-0.0012870834925265923,-0.04968990643593983,0.04367372404500897
IGF1,0.014938912112819976,-0.0031569601245358147,0.044684087298739836,0.009558446601651092,0.04860092465141022,0.02765275305307522
TNFSF10,0.0035307127315833946,0.004180523768124106,0.014627224277736212,0.05373360273915293,-0.014426635214394487,-0.006499257456759662
GDF5,,,-0.019586733973696202,-0.018156043248385732,,0.029500268085381257
CHAD,,,0.013450861795876644,-0.015257538117647811,,
RGMA,-0.03032316766654494,-0.0325977600870149,0.031042797445068247,0.05299324568853069,0.013406189859216499,0.06717261318645754
CLEC3A,,,,0.022925601552349385,,
WNT16,-0.013004430489594978,-0.024745511816631836,-0.012873393883575559,-0.0029820810246650635,,
CX3CL1,-0.03827402420861902,0.007314088993915909,-0.0008340230679828929,-0.031053213518988942,0.1404643759641541,0.0036726984751639952
FGF1,-0.02433628555000634,-0.04533285818332757,0.05097753035761066,0.022974264530149568,-0.030306524652698882,0.02094537200444332
ALOX5AP,-0.03959066914679975,-0.007200458435036947,-0.03985204227001229,0.009065221201691459,0.041323370981070466,0.008365410172636189
IL1RN,-0.02801624561983106,0.005267728716011699,0.05014492559995553,,-0.007439442432287085,0.05369704815160953
NPW,,-0.01793278201150803,0.038408691731766656,,-0.02176124834024696,0.055492991642510855
CXCL9,-0.020602835058988057,0.04052721010447385,0.04947525667585482,0.07756432201793184,0.04419706718052348,0.1975682147598233
ANGPTL4,0.045254203801426994,0.01423099152316706,-0.03025104404542355,0.0007998197586550266,-0.09895535643775331,0.029473904656310404
UCN2,,-0.012434484651984228,,,,
COL4A3,-0.009861329757023309,0.012469093065399024,0.017869608982146668,0.019757126492268025,,
NRG3,-0.027230464486545966,0.013911838129685812,0.0064484041130794326,0.015602173677442025,-0.03407396883985331,0.018800976165513163
IL23A,-0.017346496587906993,-0.019563101406339052,-0.03559896325040783,,0.011454584340072113,
COLQ,0.010980567721103193,0.017505651764513408,0.03277762305393324,0.060998636532134116,0.005695601310996642,-0.02408244132223184
SCGB1A1,-0.01319637204457816,,,,,
TNFSF12,0.0884364832113529,-0.03508375510516146,0.019713073359818027,-0.03275012156617119,-0.08223080497192353,0.02881198621332063
DKK2,-0.01548576296522501,-0.012617801717703419,0.0114292881722463,-0.012493287644385521,,-0.029450139584145295
FYN,-0.05065873808053028,-0.04001484143598064,0.0009365647718966135,-0.01818261404767754,0.09948290037868418,0.005408660758611887
ACE,0.013295058394492451,0.006931219500168086,0.019513057662983207,-0.018944831200368384,-0.002799423681353797,0.001258481999366332
IL18,0.0015224964028598795,-3.2233239954668895e-05,-0.004608263605985948,-0.02308403730025357,0.061562273131842545,0.06829277836306179
PPBP,,,-0.01347053069402591,,,
CCL27,,0.0441889024850674,-0.027143088739229798,0.009172533702191602,0.028637785636042305,0.005708363795333516
SERPING1,0.015059042188139684,-0.019851938414535447,0.005221273428943026,-0.02641277814200818,-0.10440511139329116,0.00662719892907219
AZGP1,-0.031206965072801678,0.07131861994726514,-0.005397508166188871,0.02370998675011183,,-0.03429798131153221
INHA,-0.02022195923356663,0.024597474324023268,0.01575943506311321,0.03660621939995539,0.0064109046621969,0.05975027774502975
SEMA3G,-0.03323788614747529,0.013954396383209163,-0.023273461560429795,-7.404015598163775e-06,0.031086776897944823,0.06544324054381984
COL6A1,0.00021925505205822225,0.008424191228033466,0.0023435231343461723,-0.02956436912096001,-0.04849878825134181,0.04466874046146081
FGF17,-0.014471886384454293,0.0019591369871995146,-0.024203714748280356,-0.025134676967663874,,
TNFSF8,-0.012809741517831666,-0.015862006002346336,-0.013470527202382435,,,
FGF20,-0.019155470577171443,0.025092168088859213,0.06360395411027073,-0.01489974058365009,-0.04124979560256808,0.16188874506195253
ICAM3,0.005558338398015577,0.024130534731416606,-0.05707859055915261,0.024666609859223594,0.05702006808798483,0.003176566905439137
LAMA4,-0.04245194516005877,-0.046528118750257086,0.006011428067715902,0.026031885567457707,-0.02820540331451052,0.0023812939687020275
DLL4,-0.03142611845948413,-0.041271276801900056,-0.04971246538967002,-0.002248363878272571,-0.028578794111824644,-0.024712729971302812
SEMA3A,-0.024116236850506338,0.011097439999741995,0.041959277562492264,0.032306850951601206,,
RLN2,-0.013756812693728552,-0.016007821307912416,-0.02066169040309223,0.02596354596621988,,
C5,0.004640062116214966,0.002794397539438723,-0.009063275729221238,0.0038514641563213623,0.07043493122447342,-0.04926629881810677
EDN2,,,-0.01771599522485672,,,
C1QA,0.00637499284344069,-0.07927925062567752,-0.007502067466671948,0.027458572920112168,-0.03625165895457219,-0.07975490518467883
UTS2B,0.025435720115570236,0.020130174025944234,0.009718451926533379,-0.0033899160509732475,0.07858927401986288,
COL9A3,0.01730652741664616,0.010383785495674066,0.007097717494446063,0.019823827195270257,-0.005029549771149115,-0.00990422882630311
DLK1,,-0.005055577519770466,-0.01203337611758589,,,
HGF,-0.03927025766298081,0.013339390531406294,-0.022883839223754768,0.006448471235850188,-0.05352983101779188,0.06979236539955962
P4HB,0.003631347170144444,0.017930340228899645,0.01902928871083414,0.0013826499750859123,-0.015789184364062354,0.0283591283189619
ADCYAP1,0.04699502604696556,0.02429304887147957,0.14056204122612032,-0.013071500086055647,-0.022689690586836953,-0.03258968134003384
GREM1,-0.018998401063844657,-0.013835776082225746,-0.0032137980027180124,-0.014613385691883812,0.09057196335370979,0.006876688598374629
EGF,-0.011630009964641684,0.012438095932593445,0.08106972552061838,-0.022399412799546457,-0.04124976075956948,0.031930847856133066
VEGFB,-0.014598926600753775,0.059513566748374144,-0.06233622858464087,0.03920906376598613,0.051667529260034185,0.07589605990410103
FARP2,-0.042548991874641624,0.022235415565289605,-0.03908608527469068,0.00595559225286287,0.07731949762310847,0.07132096002308295
BMP3,,,,0.02364141050732752,,
IHH,,,,0.023150881370114323,,
LAMA2,0.045524817744144755,-0.04853974782786512,0.010506381834558697,0.018336075014236054,0.025240676833788916,-0.010919509816279451
NRG1,-0.012684599550279252,-0.027995168968879856,-0.0272468828950474,0.043707098254234855,-0.02943435178995353,-0.03412387268927817
SPINK1,,0.031823540352241664,-0.02408910702464547,,,-0.0312791492991737
EFEMP2,-0.006050685554152255,0.03272617711514097,0.0392719395882952,0.007803222069243826,0.047171046254658164,0.05072755422289803
SELPLG,0.016766248324769993,0.0003464961853393914,0.037778940645920744,0.00798986714638403,0.06750767081703068,0.07478840693525765
GDF6,,-0.017932783563032368,,,,
HLA-E,-0.007329447288637895,-0.004272633232094427,0.016096700724444527,0.08773170262766794,-0.031610470349460504,-0.013839465638590915
PTN,-8.02252946727769e-05,-0.04070855812356761,0.016205609991817346,0.06708952830564412,-0.05987544495504552,0.12017132967340774
CD274,0.032044738862601216,-0.005200404276518749,-0.02679020259122934,-0.017334193795726562,0.06961627416347357,-0.0009618258173730875
FGF10,,,,0.0010480876526917505,,
CD14,-0.03720227236069715,-0.05936950976918635,0.007222201217106973,0.031339333143625886,0.12151822023979941,-0.01214860255246015
SFTPD,-0.021829336563350687,,0.08111578423915874,0.0661419070515571,0.03610203737939799,0.03389789618489967
SLIT1,0.052539267223925684,-0.008615668385542176,0.04593571126173667,-0.027970947293278644,-0.028293096773886743,-0.0005421435044551077
CNTF,,-0.012617800420590458,-0.01347052843183405,0.06399260085385514,,
BST1,0.006187107375357039,-0.011939676155531116,-0.006481032742499313,-0.027448930489037748,-0.010857220081003588,-0.05217021892006562
AGTRAP,-0.013887221616688117,0.018985855360612303,0.020715065631176793,0.08021039375059617,0.10438443338898352,0.06133526491234897
LAMC1,0.037012218804139206,0.007704034391253473,0.045602981478104515,0.018762952647980516,-0.04406009087238463,0.03546107744828629
COL6A3,-0.020093555539949737,0.01680704380716035,0.022375003730235515,0.08435312468153547,-0.033410629730651654,0.01870899432325895
FN1,0.007679546670447178,0.015665116509310878,0.012330519678741271,0.028051546841458056,-0.022002306099536587,0.00977202017797231
MIF,0.07178780423321034,0.03468893975191488,-0.0440144093522991,-0.032231952978355655,-0.06513868468133104,0.09943031541195667
JAG1,-0.022986081889999545,0.02281110819238626,0.028699830609251808,-0.010229614087550189,-0.04755731768394631,-0.004954830728932286
NID2,-0.02400641207571227,0.05050158725419235,-0.032673264248931896,-0.010241400665841097,-0.03857867735104186,-0.004523828115108093
EFNB1,0.020448039687564007,-0.030346903211539263,0.00880225587787646,-0.014323647469243965,-0.01798390171302801,-0.022781390418130865
COL4A2,-0.03179228557913104,-0.020068975863716632,-0.005272511993202176,0.0018621517542195313,-0.022223333890465925,-0.012785733856301426
SPP1,-0.018210006497088767,0.031194587398126705,-0.013808132464472303,0.04540735261248539,-0.05826329669276151,0.0013511113926939135
PODXL2,-0.040968176783550976,0.00577928871110052,-0.0042205426880395,0.015855922871448738,-0.029383547958646172,-0.011885710710276989
IFNE,,,,-0.01632690175813781,,
FGF9,-0.0125849186327243,-0.034547952366766665,-0.039827260797345714,-0.025014789895706314,,
ITIH2,,0.0005435631282133002,-0.020530066301211448,-0.04454518162403998,-0.007991448605912718,0.0433271239756194
ADAM10,0.029800927884602483,-0.05403824785504655,0.034455951002581975,0.01985957116072654,-0.10780799405522196,0.02683925348600842
CFH,-0.012001942271392636,-0.014900244837660094,-0.0189085492936962,0.007958498307117985,0.08245108380843134,0.061045349784209245
COL4A5,0.03734433464176866,0.016628882995539263,0.08635270211874128,0.013843090702723505,0.04189120834342362,0.025876560179867742
LTBP3,-0.013808787563690228,0.0035705657872794525,0.0017859999148408493,-0.023188093791070293,0.02953220821354784,0.03921565838028053
GNB3,0.0010970757698400978,0.053873568308968715,0.09101839396724226,-0.021611284367152837,0.02795270820614801,0.07528064784305451
COL6A2,-0.010522291169259715,0.03141054001430995,-0.025773284861622593,0.015296433345621205,-0.15265560369274633,0.00354709605928652
GDF9,0.007677177726816343,0.02833606642607874,-0.044375015105779556,-0.022399412680326962,-0.0910647737221679,-0.004074792412062746
NCAM1,-0.018397400872095328,-0.028291237618556033,0.004699910669285361,-0.0170539016660792,0.02954432812532019,0.025766151318269565
APOC2,0.02798490717161982,-0.0265860063474568,0.016623432998382738,0.06286461946834694,0.0003644067546275781,0.01938198698873493
BST2,-0.0049362818118054335,0.03872003668592117,0.04461345568748492,0.011538439179644719,0.06073601289360782,0.07237448651280617
COL5A1,-0.009130026149902873,0.025817955583845906,0.011202063437081576,-0.02698069141883068,0.03396642707349064,0.027745282550784175
CALM3,-0.03249178491626056,0.0036940019024963703,0.0037617095982576914,-0.05876692829126651,-0.08230134983893614,-0.0020953824425324267
THBS2,0.06720119271155223,0.08010287719836781,-0.05786235869333188,0.08059375542995664,0.0854142545736229,0.0010463906316148213
SERPINE2,0.027552937348459344,0.06286283318693273,0.024325398284760272,-0.020968417577003445,0.08368756431805435,0.04049583107682642
EFNB2,-0.04770697280712491,0.0036971027290097986,0.002472626380071141,-0.03664890076444604,-0.040714635406883894,0.021320471242605617
PROK1,-0.016747709462080655,0.03522038919786883,-0.014774669232030002,,,
LACRT,,,,0.03506203210414708,,
MMP9,-0.013004432974579703,-0.028494623755343302,-0.02985778255421101,,-0.039171821514742654,0.026231674480018306
NPPA,-0.023830699167934205,-0.008358559013445406,-0.034140182681487795,-0.037677251751515616,-0.041288094695068576,0.054144093201883486
APOB,-0.013196373364018434,,-0.019448632991480256,0.0217957235312342,,0.007708762815128529
C4B,0.006434633270994263,0.005638500990167155,,,,
NTNG2,0.010405404738583054,-0.040414663647790484,0.009692767595289782,-0.010806543926102152,0.0415767913456542,0.04220759344394652
LAMA1,-0.0006082223322630906,0.00015931099776239662,-0.0010468739310278746,0.022532067421585047,0.028046199760387306,0.11309094603164853
UCN,0.03450010368592016,0.0017576062883477846,0.03609793175287917,0.03294781654735964,-0.02544567322126178,0.05174081659290469
ARTN,,0.0336664795411268,0.007502752305352453,,0.01968422948921379,-0.0003971384452522782
PDGFD,-0.014179572176980456,0.012452214866746239,-0.0034454834248136054,0.027421406834567064,0.06296413677298231,-0.059612666487757
EDN1,-0.0018934155575701702,-0.00950931443983547,0.006648300326630167,-0.02897853530573198,-0.008462481581792395,-0.03715401447945469
ARPC5,-0.045710822738590576,0.023630147782462932,0.054650727246866426,0.03480713743421063,-0.06215295375601968,-0.007949097607690428
GSTO1,-0.01732008831156873,-0.013141433000798309,-0.07463427618526626,0.035165645665890026,-0.06200139381980611,-0.045453673752735374
PROK2,,,,-0.024933593297752157,,
SYK,0.017765948912557134,-0.024764624303005713,-0.015292620920036104,0.0630919166115314,0.10459679535711215,-0.03975883686328321
ST6GAL1,0.03244613012486702,-0.0250701799022776,-0.016262554544666512,-0.035590624899726746,-0.024965571381098072,-0.017278518827808002
WNT3,0.04885718910503297,0.03922338797217118,0.050038558485414907,0.07341999731299081,0.11356367195311608,-0.04346157023796144
HSP90B1,0.00312216457158097,0.00544325252620343,0.023147905203417772,-0.02303646095767861,-0.01358191457272257,0.021080419738231996
ZP3,0.018088832575053063,0.0008617027028713491,-0.02431785586084187,0.0033369380500547965,0.06534250400312352,-0.05168096576925013
ANGPT4,0.016437855315660454,,,,,
NRG2,0.023451675703313017,-0.036385042349422164,0.04398306101915079,0.028087301388083488,-0.060987889318723475,-0.04050023301809087
MELTF,0.026576877993699292,0.04609504665639293,0.00042946962013443933,0.007338367143449324,0.044943195937052635,-0.04044891321972514
NLGN1,-0.028412441042370895,0.019237506514456285,-0.010270436969230435,-0.03598929447441292,-0.03803082420747806,-0.033957224517775254
SLIT3,-0.0021147512160354545,-0.009050653027075856,-0.0023915032836658804,0.04091261033871838,0.0017384544936886175,-0.03313627857156145
CCL8,-0.01200074848127557,-0.03905747900098055,-0.0031530538043421474,-0.013768052276275177,0.05829288010663531,-0.03127918380267588
S100A4,-0.0004557585828644404,0.030807908049869093,-0.022168257859860378,-0.0005355723236726047,0.20345322575091146,0.03778764420402689
TNFSF13B,-0.030112620132203363,0.0006679667005643099,-0.018927978791294608,0.01674250963048437,0.029151458115670277,-0.0061674438020141555
HSPG2,0.00404537313314469,-0.013821653251078501,0.04817001480027521,-0.01236791357229344,-0.018967571020567116,-0.0077786469913751115
FAM3C,-0.061319502699265595,0.014581772746276207,0.04453065551110843,-0.009039636039154203,-0.012714893899699818,0.07736788425062838
FLT3LG,-0.033492434407535,0.021298117700377033,-0.03500353430204709,0.019169344446723535,-0.07268887130821494,0.0024269914173604113
A2M,-0.024440755822601967,-0.08610321880581302,-0.012783825058407073,0.03297660682805782,0.035918060023000874,-0.08646510540514916
VCL,-0.001085104267071624,0.0074738539854444595,0.039460718655188194,-0.04191379968498462,-0.05619519516202015,-0.03584026526055135
FGF2,0.012701181810398206,-0.028620175661055732,0.011924164256447779,0.020296613922794336,0.004898939569445715,0.05934791619150901
AGRP,,-0.014203667317563356,-0.01347053069402591,,0.09604193022146533,0.030332519299144396
CNTN3,-0.013572455028075484,0.010768189866140107,-0.0370169768812499,-0.00784930630952194,0.05543417488520094,
RNASE2,-0.03964115193353274,-0.022050765014192727,-0.02194453163484253,0.03779688896003309,0.11677927469183627,0.04461142770555819
ADM2,0.006464833026323807,0.12908293077700658,,,-0.034672215422320046,
GAL,-0.04909623182672713,0.08551779121087869,-0.016514970056465142,0.020993068016513062,0.02872902664488007,0.09352181288672394
CXCL6,,,-0.013470522973071438,-0.01788598675179864,,
PDGFC,0.004570140712038618,0.0073605509794505974,0.052061723013914846,-0.013584645255478202,0.04590641964993735,0.033493392838887144
COL8A2,-0.04397522256217383,-0.02265455963993916,0.0865377516288679,0.0462151547737632,0.02490694124162603,0.005246404536832026
SPON2,-0.008476026794903703,-0.059243666961079904,-0.04166930519920154,-0.03437519008495195,0.04712260411442514,0.03141137659970111
LCN2,,-0.018951257738801443,,,,
SEMA3D,-0.03315332765759164,-0.009441725851428325,0.0010202551462958395,-0.0023842876186026267,-0.04124975744119327,-0.04000161283530136
BMP6,-0.013004433777421226,-0.013498519156752176,-0.016307077552328703,-0.006704165065250058,,
TIMP2,0.004293053455086545,0.02612942756487196,0.018538225942796225,-0.00482647147860114,-0.03003330158751104,0.08591537725285088
EFNA1,0.012877926842690506,0.006419540479043745,-0.03623800586200735,-0.001753954988411556,-0.033775397872715954,0.03328920013474253
S100A12,,-0.015566531316605636,,,,
TFPI,0.06208746291911525,-0.029062619681709114,-0.0274233395985588,-0.034297423260530535,0.019426638734096394,0.015584033187825358
GPC3,-0.02047657632666964,-0.019563099343188284,0.033347003719737256,-0.0508870230370461,-0.035261405865697384,0.1327135375694157
NMU,,,-0.002562668162847216,0.013340915082237314,-0.0928344975363217,-0.031148659979615106
LAMB3,0.015826158257991916,-0.021110359633386734,0.00760950476695601,0.013977275097127144,-0.0014622508509874433,-0.013799867366265255
LGALS9,0.02323199091927122,-0.027164737479539725,-0.0069319187268538016,0.00031833236146909874,0.00983695805039546,-0.05718717714927698
VIM,-0.030578279206824186,0.07199222692516871,-0.012660625382195059,-0.017652276702768987,0.04037057114005725,0.05592714005028649
PLAU,-0.0020957904150602285,-0.04332893886586921,-0.03379772813838231,-0.035450352755720484,0.0041739646865297155,-0.03389616131098284
TGFB3,-0.0032153077627437884,-0.022919919934644976,-0.023996469885814616,-0.03378721005893813,-0.06380069739600425,0.028714872165145667
APLN,-0.018281145137294993,0.030420619272359714,-0.002095703045170334,0.06312607352994537,-0.040853054286502294,0.043594744733446614
SHANK2,-0.03813103535224245,0.00047585139306571865,0.0625117178295323,-0.05218327896852223,,
LTF,,-0.03908051573183719,-0.03945920333298561,0.06785808960072442,0.04013786986537708,0.08420803062400387
PENK,0.031484098060224064,0.01954626497465578,-0.03440080514848797,-0.029691137334576526,,
CTF1,-0.03497814758591412,-0.0035121274720311163,0.014388940732704426,-0.032251124396948064,0.018594337723593767,0.10649249920821623
COL3A1,-0.04283758063711551,-0.000602249707966923,0.006294788869328033,0.031029979687742192,0.0601527717605644,0.03338072606930079
S100A10,-0.03407026926704063,0.0005103252489346441,-0.009309497864533821,0.010277480566474057,-0.09470106904283086,0.04378319642950693
FGF13,-0.04025810840108893,-0.005668917605214875,-0.029275146987573098,0.0025601950392296876,,
SEMA4A,-0.047842136486380936,-0.03555207009205359,0.02872873788176028,0.030610282162233268,0.035025205736439365,-0.03162851684000781
EFNA4,0.003887934105820313,0.05191673440749331,-0.02865796602494688,-0.016431277039422317,0.04139549531371507,-0.05402294293862112
HSPA8,-0.010393848209498343,-0.008183697422081197,-0.013890248397517081,0.026101519863373005,0.022710566424930526,0.010420979683612297
NPB,0.06765934947724314,0.029181204391665515,,-0.020914678870374754,0.05970046257889415,-0.02535998951922193
ULBP1,0.060766919401808395,0.015226696287022256,-0.012668396120316734,,-0.03753571325186038,
SEMA3E,-0.04219641233315901,-0.01914622395787585,0.05319866356653063,0.03694447057478381,-0.020218044275562026,0.044246186140573955
ADAM9,0.08825538297645637,0.02172092154247704,-0.045671621594566995,0.04557253666518082,-0.06632034862136732,0.052966382471480083
ASIP,,0.03456601993841899,0.10523016078629599,-0.013592971147157844,0.006269242637187733,-0.03568074294020998
IBSP,,0.010633470667154418,-0.028386030485686997,,-0.029314079579568064,-0.05690126498901236
FAT4,0.06646354452431423,-0.030136912988976205,0.024612430521665476,-0.021105830582405727,0.006757539170248517,-0.021035044189901854
MDK,0.03166009736699132,-0.03838429107348336,0.04937140279001112,0.006563534427750475,-0.05176458172653053,0.011141821605636504
BMP5,,0.007308154279772914,,,,
CAMP,-0.013004433777421226,0.03558339869541573,-0.019586731714742553,,,
HSPA1A,-0.031136065791918507,-0.07903482257549764,0.02150664169309904,0.07556781710358458,0.019256590879684867,0.00622126821552243
SOST,,,,,-0.0009984089299240081,
SEMA3F,-0.0258187604136045,0.03074924846304333,0.027506358344819074,-0.00673251238492022,-0.037706923619515186,-0.07684709246202856
ARF6,-0.025766815452156703,-0.002343635739584322,-0.005309590663756487,0.024508309569992195,-0.03313454982057041,-0.11634545285992459
IL6,-0.017198613175784236,0.0035944981634471844,0.03589818133585707,,0.016972699705476994,
CALM1,0.060816142000480786,-0.04251078710592148,0.03237823905197343,0.04753548856142505,-0.06977133956423305,-0.11037169811236676
VIP,0.04591410289372566,-0.007245512679563433,-0.032634925674617385,0.013534424174088362,,
NMB,0.0075352741120266326,-0.012974321283512835,-0.011849664328174555,0.017845123166800363,0.10266401564903123,0.024845966128779925
CCL26,-0.013572455908875132,-0.01794133933591157,-0.021563044320765154,,0.07401570782363942,-0.0013685130627568624
FBLN1,0.04354626142504585,-0.012999268665071981,-0.00663170116368316,-0.023138675785571924,0.06436675211439466,0.007890573184143582
SAA1,,0.00040809875184182813,-0.011295235400308822,0.11153529152285353,0.14059755394667356,0.07415259560542023
MICB,0.052733148746842574,0.0700121303988133,-0.027519795089342353,0.06739674416436225,0.061264226618312635,0.026254439631165385
MMP13,,,,,-0.03284810374380783,-0.03037719500316844
F13A1,-0.019038269081799217,0.048082564271991174,0.0027275857359354443,-0.03128281410788637,,-0.04575347708957447
CXCL11,-0.02612745774817668,0.03133567018035738,-0.01816323716995438,0.05243163985059014,-0.07639569517037194,
COL5A2,0.005543402580193971,-0.019193133228775833,0.08334286753073447,0.053069279612644904,0.03500798504692617,0.03242377825923535
EFNA5,0.02844819141879005,0.08223396048374351,0.036865386730501576,0.03829576850360943,0.0013847537516275912,-0.029916994240721837
AREG,0.03782692239223342,0.00857138158412833,0.003853726223689142,,,
EDIL3,0.012871233676500591,-0.003241744203934713,0.025941267159864702,0.044953984195379396,0.051449265431881296,-0.019303633051870994
CD86,0.0033973920004294984,0.05721911217308155,0.012983156269140372,0.05690595258896099,0.009230440935524298,0.003446320583928962
AHSG,,,0.051300221713617235,,,
WNT9B,,-0.012248531335739466,,0.10988330420257326,,
HRAS,0.021867667890984297,-0.005054833011550755,-0.00949939723622476,-0.01740246789446492,-0.018995794160870882,0.02436231814764921
C1QTNF5,,,,,-0.0557712591268135,-0.05242853118672313
RLN1,,,,-0.008572283522216484,,
COL4A1,-0.003910306360446355,-0.03225924083956442,0.011851055357900141,0.020679675303244018,-0.02514041543972286,-0.058286029107682866
CCL3,-0.040480177867166914,-0.05023043425272421,0.05732479697044756,0.0187064388663837,-0.038750465231379906,-0.028333728089742147
