,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.039155869902559585,,,,,,,,,0.07768990950784195,,0.08776134055088607,
BMP1,-0.014593069579870666,0.05186613818717416,0.016513164397256728,0.04576341808428852,0.06935989968244544,0.04165635763289947,0.1346930286404096,-0.017616873777558443,0.11432272369959079,0.026757876665675827,0.008162123739657025,0.12857548144008446,0.04188246623025205,-0.009133951693107038,-0.016721525734573858,0.041522921566034536,0.07585239399801534,-0.01182754910341239,0.018293418650073442
NDP,0.09210638382249557,-0.06090935947299591,0.03354176494907247,-0.017288908125355835,-0.01584247419570832,-0.008124126707999774,0.038398122815354686,0.027085849413014004,0.05382316239672827,0.045921548189954746,0.15246683033461256,-0.02080837508623158,-0.013259579727035488,0.011785618841581788,0.07375797103760766,-0.0066860832480639,-0.028040087415344573,0.10516074676062208,-0.000831278327619103
TNFSF18,-0.02382260209744791,0.03526033731986009,,,,0.030923993259646832,0.11776440916658194,0.08265093462092087,,,-0.00460961748644604,,,,,0.026816391299271884,,0.04118230067163472,-0.009889367198892678
IL36G,,,,,,,,,,0.0017372040694067117,,,,,,,,,
RTN4,-0.014451839027376574,0.05910892091666742,0.02785074783448942,-0.031449071371535964,0.08661756611195646,-0.025164349206241856,-0.13329476644865865,-0.04755089994497982,-0.12631211366253048,-0.057245167865936225,0.005521823254696455,-0.02280151892517,-0.024176969062067396,0.07131872902448051,0.030235116537793,-0.014029069208260572,0.031041680896690918,0.01753984430751407,-0.09660398219528646
HEBP1,0.02398682746833447,0.04588110966174758,0.03077313560348086,-0.031163017029845076,0.018797499371554414,-0.006866631726241708,0.10808420565598689,-0.030857394058507445,0.096452408316801,0.04000643527096294,0.0324891214346448,0.08478824692503267,0.034254652324995125,0.057110428723617546,0.07453582148394895,0.05057752996803366,0.023477199358039495,0.019610978161871323,0.044680512774081
WNT7B,0.04599317044666048,0.03762805813446973,-0.04024180162878577,-0.04159135760307992,0.04113379650888998,0.005685533162983645,-0.064911756009425,0.01880349339343209,,-0.01918663547908655,0.019161128459110468,-0.004663297307293262,-0.030467326426722965,0.039302003653352575,0.04630202481847173,-0.05779254129671258,-0.0029886932770200555,0.018308184677560915,0.07569035935818565
PTMA,0.04323246325840283,0.07043185771071939,0.10593914832898836,-0.02265082515056344,-0.06390047465987403,0.0441913894539212,-0.1686206468904629,-0.036589712309336754,0.17525929827679093,0.05246639103003279,0.005599658323235743,0.15259889089537815,-0.09956782085791153,-0.04228467160678886,-0.05434661344763153,-0.052174003041794634,0.05688852750452411,-0.10966811262730876,0.0428332214701515
FASLG,0.024010356795722852,,,,,,,,,,,,,,,,,-9.51038622281499e-05,
CEACAM1,0.003957386763024135,-0.015891996368756225,,-0.01229408574376717,-0.026570576059602564,,0.023309878192517387,-0.03371842637584205,,,,0.06565583701078538,-0.02732358634526218,-0.031299776682223716,0.04248703987547411,0.03201694776969892,-0.013582727368530879,0.028487804912404883,
PDAP1,-0.05389232392757235,0.029826971368371404,0.04289543581788147,-0.04011204437392996,0.03637135792953486,0.04113325999476579,0.09737790120980974,-0.05552157886583146,0.022312409856145597,0.016550081595543192,-0.01770776203887402,0.0338309499030134,0.001594109348772611,0.07929017157978814,0.0005783856925817005,0.02834224668716303,0.04010822167699708,-0.020699734583963042,-0.019120987087898268
QDPR,0.043939570572627616,0.024251557200220646,0.07796504620886284,-0.0016523018920344378,-0.018146633195930503,-0.06237741364501016,-0.14983125764609526,-6.360692046911154e-05,0.09685414483573308,0.01892179843329203,0.012544202372614135,0.06440374273589931,-0.09494393251066165,-0.019863987067520874,0.0400187523052413,-0.07014870102471656,-0.003726711647052634,0.10063021191873461,-0.05726904292166734
POMC,-0.01588126873126985,-0.026858573579876633,,0.02513189706284725,-0.0009842466910348548,0.061538898768978494,-0.019218886543272657,-0.02487611056098678,0.003023722092580604,-0.03740060242138057,0.007464526478824568,0.012522084795897523,-0.003686481344546055,0.08872790589191777,0.12269083989292649,0.09037119784034607,-0.008928251460107036,0.06881587364831741,0.08729510308885882
CCL18,,-0.025092205174232426,,,,,,,0.095602623820274,,,0.020818612506010532,0.01714025942482526,0.02641441862811465,-0.038853685740524654,,-0.07267720857008711,,
CCL17,,,,0.01478247648134713,,,,0.061243134165767626,,0.026108747122486217,,,,0.022779719023170105,-0.0017661749729395882,0.01929158047505616,,-0.012487516094655688,
VEGFD,,0.023141879293488113,,-0.0023971571516437085,0.052491566072689365,,0.004069445250285023,0.011517314718478312,-0.03418305944151753,0.022129483747651557,,0.023607544744200057,,,0.01773086101006241,-0.036064346872115974,,,
TNFSF13,,0.027336960843822224,,0.019674922644944977,,0.009674863870526672,,,,,,,,0.023206964512368897,0.09367703060552343,-0.0042959051427054465,0.010492545783908347,0.042093454328318076,-0.009157511040935828
WNT5A,0.029400621652708698,0.028771906887946713,0.030969063183979784,0.03596695465361293,-0.10702350582599725,0.04511196260088952,0.1056444996644174,0.058531098070785735,0.001988656681673961,0.058337163695175366,0.039713272645748074,0.034941327783178384,0.06084012337213487,0.03648027450635322,0.08532676122418438,-0.024551172326295324,0.004632134802810541,0.06432860364322089,0.06879775614609974
CXCL8,,-0.054793653735092714,-0.04405199776451186,-0.03542576889813295,0.06624287901686704,-0.02163371711676082,0.05561495290310712,0.011521347391390761,0.23098818517908834,-0.010198361919230767,,0.019701013540565613,-0.03410899121607371,-0.07007639123979037,-0.15347469806717648,0.0329186614751859,-0.06898270953322477,-0.009202105472462814,0.06372792202384792
GRN,-0.022576003118832993,0.0426958073724082,0.06964470351976593,0.007311825801624992,0.04630285677894465,0.019923357700050506,0.16210071618407162,0.008228265542148188,0.15088509358078883,0.014923981783882757,0.09532137013931671,0.00876891117929171,0.0471986089776396,0.05240297172332194,0.015809050330695327,0.048717263184310876,0.045175230876078235,-0.0034020793803924494,-0.056042143677952086
MIA,-0.027470136485594165,-0.004668433527463499,0.02977531550035735,0.014629698431600264,0.057934990815738587,-0.02750067945368554,0.09070415600112526,0.02241332318394955,,0.0050606309200468425,0.03087790475412895,0.07782099954459634,-0.034805701575572216,0.0036925024361924783,0.035515452772160776,0.08394894089123357,0.05442908741562125,0.04569541666082501,0.03251188344934317
COL4A4,-0.004291693792246828,-0.008295213887900409,-0.015336728580795921,-0.06405935170771104,-0.04149127044956477,-0.014470625379628982,-0.025167523945218342,-0.017897479149343525,,0.05095844688267536,,,-0.024493363276741113,-0.005957080321896897,0.05549592318226816,0.035907313917128744,-0.00839976977594458,-0.004449830606483272,0.03462380166470462
TAC1,-0.020986960818018728,0.038481823414464676,0.09554163724549575,0.04405607909668226,0.028253448662751923,-0.057214696584481486,-0.1021823499764602,-0.06570897476945058,-0.08199090668364235,-0.0402386447685122,,,,,,,-0.056268765256908694,-0.004405818648220827,-0.043865084194845576
RARRES2,0.038007562327214264,0.02636276408193294,-0.08001145692060403,-0.027365196009801245,0.021188129052667554,0.03332429354980716,0.1978353656683666,-0.016921376772387746,0.05445927774333485,0.04038075858051714,-0.018034567534397476,0.00277389846161044,0.06074288263741383,0.0018020903491568821,-0.026722116452478652,0.021220518698056492,-0.0031300036420471235,-0.011099105508222157,0.05994565618604687
FGF7,0.025038106396343265,,0.02933648829046511,-0.02618428729189671,-0.028633288199574742,0.09714773397496704,0.040517149904594395,0.08423697270305634,0.008315860982930636,-0.00021811592178020353,0.12541611760887736,0.07823602805153244,-0.008872454357929495,0.01727507418669958,0.0148942180873662,0.048322778540832445,0.013351024903904673,0.09188333140655658,0.052411690475293135
EFNA2,,,,,,,,,,,,,,,0.029280385952168395,,,,
HBEGF,-0.009200128036132437,0.01622567942702401,-0.05787496932641501,0.10367474989403039,0.02951163518622253,0.07299506820869536,0.1407291318973602,0.01608449860118213,0.12166639222805654,0.0021832820976757285,0.03274387701858744,0.09401855870981819,0.020508482291645362,-0.012253995427646467,-0.033748622455729745,-0.08557630047214611,0.024404963171636814,-0.005648486728588168,0.1148206935601397
CSF3,,,-0.02856434000236485,-0.00047658591660176705,0.016956743944454334,,0.19354435261778538,,,,,,,-0.04036590272489706,-0.0742151942103106,,-0.04471146871582929,0.01917874059780323,-0.04123128073109531
PI3,,-0.03724588266975145,-0.05030861057710091,0.004165456821774507,0.058973516761989475,,0.1442390742851919,,,,,-0.05672456848277091,,-0.0038912043227426005,-0.11418143789693329,0.07120919859838136,-0.02768388995970848,-0.04485648018244589,0.06107137061233616
PCSK1N,0.0050401230902650945,0.004914110849105906,0.06650370052432286,-0.0040745401680924095,-0.08556238669965717,0.01977466691390527,-0.028895689656907593,0.04512051351144123,-0.19886757209403727,-0.014964100721233982,0.008229145141421548,0.05765286228027714,-0.01211050165227917,0.040415626690355956,0.0680036092871795,-0.01598756809385029,0.06423606607944789,0.1269240217289755,-0.06347501615732308
NTS,,,,,0.14257002380244765,-0.017665345744103444,-0.032727485993701004,0.0660090905157112,0.1735346156490953,,,,,-0.03577966779676455,-0.019597053098515383,,-0.003525347452009187,0.011124270658274737,
SFRP1,-0.03053655811637614,-0.04780392759482233,,-0.016399439990026392,0.007724348443969039,0.011419610609930181,-0.008813785121834226,-0.020784244002723024,0.15758560208763733,0.022345830043984594,-0.0005711368141382634,0.06920631666156277,0.05999257231305913,0.07371174525128969,0.12316740389528984,0.04645850366574437,0.008668199670182017,-0.024359339809437577,-0.0009553685122064009
CXCL13,,,0.07644169505120195,,0.01625019186805066,,,,,,,,,-0.023721044295289595,-0.08072637485039968,,0.014046968797482292,,0.005031051219646347
MICA,-0.0075771310996278094,0.027558234969260093,0.047237034961220385,-0.05169329036617124,0.133473800241812,-0.027734563641915823,0.11369540073588162,0.03756618033371313,0.01444261012271022,0.013622926766226952,0.052602329059315465,0.04519666318350185,0.04258162061774371,0.04797246939778294,0.09962869151270277,0.012558175999926447,-0.00851865806439919,0.09098822953778321,0.11801549155122368
TG,-0.02430546562109513,-0.016518998918131314,,-0.03646290595248814,-0.032543318420736614,-0.02039046580833879,-0.007955333287868073,-0.026938124230179498,,0.03226956359046624,-0.01344999108221676,-0.01790191444508685,-0.03154356488949122,0.06388835945826413,0.019560214705300196,,0.04987080547760736,0.07120406723486299,0.07597111463416094
ADA,0.008394944308674957,0.014103476498776975,0.04354864054807906,0.01961567470329975,0.013154765567316404,0.029592764478918832,0.11310513174508743,0.03879026081854274,0.0803911681870706,-0.012411511978782298,0.042714259274691684,-0.006388889932586047,0.010141856664889932,0.0002703010525833059,0.13656423804904025,0.06030953009523421,-0.01692313925936034,0.018499977106226265,0.00821248042160319
LAMC3,-0.06232418686342904,0.05102811710271253,0.03301922602380896,0.07740825085917075,0.021176760520977115,0.07723986797435102,0.17668039845534192,0.09893179313121557,0.00944747718724993,-0.020829138858357382,0.09591714659101906,0.014949196814812873,0.08089604169924375,0.01316964696828424,0.09799038381491974,0.016655123342366792,-0.027490235289644255,-0.014823544507423377,-0.019047114869562263
CCL7,,-0.007540641505908941,,-0.015471520518783569,0.10499452455333715,,,,,,,,,0.10278735614927455,,,,-0.030195362660466928,0.03458728580660245
NGF,,-0.0017921404574191395,,-0.02669157170929245,0.02392040132216804,-0.019457973451207224,,,-0.030775754286097363,,,,0.01992965666339254,-0.04813921102813004,-0.030831628031142172,,0.08352096823519961,0.027553748378399794,0.01633950137612561
TNFSF15,,,,0.04671942321904267,-0.0012913449320700713,-0.023626245600779753,,,,,0.07641225411596124,,0.042082941430861304,0.032774335919361595,,,-0.0057802413999035575,-0.06154997892369393,0.05844955013226416
HMGB1,-0.0081916724603053,-0.0035405840018363378,0.13234080169343218,0.022699953610327096,-0.07529930613639153,-0.06722615612364609,0.0599956809457899,-0.03511021909040846,0.11555357055277095,0.024537762415691076,0.010731638996446665,0.03360668569787513,-0.08793577243957484,0.10020674605398903,0.027659923702728732,-0.07385842792560564,0.022196133653918978,-0.016064867379412876,-0.009430052646613887
