,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CUBN,-0.0988340110438016,0.0013998171691837617,-0.032871791015108946,-0.03217994764870863,0.00011458269454779773,0.06744940252055248,-0.004157756913942349,-0.05322880262825633,0.03581284092478974,-0.0009075499241788463,0.018322414752111427,0.00014619677146495132,0.05150156471872283,0.1090565159342465,0.03049435543771353,0.072879330671098,0.004287324354414914,-0.028099410403949643,0.055228934176531755,0.003729327547663979,0.022058971191739003,
TIMP3,-0.04681150171284222,0.016180991977804142,-0.005498859551083432,0.009739972572172384,0.03985638546422467,0.18132436553869186,-0.013584675090514534,-0.20399814754866274,0.009533140282766224,-0.022650827314559568,-0.006878670283334362,0.023638733125312276,0.03463606300344349,-0.08310400813644678,0.0022768960299626847,-0.011499452927055554,-0.0712421504034942,0.05330703311789441,-0.07594982156500608,0.12987487049994378,0.09727107163679116,-0.024914850194973123
PIGF,-0.013833047309900107,0.03351525215333043,0.0007909942721531316,0.04107131143369822,0.028259097247613812,-0.06457198778637795,-0.06483123752443973,-0.21170857610260876,-0.026043122774726462,-0.034192877995176924,0.02838678672155999,-0.04823518786981701,0.09566878056708664,0.00018273681365403374,-0.004548761322845347,0.10693891013219861,0.04479447502923567,0.01950327637498239,0.0034340580043541375,0.02056620579463306,0.0046885131105548665,-0.07122400680578392
CRH,,0.028438125207856883,-0.01712708030523455,,-0.023066448055247747,0.17308425322785698,0.0360218418705449,0.10964864929734805,0.02105349081651938,0.024894516381233224,0.14592691462434668,0.06854589578390602,,,-0.057489759786525596,0.02460035532825304,-0.03627170368523623,0.03917698554012738,-0.06245853613650364,0.013422537202286717,0.017561387794130648,0.06085833148234075
BDNF,0.10430290999958687,0.05504246306946782,-0.015321181756864696,-0.000849064929686176,0.062354098837725545,0.06588990016786826,0.0819422414559209,0.3708062178784657,0.019601754006596504,0.10179729079580006,0.07523934587184328,0.01293315288393121,-0.016982689057457995,,0.017002452087021065,0.007276541214089376,-0.06036485029147132,0.017076149161262554,0.12481155000738735,-0.04611689121761549,-0.017651013614232155,0.26633632513073446
CCL5,-0.035493242644078375,0.0407383135213958,0.0036141820890921244,,-0.02863994423849795,-0.055409976773254876,0.03719885405210144,-0.0566293809221994,-0.02767779046846337,0.04042499869172181,-0.14125898774683443,-0.006669167706226774,0.014226254772723778,0.06807786679764867,0.03226684695322928,-0.009907696595232706,-0.019111499102116816,-0.017393161308790137,0.011213457016433257,0.12938909590249514,0.028444691373431225,
GAD1,0.2837789757720072,0.019927228751488866,0.04407991961299368,0.0407950895453464,0.11162213051280148,0.32696401252040314,0.19978019472597155,0.3110979746295224,0.15220022159151345,0.11241145535326436,0.435939492436689,0.22211219318744205,-0.007866312091457182,0.06027421330608901,-0.014254517755489585,0.07964497959053825,-0.01374224135577291,0.11988082482161468,0.0971042797669821,-0.026850408434587754,0.18982171242164594,0.2789722527026968
COL14A1,-0.06602430017154577,0.014903057403109935,0.08938876035142779,0.058302962077921246,0.033292496912667925,-0.05512268169162286,-0.00887257749459994,-0.0657158005039317,-0.05337023502188431,0.003090378530948798,-0.12312357685541282,-0.062496364833291164,0.026090370755425935,0.06502579157370941,-0.04530012746915417,-0.06633503324978485,-0.01705858129266181,0.15420080408656403,,0.1320117814717857,-0.07295339921660532,
HLA-A,-0.16498429401764092,0.02952988896810641,0.0065663914770942656,0.0539302812003922,-0.0545440268449944,-0.2787785020888551,-0.16763805153352213,-0.30683349610404426,-0.041233555112825705,0.04154460971587637,-0.46828455829155957,-0.17792137114479809,-0.05085286346604792,0.03816831042123376,-0.16421131414888943,-0.20694679887431175,-0.07923361050979241,-0.015116440068013054,-0.10216816706126612,0.08114270031375127,0.06793912137962871,-0.031483481500015384
CD5L,,0.07898011771180304,-0.020824969085538558,,,,,,,,-0.05750865622587149,,,0.015361617306788424,,,,,,,,
FGF18,,-0.022404601916473334,,-0.02051615192325305,-0.018326120483690388,0.038072510825107674,0.03199792151497148,,-0.032625321675121895,,,,,,-0.05348870305539505,-0.014506642482053946,,0.03394106007302278,,-0.027147245513613284,-0.0239564517158262,
ADM,-0.22410845177203453,-0.06924405778644743,-0.01240860573336001,-0.07176866693564049,0.001375598659890839,-0.14512757831553227,-0.00832242461234904,-0.0564349406944392,-0.12868719134258919,-0.012267781103978583,-0.07587146781087413,-0.13170318460462196,0.005379580960757728,0.051774593880089946,-0.10931123889354527,-0.10540071797405497,-0.04147709758339398,-0.09022466562171648,-0.07163867556283401,-0.049773765165082876,-0.21346602857731456,0.09332979992816187
CCL15,,0.09076117487070087,,,,,,,,-0.02697336178408365,,,-0.030486205236466207,,,,,,,-0.023544803926427976,,
GNAI2,0.02073815662385812,0.036531908061612064,-0.014703335419713071,-0.06379744198131869,-0.025834703202161427,-0.07774794289534778,-0.15386913511010064,-0.33572274947954495,-0.03610416176448312,-0.07843959075326369,-0.32373181204662654,-0.11899174676924391,0.06371742703809515,-0.018317949656913576,-0.08267996128427313,-0.01619727514659985,0.045777923731649295,-0.08501232995149074,-0.08620651621812707,0.0932113749164066,0.00891721044660034,-0.11282273534753547
HDC,,,,,,,,-0.12877988402810106,,-0.05523788143367591,,,,,,,,,,0.03787007900863271,-0.013267167026821203,
COL11A1,,0.014947863998721389,-0.03762276460337634,-0.026039973758951115,0.02917479926290524,-0.1137124501565632,-0.16039752995479536,0.03929207297656529,-0.017127552636270336,0.0212344934899594,0.11141589841010971,-0.04334086457002798,0.11662331928289826,0.02977424001281621,-0.01970044074360911,-0.05654792728625464,-0.005567567050178709,0.07494587388547247,,0.001881455958482238,-0.0509417669641622,0.03352667731457515
NUCB2,0.013376612554688866,0.003501929257648651,-0.05589000407221916,-0.012111109429387173,0.008088200245284586,-0.014742783623956084,0.004372029496373212,-0.08444713550424789,0.06141073747911466,0.025632822134915117,0.07037664593151281,-0.02562725749066661,0.01508518617170163,0.005520747891776704,-0.05812007034038722,-0.010761957915466766,0.05837971920577187,0.002111708113266264,0.05086527233783636,0.05112745155534371,0.03964348771147121,-0.045338595790905115
FGF16,,,,,,,,,,,,,,,,,,,,,-0.023048490075143833,
CXCL1,-0.038122193279278016,0.028579005949151127,-0.018373261254670443,-0.020215858882665715,-0.010108851906877917,-0.016130178940343628,,-0.07069025136319641,0.023566123451826754,-0.01877589154971969,-0.08326710504033145,-0.048046797004661294,-0.03264986437106548,,-0.062890830709424,-0.045360911328023994,0.006791200335935491,0.09585454901692375,-0.035502132860521556,0.06210218988079842,-0.016593449241172672,0.04915023352870071
VCAN,-0.0212980608781362,-0.055193384541574665,-0.015692276208901994,0.0461921024167006,-0.029189028611123286,-0.17600344020666614,-0.23373975952640444,-0.2523080878079933,-0.02196414203369637,-0.013023956595688248,-0.1147846451996318,-0.19911822308350957,-0.00959134356428145,0.004459383304577515,0.08792381186619008,0.08075519961782791,-0.009794709244499732,-0.050890603990923454,-0.023454800907161902,-0.02062605423634185,-0.03948737974851877,-0.13310834738832644
MMP7,-0.08252400334441558,0.012961112815434349,,,0.02697527785364117,,-0.021050484794300762,-0.014723278749029787,0.017410069000221504,-0.023013527528898268,-0.06117786821175671,-0.048013188445759074,0.11489789831620953,,-0.10675015110571102,-0.07820825182083913,,0.07968920240916268,,0.036911617293106984,-0.04130137921181945,
PTPN6,0.02683120270906619,-0.03136808090828022,-0.0181320054234216,0.1402818320893411,0.0239823301086489,-0.027766802056287,-0.062301608657999434,-0.15410903507326218,0.06123199069008508,0.01044576718147455,-0.09052884842939077,-0.024343048771265457,0.0004496204662017522,0.06316064084386402,0.053866795780304046,0.024378825417960204,-0.015075227601877609,0.04702995749603912,-0.061791347665456894,0.061804760511858216,0.009131257115746128,0.12443594207323296
PTGS2,-0.06441899533086523,-0.07584201676922205,-0.016397171878738584,-0.052830789830807974,0.10358398079283125,-0.020826279541928762,0.01575176695025194,0.36388944792381195,0.038284496551358876,-0.04050892173074132,0.023155286534361,0.08093043306187485,-0.005656916520597372,-0.015416699219337558,-0.1113019371692346,-0.07113137003364062,0.05125516099190816,0.0775682020006344,0.06145866952299911,0.00529062958716015,-0.040342174741721956,0.20945677806524649
XCL1,,-0.04018621894725067,,,0.009073669513281162,-0.029649594627543945,,,-0.007633460859803202,,-0.03160054010369091,,,,,,,,,,0.006501703337606844,
CD58,-0.0034136381567180917,0.08572223213141923,-0.06308587059561802,0.012598074585083831,0.036743834015695365,-0.024986621561101947,-0.03755837960950996,-0.2451355199377759,-0.04662697598041006,-0.03277435261082148,-0.06851882420489352,-0.07593419276877875,-0.04344308651461913,0.08630949422595381,0.02944236252867355,0.031287996879705515,-0.03006535062106878,0.04011628232355994,-0.11304588932552831,0.05398236116545204,-0.008373446919602403,-0.02967203989650488
TNFSF14,-0.057063143998540816,0.06140637803352685,-0.019162705762044787,-0.03298999270696101,0.06343097088766744,-0.04638923287505598,,-0.05473764585770538,-0.003956710391123401,-0.015954226035025842,-0.1359180977127334,,0.04127768953258373,-0.016510284283937506,0.006642312707512813,-0.002574991271086414,0.007636778072201973,0.010624845849165952,0.04623672809074695,0.0471618987415891,0.09045527525231667,0.038440889852341883
CNTN4,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
NTF4,,,,,-0.0013628713775435156,,,,,,,,,,,,,,,,,
INSL3,,0.04120209511842575,,,-0.01832611688912882,,,,0.04609225173594736,,,,,,0.009305760349972802,0.0021845625293095594,,0.023427855737455667,,0.07170664365467419,,
BTLA,,,,,0.0018045640391668842,0.0037004165020766335,,,,-0.019071842172878002,,,,0.00619138874750929,,,,,,-0.016710569898420225,,
MFNG,0.04635467134110431,0.08758283178798694,-0.046063502846736895,-0.018593041004172646,-0.010052465999817397,0.004215459231294352,-0.08974315333021338,-0.15220717058171085,-0.021332407670737637,0.0067584596298873294,-0.1366958592506354,0.02237223078613141,0.054691427840129744,0.06571016879585351,0.029384824331235713,0.09596302400881251,6.825198342030928e-05,0.017885976724951864,-0.053224986927799145,0.137237988579274,-0.00017839393704191956,-0.1008716723484303
ICAM1,-0.120722453715664,-0.020412769798374704,-0.016341747524903825,0.0369251132704747,-0.020239072311564996,-0.1640747809347804,-0.05292757218663666,-0.20275003835739222,-0.03520460811626658,-0.005348761777035474,-0.12422566241697955,-0.03335797348028758,0.028735109263161685,-0.018957650345202737,-0.05714255833298737,-0.03593814623270433,0.014923756346406329,-0.026359788293963345,0.08953005648290169,0.0031180136546128273,-0.048210544134435256,-0.0496530613404029
PROS1,-0.07794000729850774,0.027687027407835563,0.003299192220983893,0.016607972662739837,0.011876632525980804,-0.13227130768661682,-0.11733925534895924,-0.20922241651634985,-0.07242380136089771,-0.014962295984501682,-0.10754769773323625,-0.029035729329383395,0.03632081292183662,0.12240253727660283,-0.004096358246851046,-0.09597646094830822,-0.058687700966139573,0.07022365696515022,-0.017927565275749173,0.022354649744995174,-0.041397635590930675,0.053743179387654584
CLCF1,-0.09349622375131693,0.02936449608579746,-0.012991918389876686,0.0658048642824653,0.042252253868420325,-0.05034876131201662,0.002994722253405307,0.033988931578083914,-0.05408203935631111,-0.008213553667733218,-0.10846605961158633,-0.032963310964082795,0.020504862329346136,0.020247574063598173,-0.02901882623400441,0.052306333542033,-0.02897337009710685,0.014031736276362991,-0.014311727582606876,-0.023668331076713425,-0.06261281334447691,
PSAP,0.1554557947014132,0.03894114606816679,0.05269876027326323,0.0442660364543064,0.021710595651141862,0.021527042971560804,0.1675856973360506,0.13472772598037458,0.10012923354517687,0.014315924618445379,-0.2105228738511657,0.154111869222763,0.0006338378140392114,-0.052233107496356776,-0.12225403615688701,-0.1516822617001841,-0.02360300584959519,0.05434004035015777,0.0239260707438095,0.06561210692357344,0.07657059832192906,-0.10572585383816359
EFEMP1,-0.1671744868257409,-0.0074809659471171165,0.013632581257502592,0.01611736347542157,0.013922526583614814,-0.26461105122792855,-0.13975969622751158,-0.22608500959351172,0.006393895505880464,-0.06742583462486743,-0.4585600583145381,-0.10760189756413065,0.06499185099967732,0.031132861542913906,-0.016146717081331374,-0.055082382085557796,-0.013971354299665447,0.03665992190375373,-0.05476420163977812,-0.006819065940105769,-0.07737545238617495,-0.14682686788151925
C1QTNF1,-0.16181097316723292,-0.014911101268296962,-0.011255528687723042,-0.024182348396398327,-0.019590233408724157,0.0030540322200201236,-0.0013067790519568025,-0.16611578280944267,-0.04941328879114423,-0.04553753622731231,-0.024232460699436437,-0.03835373226575971,0.0641390684072622,0.06692108421990693,-0.12344058209955602,-0.16522739277940776,-0.12167982867137198,-0.03755288964747399,-0.08254605565589235,-0.04447356783187777,-0.09442107646012877,0.09969351917913372
ALB,-0.015810364842588288,-0.019216985571216524,-0.012532432079805216,,-0.013862555658247273,0.0034228159454934904,-0.0692317629204304,0.010947804746781586,-0.037854146745734715,0.11873090340509869,-0.1223880506640323,-0.029954269453696638,0.03417018015064021,0.00047113444956961006,0.030015458514143892,0.06418365632848314,-0.05410391931800896,-0.044950141055815206,0.08916695016083027,0.05649769819206881,-0.04282496249066651,-0.04905733674142888
CCL13,,,,,,,,,,,,,,,-0.039814122729241515,,,0.026575098305193733,,,,
EFNA3,0.0729728417480922,0.016150260568804937,0.04747259549109417,-0.01581581074445474,0.03354398086333381,0.046160422924741,0.14959589426724088,0.3239589119753759,0.006792813474698778,0.09981763554188268,0.3167221456822264,0.010878758665173025,-0.04957504353633301,0.013430430877560207,0.049577779499656874,0.014346056405349784,-0.02825014621554558,0.05745319974013551,0.026598765334680096,-0.00713078494538276,0.09022527139780219,0.17253995889279627
DRAXIN,0.19542300182034755,0.004165721982849092,0.004860767433914651,-0.006742808554351175,0.03257814759332972,0.006873914042507486,-0.0682296320246139,-0.1874000724728727,-0.04526041701740823,0.001103930038796742,-0.009157289017073722,-0.043020506972752635,-0.036891232885819546,0.008568315867784428,-0.03945425681274897,-0.1284301120270107,-0.005988168800194169,-0.03847004607125313,-0.11552354806546151,0.03440954667607489,0.1321875579762883,0.031237957510263904
RAET1L,,0.03866129703394145,,,,,,,,0.04079038108343828,,,,,,0.05765092869454739,,0.036330730290654645,,,,
NPTX2,0.21397871340177782,0.0757591345090028,0.0009611549000035326,0.05534370805239299,0.04938746343894963,0.2780807435147757,0.21236190385307885,0.34825215857204517,0.1305869743554212,0.03686241932674416,-0.11570988427342395,-0.03179825188941659,-0.08314859936574631,0.03862564891560821,0.043334067390079896,0.02684598799854026,-0.012255523129812568,0.031699981495451224,-0.11165739677247118,0.14279662878732938,0.0742023767402691,0.14631877305640567
FGF11,-0.10101637875999178,0.04325625614658227,-0.026033027275893458,-0.02733977233818075,0.02328474498652064,-0.06691384712921361,-0.07165578251455906,-0.20601302170325148,0.007768469477850375,-0.01639012604848277,0.02190546674022956,-0.028063606524782743,-0.06530882592393635,0.01891823050141399,-0.06501026226414286,-0.03326732072896416,0.01009897472898879,0.015760701029199624,0.09409748550057423,-0.03587903680006128,-0.1017958931536798,-0.06550630049130453
CD59,0.0385465061115123,0.02421578464931599,0.08930631750394777,0.026236798185797883,-0.021744750798798555,0.19245444994638083,0.10455539491302165,0.15534021508324297,0.043163290317745164,-0.0033783846539594204,-0.15303440498969623,0.13619740334565716,0.03327746167082506,0.0689011224652291,-0.034703857320815476,-0.062809492560161,0.0666932269904665,-0.002690431332603198,0.018313082930383758,0.09279801145873398,0.20504971581621625,0.09394761312573643
COL9A2,-9.772161568886597e-05,0.034520325327539646,0.000669362465191344,0.04265493655056228,-0.021032541546949213,-0.016680564472383624,-0.0727766160604271,-0.14230131559116233,0.0009624088971512044,0.017285838972094417,-0.11970370835378816,-0.05377421733969119,0.06534872491049883,0.0968109521240736,0.14444213396731723,0.14817647977890683,-0.025283924451312827,-0.06653176679353039,-0.05363688124471936,0.06063506329720053,0.08908764825389734,-0.004958305564661411
DLL3,0.2261429039570559,-0.008804962848380908,-0.02863010558606255,0.03763568419346443,-0.03264637420675821,0.05594688922964633,-0.09227078451445353,-0.07314827683644787,0.11069716892584427,0.041332125733585766,0.2202324097734424,-0.07403842776509267,-0.05610981036979528,-0.0667091114963526,0.16137701911553567,0.17611948167224326,-0.02126231408820082,-0.025835530129259574,-0.01292604407313296,-0.005010667824743767,0.10733200067819097,-0.005950172294630935
FGF5,,,,,,,,0.0043719057237714245,,,0.02871313510437429,,,,,,,,,0.021328420688466656,-0.036415120853983525,
LIN7C,0.01250252174789457,0.004500017857375709,0.037212574076518894,-0.024854666732130205,0.013346321673094559,0.061160787982196034,-0.004279682276704963,-0.058079050338295954,-0.07127225912947537,0.0016017761582373651,0.18000670923157402,0.05513650609146016,0.09545870856170567,-0.01629809469472964,0.056134169577201666,0.012630449254254461,0.029876110354429306,0.02091908016913193,-0.007901739903161994,0.0016489764462313348,0.04947923001425979,0.03646844765171786
GDF7,0.010141462617920902,0.015683197921283386,0.003673992757728817,,0.0038994571007973083,,-0.007810618195538908,-0.04422511514719959,0.018065668693998543,-0.002794220068505773,0.24144021025863124,,,-0.03440209569873142,,-0.022243536747789797,-0.011220013551694542,0.0037624015592374912,,-0.027788015070025034,0.06074595933444826,
PSPN,0.021222306281810693,-0.007924974174842342,0.015531036686323987,0.07974479922079811,-0.0419794057280289,0.04086636634195453,-0.012252578840269833,-0.058905751494463136,-0.026044710740455394,0.041564910007996406,0.09154603811755296,0.023209218369459484,0.02575265515668096,-0.010144781523756032,-0.012724122661553722,-0.03277539203019425,0.10902798143178755,-0.032063667801504894,-0.07659803793462093,0.046429333003698114,-0.04879536926001807,0.1041233979377147
ANGPT1,0.12116880214386265,0.0779386781132612,0.03999641413273816,0.06347478534616807,-0.01136866622136113,0.06362283606625599,0.008665326769590281,-0.15674616520804735,0.09637154368497526,0.003491364449943763,-0.14586848708692543,0.06931325456157728,0.049723439743802694,0.046897792707577705,0.050788031564277546,-0.0003725500167647503,0.07567131369296232,0.027533257220961546,0.03467191606910653,0.10228670462801061,-0.034900924723422315,-0.05798961255178894
PNOC,0.23392123797491302,0.038097636801915136,0.07755993901288331,0.033149533068089314,0.13296920994605776,0.28905446672264434,0.18046618021329391,0.2623435031635694,0.18141313352513708,0.07124413699352346,0.2794650770653995,0.13890558189571856,,,,-0.013369150793530675,,0.020081593566975052,-0.05776870391522884,-0.020681460129138532,0.12983156855938666,0.3206876938237932
L1CAM,0.23567793817282454,0.021656518475760646,0.021559283295825068,0.013356422932134434,0.016056041841351468,0.07425421301961571,0.1439507016284955,0.22721921805085202,0.10371348643663074,0.07859183565422681,0.31661519421739226,0.2626258694339186,0.04856501676410149,0.01761333474267736,-0.0441449432490957,-0.1484721485150628,-0.020356244742417238,0.07022994231903959,0.0183180285003871,-0.0404945760434256,0.1926932357696225,0.2039466163597114
APOA1,0.009347337066800283,-0.06284706746554583,-0.007323105572278715,0.04399803686268204,-0.028539899166849143,0.02882505642428852,-0.01707678492858876,-0.06282355129486793,0.07486437495283621,-0.0005074914795540625,0.03918376124335256,-0.06267671681983475,0.010900987642593783,0.04448170428321456,-0.0055416230760519745,0.03148623934524975,-0.03886614238311515,-0.004674411715095416,,0.013244285362498219,-0.04614964993115463,-0.04678772585100006
PSEN1,-0.018394518554491122,-0.011647713577735072,-0.035259350787941256,-0.013042416244727942,-0.005644225368180794,0.03698288245301774,-0.026414494766557235,-0.12224975942665933,-0.042795906698725364,0.001946568675811956,-0.20556750337357516,-0.08806190238299684,0.05167490626072619,0.039121296682902214,-0.02661232595266094,0.02005833074516422,0.0014929051122405234,-0.004735299535343857,-0.030094179564973594,-0.008502731095090114,7.236022121379998e-05,-0.09902624748102921
CALM2,0.2159948065921941,0.069573389592116,0.05578381382985524,0.024862672481784257,0.01658602197035124,0.24395318803891977,0.23330449772987516,0.3103372579863575,0.14047571031677863,0.09047909463508604,0.47624537846423726,0.18837233973797943,0.04772800011605935,-0.004788311922345456,0.12377590850477747,0.04665956537148795,0.04039091470936878,0.10544319108115854,0.03933746918375255,-0.026423980816489594,0.1397485097776058,0.09220607768269211
CLEC2B,-0.06291416519566369,0.01208330006340756,-0.03783590553563538,-0.06274831999574283,-0.017316328301627222,-0.04088234570837253,-0.05877058148648608,-0.17839555066510304,-0.02321558006271757,0.06810545381689796,-0.1158608770579474,-0.060996877597527824,0.05416743600495938,0.08563450763870242,0.029562492913478094,0.008979593632967433,-0.018375680233469627,-0.03272739746553037,-0.022873269785784203,0.07349373554848689,-0.01138576460272543,-0.0484653688705517
NTNG1,0.10307667996999355,0.03316782371928989,0.008148531486313143,,0.002900125132530916,0.04679632563757651,0.03996411134371213,-0.07478644636632001,-0.053111297172096575,-0.0017106489933963033,0.14803448056820556,0.1894040878785052,0.021482230105516732,-0.03133499352105183,0.07897181070437559,0.05205223804918154,-0.08450959914130281,0.012601170803157454,0.023669452304921578,-0.025269632453026384,-0.004114937745758973,0.1839406415215979
LRIG1,-0.054838846077364285,-0.00904238896688456,0.008883897001939822,-0.018570594575804483,0.01352184328002455,-0.189588725030277,-0.11964319479645578,-0.20843856145616094,-0.06602955030846855,-0.05067781344808357,-0.18349887216146263,-0.1321569173620123,0.0408394039976937,-0.05158679103950701,0.09527847496517093,0.15597175846225952,-0.0676437988869684,-0.0297903927327452,0.053097603237122856,-0.05241271671139906,-0.002310506478957197,-0.12104976904979241
CPAMD8,,-0.03167850724446259,,,0.04460689014494283,0.033383477272456503,0.028856793241158845,-0.03551079761681775,0.04621457040414678,-0.01873784854578351,-0.06175769134231878,0.06048468882368018,-0.032649860085228785,0.09983575608214343,,-0.038591971292373094,0.039663960431705156,,0.15166394979748318,0.0168638786477214,0.034127731396689745,-0.09247097755145653
GHRL,,0.013702484276364191,-0.020416810413794728,,0.03684543346310175,0.024729760736796436,0.12303706187137496,0.02384787676531862,-0.004753711713154057,0.001385254606698033,-0.06562115339434405,-0.0029431933027075133,-0.04398980101902836,-0.060487049723303404,,,-0.02683516577635947,-0.00337986362232833,,0.045353811242913725,-0.03475611152203119,
NPY,0.09973950965049727,0.03585409953390546,-0.01067653118277651,-0.018970366000297893,-0.03763450519707049,0.1528578477353121,0.10451101974992404,0.2570956303104451,0.10610445980856703,0.018127258760274743,0.004245466858593833,0.013610028704275693,-0.0381279662119493,0.07637308396985422,-0.13940797966426266,-0.07443208949093946,-0.025715698061064662,0.015544314415944343,0.14064073494858215,0.022287086679428636,0.13868238155226856,-0.021575241104046128
MMP2,0.12311082154061781,0.03462395159908401,-0.00604405697448941,-0.028495608264444822,-0.030855088025265258,0.06476335604954957,-0.14487556974235719,-0.2775078687933041,0.011812375122324522,0.003485219165578311,-0.14402224088134633,-0.18595244190290383,-0.0851847661637131,-0.018353829391074713,0.03680954834307904,-0.0003650406520387374,-0.06268639028832451,-0.07056353841642395,-0.006057600024286483,0.09618923863977907,0.0675037519201733,-0.03937891944112817
LHB,,,,,-0.003144243584804333,,,,,,,,,,,,,,,,,
PPY,,0.014257521271593484,,,0.002182707249463909,,,,-0.028108509199675245,,,,,,-0.046269747430666,-0.053058356894060354,,0.06595981732307185,,0.08219967251313987,-0.08885569832554645,
ALKAL2,-0.02403979930167967,0.17510833551081123,-0.01292016617165995,,0.014168848148271969,,0.0958541397467746,0.0006175472261179272,-0.009842231106019924,-0.013736530386373728,-0.12831999669399746,-0.027339237735662644,0.005396190117257493,-0.0015487279298030952,0.017631171791464506,0.08044255821581157,-0.005321135108619697,0.027461207587396026,,0.026848649410868855,-0.05081211684861553,0.013277344700839234
CSF1,-0.1342165763255014,-0.0622237127786476,-0.006960602242341347,-0.027148715124312398,-0.016820948050140446,-0.1865413539090696,-0.07853794163629463,-0.2230072900497408,-0.05607234733693379,0.0452388395441053,-0.16954599850972257,-0.11322524635609275,-0.029741780817464616,0.02183635560043024,-0.03631376087664047,-0.092701705763146,0.01705193798789391,-0.020690868003508153,0.037959472975694505,0.04590213645024366,-0.06105326737799148,-0.020560463801101738
SEMA4C,0.08310570841784497,0.018578313929818877,0.014897890921543264,0.004883568755012422,0.014739677198186888,0.01783317745502618,-0.08283344867101766,0.04421112223645633,-0.02269973667866928,-0.006941502105181265,-0.022035761858490703,-0.056791774407468444,0.08983149971538491,0.05219783604149266,0.026574862015497257,-0.008128596501937747,0.0029030888570013734,-0.004847241860863924,0.047500511636604556,0.12479508717715351,0.05602797272763323,0.16407979796386604
BMP8A,,,,,,,,,,,,,,,,,,,,0.06147857163355773,,
ICAM2,0.13915870253452353,0.08568598008092623,0.04581948627810671,0.02458301825135406,-0.010527981451331148,0.1430050845577906,0.00029994036433995204,-0.09077504708279156,0.1017211655949865,0.020942633570387986,0.022247638785784975,0.04512694967566041,0.08133350449418421,0.09116191247821961,0.08661534085800847,0.09325842244877375,-0.03530956781394591,-0.01683351899967547,-0.016661145083901086,0.10797080978648764,0.1505927566293239,0.03479181678533341
SYTL3,-0.014689866853537386,-0.048579059816642435,-0.020043250890852623,0.031800321763279,0.006743516564943927,-0.0404157279359841,-0.010787274307879981,-0.13564821149426193,-0.0515909304526081,0.0031272601522006403,-0.041013799933242126,-0.048209783441916176,-0.015391394192510394,0.021648762217023658,-0.03425125266997531,0.02756936684030985,-0.022462399768079542,0.0052779981171020025,-0.05559742196139304,-0.011996100590713168,-0.04025859650648298,
IL1A,-0.018613404107948532,-0.05171666907250606,0.00014227020983620189,-0.055015617577856765,0.056049236908967015,-0.08148147374545323,-0.056659863849069736,-0.05394978688153985,-0.04845266576737267,0.014801707054402244,-0.10695044069700495,-0.04157547300498286,0.08005130902209585,0.022051343482334344,-0.05326887125061737,-0.05645247614910161,0.018042538605411735,-0.019065782624851407,0.12865151721674473,0.05819610358164095,-0.05936360341910581,-0.04721986375656534
HLA-G,0.015953118515002425,0.008339815530285313,,,0.009323526454511188,,0.041582815856291984,,,,,,,,-0.021571580924932526,-0.02967113119408702,,0.06265901852002351,,,,
PGF,-0.03649401385072193,0.0334045572374394,0.04951697395729392,-0.05307782617641417,-0.03605254860017608,-0.031067190135076264,-0.03530899684992052,-0.14401182007493926,-0.016744303930830595,0.04864095346690901,-0.08139444570644411,-0.11719526672003683,0.12217073442538448,0.12578472842128494,0.12330846440025342,0.13725685643892313,-0.049555502592155014,-0.013405642367257177,-0.019226435983783832,0.1441979527746722,0.07805797719324781,0.009630290387881546
LGALS8,0.06581374873118917,-0.07266626066928449,0.018773950051085894,0.04677318358705052,-0.030928745268901808,0.07395231747471559,0.08347936950366784,-0.003018941732014906,0.0009482177712493718,0.01949106799854694,0.1190268238095886,0.06088690344833061,0.08011872008801751,0.049339681290957796,-0.028971320843056647,0.028152072512559766,-0.015523696913455703,0.051067893733579846,-0.003396999312224314,0.016950670817307154,0.05801843863334913,0.10189943540391282
DKK3,0.21253732807574827,0.03755771892611052,0.06480860470583061,0.0966201795529408,0.02909704456445467,0.26850356736052516,0.2232730426685398,0.34234358628686523,0.07397471477521962,0.11414964821347796,0.458347118026491,0.19464528206807782,0.09947381343154346,0.023048336022597527,0.06241681700096902,0.02961042437446187,-0.0190024504427894,0.037594280479134726,0.04019706697704693,0.026739893040115436,0.23906550932875295,0.15120950482981033
COL16A1,-0.030855809259301308,0.07450668856906004,-0.01931925303561468,0.038100193994598006,0.03711924278181362,-0.09243115566809428,-0.019204666036231846,-0.17255050643618974,-0.015698031923946688,0.048396761417386996,0.005025188764803767,-0.14539628345224573,0.007519231881032565,0.017520341501099167,-0.01891035827617303,0.00665856249210701,-0.024983379455488706,-0.07211374750104982,0.028256561783463294,0.08050393530369478,0.032988566044968845,0.03734521070103283
