,UKF243,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.04897005313764944,-0.01469356806926513,0.056593501237207425,0.05670420992776946,-0.022451640086929243,0.005636179866072435,-0.0026209173466976783,0.08726229310050047,-0.004883348990367439,0.023325389890066644,0.009419351085136946,0.028991449018199552,-0.06795952305708357,0.11730907247173035
CSF3,-0.03774756159789237,-0.028839868289638953,0.023480478498162517,,-0.0133899838613646,,,,,-0.02866488643174418,,-0.021256040083731623,0.11772713461150139,-0.030865809006945213
PI3,-0.017150607146208058,-0.0011143883889913773,0.026506145558239803,,-0.015077298556554299,,,,,-0.087448055375531,-0.034386857138787905,-0.10896146579324273,-0.04023091712269314,-0.024760792723952072
PCSK1N,0.03789751269415068,0.04550998656521121,-0.0409740219703997,-0.029725491749134515,0.015072972656666716,0.024586832426496324,-0.05518771555296957,-0.06706024463678274,0.02261350521158321,0.01636207610148716,0.049206222278054275,0.044193330880971694,0.026211428496424657,-0.1161075271273878
NTS,,,,-0.013544731061137204,-0.016457900865050376,0.03078870493882121,-0.03859313030501552,0.16039954122129182,,-0.025207171148191737,,0.0780487405204368,0.08004648969146119,
SFRP1,-0.003261438427605449,,-0.010086661044043535,-0.020225682378930562,0.02796772447208955,-0.008197558129352049,-0.013920454313390451,0.015350325168388666,0.020123545088058872,0.04637921440035342,0.08749460920590203,-0.013726122159837012,-0.026783706100118373,-0.013860540142622418
CXCL13,,-0.020941156792021808,,,,,,,,-0.005613869339505446,,-0.03467302467070724,,0.0709469317082921
MICA,-0.002188241398282537,0.08025947614403302,0.05680615968384409,-0.028749135952263583,-3.6254768296410557e-06,0.013915426846729006,-0.01194450130347727,0.012352722353470168,-0.03191438571686758,-0.012244702124369268,-0.03885893308405691,0.022505770994260217,0.0324025246430073,0.025175805149618317
TG,-0.030090831549087003,,0.04016121934982836,-0.01563419021546467,-0.01616051254592076,0.023626035151459144,-0.010074172233886458,,0.018950765643973695,-0.0028927663534169673,,0.06618694406134992,-0.03611134788281127,0.017904996506239505
ADA,-0.01815726906135738,0.013357133617117897,0.08730118544234262,0.021796630386071682,-0.008141511811953805,0.037654787798038436,-0.016361265873301892,0.060121394086209534,-0.029874463100239515,-0.03489712286577888,-0.057420523818446846,0.01779548431018976,0.07735445406252156,0.00877576547632677
LAMC3,0.0331659597090061,0.15359471979293374,0.008509772512448971,-0.06132944785592776,-0.03424420206216273,-0.01036238280580652,0.010734055060239955,0.052003312859514456,-0.05308674559412319,-0.010292241238312724,-0.02745979653367374,0.10124481004035536,0.03407503524557675,0.08256928149167381
CCL7,,,-6.462221005988504e-06,,,,,,,,,,-0.019403841540490845,0.007924537879013054
NGF,0.06010333934857852,,0.03412407966684714,-0.014919210821521648,,,,-0.023173333837555866,,-0.020412160723256315,,0.08300330109212618,0.0027371911676725095,-0.04836932484189417
TNFSF15,0.01831339697138676,,-0.026648023881862007,-0.018115192721532496,,,,,,,,-0.01319963597081509,-0.014981978581655175,0.11134424609638219
HMGB1,0.047051428070161,0.10054593221395802,-0.010641843578769513,-0.006930139072910492,-0.017942969898904374,-0.010197983695237745,0.051226379636086866,0.00883279461372684,-0.01794514696127075,0.04290318909511353,0.012512566433212557,-0.034477174922213555,0.013771743441235813,-0.012349381149028282
ITGB3BP,0.024976549267821613,0.03859430914461089,0.1433340277653152,0.011304588922150293,0.009566686649068982,-0.019462611761882825,0.033199990780375714,0.013690714550962588,-0.03138097601449627,0.017708121327312244,-0.04921504302555183,-0.035820839375791946,0.03522772716656144,0.01145999106368359
AANAT,-0.03897885335928448,,-0.012042742998814089,,-0.012078127801630496,0.03924729836705224,-0.011612659702740214,-0.021786341821371284,-0.016358990004904324,0.0006948425170769998,-0.05006153528769998,,0.059016128833251316,-0.005867206706574021
RELN,0.08745557115032572,0.0499206053461258,0.021617579093162077,0.030750963972858026,-0.035441016603920884,-0.021350094959675645,0.04378133107371121,-0.005489388662614507,-0.018110813937766704,,-0.027055378556001475,-0.015943729777466182,,-0.016228617485468364
IL15,0.04033565967791457,,0.09325710132446147,-0.012890036557133593,0.03157025716879145,0.023386641100211287,-0.024959411397317596,-0.017909307470734732,-0.015172207129330303,0.025200445354481432,-0.020376464621377863,-0.019839145904890824,-0.020503178264996143,0.009759242849874403
UTS2,,,,,-0.03984144724580293,,,,,,,,,
BSG,-0.08264070254078013,0.006461495711799346,-0.029813767743716038,-0.03228939997356026,-0.06555727818302595,-0.040755456550731685,-0.02134292563368687,-0.05535112538629823,-0.004151838772263454,-0.007542464511431821,-0.08962557576960689,-0.06178553869110856,0.06494367945357389,0.09785960824134336
ADAMTS3,0.09641039385675192,,0.051505454044116876,-0.02076211996827107,-0.04190924009412636,0.015601593580448877,0.039711940435831934,-0.004404642442841367,-0.025211311535274835,0.06776317610977829,-0.05620081363525703,0.007517187515617142,0.1354992787305262,0.03703601361729569
CD34,0.09935310682693921,0.1425234414794973,0.029619894667255293,0.003012480968300774,0.02575059147433162,0.08573332126573391,-0.021726970995816507,-0.025178186474722926,0.04566929675003518,0.020674099924220115,-0.03996979432111154,0.022837383641145046,-0.026807852860851973,0.031559807225373125
CCL23,,,,,-0.013742992161660498,,,,,,,,,
PLAT,0.029638327527904507,0.05045607645718835,-0.019234010162411285,0.11098675831899675,-0.03697758270467215,-0.01110594879573867,-0.015770927638488776,0.00959189125017908,-0.07219948475695966,0.11910451393239839,-0.06994086466394281,0.03764180757822546,0.029717795904585325,0.05804504999099651
NTF3,,,,,,,0.04107585459535717,,,0.11984411454056038,,0.04479985436331263,,
LTA,,,-0.030671367860009985,,,0.0868126037581343,,,-0.015172209002194632,,,,-0.012638452731038271,
CKLF,0.05347449128731928,0.04273504373857802,0.02700044204994236,0.03670172085042628,0.05218838122685774,0.043099334177357757,-0.002907312091684442,0.0037045657566788545,-0.03354664789333868,0.09203138531100429,0.0008020093294105625,0.02184517919483953,0.08720932894183207,0.09275997032845389
CD24,-0.027152349385244013,-0.0024399304337409202,0.019445975560606378,0.0015497295018478683,-0.014689751824717462,0.05255489943784695,0.03482042258508411,0.04130450495034005,-0.0008449517161741222,0.04032173530625512,-0.045696181666301246,0.04963472589832833,-0.011160286889380948,-0.031597836211576386
HSP90AA1,-0.02279900217720135,-0.14064895948080522,-0.002964575017330807,0.012885880349308482,0.028514673415023988,0.04671247085887262,-0.006838600567122562,-0.12394703530325679,0.06823128768476101,-0.11241494583268997,-0.0319020273812855,-0.07626668226459409,-0.061316862066633164,-0.1190415465632739
BMP4,0.026226599755151368,0.059150788621048896,0.006289138694603719,-0.036097242135188855,-0.025183614351154425,0.03147895130236059,0.008146161966097607,-0.034749687944206985,-0.012928289122759734,0.019841868009940467,0.030972632271159185,0.038582166586701126,0.01000702195942254,0.02203997944607005
SCGB3A1,,0.003419455107221669,,0.02798322177315738,,,0.04812935892507862,-0.024148551173275027,-0.010586966797658836,-0.039606499091071605,,0.043791714431937946,-0.030596584177133436,-0.03263833467445654
IGFBP4,0.043672627514955216,0.11013576441441246,-0.009061038706323424,0.06536750936836602,-0.02175504388621071,0.0314962909233831,0.04706139921315403,0.07769354159355053,-0.022106275231887167,-0.07334089960533811,-0.09165102707123765,0.01969363571120021,0.037903829482158174,0.027878162115142855
RSPO4,-0.026566731581289894,,-0.011744215555068997,,,-0.00447648496057356,-0.009795390606282128,,-0.021046242474657317,,,-0.018460464433764083,0.020440525323932226,0.12309363204038533
LEFTY2,0.062347863284331714,0.06281690944140211,0.006146408634337998,0.07371453528425988,-0.018567584400185952,0.06578584812816053,-0.010740765600047678,-0.000442278883278156,0.034862402531719426,-0.02379009635604655,-0.0859335576702184,0.09594912219110908,0.07175956740854314,-0.041366570793450005
PF4,,,-0.005872554576820404,,,,,,,-0.018964067474312434,,,0.03468962933956511,-0.006324556138870697
ANGPTL2,0.12037354486001237,0.04966777624756302,0.014347813415293098,-0.0004693564729865635,0.017009486345257046,0.012386532929304708,0.06484878370099181,0.12061395076037186,-0.06227385868709521,0.05212319322130106,-0.024820937819775284,0.04029596339033799,-0.03543727714379107,0.01784317878885434
LRIG2,0.01021929625002868,0.011709578447243399,-0.032886851387262245,0.03365302828994699,0.050785673683321826,0.04368273780399749,0.05341297572332621,0.0006718130572261726,-0.027596245657557916,0.09251143827385355,-0.023683109914647976,-0.03051475010853674,0.04946971405866944,-0.0261295412274987
ICOSLG,0.07530990472774467,-0.025442211886727364,0.04088282377754491,0.03228711899481508,-0.03102994993033188,0.04336856362393355,0.04417219718340314,0.07564780360713659,-0.05459683246555087,0.1111532313630193,0.08248457212199967,-0.005819104276980005,0.06489408387958634,0.0012129460223156655
WIF1,0.024450901072979946,-0.049989446541950026,,-0.06463224272212689,0.015907067533666226,-0.024950453555105848,-0.018432897031802047,-0.05308353494924061,0.08330717214806717,,,-0.01716078980695583,,-0.03621860620339002
NPPC,-0.05421883676073749,-0.03867498211577419,0.013785108487466422,-0.00608545498219542,0.014973461335361,-0.023109717641426164,-0.013613195802611689,-0.057532815464710646,-0.030284839830262953,-0.03588128701258826,-0.0048871759187012745,-0.0488933108416402,,-0.03530038774291005
LYZ,-0.013633402136146304,-0.027865221430260236,0.014009669228898763,-0.036878247381063545,0.003931277401566458,0.039243237244203484,0.05708462306411843,0.1557572672597225,0.06107187478733463,-0.0004482569806489961,-0.03466658050133051,-0.03001384431013191,0.01396785382620008,0.03732247068825667
EREG,,0.027207266566508185,,,,,,-0.02383858838170734,,0.011306907896575414,,-0.022992819696984614,-0.00023494900888980518,0.0736750928962673
SPTAN1,0.008822893161174515,0.06329316297303691,0.0042314587145956045,-0.06482040815568683,0.0141053888933144,0.04638011301870917,-0.028249714557323898,-0.13971045819715386,0.01328828518580527,0.07674391700993614,-0.08988480193542842,0.04494643765855821,0.006017827997183211,-0.020057518584792683
PTH2,,,,,,,,,,,,-0.029358288404648925,,
LIPC,-0.03137885863903714,,0.009909813903379213,0.07323766050049378,-0.03159017407689555,0.023478108622537762,,0.07226709077193331,-0.008543052061314338,,-0.013015235120011117,,-0.010212223919739812,0.01231436302828147
COL8A1,0.09370181515151509,0.0220458544711104,-0.006481748635022668,0.011642169671708386,-0.04235911615440443,-0.04021850759722368,-0.03991129940982904,0.11740790699679571,-0.05279847328424634,-0.0012523037356541513,-0.14346681488274216,-0.010931086874592471,-0.031878303579778916,0.02554290400166171
GSTM2,0.0896194052067079,-0.03645964758212796,0.056795620767508215,-0.010900261586138778,-0.02499718750693937,-0.012330924227548822,-0.02895199745329793,0.005568989969807086,-0.011170533920738013,0.03923777055264573,0.0014459850495502225,-0.029529028520149266,0.02100166272117228,-0.012005468018112378
SPX,-0.05376807567008037,,0.026605622734825772,0.042699988978797475,0.017134764172195463,0.021508572106441297,-0.009126902215507698,-0.05512327085843184,0.10020287692366656,-0.023546313729668946,0.02477992348100714,-0.010947616233397907,0.08710098382938108,0.042387592475093674
MFGE8,0.028502937911397904,0.03326973651469035,-0.006667452663502818,-0.05551992959961928,0.0065923719301489315,0.06427826731843064,-0.02503787649516203,-0.0010084725042794926,-0.02047423670672421,-0.01532016049347674,-0.08159039849056905,0.02704610409675239,0.00021994340018391246,-0.011696875875671631
TGFA,-0.07469187300008741,0.06942134853842398,0.024645104861377696,-0.028560370947901443,-0.026009416799095127,-0.04534319123775271,0.08674099522644171,0.07914726113097771,-0.008579381978127213,0.03084365071980645,0.07331170799111089,-0.009577072372323836,0.11031408579741393,0.03745371704516534
SLIT2,0.15704959564478355,0.15844269724539595,-0.017532235185544413,-0.015581103401883076,0.015434686525047587,-0.021556292147478714,-0.01653926444193106,-0.06479790365097331,0.016912269661486585,0.04964641222176878,-0.055600704548806425,0.040114590660334924,-0.03600630968659219,0.005792026969331223
PLTP,-0.042406070687307715,0.10771705340388776,-0.016915482273550993,0.014087980393537532,-0.037798978575818404,0.04548021992388062,0.032134646119856745,0.11055142757458226,-0.02475459933964582,-0.0017060152482926679,-0.07177612287066526,0.0070705446332104465,0.03535220995943545,0.12986480573411371
APOD,0.09412619312764152,0.047769927251441566,-0.024243111925062098,0.04407054290113531,0.03266685253429201,0.01623850474459714,0.044514616590182396,0.12779194992235327,0.0409969950868788,0.0826219594381091,0.07719607084042238,0.0863591780034182,0.003803019369281643,0.06998652288340564
B2M,0.10304627589087721,0.11582748857013835,0.08461645478138063,0.0749132352528288,-0.022957535051791784,0.04518188085047462,0.07562895647535861,0.14345477002343776,-0.03250315979305097,0.07575855112691625,-0.08522686196994281,0.0032918873285979824,-0.03211145369262223,0.0037371451990188286
OMG,-0.0425523353509028,0.03263195502329214,-0.01075235033305908,0.03853837330384638,0.02536820335618657,0.04351258863707509,-0.012070140011041874,0.03334882884426464,0.040272326567429344,0.08225171072783453,0.024526713755907283,-0.011731587849417479,0.0809440766625958,-0.07551353657581547
CXCL3,0.007762618062750108,0.045950487883658485,-0.00261610377053175,,-0.015858004437840363,-0.03878889780679079,-0.010478997431499042,0.0941714503384598,-0.010926737962125278,-0.05552996141470507,-0.03525335725804482,0.003788643614961419,-0.011138222174677985,0.06112722556615922
CXCL10,0.024152317288134884,,0.022019499328000115,-0.017619219687376814,-0.03857651484119746,0.003518952964920249,0.0731245164106834,-0.02274311777445816,-0.017363908951182158,0.10607411319087395,-0.015254728766396128,0.08415658837756791,-0.040849845530051505,0.036776291010159536
RSPO3,,-0.028839869189186604,-0.02424697714168799,-0.04278606663875531,0.0002122362242708214,0.013332318622912719,-0.025446187081359338,-0.05119816885507466,-0.01141823057817563,0.08949514602611418,,-0.01014075721378416,0.0013800722785961984,0.02504470577771016
CORT,-0.010094846371470376,0.03387596846207612,0.034377892396848346,-0.029656050214331316,0.014119873252844025,0.005537353733185794,0.038145766916438485,0.01741771517130563,0.030555051354532976,-0.01984493274220324,,0.07022062276086127,,
NCAN,0.05241413450416528,0.022744065203346583,-0.10077094216161298,0.008124522190394499,0.011250899572806573,0.013452186263176156,-0.008989588013812945,-0.05240879980467737,-0.053647247500033426,0.08517269902416684,-0.09961070806418175,0.028866264005495107,0.0790284257185401,-0.019407101433100368
PRG4,0.08126981885730646,0.03237300276200969,0.023527196204617823,,-0.017180702509122976,-0.013532637196273558,,,0.08523752347520476,-0.029282412652842458,,-0.01632115551645138,0.03674894212232325,0.023674495693497215
ZG16B,,,0.06083399619351097,,-0.018549329284527728,-0.022089421755457046,,,,,,,-0.007972562446014077,0.046413808592256106
TGM2,0.04825556911160335,0.028506781933609615,-0.011415838332512087,-0.014443866174133855,-0.05553253247330838,0.021207072071664033,0.01387855211935416,0.09322361391112745,0.06591599076025471,-0.06810134635261442,-0.09815827286856658,0.04502322139857482,0.020294047129953353,0.09094521433188399
VEGFC,-0.029167817015061565,-0.042882438203685286,0.02915545046396736,-0.02642473042826554,-0.02265167755440889,0.012004299531110327,0.0596165086800738,0.09716901810103108,0.03593375918204958,-0.019462994134153446,-0.04649975913344548,0.04410496521509648,0.020832389147943175,0.017758025195375116
WNT6,-0.036992562533613445,-0.032708128174581484,-0.014955031626386872,-0.013221205805531735,-0.016894971202077353,-0.04915922023944041,,,0.04412519466269331,0.032235718139138905,,-0.024500049033180513,-0.015964670134117755,0.1366458016908669
NRG4,-0.0065179102316691735,-0.02161703225698588,-0.00906865658804199,-0.01618519999874104,-0.021399654889012406,0.05576827908955855,0.10350824783221917,-0.0300099701527732,0.00565364011740009,,0.008097479273284488,-0.024377522254249252,-0.019691107134426757,-0.03412483637168493
PMCH,,,-0.0026735157160864085,,,-0.023651696393681403,,,,0.0025754646229837206,,-0.01403557082368415,0.018964391403269807,0.09796049649326113
COL9A1,-0.04294776878703746,0.010196560554023671,-0.030418709033901276,0.029039839302065155,0.02492015688668133,0.023089090979919718,0.10243493484038169,-0.023508119461108014,0.057836290651684795,0.03991031820787624,-0.0633613080397886,-0.026728852911790193,0.09715077759497089,0.1126701236881314
GDF11,-0.004899031690633246,0.13386049563357127,-0.057059442065662457,0.030520275843898197,0.007038249300546147,0.019075083717960788,-0.013344705300954364,0.022950090457825253,-0.04296609760927977,0.037986045340688064,-0.04818779695073067,-0.024478452739823357,0.027330347681071135,-0.042128717186279585
RAET1E,,,,,,,,,,,,,0.07306678273067886,
IL24,,,,,,,,,,-0.018661695060120935,,,,0.06627548285146904
SORBS1,0.11631168360190351,0.053410531856197076,-0.017362366296149855,-0.06524254296352473,0.05267251457064416,0.06682978384153011,-0.0023878786629275032,-0.050451996917812096,-0.06038139233563785,0.04482683879077005,0.03729277931177497,0.023416295189166412,0.02314720893355482,-0.01093142456248806
DLL1,0.020201564332244862,0.07759873446897057,0.017153963495181015,-0.000931105508025834,-0.032769858247604235,0.01622650624653465,0.01614568864307639,0.014500822345987966,0.02148570428596324,0.07558360176702766,0.031064324366840194,-0.019733722392297905,0.1071352461161948,-0.03394138425038175
TLN1,0.019430347478030265,0.09421803466038543,-0.040576821133049036,0.07668291860796939,-0.024508538045960215,0.04133962677026122,-0.025038654252974846,0.1536469337761187,-0.016519647250046857,-0.051595357609761305,-0.013224563394583482,0.06690371602684066,-0.03397203264114246,0.04930654534513995
COL2A1,-0.028217837265663032,,,-0.01432353107494485,-0.015858009834495024,,,,-0.011092882323819709,0.03872731092313973,,-0.029568191117267356,-0.02865721307924299,0.035488983714184415
SHH,,,-0.024867947990158144,-0.01563419188681697,0.04953444061027393,0.00625798204197236,0.01413192031078862,,-0.01058696587229203,-0.027388935681115292,-0.07657957400549169,-0.057158714362288386,0.04156204267245514,0.054854238921938595
PON2,0.07658232632851963,0.06002383063139482,-0.03387016987493292,-0.029266697608712956,-0.02471433971194923,-0.009894057594860922,-0.022616624499789028,0.05354553205047377,-0.07326215171078325,0.003920914842574137,-0.07727913086638177,-0.010298792040461727,0.031154440054315967,0.06400287449832764
ICAM5,0.08120467618813944,-0.030826969397194134,-0.007763369120939514,-0.006177598199375852,0.02336092214873053,-0.045269112892220464,0.034094311936413955,-0.04397872327189207,0.04657810196882338,0.007733540005117537,,-0.006792333139604874,0.04871570621056447,-0.08067558570597713
HPX,0.04918767214738374,-0.010811802909520975,0.0849468940336956,-0.013221206697395377,-0.023092566154637083,0.028998285679602834,-0.009795391040463173,,0.09333275069314573,0.003106133182043997,0.0015998066677413616,-0.038851099601152905,0.06728994216582534,0.055181370180555675
SFRP2,0.1404920074853349,,-0.006742533651707903,0.05415686727458362,-0.012656165897395742,-0.028257365144802055,-0.014547915244959518,0.07131282312549153,-0.020768917693746853,0.07265642077776648,0.022518302286768585,-0.001953182417289744,-0.005622530624624474,0.07250772326358373
CFC1,,,,0.04548972580338609,,-0.027799747604208898,,-0.024487100502103856,,,,,,-0.03019511090076586
CD70,,,0.00841370235660157,,,-0.03538902215742463,,,,-0.02075511887991903,,-0.03549983243202791,0.038930139790015,0.05882390967904003
HP,0.16370489143474562,0.14254499269494017,0.0067443742448134395,,0.004264964813756668,0.021792811128393236,0.010397286507035362,-0.055255021669219175,-0.03697972608938043,0.0495712497933961,-0.02617131631255227,-0.013268912678185384,-0.02945574257227715,-0.043971747199885544
CXCL2,0.05075947641458553,-0.0017084434405883898,0.025867722610831725,-0.020433947304756568,-0.03576304438181658,-0.0033056431293841558,-0.013613194737200952,0.05253113672570681,0.06366880275274533,0.04474569197000925,-0.018542159141005474,-0.06090125031726822,-0.002559040813696516,0.055204054688576386
NPPB,,-0.02620054973724409,0.0009048159640948619,,,-0.024342589581505415,,,-0.01362400304161354,0.033806566379845145,,-0.020977611237599756,-0.019974435184934226,
CCK,0.05785662593819852,-0.02647551926902038,0.007363996256845826,-0.09261626618375984,-0.00510521499102773,-0.003185582131878335,-0.029899600316191603,-0.12591019348883087,0.08329666805486798,0.0030591217073248226,-0.03263052446370893,0.05955936479427392,0.04088312805257738,-0.17017043695796885
SEMA6A,0.016982338108995187,0.057537614215809156,-0.050603606610548475,0.12017821244105355,0.04313641250100444,0.03174955686033274,0.0043830589098120985,0.06957727658756392,-0.06305019941839551,0.07341001929499813,0.03344443365057755,0.020018367088600445,0.040773228542151436,0.08845725567448053
IRAK4,0.08433583772944256,0.060558470971860366,-0.029510710382487933,0.09863252709370071,0.01576099655407089,0.05006142673924462,-0.004909167476471357,-0.05589107488051283,-0.031581169018349856,0.03393618136977683,-0.06647235471016366,0.019911060103230675,0.024073577175904602,0.04864755150267465
GSTP1,-0.00599210784667822,0.025754724368993297,0.03808709553008221,0.016831679851154233,-0.005286930965422579,-0.021295227831139185,-0.021425734644981556,0.13257894342840623,-0.016864228954337594,0.08361989563417664,0.019882427896535868,0.03133259007492294,0.050924219863910665,0.10679447736983473
VCAM1,0.03356741260910975,0.02200438852805055,0.02307711620473943,0.04155669076740724,-0.0635048972857606,0.03544608210950931,0.040741943755392716,0.02249516392679419,-0.03685860568817511,0.0016498724476525855,0.07316143056074735,-0.005493846935914945,0.07263251299255344,0.006949752373436757
NXPH3,0.0029530347606064335,-0.05968669070538638,-0.043413395332170715,0.018869066507031334,-0.049794535944645606,0.024331683006167837,0.05634810402993883,-0.045479754601719644,-0.02643452006905117,0.06884916465673795,-0.03937916324523766,0.003319933689002012,0.17947052249054757,0.029819930298442758
MTMR4,0.019053227303216305,0.08006586160356598,-0.03731600860952737,-0.01877657910711454,0.022162766372111852,0.04270281742204021,0.014720521297619112,0.019777871119040957,0.006133676252737172,0.061188662429259764,0.04022769756878628,-0.007209998931190625,0.046279797524336176,-0.035222871532120094
LAMC2,0.07119726988258247,,0.08232339333139689,-0.0181151909411091,,0.006800873460459056,,,,-0.02450804198509103,-0.021874643621332058,0.12307532347730468,0.05492176117562167,-0.03286094816958319
IL10,-0.007562622714560757,0.10861034577089518,0.0194002227873469,,-0.020809249612904892,0.028812594359055244,,-0.02355012520024208,-0.01219541965567889,-0.035790247947184516,-0.03482258070754561,-0.02260376458368695,-0.049682943509499304,0.08487497399739313
