,UKF248,UKF255,UKF260,UKF266,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IL17B,,-0.01784624200191854,,,0.03930515592636969,0.08558196809640711,-0.004727916930843924,-0.0015429317984448983,,-0.02052254615356982,0.13413864947881207,0.14677275456099353
MMP1,0.12202756294029148,0.05090235576632808,0.026754651344631765,,0.07171800626961548,,-0.012390854985872798,-0.030116885366988727,,0.010225468543924683,-0.006542179943363362,-0.03611449128091286
MATN1,0.035536566625177755,-0.028509322347190467,,-0.018623333966934587,,0.04658794058348713,0.020506586449216303,0.06982857661380103,0.01894780794010387,-0.003910578285771814,0.002668466297476784,-0.018982993813849814
ADAM28,-0.023998242197886845,0.025359980028290784,-0.03673815282046385,-0.007654927828161533,0.049325272159180464,-0.05437311036033463,-0.002748168823193005,0.07250947931042512,0.04245856434171834,-0.028391496390145748,-0.005437870834662931,0.015865144457590272
TCN2,-0.009653800839705731,0.0497077025291972,0.00803616319241787,-0.019257952582258656,0.03841618428028886,0.025421052063478795,-0.00841092767427461,0.009804296755968193,0.07949303581624703,-0.018829296501062184,0.03018966901911186,0.040046525287268014
THPO,0.02249831163272147,,,-0.026483192929079913,,-0.034451621914965216,,,,-0.01834724132765908,0.03434741201968972,-0.0284477421714574
CUBN,0.021036813856024822,0.08581682404157154,0.019555676178234786,0.026517989643478613,0.02162566625416554,0.06735067133572371,-0.02842095880581503,0.08841201549135087,0.03690010661543973,-0.010348449755845096,-0.00041553923379386695,0.03673648125717499
TIMP3,-0.020946753074471264,0.04419177900745972,0.0349706418818132,0.040559914493288836,-0.02183456158065868,-7.941641142473465e-05,0.03084116430466928,-0.006801915066411913,0.0380140857013952,0.025599130442747402,-0.0463603202664698,-0.03415067633258102
PIGF,-0.01472454711690715,-0.023476355440841114,0.06271519257980633,-0.0425605463591341,0.012602797966339868,0.0853619273393301,-0.009630720587778512,0.01062970103987842,0.049092704348312415,-0.05704544659450281,0.049124447360268504,-0.035073989509185166
CRH,0.039875381217583744,,-0.017121495559831498,-0.01569403790562263,,,0.03340422731638135,0.005694226150453034,0.04355220077893714,-0.057257037459848996,0.06287281104265267,0.007425209640617702
BDNF,-0.022135511214580055,0.023982350649100995,-0.03732756712001689,0.08645838236799173,0.11247180359026161,,-0.05029197698058527,-0.04817443567838513,0.14990190440836323,-0.06560732298488109,-0.0011882994882933054,0.014233155608012813
CCL5,0.01906902112061005,,-0.040977025727071986,0.010479411659684764,-0.024136045374715233,0.03157481636825813,-0.022915814904342864,0.007456050365870193,-0.06430176990148181,-0.006581211854817878,-0.001763236588072121,0.044493119127936374
GAD1,-0.045935275002319045,-0.009901388646328188,-0.0500225281421364,0.12208946601313003,-0.06530444272277015,-0.03786051229987583,0.0037052869879181712,0.04646298899101307,0.14019498847145676,0.04892469183637701,-0.01680441501069503,0.026818191440860634
COL14A1,-0.04374665288941615,-0.045139042789056984,0.0009341531281357514,0.05304864605840187,-0.030552762993317464,-0.056172051325787765,0.011401081458404367,-0.03514991679735915,0.04853918335112567,0.0423276463229073,0.020591082083745767,-0.02075844048122788
HLA-A,-0.0005446060935503757,-0.08465456814108605,0.04412338635057531,-0.07171805445589281,0.008036926836751748,-0.019447645209665403,-0.05325447673361639,-0.03813694667758397,0.12126268276821058,-0.046211442847751215,-0.02424639841903179,0.0560124237840978
CD5L,0.11817483529139709,,,,,,,,,,,
FGF18,-0.01957132799227175,-0.017846222072812678,-0.023360742501202368,0.04873720128676974,,,-0.028104923111430216,0.028558198521213503,,-0.025680887153728522,-0.03295375856608692,-0.02606022369415106
ADM,-0.010242749575578252,0.10254934302152906,-0.05026939644557712,0.021450314919048138,0.03324110492807481,-0.09076937636030978,0.015583652600326922,-0.036299039971911785,0.059522177841255186,-0.031383439129504496,-0.004580469180246715,0.0013997931209846848
CCL15,0.021584348792525406,,,,0.10848974963065285,,,,,,-0.028580792246059892,
GNAI2,-0.015808417635812946,0.055394404011688096,0.02422551380815121,0.020780807873192964,-0.10275875310530735,0.06294985906642123,0.01649095270389146,-0.037477619362794236,0.03856348529859258,0.0011322701761652502,-0.025144812710064288,0.04411171824256309
HDC,,,,,,0.00803744158982628,,,,,0.03673148496249713,-0.018982985216631575
COL11A1,0.01639523709502089,-0.03175195494739171,0.02110127722687045,0.0005399113111756843,-0.011805828743936885,,0.03405231749603392,0.04102161767786573,0.047134133927675646,-0.05583944483786201,-0.031565871370096595,0.05170487139510262
NUCB2,0.0012141826409563443,0.01052640148675124,0.010698427593369178,0.044694482257547775,0.024494988347471887,0.07342161909250672,-0.054607371777085405,-0.058031923821861744,-0.0013852029730535528,0.003621148034305762,0.03136768951670387,-0.006496360171357356
FGF16,,,,,,,,,,,,0.03489664230563404
CXCL1,0.012030896444526581,-0.017585008551422848,-0.031212861152246134,,0.0970850736136405,0.05293758034331993,-0.0377598134235171,-0.01497637443987509,-0.004090160504180466,0.11312044271772842,0.004744157783050979,0.006476820541158573
VCAN,-0.0330442059253318,-0.10665408323094419,0.08723656606171505,0.005594850548890749,-0.15549258351400813,-0.023169160565462577,-0.01299687472406731,-0.018133480190115615,-0.04966022032192319,0.019534574548255162,-0.10585180428246027,0.011603146176327513
MMP7,0.013335071571979247,,,-0.01929097437870752,0.02965293611649636,,0.03513689569989439,0.04787927340435924,,-0.04477092137186573,0.016551540138000073,0.04389282362699902
PTPN6,-0.0143738047576688,-0.05738808076527753,0.02593642691491934,-0.02015512190158267,0.04144625401136451,0.012967068036957578,-0.020707547189978217,0.04913470966476452,0.0679371257385997,0.04374908105740329,0.019826512593719252,0.07220884901553776
PTGS2,0.0029680050770554776,0.11837632007316992,-0.004824950620183075,0.04124359735599813,0.1291779330360059,0.027001293957367424,-0.003026349363639622,-0.03957134930389567,-0.02899156556365492,0.0498971003033589,0.02068514962908112,0.03304668752904643
XCL1,-0.008977137642306237,,-0.017915674240773047,,,,,,,,,-0.0031557881694012895
CD58,0.09029999699574928,-0.06466556775849883,-0.027552933659474352,0.011988769038806326,0.03790072003045304,0.010509622530949688,-0.039715169395255316,0.012088712971113105,0.09712321927115534,-0.017715944904542733,0.045243635047526244,0.03626934238455825
TNFSF14,0.07706170098338438,0.01490483571615842,0.05596598173366642,,-0.00447353031309312,,0.05729868346417327,-0.031095664521397212,-0.013979474481169466,0.014423549404959032,-0.014702875702591371,-0.026687600450106375
CNTN4,0.019077450296666403,-0.02051616629855444,-0.03330938213609042,0.021226313711365744,-0.017708766028959207,,0.0648524260103556,0.05765108693633722,-0.029429350304377138,0.0388528406776995,0.08577615562573775,-0.0004093601615207677
INSL3,-0.02123326006828537,,,,,,0.00933353000366442,-0.01804959950365619,,-0.021458520117996815,-0.0391335874432737,
BTLA,,,-0.018677686807015044,,,,,,,,0.07847976144004526,
MFNG,-0.028399565757594388,-0.044004092784998214,0.024412474713054733,-0.052552194495353505,-0.006892607509983057,-0.008340040869412419,-0.047378609678057744,0.006741561959525817,-0.002100402917425947,-0.015941454488669314,0.03951046469310529,-0.0017613205766973928
ICAM1,-0.04232798022925364,0.050996132007793404,-0.06416199732293196,-0.040779992152761305,0.04076123122534171,0.07393857667160392,-0.005476677191894301,-0.03402274997529685,0.06578803508146329,0.008669780607761269,0.02916441843076587,0.007008761435961104
PROS1,-0.04060297676440898,-0.0231092594177706,-0.01478489065183575,0.00019737888819746955,0.050473052085420224,-0.059975620155013905,0.017878723641536583,0.004135154785952797,0.12655113007558497,-0.01989149406186495,0.028284626073539727,0.016337039110117267
CLCF1,0.01736500154074295,-0.007901340652613009,-0.06082804563356681,0.002877170216915347,-0.021330672319190176,-0.012365986272215617,0.0436988613398598,0.07534248887115612,0.07324050257677911,-0.08879789832781464,0.01707732819964739,0.017363362707531447
PSAP,-0.004310768646877364,-0.04939741317902423,-0.014783785615334031,0.06597188518905983,-0.07564884794006622,0.010751845285922884,-0.03358675087866071,-0.02020686173817512,0.06650139180105377,-0.08942804112582961,0.01460095878145847,0.015621570362157562
EFEMP1,-0.07230442708452331,-0.046360956522967796,-0.023132416602216526,-0.013685946597183037,0.010687832109303684,0.0355416053828648,0.009575189249873528,0.06410423999645765,0.0357297500323584,-0.04908374113361582,0.033788186597088876,0.0984773764229724
C1QTNF1,0.01847609875153128,0.10121092330269123,0.032559633297870864,0.08501404695434318,0.11602038502178151,0.005032085709309354,-0.033804742739239814,0.008367374251123322,0.07629557931970804,-0.007550555860755187,0.007394228277135119,0.019205648135443683
ALB,0.012817974642154716,,-0.011634553935762805,0.20478518706480142,-0.007165331567107356,-0.04602613447140126,0.07399476452452053,-0.030561613370800288,-0.0671514010962094,0.009456505903404522,-0.01543853486107539,0.047940014253402184
CCL13,,,,,,,-0.016689427051392213,,,-0.024070189309044757,,
EFNA3,-0.030978710030393094,-0.005107255598097914,-0.04439389593709744,-0.014672159042906523,-0.052137068464242896,-0.03024858194777128,0.013224564920124492,0.0014136630331989702,-0.011132285714097965,0.04886200450164657,0.06440930104360663,0.07027219446173091
DRAXIN,0.035765534542175285,0.033039865733498146,0.014378315689270553,0.01313777447635858,-0.017378862047818702,-0.09797389434400205,-0.06909976813262445,-0.038425626963297314,0.027636026381999176,0.01799128738364044,0.03865401423895563,0.07459576672001587
RAET1L,0.02432593542293342,,,,,,,-0.01827201579049979,,0.002832108239567492,,
NPTX2,0.0020809738360060724,0.029112165090066238,-0.016569790254337538,0.03928572095709811,0.035263021043634935,,-4.3232851014523054e-05,0.07459544324816125,0.05220022611136072,0.015163463550556313,0.12704525221166332,0.06510157269156415
FGF11,-0.07328123744848077,0.06860657039953622,0.005607151062937227,0.00955775073083156,0.007447815722033088,0.004625170771621481,-0.03792289516290767,-0.02551551840282837,0.05067767294071114,-0.037337047267357606,0.046450664517194644,0.05706455568179598
CD59,0.0062922267752829,0.0005321993659763763,-0.06491438345088996,-0.04214331280455853,0.053286895504907436,-0.0845957599269324,-0.016808330076246776,-0.011200941005058286,0.06818878940604253,-0.000294660956462884,-0.014796947523605565,-0.012396607022128607
COL9A2,-0.006016496223555786,-0.10603947675053035,0.07125917424446257,-0.027510680652973903,-0.06337054230423493,0.07163551871672039,0.023321088364852846,0.05053458937385385,0.011583596409783624,0.013305205321039158,0.058532562019585926,0.009997877011753113
DLL3,0.015819488556725256,0.005796330426617824,0.03145634139036452,0.0050831356909891105,0.08599451476947038,0.0898644326476905,0.05999014427363243,0.0502454998593382,0.02247269971579837,-0.027636113981528983,0.09484107421946474,-0.0487397623936598
FGF5,,,,,,,,,,,0.00867895588110969,0.052143072346113394
LIN7C,-0.04298119076678967,-0.05354722814563944,0.014065543033624471,0.014672603931643467,-0.015846467042298234,0.02874963809029069,0.061393121227767126,0.013804385656428166,0.02153999368604086,0.006362001144467025,0.0886622746701722,-0.048726305142090566
GDF7,-0.03900757729487629,,,0.0285354763501636,,,,-0.015663661818558747,-0.03831857333436185,-0.017444524333224742,-0.010331723729461041,0.007432225989451813
PSPN,0.03144860837552229,-0.00436510798930407,-0.03628587385697976,-0.04432763191036653,0.08409712817870386,-0.04991313768254706,0.058455003594501086,-0.009840371412543354,0.08830412926058065,-0.01822422799268857,0.04407530506005419,0.07886863533102723
ANGPT1,0.046256759813205164,-0.020968012019118763,0.034382753931932956,-0.031762513032648015,-0.0337634753790572,-0.026447574290975547,0.02367208496034955,0.011712255145647155,0.014349646711004176,0.023203193948369,0.08528329439535745,0.004588813059385287
PNOC,0.0018578350270979903,0.02237809892449781,-0.05105835702378887,0.02045956551041645,,,,0.031405860123795794,,-0.02068119608742404,-0.040389495165225435,0.04160281793247577
L1CAM,0.009787442539831643,-0.0071009077996861,0.0033747506990623307,0.04403741636882104,-0.03359151290175358,-0.03455993886336168,0.0022833840120363184,-0.03596054809600931,-0.03743709957466307,-0.006568749590937514,0.057762920138175786,0.009935704849648975
APOA1,-0.003606576912599397,0.0748609562965946,0.03521853752454715,0.03826321485318415,-0.058955216684025584,-0.007640107694616576,-0.02433468821862254,0.10387115368472431,0.20290168049874893,-0.03061885400500332,0.08487776835260956,0.08133229377074044
PSEN1,0.01252796354117847,-0.004426370169140681,-0.006941557134156494,-0.020925850370219105,-0.029654370238533696,0.002953192470944423,0.013401446109191223,0.009902809821449228,-0.0038667502255923547,0.046746158991558734,0.013328927609991612,0.009974842535884088
CALM2,0.007310325577870809,-0.015967039267569056,-0.04233241923997305,0.02519160062599123,0.034343623011672014,0.10189476233772213,0.04910799794099739,0.06895313335901788,-0.04357337369873074,0.010227951482986863,0.08825179278378109,-0.03303284406191859
CLEC2B,-0.009731221210870684,0.09538695215365835,-0.04295558813342867,-0.05172889538599888,0.01445332959448062,0.022402357132096665,-0.026040921583312754,-0.06148531743395605,0.03791733524128396,-0.016410061219265852,0.05221428390317532,-0.013804066871497713
NTNG1,0.03125812097607316,,-0.037492258624913524,0.06356838861495993,-0.07763763388494148,-0.031823405485951764,0.0340452557343888,-0.023148490370181036,0.02605512085082604,0.02614415597340998,0.09110250308332027,0.0871126779200978
LRIG1,0.043289367814794276,-0.07743077159597356,0.12632346359280724,-0.03133408660160791,-0.017968148126024663,0.04778091244035058,0.07061512111355539,0.03672466119082368,0.15409601970007558,-0.021358863323521535,0.06446276540639516,0.10457770974121919
CPAMD8,0.019510382843077205,,-0.005968095145106447,-0.025376587904302594,0.05789273968975528,-0.04102505370812773,,0.05131655215039907,0.036012821418053766,,0.0010068222184274895,-0.02057595353976339
GHRL,-0.04407043324690607,,0.06158236034157462,-0.01961696895982343,-0.046263182114537574,-0.06541692378245606,,,0.00613724938844162,0.06211457929621721,-0.002676887361224364,-0.018137917139004204
NPY,-0.005933722581345748,-0.016501601553268814,-0.023293939311734475,0.0009313664417402322,-0.04009840925984955,,-0.06480489459803535,0.015468824265253348,-0.056593820038391876,-0.00938622421249618,-0.01576684015861192,-0.021609536742608758
MMP2,0.015848720413737766,-0.022023307966509535,-0.017237296694760665,0.029398861386343053,0.05189563784376988,0.03856932369252519,0.020114058115633965,0.04100728936018288,0.15884590048628203,-0.01782697210284798,-0.005250319980333471,0.0702195901510098
PPY,-0.02789125280801589,,,,,,-0.06692903911114866,-0.019616045478818046,,-0.007223501534064688,0.051342950235159106,-0.023177454763381875
ALKAL2,0.03509114848744479,,,-0.004552328586836861,-0.054889736213328814,,0.03041080140632226,0.06358656722911889,-0.04136939079911286,-0.01079362562306177,7.039896619493852e-05,-0.02579675643487139
CSF1,-0.04326094613074321,-0.09597396030875767,0.02887282762064328,0.02770984571183712,0.03968122503095387,0.05178508857372839,0.009835255830743253,0.001241376875256533,-0.009520303680154866,-0.004123454070845499,0.01755940415691632,0.1037223985395397
SEMA4C,0.002955481139998726,-0.012931098886935517,0.03442767019880449,0.01859935719495009,0.002959437684642758,0.06004712796626617,0.003180051218066872,-0.012699564981567464,-0.031284718716731545,-0.004092498939507242,0.05936411723019016,-0.030802370014486723
BMP8A,,,,,,,,,,,-0.03512450126027982,
ICAM2,-0.009739213500049327,0.008776359333762139,0.01822412256954909,-0.04226532681168181,0.014424984657277767,0.07165649616856694,0.007742057646736871,0.006773006447027372,0.06863937740769308,0.023388783740465484,0.012042311961392589,-0.01219597085980863
SYTL3,-0.030706964378916735,2.2214224288726197e-05,0.02452511081373347,0.00361704880645415,0.0929082125898696,-0.08472878279846738,-0.021265782023379767,0.0014412288315623068,0.22530528630218202,0.06868190492765079,0.008228987689195623,0.04056376035559727
IL1A,0.02018238748719259,0.050276794050841955,-0.01655495495147495,0.016465333254542892,0.008533006002302355,0.08020808959083753,-0.020068002944148778,-0.0009287788460486657,0.02638548680800741,-0.02782491003237043,0.04703383329277691,0.05783759179889882
HLA-G,0.029901220752273087,,,-0.014236777765180298,,-0.0359468015730052,-0.025219975402451213,0.0072854830392494845,,-0.0316381546857512,,
PGF,0.02719661352000132,0.0010375313823559865,0.018851745810886184,-0.017700430387486515,-0.008745072172155408,-0.03565529470095654,-0.013504547755758807,0.047162053012802116,0.06213565013856862,0.04074516658303331,0.05226327782774637,0.010246874158299802
LGALS8,0.011796264052149839,-0.04107825442505635,-0.005470349065422597,0.09631102227331038,-0.06442000917521935,0.06791823988927173,0.02419505697696233,0.060888804330627204,-0.005117769533921607,0.054071779518763706,0.006482674493754126,0.03212107561617514
DKK3,0.006750126595058215,-0.067675827669949,-0.01890528162256669,0.02232212849049172,0.058886529614223,0.0041482796971967,0.03273596537269219,-0.004650026044797604,0.1217515311164527,-0.009072797383132145,0.01391874374881437,-0.024485686014001837
COL16A1,0.03775656541832383,-0.0830684346400284,0.05018046325201252,0.031187804236309437,0.057893167736427956,0.014301260798144236,-0.02022685099341285,-0.0007265400322592653,0.11041515833360213,-0.03702863331343537,0.027811730653290175,0.019996275411004072
TPH1,0.05288595963904248,-0.02450531275421016,0.010456377819384298,-0.015085851369196612,,-0.03445155499639643,0.002947033093805824,0.08202863566245638,-0.012479842285168305,0.0469183481104759,0.07175215696783513,0.1115781703149332
TNC,0.0013629350491854058,0.03401807578303451,-0.04311839791428846,-0.0026099309294480236,-0.08395083392313978,0.028719651746216435,-0.018946411655687025,-0.005211432676198062,0.08747586426978429,-0.07037666444807797,0.04524328548491705,0.039128575016561015
TNFSF9,-0.03323240674773385,0.04662748014087203,-0.03347190736300123,-0.03273127487599984,,0.019833080608077914,0.03921992137575772,-0.03935045372057822,0.055151539000068577,-0.02695957447312516,0.07012877309116759,0.007956678714159223
C4A,,,,,,,0.029720277393077234,,-0.001262295514752805,0.045126167735442424,0.03518047986678822,
CNTN2,-0.02780216408586754,-0.0734539015243528,-0.02749893633182559,0.028200025065257095,-0.059733191727560885,-0.06755382511277987,0.07703732147079682,0.05316311605230056,-0.14558805316371426,0.03670922775131231,0.12042200561911502,-0.0401799375909249
F7,0.019016193093388742,,,-0.01310210496268209,,,-0.004365924914715183,,,-0.01744452602006762,,-0.025433041337975568
LUM,-0.03651300240735189,-0.026142847092931274,-0.012397868958549808,-0.002495431225219008,-0.011918738136951183,-0.04211099943419156,-0.03227051319755551,0.04229393561222674,0.11939237307037319,0.08852849439737802,-0.059298991121280994,0.01290373568193095
BTC,-0.016540908918393295,,-0.03019532065182447,,,-0.045522728877945916,0.008752793100674502,-0.011031099190286116,-0.02741148644311547,0.07091896900283018,0.024142428348837435,-0.012236407145814872
APOC1,-0.053296666947314865,-0.08866040408258376,-0.02199155346428558,-0.024096115454335678,-0.0286126254965079,-0.0409368613456766,0.024770366347275058,0.02273359659918716,0.041371073474555105,-0.037808653126892404,0.02810976064795103,0.09544144981545225
PKM,0.0010938728466576562,0.016155139374854865,0.00630249502831066,0.11336785796051523,-0.01239955898963822,-0.030025190717786164,0.007912639868246507,-0.003518599903832511,0.11231474526466538,-0.06611466928073387,0.021122935442220363,0.08027270657860423
TNF,0.0005010421799146791,,-0.001119884589427317,-0.032188199033699356,-0.07811662602794595,0.022461203869312107,-0.016438704804219946,-0.01827202077419621,,,0.027427680659227526,-0.01979432518193871
GNAS,-0.0024739291864729063,-0.04264318113324742,0.00907102357273867,0.005727131355765116,0.009309898334539629,-0.005431221880437969,-0.019325397328945774,-0.043677103484482664,0.12925886267927394,0.006352271314416962,0.07331873372311934,0.04044369279632298
BMP8B,0.06330151676918132,-0.006426650809504763,-0.044117070108988535,-0.033460312053709744,0.0753658345548766,-0.04196235729733761,0.01917418983456051,-0.00041425538379606024,0.044984147075035806,0.009668295719775902,-0.005852894658507658,-0.012244459724862206
LIPH,-0.018688608988447507,-0.017585006702619362,,,,,-0.0166894331893575,-0.020371731198049154,,-0.027702678891106905,0.01921690898696482,-0.015760473944546112
CCL28,0.027853950430664416,,,0.16187013926407134,,,,,-0.022082797187576303,,-0.027274251178992393,0.004112498979950261
PTPN11,0.018293915643188094,0.004107183926545483,0.058998918012239436,-0.01698583203980841,-0.06024533580607894,0.0234520276663158,-0.03771190526147197,-0.07201691715935714,-0.054976964785728714,0.017028683745457414,0.003407153836161044,-0.0004745876747481441
ADAM12,0.014780637073682656,-0.060471336699164796,0.08416159245278683,-0.026930342430029397,0.020368046356912705,0.04256023214369828,0.01788202300785807,0.03154614667476501,0.07676929782784538,0.051787888978885394,-0.011199129812676576,0.0467425892582119
EPO,-0.02511141414313176,,0.036623920405401925,,,0.0716494472900273,-0.018125150670547836,0.01743900266856115,,-0.01668973752455226,0.0003343436779747151,
EDN3,-0.03255467104350245,-0.020743204728319836,-0.024546154208886287,0.021480170782507642,,,0.012270859619733501,-0.05320903932890354,0.020740750101493587,0.007829541132703073,0.005028770228474699,-0.03156346139742458
CCL22,,,,,,,-0.020513766720365378,-0.019348297457655112,-0.027411487656241695,-0.014644518128670972,0.0055471008719792485,
CCL2,0.017601931577770954,0.02644623541422102,-0.005364939957102144,-0.04381451552275114,-0.04817384842241716,0.11957968936041113,-0.010673188847317092,0.013527354584321877,-0.07379172932501622,-0.044204078138472,-0.03181655216475628,0.0296808359398569
DSCAM,0.045531920032209384,0.016867502623984863,0.0029656318092303245,-0.014624503949655657,-0.009281936079468062,0.053311446184397926,0.05488288666592589,-0.03168379132629977,-0.04866471004126125,-0.027795812936456558,0.09270011960779494,0.041971993727423676
GPHA2,0.04394292214439942,,,,,,,,,,,
ANG,0.005325541664031163,0.03216299617610717,-0.010483301754907057,0.022340129325706566,-0.01929887008503345,-0.09888255586600081,-0.034969478016483826,0.006196483119310211,0.0029330234390220057,0.003992266753412996,0.04921263852487922,0.03491693229284751
FBLN2,-0.021374803033679907,0.06016096806651707,-0.03327274138295662,0.05651964471242834,-0.07448350351681592,,0.026512388928549777,0.01337209323864937,0.05982710526131338,0.062463777176110485,-0.049312393640396794,-0.040899153259701546
VTN,0.03360699199972244,0.032179095999874764,0.005930752502205778,-0.01508584643610961,0.10096159096057336,-0.03429124373786857,-0.020718287581063144,-0.014877594885075106,,-0.021610957480673022,0.01841876371788198,-0.015855241596911273
VEGFA,-0.009365514041450156,0.052282673693422585,-0.025918914013143883,0.02939029455525842,0.095943880857869,-0.11730914292775327,-0.03116039667388733,-0.034994773509082255,-0.002095926115729312,-0.06296388655798425,-0.020702184774765264,0.010764228845300159
F10,,,-0.02253882493842825,0.002053569265714892,-0.031588965349417325,0.0260423948098071,,-0.02540957295015568,-0.023716099088845,0.09208158953589626,0.008524677347747069,-0.026060233074855506
SERPINA1,-0.04292706347852659,-0.06460501095124964,0.022619621063402116,0.08804350452134967,0.019465123344704557,0.07894333875685115,-0.013759828809856088,-0.012517934472777667,0.038676781362294715,0.00432705951042877,0.038163017530283214,-0.03655994799704313
VWF,-0.00862603734342172,-0.020989817549766972,-0.020560180986484523,-0.024300927782432667,0.002243075945572669,0.020807760739009213,-0.005133180127141559,0.05228942417766408,0.09148155053332949,0.09610210677676295,0.015775404445449902,-0.04258721868002928
GDNF,0.01917819904003721,0.0025303430647507907,,-0.023481704907444032,,-0.04720932686222395,-0.03446709525123827,-0.010543704387902728,,-0.023370697813343184,,
VASP,0.03663831311343315,0.06491817095762513,0.04353346873130929,-0.07628556227950412,0.052023047981858486,0.04456635401434463,0.00913321396577857,0.03823886580299243,0.1187246645416718,0.04627793062266861,0.010855875302911594,0.008150859636175721
ADAM15,-0.02671046433757183,0.005364733175655371,0.018712979301410144,-0.03091076725991353,-0.03330056128993007,-0.014613354635784243,0.006498619786848024,-0.028633037700942388,-0.016549211012191523,0.03571508756622057,0.015786137579697365,0.00399933550278405
WNT2,-0.011748791933737424,-0.0381782893360071,-0.019411355443267837,0.09408522430386292,,,-0.022482450061588645,-0.02172991075741973,,-0.02003976107803447,0.00023430570423679976,0.08819333733887753
CALCB,,-0.03130566589231093,-0.029179080689560644,-0.0152911192151515,,,-0.019676255955644147,-0.025735515870578894,,0.0024398838449580357,,-0.030494386591698737
OLFM2,0.007826749756587315,-0.01137770688667469,0.044513628968826095,0.0403328328921476,-0.041226619077354455,-0.02464722400209958,0.0100452452176958,0.013984484210185276,0.004186669418428979,-0.05674458103354298,0.07515150343340235,-0.03841008350516078
MFAP2,0.021771112033713576,,0.0010867295921402733,-0.037850536602427196,0.034666842920737545,0.020775701108735254,-0.0023973369631415057,0.044893702630937476,0.1810620705151812,0.030392440411430306,0.026746743938210367,-0.036240874229388854
HLA-C,-0.01116073372781739,-0.025337888401462654,-0.029236543466865224,-0.05886740187625571,0.09987536112186501,0.07658722694827867,-0.03777380677354586,0.012460110582662639,0.0666900232884189,-0.025221500273126387,0.07995009474305625,0.029192226213920695
THBS1,-0.04432068082954693,0.0288960991194536,-0.049893797156550755,-0.04157816503534888,0.07398691446643722,-0.02461809367464079,-0.04622169734418211,-0.06940668386106844,0.05711797648610838,0.02576668533563668,-0.07915469224857712,-0.007008463177064724
HSPA4,0.07656312254258409,-0.02168860043249756,0.015680399161221454,0.02485364859229722,-0.025660075014655375,-0.021481623943831882,0.025321195004432626,0.028291732288153605,-0.022243098336433717,0.019984997899562297,0.004343706821703539,0.03776312568957032
LMAN1,-0.020347124825875043,0.06619475790821387,-0.006453732352176702,0.09384363046100533,0.012989757330260933,0.04282135177953729,-0.04524995701013888,-0.06063917318888705,0.06441001987251566,-0.008174987717090566,5.455849956043192e-05,-0.02455933530103965
LYPD3,0.05737798653933249,0.06131722357789316,-0.008775566204214625,-0.01895985745816378,0.05061363613467894,0.1060076331790927,-0.03780483005832484,0.011998245588434828,,0.017766028800186254,-0.024361652498598597,-0.028828999751615788
APOE,0.008560915149287555,-0.0706641479934766,0.04482049236045173,-0.022626244140929733,-0.10542863119807674,-0.05614779783103417,-0.005472726136711234,-0.02273729470851007,0.09272483534383147,-0.07144224673690089,0.030502531082863802,0.07549721290581303
SOSTDC1,0.016424844120821038,,-0.030158157141869948,-0.0028280547969280583,,,0.07104946437936684,-0.008403271333264004,,-0.03673782834362087,-0.04836819392678451,0.030422905699099303
ANXA1,0.02742384014240245,0.0033358927393373028,0.01873375821674745,-0.04037799411584282,0.002267046264725353,0.1118583712036256,0.06647124184029087,0.06022742929139882,0.03856172591320444,0.0299712562352481,-0.018546160884915334,0.045759696773763965
WNT2B,-0.006070288060348654,-0.0241131573830907,0.17659801286004856,0.04818496614745104,0.008444823500831984,-0.06214472088459137,-0.008076372800605606,-0.014056003073496436,0.02422114000220948,0.008852014829050096,0.01781657691278951,-0.03781962075500454
AMH,0.004888558066985496,-0.001862739473803413,-0.017794664382730217,0.016147573285192385,,0.008232416496571339,-0.000789912220735366,0.034255435446159735,-0.022082794371550262,-0.005105738303310402,-0.022148742831141852,0.006979530897276606
GDF10,0.010497774376170851,,-0.010174088331808587,0.04065700136631024,0.053681467006313786,-0.03127428911148746,-0.02794908902009752,0.018266679700659535,-0.02787096650924426,-0.0027181709518680573,-0.03024523234837428,-0.03191324241416591
EFNB3,-0.05542218677447583,0.04796490215138438,-0.03537531531242482,0.01753587801861138,0.07320297948743679,0.061256268931529696,-0.041126453853799504,0.044784702757999444,0.061620836364057914,-0.03340279057903667,0.07938597306036588,-0.012075496236505645
LTB,0.03919184636773089,,0.007618336959188546,-0.015694032688507737,-0.006892199535031456,0.0028463816083745493,-0.012638197316393703,-0.03799418919923753,-0.004931229091547938,0.007481668122755741,0.013263481443717112,0.053821119876533416
ANGPT2,0.0076222572860570525,-0.026783127037945602,0.055735111908240556,-0.029375747501007632,0.021774011193625434,0.016151964214327918,-0.0213337606365155,0.018225235094652646,0.06482892012676734,0.06795095151754797,0.05333326359069194,-0.041824095491111685
NRTN,,,,,,,,,0.0625396857470527,-0.014861013721330585,,
ADAM17,-0.007575828318655969,0.05027065784893782,0.05550434236371467,0.002384507840118708,0.01517561727474047,-0.005435961619629507,0.00979551889437444,-0.033372548567741835,-0.04345217294476555,0.04650950796062821,0.00566312277579545,0.00908623648686937
