,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GRN,0.04153447360302477,0.03805843187111103,0.06573707161671206,0.04163329461852645,-0.004436672736814592,0.03369971761307763,0.16883351627367457,0.057732226975632905,0.0020138239463818293,0.09916776302241175,-0.21894583820872418,-0.04216323999707345,0.044358502438676055,-0.011804872451867352,-0.004051791167783595
MIA,-0.02379401695653922,-0.025541658164040047,-0.023307677601366386,0.017389738100396235,0.04701082610143135,0.07005657579482194,,0.022963141710747734,-0.05906818370402919,-0.011942971422351976,-0.04773020441272546,-0.04418889796732477,,-0.07011221896397256,
COL4A4,0.08677958274245612,-0.035370040462583525,-0.012264303200455719,-0.02892087822991264,-0.016264580963379707,-0.022644366939012808,,0.11306904967480383,,0.015023644780141695,-0.027224598286208237,0.0014646087560775756,,-0.04277701786998733,
TAC1,-0.01817843540136895,-0.02987786427918415,-0.022557103724195404,-0.06704504735164908,0.05739153603437642,-0.058483940259746146,-0.1582777189752572,-0.06885343360594505,,,,-0.02263746102649031,-0.046607868025181326,0.083294887809497,-0.005908240729047149
RARRES2,-0.15063879840639452,0.033243141557488844,-0.04484053381675132,0.010315592300767852,0.030531956861092932,-0.006031338859032508,-0.02310427171513118,0.0773970986767068,-0.05551669133340484,0.03136825830785001,0.05984304433347468,-0.0804336299988799,-0.03549860915977586,-0.08341397686821445,-0.08675854135018765
FGF7,0.07136713322391768,0.028447348775383036,-0.02449053126452017,0.027031535542216524,-0.021811837274254356,-0.007730496498170169,-0.015568332460715492,0.05200604080307251,0.035533634029713775,0.07743613289169822,0.0406527165614086,-0.0165563112859464,0.08266362098857015,0.05065120935841012,0.055421535100425245
HBEGF,0.016865389651468658,0.0008506635154045814,0.00789317947802811,-0.04530863858733718,-0.01349959926422509,-0.030437690975735506,0.12926988854107152,0.12256554412052528,-0.0035175068755736354,0.014878267490257634,0.002001645431969979,-0.03479731701298129,-0.05163211133289244,-0.049332993411843745,0.12934206398289388
CSF3,,,,-0.03059773250946585,,,,,,,,0.019955290528832083,-0.047867603833675436,-0.044996528428844995,
PI3,,,,-0.03445345065201511,,,,,,,-0.048522852537575836,-0.026942659556826877,,-0.10763669393049116,
PCSK1N,-0.06230876398831015,-0.06313259600709628,0.011205072521853992,-0.04126398318500262,0.025091154684912853,-0.003874741769786632,-0.2520693130174661,-0.07794975201984494,-0.0300909341783018,0.08168561642686097,-0.019742291955481613,-0.009959983507914423,0.03642620980532569,0.10528840555970681,0.0770426489231823
NTS,,,-0.014971927657774775,-0.03760829389713676,0.027869550499493894,0.008043079801762294,0.04627440483141603,,,,,0.036130953816882735,,,
SFRP1,0.13431566547883228,0.05258524390328075,0.019253522824217703,-0.011431193751796577,-0.02598946345284779,-0.016158208016942,0.1386289399108947,0.0622944805225077,0.011762603640697611,0.13046227280409609,0.04449848345827647,0.0449453229323611,0.05132224204593309,-0.037177544063325074,-0.02822115180319461
CXCL13,,-0.0038968590067326755,,,,,,,,,,-0.030684238258394454,,-0.03649829683573914,
MICA,0.11681014549579422,0.09667172092782474,-0.007825378873649586,-0.0326922562863787,-0.00730238370653046,-0.04637764621220606,0.04170503801242169,0.027537290219680113,0.020510818815133683,-0.025833532124281033,-0.013211569328155776,-0.01263581244558325,-0.036324471526353104,-0.009954070059026465,-0.06430236314509323
TG,0.08677956318634303,0.04718714855051686,-0.017281551315953155,-0.026559308852650915,-0.015694889112093175,-0.011693624855120982,,0.02350620020318624,-0.0173553300741975,-0.06898129579354442,,0.03371402123594755,,-0.040221311989445355,
ADA,0.01313104502382692,0.022760311689718236,0.03601202547950962,0.0011056717773089643,-0.0010020769365977568,-0.004156611643029035,0.20352758962879025,0.0005480924142892939,0.04274596798717548,0.028026729061435003,0.030936788257246675,-0.0223705826713817,-0.04370946268171314,0.009873810272598836,0.01803315118265422
LAMC3,0.006004806245358316,-0.028038422168183724,0.02637431504250706,-0.05118035645374765,-0.03170601916980218,-0.05773962626691643,0.04659482432938231,-0.028934435880765726,0.0017480211034221242,-0.0286134421335573,-0.11699257183378418,-0.06556406145827363,-0.08332985789305192,-0.027924185542356875,-0.08279799394833383
CCL7,,,,,,,,,,,,,,-0.0690952698790208,
NGF,,,-0.01649123516167908,,,,-0.02716389779524219,,,-0.012001958462702857,,-0.03229393713237806,,-0.040395626064714196,
TNFSF15,,,-0.020023974910186308,,,,,,-0.052461941522117465,0.10702763545055254,,-0.01168114921899897,,-0.04979972245796494,
HMGB1,0.10537113377433409,0.035248548782266,-0.01688886245118399,0.05460030000406566,-0.02907485355959062,0.014870276333901207,0.11138381535457557,0.022533284040723203,-0.04757699557102875,0.03363106581653745,0.13825638754537792,-0.0482194835987006,0.004818533479438203,0.028939535452770452,0.04754762791413583
ITGB3BP,0.003590485021066672,0.048101077393905,0.030753556558266937,-0.050052512586883764,-0.02262576830908369,0.03701777464634851,0.08488546427672469,0.07468080753019671,-0.03585322499255307,-0.0033767608764459756,-0.04627349230208908,0.0017862436380480357,0.031150354236824176,-0.006156208531071396,0.10630026162783654
AANAT,,,,8.090521854577258e-05,-0.014114505499722858,-0.013479428679733577,-0.028736955398628847,0.058765437952789865,,0.04717661158828516,0.07831827579650714,,,-0.02747482483873881,
RELN,-0.017453370752471265,0.0055078378284455195,-0.0663564942466878,-0.06070036931962193,-0.02212316063353842,-0.04012306158205372,0.0020820847734850097,-0.005310575880685475,,,0.005193010531193269,-0.014109562343216591,-0.06400644857251805,0.024910717870070907,0.040024566604919855
IL15,-0.048646715397177895,0.06887037403064858,-0.014248248560150677,-0.060566006019655054,0.11535806868562687,0.011622630101731821,-0.011108513319737057,0.025230598810553537,-0.03427505970674341,0.024694073399110356,-0.04091776035481857,-0.028493918063004026,-0.010178267175183749,0.03752115809285738,
UTS2,,,,-0.023752192562382493,,,,,-0.003888768912499087,,,,,,
BSG,-0.05255775212740659,-0.005443093674382781,0.009223209057022586,-0.0694487451514543,-0.012183459100152453,-0.01415157710548679,-0.15825650932801902,0.02899797883465382,-0.026823357251587562,0.006493767546382093,-0.13833229449983353,-0.016601134197769252,0.052687121476454324,-0.10881142298275906,0.02277294538433597
ADAMTS3,-0.07573121013533507,-0.01086625415225041,-0.022949806591501042,0.001683499869832709,-0.029643496100654223,-0.015876739280292058,-0.007906504149130798,0.022822181429616197,-0.018753628808862905,6.77458961469631e-05,-0.1030869262143905,0.030019740413170445,0.030728809861726318,-0.023214869535173398,
CD34,-0.06160078746143009,0.09319670631626506,-0.03786795445413485,-0.016156915193790686,0.020817601803741266,-0.025219645065087146,-0.07049622870676892,0.022197023637838962,-0.002555077378209688,0.09171004123724207,-0.06878330876373452,-0.04652205361679577,0.12552170257998738,-0.0912065253318984,-0.07747012242922398
CCL23,,,,-0.03140439916850799,,,,,-0.03399383635792251,,,,,,
PLAT,-0.00563070975051073,-0.019094105058976952,0.06835719972458752,-0.02139680767448481,0.0013551102691986099,0.06742261839417377,0.019259203056634724,0.07002083870053281,-0.03500283628763908,0.03185136484568181,-0.11365120462833689,-0.016532250449327344,-0.08271478917195842,-0.08142194851929788,-0.011742561461596992
NTF3,,,,,,0.03328675341459048,,,,,,0.017393507180820063,,,
LTA,,-0.0200517534567595,,,-0.013593739757752866,,,-0.017612738435961874,,,,,,,
CKLF,0.0016380400702981893,0.04692394070668994,0.01538104164329154,0.02877968924664,0.04364269927784632,0.018727249653798198,0.12641957722478975,0.03515849408945956,-0.046295013199066475,0.05933407089873442,0.001984460157036306,0.02273355799087562,0.1339512481253289,-0.058659170945967246,0.007481066883824992
CD24,0.10030733821153015,0.03833412439368541,-0.05767400850612829,0.08896167597009451,0.027701348242990153,0.051418489086124855,0.07241031568374683,-0.00953953467353829,0.09213403202659998,0.002921955023355311,0.009194233851591547,0.019614567781169264,0.02303833729764348,0.06590328350721174,0.09114523371177145
HSP90AA1,-0.001962355237030327,0.05466563034372633,0.04080322660503506,-0.014305406433133194,0.011599797275307173,0.01510571125539356,-0.22775763912557456,-0.13195740891224947,0.045329924994076495,-0.060321673259533706,0.0014593825764360707,0.016526710875901292,-0.04132553450157111,0.09628781433762407,0.04818800169078396
BMP4,0.0686911241414399,0.05470674150212696,-0.013335909251133041,0.0167691488965082,0.03130189736342148,0.001963487227856048,-0.030765885971221416,-0.03969856725032204,-0.04286278129784175,-0.022856801734447523,-0.02270954663015922,0.06278150153884647,,-0.005276276071052947,
SCGB3A1,,,-0.01818814128602465,,,-0.011370029929461367,0.03999835249882624,-0.032509128578652124,0.014285729018582353,,,-0.024258061011007862,,0.008369471109621694,
IGFBP4,0.02528352118099821,-0.018379443434185603,0.013251846104980784,-0.10084618129222335,-0.0029314794463058723,-0.05007338922395524,0.12681885647168023,-0.0011684525791492667,-0.026513576562824666,0.08530082597909634,-0.11674059812514001,-0.06190218881143396,0.038891082976078094,-0.046461606296618226,-0.026595715705729554
RSPO4,,0.07507339962188458,,,-0.0158103469040786,-0.011370028266337283,,0.001723663174303477,,,,-0.016336771724584587,,-0.03464466581903228,
LEFTY2,0.09123641059518683,-0.02029801949741705,-0.04084166626022409,-0.03263023418882785,-0.022477277603430525,-0.012467375052539875,-0.029013432198140874,-0.04427001832223544,0.11551309504405952,0.03470649038675153,-0.18522920990866962,-0.022216930242747016,-0.023306167656721215,0.009442424891673415,
PF4,,0.05225770725682323,,,,,,,,,,,,-0.008466624144334679,
ANGPTL2,-0.02361480782980796,0.025891695702516638,0.059446854449568654,-0.07084581153390114,-0.028401988595041863,-0.007366608352544838,0.200597629756308,0.05229605265566205,-0.008326818861320247,0.04096217888922089,0.022610359782342295,0.038168713965194466,0.014614953694804164,-0.06403891627174853,0.06414175540907367
LRIG2,-0.023452414157735826,0.029650293409072246,-0.03502142189840451,0.023234978045014204,0.07875788646619769,0.07356951132572838,-0.011406496109181008,0.06531876018746943,0.04316352965642693,0.028486551942264467,-0.011356708399672906,0.0026762868533937497,0.014040246682258818,0.03747353998804535,0.08407778913788978
ICOSLG,0.06105822663373293,-0.03273654074520718,0.033552822256977595,0.06825294143141446,0.05226469803111673,0.08385261060286602,0.08941784649186656,0.0884402150258074,0.05975208832301807,0.050580305677949265,-0.004587701781735852,-0.008878020640842135,0.018496700933658863,-0.014998449518482166,-0.009704399578516468
WIF1,,,-0.03407661498362092,-0.07628035457981949,-0.012200470227019315,-0.021396039086757933,-0.13571816563519037,-0.10283541982785463,,,,-0.01518661172884976,-0.05151762950141099,-0.027488721286137496,-0.07050612028076957
NPPC,-0.06734646494407702,,-0.03489388475960506,0.047066828533411646,-0.0009087198346349142,-0.015801556802810045,-0.03151105394577578,0.06639147793550161,-0.04373811822205586,0.05269792432428979,-0.05652837781809502,-0.04117914657638034,-0.0879363221923385,0.09310614176133233,0.05890586714808789
LYZ,0.04874143659681206,0.03515399253427224,-0.0026498854989102775,-0.03308572765747003,0.026077952788395427,-0.05368616759118735,0.1900198580236664,-0.06329535083440792,0.020095802034788404,0.030008755513696726,-0.04003721534598233,0.07605254862747651,0.17280004875944088,0.04514741118103506,0.1038967430488032
EREG,,,,,,,0.024908126699122964,,,,,-0.0013378046069814976,,-0.014612718387857243,
SPTAN1,-0.09752545603306566,-0.035419123502057656,-0.04329780166048559,-0.06186926817333088,0.01704581739380594,-0.022039597030401613,-0.20463825498657032,-0.06484709243727663,-0.010140217755708713,-0.023784434795719196,-0.02491418738976993,0.023194561824553008,-0.02803195416004176,0.1864154136220058,-0.0584849049770045
PTH2,,,,,,,,,,,,0.003199414046660211,,,
LIPC,-0.010114081427717409,0.06724073285551146,-0.02209538007524826,-0.022794928112937957,0.00014014820039601444,,0.003346367156129872,0.04279931382236771,-0.02799704103061141,0.07455337097164183,-0.05962574676538213,,,0.09842892136610332,
COL8A1,0.040322916694150744,-0.009204052080983087,0.060566393566176775,0.02347849799098809,-0.051972201415199815,0.00020956921665897407,0.10834228413684015,0.017821369321292815,0.060922904372796266,0.04811665669420505,-0.060537472740227874,-0.03718372694050113,-0.0462294804052967,-0.05902760819857913,
GSTM2,-0.027702997574005992,-0.00644675321976029,-0.012048812721482643,-0.020041940220277835,0.0019532596238653653,0.004049665033126112,-0.017830092997752484,0.046003373982067684,-0.05375346253207063,-0.018892445376782235,0.039908887745588414,0.021416707471934842,-0.05493307887643371,-0.021853652341427648,
SPX,0.047489399089296225,0.03136490130736688,0.01092259116762376,-0.010215510586210197,0.0749407581746918,-0.007712393966660024,0.01185724063417662,-0.028161276863902955,0.045764961315717376,0.121716033971753,0.06039178523595373,0.08561901517741494,0.03197469460760822,0.15496703011019225,0.014919373460269609
MFGE8,0.011485292283935303,0.03442317533540525,0.043013678318838615,-0.04769283046396085,0.019370698579025673,-0.03437709284685057,-0.06138109118859525,0.0866019226704532,-0.06016365822775015,0.06547368492942142,-0.15398204451118466,-0.017860422687164857,0.06287327358487954,-0.1029732586449567,-0.15735198466071212
TGFA,0.055918800523230276,0.041960599346183965,0.06914971297145849,0.09943558703844513,-0.024615573468474386,-0.014343742767004475,0.06308280820118113,0.10462152140491793,0.040687381755300664,-0.05392902737253253,0.1053468752028872,-0.03254878320303055,-0.025065066452199393,-0.10540299514584073,0.051054771566914674
SLIT2,0.13324820416215155,-0.017490374909884247,-0.03165903909636009,-0.04864886535456919,0.015079644030831457,-0.0029102267571224864,-0.09537793359203921,-0.08406777359531115,0.003671144828591967,-0.012098510917870661,0.05222476604126585,-0.026830716169521575,0.12257075782579309,-0.10271823945727793,-0.07050240260146914
PLTP,-0.05726131556594519,0.04270012889353986,0.06362002645884092,0.013556868524474526,0.07400835460544578,0.033852397069498795,0.2232432097896943,0.0036055364133169188,-0.059178937055013495,-0.0228215373015028,-0.14193900842119184,-0.05683537096193699,0.03984548810789642,0.0404915526045836,0.017354051625957587
APOD,0.11384602661009763,-0.004729414864477633,0.024813432789995187,0.11482758326619223,0.010852613038330716,0.011414407983838686,0.21611299018799882,0.008194405467566975,0.013048768899869338,0.018726175306160567,0.19483482945627503,-0.05173417877649274,-0.008939271779988387,0.033390955802163405,0.014801859975778533
B2M,0.12926959492228507,0.01666595322272352,0.057847932232013,-0.018590024276698557,-0.023245268691402435,-0.02662194113995168,0.26514754222667003,0.03555442380997731,0.05466985072610292,0.05976199943759915,-0.11810670778206488,-0.04620926524148367,0.11556663312617076,0.013424043381880317,0.02426295816962426
OMG,0.06992997904766463,-0.01675520495125763,0.039418262853782006,0.09425632879776806,0.017546233590604886,0.02220515725960116,0.12260803551425693,-0.0321709977691866,0.008802450154914746,0.029402258328384084,0.20116365094248387,0.02163493278492567,0.060504448641555436,0.17635212157019012,0.005827091383726176
CXCL3,-0.016953926824704663,0.009195415436290986,,-0.03623745800941631,-0.004653140484999306,-0.012163526886064868,-0.006116616206069774,0.012028138652371708,0.006024998534843552,,0.00107551342235897,-0.04582787417476856,0.007098326735886642,-0.11194630306138964,
CXCL10,-0.062186458209148414,0.011161171893449066,0.09589746894327858,-0.06114133402429823,-0.05170634980181627,-0.0184772876091523,0.0499357703722821,0.09055317376586541,0.07662326228920933,0.010721227588907955,-0.06567033833395346,-0.022322695209807737,,0.09426547947929935,
RSPO3,,,0.053389976766539,-0.026684219293655175,-0.023879139043819782,0.01154989922715945,-0.10955850919804784,-0.03506166904090925,,,,-0.005437955910076744,0.0943220519551844,0.01806971210814499,0.028703337057055665
CORT,-0.021052854340450594,-0.032575118998251926,-0.021076841009441016,-0.006768015342777433,-0.010426060538651298,0.04700294299990155,0.05206332805096367,-0.030050747053992483,,,,0.0002819347356384,-0.002048471808258405,,-0.002836450787520067
NCAN,0.02084342593770355,-0.004270841872123643,0.02723542266386645,0.08653932877321206,0.00046085982535553624,-0.04088497989416893,-0.17049509780744887,0.09735774448976585,0.07110595391729177,-0.01370358973727444,-0.15576202377663456,0.11101856567952252,0.030315919497710765,0.11158270527420892,-0.0053141713848027785
PRG4,,,,-0.03925998306955982,0.07348557054827136,,,-0.02336039527180457,,,,-0.02005987285046964,,-0.03777396755399515,
ZG16B,,-0.021948628898619694,,0.012267972789236295,-0.010801460256596252,,,,,-0.049052974803447114,,,,-0.023152458794679167,
TGM2,0.053699001501769844,0.01708053250182773,0.009088089052829791,-0.0318608503730942,-0.00100491769114201,-0.030372761500279434,0.030709078213740054,-0.04373050028260043,0.007816454477070973,0.01703811431981465,-0.09934175841130036,-0.010423412144803764,-0.008873031221869216,0.013262023291308555,-0.036053595894573146
VEGFC,0.024454607615155197,-0.02818288473709367,-0.016640045721941662,-0.04402881696671542,-0.0290856675630867,-0.045227541957943776,0.032265844721823284,-0.023754420137759868,-0.025034374724419307,0.04512722714822946,-0.06746199888477779,-0.014477225754075127,,-0.0149942253160296,
WNT6,,0.0428071199780043,0.08548574797539853,-0.03860705247658217,-0.024038264538563565,,,-0.036511366516840345,,-0.04664938479707855,,-0.021681562223545215,,-0.0017797703477905587,
NRG4,,,-0.017890620523507234,0.006324479119858909,0.007135312893983703,0.04545989642029013,-0.06669017406575665,-0.019544473326059734,,,-0.028026262603218763,-0.021573130931107767,,0.008156455770373846,
PMCH,,,,,0.01943246663020068,,,,,,,-0.012420918086512857,,0.0003011461061479518,
COL9A1,-0.010270568936644764,0.002508139771287995,0.014215551084448328,0.023047566638152234,-0.008098850856509066,-0.02408528389484782,-0.07561247053917383,-0.05561243518082898,-0.03307061452341576,0.04409768098397442,-0.0571500866865776,-0.015497086196539635,,-0.039240056373641835,-0.0016439847581519933
GDF11,-0.022711241877735728,0.012606098979461635,0.014938036041784017,0.002679753200228794,-0.03881542439097205,0.0004580869080548395,-0.024667692419853487,6.868332867126127e-05,0.07932598284651493,0.010715540540870348,0.018579940815005386,-0.020384113817872158,-0.004825663886972105,0.1150206584691205,-0.007135467084029373
IL24,,,,,,,,,,,,,,0.02634205817259108,
SORBS1,0.08123186719988242,-0.0436595030892306,-0.029508347883591156,-0.08797044910576982,0.016830760582001277,0.024844144835350218,0.04148550476279012,0.06832490849775164,0.09772163192621666,0.040331481747046365,0.01919612775647499,-0.022918670361218158,-0.03241923655270709,0.05102081841067688,0.011799435150151865
DLL1,0.10794433076110999,0.041120985386189586,0.006407851002123557,0.03570523170702395,-0.013663460652202437,0.04540789624632152,0.039142918390217496,0.1077295049194431,-0.11784187226248524,-0.000231961454468377,0.05747377806015453,0.06361794364126615,-0.03631079048401849,-0.06085725133106925,0.033889757188734014
TLN1,-0.02470320088760884,-0.01633113129787561,0.05604588836614934,0.04853318403594297,-0.0366046246160171,0.045030119086161426,0.13798133045718375,0.07475298339646928,-0.022054242564796947,-0.03296520379896881,-0.036448205265755894,-0.0364524311900719,0.02557602602064413,-0.0810739802406508,-0.02447471928349911
COL2A1,0.02863157832455005,,-0.015832789155428094,-0.03623747034142488,,,,-0.034062630464908844,,,,0.0945188409689964,,-0.03241350691105338,
SHH,,,-0.017281553163414398,0.026241567416235994,-0.03218038903465399,-0.013054822117628965,,-0.0325091257371519,0.028804185881958703,,-0.045097626944514614,0.039307995936050895,,-0.06555440756207549,
PON2,-0.1202793457201946,-0.04320792473099661,0.0118114056601125,0.1028344112367823,0.04913435377334391,-0.027623702845435087,0.12101951480178243,0.10730862168228457,0.04642685206896975,-0.09323059715398685,-0.055053729457107445,0.00942265563412827,-0.03393321366182744,-0.02075783900572709,-0.04299581573399708
ICAM5,,0.02400071922310191,0.00246153640159458,-0.016785188058244565,-0.009279419508563157,-0.006514072126127095,-0.12625027408950718,-0.05753338661975992,,,,0.06288624457971041,-0.0545710738607506,0.018663577162633803,0.07233394675418917
HPX,0.03882605185779733,,-0.014614313811652116,-0.01583719120722934,-0.008073260524763386,-0.011370028770314202,,0.05982887132996463,0.0601410628802804,-0.060542695679488195,-0.013185589947471451,0.12789991500595183,,-0.05741540848641724,
SFRP2,,,0.03343731362227738,-0.028920869713764785,-0.017666476975403536,0.020315141524944832,0.079594427234959,-0.024510085586584355,-0.03293145514392364,0.019250765905185492,0.04810591974595123,-0.04889163452500025,0.14667487174947108,-0.059975000401953076,0.04978436264006249
CFC1,,,-0.024694613846797945,,-0.01359374057929278,,-0.0787613049341654,,,,,,,0.050991949422718105,
CD70,,,,,-0.025357085787221574,,,,,,,-0.031415930015407115,,-0.06320172426812133,
HP,0.20823030997410547,,,-0.03158601881184442,0.017408440045987655,0.041957361602403855,-0.010018252943420654,0.011155853096828483,-0.008831700646672172,0.09971481191784709,-0.05425783038384295,-0.05401607854780406,,-0.012256124804075086,
CXCL2,-0.02318250194884794,0.027923909398346866,-0.022587054658279135,-0.05437259558837992,-0.03521081179860362,-0.01580155556613142,-0.10355631091472065,-0.0017240409076908145,-0.01609725941143204,,0.051864183245223995,-0.012792824944366331,-0.08090211656719204,-0.05356952336328903,-0.08346209238889275
NPPB,,,,,-0.011903232090822306,,,-0.03392544445135835,,,,-0.018564345840017957,,,
CCK,-0.045239522250890736,0.005543689686389777,-0.0653395659322711,-0.06883965494369022,-0.011971314225925012,-0.018654321739265196,-0.25182420672636885,-0.0891356007485918,-0.015081487130196415,0.026675574144060177,0.07724621295166284,0.04273371041631303,0.0052717605429437354,0.185871208455319,-0.08159225771151893
SEMA6A,-0.004719589102003406,0.029615549566240462,0.15052227848978678,0.08589551422768565,0.02155630803051147,0.010093830694270159,0.1451265424212702,0.07738608547747039,0.021990959830674336,-0.026813695263298645,0.007129607298326308,0.004819398737685107,0.036083120789524796,-0.04545968699380264,0.024388437024342034
IRAK4,0.025276310426247017,0.01911968651964907,-0.04775577971029579,-0.004281104999307189,0.015387272741534466,-0.010303475183655786,-0.00037462106221765123,0.003079647158097674,0.01310922157055776,0.027568654062272647,0.02815885534245859,-0.0060594770570943654,-0.02162524505188265,0.012533523146605378,0.13254985455199395
GSTP1,0.0032685265638478047,0.029440482584886147,0.022711287309303115,0.10831056612882964,-0.004960845620181362,0.003980238673853517,0.24104404576129293,0.05860381882485957,-0.023293764377656585,0.04157535337543637,0.14467091274130014,0.014172732914548977,0.04917055933971771,-0.005039956710674686,0.0515398131929373
VCAM1,-0.03868306267083767,0.012582296774220639,0.012261971876291052,0.024331635745122416,-0.017994793974847986,-0.05107892278112434,0.10868322005403064,0.03350654895620037,-0.06027965731538304,-0.09154209135567205,-0.05185964933128141,-0.04341480699026796,0.0037036469327055076,-0.11333493927524248,-0.08204628653286114
NXPH3,0.01260169832100917,-0.0756870368617137,-0.0017404143122668391,0.03778961953490298,0.008015486780546349,0.08248305778947117,-0.06981915785688776,-0.007557193914945135,0.06136846766031252,0.032395211025420804,-0.02403008367177621,0.02627767260826985,0.036963209552702846,0.08392242907906337,-0.042992119666250404
MTMR4,-0.02731916813588817,0.009279176711365822,0.027356666727257842,0.04126473189002805,0.04604728926203523,-0.05169969578974881,-0.08933251481447713,-0.010208904692880844,-0.01825143571083354,0.00802205445413149,-0.020606342302940856,-0.0067191613614164605,0.04335508064461099,0.04302657166435878,0.10694129491209145
LAMC2,,,-0.020023972942161242,,-0.014984841227955419,,,,,,0.009805283303238209,-0.012056438390618283,,0.16173912838400525,
IL10,-0.02186750664489192,0.10048967327257037,,-0.004531804623371833,-0.023323246805801313,,0.0065771662076686,0.010570000835483522,-0.018605613673346778,-0.013005788627674627,-0.0027724956026639754,-0.0027250954035588164,,-0.02054152512212232,
